ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason,sleeve_id
1779353283983241,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.79,20,15.80,ACC-H-00005341,0,0,0,96.315000,0,89.75,0,0,-6.565000,172.605394,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353283983241,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.82,20,16.40,ACC-H-00005342,0,0,0,96.315000,0,89.75,0,0,-6.565000,172.605394,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353285828163,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.82,20,16.40,ACC-H-00005342,0,0,0,96.315000,0,89.75,0,0,-6.565000,174.450316,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353286136529,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.17,20,3.40,ACC-H-00005340,0,0,0,96.315000,0,89.75,0,0,-6.565000,174.758682,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353286137166,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.20,20,4.00,ACC-H-00005343,0,0,0,96.315000,0,89.75,0,0,-6.565000,174.759319,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353286137166,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.78,20,15.60,ACC-H-00005344,0,0,0,96.315000,0,89.75,0,0,-6.565000,174.759319,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353286859014,ACC-H,btc-updown-15m-1779353100,BTC,15m,CANCEL,up,0.37,20,7.40,ACC-H-00002838,0,0,0,0,0,0,0,0,0.0,175.465965,cancel_displaced_3c,poly_acc_h_btc_15m_shadow
1779353286859535,ACC-H,btc-updown-15m-1779353100,BTC,15m,POST_BID,up,0.40,20,8.00,ACC-H-00002840,0,0,0,0,0,0,0,0,0.0,175.466486,post_initial_bid,poly_acc_h_btc_15m_shadow
1779353288912971,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.20,20,4.00,ACC-H-00005343,0,0,0,96.315000,0,89.75,0,0,-6.565000,177.535124,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353288912971,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.17,20,3.40,ACC-H-00005345,0,0,0,96.315000,0,89.75,0,0,-6.565000,177.535124,post_initial_bid,poly_acc_h_btc_5m_shadow
