ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason
1779300604624826,MAS,btc-updown-5m-1779300600,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779300604665945,MAS,btc-updown-5m-1779300600,BTC,5m,POST_ASK,up,0.59,10,5.90,MAS-00000009,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779300604667746,MAS,btc-updown-5m-1779300600,BTC,5m,POST_ASK,dn,0.48,10,4.80,MAS-00000010,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779300673909980,MAS,btc-updown-5m-1779300300,BTC,5m,REDEEM,dn,1.00,20.00,20.0000,REDEEM-btc-updown-5m-1779300300-dn,1,30.00,0,30.00,25.0000,,0.03500000,0,,,sim_redeem_winner=dn_size=20.00
1779300673909946,MAS,btc-updown-5m-1779300300,BTC,5m,REDEEM,dn,,20.00,,,0,30.00,0,30.00,25.0000,,0.03500000,0,,,redeem_winner_residual
1779300905691791,MAS,btc-updown-5m-1779300900,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779300900,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779300905691791,MAS,btc-updown-5m-1779300900,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779300905704842,MAS,btc-updown-15m-1779300900,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779300900,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779300905704842,MAS,btc-updown-15m-1779300900,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779300905775092,MAS,btc-updown-5m-1779300900,BTC,5m,POST_ASK,up,0.51,10,5.10,MAS-00000011,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779300905776682,MAS,btc-updown-5m-1779300900,BTC,5m,POST_ASK,dn,0.50,10,5.00,MAS-00000012,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779300905777163,MAS,btc-updown-15m-1779300900,BTC,15m,POST_ASK,up,0.52,10,5.20,MAS-00000005,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779300905777403,MAS,btc-updown-15m-1779300900,BTC,15m,POST_ASK,dn,0.50,10,5.00,MAS-00000006,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779300977891731,MAS,btc-updown-15m-1779300000,BTC,15m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-15m-1779300000-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779300977891646,MAS,btc-updown-15m-1779300000,BTC,15m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779300978738015,MAS,btc-updown-5m-1779300600,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779300600-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779300978737958,MAS,btc-updown-5m-1779300600,BTC,5m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779301206757930,MAS,btc-updown-5m-1779301200,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779301200,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779301206757930,MAS,btc-updown-5m-1779301200,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779301206811756,MAS,btc-updown-5m-1779301200,BTC,5m,POST_ASK,up,0.57,10,5.70,MAS-00000013,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301206813030,MAS,btc-updown-5m-1779301200,BTC,5m,POST_ASK,dn,0.44,10,4.40,MAS-00000014,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301206933757,MAS,btc-updown-5m-1779301200,BTC,5m,POST_ASK,up,0.57,10,5.70,MAS-00000013,1,20.00,30.00,30.00,5.70,,0.03431400,0,,,sim_fill_q0_initq=57
1779301207022032,MAS,btc-updown-5m-1779301200,BTC,5m,POST_ASK,up,0.60,10,6.00,MAS-00000015,0,20.00,30.00,30.00,5.70,,0.03431400,0,,,post_ask_inventory
1779301221619177,MAS,btc-updown-5m-1779300900,BTC,5m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779300900-up,1,0,30.00,30.00,30.0000,,0,0,,,sim_redeem_winner=up_size=30.00
1779301221619118,MAS,btc-updown-5m-1779300900,BTC,5m,REDEEM,up,,30.00,,,0,0,30.00,30.00,30.0000,,0,0,,,redeem_winner_residual
1779301507919094,MAS,btc-updown-5m-1779301500,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779301500,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779301507919094,MAS,btc-updown-5m-1779301500,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779301507998007,MAS,btc-updown-5m-1779301500,BTC,5m,POST_ASK,up,0.46,10,4.60,MAS-00000016,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301507999837,MAS,btc-updown-5m-1779301500,BTC,5m,POST_ASK,dn,0.55,10,5.50,MAS-00000017,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301525471754,MAS,btc-updown-5m-1779301200,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779301200-dn,1,20.00,0,30.00,35.7000,,0.03431400,0,,,sim_redeem_winner=dn_size=30.00
1779301525471724,MAS,btc-updown-5m-1779301200,BTC,5m,REDEEM,dn,,30.00,,,0,20.00,0,30.00,35.7000,,0.03431400,0,,,redeem_winner_residual
1779301621407715,MAS,btc-updown-5m-1779301500,BTC,5m,POST_ASK,up,0.29,10,2.90,MAS-00000001,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301621409045,MAS,btc-updown-5m-1779301500,BTC,5m,POST_ASK,dn,0.72,10,7.20,MAS-00000002,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301621409535,MAS,btc-updown-15m-1779300900,BTC,15m,POST_ASK,up,0.53,10,5.30,MAS-00000001,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301621409863,MAS,btc-updown-15m-1779300900,BTC,15m,POST_ASK,dn,0.48,10,4.80,MAS-00000002,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301801964583,MAS,btc-updown-5m-1779301800,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779301800,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779301801964583,MAS,btc-updown-5m-1779301800,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779301801977420,MAS,btc-updown-5m-1779301800,BTC,5m,POST_ASK,up,0.52,10,5.20,MAS-00000003,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301801979830,MAS,btc-updown-5m-1779301800,BTC,5m,POST_ASK,dn,0.50,10,5.00,MAS-00000004,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301801987245,MAS,btc-updown-15m-1779301800,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779301800,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779301801987245,MAS,btc-updown-15m-1779301800,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779301802082322,MAS,btc-updown-15m-1779301800,BTC,15m,POST_ASK,up,0.48,10,4.80,MAS-00000003,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301802082601,MAS,btc-updown-15m-1779301800,BTC,15m,POST_ASK,dn,0.53,10,5.30,MAS-00000004,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779301864349998,MAS,btc-updown-5m-1779301500,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779301500-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779301864349932,MAS,btc-updown-5m-1779301500,BTC,5m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779301864917650,MAS,btc-updown-15m-1779300900,BTC,15m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-15m-1779300900-up,1,0,30.00,30.00,30.0000,,0,0,,,sim_redeem_winner=up_size=30.00
1779301864917561,MAS,btc-updown-15m-1779300900,BTC,15m,REDEEM,up,,30.00,,,0,0,30.00,30.00,30.0000,,0,0,,,redeem_winner_residual
1779302103029300,MAS,btc-updown-5m-1779302100,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779302100,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779302103029300,MAS,btc-updown-5m-1779302100,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779302103032298,MAS,btc-updown-5m-1779302100,BTC,5m,POST_ASK,up,0.50,10,5.00,MAS-00000005,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779302103040645,MAS,btc-updown-5m-1779302100,BTC,5m,POST_ASK,dn,0.51,10,5.10,MAS-00000006,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779302168572292,MAS,btc-updown-5m-1779301800,BTC,5m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779301800-up,1,0,30.00,30.00,30.0000,,0,0,,,sim_redeem_winner=up_size=30.00
1779302168572213,MAS,btc-updown-5m-1779301800,BTC,5m,REDEEM,up,,30.00,,,0,0,30.00,30.00,30.0000,,0,0,,,redeem_winner_residual
1779302404094093,MAS,btc-updown-5m-1779302400,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779302400,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779302404094093,MAS,btc-updown-5m-1779302400,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779302404096419,MAS,btc-updown-5m-1779302400,BTC,5m,POST_ASK,up,0.52,10,5.20,MAS-00000007,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779302404099534,MAS,btc-updown-5m-1779302400,BTC,5m,POST_ASK,dn,0.49,10,4.90,MAS-00000008,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779302472481042,MAS,btc-updown-5m-1779302100,BTC,5m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779302100-up,1,0,30.00,30.00,30.0000,,0,0,,,sim_redeem_winner=up_size=30.00
1779302472481013,MAS,btc-updown-5m-1779302100,BTC,5m,REDEEM,up,,30.00,,,0,0,30.00,30.00,30.0000,,0,0,,,redeem_winner_residual
1779302705248853,MAS,btc-updown-5m-1779302700,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779302700,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779302705248853,MAS,btc-updown-5m-1779302700,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779302705264832,MAS,btc-updown-15m-1779302700,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779302700,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779302705264832,MAS,btc-updown-15m-1779302700,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779302705340975,MAS,btc-updown-5m-1779302700,BTC,5m,POST_ASK,up,0.41,10,4.10,MAS-00000009,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779302705342623,MAS,btc-updown-5m-1779302700,BTC,5m,POST_ASK,dn,0.60,10,6.00,MAS-00000010,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779302705343153,MAS,btc-updown-15m-1779302700,BTC,15m,POST_ASK,up,0.47,10,4.70,MAS-00000005,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779302705343418,MAS,btc-updown-15m-1779302700,BTC,15m,POST_ASK,dn,0.54,10,5.40,MAS-00000006,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779302776437607,MAS,btc-updown-15m-1779301800,BTC,15m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-15m-1779301800-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779302776437506,MAS,btc-updown-15m-1779301800,BTC,15m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779302777230283,MAS,btc-updown-5m-1779302400,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779302400-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779302777230259,MAS,btc-updown-5m-1779302400,BTC,5m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779303006396629,MAS,btc-updown-5m-1779303000,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779303000,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779303006396629,MAS,btc-updown-5m-1779303000,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779303006475802,MAS,btc-updown-5m-1779303000,BTC,5m,POST_ASK,up,0.50,10,5.00,MAS-00000011,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303006477424,MAS,btc-updown-5m-1779303000,BTC,5m,POST_ASK,dn,0.51,10,5.10,MAS-00000012,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303020297848,MAS,btc-updown-5m-1779302700,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779302700-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779303020297776,MAS,btc-updown-5m-1779302700,BTC,5m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779303307603701,MAS,btc-updown-5m-1779303300,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779303300,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779303307603701,MAS,btc-updown-5m-1779303300,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779303307605920,MAS,btc-updown-5m-1779303300,BTC,5m,POST_ASK,up,0.57,10,5.70,MAS-00000013,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303307608069,MAS,btc-updown-5m-1779303300,BTC,5m,POST_ASK,dn,0.44,10,4.40,MAS-00000014,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303324193115,MAS,btc-updown-5m-1779303000,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779303000-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779303324193025,MAS,btc-updown-5m-1779303000,BTC,5m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779303608618686,MAS,btc-updown-5m-1779303600,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779303600,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779303608618686,MAS,btc-updown-5m-1779303600,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779303608653349,MAS,btc-updown-15m-1779303600,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779303600,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779303608653349,MAS,btc-updown-15m-1779303600,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779303608664889,MAS,btc-updown-5m-1779303600,BTC,5m,POST_ASK,up,0.53,10,5.30,MAS-00000015,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303608665441,MAS,btc-updown-5m-1779303600,BTC,5m,POST_ASK,dn,0.48,10,4.80,MAS-00000016,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303608666293,MAS,btc-updown-15m-1779303600,BTC,15m,POST_ASK,up,0.52,10,5.20,MAS-00000007,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303608666849,MAS,btc-updown-15m-1779303600,BTC,15m,POST_ASK,dn,0.49,10,4.90,MAS-00000008,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303627609965,MAS,btc-updown-15m-1779302700,BTC,15m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-15m-1779302700-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779303627609928,MAS,btc-updown-15m-1779302700,BTC,15m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779303628439384,MAS,btc-updown-5m-1779303300,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779303300-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779303628439302,MAS,btc-updown-5m-1779303300,BTC,5m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779303909718517,MAS,btc-updown-5m-1779303900,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779303900,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779303909718517,MAS,btc-updown-5m-1779303900,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779303909772826,MAS,btc-updown-5m-1779303900,BTC,5m,POST_ASK,up,0.49,10,4.90,MAS-00000017,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303909774469,MAS,btc-updown-5m-1779303900,BTC,5m,POST_ASK,dn,0.52,10,5.20,MAS-00000018,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779303932197807,MAS,btc-updown-5m-1779303600,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779303600-dn,1,30.00,0,30.00,30.0000,,0,0,,,sim_redeem_winner=dn_size=30.00
1779303932197733,MAS,btc-updown-5m-1779303600,BTC,5m,REDEEM,dn,,30.00,,,0,30.00,0,30.00,30.0000,,0,0,,,redeem_winner_residual
1779304210821013,MAS,btc-updown-5m-1779304200,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779304200,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779304210821013,MAS,btc-updown-5m-1779304200,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779304210872194,MAS,btc-updown-5m-1779304200,BTC,5m,POST_ASK,up,0.64,10,6.40,MAS-00000019,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779304210873491,MAS,btc-updown-5m-1779304200,BTC,5m,POST_ASK,dn,0.37,10,3.70,MAS-00000020,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779304235923885,MAS,btc-updown-5m-1779303900,BTC,5m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779303900-up,1,0,30.00,30.00,30.0000,,0,0,,,sim_redeem_winner=up_size=30.00
1779304235923820,MAS,btc-updown-5m-1779303900,BTC,5m,REDEEM,up,,30.00,,,0,0,30.00,30.00,30.0000,,0,0,,,redeem_winner_residual
1779304511947314,MAS,btc-updown-5m-1779304500,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779304500,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779304511947314,MAS,btc-updown-5m-1779304500,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779304511962660,MAS,btc-updown-15m-1779304500,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779304500,1,30.00,30.00,30.00,0,,0,0,,,sim_mas_mint_synthetic
1779304511962660,MAS,btc-updown-15m-1779304500,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,,0,0,,,mint_initial
1779304512018931,MAS,btc-updown-5m-1779304500,BTC,5m,POST_ASK,up,0.47,10,4.70,MAS-00000021,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779304512022477,MAS,btc-updown-5m-1779304500,BTC,5m,POST_ASK,dn,0.54,10,5.40,MAS-00000022,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779304512022975,MAS,btc-updown-15m-1779304500,BTC,15m,POST_ASK,up,0.50,10,5.00,MAS-00000009,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
1779304512023440,MAS,btc-updown-15m-1779304500,BTC,15m,POST_ASK,dn,0.51,10,5.10,MAS-00000010,0,30.00,30.00,30.00,0,,0,0,,,post_ask_inventory
