ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason
1779299993603151,PAT-SHADOW,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.02,20,0.40,,0,0.00,0.00,271.283100,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779300009162909,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.25,7.82,1.9550,TAKE-PAT-SHADOW-1779300009162909,1,7.82,0,1.9550,0,,0,0,,,sim_take_vwap_filled=7.82
1779300009162642,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.25,7.82,1.9550,,0,0.00,0.00,7.8982,0,,0,0,,,pat_shadow_pair_cost=1.0069
1779300009164434,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.76,7.82,5.9432,TAKE-PAT-SHADOW-1779300009164434,1,0.00,0.00,7.8982,0,,0,0,,,sim_take_vwap_filled=7.82
1779300009162642,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.73,7.82,5.7086,,0,0.00,0.00,7.8982,0,,0,0,,,pat_shadow_pair_cost=1.0069
1779300029174162,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.29,20,5.80,TAKE-PAT-SHADOW-1779300029174162,1,20.00,0.00,13.6982,0,,0,0,,,sim_take_vwap_filled=20
1779300029173495,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.29,20,5.80,,0,0.00,0.00,28.6982,0,,0,0,,,pat_shadow_pair_cost=1.0191
1779300029185275,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.75,20,15.00,TAKE-PAT-SHADOW-1779300029185275,1,0.00,0.00,28.6982,0,,0,0,,,sim_take_vwap_filled=20
1779300029173495,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.7,20,14.0,,0,0.00,0.00,28.6982,0,,0,0,,,pat_shadow_pair_cost=1.0191
1779300064695143,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.4,9.87,3.948,TAKE-PAT-SHADOW-1779300064695143,1,9.87,0.00,32.6462,0,,0,0,,,sim_take_vwap_filled=9.87
1779300064693419,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.4,9.87,3.948,,0,0.00,0.00,38.8643,0,,0,0,,,pat_shadow_pair_cost=1.0139
1779300064710976,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.63,9.87,6.2181,TAKE-PAT-SHADOW-1779300064710976,1,0.00,0.00,38.8643,0,,0,0,,,sim_take_vwap_filled=9.87
1779300064693419,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.58,9.87,5.7246,,0,0.00,0.00,38.8643,0,,0,0,,,pat_shadow_pair_cost=1.0139
1779300084364461,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.59,20,11.80,TAKE-PAT-SHADOW-1779300084364461,1,20.00,0.00,50.6643,0,,0,0,,,sim_take_vwap_filled=20
1779300084349146,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.59,20,11.80,,0,0.00,0.00,59.0643,0,,0,0,,,pat_shadow_pair_cost=0.9831
1779300084367311,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.42,20,8.40,TAKE-PAT-SHADOW-1779300084367311,1,0.00,0.00,59.0643,0,,0,0,,,sim_take_vwap_filled=20
1779300084349146,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.36,20,7.20,,0,0.00,0.00,59.0643,0,,0,0,,,pat_shadow_pair_cost=0.9831
1779300089280370,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.66,19.57,12.9162,TAKE-PAT-SHADOW-1779300089280370,1,19.57,0.00,71.9805,0,,0,0,,,sim_take_vwap_filled=19.57
1779300089279819,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.66,19.57,12.9162,,0,0.00,0.00,79.6128,0,,0,0,,,pat_shadow_pair_cost=1.0007
1779300089289849,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.39,19.57,7.6323,TAKE-PAT-SHADOW-1779300089289849,1,0.00,0.00,79.6128,0,,0,0,,,sim_take_vwap_filled=19.57
1779300089279819,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.31,19.57,6.0667,,0,0.00,0.00,79.6128,0,,0,0,,,pat_shadow_pair_cost=1.0007
1779300131623933,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.59,20,11.80,TAKE-PAT-SHADOW-1779300131623933,1,20.00,0.00,91.4128,0,,0,0,,,sim_take_vwap_filled=20
1779300131623215,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.59,20,11.80,,0,0.00,0.00,100.4128,0,,0,0,,,pat_shadow_pair_cost=1.0034
1779300131627256,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.45,20,9.00,TAKE-PAT-SHADOW-1779300131627256,1,0.00,0.00,100.4128,0,,0,0,,,sim_take_vwap_filled=20
1779300131623215,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.38,20,7.60,,0,0.00,0.00,100.4128,0,,0,0,,,pat_shadow_pair_cost=1.0034
1779300192454500,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.42,20,8.40,TAKE-PAT-SHADOW-1779300192454500,1,20.00,0.00,108.8128,0,,0,0,,,sim_take_vwap_filled=20
1779300192441154,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.42,20,8.40,,0,0.00,0.00,120.6128,0,,0,0,,,pat_shadow_pair_cost=0.8234
1779300192457768,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.59,20,11.80,TAKE-PAT-SHADOW-1779300192457768,1,0.00,0.00,120.6128,0,,0,0,,,sim_take_vwap_filled=20
1779300192441154,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.37,20,7.40,,0,0.00,0.00,120.6128,0,,0,0,,,pat_shadow_pair_cost=0.8234
1779300231225970,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.15,5.88,0.8820,TAKE-PAT-SHADOW-1779300231225970,1,5.88,0.00,121.4948,0,,0,0,,,sim_take_vwap_filled=5.88
1779300231225558,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.15,5.88,0.8820,,0,0.00,0.00,126.7280,5.83,,0,0,,,pat_shadow_pair_cost=1.0178
1779300231243648,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.89,5.88,5.2332,TAKE-PAT-SHADOW-1779300231243648,1,0.00,0.00,126.7280,5.83,,0,0,,,sim_take_vwap_filled=5.88
1779300231243648,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,MERGE,,,5.88,,,1,0.00,0.00,126.7280,5.83,,0,0,,,sim_merge_pairs=5.88_gas=0.05
1779300231225558,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.85,5.88,4.9980,,0,0.00,0.00,126.7280,5.83,,0,0,,,pat_shadow_pair_cost=1.0178
1779300244719118,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.08,7.3,0.584,TAKE-PAT-SHADOW-1779300244719118,1,7.30,0.00,127.3120,5.83,,0,0,,,sim_take_vwap_filled=7.3
1779300244718729,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.08,7.3,0.584,,0,0.00,0.00,134.1010,5.83,,0,0,,,pat_shadow_pair_cost=1.0197
1779300244722214,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.93,7.3,6.789,TAKE-PAT-SHADOW-1779300244722214,1,0.00,0.00,134.1010,5.83,,0,0,,,sim_take_vwap_filled=7.3
1779300244718729,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.93,7.3,6.789,,0,0.00,0.00,134.1010,5.83,,0,0,,,pat_shadow_pair_cost=1.0197
1779300249548494,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.12,20,2.40,TAKE-PAT-SHADOW-1779300249548494,1,20.00,0.00,136.5010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300249547781,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.12,20,2.40,,0,0.00,0.00,154.9010,5.83,,0,0,,,pat_shadow_pair_cost=1.0148
1779300249567047,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.92,20,18.40,TAKE-PAT-SHADOW-1779300249567047,1,0.00,0.00,154.9010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300249547781,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.88,20,17.60,,0,0.00,0.00,154.9010,5.83,,0,0,,,pat_shadow_pair_cost=1.0148
1779300252553533,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.07,20,1.40,TAKE-PAT-SHADOW-1779300252553533,1,20.00,0.00,156.3010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300252553227,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.07,20,1.40,,0,0.00,0.00,175.1010,5.83,,0,0,,,pat_shadow_pair_cost=1.0185
1779300252556292,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.94,20,18.80,TAKE-PAT-SHADOW-1779300252556292,1,0.00,0.00,175.1010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300252553227,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.94,20,18.80,,0,0.00,0.00,175.1010,5.83,,0,0,,,pat_shadow_pair_cost=1.0185
1779300255651810,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.03,20,0.60,TAKE-PAT-SHADOW-1779300255651810,1,20.00,0.00,175.7010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300255651521,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.03,20,0.60,,0,0.00,0.00,195.3010,5.83,,0,0,,,pat_shadow_pair_cost=1.0134
1779300255653738,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.98,20,19.60,TAKE-PAT-SHADOW-1779300255653738,1,0.00,0.00,195.3010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300255651521,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.98,20,19.60,,0,0.00,0.00,195.3010,5.83,,0,0,,,pat_shadow_pair_cost=1.0134
1779300258716470,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.02,20,0.40,TAKE-PAT-SHADOW-1779300258716470,1,20.00,0.00,195.7010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300258716154,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.02,20,0.40,,0,0.00,0.00,215.5010,5.83,,0,0,,,pat_shadow_pair_cost=1.0121
1779300258718233,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.99,20,19.80,TAKE-PAT-SHADOW-1779300258718233,1,0.00,0.00,215.5010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300258716154,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0.00,0.00,215.5010,5.83,,0,0,,,pat_shadow_pair_cost=1.0121
1779300261803807,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.02,20,0.40,TAKE-PAT-SHADOW-1779300261803807,1,20.00,0.00,215.9010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300261803437,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.02,20,0.40,,0,0.00,0.00,235.7010,5.83,,0,0,,,pat_shadow_pair_cost=1.0121
1779300261806285,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.99,20,19.80,TAKE-PAT-SHADOW-1779300261806285,1,0.00,0.00,235.7010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300261803437,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0.00,0.00,235.7010,5.83,,0,0,,,pat_shadow_pair_cost=1.0121
1779300264881668,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.02,20,0.40,TAKE-PAT-SHADOW-1779300264881668,1,20.00,0.00,236.1010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300264881347,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.02,20,0.40,,0,0.00,0.00,255.9010,5.83,,0,0,,,pat_shadow_pair_cost=1.0121
1779300264882951,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.99,20,19.80,TAKE-PAT-SHADOW-1779300264882951,1,0.00,0.00,255.9010,5.83,,0,0,,,sim_take_vwap_filled=20
1779300264881347,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0.00,0.00,255.9010,5.83,,0,0,,,pat_shadow_pair_cost=1.0121
1779300268676030,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.03,7.11,0.2133,TAKE-PAT-SHADOW-1779300268676030,1,7.11,0.00,256.1143,5.83,,0,0,,,sim_take_vwap_filled=7.11
1779300268675853,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.03,7.11,0.2133,,0,0.00,0.00,263.0821,12.89,,0,0,,,pat_shadow_pair_cost=1.0134
1779300268677807,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.98,7.11,6.9678,TAKE-PAT-SHADOW-1779300268677807,1,0.00,0.00,263.0821,12.89,,0,0,,,sim_take_vwap_filled=7.11
1779300268677807,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,MERGE,,,7.11,,,1,0.00,0.00,263.0821,12.89,,0,0,,,sim_merge_pairs=7.11_gas=0.05
1779300268675853,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.98,7.11,6.9678,,0,0.00,0.00,263.0821,12.89,,0,0,,,pat_shadow_pair_cost=1.0134
1779300271744262,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.02,20,0.40,TAKE-PAT-SHADOW-1779300271744262,1,20.00,0.00,263.4821,12.89,,0,0,,,sim_take_vwap_filled=20
1779300271744003,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.02,20,0.40,,0,0.00,0.00,283.2821,12.89,,0,0,,,pat_shadow_pair_cost=1.0121
1779300271747087,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.99,20,19.80,TAKE-PAT-SHADOW-1779300271747087,1,0.00,0.00,283.2821,12.89,,0,0,,,sim_take_vwap_filled=20
1779300271744003,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0.00,0.00,283.2821,12.89,,0,0,,,pat_shadow_pair_cost=1.0121
1779300275227490,PAT-SHADOW,btc-updown-5m-1779300000,BTC,5m,TAKE,up,0.03,20,0.60,TAKE-PAT-SHADOW-1779300275227490,1,20.00,0.00,283.8821,12.89,,0,0,,,sim_take_vwap_filled=20
