ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason
1779299779731619,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.51,20,10.20,ACC-H-00000006,0,0,5,17.90,0,,0,0,,,post_initial_bid
1779299780210459,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.53,5,2.65,TAKE-ACC-H-1779299780210459,1,0,0,20.55,0,,0,0,,,sim_take_vwap_filled=5
1779299780181000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.53,5,2.65,,0,0,0,20.55,0,,0,0,,,rule_d_buy_pressure_dip
1779299780661896,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,dn,0.49,20,9.80,ACC-H-00000005,0,0,0,20.55,0,,0,0,,,cancel_displaced_3c
1779299780661896,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,dn,0.46,20,9.20,ACC-H-00000007,0,0,0,20.55,0,,0,0,,,post_initial_bid
1779299781276283,ACC-H,btc-updown-15m-1779299100,BTC,15m,CANCEL,up,0.05,20,1.00,ACC-H-00000001,0,0,5,15.00,0,,0,0,,,cancel_age_20s
1779299781276283,ACC-H,btc-updown-15m-1779299100,BTC,15m,POST_BID,up,0.05,20,1.00,ACC-H-00000003,0,0,5,15.00,0,,0,0,,,post_initial_bid
1779299781276768,ACC-H,btc-updown-15m-1779299100,BTC,15m,CANCEL,dn,0.94,20,18.80,ACC-H-00000002,0,0,5,15.00,0,,0,0,,,cancel_age_20s
1779299781276768,ACC-H,btc-updown-15m-1779299100,BTC,15m,POST_BID,dn,0.94,20,18.80,ACC-H-00000004,0,0,5,15.00,0,,0,0,,,post_initial_bid
1779299781497218,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.47,5,2.35,TAKE-ACC-H-1779299781497218,1,0,5,22.90,0,,0,0,,,sim_take_vwap_filled=5
1779299781469000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.47,5,2.35,,0,0,5,22.90,0,,0,0,,,rule_a_discount
1779299781814895,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.93,5,4.65,TAKE-ACC-H-1779299781814895,1,0,10,19.65,0,,0,0,,,sim_take_vwap_filled=5
1779299781803000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.93,5,4.65,,0,0,10,19.65,0,,0,0,,,rule_b_sharp_drop
1779299781888326,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,dn,0.46,20,9.20,ACC-H-00000007,0,0,5,22.90,0,,0,0,,,cancel_displaced_3c
1779299781888326,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,dn,0.43,20,8.60,ACC-H-00000008,0,0,5,22.90,0,,0,0,,,post_initial_bid
1779299782195150,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.51,20,10.20,ACC-H-00000006,0,0,5,22.90,0,,0,0,,,cancel_displaced_3c
1779299782195150,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.54,20,10.80,ACC-H-00000009,0,0,5,22.90,0,,0,0,,,post_initial_bid
1779299782506390,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.54,20,10.80,ACC-H-00000009,0,0,5,22.90,0,,0,0,,,cancel_displaced_3c
1779299782506390,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.57,20,11.40,ACC-H-00000010,0,0,5,22.90,0,,0,0,,,post_initial_bid
1779299782609750,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,dn,0.43,20,8.60,ACC-H-00000008,0,0,5,22.90,0,,0,0,,,cancel_displaced_3c
1779299782609750,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,dn,0.40,20,8.00,ACC-H-00000011,0,0,5,22.90,0,,0,0,,,post_initial_bid
1779299782819188,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.57,20,11.40,ACC-H-00000010,0,0,5,22.90,0,,0,0,,,cancel_displaced_3c
1779299782819651,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,dn,0.40,20,8.00,ACC-H-00000011,0,0,5,22.90,0,,0,0,,,cancel_displaced_3c
1779299782819651,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.62,20,12.40,ACC-H-00000012,0,0,5,22.90,0,,0,0,,,post_initial_bid
1779299782819651,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,dn,0.37,20,7.40,ACC-H-00000013,0,0,5,22.90,0,,0,0,,,post_initial_bid
1779299783657378,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,dn,0.370925,20,7.418500,ACC-H-00000013,1,0,25,30.318500,0,,0,0,,,sim_fill_q0_initq=5
1779299784658536,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.62,20,12.40,ACC-H-00000012,0,0,25,30.318500,0,,0,0,,,cancel_displaced_3c
1779299784660255,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.66,20,13.20,ACC-H-00000014,0,0,25,30.318500,0,,0,0,,,post_initial_bid
1779299785258934,ACC-H,btc-updown-15m-1779299100,BTC,15m,POST_BID,dn,0.942350,20,18.847000,ACC-H-00000004,1,0,30,38.497000,0,,0,0,,,sim_fill_q0_initq=13
1779299786573526,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.32,5,1.60,TAKE-ACC-H-1779299786573526,1,0,30,31.918500,0,,0,0,,,sim_take_vwap_filled=5
1779299786562000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.32,5,1.60,,0,0,30,31.918500,0,,0,0,,,rule_a_discount
1779299789609115,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.93,5,4.65,TAKE-ACC-H-1779299789609115,1,0,35,43.147000,0,,0,0,,,sim_take_vwap_filled=5
1779299789597000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.92,5,4.60,,0,0,35,43.147000,0,,0,0,,,rule_b_sharp_drop
1779299791592649,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.32,5,1.60,TAKE-ACC-H-1779299791592649,1,0,35,33.518500,0,,0,0,,,sim_take_vwap_filled=5
1779299791580000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.32,5,1.60,,0,0,35,33.518500,0,,0,0,,,rule_b_sharp_drop
1779299795901510,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.66,20,13.20,ACC-H-00000014,0,0,35,33.518500,0,,0,0,,,cancel_displaced_3c
1779299795901510,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.69,20,13.80,ACC-H-00000015,0,0,35,33.518500,0,,0,0,,,post_initial_bid
1779299797195397,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.31,5,1.55,TAKE-ACC-H-1779299797195397,1,0,40,35.068500,0,,0,0,,,sim_take_vwap_filled=5
1779299797180000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.3,5,1.5,,0,0,40,35.068500,0,,0,0,,,rule_d_buy_pressure_dip
1779299797529678,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,up,0.09,5,0.45,TAKE-ACC-H-1779299797529678,1,0,30,43.597000,0,,0,0,,,sim_take_vwap_filled=5
1779299797518000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,up,0.09,5,0.45,,0,0,30,43.597000,0,,0,0,,,rule_d_buy_pressure_dip
1779299798314290,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.92,5,4.60,TAKE-ACC-H-1779299798314290,1,0,35,48.197000,0,,0,0,,,sim_take_vwap_filled=5
1779299798303000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.92,5,4.60,,0,0,35,48.197000,0,,0,0,,,rule_b_sharp_drop
1779299798351867,ACC-H,btc-updown-15m-1779299100,BTC,15m,CANCEL,up,0.05,20,1.00,ACC-H-00000003,0,0,35,48.197000,0,,0,0,,,cancel_displaced_3c
1779299798351867,ACC-H,btc-updown-15m-1779299100,BTC,15m,POST_BID,up,0.08,20,1.60,ACC-H-00000005,0,0,35,48.197000,0,,0,0,,,post_initial_bid
1779299799576837,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.69,5,3.45,TAKE-ACC-H-1779299799576837,1,0,35,38.518500,4.95,,0,0,,,sim_take_vwap_filled=5
1779299799576837,ACC-H,btc-updown-5m-1779299700,BTC,5m,MERGE,,,5,,,1,0,35,38.518500,4.95,,0,0,,,sim_merge_pairs=5_gas=0.05
1779299799560000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.69,5,3.45,,0,0,35,38.518500,4.95,,0,0,,,rule_d_buy_pressure_dip
1779299805410806,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.69,5,3.45,TAKE-ACC-H-1779299805410806,1,0,30,41.968500,4.95,,0,0,,,sim_take_vwap_filled=5
1779299805399000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.69,5,3.45,,0,0,30,41.968500,4.95,,0,0,,,rule_d_buy_pressure_dip
1779299806110126,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.93,5,4.65,TAKE-ACC-H-1779299806110126,1,0,40,52.847000,0,,0,0,,,sim_take_vwap_filled=5
1779299806097000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.93,5,4.65,,0,0,40,52.847000,0,,0,0,,,rule_b_sharp_drop
1779299806370888,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.37,5,1.85,TAKE-ACC-H-1779299806370888,1,0,35,43.818500,4.95,,0,0,,,sim_take_vwap_filled=5
1779299806355000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.34,5,1.70,,0,0,35,43.818500,4.95,,0,0,,,rule_d_buy_pressure_dip
1779299806421224,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.69,20,13.80,ACC-H-00000015,0,0,15,56.418500,4.95,,0,0,,,cancel_displaced_3c
1779299806421224,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.61,20,12.20,ACC-H-00000016,0,0,15,56.418500,4.95,,0,0,,,post_initial_bid
1779299806433189,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.63,20,12.60,TAKE-ACC-H-1779299806433189,1,0,15,56.418500,4.95,,0,0,,,sim_take_vwap_filled=20
1779299806421224,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.63,20,12.60,,0,0,35,64.218500,4.95,,0,0,,,pat_pair_cost=0.9918
1779299806440228,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.39,20,7.80,TAKE-ACC-H-1779299806440228,1,0,35,64.218500,4.95,,0,0,,,sim_take_vwap_filled=20
1779299806421224,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.33,20,6.60,,0,0,35,64.218500,4.95,,0,0,,,pat_pair_cost=0.9918
1779299810639962,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,up,0.07,5,0.35,TAKE-ACC-H-1779299810639962,1,0,35,53.197000,0,,0,0,,,sim_take_vwap_filled=5
1779299810628000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,up,0.06,5,0.30,,0,0,35,53.197000,0,,0,0,,,rule_b_sharp_drop
1779299810782525,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.62,5,3.10,TAKE-ACC-H-1779299810782525,1,0,30,67.318500,9.90,,0,0,,,sim_take_vwap_filled=5
1779299810782525,ACC-H,btc-updown-5m-1779299700,BTC,5m,MERGE,,,5,,,1,0,30,67.318500,9.90,,0,0,,,sim_merge_pairs=5_gas=0.05
1779299810765000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.61,5,3.05,,0,0,30,67.318500,9.90,,0,0,,,rule_b_sharp_drop
1779299810847601,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.61,20,12.20,ACC-H-00000016,0,0,30,67.318500,9.90,,0,0,,,cancel_displaced_3c
1779299810950135,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.58,20,11.60,ACC-H-00000017,0,0,30,67.318500,9.90,,0,0,,,post_initial_bid
1779299811340432,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.94,5,4.70,TAKE-ACC-H-1779299811340432,1,0,40,57.897000,0,,0,0,,,sim_take_vwap_filled=5
1779299811329000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.94,5,4.70,,0,0,40,57.897000,0,,0,0,,,rule_b_sharp_drop
1779299811429909,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.45,5,2.25,TAKE-ACC-H-1779299811429909,1,0,35,69.568500,9.90,,0,0,,,sim_take_vwap_filled=5
1779299811414000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.43,5,2.15,,0,0,35,69.568500,9.90,,0,0,,,rule_b_sharp_drop
1779299811462463,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.58,20,11.60,ACC-H-00000017,0,0,35,69.568500,9.90,,0,0,,,cancel_displaced_3c
1779299811462463,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.55,20,11.00,ACC-H-00000018,0,0,35,69.568500,9.90,,0,0,,,post_initial_bid
1779299811463176,ACC-H,btc-updown-15m-1779299100,BTC,15m,CANCEL,up,0.08,20,1.60,ACC-H-00000005,0,0,40,57.897000,0,,0,0,,,cancel_displaced_3c
1779299811463176,ACC-H,btc-updown-15m-1779299100,BTC,15m,POST_BID,up,0.05,20,1.00,ACC-H-00000006,0,0,40,57.897000,0,,0,0,,,post_initial_bid
1779299811871235,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.55,20,11.00,ACC-H-00000018,0,0,35,69.568500,9.90,,0,0,,,cancel_displaced_3c
1779299811871235,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.52,20,10.40,ACC-H-00000019,0,0,35,69.568500,9.90,,0,0,,,post_initial_bid
1779299815044452,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.52,20,10.40,ACC-H-00000019,0,0,35,69.568500,9.90,,0,0,,,cancel_displaced_3c
1779299815044452,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.47,20,9.40,ACC-H-00000020,0,0,35,69.568500,9.90,,0,0,,,post_initial_bid
1779299815915113,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.48,5,2.40,TAKE-ACC-H-1779299815915113,1,0,30,71.968500,9.90,,0,0,,,sim_take_vwap_filled=5
1779299815900000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.48,5,2.40,,0,0,30,71.968500,9.90,,0,0,,,rule_a_discount
1779299816882301,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.57,5,2.85,TAKE-ACC-H-1779299816882301,1,0,35,74.818500,9.90,,0,0,,,sim_take_vwap_filled=5
1779299816884350,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.47,20,9.40,ACC-H-00000020,0,0,35,74.818500,9.90,,0,0,,,cancel_displaced_3c
1779299816884350,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.43,20,8.60,ACC-H-00000021,0,0,35,74.818500,9.90,,0,0,,,post_initial_bid
1779299816865000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.56,5,2.80,,0,0,35,74.818500,9.90,,0,0,,,rule_d_buy_pressure_dip
1779299817061173,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.95,5,4.75,TAKE-ACC-H-1779299817061173,1,0,45,62.647000,0,,0,0,,,sim_take_vwap_filled=5
1779299817048000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.95,5,4.75,,0,0,45,62.647000,0,,0,0,,,rule_d_buy_pressure_dip
1779299819978215,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,up,0.06,5,0.30,TAKE-ACC-H-1779299819978215,1,0,40,62.947000,4.95,,0,0,,,sim_take_vwap_filled=5
1779299819978215,ACC-H,btc-updown-15m-1779299100,BTC,15m,MERGE,,,5,,,1,0,40,62.947000,4.95,,0,0,,,sim_merge_pairs=5_gas=0.05
1779299819963000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,up,0.06,5,0.30,,0,0,40,62.947000,4.95,,0,0,,,rule_b_sharp_drop
1779299821303607,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.46,5,2.30,TAKE-ACC-H-1779299821303607,1,0,30,77.118500,9.90,,0,0,,,sim_take_vwap_filled=5
1779299821286000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.46,5,2.30,,0,0,30,77.118500,9.90,,0,0,,,rule_b_sharp_drop
1779299822106669,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.95,5,4.75,TAKE-ACC-H-1779299822106669,1,0,45,67.697000,4.95,,0,0,,,sim_take_vwap_filled=5
1779299822093000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,dn,0.95,5,4.75,,0,0,45,67.697000,4.95,,0,0,,,rule_d_buy_pressure_dip
1779299822356769,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.55,5,2.75,TAKE-ACC-H-1779299822356769,1,0,35,79.868500,9.90,,0,0,,,sim_take_vwap_filled=5
1779299822344000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.54,5,2.70,,0,0,35,79.868500,9.90,,0,0,,,rule_d_buy_pressure_dip
1779299826494583,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.45,5,2.25,TAKE-ACC-H-1779299826494583,1,0,30,82.118500,14.85,,0,0,,,sim_take_vwap_filled=5
1779299826494583,ACC-H,btc-updown-5m-1779299700,BTC,5m,MERGE,,,5,,,1,0,30,82.118500,14.85,,0,0,,,sim_merge_pairs=5_gas=0.05
1779299826481000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.45,5,2.25,,0,0,30,82.118500,14.85,,0,0,,,rule_b_sharp_drop
1779299829591970,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.43,20,8.60,ACC-H-00000021,0,0,30,82.118500,14.85,,0,0,,,cancel_displaced_3c
1779299829591970,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.46,20,9.20,ACC-H-00000022,0,0,30,82.118500,14.85,,0,0,,,post_initial_bid
1779299829893816,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.53,5,2.65,TAKE-ACC-H-1779299829893816,1,0,35,84.768500,14.85,,0,0,,,sim_take_vwap_filled=5
1779299829882000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,dn,0.53,5,2.65,,0,0,35,84.768500,14.85,,0,0,,,rule_b_sharp_drop
1779299830615700,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.46,20,9.20,ACC-H-00000022,0,0,35,84.768500,14.85,,0,0,,,cancel_displaced_3c
1779299830615700,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.49,20,9.80,ACC-H-00000023,0,0,35,84.768500,14.85,,0,0,,,post_initial_bid
1779299831536171,ACC-H,btc-updown-15m-1779299100,BTC,15m,CANCEL,up,0.05,20,1.00,ACC-H-00000006,0,0,45,67.697000,4.95,,0,0,,,cancel_age_20s
1779299832202286,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,up,0.05,5,0.25,TAKE-ACC-H-1779299832202286,1,0,40,67.947000,4.95,,0,0,,,sim_take_vwap_filled=5
1779299832190000,ACC-H,btc-updown-15m-1779299100,BTC,15m,TAKE,up,0.05,5,0.25,,0,0,40,67.947000,4.95,,0,0,,,rule_b_sharp_drop
1779299833160245,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.52,5,2.60,TAKE-ACC-H-1779299833160245,1,0,30,87.368500,14.85,,0,0,,,sim_take_vwap_filled=5
1779299833147000,ACC-H,btc-updown-5m-1779299700,BTC,5m,TAKE,up,0.51,5,2.55,,0,0,30,87.368500,14.85,,0,0,,,rule_d_buy_pressure_dip
1779299834094932,ACC-H,btc-updown-5m-1779299700,BTC,5m,CANCEL,up,0.49,20,9.80,ACC-H-00000023,0,0,30,87.368500,14.85,,0,0,,,cancel_displaced_3c
1779299834095274,ACC-H,btc-updown-5m-1779299700,BTC,5m,POST_BID,up,0.53,20,10.60,ACC-H-00000024,0,0,30,87.368500,14.85,,0,0,,,post_initial_bid
