ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason
1779233890395861,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.08,19.56,1.5648,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0103
1779233890395861,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.92,19.56,17.9952,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0103
1779233899887180,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.08,20,1.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779233899887180,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.93,20,18.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779233902951505,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.06,20,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779233902951505,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.95,20,19.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779233906013958,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.06,20,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779233906013958,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.95,20,19.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779233909081131,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.06,18.69,1.1214,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779233909081131,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.95,18.69,17.7555,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779233912149228,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.07,20,1.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779233912149228,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.94,20,18.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779233915212476,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.07,5,0.35,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779233915212476,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.94,5,4.70,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779233918275433,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.07,20,1.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779233918275433,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.94,20,18.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779233921276610,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.06,20,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779233921276610,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.95,20,19.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779233924336078,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.05,20,1.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233924336078,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.96,20,19.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233927393788,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.05,20,1.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233927393788,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.96,20,19.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233930460184,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.05,20,1.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233930460184,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.96,20,19.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233933520489,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.05,20,1.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233933520489,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.96,20,19.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233936578647,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.05,20,1.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233936578647,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.96,20,19.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233939638384,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.05,15,0.75,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233939638384,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.96,15,14.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0160
1779233942698218,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.04,20,0.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0147
1779233942698218,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.97,20,19.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0147
1779233945758041,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.03,20,0.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0134
1779233945758041,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.98,20,19.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0134
1779233948820092,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.03,20,0.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0134
1779233948820092,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.98,20,19.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0134
1779233951886474,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.02,20,0.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233951886474,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233954949450,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.02,20,0.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233954949450,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233958011611,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.02,20,0.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233958011611,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233961074695,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.02,20,0.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233961074695,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233964136012,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,up,0.02,20,0.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779233964136012,PAT-SHADOW,btc-updown-5m-1779233700,BTC,5m,TAKE,dn,0.99,20,19.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0121
1779234096732574,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.39,8.19,3.1941,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0136
1779234096732574,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.59,8.19,4.8321,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0136
1779234143688284,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.13,5.75,0.7475,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0158
1779234143688284,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.87,5.75,5.0025,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0158
1779234148696206,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.16,20,3.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0188
1779234148696206,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.84,20,16.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0188
1779234153813120,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.09,7.56,0.6804,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0115
1779234153813120,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.91,7.56,6.8796,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0115
1779234164529662,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.08,15,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779234164529662,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.93,15,13.95,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779234167592035,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.08,20,1.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779234167592035,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.93,20,18.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779234170650058,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.08,20,1.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779234170650058,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.93,20,18.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779234173711069,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.08,20,1.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779234173711069,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.93,20,18.60,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0197
1779234176770880,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.07,20,1.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779234176770880,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.94,20,18.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779234179831087,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.07,20,1.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779234179831087,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.94,20,18.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779234182902699,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.06,20,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234182902699,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.95,20,19.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234185964304,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.06,20,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234185964304,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.95,20,19.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234189027204,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.06,20,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234189027204,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.95,20,19.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234192089479,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.06,20,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234192089479,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.95,20,19.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234195154860,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.06,20,1.20,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234195154860,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.95,20,19.00,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0173
1779234198218119,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.07,20,1.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779234198218119,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.94,20,18.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779234201279022,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.07,20,1.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779234201279022,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,dn,0.94,20,18.80,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
1779234204343789,PAT-SHADOW,btc-updown-5m-1779234000,BTC,5m,TAKE,up,0.07,20,1.40,,0,0,0,0,0,,0,0,,,pat_shadow_pair_cost=1.0185
