ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason,sleeve_id
1779321604530838,MAS,btc-updown-5m-1779321600,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779321600,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779321604530838,MAS,btc-updown-5m-1779321600,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779321604549510,MAS,btc-updown-15m-1779321600,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779321600,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_15m_shadow
1779321604549510,MAS,btc-updown-15m-1779321600,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_15m_shadow
1779321604626572,MAS,btc-updown-5m-1779321600,BTC,5m,POST_ASK,up,0.55,10,5.50,MAS-00000010,0,30.00,30.00,30.00,0,0,0,0,0.000,0.095734,post_ask_inventory,poly_mas_btc_5m_shadow
1779321604631722,MAS,btc-updown-5m-1779321600,BTC,5m,POST_ASK,dn,0.49,10,4.90,MAS-00000011,0,30.00,30.00,30.00,0,0,0,0,0.000,0.100884,post_ask_inventory,poly_mas_btc_5m_shadow
1779321604632403,MAS,btc-updown-15m-1779321600,BTC,15m,POST_ASK,up,0.51,10,5.10,MAS-00000003,0,30.00,30.00,30.00,0,0,0,0,0.000,0.082893,post_ask_inventory,poly_mas_btc_15m_shadow
1779321604632763,MAS,btc-updown-15m-1779321600,BTC,15m,POST_ASK,dn,0.50,10,5.00,MAS-00000004,0,30.00,30.00,30.00,0,0,0,0,0.000,0.083253,post_ask_inventory,poly_mas_btc_15m_shadow
1779321674763561,MAS,btc-updown-15m-1779320700,BTC,15m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-15m-1779320700-up,1,0,30.00,30.00,0,30.0000,0,0,15.0000,913.081382,sim_redeem_winner=up_size=30.00,poly_mas_btc_15m_shadow
1779321674763502,MAS,btc-updown-15m-1779320700,BTC,15m,REDEEM,up,,30.00,,,0,0,30.00,30.00,0,30.0000,0,0,15.0000,913.081323,redeem_winner_residual,poly_mas_btc_15m_shadow
1779321675419132,MAS,btc-updown-5m-1779321300,BTC,5m,REDEEM,up,1.00,20.00,20.0000,REDEEM-btc-updown-5m-1779321300-up,1,0,30.00,30.00,4.80,20.0000,0.03494400,0,9.83494400,371.86224,sim_redeem_winner=up_size=20.00,poly_mas_btc_5m_shadow
1779321675419102,MAS,btc-updown-5m-1779321300,BTC,5m,REDEEM,up,,20.00,,,0,0,30.00,30.00,4.80,20.0000,0.03494400,0,9.83494400,371.86221,redeem_winner_residual,poly_mas_btc_5m_shadow
1779321905726678,MAS,btc-updown-5m-1779321900,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779321900,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779321905726678,MAS,btc-updown-5m-1779321900,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779321905738264,MAS,btc-updown-5m-1779321900,BTC,5m,POST_ASK,up,0.46,10,4.60,MAS-00000012,0,30.00,30.00,30.00,0,0,0,0,0.000,0.011586,post_ask_inventory,poly_mas_btc_5m_shadow
1779321905739709,MAS,btc-updown-5m-1779321900,BTC,5m,POST_ASK,dn,0.55,10,5.50,MAS-00000013,0,30.00,30.00,30.00,0,0,0,0,0.000,0.013031,post_ask_inventory,poly_mas_btc_5m_shadow
1779321916249268,MAS,btc-updown-5m-1779321900,BTC,5m,FILL,dn,0.55,10,5.50,MAS-00000013,1,30.00,20.00,30.00,5.50,0,0.03465000,0,0.53465000,10.52259,sim_fill_q0_initq=78_via=POST_ASK,poly_mas_btc_5m_shadow
1779321916271215,MAS,btc-updown-5m-1779321900,BTC,5m,POST_ASK,dn,0.64,10,6.40,MAS-00000014,0,30.00,20.00,30.00,5.50,0,0.03465000,0,0.53465000,10.544537,post_ask_inventory,poly_mas_btc_5m_shadow
1779321918654785,MAS,btc-updown-5m-1779321600,BTC,5m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779321600-up,1,0,30.00,30.00,0,30.0000,0,0,15.0000,314.123947,sim_redeem_winner=up_size=30.00,poly_mas_btc_5m_shadow
1779321918654692,MAS,btc-updown-5m-1779321600,BTC,5m,REDEEM,up,,30.00,,,0,0,30.00,30.00,0,30.0000,0,0,15.0000,314.123854,redeem_winner_residual,poly_mas_btc_5m_shadow
1779322206650064,MAS,btc-updown-5m-1779322200,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779322200,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779322206650064,MAS,btc-updown-5m-1779322200,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779322206745957,MAS,btc-updown-5m-1779322200,BTC,5m,POST_ASK,up,0.43,10,4.30,MAS-00000015,0,30.00,30.00,30.00,0,0,0,0,0.000,0.095893,post_ask_inventory,poly_mas_btc_5m_shadow
1779322206748169,MAS,btc-updown-5m-1779322200,BTC,5m,POST_ASK,dn,0.58,10,5.80,MAS-00000016,0,30.00,30.00,30.00,0,0,0,0,0.000,0.098105,post_ask_inventory,poly_mas_btc_5m_shadow
1779322209445883,MAS,btc-updown-5m-1779322200,BTC,5m,FILL,dn,0.58,10,5.80,MAS-00000016,1,30.00,20.00,30.00,5.80,0,0.03410400,0,0.83410400,2.795819,sim_fill_q0_initq=136_via=POST_ASK,poly_mas_btc_5m_shadow
1779322209504071,MAS,btc-updown-5m-1779322200,BTC,5m,POST_ASK,dn,0.59,10,5.90,MAS-00000017,0,30.00,20.00,30.00,5.80,0,0.03410400,0,0.83410400,2.854007,post_ask_inventory,poly_mas_btc_5m_shadow
1779322210557002,MAS,btc-updown-5m-1779322200,BTC,5m,FILL,up,0.43,10,4.30,MAS-00000015,1,20.00,20.00,30.00,10.10,0,0.06841800,0,0.16841800,3.906938,sim_fill_q0_initq=160_via=POST_ASK,poly_mas_btc_5m_shadow
1779322210638782,MAS,btc-updown-5m-1779322200,BTC,5m,POST_ASK,up,0.49,10,4.90,MAS-00000018,0,20.00,20.00,30.00,10.10,0,0.06841800,0,0.16841800,3.988718,post_ask_inventory,poly_mas_btc_5m_shadow
1779322223449683,MAS,btc-updown-5m-1779321900,BTC,5m,REDEEM,dn,1.00,20.00,20.0000,REDEEM-btc-updown-5m-1779321900-dn,1,30.00,0,30.00,5.50,20.0000,0.03465000,0,10.53465000,317.723005,sim_redeem_winner=dn_size=20.00,poly_mas_btc_5m_shadow
1779322223449614,MAS,btc-updown-5m-1779321900,BTC,5m,REDEEM,dn,,20.00,,,0,30.00,0,30.00,5.50,20.0000,0.03465000,0,10.53465000,317.722936,redeem_winner_residual,poly_mas_btc_5m_shadow
1779322507678644,MAS,btc-updown-5m-1779322500,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779322500,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779322507678644,MAS,btc-updown-5m-1779322500,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779322507689069,MAS,btc-updown-15m-1779322500,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779322500,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_15m_shadow
1779322507689069,MAS,btc-updown-15m-1779322500,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_15m_shadow
1779322507724285,MAS,btc-updown-5m-1779322500,BTC,5m,POST_ASK,up,0.44,10,4.40,MAS-00000019,0,30.00,30.00,30.00,0,0,0,0,0.000,0.045641,post_ask_inventory,poly_mas_btc_5m_shadow
1779322507726287,MAS,btc-updown-5m-1779322500,BTC,5m,POST_ASK,dn,0.58,10,5.80,MAS-00000020,0,30.00,30.00,30.00,0,0,0,0,0.000,0.047643,post_ask_inventory,poly_mas_btc_5m_shadow
1779322507727001,MAS,btc-updown-15m-1779322500,BTC,15m,POST_ASK,up,0.44,10,4.40,MAS-00000005,0,30.00,30.00,30.00,0,0,0,0,0.000,0.037932,post_ask_inventory,poly_mas_btc_15m_shadow
1779322507727250,MAS,btc-updown-15m-1779322500,BTC,15m,POST_ASK,dn,0.57,10,5.70,MAS-00000006,0,30.00,30.00,30.00,0,0,0,0,0.000,0.038181,post_ask_inventory,poly_mas_btc_15m_shadow
1779322512900601,MAS,btc-updown-5m-1779322500,BTC,5m,FILL,up,0.44,10,4.40,MAS-00000019,1,20.00,30.00,30.00,4.40,0,0.03449600,0,-0.56550400,5.221957,sim_fill_q0_initq=8_via=POST_ASK,poly_mas_btc_5m_shadow
1779322512960228,MAS,btc-updown-5m-1779322500,BTC,5m,POST_ASK,up,0.45,10,4.50,MAS-00000021,0,20.00,30.00,30.00,4.40,0,0.03449600,0,-0.56550400,5.281584,post_ask_inventory,poly_mas_btc_5m_shadow
1779322513143484,MAS,btc-updown-5m-1779322500,BTC,5m,FILL,up,0.45,10,4.50,MAS-00000021,1,10.00,30.00,30.00,8.90,0,0.06914600,0,-1.03085400,5.46484,sim_fill_q0_initq=153_via=POST_ASK,poly_mas_btc_5m_shadow
1779322513205308,MAS,btc-updown-5m-1779322500,BTC,5m,POST_ASK,up,0.48,10.00,4.8000,MAS-00000022,0,10.00,30.00,30.00,8.90,0,0.06914600,0,-1.03085400,5.526664,post_ask_inventory,poly_mas_btc_5m_shadow
1779322526918208,MAS,btc-updown-15m-1779321600,BTC,15m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-15m-1779321600-up,1,0,30.00,30.00,0,30.0000,0,0,15.0000,922.368698,sim_redeem_winner=up_size=30.00,poly_mas_btc_15m_shadow
1779322526918111,MAS,btc-updown-15m-1779321600,BTC,15m,REDEEM,up,,30.00,,,0,0,30.00,30.00,0,30.0000,0,0,15.0000,922.368601,redeem_winner_residual,poly_mas_btc_15m_shadow
1779322527617738,MAS,btc-updown-5m-1779322200,BTC,5m,REDEEM,up,1.00,20.00,20.0000,REDEEM-btc-updown-5m-1779322200-up,1,0,20.00,30.00,10.10,20.0000,0.06841800,0,10.16841800,320.967674,sim_redeem_winner=up_size=20.00,poly_mas_btc_5m_shadow
1779322527617669,MAS,btc-updown-5m-1779322200,BTC,5m,REDEEM,up,,20.00,,,0,0,20.00,30.00,10.10,20.0000,0.06841800,0,10.16841800,320.967605,redeem_winner_residual,poly_mas_btc_5m_shadow
1779322808715608,MAS,btc-updown-5m-1779322800,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779322800,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779322808715608,MAS,btc-updown-5m-1779322800,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779322808738206,MAS,btc-updown-5m-1779322800,BTC,5m,POST_ASK,up,0.43,10,4.30,MAS-00000023,0,30.00,30.00,30.00,0,0,0,0,0.000,0.022598,post_ask_inventory,poly_mas_btc_5m_shadow
1779322808741448,MAS,btc-updown-5m-1779322800,BTC,5m,POST_ASK,dn,0.58,10,5.80,MAS-00000024,0,30.00,30.00,30.00,0,0,0,0,0.000,0.02584,post_ask_inventory,poly_mas_btc_5m_shadow
1779322814447938,MAS,btc-updown-5m-1779322800,BTC,5m,FILL,up,0.43,10,4.30,MAS-00000023,1,20.00,30.00,30.00,4.30,0,0.03431400,0,-0.66568600,5.73233,sim_fill_q0_initq=10_via=POST_ASK,poly_mas_btc_5m_shadow
1779322814472855,MAS,btc-updown-5m-1779322800,BTC,5m,POST_ASK,up,0.45,10,4.50,MAS-00000025,0,20.00,30.00,30.00,4.30,0,0.03431400,0,-0.66568600,5.757247,post_ask_inventory,poly_mas_btc_5m_shadow
1779322831719715,MAS,btc-updown-5m-1779322500,BTC,5m,REDEEM,dn,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779322500-dn,1,10.00,0,30.00,8.90,30.0000,0.06914600,0,13.96914600,324.041071,sim_redeem_winner=dn_size=30.00,poly_mas_btc_5m_shadow
1779322831719687,MAS,btc-updown-5m-1779322500,BTC,5m,REDEEM,dn,,30.00,,,0,10.00,0,30.00,8.90,30.0000,0.06914600,0,13.96914600,324.041043,redeem_winner_residual,poly_mas_btc_5m_shadow
1779323109607754,MAS,btc-updown-5m-1779323100,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779323100,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779323109607754,MAS,btc-updown-5m-1779323100,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779323109633273,MAS,btc-updown-5m-1779323100,BTC,5m,POST_ASK,up,0.51,10,5.10,MAS-00000026,0,30.00,30.00,30.00,0,0,0,0,0.000,0.025519,post_ask_inventory,poly_mas_btc_5m_shadow
1779323109635698,MAS,btc-updown-5m-1779323100,BTC,5m,POST_ASK,dn,0.50,10,5.00,MAS-00000027,0,30.00,30.00,30.00,0,0,0,0,0.000,0.027944,post_ask_inventory,poly_mas_btc_5m_shadow
1779323111869299,MAS,btc-updown-5m-1779323100,BTC,5m,FILL,up,0.51,10,5.10,MAS-00000026,1,20.00,30.00,30.00,5.10,0,0.03498600,0,0.13498600,2.261545,sim_fill_q0_initq=142_via=POST_ASK,poly_mas_btc_5m_shadow
1779323111883556,MAS,btc-updown-5m-1779323100,BTC,5m,POST_ASK,up,0.53,10,5.30,MAS-00000028,0,20.00,30.00,30.00,5.10,0,0.03498600,0,0.13498600,2.275802,post_ask_inventory,poly_mas_btc_5m_shadow
1779323196666276,MAS,btc-updown-5m-1779322800,BTC,5m,REDEEM,up,1.00,20.00,20.0000,REDEEM-btc-updown-5m-1779322800-up,1,0,30.00,30.00,4.30,20.0000,0.03431400,0,9.33431400,387.950668,sim_redeem_winner=up_size=20.00,poly_mas_btc_5m_shadow
1779323196666245,MAS,btc-updown-5m-1779322800,BTC,5m,REDEEM,up,,20.00,,,0,0,30.00,30.00,4.30,20.0000,0.03431400,0,9.33431400,387.950637,redeem_winner_residual,poly_mas_btc_5m_shadow
1779323410548046,MAS,btc-updown-5m-1779323400,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779323400,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779323410548046,MAS,btc-updown-5m-1779323400,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779323410550823,MAS,btc-updown-5m-1779323400,BTC,5m,POST_ASK,up,0.51,10,5.10,MAS-00000029,0,30.00,30.00,30.00,0,0,0,0,0.000,0.002777,post_ask_inventory,poly_mas_btc_5m_shadow
1779323410553789,MAS,btc-updown-5m-1779323400,BTC,5m,POST_ASK,dn,0.51,10,5.10,MAS-00000030,0,30.00,30.00,30.00,0,0,0,0,0.000,0.005743,post_ask_inventory,poly_mas_btc_5m_shadow
1779323410560594,MAS,btc-updown-15m-1779323400,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779323400,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_15m_shadow
1779323410560594,MAS,btc-updown-15m-1779323400,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_15m_shadow
1779323410657304,MAS,btc-updown-15m-1779323400,BTC,15m,POST_ASK,up,0.45,10,4.50,MAS-00000007,0,30.00,30.00,30.00,0,0,0,0,0.000,0.09671,post_ask_inventory,poly_mas_btc_15m_shadow
1779323410659213,MAS,btc-updown-15m-1779323400,BTC,15m,POST_ASK,dn,0.56,10,5.60,MAS-00000008,0,30.00,30.00,30.00,0,0,0,0,0.000,0.098619,post_ask_inventory,poly_mas_btc_15m_shadow
1779323439580440,MAS,btc-updown-15m-1779322500,BTC,15m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-15m-1779322500-up,1,0,30.00,30.00,0,30.0000,0,0,15.0000,931.891371,sim_redeem_winner=up_size=30.00,poly_mas_btc_15m_shadow
1779323439580401,MAS,btc-updown-15m-1779322500,BTC,15m,REDEEM,up,,30.00,,,0,0,30.00,30.00,0,30.0000,0,0,15.0000,931.891332,redeem_winner_residual,poly_mas_btc_15m_shadow
1779323440250175,MAS,btc-updown-5m-1779323100,BTC,5m,REDEEM,up,1.00,20.00,20.0000,REDEEM-btc-updown-5m-1779323100-up,1,0,30.00,30.00,5.10,20.0000,0.03498600,0,10.13498600,330.642421,sim_redeem_winner=up_size=20.00,poly_mas_btc_5m_shadow
1779323440250119,MAS,btc-updown-5m-1779323100,BTC,5m,REDEEM,up,,20.00,,,0,0,30.00,30.00,5.10,20.0000,0.03498600,0,10.13498600,330.642365,redeem_winner_residual,poly_mas_btc_5m_shadow
1779323711486405,MAS,btc-updown-5m-1779323700,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779323700,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779323711486405,MAS,btc-updown-5m-1779323700,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779323711538488,MAS,btc-updown-5m-1779323700,BTC,5m,POST_ASK,up,0.53,10,5.30,MAS-00000031,0,30.00,30.00,30.00,0,0,0,0,0.000,0.052083,post_ask_inventory,poly_mas_btc_5m_shadow
1779323711542414,MAS,btc-updown-5m-1779323700,BTC,5m,POST_ASK,dn,0.48,10,4.80,MAS-00000032,0,30.00,30.00,30.00,0,0,0,0,0.000,0.056009,post_ask_inventory,poly_mas_btc_5m_shadow
1779323717110077,MAS,btc-updown-5m-1779323700,BTC,5m,FILL,dn,0.48,10,4.80,MAS-00000032,1,30.00,20.00,30.00,4.80,0,0.03494400,0,-0.16505600,5.623672,sim_fill_q0_initq=204_via=POST_ASK,poly_mas_btc_5m_shadow
1779323717167015,MAS,btc-updown-5m-1779323700,BTC,5m,POST_ASK,dn,0.49,10,4.90,MAS-00000033,0,30.00,20.00,30.00,4.80,0,0.03494400,0,-0.16505600,5.68061,post_ask_inventory,poly_mas_btc_5m_shadow
1779323744130774,MAS,btc-updown-5m-1779323400,BTC,5m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779323400-up,1,0,30.00,30.00,0,30.0000,0,0,15.0000,333.582728,sim_redeem_winner=up_size=30.00,poly_mas_btc_5m_shadow
1779323744130670,MAS,btc-updown-5m-1779323400,BTC,5m,REDEEM,up,,30.00,,,0,0,30.00,30.00,0,30.0000,0,0,15.0000,333.582624,redeem_winner_residual,poly_mas_btc_5m_shadow
1779324012403434,MAS,btc-updown-5m-1779324000,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779324000,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779324012403434,MAS,btc-updown-5m-1779324000,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779324012480623,MAS,btc-updown-5m-1779324000,BTC,5m,POST_ASK,up,0.51,10,5.10,MAS-00000034,0,30.00,30.00,30.00,0,0,0,0,0.000,0.077189,post_ask_inventory,poly_mas_btc_5m_shadow
1779324012482568,MAS,btc-updown-5m-1779324000,BTC,5m,POST_ASK,dn,0.50,10,5.00,MAS-00000035,0,30.00,30.00,30.00,0,0,0,0,0.000,0.079134,post_ask_inventory,poly_mas_btc_5m_shadow
1779324014673038,MAS,btc-updown-5m-1779324000,BTC,5m,FILL,up,0.51,10,5.10,MAS-00000034,1,20.00,30.00,30.00,5.10,0,0.03498600,0,0.13498600,2.269604,sim_fill_q0_initq=67_via=POST_ASK,poly_mas_btc_5m_shadow
1779324014730270,MAS,btc-updown-5m-1779324000,BTC,5m,POST_ASK,up,0.53,10,5.30,MAS-00000036,0,20.00,30.00,30.00,5.10,0,0.03498600,0,0.13498600,2.326836,post_ask_inventory,poly_mas_btc_5m_shadow
1779324048453287,MAS,btc-updown-5m-1779323700,BTC,5m,REDEEM,dn,1.00,20.00,20.0000,REDEEM-btc-updown-5m-1779323700-dn,1,30.00,0,30.00,4.80,20.0000,0.03494400,0,9.83494400,336.966882,sim_redeem_winner=dn_size=20.00,poly_mas_btc_5m_shadow
1779324048453259,MAS,btc-updown-5m-1779323700,BTC,5m,REDEEM,dn,,20.00,,,0,30.00,0,30.00,4.80,20.0000,0.03494400,0,9.83494400,336.966854,redeem_winner_residual,poly_mas_btc_5m_shadow
1779324313277560,MAS,btc-updown-5m-1779324300,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779324300,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779324313277560,MAS,btc-updown-5m-1779324300,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779324313293424,MAS,btc-updown-15m-1779324300,BTC,15m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-15m-1779324300,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_15m_shadow
1779324313293424,MAS,btc-updown-15m-1779324300,BTC,15m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_15m_shadow
1779324313362008,MAS,btc-updown-5m-1779324300,BTC,5m,POST_ASK,up,0.54,10,5.40,MAS-00000037,0,30.00,30.00,30.00,0,0,0,0,0.000,0.084448,post_ask_inventory,poly_mas_btc_5m_shadow
1779324313365162,MAS,btc-updown-5m-1779324300,BTC,5m,POST_ASK,dn,0.47,10,4.70,MAS-00000038,0,30.00,30.00,30.00,0,0,0,0,0.000,0.087602,post_ask_inventory,poly_mas_btc_5m_shadow
1779324313365588,MAS,btc-updown-15m-1779324300,BTC,15m,POST_ASK,up,0.54,10,5.40,MAS-00000009,0,30.00,30.00,30.00,0,0,0,0,0.000,0.072164,post_ask_inventory,poly_mas_btc_15m_shadow
1779324313365834,MAS,btc-updown-15m-1779324300,BTC,15m,POST_ASK,dn,0.47,10,4.70,MAS-00000010,0,30.00,30.00,30.00,0,0,0,0,0.000,0.07241,post_ask_inventory,poly_mas_btc_15m_shadow
1779324351795177,MAS,btc-updown-15m-1779323400,BTC,15m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-15m-1779323400-up,1,0,30.00,30.00,0,30.0000,0,0,15.0000,941.234583,sim_redeem_winner=up_size=30.00,poly_mas_btc_15m_shadow
1779324351795128,MAS,btc-updown-15m-1779323400,BTC,15m,REDEEM,up,,30.00,,,0,0,30.00,30.00,0,30.0000,0,0,15.0000,941.234534,redeem_winner_residual,poly_mas_btc_15m_shadow
1779324352378853,MAS,btc-updown-5m-1779324000,BTC,5m,REDEEM,up,1.00,20.00,20.0000,REDEEM-btc-updown-5m-1779324000-up,1,0,30.00,30.00,5.10,20.0000,0.03498600,0,10.13498600,339.975419,sim_redeem_winner=up_size=20.00,poly_mas_btc_5m_shadow
1779324352378835,MAS,btc-updown-5m-1779324000,BTC,5m,REDEEM,up,,20.00,,,0,0,30.00,30.00,5.10,20.0000,0.03498600,0,10.13498600,339.975401,redeem_winner_residual,poly_mas_btc_5m_shadow
1779324614277172,MAS,btc-updown-5m-1779324600,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779324600,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779324614277172,MAS,btc-updown-5m-1779324600,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779324614360185,MAS,btc-updown-5m-1779324600,BTC,5m,POST_ASK,up,0.45,10,4.50,MAS-00000039,0,30.00,30.00,30.00,0,0,0,0,0.000,0.083013,post_ask_inventory,poly_mas_btc_5m_shadow
1779324614362800,MAS,btc-updown-5m-1779324600,BTC,5m,POST_ASK,dn,0.56,10,5.60,MAS-00000040,0,30.00,30.00,30.00,0,0,0,0,0.000,0.085628,post_ask_inventory,poly_mas_btc_5m_shadow
1779324656283960,MAS,btc-updown-5m-1779324300,BTC,5m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779324300-up,1,0,30.00,30.00,0,30.0000,0,0,15.0000,343.0064,sim_redeem_winner=up_size=30.00,poly_mas_btc_5m_shadow
1779324656283929,MAS,btc-updown-5m-1779324300,BTC,5m,REDEEM,up,,30.00,,,0,0,30.00,30.00,0,30.0000,0,0,15.0000,343.006369,redeem_winner_residual,poly_mas_btc_5m_shadow
1779324915167712,MAS,btc-updown-5m-1779324900,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779324900,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
1779324915167712,MAS,btc-updown-5m-1779324900,BTC,5m,MINT,,,30.00,,,0,30.00,30.00,30.00,0,0,0,0,0.000,0.0,mint_initial,poly_mas_btc_5m_shadow
1779324915170818,MAS,btc-updown-5m-1779324900,BTC,5m,POST_ASK,up,0.35,10,3.50,MAS-00000041,0,30.00,30.00,30.00,0,0,0,0,0.000,0.003106,post_ask_inventory,poly_mas_btc_5m_shadow
1779324915173145,MAS,btc-updown-5m-1779324900,BTC,5m,POST_ASK,dn,0.68,10,6.80,MAS-00000042,0,30.00,30.00,30.00,0,0,0,0,0.000,0.005433,post_ask_inventory,poly_mas_btc_5m_shadow
1779324960325551,MAS,btc-updown-5m-1779324600,BTC,5m,REDEEM,up,1.00,30.00,30.0000,REDEEM-btc-updown-5m-1779324600-up,1,0,30.00,30.00,0,30.0000,0,0,15.0000,346.048379,sim_redeem_winner=up_size=30.00,poly_mas_btc_5m_shadow
1779324960325525,MAS,btc-updown-5m-1779324600,BTC,5m,REDEEM,up,,30.00,,,0,0,30.00,30.00,0,30.0000,0,0,15.0000,346.048353,redeem_winner_residual,poly_mas_btc_5m_shadow
1779325216207429,MAS,btc-updown-5m-1779325200,BTC,5m,MINT,,1.0,30.00,30.000,MAS-MINT-btc-updown-5m-1779325200,1,30.00,30.00,30.00,0,0,0,0,0.000,0.0,sim_mas_mint_synthetic,poly_mas_btc_5m_shadow
