ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason,sleeve_id
1779321609970002,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.5,13.69,6.845,TAKE-PAT-SHADOW-1779321609970002,1,13.69,0,6.845,0,0,0,0,0.000,5.380268,sim_take_vwap_filled=13.69,poly_pat_shadow_btc_5m_shadow
1779321609969709,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.5,13.69,6.845,,0,0.00,0.00,14.23610000000000000000000000,0,13.64,0,0,-0.59610000000000000000000000,5.379975,pat_shadow_pair_cost=1.0150,poly_pat_shadow_btc_5m_shadow
1779321609971756,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.5398904309715120525931336742,13.69,7.391100000000000000000000000,TAKE-PAT-SHADOW-1779321609971756,1,0.00,0.00,14.23610000000000000000000000,0,13.64,0,0,-0.59610000000000000000000000,5.382022,sim_take_vwap_filled=13.69,poly_pat_shadow_btc_5m_shadow
1779321609971756,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,13.69,,,1,0.00,0.00,14.23610000000000000000000000,0,13.64,0,0,-0.59610000000000000000000000,5.382022,sim_merge_pairs=13.69_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321609969709,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.48,13.69,6.5712,,0,0.00,0.00,14.23610000000000000000000000,0,13.64,0,0,-0.59610000000000000000000000,5.379975,pat_shadow_pair_cost=1.0150,poly_pat_shadow_btc_5m_shadow
1779321623920899,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.5,5,2.5,TAKE-PAT-SHADOW-1779321623920899,1,5.00,0.00,16.73610000000000000000000000,0,13.64,0,0,-0.59610000000000000000000000,19.331165,sim_take_vwap_filled=5,poly_pat_shadow_btc_5m_shadow
1779321623911965,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.5,5,2.5,,0,0.00,0.00,19.28610000000000000000000000,0,18.59,0,0,-0.69610000000000000000000000,19.322231,pat_shadow_pair_cost=0.9949,poly_pat_shadow_btc_5m_shadow
1779321623926616,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.51,5,2.55,TAKE-PAT-SHADOW-1779321623926616,1,0.00,0.00,19.28610000000000000000000000,0,18.59,0,0,-0.69610000000000000000000000,19.336882,sim_take_vwap_filled=5,poly_pat_shadow_btc_5m_shadow
1779321623926616,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,5.00,,,1,0.00,0.00,19.28610000000000000000000000,0,18.59,0,0,-0.69610000000000000000000000,19.336882,sim_merge_pairs=5.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321623911965,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.46,5,2.30,,0,0.00,0.00,19.28610000000000000000000000,0,18.59,0,0,-0.69610000000000000000000000,19.322231,pat_shadow_pair_cost=0.9949,poly_pat_shadow_btc_5m_shadow
1779321691277490,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.39,5.82,2.2698,TAKE-PAT-SHADOW-1779321691277490,1,5.82,0.00,21.55590000000000000000000000,0,18.59,0,0,-0.05590000000000000000000000,86.687756,sim_take_vwap_filled=5.82,poly_pat_shadow_btc_5m_shadow
1779321691263511,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.39,5.82,2.2698,,0,0.00,0.00,25.28070000000000000000000000,0,24.36,0,0,-0.92070000000000000000000000,86.673777,pat_shadow_pair_cost=0.9839,poly_pat_shadow_btc_5m_shadow
1779321691279699,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.64,5.82,3.7248,TAKE-PAT-SHADOW-1779321691279699,1,0.00,0.00,25.28070000000000000000000000,0,24.36,0,0,-0.92070000000000000000000000,86.689965,sim_take_vwap_filled=5.82,poly_pat_shadow_btc_5m_shadow
1779321691279699,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,5.82,,,1,0.00,0.00,25.28070000000000000000000000,0,24.36,0,0,-0.92070000000000000000000000,86.689965,sim_merge_pairs=5.82_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321691263511,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.56,5.82,3.2592,,0,0.00,0.00,25.28070000000000000000000000,0,24.36,0,0,-0.92070000000000000000000000,86.673777,pat_shadow_pair_cost=0.9839,poly_pat_shadow_btc_5m_shadow
1779321714177752,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.3,20,6.0,TAKE-PAT-SHADOW-1779321714177752,1,20.00,0.00,31.28070000000000000000000000,0,24.36,0,0,3.07930000000000000000000000,109.588018,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321714177433,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.3,20,6.0,,0,0.00,0.00,45.48070000000000000000000000,0,44.31,0,0,-1.17070000000000000000000000,109.587699,pat_shadow_pair_cost=1.0197,poly_pat_shadow_btc_5m_shadow
1779321714180403,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.71,20,14.20,TAKE-PAT-SHADOW-1779321714180403,1,0.00,0.00,45.48070000000000000000000000,0,44.31,0,0,-1.17070000000000000000000000,109.590669,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321714180403,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,45.48070000000000000000000000,0,44.31,0,0,-1.17070000000000000000000000,109.590669,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321714177433,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.69,20,13.80,,0,0.00,0.00,45.48070000000000000000000000,0,44.31,0,0,-1.17070000000000000000000000,109.587699,pat_shadow_pair_cost=1.0197,poly_pat_shadow_btc_5m_shadow
1779321785428512,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.46,20,9.20,TAKE-PAT-SHADOW-1779321785428512,1,20.00,0.00,54.68070000000000000000000000,0,44.31,0,0,-0.37070000000000000000000000,180.838778,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321785427995,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.46,20,9.20,,0,0.00,0.00,66.14630000000000000000000000,0,64.26,0,0,-1.88630000000000000000000000,180.838261,pat_shadow_pair_cost=1.0149,poly_pat_shadow_btc_5m_shadow
1779321785432787,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.57328,20.00,11.4656000,TAKE-PAT-SHADOW-1779321785432787,1,0.00,0.00,66.14630000000000000000000000,0,64.26,0,0,-1.88630000000000000000000000,180.843053,sim_take_vwap_filled=20.00,poly_pat_shadow_btc_5m_shadow
1779321785432787,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,66.14630000000000000000000000,0,64.26,0,0,-1.88630000000000000000000000,180.843053,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321785427995,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.52,20,10.40,,0,0.00,0.00,66.14630000000000000000000000,0,64.26,0,0,-1.88630000000000000000000000,180.838261,pat_shadow_pair_cost=1.0149,poly_pat_shadow_btc_5m_shadow
1779321792022282,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.35,9.08,3.1780,TAKE-PAT-SHADOW-1779321792022282,1,9.08,0.00,69.32430000000000000000000000,0,64.26,0,0,-0.52430000000000000000000000,187.432548,sim_take_vwap_filled=9.08,poly_pat_shadow_btc_5m_shadow
1779321792021722,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.35,9.08,3.1780,,0,0.00,0.00,75.40790000000000000000000000,0,73.29,0,0,-2.11790000000000000000000000,187.431988,pat_shadow_pair_cost=1.0122,poly_pat_shadow_btc_5m_shadow
1779321792026875,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.67,9.08,6.0836,TAKE-PAT-SHADOW-1779321792026875,1,0.00,0.00,75.40790000000000000000000000,0,73.29,0,0,-2.11790000000000000000000000,187.437141,sim_take_vwap_filled=9.08,poly_pat_shadow_btc_5m_shadow
1779321792026875,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,9.08,,,1,0.00,0.00,75.40790000000000000000000000,0,73.29,0,0,-2.11790000000000000000000000,187.437141,sim_merge_pairs=9.08_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321792021722,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.63,9.08,5.7204,,0,0.00,0.00,75.40790000000000000000000000,0,73.29,0,0,-2.11790000000000000000000000,187.431988,pat_shadow_pair_cost=1.0122,poly_pat_shadow_btc_5m_shadow
1779321832262920,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.74,5,3.70,TAKE-PAT-SHADOW-1779321832262920,1,5.00,0.00,79.10790000000000000000000000,0,73.29,0,0,-3.31790000000000000000000000,227.673186,sim_take_vwap_filled=5,poly_pat_shadow_btc_5m_shadow
1779321832262647,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.74,5,3.70,,0,0.00,0.00,80.85790000000000000000000000,0,78.24,0,0,-2.61790000000000000000000000,227.672913,pat_shadow_pair_cost=1.0166,poly_pat_shadow_btc_5m_shadow
1779321832267832,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.35,5,1.75,TAKE-PAT-SHADOW-1779321832267832,1,0.00,0.00,80.85790000000000000000000000,0,78.24,0,0,-2.61790000000000000000000000,227.678098,sim_take_vwap_filled=5,poly_pat_shadow_btc_5m_shadow
1779321832267832,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,5.00,,,1,0.00,0.00,80.85790000000000000000000000,0,78.24,0,0,-2.61790000000000000000000000,227.678098,sim_merge_pairs=5.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321832262647,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.25,5,1.25,,0,0.00,0.00,80.85790000000000000000000000,0,78.24,0,0,-2.61790000000000000000000000,227.672913,pat_shadow_pair_cost=1.0166,poly_pat_shadow_btc_5m_shadow
1779321852671746,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.94,5,4.70,TAKE-PAT-SHADOW-1779321852671746,1,5.00,0.00,85.55790000000000000000000000,0,78.24,0,0,-4.81790000000000000000000000,248.082012,sim_take_vwap_filled=5,poly_pat_shadow_btc_5m_shadow
1779321852671498,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.94,5,4.70,,0,0.00,0.00,85.90790000000000000000000000,0,83.19,0,0,-2.71790000000000000000000000,248.081764,pat_shadow_pair_cost=1.0185,poly_pat_shadow_btc_5m_shadow
1779321852677590,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.07,5,0.35,TAKE-PAT-SHADOW-1779321852677590,1,0.00,0.00,85.90790000000000000000000000,0,83.19,0,0,-2.71790000000000000000000000,248.087856,sim_take_vwap_filled=5,poly_pat_shadow_btc_5m_shadow
1779321852677590,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,5.00,,,1,0.00,0.00,85.90790000000000000000000000,0,83.19,0,0,-2.71790000000000000000000000,248.087856,sim_merge_pairs=5.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321852671498,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.07,5,0.35,,0,0.00,0.00,85.90790000000000000000000000,0,83.19,0,0,-2.71790000000000000000000000,248.081764,pat_shadow_pair_cost=1.0185,poly_pat_shadow_btc_5m_shadow
1779321855768678,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.97,20,19.40,TAKE-PAT-SHADOW-1779321855768678,1,20.00,0.00,105.3079000000000000000000000,0,83.19,0,0,-12.1179000000000000000000000,251.178944,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321855768433,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.97,20,19.40,,0,0.00,0.00,106.1079000000000000000000000,0,103.14,0,0,-2.9679000000000000000000000,251.178699,pat_shadow_pair_cost=1.0147,poly_pat_shadow_btc_5m_shadow
1779321855770267,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.04,20,0.80,TAKE-PAT-SHADOW-1779321855770267,1,0.00,0.00,106.1079000000000000000000000,0,103.14,0,0,-2.9679000000000000000000000,251.180533,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321855770267,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,106.1079000000000000000000000,0,103.14,0,0,-2.9679000000000000000000000,251.180533,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321855768433,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.04,20,0.80,,0,0.00,0.00,106.1079000000000000000000000,0,103.14,0,0,-2.9679000000000000000000000,251.178699,pat_shadow_pair_cost=1.0147,poly_pat_shadow_btc_5m_shadow
1779321859262128,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.99,20,19.80,TAKE-PAT-SHADOW-1779321859262128,1,20.00,0.00,125.9079000000000000000000000,0,103.14,0,0,-12.7679000000000000000000000,254.672394,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321859261907,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.99,20,19.80,,0,0.00,0.00,126.3079000000000000000000000,0,123.09,0,0,-3.2179000000000000000000000,254.672173,pat_shadow_pair_cost=1.0121,poly_pat_shadow_btc_5m_shadow
1779321859265123,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.02,20,0.40,TAKE-PAT-SHADOW-1779321859265123,1,0.00,0.00,126.3079000000000000000000000,0,123.09,0,0,-3.2179000000000000000000000,254.675389,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321859265123,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,126.3079000000000000000000000,0,123.09,0,0,-3.2179000000000000000000000,254.675389,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321859261907,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.02,20,0.40,,0,0.00,0.00,126.3079000000000000000000000,0,123.09,0,0,-3.2179000000000000000000000,254.672173,pat_shadow_pair_cost=1.0121,poly_pat_shadow_btc_5m_shadow
1779321862266090,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.99,20,19.80,TAKE-PAT-SHADOW-1779321862266090,1,20.00,0.00,146.1079000000000000000000000,0,123.09,0,0,-13.0179000000000000000000000,257.676356,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321862265871,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.99,20,19.80,,0,0.00,0.00,146.5079000000000000000000000,0,143.04,0,0,-3.4679000000000000000000000,257.676137,pat_shadow_pair_cost=1.0121,poly_pat_shadow_btc_5m_shadow
1779321862267648,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.02,20,0.40,TAKE-PAT-SHADOW-1779321862267648,1,0.00,0.00,146.5079000000000000000000000,0,143.04,0,0,-3.4679000000000000000000000,257.677914,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321862267648,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,146.5079000000000000000000000,0,143.04,0,0,-3.4679000000000000000000000,257.677914,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321862265871,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.02,20,0.40,,0,0.00,0.00,146.5079000000000000000000000,0,143.04,0,0,-3.4679000000000000000000000,257.676137,pat_shadow_pair_cost=1.0121,poly_pat_shadow_btc_5m_shadow
1779321865341283,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.99,20,19.80,TAKE-PAT-SHADOW-1779321865341283,1,20.00,0.00,166.3079000000000000000000000,0,143.04,0,0,-13.2679000000000000000000000,260.751549,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321865340964,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.99,20,19.80,,0,0.00,0.00,166.7079000000000000000000000,0,162.99,0,0,-3.7179000000000000000000000,260.75123,pat_shadow_pair_cost=1.0121,poly_pat_shadow_btc_5m_shadow
1779321865347014,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.02,20,0.40,TAKE-PAT-SHADOW-1779321865347014,1,0.00,0.00,166.7079000000000000000000000,0,162.99,0,0,-3.7179000000000000000000000,260.75728,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321865347014,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,166.7079000000000000000000000,0,162.99,0,0,-3.7179000000000000000000000,260.75728,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321865340964,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.02,20,0.40,,0,0.00,0.00,166.7079000000000000000000000,0,162.99,0,0,-3.7179000000000000000000000,260.75123,pat_shadow_pair_cost=1.0121,poly_pat_shadow_btc_5m_shadow
1779321868427319,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,up,0.99,20,19.80,TAKE-PAT-SHADOW-1779321868427319,1,20.00,0.00,186.5079000000000000000000000,0,162.99,0,0,-13.5179000000000000000000000,263.837585,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321868426785,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,up,0.99,20,19.80,,0,0.00,0.00,186.9079000000000000000000000,0,182.94,0,0,-3.9679000000000000000000000,263.837051,pat_shadow_pair_cost=1.0121,poly_pat_shadow_btc_5m_shadow
1779321868429862,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,FILL,dn,0.02,20,0.40,TAKE-PAT-SHADOW-1779321868429862,1,0.00,0.00,186.9079000000000000000000000,0,182.94,0,0,-3.9679000000000000000000000,263.840128,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779321868429862,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,186.9079000000000000000000000,0,182.94,0,0,-3.9679000000000000000000000,263.840128,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321868426785,PAT-SHADOW,btc-updown-5m-1779321600,BTC,5m,TAKE,dn,0.02,20,0.40,,0,0.00,0.00,186.9079000000000000000000000,0,182.94,0,0,-3.9679000000000000000000000,263.837051,pat_shadow_pair_cost=1.0121,poly_pat_shadow_btc_5m_shadow
1779321993880240,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,up,0.31,14.98,4.6438,TAKE-PAT-SHADOW-1779321993880240,1,14.98,0,4.6438,0,0,0,0,2.8462,88.125315,sim_take_vwap_filled=14.98,poly_pat_shadow_btc_5m_shadow
1779321993870273,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,up,0.31,14.98,4.6438,,0,0.00,0.00,15.1298,0,14.93,0,0,-0.1998,88.115348,pat_shadow_pair_cost=0.9615,poly_pat_shadow_btc_5m_shadow
1779321993882982,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,dn,0.7,14.98,10.486,TAKE-PAT-SHADOW-1779321993882982,1,0.00,0.00,15.1298,0,14.93,0,0,-0.1998,88.128057,sim_take_vwap_filled=14.98,poly_pat_shadow_btc_5m_shadow
1779321993882982,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,MERGE,,,14.98,,,1,0.00,0.00,15.1298,0,14.93,0,0,-0.1998,88.128057,sim_merge_pairs=14.98_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779321993870273,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,dn,0.62,14.98,9.2876,,0,0.00,0.00,15.1298,0,14.93,0,0,-0.1998,88.115348,pat_shadow_pair_cost=0.9615,poly_pat_shadow_btc_5m_shadow
1779322004132027,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,up,0.17,20,3.40,TAKE-PAT-SHADOW-1779322004132027,1,20.00,0.00,18.5298,0,14.93,0,0,6.4002,98.377102,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779322004131732,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,up,0.17,20,3.40,,0,0.00,0.00,35.3298,0,34.88,0,0,-0.4498,98.376807,pat_shadow_pair_cost=1.0198,poly_pat_shadow_btc_5m_shadow
1779322004133751,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,dn,0.84,20,16.80,TAKE-PAT-SHADOW-1779322004133751,1,0.00,0.00,35.3298,0,34.88,0,0,-0.4498,98.378826,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779322004133751,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,35.3298,0,34.88,0,0,-0.4498,98.378826,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779322004131732,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,dn,0.83,20,16.60,,0,0.00,0.00,35.3298,0,34.88,0,0,-0.4498,98.376807,pat_shadow_pair_cost=1.0198,poly_pat_shadow_btc_5m_shadow
1779322007819899,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,up,0.16,20,3.20,TAKE-PAT-SHADOW-1779322007819899,1,20.00,0.00,38.5298,0,34.88,0,0,6.3502,102.064974,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779322007819418,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,up,0.16,20,3.20,,0,0.00,0.00,56.0298,0,54.83,0,0,-1.1998,102.064493,pat_shadow_pair_cost=1.0093,poly_pat_shadow_btc_5m_shadow
1779322007829540,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,dn,0.875,20,17.500,TAKE-PAT-SHADOW-1779322007829540,1,0.00,0.00,56.0298,0,54.83,0,0,-1.1998,102.074615,sim_take_vwap_filled=20,poly_pat_shadow_btc_5m_shadow
1779322007829540,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,MERGE,,,20.00,,,1,0.00,0.00,56.0298,0,54.83,0,0,-1.1998,102.074615,sim_merge_pairs=20.00_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779322007819418,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,dn,0.83,20,16.60,,0,0.00,0.00,56.0298,0,54.83,0,0,-1.1998,102.064493,pat_shadow_pair_cost=1.0093,poly_pat_shadow_btc_5m_shadow
1779322013250106,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,up,0.14,14.7,2.058,TAKE-PAT-SHADOW-1779322013250106,1,14.70,0.00,58.0878,0,54.83,0,0,4.0922,107.495181,sim_take_vwap_filled=14.7,poly_pat_shadow_btc_5m_shadow
1779322013249734,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,up,0.14,14.7,2.058,,0,0.00,0.00,70.8768,0,69.48,0,0,-1.3968,107.494809,pat_shadow_pair_cost=1.0074,poly_pat_shadow_btc_5m_shadow
1779322013253536,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,dn,0.87,14.7,12.789,TAKE-PAT-SHADOW-1779322013253536,1,0.00,0.00,70.8768,0,69.48,0,0,-1.3968,107.498611,sim_take_vwap_filled=14.7,poly_pat_shadow_btc_5m_shadow
1779322013253536,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,MERGE,,,14.70,,,1,0.00,0.00,70.8768,0,69.48,0,0,-1.3968,107.498611,sim_merge_pairs=14.70_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779322013249734,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,dn,0.85,14.7,12.495,,0,0.00,0.00,70.8768,0,69.48,0,0,-1.3968,107.494809,pat_shadow_pair_cost=1.0074,poly_pat_shadow_btc_5m_shadow
1779322039958025,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,up,0.11,11.21,1.2331,TAKE-PAT-SHADOW-1779322039958025,1,11.21,0.00,72.1099,0,69.48,0,0,2.9751,134.2031,sim_take_vwap_filled=11.21,poly_pat_shadow_btc_5m_shadow
1779322039957750,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,up,0.11,11.21,1.2331,,0,0.00,0.00,82.1989,0,80.64,0,0,-1.5589,134.202825,pat_shadow_pair_cost=1.0137,poly_pat_shadow_btc_5m_shadow
1779322039960030,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,dn,0.9,11.21,10.089,TAKE-PAT-SHADOW-1779322039960030,1,0.00,0.00,82.1989,0,80.64,0,0,-1.5589,134.205105,sim_take_vwap_filled=11.21,poly_pat_shadow_btc_5m_shadow
1779322039960030,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,MERGE,,,11.21,,,1,0.00,0.00,82.1989,0,80.64,0,0,-1.5589,134.205105,sim_merge_pairs=11.21_gas=0.05,poly_pat_shadow_btc_5m_shadow
1779322039957750,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,dn,0.89,11.21,9.9769,,0,0.00,0.00,82.1989,0,80.64,0,0,-1.5589,134.202825,pat_shadow_pair_cost=1.0137,poly_pat_shadow_btc_5m_shadow
1779322070529765,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,up,0.1,16.9,1.69,TAKE-PAT-SHADOW-1779322070529765,1,16.90,0.00,83.8889,0,80.64,0,0,5.2011,164.77484,sim_take_vwap_filled=16.9,poly_pat_shadow_btc_5m_shadow
1779322070528980,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,TAKE,up,0.1,16.9,1.69,,0,0.00,0.00,99.6059,0,97.49,0,0,-2.1159,164.774055,pat_shadow_pair_cost=1.0126,poly_pat_shadow_btc_5m_shadow
1779322070535947,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,FILL,dn,0.93,16.9,15.717,TAKE-PAT-SHADOW-1779322070535947,1,0.00,0.00,99.6059,0,97.49,0,0,-2.1159,164.781022,sim_take_vwap_filled=16.9,poly_pat_shadow_btc_5m_shadow
1779322070535947,PAT-SHADOW,btc-updown-5m-1779321900,BTC,5m,MERGE,,,16.90,,,1,0.00,0.00,99.6059,0,97.49,0,0,-2.1159,164.781022,sim_merge_pairs=16.90_gas=0.05,poly_pat_shadow_btc_5m_shadow
