asset,tf,bet_side,gate,n_base,wr_base,dpt_base,n_gate,wr_gate,dpt_gate,sum_pnl_gate,wr_lift_pp,dpt_lift
ALL,15m,UP,g_depth_high,40836,0.4853315701831717,-3.356987950664247,27831,0.500808451007869,-3.1286795297409906,-87074.2799922215,1.547688082469728,0.22830842092325643
ETH,ALL,DOWN,g_book_slope_steep_against,63819,0.47023613657374763,-3.611367430747003,23763,0.6159996633421706,-3.38328438572784,-80396.98685805066,14.576352676842298,0.22808304501916288
ETH,ALL,UP,g_imb5_strong_with,63726,0.46318614066472086,-3.7903565210074097,14975,0.41549248747913187,-3.5934861213227,-53812.45466680743,-4.769365318558899,0.19687039968470987
BTC,15m,DOWN,g_imb5_strong_with,15276,0.4874967268918565,-1.8672890780584996,3098,0.42704970948999355,-1.792539895727597,-5553.288596964096,-6.044701740186298,0.07474918233090255
ETH,5m,DOWN,g_imb5_strong_with,49989,0.46396207165576425,-3.965609432339514,10795,0.41685965724872626,-3.915717034083625,-42270.16538293273,-4.7102414407038,0.04989239825588898
BTC,5m,DOWN,g_book_slope_steep_against,53422,0.46376024858672454,-3.326080658168828,46830,0.4617339312406577,-3.2966045066309175,-154379.98904552587,-0.20263173460668416,0.0294761515379105
BTC,ALL,DOWN,g_book_slope_steep_against,68698,0.46903839995341934,-3.001697121853865,60707,0.4656794109410776,-2.973469253145517,-180510.3979507049,-0.33589890123417177,0.028227868708347703
ALL,15m,UP,g_imb5_with,40836,0.4853315701831717,-3.356987950664247,20052,0.43466985836824257,-3.372238194395906,-67620.1202740267,-5.066171181492912,-0.015250243731658841
BTC,15m,DOWN,g_book_slope_steep_against,15276,0.4874967268918565,-1.8672890780584996,13877,0.4789940188801614,-1.8830012902773665,-26130.408905179014,-0.8502708011695115,-0.015712212218866872
BTC,15m,UP,g_book_slope_steep_against,15288,0.4807692307692308,-2.773966758283104,13821,0.4698646986469865,-2.8014020143817593,-38718.177240770296,-1.0904532122244293,-0.02743525609865527
ETH,15m,UP,g_depth_high,13792,0.4788283062645012,-3.6344164122073184,9969,0.49403149764269233,-3.677630804528954,-36662.30149034914,1.520319137819115,-0.043214392321635486
ETH,ALL,DOWN,g_imb5_strong_with,63819,0.47023613657374763,-3.611367430747003,14088,0.40992333901192507,-3.7811451835496124,-53268.77334584694,-6.031279756182256,-0.16977775280260943
ETH,15m,UP,g_imb5_with,13792,0.4788283062645012,-3.6344164122073184,6912,0.42607060185185186,-3.8181193357944285,-26390.84084901109,-5.275770441264932,-0.18370292358711016
SOL,5m,DOWN,g_imb5_with,35640,0.4558922558922559,-5.140943972386164,15921,0.3838326738270209,-5.328823712755087,-84840.20233077374,-7.2059582065234995,-0.1878797403689232
ALL,5m,UP,g_imb5_strong_with,138608,0.45811208588248875,-4.162503848736314,33067,0.3814679287507182,-4.367166726710357,-144409.10215213138,-7.664415713177053,-0.2046628779740427
SOL,15m,UP,g_microprice_with,11756,0.4988941816944539,-3.7896976008446552,5723,0.4675869299318539,-4.010831111330109,-22953.986450142213,-3.1307251762599964,-0.22113351048545393
SOL,15m,UP,g_microprice_skew_with,11756,0.4988941816944539,-3.7896976008446552,5722,0.4674938832576022,-4.011682141346853,-22954.84521278669,-3.140029843685166,-0.22198454050219762
ALL,5m,DOWN,g_imb5_strong_with,139051,0.46181616816851373,-4.021157517815464,32488,0.3834338832799803,-4.258165073975079,-138339.26692330238,-7.838228488853344,-0.23700755615961544
BTC,15m,UP,g_queue_top_high,15288,0.4807692307692308,-2.773966758283104,1749,0.49914236706689535,-3.016737531643335,-5276.273942844193,1.8373136297664572,-0.24277077336023112
SOL,15m,DOWN,g_microprice_skew_with,11769,0.474976633528762,-4.23901800468496,5660,0.44240282685512367,-4.4986972890190176,-25462.626655847638,-3.257380667363835,-0.25967928433405785
SOL,15m,DOWN,g_microprice_with,11769,0.474976633528762,-4.23901800468496,5661,0.4423246776187953,-4.502318787466461,-25487.626655847635,-3.2651955909966723,-0.26330078278150104
BTC,5m,DOWN,g_queue_top_high,53422,0.46376024858672454,-3.326080658168828,6885,0.5446623093681917,-3.640155846796609,-25062.473005194654,8.090206078146716,-0.31407518862778083
SOL,5m,UP,g_imb5_with,35567,0.4507830292124722,-5.983801634200018,16287,0.380180512064837,-6.317866463149652,-102899.09108531839,-7.060251714763521,-0.33406482894963396
SOL,ALL,DOWN,g_imb5_with,47409,0.46062983821637243,-4.917046258579177,21705,0.38281501958074177,-5.294365719774345,-114914.20794770216,-7.781481863563067,-0.37731946119516824
SOL,ALL,UP,g_imb5_with,47323,0.4627348223908036,-5.438741367181325,21957,0.38589060436307326,-5.876794374853965,-129036.7740886685,-7.684421802773034,-0.4380530076726403
ALL,ALL,DOWN,g_imb5_strong_with,179926,0.4672476462545713,-3.7226231507005094,42016,0.3818069306930693,-4.167126199419222,-175085.97439479805,-8.5440715561502,-0.4445030487187127
SOL,15m,DOWN,g_imb_change_with,11769,0.474976633528762,-4.23901800468496,415,0.4987951807228916,-4.715035548962821,-1956.7397528195709,2.381854719412957,-0.4760175442778616
ALL,ALL,UP,g_imb5_strong_with,179444,0.46430641314281895,-3.979192914886918,42943,0.3817385837039797,-4.476514032842829,-192234.94211236958,-8.256782943883929,-0.4973211179559107
BTC,15m,UP,g_imb5_strong_with,15288,0.4807692307692308,-2.773966758283104,3240,0.43117283950617286,-3.351258883136629,-10858.078781362678,-4.959639126305793,-0.5772921248535248
ETH,15m,DOWN,g_book_slope_steep_against,13830,0.4929139551699205,-2.3309478054680373,6401,0.5656928604905483,-2.9889740756910452,-19132.42305849838,7.277890532062786,-0.658026270223008
SOL,15m,UP,g_imb5_with,11756,0.4988941816944539,-3.7896976008446552,5670,0.4022927689594356,-4.609820635511488,-26137.683003350136,-9.660141273501827,-0.8201230346668327
BTC,ALL,DOWN,g_queue_top_high,68698,0.46903839995341934,-3.001697121853865,8698,0.5241434812600598,-3.9326054336907044,-34205.802062241746,5.510508130664049,-0.9309083118368395
SOL,15m,DOWN,g_imb5_with,11769,0.474976633528762,-4.23901800468496,5784,0.3800138312586445,-5.1995168770623135,-30074.00561692842,-9.49628022701175,-0.9604988723773538
ETH,15m,DOWN,g_imb5_strong_with,13830,0.4929139551699205,-2.3309478054680373,3293,0.3871849377467355,-3.3399963446444585,-10998.607962914202,-10.572901742318496,-1.0090485391764212
ALL,15m,DOWN,g_imb5_strong_with,40875,0.4857247706422018,-2.7070512294356424,9528,0.3762594458438287,-3.856707333280401,-36746.70747149566,-10.946532479837312,-1.1496561038447588
ETH,15m,UP,g_imb5_strong_with,13792,0.4788283062645012,-3.6344164122073184,3527,0.37822512049900764,-4.863515345473772,-17153.618623485992,-10.060318576549355,-1.2290989332664535
ALL,5m,UP,g_queue_top_high,138608,0.45811208588248875,-4.162503848736314,16244,0.49144299433637034,-5.420828197275824,-88055.93323654849,3.333090845388159,-1.2583243485395101
ALL,ALL,UP,g_queue_top_high,179444,0.46430641314281895,-3.979192914886918,20945,0.4805920267366913,-5.434606524388333,-113827.83365331363,1.6285613593872372,-1.4554136095014152
ALL,15m,UP,g_imb5_strong_with,40836,0.4853315701831717,-3.356987950664247,9876,0.3826447954637505,-4.842632640769361,-47825.83996023821,-10.268677471942118,-1.4856446901051141
SOL,5m,DOWN,g_imb5_strong_with,35640,0.4558922558922559,-5.140943972386164,8843,0.32081872667646727,-6.83792701932866,-60467.788631923344,-13.507352921578864,-1.6969830469424965
ETH,5m,UP,g_queue_top_high,49934,0.4588657027276004,-3.8334278948322758,6046,0.5228250082699305,-5.551348434067354,-33563.45263237122,6.39593055423301,-1.7179205392350778
SOL,15m,UP,g_depth_high,11756,0.4988941816944539,-3.7896976008446552,3530,0.5308781869688385,-5.545746314852225,-19576.484491428353,3.198400527438461,-1.7560487140075693
ETH,ALL,UP,g_queue_top_high,63726,0.46318614066472086,-3.7903565210074097,7809,0.5053143808426175,-5.569943585879603,-43495.68946213382,4.2128240177896625,-1.7795870648721932
SOL,ALL,DOWN,g_imb5_strong_with,47409,0.46062983821637243,-4.917046258579177,11980,0.3191986644407346,-6.7331051371903765,-80662.59954354071,-14.143117377563785,-1.8160588786111997
SOL,ALL,UP,g_depth_high,47323,0.4627348223908036,-5.438741367181325,11897,0.5058418088593764,-7.308425081004519,-86948.33318871076,4.310698646857275,-1.8696837138231945
ETH,15m,UP,g_queue_top_high,13792,0.4788283062645012,-3.6344164122073184,1763,0.44526375496313103,-5.633713459876691,-9932.236829762605,-3.356455130137015,-1.9992970476693723
SOL,5m,UP,g_depth_high,35567,0.4507830292124722,-5.983801634200018,8367,0.4952790725469105,-8.05209139444035,-67371.8486972824,4.44960433344383,-2.068289760240331
ETH,5m,DOWN,g_queue_top_high,49989,0.46396207165576425,-3.965609432339514,5896,0.5242537313432836,-6.0648236397808475,-35758.20018014788,6.029165968751932,-2.0992142074413334
ALL,15m,UP,g_queue_top_high,40836,0.4853315701831717,-3.356987950664247,4701,0.4430972133588598,-5.482216638324856,-25771.900416765147,-4.223435682431187,-2.1252286876606092
SOL,5m,DOWN,g_depth_high,35640,0.4558922558922559,-5.140943972386164,8356,0.5007180469123983,-7.320468537200178,-61169.83509684468,4.482579102014239,-2.179524564814014
SOL,15m,DOWN,g_imb5_strong_with,11769,0.474976633528762,-4.23901800468496,3137,0.3146318138348741,-6.4376190346246,-20194.81091161737,-16.034481969388793,-2.19860102993964
ETH,ALL,DOWN,g_queue_top_high,63819,0.47023613657374763,-3.611367430747003,7705,0.5064243997404283,-5.8497018104385266,-45071.95244942885,3.6188263166680668,-2.2383343796915236
ALL,5m,DOWN,g_queue_top_high,139051,0.46181616816851373,-4.021157517815464,15907,0.4914188721946313,-6.395291849628083,-101729.90745203392,2.9602704026117586,-2.374134331812619
SOL,5m,UP,g_imb5_strong_with,35567,0.4507830292124722,-5.983801634200018,9017,0.3075302206942442,-8.483548083934066,-76496.15307283348,-14.325280851822802,-2.4997464497340474
SOL,ALL,UP,g_imb5_strong_with,47323,0.4627348223908036,-5.438741367181325,12126,0.3151080323272307,-7.9424621167922655,-96310.29562822302,-14.762679006357288,-2.503720749610941
SOL,ALL,DOWN,g_depth_high,47409,0.46062983821637243,-4.917046258579177,11892,0.49075008409014464,-7.497926138908784,-89165.33764390326,3.012024587377221,-2.580879880329607
SOL,15m,UP,g_imb5_strong_with,11756,0.4988941816944539,-3.7896976008446552,3109,0.33708587970408493,-6.373156177352696,-19814.14255538953,-16.180830199036894,-2.5834585765080407
ETH,15m,DOWN,g_queue_top_high,13830,0.4929139551699205,-2.3309478054680373,1809,0.4483139856274185,-5.148563996285778,-9313.752269280973,-4.459996954250201,-2.8176161908177404
ALL,ALL,DOWN,g_queue_top_high,179926,0.4672476462545713,-3.7226231507005094,20720,0.47186293436293436,-6.6503629174050545,-137795.51964863273,0.4615288108363036,-2.927739766704545
BTC,15m,DOWN,g_queue_top_high,15276,0.4874967268918565,-1.8672890780584996,1813,0.44622173193601766,-5.043204113098231,-9143.329057047093,-4.127499495583886,-3.175915035039731
ALL,ALL,DOWN,g_spread_tight,179926,0.4672476462545713,-3.7226231507005094,68,0.4264705882352941,-7.205686785447063,-489.98670141040026,-4.077705801927722,-3.4830636347465536
SOL,15m,DOWN,g_depth_high,11769,0.474976633528762,-4.23901800468496,3536,0.4671945701357466,-7.917280132086703,-27995.502547058582,-0.7782063393015404,-3.6782621274017435
ALL,15m,DOWN,g_spread_tight,40875,0.4857247706422018,-2.7070512294356424,55,0.4,-6.902114695858977,-379.6163082722437,-8.57247706422018,-4.195063466423335
ALL,15m,DOWN,g_queue_top_high,40875,0.4857247706422018,-2.7070512294356424,4813,0.4072304176189487,-7.4933746512775485,-36065.61219659884,-7.849435302325314,-4.786323421841907
SOL,15m,UP,g_queue_top_high,11756,0.4988941816944539,-3.7896976008446552,1189,0.35744322960470987,-8.884263788190369,-10563.389644158347,-14.1450952089744,-5.0945661873457135
SOL,ALL,UP,g_queue_top_high,47323,0.4627348223908036,-5.438741367181325,4403,0.33772427890074946,-12.051509745115357,-53062.79740774292,-12.501054349005415,-6.6127683779340325
SOL,5m,UP,g_queue_top_high,35567,0.4507830292124722,-5.983801634200018,3214,0.3304293714996889,-13.223213367636767,-42499.40776358457,-12.035365771278334,-7.239411733436748
SOL,5m,DOWN,g_queue_top_high,35640,0.4558922558922559,-5.140943972386164,3126,0.3122200895713372,-13.086767199837292,-40909.234266691376,-14.367216632091873,-7.945823227451128
SOL,ALL,DOWN,g_queue_top_high,47409,0.46062983821637243,-4.917046258579177,4317,0.30484132499420896,-13.555192294871938,-58517.76513696216,-15.578851322216348,-8.638146036292762
SOL,15m,DOWN,g_queue_top_high,11769,0.474976633528762,-4.23901800468496,1191,0.28547439126784213,-14.784660680328114,-17608.530870270784,-18.95022422609199,-10.545642675643155
