symbol_id,time_period_start_us,price_close
BINANCE_SPOT_BTC_USDT,1776182400000000,75356.48000000
BINANCE_SPOT_BTC_USDT,1776182460000000,75399.99000000
BINANCE_SPOT_BTC_USDT,1776182520000000,75439.68000000
BINANCE_SPOT_BTC_USDT,1776182580000000,75468.62000000
BINANCE_SPOT_BTC_USDT,1776182640000000,75469.03000000
BINANCE_SPOT_BTC_USDT,1776182700000000,75458.63000000
BINANCE_SPOT_BTC_USDT,1776182760000000,75483.30000000
BINANCE_SPOT_BTC_USDT,1776182820000000,75521.40000000
BINANCE_SPOT_BTC_USDT,1776182880000000,75662.69000000
BINANCE_SPOT_BTC_USDT,1776182940000000,75653.19000000
BINANCE_SPOT_BTC_USDT,1776183000000000,75640.91000000
BINANCE_SPOT_BTC_USDT,1776183060000000,75599.58000000
BINANCE_SPOT_BTC_USDT,1776183120000000,75488.00000000
BINANCE_SPOT_BTC_USDT,1776183180000000,75461.99000000
BINANCE_SPOT_BTC_USDT,1776183240000000,75489.99000000
BINANCE_SPOT_BTC_USDT,1776183300000000,75431.96000000
BINANCE_SPOT_BTC_USDT,1776183360000000,75439.19000000
BINANCE_SPOT_BTC_USDT,1776183420000000,75398.26000000
BINANCE_SPOT_BTC_USDT,1776183480000000,75298.40000000
BINANCE_SPOT_BTC_USDT,1776183540000000,75320.93000000
BINANCE_SPOT_BTC_USDT,1776183600000000,75347.53000000
BINANCE_SPOT_BTC_USDT,1776183660000000,75215.72000000
BINANCE_SPOT_BTC_USDT,1776183720000000,75256.92000000
BINANCE_SPOT_BTC_USDT,1776183780000000,75287.10000000
BINANCE_SPOT_BTC_USDT,1776183840000000,75214.00000000
BINANCE_SPOT_BTC_USDT,1776183900000000,75283.67000000
BINANCE_SPOT_BTC_USDT,1776183960000000,75333.99000000
BINANCE_SPOT_BTC_USDT,1776184020000000,75344.23000000
BINANCE_SPOT_BTC_USDT,1776184080000000,75256.04000000
BINANCE_SPOT_BTC_USDT,1776184140000000,75253.23000000
BINANCE_SPOT_BTC_USDT,1776184200000000,75235.79000000
BINANCE_SPOT_BTC_USDT,1776184260000000,75222.10000000
BINANCE_SPOT_BTC_USDT,1776184320000000,75229.62000000
BINANCE_SPOT_BTC_USDT,1776184380000000,75208.09000000
BINANCE_SPOT_BTC_USDT,1776184440000000,75174.07000000
BINANCE_SPOT_BTC_USDT,1776184500000000,75100.35000000
BINANCE_SPOT_BTC_USDT,1776184560000000,75161.29000000
BINANCE_SPOT_BTC_USDT,1776184620000000,75241.66000000
BINANCE_SPOT_BTC_USDT,1776184680000000,75281.44000000
BINANCE_SPOT_BTC_USDT,1776184740000000,75236.54000000
BINANCE_SPOT_BTC_USDT,1776184800000000,75247.50000000
BINANCE_SPOT_BTC_USDT,1776184860000000,75221.38000000
BINANCE_SPOT_BTC_USDT,1776184920000000,75229.38000000
BINANCE_SPOT_BTC_USDT,1776184980000000,75251.51000000
BINANCE_SPOT_BTC_USDT,1776185040000000,75208.50000000
BINANCE_SPOT_BTC_USDT,1776185100000000,75185.35000000
BINANCE_SPOT_BTC_USDT,1776185160000000,75174.14000000
BINANCE_SPOT_BTC_USDT,1776185220000000,75163.55000000
BINANCE_SPOT_BTC_USDT,1776185280000000,75142.00000000
BINANCE_SPOT_BTC_USDT,1776185340000000,75102.24000000
BINANCE_SPOT_BTC_USDT,1776185400000000,75000.01000000
BINANCE_SPOT_BTC_USDT,1776185460000000,74962.90000000
BINANCE_SPOT_BTC_USDT,1776185520000000,74894.85000000
BINANCE_SPOT_BTC_USDT,1776185580000000,74770.43000000
BINANCE_SPOT_BTC_USDT,1776185640000000,74783.40000000
BINANCE_SPOT_BTC_USDT,1776185700000000,74724.83000000
BINANCE_SPOT_BTC_USDT,1776185760000000,74769.79000000
BINANCE_SPOT_BTC_USDT,1776185820000000,74704.61000000
BINANCE_SPOT_BTC_USDT,1776185880000000,74550.51000000
BINANCE_SPOT_BTC_USDT,1776185940000000,74652.20000000
BINANCE_SPOT_BTC_USDT,1776186000000000,74647.73000000
BINANCE_SPOT_BTC_USDT,1776186060000000,74687.99000000
BINANCE_SPOT_BTC_USDT,1776186120000000,74605.03000000
BINANCE_SPOT_BTC_USDT,1776186180000000,74686.90000000
BINANCE_SPOT_BTC_USDT,1776186240000000,74666.26000000
BINANCE_SPOT_BTC_USDT,1776186300000000,74727.55000000
BINANCE_SPOT_BTC_USDT,1776186360000000,74729.42000000
BINANCE_SPOT_BTC_USDT,1776186420000000,74707.11000000
BINANCE_SPOT_BTC_USDT,1776186480000000,74735.68000000
BINANCE_SPOT_BTC_USDT,1776186540000000,74739.88000000
BINANCE_SPOT_BTC_USDT,1776186600000000,74779.74000000
BINANCE_SPOT_BTC_USDT,1776186660000000,74758.00000000
BINANCE_SPOT_BTC_USDT,1776186720000000,74755.33000000
BINANCE_SPOT_BTC_USDT,1776186780000000,74768.72000000
BINANCE_SPOT_BTC_USDT,1776186840000000,74793.84000000
BINANCE_SPOT_BTC_USDT,1776186900000000,74827.89000000
BINANCE_SPOT_BTC_USDT,1776186960000000,74813.07000000
BINANCE_SPOT_BTC_USDT,1776187020000000,74812.26000000
BINANCE_SPOT_BTC_USDT,1776187080000000,74831.27000000
BINANCE_SPOT_BTC_USDT,1776187140000000,74866.13000000
BINANCE_SPOT_BTC_USDT,1776187200000000,74858.29000000
BINANCE_SPOT_BTC_USDT,1776187260000000,74891.61000000
BINANCE_SPOT_BTC_USDT,1776187320000000,74942.10000000
BINANCE_SPOT_BTC_USDT,1776187380000000,74922.19000000
BINANCE_SPOT_BTC_USDT,1776187440000000,74850.01000000
BINANCE_SPOT_BTC_USDT,1776187500000000,74842.01000000
BINANCE_SPOT_BTC_USDT,1776187560000000,74788.01000000
BINANCE_SPOT_BTC_USDT,1776187620000000,74726.06000000
BINANCE_SPOT_BTC_USDT,1776187680000000,74724.86000000
BINANCE_SPOT_BTC_USDT,1776187740000000,74632.23000000
BINANCE_SPOT_BTC_USDT,1776187800000000,74576.71000000
BINANCE_SPOT_BTC_USDT,1776187860000000,74647.83000000
BINANCE_SPOT_BTC_USDT,1776187920000000,74640.00000000
BINANCE_SPOT_BTC_USDT,1776187980000000,74555.58000000
BINANCE_SPOT_BTC_USDT,1776188040000000,74354.87000000
BINANCE_SPOT_BTC_USDT,1776188100000000,74282.93000000
BINANCE_SPOT_BTC_USDT,1776188160000000,74340.72000000
BINANCE_SPOT_BTC_USDT,1776188220000000,74413.45000000
BINANCE_SPOT_BTC_USDT,1776188280000000,74343.43000000
BINANCE_SPOT_BTC_USDT,1776188340000000,74381.78000000
BINANCE_SPOT_BTC_USDT,1776188400000000,74485.63000000
BINANCE_SPOT_BTC_USDT,1776188460000000,74507.88000000
BINANCE_SPOT_BTC_USDT,1776188520000000,74525.37000000
BINANCE_SPOT_BTC_USDT,1776188580000000,74550.05000000
BINANCE_SPOT_BTC_USDT,1776188640000000,74550.05000000
BINANCE_SPOT_BTC_USDT,1776188700000000,74548.00000000
BINANCE_SPOT_BTC_USDT,1776188760000000,74553.93000000
BINANCE_SPOT_BTC_USDT,1776188820000000,74570.09000000
BINANCE_SPOT_BTC_USDT,1776188880000000,74628.05000000
BINANCE_SPOT_BTC_USDT,1776188940000000,74665.68000000
BINANCE_SPOT_BTC_USDT,1776189000000000,74673.22000000
BINANCE_SPOT_BTC_USDT,1776189060000000,74650.00000000
BINANCE_SPOT_BTC_USDT,1776189120000000,74701.04000000
BINANCE_SPOT_BTC_USDT,1776189180000000,74664.74000000
BINANCE_SPOT_BTC_USDT,1776189240000000,74674.98000000
BINANCE_SPOT_BTC_USDT,1776189300000000,74751.71000000
BINANCE_SPOT_BTC_USDT,1776189360000000,74750.01000000
BINANCE_SPOT_BTC_USDT,1776189420000000,74741.99000000
BINANCE_SPOT_BTC_USDT,1776189480000000,74745.00000000
BINANCE_SPOT_BTC_USDT,1776189540000000,74748.90000000
BINANCE_SPOT_BTC_USDT,1776189600000000,74780.74000000
BINANCE_SPOT_BTC_USDT,1776189660000000,74795.28000000
BINANCE_SPOT_BTC_USDT,1776189720000000,74786.19000000
BINANCE_SPOT_BTC_USDT,1776189780000000,74760.28000000
BINANCE_SPOT_BTC_USDT,1776189840000000,74768.28000000
BINANCE_SPOT_BTC_USDT,1776189900000000,74750.26000000
