group,n_pre,wr_pre,pnl_pre,avg_pre,w20_1m_voladaptive_n,w20_1m_voladaptive_wr,w20_1m_voladaptive_pnl,w20_1m_voladaptive_avg,w20_1m_voladaptive_keep%,w20_1m_fixed_n,w20_1m_fixed_wr,w20_1m_fixed_pnl,w20_1m_fixed_avg,w20_1m_fixed_keep%,w20_5m_voladaptive_n,w20_5m_voladaptive_wr,w20_5m_voladaptive_pnl,w20_5m_voladaptive_avg,w20_5m_voladaptive_keep%,w20_5m_fixed_n,w20_5m_fixed_wr,w20_5m_fixed_pnl,w20_5m_fixed_avg,w20_5m_fixed_keep%
ALL,12774,48.7,-6711.41,-0.525,9238,49.18,176.79,0.019,72.3,2928,43.65,-4773.36,-1.63,22.9,4239,48.83,-1176.69,-0.278,33.2,1322,49.09,856.15,0.648,10.3
