sleeve,n_total,n_train,wr_train,dpt_train,sum_train,n_val,wr_val,dpt_val,sum_val,n_lockbox,wr_lockbox,dpt_lockbox,sum_lockbox,n_full,wr_full,dpt_full,sum_full,dd_lockbox,loss_streak_lockbox,sharpe_lockbox
V7_S5_NO_HOD_h06_09,66,39,0.6666666666666666,0.42250327514826996,16.47762773078253,10,0.7,2.597840658766506,25.97840658766506,17,0.8823529411764706,9.734082478760984,165.47940213893673,66,0.7272727272727273,3.1505369160209753,207.93543645738436,25.0,1,9.898165338889042
V6+g_J_btc_eth_tr_stack_unan_with+g_L_ETH_grandparent_trend_with,57,21,0.5714285714285714,-2.324933071155531,-48.823594494266146,11,0.6363636363636364,1.599561895205371,17.59518084725908,25,0.88,9.694672573915561,242.366814347889,57,0.7192982456140351,3.704182468436525,211.13840070088193,50.0,2,24.579843399418642
V7_S5+g_J_btc_eth_tr_stack_unan_with+g_L_ETH_grandparent_trend_with,20,10,0.8,7.4100404899440395,74.10040489944039,2,1.0,13.736268236110604,27.472536472221208,8,0.875,9.654371168660717,77.23496934928573,20,0.85,8.940395536047365,178.80791072094732,25.0,1,7.131784589668226
V7_S5_SLOPE_STR+g_L_ETH_grandparent_trend_with,35,23,0.6956521739130435,3.546562343566624,81.57093390203235,4,0.75,3.2654953373378,13.0619813493512,8,0.875,9.654371168660717,77.23496934928573,35,0.7428571428571429,4.910510988590552,171.86788460066933,25.0,1,7.131784589668226
V7_S5+g_J_btc_eth_slope_unan_either+g_L_BTC_grandparent_slope_with,42,27,0.7407407407407407,4.629941918586725,125.0084318018416,6,0.6666666666666666,2.0936635582252,12.5619813493512,9,0.8888888888888888,9.518994057167237,85.67094651450513,42,0.7619047619047619,5.315270468230903,223.24135966569793,25.0,1,7.955453542131871
V7_S5+g_J_btc_eth_slope_unan_either+g_L_ETH_grandparent_slope_with,42,28,0.7857142857142857,6.356719715819013,177.98815204293237,6,0.6666666666666666,2.0936635582252,12.5619813493512,8,0.875,9.517896261108714,76.14317008886971,42,0.7857142857142857,6.349840559075078,266.6933034811533,25.0,1,7.021158744924087
V6+g_J_btc_eth_vol_split,23,12,0.6666666666666666,1.3448920051259432,16.13870406151132,4,0.75,5.10251257998231,20.41005031992924,7,0.8571428571428571,9.455602521366263,66.18921764956384,23,0.7391304347826086,4.466868349174105,102.7379720310044,0.0,1,7.866781246039892
V7_S3_XADX_ETHVOLLOW+g_L_SOL_grandparent_trend_with,24,10,0.7,2.8925954334062274,28.925954334062276,3,1.0,14.734422135322356,44.20326640596707,11,0.9090909090909091,9.388623275472506,103.27485603019757,24,0.8333333333333334,7.350169865426122,176.40407677022694,25.0,1,17.530766198373485
V7_S3_XADX_ETHVOLLOW+g_L_SOL_grandparent_slope_with,24,10,0.7,2.8925954334062274,28.925954334062276,3,1.0,14.734422135322356,44.20326640596707,11,0.9090909090909091,9.388623275472506,103.27485603019757,24,0.8333333333333334,7.350169865426122,176.40407677022694,25.0,1,17.530766198373485
V6+g_J_btc_eth_vol_both_low+g_L_BTC_grandparent_adx_strong,117,62,0.6935483870967742,2.8329667903425784,175.64394100123985,20,0.65,0.15138122259264594,3.027624451852919,35,0.8571428571428571,9.332074778220498,326.62261723771746,117,0.7350427350427351,4.318753698212053,505.2941826908102,100.0,4,18.200388210291734
V6+g_J_btc_eth_vol_both_low+g_L_ETH_grandparent_adx_strong,106,51,0.7450980392156863,5.274330520085268,268.99085652434866,20,0.65,0.15138122259264594,3.027624451852919,35,0.8571428571428571,9.332074778220498,326.62261723771746,106,0.7641509433962265,5.647557530319991,598.6410982139191,100.0,4,18.200388210291734
V7_S5+g_J_btc_eth_slope_unan_strong+g_L_BTC_grandparent_trend_with,33,21,0.7619047619047619,5.706371141709182,119.83379397589282,4,0.75,3.2654953373378,13.0619813493512,8,0.875,9.267691891096678,74.14153512877343,33,0.7878787878787878,6.273857892545983,207.03731045401744,25.0,1,7.586038665392642
V7_S5+g_J_btc_eth_slope_unan_either+g_L_BTC_grandparent_trend_with,35,23,0.6956521739130435,3.0362519119953397,69.83379397589282,4,0.75,3.2654953373378,13.0619813493512,8,0.875,9.267691891096678,74.14153512877343,35,0.7428571428571429,4.486780298686212,157.03731045401742,25.0,1,7.586038665392642
V7_S5+g_J_btc_eth_slope_unan_either+g_L_15m_1h_btc_align_with,35,23,0.6956521739130435,3.0362519119953397,69.83379397589282,4,0.75,3.2654953373378,13.0619813493512,8,0.875,9.267691891096678,74.14153512877343,35,0.7428571428571429,4.486780298686212,157.03731045401742,25.0,1,7.586038665392642
V7_S5+g_J_btc_eth_slope_unan_strong+g_L_15m_1h_btc_align_with,33,21,0.7619047619047619,5.706371141709182,119.83379397589282,4,0.75,3.2654953373378,13.0619813493512,8,0.875,9.267691891096678,74.14153512877343,33,0.7878787878787878,6.273857892545983,207.03731045401744,25.0,1,7.586038665392642
V7_S5+g_J_btc_eth_slope_unan_strong+g_L_BTC_grandparent_slope_with,37,24,0.7916666666666666,6.799988361823317,163.1997206837596,5,0.6,-2.38760373012976,-11.9380186506488,8,0.875,9.267691891096678,74.14153512877343,37,0.7837837837837838,6.091979382753628,225.40323716188425,25.0,1,7.586038665392642
V6+g_J_btc_eth_adx_both_v_strong+g_L_BTC_grandparent_slope_with,39,21,0.7619047619047619,5.606542266184794,117.73738758988068,4,1.0,16.8369630657056,67.3478522628224,14,0.8571428571428571,9.150466977534366,128.10653768548113,39,0.8205128205128205,8.03055839841498,313.1917775381842,50.0,2,19.237989439858758
V6+g_J_btc_eth_adx_both_v_strong+g_L_BTC_grandparent_trend_with,39,21,0.7619047619047619,5.606542266184794,117.73738758988068,4,1.0,16.8369630657056,67.3478522628224,14,0.8571428571428571,9.150466977534366,128.10653768548113,39,0.8205128205128205,8.03055839841498,313.1917775381842,50.0,2,19.237989439858758
V6+g_J_btc_eth_vol_both_low,139,73,0.6986301369863014,2.7951894215000954,204.04882776950697,25,0.6,-2.157015707566037,-53.925392689150925,41,0.8536585365853658,8.999983838791449,368.9993373904494,139,0.7266187050359713,3.7346962048259393,519.1227724708056,100.0,4,18.943609224244238
V6+g_J_btc_eth_tr_stack_unan_with+g_L_BTC_grandparent_slope_with,72,28,0.5714285714285714,-2.539121688219545,-71.09540727014726,15,0.6,-1.2945181343520105,-19.417772015280157,29,0.8620689655172413,8.970704129274832,260.15041974897014,72,0.6944444444444444,2.3560727842158706,169.6372404635427,50.0,2,16.187151800440375
V6+g_J_btc_eth_tr_stack_unan_with,106,51,0.5882352941176471,-0.7940744452982837,-40.49779671021247,22,0.5454545454545454,-3.7979702084562605,-83.55534458603773,33,0.8484848484848485,8.949572864042297,295.3359045133958,106,0.660377358490566,1.6158751246900533,171.28276321714566,50.0,2,15.904496857973573
V6+g_J_btc_eth_slope_unan_either+g_L_BTC_grandparent_slope_with,92,50,0.68,2.21551133079824,110.775566539912,17,0.5294117647058824,-3.203546741672117,-54.46029460842598,25,0.84,8.870302003935006,221.75755009837513,92,0.6956521739130435,3.0225306742376206,278.0728220298611,50.0,2,20.851654407188366
V6+g_J_btc_eth_slope_unan_either+g_L_ETH_grandparent_trend_with,78,42,0.7142857142857143,3.872104315556355,162.6283812533669,12,0.5,-4.436566529470947,-53.23879835365136,24,0.8333333333333334,8.750266201607351,210.00638883857644,78,0.717948717948718,4.094820150490923,319.395971738292,50.0,2,25.957532558436622
V7_S3_XADX_ETHVOLLOW_TOD_european_morning,76,20,0.65,1.816032060581459,36.32064121162918,11,0.6363636363636364,0.16337445005030302,1.7971189505533331,45,0.8444444444444444,8.664336692134894,389.89515114607025,76,0.7631578947368421,5.631748833003326,428.01291130825274,50.0,2,16.253170652288347
V6+g_J_btc_eth_adx_both_strong+g_L_ETH_grandparent_slope_with,45,21,0.7619047619047619,5.406435056792934,113.53513619265162,6,0.6666666666666666,2.8913087104703994,17.347852262822396,18,0.8333333333333334,8.615332898212499,155.07599216782498,45,0.7777777777777778,6.354644013851089,285.958980623299,50.0,2,29.057614353867713
V6+g_J_btc_eth_adx_both_strong+g_L_ETH_grandparent_trend_with,45,21,0.7619047619047619,5.406435056792934,113.53513619265162,6,0.6666666666666666,2.8913087104703994,17.347852262822396,18,0.8333333333333334,8.615332898212499,155.07599216782498,45,0.7777777777777778,6.354644013851089,285.958980623299,50.0,2,29.057614353867713
V6+g_L_SOL_grandparent_ranging,28,10,0.7,3.338060066524194,33.38060066524194,11,0.6363636363636364,0.011759481689047552,0.12935429857952307,7,0.8571428571428571,8.511750702443996,59.582254917107974,28,0.7142857142857143,3.324721781461765,93.09220988092942,25.0,1,0.0
V6+g_J_btc_eth_tr_stack_unan_with+g_L_ETH_grandparent_slope_with,67,27,0.6296296296296297,-0.10539296142641913,-2.8456099585133163,13,0.6153846153846154,-0.04363627193861524,-0.5672715352019981,27,0.8518518518518519,8.4776379901341,228.8962257336207,67,0.7164179104477612,3.365423048356797,225.4833442399054,50.0,2,16.14455270438274
V6+g_J_btc_eth_vol_both_low+g_L_SOL_grandparent_adx_strong,116,61,0.7049180327868853,3.0201801351918602,184.23098824670348,19,0.6842105263157895,1.4751381290448904,28.027624451852915,36,0.8333333333333334,8.378406034381038,301.6226172377174,116,0.7413793103448276,4.430010602898912,513.8812299362738,100.0,4,16.645851993189904
V7_S5_NO_HOD_h09_12,62,34,0.7647058823529411,7.134828054714999,242.58415386030998,11,0.45454545454545453,-6.278025856797947,-69.05828442477741,17,0.8235294117647058,8.290587509799387,140.9399876665896,62,0.7258064516129032,5.072029953260035,314.4658571021222,63.47058861426828,2,8.301719244562083
V7_S5_NO_HOD_h18_21,69,38,0.5789473684210527,-3.5345931596825184,-134.3145400679357,20,0.6,-1.2326328182188253,-24.652656364376504,11,0.8181818181818182,8.140949737623375,89.55044711385713,69,0.6231884057971014,-1.0060398451950008,-69.41674931845506,29.057579488428743,1,29.95199720173733
V6+g_L_BTC_grandparent_trend_with,129,79,0.7088607594936709,3.573746651990733,282.3259855072679,14,0.6428571428571429,0.6579806002256178,9.211728403158649,36,0.8333333333333334,8.04319706206037,289.55509423417334,129,0.7364341085271318,4.504595411973642,581.0928081445999,50.0,2,14.89058339617601
V7_S5_SLOPE_STR_TOD_european_morning,127,71,0.676056338028169,2.3742851447419007,168.57424527667496,24,0.625,-0.1936196159456154,-4.646870782694769,32,0.8125,7.828037388107029,250.49719641942494,127,0.7007874015748031,3.2631855977433473,414.4245709134051,69.24471579902807,2,14.406247052694393
V6+g_L_ETH_grandparent_trend_with,119,65,0.7230769230769231,4.834612326107422,314.24980119698245,17,0.5882352941176471,-1.6172853967120275,-27.493851744104468,37,0.8378378378378378,7.709887182409463,285.2658257491501,119,0.7394957983193278,4.8069056739666225,572.021775202028,50.0,2,17.166489267198262
V7_S1_ADX_VOLLOW+g_J_btc_eth_vol_split,8,3,0.6666666666666666,-1.7418038457950165,-5.22541153738505,0,,,0.0,5,0.8,7.7019869475712825,38.50993473785641,8,0.75,4.160565400058919,33.284523200471355,0.0,1,4.883891809529963
V6+g_J_btc_eth_slope_unan_either+g_L_ETH_grandparent_slope_with,91,50,0.72,3.6809119878853385,184.04559939426693,15,0.5333333333333333,-2.2944932406431566,-34.41739860964735,26,0.8076923076923077,7.559069239396468,196.53580022430816,91,0.7142857142857143,3.804000011087118,346.16400100892776,50.0,2,17.67779152336348
V6+g_L_BTC_grandparent_slope_with,144,84,0.7261904761904762,4.269047902090575,358.6000237756083,22,0.6363636363636364,0.141918164484538,3.1221996186598364,38,0.8157894736842105,7.265381726839608,276.0845056199051,144,0.7361111111111112,4.429213395931758,637.8067290141732,50.0,2,12.269655959778243
MIN_RF_TRS+g_J_btc_eth_mp_unan_with,96,64,0.671875,1.4304670385192717,91.54989046523339,15,0.6,-2.1318607536482266,-31.9779113047234,17,0.8235294117647058,7.0632669236135674,120.07553770143065,96,0.6875,1.8713283006452155,179.6475168619407,25.0,1,15.061708923602152
V6+g_J_btc_eth_adx_both_v_strong+g_L_ETH_grandparent_slope_with,39,19,0.7894736842105263,6.8940176635806285,130.98633560803194,5,0.8,8.46957045256448,42.3478522628224,15,0.8,7.010085505815961,105.15128258723941,39,0.7948717948717948,7.140653088669072,278.4854704580938,50.0,2,13.817943334057714
V6+g_J_btc_eth_adx_both_v_strong+g_L_ETH_grandparent_trend_with,39,19,0.7894736842105263,6.8940176635806285,130.98633560803194,5,0.8,8.46957045256448,42.3478522628224,15,0.8,7.010085505815961,105.15128258723941,39,0.7948717948717948,7.140653088669072,278.4854704580938,50.0,2,13.817943334057714
V6+g_L_ETH_grandparent_slope_with,139,79,0.7341772151898734,4.825144220242464,381.18639339915467,21,0.6190476190476191,-0.08737639916959739,-1.834904382561545,39,0.8205128205128205,6.969108644484149,271.7952371348818,139,0.7410071942446043,4.684508821233632,651.1467261514749,50.0,2,13.794757132177422
V7_S5_SLOPE_STR+g_J_btc_eth_vol_both_high,17,12,0.8333333333333334,10.13571546771911,121.62858561262932,2,1.0,15.33251044653381,30.66502089306762,3,0.6666666666666666,6.654964395723531,19.964893187170592,17,0.8235294117647058,10.132852923109855,172.25849969286753,0.0,1,3.203111732197752
V7_S3_XADX_ETHVOLLOW_TOD_us_afternoon,35,5,0.0,-25.0,-125.0,11,0.7272727272727273,2.051691266835545,22.568603935190996,19,0.7894736842105263,6.60715853414325,125.53601214872174,35,0.6571428571428571,0.6601318881117924,23.10461608391273,50.0,2,9.881628851904454
V6+g_J_btc_eth_adx_both_strong,81,37,0.7297297297297297,5.228007895989858,193.43629215162474,15,0.6,-0.989433570488474,-14.84150355732711,29,0.7931034482758621,6.597226709020567,191.31957456159643,81,0.7283950617283951,4.566843989578938,369.914363155894,75.0,3,25.386478827730556
V6+g_J_btc_eth_adx_both_v_strong+g_L_BTC_grandparent_adx_strong,61,30,0.7333333333333333,5.992585358334696,179.7775607500409,12,0.6666666666666666,1.7571661450235478,21.085993740282575,19,0.7894736842105263,6.421412354452742,122.0068347346021,61,0.7377049180327869,5.2929572004086145,322.8703892249255,75.0,3,15.404710355433854
V6+g_J_btc_eth_adx_both_v_strong+g_L_SOL_grandparent_adx_strong,61,30,0.7333333333333333,5.992585358334696,179.7775607500409,12,0.6666666666666666,1.7571661450235478,21.085993740282575,19,0.7894736842105263,6.421412354452742,122.0068347346021,61,0.7377049180327869,5.2929572004086145,322.8703892249255,75.0,3,15.404710355433854
V6+g_J_btc_eth_adx_both_v_strong+g_L_ETH_grandparent_adx_strong,61,30,0.7333333333333333,5.992585358334696,179.7775607500409,12,0.6666666666666666,1.7571661450235478,21.085993740282575,19,0.7894736842105263,6.421412354452742,122.0068347346021,61,0.7377049180327869,5.2929572004086145,322.8703892249255,75.0,3,15.404710355433854
V6+g_J_btc_eth_adx_both_v_strong,61,30,0.7333333333333333,5.992585358334696,179.7775607500409,12,0.6666666666666666,1.7571661450235478,21.085993740282575,19,0.7894736842105263,6.421412354452742,122.0068347346021,61,0.7377049180327869,5.2929572004086145,322.8703892249255,75.0,3,15.404710355433854
V6+g_J_btc_eth_adx_both_strong+g_L_BTC_grandparent_adx_strong,79,37,0.7297297297297297,5.228007895989858,193.43629215162474,15,0.6,-0.989433570488474,-14.84150355732711,27,0.7777777777777778,5.982509504459331,161.52775662040193,79,0.7215189873417721,4.305348673603792,340.1225452146995,75.0,3,25.484335863156733
V6+g_J_btc_eth_adx_both_strong+g_L_SOL_grandparent_adx_strong,76,34,0.7058823529411765,4.383116891437003,149.02597430885808,15,0.6,-0.989433570488474,-14.84150355732711,27,0.7777777777777778,5.982509504459331,161.52775662040193,76,0.7105263157894737,3.890950360157011,295.71222737193284,75.0,3,25.484335863156733
V6+g_J_btc_eth_adx_both_strong+g_L_ETH_grandparent_adx_strong,79,37,0.7297297297297297,5.228007895989858,193.43629215162474,15,0.6,-0.989433570488474,-14.84150355732711,27,0.7777777777777778,5.982509504459331,161.52775662040193,79,0.7215189873417721,4.305348673603792,340.1225452146995,75.0,3,25.484335863156733
V6+g_J_btc_eth_vol_both_low+g_L_SOL_grandparent_slope_with,73,35,0.6285714285714286,-0.13421417825482074,-4.697496238918726,18,0.6111111111111112,-1.5118727324164485,-27.21370918349607,20,0.75,5.760543847423467,115.21087694846933,73,0.6575342465753424,1.1410913907678706,83.29967152605455,100.0,4,6.105034549298108
V6+g_J_btc_eth_slope_unan_either+g_L_BTC_grandparent_adx_strong,154,83,0.6987951807228916,3.4759033811714937,288.499980637234,27,0.5925925925925926,-1.4596729905680756,-39.41117074533804,44,0.75,5.55608177518024,244.46759810793057,154,0.6948051948051948,3.204911740258614,493.55640799982655,75.0,3,39.411233862026386
V6+g_J_btc_eth_slope_unan_either+g_L_ETH_grandparent_adx_strong,147,76,0.7368421052631579,5.227071056872141,397.2574003222827,27,0.5925925925925926,-1.4596729905680756,-39.41117074533804,44,0.75,5.55608177518024,244.46759810793057,147,0.7142857142857143,4.097372977448131,602.3138276848753,75.0,3,39.411233862026386
V6+g_J_btc_eth_vol_both_low+g_L_SOL_grandparent_trend_with,64,32,0.65625,0.9850391532946454,31.521252905428653,13,0.7692307692307693,5.1259070228140065,66.63679129658209,19,0.7368421052631579,5.456919240144086,103.68146556273763,64,0.703125,3.1537423400741935,201.83950976474839,100.0,4,5.913656820370412
V7_S3_XADX_ETHVOLLOW_TOD_asia_morning,49,15,0.6666666666666666,-0.021365529118386916,-0.32048293677580375,9,0.4444444444444444,-6.987443419646159,-62.88699077681543,25,0.76,5.275128505984181,131.87821264960454,49,0.673469387755102,1.4014436517553739,68.67073893601332,66.47137076311117,2,8.709962705674123
V7_S1_ADX_VOLLOW_TOD_us_afternoon,17,1,0.0,-25.0,-25.0,3,1.0,19.665131411221786,58.99539423366536,13,0.6923076923076923,5.151655403079976,66.9715202400397,17,0.7058823529411765,5.93923026315912,100.96691447370503,50.0,2,4.785551671611978
V6+g_J_btc_eth_slope_unan_either,185,99,0.696969696969697,3.1444214405324264,311.29772261271023,35,0.5714285714285714,-2.215508232638225,-77.54278814233787,51,0.7450980392156863,5.09488197518181,259.8389807342723,185,0.6864864864864865,2.6680752173224036,493.59391520464465,75.0,3,35.03422645503561
V6_NO_HOD_TOD_european_morning,408,225,0.6844444444444444,2.8264112447601635,635.9425300710368,66,0.5606060606060606,-3.018366854146713,-199.21221237368306,117,0.7521367521367521,5.066927490981165,592.8305164447963,408,0.6838235294117647,2.523433417015074,1029.56083414215,100.0,4,33.01272516516896
V6+g_J_btc_eth_adx_both_strong+g_L_SOL_grandparent_trend_with,44,21,0.7619047619047619,5.6065422661847935,117.73738758988067,6,0.6666666666666666,2.8913087104703994,17.347852262822396,17,0.7647058823529411,4.988957090868347,84.81227054476189,44,0.75,4.997670690851478,219.897510397465,66.95303937086355,2,18.046321027067957
V6+g_J_btc_eth_adx_both_strong+g_L_SOL_grandparent_slope_with,44,21,0.7619047619047619,5.6065422661847935,117.73738758988067,6,0.6666666666666666,2.8913087104703994,17.347852262822396,17,0.7647058823529411,4.988957090868347,84.81227054476189,44,0.75,4.997670690851478,219.897510397465,66.95303937086355,2,18.046321027067957
V6+g_J_btc_eth_slope_unan_either+g_L_SOL_grandparent_adx_strong,153,82,0.7073170731707317,3.647778906256853,299.1178703130619,26,0.6153846153846154,-0.5542757978976174,-14.411170745338053,45,0.7333333333333333,4.877057735731791,219.46759810793057,153,0.6993464052287581,3.295256847553297,504.17429767565443,75.0,3,31.845935303873915
V7_S1_ADX_VOLLOW+g_J_btc_eth_slope_unan_strong,12,5,0.8,8.704295940551933,43.52147970275966,1,1.0,16.24777798234681,16.24777798234681,6,0.8333333333333334,4.862773656933806,29.176641941602835,12,0.8333333333333334,7.412158302225776,88.9458996267093,25.0,1,5.02900239388291
V6+g_J_btc_eth_adx_both_v_strong+g_L_SOL_grandparent_trend_with,38,20,0.8,7.136869379494037,142.73738758988074,5,0.8,8.46957045256448,42.3478522628224,13,0.7692307692307693,4.606735458782795,59.887560964176345,38,0.7894736842105263,6.446652653075775,244.97280081687944,50.0,2,22.387384642037052
V6+g_J_btc_eth_adx_both_v_strong+g_L_SOL_grandparent_slope_with,38,20,0.8,7.136869379494037,142.73738758988074,5,0.8,8.46957045256448,42.3478522628224,13,0.7692307692307693,4.606735458782795,59.887560964176345,38,0.7894736842105263,6.446652653075775,244.97280081687944,50.0,2,22.387384642037052
V6+g_L_ETH_grandparent_adx_strong,218,118,0.7457627118644068,5.769547289077407,680.8065801111339,33,0.6363636363636364,0.012311471715125871,0.40627856659915373,67,0.746268656716418,4.536703814866622,303.9591555960637,218,0.7293577981651376,4.519137680155031,985.1720142737968,100.0,4,26.518466116275203
V6+g_L_BTC_grandparent_adx_strong,235,137,0.708029197080292,3.92712968598603,538.0167669800861,31,0.6129032258064516,-1.000553081014234,-31.017145511441257,67,0.746268656716418,4.536703814866622,303.9591555960637,235,0.7063829787234043,3.4508884130413127,810.9587770647084,100.0,4,26.518466116275203
V6_BASE,285,168,0.6964285714285714,3.325598013948862,558.7004663434088,42,0.6190476190476191,-0.7354236003062321,-30.88779121286175,75,0.7466666666666667,4.513885473508956,338.5414105131717,285,0.6982456140350877,3.039838896995504,866.3540856437187,100.0,4,26.034102295037204
V6+g_J_btc_eth_adx_either_strong,124,59,0.6949152542372882,2.927194288484399,172.70446302057954,17,0.5882352941176471,-1.3878662102929595,-23.59372557498031,48,0.7291666666666666,4.4350309618054515,212.8814861666617,124,0.6935483870967742,2.9192921259053297,361.9922236122609,100.0,4,14.013336519715754
V7_S5_SLOPE_STR_TOD_us_afternoon,141,74,0.5675675675675675,-3.4967776547427043,-258.7615464509601,35,0.6571428571428571,0.4848606860558838,16.97012401195593,32,0.71875,4.4111929235480964,141.1581735535391,141,0.624113475177305,-0.7137109850032987,-100.63324888546511,61.737694599325636,2,7.572446998595709
V7_S5_SLOPE_STR_TOD_asia_morning,164,87,0.6091954022988506,-1.5256936810526525,-132.73535025158077,40,0.65,1.9413340699756287,77.65336279902515,37,0.7297297297297297,4.366173653931097,161.5484251954506,164,0.6463414634146342,0.6491855959932621,106.46643774289498,75.0,3,14.167112467766739
V6+g_J_btc_eth_slope_unan_either+g_L_SOL_grandparent_slope_with,95,52,0.6730769230769231,1.849085250294486,96.15243301531326,20,0.55,-2.4445322929073603,-48.89064585814721,23,0.6956521739130435,4.264177140390205,98.07607422897473,95,0.6526315789473685,1.5298722251172714,145.3378613861408,75.0,3,8.130642269762987
V6+g_L_SOL_grandparent_adx_strong,226,128,0.7265625,4.729653936332749,605.3957038505919,30,0.6333333333333333,-0.20057151704804213,-6.017145511441264,68,0.7352941176470589,4.102340523471525,278.9591555960637,226,0.7168141592920354,3.886450061660241,878.3377139352144,100.0,4,23.17536028167397
V6+g_J_btc_eth_adx_either_strong+g_L_SOL_grandparent_trend_with,62,30,0.7,2.6657517617855673,79.97255285356702,7,0.7142857142857143,4.7993757493098865,33.595630245169204,25,0.72,3.994554923606205,99.86387309015512,62,0.7096774193548387,3.4424525191756676,213.43205618889138,100.0,4,31.908306445259377
V6+g_J_btc_eth_adx_either_strong+g_L_SOL_grandparent_slope_with,66,33,0.6666666666666666,1.2326839437562302,40.6785701439556,8,0.625,1.074453780646151,8.595630245169207,25,0.72,3.994554923606205,99.86387309015512,66,0.6818181818181818,2.2596677799890905,149.13807347927997,100.0,4,31.908306445259377
V6+g_J_btc_eth_slope_unan_either+g_L_SOL_grandparent_trend_with,84,48,0.7083333333333334,3.342633660935931,160.4464157249247,14,0.6428571428571429,1.4614181872807817,20.459854621930944,22,0.6818181818181818,3.9339392201474097,86.54666284324301,84,0.6904761904761905,3.183963490358318,267.4529331900987,75.0,3,7.721979808634625
V6+g_J_btc_eth_adx_either_strong+g_L_SOL_grandparent_adx_strong,110,52,0.6923076923076923,2.886147673546107,150.07967902439756,16,0.625,0.08789215156373142,1.4062744250197028,42,0.7142857142857143,3.9244914913163194,164.8286426352854,110,0.6909090909090909,2.8755872371336606,316.31459608470266,100.0,4,11.769382154978171
V6+g_J_btc_eth_adx_either_strong+g_L_ETH_grandparent_adx_strong,115,56,0.7142857142857143,3.600090403181927,201.60506257818793,17,0.5882352941176471,-1.3878662102929595,-23.59372557498031,42,0.7142857142857143,3.9244914913163194,164.8286426352854,115,0.6956521739130435,2.9812172142477658,342.83997963849305,100.0,4,11.769382154978171
V6+g_J_btc_eth_adx_either_strong+g_L_BTC_grandparent_adx_strong,117,58,0.6896551724137931,2.6138803892791023,151.60506257818793,17,0.5882352941176471,-1.3878662102929595,-23.59372557498031,42,0.7142857142857143,3.9244914913163194,164.8286426352854,117,0.6837606837606838,2.502905808876009,292.83997963849305,100.0,4,11.769382154978171
V7_S5_NO_HOD_h12_15,79,30,0.5333333333333333,-4.602857052251292,-138.08571156753877,20,0.8,4.919847616628482,98.39695233256965,29,0.6896551724137931,3.88561598166287,112.68286346822323,79,0.6582278481012658,0.923976002952584,72.99410423325413,97.92229611764424,3,6.046044815107009
V6+g_L_SOL_grandparent_slope_with,147,84,0.7023809523809523,3.3210019392596046,278.9641628978068,25,0.64,0.34767393475754454,8.691848368938613,38,0.7105263157894737,3.6572513441552217,138.97555107789842,147,0.6938775510204082,2.9022555261540397,426.63156234464384,103.94258950245057,4,7.945104227708228
V6+g_L_SOL_grandparent_trend_with,128,75,0.7333333333333333,4.818756965379221,361.40677240344155,16,0.6875,2.4863360720898386,39.78137715343742,37,0.7027027027027027,3.444490261950451,127.4461396921667,128,0.71875,4.129955384758169,528.6342892490457,103.94258950245057,4,7.793120357940751
MIN_RF_TRS+g_J_btc_eth_adx_both_strong,718,286,0.6013986013986014,-1.100023030066347,-314.60658659897524,169,0.6094674556213018,-1.5011607894193868,-253.69617341187637,263,0.6996197718631179,3.339520176862732,878.2938065148985,718,0.6392757660167131,0.4317424046017367,309.99104650404695,226.4075177627251,5,8.238415799548628
MIN_RF_TRS+g_J_btc_eth_slope_unan_strong,728,361,0.6232686980609419,-1.1390464644863105,-411.1957736795581,182,0.6538461538461539,0.5930412628783489,107.93350984385951,185,0.6810810810810811,3.01975880673349,558.6553792456957,728,0.6456043956043956,0.35081471896977656,255.39311540999734,224.78030634399755,4,6.634412444057421
V6_NO_HOD_TOD_asia_morning,464,243,0.6625514403292181,0.6216546136536933,151.0620711178475,97,0.6391752577319587,0.5956020146626049,57.77339542227267,124,0.6935483870967742,2.8189943210705604,349.5552958127495,464,0.665948275862069,1.2034283671398054,558.3907623528697,139.4096304990533,4,10.533977848958003
V6_NO_HOD_TOD_us_afternoon,374,218,0.5871559633027523,-2.297929078394381,-500.9485390899751,73,0.6712328767123288,1.0254178401185976,74.85550232865762,83,0.6867469879518072,2.799227101337278,232.33584941099406,374,0.6256684491978609,-0.5180673458564797,-193.75718735032342,130.0360928227234,3,5.060810309749806
V6+g_L_ETH_grandparent_ranging,24,13,0.3076923076923077,-12.458653759324834,-161.96249887122283,7,0.5714285714285714,-4.399152825637272,-30.794069779460905,4,0.75,2.6448911712868033,10.579564685147213,24,0.4583333333333333,-7.590708498564022,-182.17700396553653,25.0,1,0.0
MIN_RF_TRS+g_J_btc_eth_tr_stack_unan_with,783,354,0.6016949152542372,-1.4944045994646804,-529.0192282104969,197,0.5989847715736041,-1.6499547677191935,-325.0410892406811,232,0.6724137931034483,2.1458425297004546,497.8354668905055,783,0.6219667943805874,-0.45494872357684873,-356.22485056067256,420.66288782598014,6,6.479199302567007
V7_S1_ADX_VOLLOW_TOD_asia_morning,36,11,0.8181818181818182,7.266354790804547,79.92990269885001,11,0.45454545454545453,-6.008483626983793,-66.09331989682173,14,0.6428571428571429,1.1273592952816969,15.783030133943758,36,0.6388888888888888,0.8227670259992231,29.619612935972032,75.0,3,1.4177906918293184
