sleeve,n_total,n_train,wr_train,dpt_train,sum_train,n_val,wr_val,dpt_val,sum_val,n_lockbox,wr_lockbox,dpt_lockbox,sum_lockbox,dd_lockbox,loss_streak_lockbox,sharpe_lockbox
V6+g_ETH_slope_with+g_ETH_slope_strong_with,79,51,0.7843137254901961,6.683010405196658,340.83353066502957,10,0.7,2.5150426320459247,25.150426320459246,18,0.8333333333333334,9.225659151056133,166.0618647190104,75.0,3,6.536161154318343
V6+g_ETH_vol_low,147,77,0.6883116883116883,2.3502826082865265,180.97176083806252,27,0.6296296296296297,-0.5686255550652075,-15.352889986760601,43,0.8604651162790697,9.225084193073416,396.6786203021569,100.0,4,18.81135564986653
V6+g_ETH_vol_low_vwap_lt80,147,77,0.6883116883116883,2.3502826082865265,180.97176083806252,27,0.6296296296296297,-0.5686255550652075,-15.352889986760601,43,0.8604651162790697,9.225084193073416,396.6786203021569,100.0,4,18.81135564986653
V6+g_BTC_slope_strong_with+g_ETH_slope_with+g_BTC_tr_stack_with,40,25,0.76,6.110365226428762,152.75913066071905,3,0.6666666666666666,0.8241788240737359,2.4725364722212078,12,0.8333333333333334,9.110584991099927,109.32701989319912,38.47058861426828,1,8.102986948550024
V6+g_BTC_slope_strong_with+g_ETH_slope_with+g_ETH_tr_stack_with,40,24,0.75,5.959550322135925,143.0292077312622,4,0.5,-5.631865881944698,-22.527463527778792,12,0.8333333333333334,9.110584991099927,109.32701989319912,38.47058861426828,1,8.102986948550024
V6+g_BTC_slope_strong_with+g_BTC_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,40,25,0.76,6.110365226428762,152.75913066071905,3,0.6666666666666666,0.8241788240737359,2.4725364722212078,12,0.8333333333333334,9.110584991099927,109.32701989319912,38.47058861426828,1,8.102986948550024
V6+g_BTC_slope_strong_with+g_ETH_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,40,24,0.75,5.959550322135925,143.0292077312622,4,0.5,-5.631865881944698,-22.527463527778792,12,0.8333333333333334,9.110584991099927,109.32701989319912,38.47058861426828,1,8.102986948550024
V6+g_ETH_slope_with+g_ETH_slope_strong_with+g_BTC_vol_low,53,34,0.7647058823529411,5.531025541377277,188.0548684068274,6,0.5,-6.1563364417748,-36.9380186506488,13,0.8461538461538461,9.109052970779414,118.41768862013238,50.0,2,8.10103558574489
V6+g_BTC_slope_with+g_BTC_adx_strong,43,24,0.7083333333333334,4.346794029695701,104.32305671269683,4,1.0,15.246325394451189,60.985301577804755,15,0.8666666666666667,9.09710442672151,136.45656640082265,29.081499178382067,1,7.780926722226428
V6+g_BTC_vol_low+g_ETH_vol_low,139,73,0.6986301369863014,2.7951894215000954,204.04882776950697,25,0.6,-2.157015707566037,-53.925392689150925,41,0.8536585365853658,8.999983838791449,368.9993373904494,100.0,4,18.943609224244238
V6+g_BTC_tr_stack_with,112,56,0.625,0.3171421981079351,17.759963094044366,23,0.5217391304347826,-4.719797590697293,-108.55534458603773,33,0.8484848484848485,8.949572864042297,295.3359045133958,50.0,2,15.904496857973573
V6+g_ETH_tr_stack_with,116,60,0.6166666666666667,0.1785946671066823,10.715680026400937,23,0.5217391304347826,-4.719797590697294,-108.55534458603776,33,0.8484848484848485,8.949572864042297,295.3359045133958,50.0,2,15.904496857973573
V6+g_BTC_tr_stack_with+g_ETH_tr_stack_with,106,51,0.5882352941176471,-0.7940744452982837,-40.49779671021247,22,0.5454545454545454,-3.7979702084562605,-83.55534458603773,33,0.8484848484848485,8.949572864042297,295.3359045133958,50.0,2,15.904496857973573
V6+g_hurst_reverting,81,55,0.6181818181818182,0.8322776191781168,45.775269054796425,15,0.6,-0.44921406391654733,-6.73821095874821,11,0.9090909090909091,8.924574656940713,98.17032122634785,25.0,1,31.221375379638747
V6+g_BTC_slope_strong_with+g_ETH_slope_strong_with+g_BTC_tr_stack_with,36,22,0.8181818181818182,8.102687757305413,178.25913066071908,3,0.6666666666666666,0.8241788240737359,2.4725364722212078,11,0.8181818181818182,8.890691682497037,97.7976085074674,50.0,2,6.832396860034928
V6+g_BTC_slope_strong_with+g_ETH_slope_strong_with+g_ETH_tr_stack_with,36,21,0.8095238095238095,8.025200368155344,168.52920773126223,4,0.5,-5.631865881944698,-22.527463527778792,11,0.8181818181818182,8.890691682497037,97.7976085074674,50.0,2,6.832396860034928
V6+g_BTC_vol_low,154,81,0.7037037037037037,3.00326665138843,243.2645987624628,27,0.5925925925925926,-2.669920187837482,-72.08784507161201,46,0.8478260869565217,8.858897220180562,407.50927212830584,100.0,4,30.55325996205066
V6+g_BTC_vol_low_vwap_lt80,154,81,0.7037037037037037,3.00326665138843,243.2645987624628,27,0.5925925925925926,-2.669920187837482,-72.08784507161201,46,0.8478260869565217,8.858897220180562,407.50927212830584,100.0,4,30.55325996205066
V6+g_ETH_tr_stack_with+g_BTC_adx_strong+g_ETH_adx_strong,46,23,0.782608695652174,7.403349790349062,170.27704517802843,8,0.5,-3.6155974411196246,-28.924779528956996,15,0.8666666666666667,8.85116837620024,132.7675256430036,50.0,2,29.413548705493312
V6+g_BTC_tr_stack_with+g_ETH_adx_strong,52,28,0.6428571428571429,1.5656202827021102,43.83736791565909,9,0.4444444444444444,-5.991642169884111,-53.924779528956996,15,0.8666666666666667,8.85116837620024,132.7675256430036,50.0,2,29.413548705493312
V6+g_ETH_tr_stack_with+g_ETH_adx_strong,54,30,0.6666666666666666,2.7961631494482266,83.8848944834468,9,0.4444444444444444,-5.991642169884111,-53.924779528956996,15,0.8666666666666667,8.85116837620024,132.7675256430036,50.0,2,29.413548705493312
V6+g_BTC_tr_stack_with+g_ETH_tr_stack_with+g_ETH_adx_strong,52,28,0.6428571428571429,1.5656202827021102,43.83736791565909,9,0.4444444444444444,-5.991642169884111,-53.924779528956996,15,0.8666666666666667,8.85116837620024,132.7675256430036,50.0,2,29.413548705493312
V6+g_BTC_tr_stack_with+g_BTC_adx_strong+g_ETH_adx_strong,44,21,0.7619047619047619,6.201405648106698,130.22951861024066,8,0.5,-3.6155974411196246,-28.924779528956996,15,0.8666666666666667,8.85116837620024,132.7675256430036,50.0,2,29.413548705493312
V6+g_BTC_slope_with+g_ETH_adx_strong+g_BTC_vol_low,33,21,0.5714285714285714,-0.9929783527995817,-20.852545408791215,1,0.0,-25.0,-25.0,11,0.9090909090909091,8.80539553918919,96.8593509310811,25.0,1,15.546581402297413
V6+g_xa_btc_eth_slope_unanimity_with,73,47,0.723404255319149,4.448765175694367,209.09196325763529,9,0.6666666666666666,2.0252224713798688,18.22700224241882,17,0.8235294117647058,8.671122528730026,147.40908298841043,63.47058861426828,2,6.834827762078271
V6+g_BTC_slope_with+g_ETH_slope_with,73,47,0.723404255319149,4.448765175694367,209.09196325763529,9,0.6666666666666666,2.0252224713798688,18.22700224241882,17,0.8235294117647058,8.671122528730026,147.40908298841043,63.47058861426828,2,6.834827762078271
V6+g_BTC_slope_with+g_xa_btc_eth_slope_unanimity_with,73,47,0.723404255319149,4.448765175694367,209.09196325763529,9,0.6666666666666666,2.0252224713798688,18.22700224241882,17,0.8235294117647058,8.671122528730026,147.40908298841043,63.47058861426828,2,6.834827762078271
V6+g_ETH_slope_with+g_xa_btc_eth_slope_unanimity_with,73,47,0.723404255319149,4.448765175694367,209.09196325763529,9,0.6666666666666666,2.0252224713798688,18.22700224241882,17,0.8235294117647058,8.671122528730026,147.40908298841043,63.47058861426828,2,6.834827762078271
V6+g_BTC_slope_with+g_ETH_slope_with+g_xa_btc_eth_slope_unanimity_with,73,47,0.723404255319149,4.448765175694367,209.09196325763529,9,0.6666666666666666,2.0252224713798688,18.22700224241882,17,0.8235294117647058,8.671122528730026,147.40908298841043,63.47058861426828,2,6.834827762078271
V6+g_ETH_slope_strong_with+g_xa_btc_eth_slope_unanimity_with,64,41,0.7804878048780488,6.653250052184226,272.78325213955327,8,0.625,-0.7841247196976475,-6.27299775758118,15,0.8,8.634582485649588,129.51873728474382,75.0,3,5.704516697572648
V6+g_BTC_slope_with+g_ETH_slope_strong_with,64,41,0.7804878048780488,6.653250052184226,272.78325213955327,8,0.625,-0.7841247196976475,-6.27299775758118,15,0.8,8.634582485649588,129.51873728474382,75.0,3,5.704516697572648
V6+g_BTC_slope_with+g_ETH_slope_strong_with+g_xa_btc_eth_slope_unanimity_with,64,41,0.7804878048780488,6.653250052184226,272.78325213955327,8,0.625,-0.7841247196976475,-6.27299775758118,15,0.8,8.634582485649588,129.51873728474382,75.0,3,5.704516697572648
V6+g_BTC_slope_with+g_ETH_slope_with+g_ETH_slope_strong_with,64,41,0.7804878048780488,6.653250052184226,272.78325213955327,8,0.625,-0.7841247196976475,-6.27299775758118,15,0.8,8.634582485649588,129.51873728474382,75.0,3,5.704516697572648
V6+g_ETH_slope_with+g_ETH_slope_strong_with+g_xa_btc_eth_slope_unanimity_with,64,41,0.7804878048780488,6.653250052184226,272.78325213955327,8,0.625,-0.7841247196976475,-6.27299775758118,15,0.8,8.634582485649588,129.51873728474382,75.0,3,5.704516697572648
V6+g_rv_very_high,29,19,0.5263157894736842,-4.908235423261614,-93.25647304197066,7,0.8571428571428571,8.06662836400798,56.466398548055864,3,1.0,8.608828377362498,25.826485132087495,0.0,0,26.543935679501963
V6+g_BTC_slope_with+g_xa_btc_eth_slope_unanimity_with+g_BTC_vol_low,52,34,0.6764705882352942,2.206988573296375,75.03761149207676,6,0.5,-6.1563364417748,-36.9380186506488,12,0.8333333333333334,8.454244433394498,101.45093320073397,38.47058861426828,1,7.989198763896139
V6+g_ETH_slope_with+g_xa_btc_eth_slope_unanimity_with+g_BTC_vol_low,52,34,0.6764705882352942,2.206988573296375,75.03761149207676,6,0.5,-6.1563364417748,-36.9380186506488,12,0.8333333333333334,8.454244433394498,101.45093320073397,38.47058861426828,1,7.989198763896139
V6+g_BTC_slope_with+g_ETH_slope_with+g_BTC_vol_low,52,34,0.6764705882352942,2.206988573296375,75.03761149207676,6,0.5,-6.1563364417748,-36.9380186506488,12,0.8333333333333334,8.454244433394498,101.45093320073397,38.47058861426828,1,7.989198763896139
V6+g_ETH_slope_with,96,58,0.7413793103448276,4.9084286629187535,284.6888624492877,14,0.7142857142857143,3.1408534894261217,43.971948851965706,24,0.8333333333333334,8.437559985181947,202.5014396443667,63.47058861426828,2,8.63764320217339
V6+g_BTC_slope_with+g_BTC_tr_stack_with+g_BTC_vol_low,37,20,0.65,1.495470754165011,29.909415083300217,5,0.6,-3.137983182047974,-15.689915910239872,12,0.8333333333333334,8.225812911824189,98.70975494189027,38.47058861426828,1,7.642183810395115
V6+g_BTC_slope_with+g_ETH_tr_stack_with+g_BTC_vol_low,37,19,0.5789473684210527,-1.289056961424577,-24.492082267066962,6,0.5,-6.781652651706646,-40.689915910239876,12,0.8333333333333334,8.225812911824189,98.70975494189027,38.47058861426828,1,7.642183810395115
V6+g_ETH_slope_strong_with+g_xa_btc_eth_slope_unanimity_with+g_BTC_vol_low,46,29,0.7586206896551724,5.6285827715170615,163.22890037399478,6,0.5,-6.1563364417748,-36.9380186506488,11,0.8181818181818182,8.174683801363841,89.92152181500225,50.0,2,6.643610183645781
V6+g_BTC_slope_with+g_ETH_slope_strong_with+g_BTC_vol_low,46,29,0.7586206896551724,5.6285827715170615,163.22890037399478,6,0.5,-6.1563364417748,-36.9380186506488,11,0.8181818181818182,8.174683801363841,89.92152181500225,50.0,2,6.643610183645781
V6+g_ETH_slope_with+g_ETH_tr_stack_with+g_BTC_vol_low,34,16,0.625,0.002915201700043668,0.04664322720069869,5,0.4,-9.505492705555758,-47.52746352777879,13,0.8461538461538461,8.124933008822186,105.62412911468843,38.47058861426828,1,9.252974183145811
V6+g_ETH_slope_with+g_BTC_tr_stack_with+g_BTC_vol_low,34,16,0.625,0.1393715931550843,2.2299454904813487,5,0.4,-9.50549270555576,-47.5274635277788,13,0.8461538461538461,8.124933008822186,105.62412911468843,38.47058861426828,1,9.252974183145811
V6+g_ETH_slope_with+g_BTC_vol_low,66,40,0.7,2.685255004777139,107.41020019108555,9,0.5555555555555556,-4.73516623546026,-42.61649611914234,17,0.8235294117647058,8.05434164118589,136.9238079001601,38.47058861426828,1,10.872051777975715
V6+g_BTC_slope_with,88,55,0.6909090909090909,3.324924241688105,182.87083329284576,11,0.7272727272727273,3.557913869304369,39.13705256234806,22,0.8181818181818182,7.942245594222602,174.72940307289724,67.55208779265035,2,7.217422191248572
V6+g_BTC_adx_strong+g_ETH_vol_low,64,29,0.7586206896551724,4.90335082061099,142.19717379771873,6,0.8333333333333334,8.253924515117367,49.5235470907042,29,0.8275862068965517,7.912362449009373,229.45851102127182,100.0,4,13.84717896145272
V6+g_BTC_slope_with+g_BTC_tr_stack_with+g_ETH_tr_stack_with,51,30,0.7333333333333333,5.426679327701446,162.80037983104336,5,0.6,-3.137983182047974,-15.689915910239872,16,0.8125,7.814723902937234,125.03558244699575,63.47058861426828,2,7.0054841379400346
V6+g_BTC_slope_with+g_BTC_tr_stack_with,53,32,0.75,6.006308661919078,192.2018771814105,5,0.6,-3.137983182047974,-15.689915910239872,16,0.8125,7.814723902937234,125.03558244699575,63.47058861426828,2,7.0054841379400346
V6+g_BTC_slope_with+g_ETH_tr_stack_with,53,31,0.7096774193548387,4.445173542936882,137.80037983104333,6,0.5,-6.781652651706646,-40.689915910239876,16,0.8125,7.814723902937234,125.03558244699575,63.47058861426828,2,7.0054841379400346
V6+g_ETH_slope_with+g_BTC_tr_stack_with,53,28,0.7142857142857143,4.229393112364287,118.42300714620002,7,0.5714285714285714,-2.300577064248339,-16.104039449738373,18,0.8333333333333334,7.777606513829465,139.99691724893037,63.47058861426828,2,7.98100285378008
V6+g_ETH_slope_with+g_ETH_tr_stack_with,53,28,0.7142857142857143,4.151418031532835,116.23970488291937,7,0.5714285714285714,-2.300577064248338,-16.104039449738366,18,0.8333333333333334,7.777606513829465,139.99691724893037,63.47058861426828,2,7.98100285378008
V6+g_ETH_slope_with+g_BTC_tr_stack_with+g_ETH_tr_stack_with,51,27,0.7037037037037037,4.025669785805302,108.69308421674317,6,0.6666666666666666,1.4826600917102726,8.895960550261636,18,0.8333333333333334,7.777606513829465,139.99691724893037,63.47058861426828,2,7.98100285378008
V6+g_BTC_slope_with+g_BTC_vol_low,65,41,0.6341463414634146,0.6760263679242835,27.717081084895625,7,0.5714285714285714,-4.300067290444269,-30.10047103310988,17,0.8235294117647058,7.574779605012987,128.77125328522078,42.55208779265035,1,8.363365616544067
V6+g_BTC_adx_strong+g_BTC_vol_low,74,37,0.7567567567567568,4.903052561910122,181.41294479067452,5,0.8,7.090208877662778,35.45104438831389,32,0.8125,7.509036338981899,240.28916284742076,100.0,4,25.06534180572895
V6+g_BTC_adx_strong+g_BTC_vol_low+g_ETH_vol_low,61,29,0.7586206896551724,4.90335082061099,142.19717379771873,5,0.8,7.090208877662778,35.45104438831389,27,0.8148148148148148,7.473304744798679,201.77922810956434,100.0,4,14.6556759989021
V6+g_ETH_slope_strong_with+g_BTC_tr_stack_with+g_BTC_vol_low,29,14,0.7142857142857143,3.7307103921772407,52.22994549048137,4,0.5,-5.631865881944698,-22.527463527778792,11,0.8181818181818182,7.393534738675177,81.32888212542694,50.0,2,6.894163581644002
V6+g_ETH_slope_strong_with+g_ETH_tr_stack_with+g_BTC_vol_low,29,13,0.6923076923076923,3.269232504694193,42.50002256102451,5,0.4,-9.505492705555758,-47.52746352777879,11,0.8181818181818182,7.393534738675177,81.32888212542694,50.0,2,6.894163581644002
V6+g_ETH_regime_trend_either,27,16,0.4375,-6.060267391579722,-96.96427826527555,3,0.6666666666666666,-0.07679229575423048,-0.23037688726269145,8,0.875,7.32703002677178,58.61624021417424,25.0,1,680.1412143606316
V6+g_ETH_slope_strong_with+g_BTC_tr_stack_with+g_ETH_tr_stack_with,45,24,0.75,5.5913785090309664,134.1930842167432,6,0.6666666666666666,1.4826600917102726,8.895960550261636,15,0.8,7.289382396115599,109.34073594173398,75.0,3,5.858399580356852
V6+g_ETH_slope_with+g_ETH_slope_strong_with+g_ETH_tr_stack_with,46,24,0.75,5.5913785090309664,134.1930842167432,7,0.5714285714285714,-2.300577064248338,-16.104039449738366,15,0.8,7.289382396115599,109.34073594173398,75.0,3,5.858399580356852
V6+g_ETH_slope_with+g_ETH_slope_strong_with+g_BTC_tr_stack_with,46,25,0.76,5.756920285848001,143.92300714620004,6,0.6666666666666666,1.4826600917102726,8.895960550261636,15,0.8,7.289382396115599,109.34073594173398,75.0,3,5.858399580356852
V6+g_ETH_slope_strong_with+g_ETH_tr_stack_with,46,24,0.75,5.5913785090309664,134.1930842167432,7,0.5714285714285714,-2.300577064248338,-16.104039449738366,15,0.8,7.289382396115599,109.34073594173398,75.0,3,5.858399580356852
V6+g_ETH_slope_strong_with+g_BTC_tr_stack_with,46,25,0.76,5.756920285848001,143.92300714620004,6,0.6666666666666666,1.4826600917102726,8.895960550261636,15,0.8,7.289382396115599,109.34073594173398,75.0,3,5.858399580356852
V6+g_BTC_slope_strong_with+g_BTC_adx_strong+g_BTC_vol_low,29,18,0.6666666666666666,2.620525295903111,47.169455326256,1,1.0,16.24777798234681,16.24777798234681,10,0.9,7.246599787553191,72.46599787553191,25.0,1,8.952702929371593
V6+g_BTC_vol_low_no_vwap,184,97,0.7525773195876289,3.1291520961344514,303.5277533250418,32,0.625,-2.6054323784961015,-83.37383611187525,55,0.8363636363636363,7.052978676779415,387.91382722286784,125.0,5,32.62628051966568
V6+g_ETH_adx_strong,95,49,0.6530612244897959,1.8740393966222446,91.82793043448999,16,0.5625,-2.4900939723329447,-39.841503557327115,30,0.8,7.017681561745422,210.53044685236267,75.0,3,30.39196914672553
V6+g_ETH_slope_with+g_BTC_adx_strong+g_BTC_vol_low,31,17,0.7647058823529411,6.222209588687275,105.77756300768368,2,1.0,12.448204974085884,24.89640994817177,12,0.8333333333333334,6.877287570414015,82.52745084496817,25.0,1,8.38874712062634
NOHOD_g_ETH_regime_trend_either,154,91,0.5384615384615384,-4.6305449333315245,-421.37958893316875,43,0.6511627906976745,-0.4723468132406494,-20.310912969347925,20,0.85,6.72903170429498,134.5806340858996,27.03675427662378,1,23.745703800262365
V6+g_ETH_vol_low_no_vwap,178,92,0.7391304347826086,2.6066976675878046,239.81618541807802,33,0.6666666666666666,-0.6839618801033507,-22.570742043410572,53,0.8301886792452831,6.643078781070168,352.0831753967189,125.0,5,13.585549741134606
V6+g_BTC_adx_strong+g_ETH_adx_strong,81,37,0.7297297297297297,5.228007895989858,193.43629215162474,15,0.6,-0.989433570488474,-14.84150355732711,29,0.7931034482758621,6.597226709020567,191.31957456159643,75.0,3,25.386478827730556
V6+g_rv_low,85,47,0.6595744680851063,2.6721026488712067,125.58882449694671,25,0.6,-1.4134884499606994,-35.337211249017486,13,0.8461538461538461,6.516178874542032,84.71032536904642,25.0,1,13.177263718353922
NOHOD_g_BTC_regime_trend_either,183,87,0.6551724137931034,-0.7935954637373435,-69.04280534514888,63,0.6190476190476191,-0.925531281264387,-58.308470719656384,33,0.8181818181818182,6.501105237952664,214.5364728524379,88.99353232891399,2,24.372999920235717
V6+g_BTC_slope_with+g_BTC_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,44,26,0.7692307692307693,6.4778079671615405,168.42300714620006,4,0.5,-5.631865881944698,-22.527463527778792,14,0.7857142857142857,6.477711015081001,90.68795421113401,63.47058861426828,2,5.950596730600654
V6+g_ETH_slope_with+g_BTC_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,44,26,0.7692307692307693,6.4778079671615405,168.42300714620006,4,0.5,-5.631865881944698,-22.527463527778792,14,0.7857142857142857,6.477711015081001,90.68795421113401,63.47058861426828,2,5.950596730600654
V6+g_ETH_slope_with+g_ETH_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,44,25,0.76,6.347723368669728,158.6930842167432,5,0.4,-9.505492705555758,-47.52746352777879,14,0.7857142857142857,6.477711015081001,90.68795421113401,63.47058861426828,2,5.950596730600654
V6+g_BTC_tr_stack_with+g_ETH_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,43,25,0.76,6.347723368669728,158.6930842167432,4,0.5,-5.631865881944698,-22.527463527778792,14,0.7857142857142857,6.477711015081001,90.68795421113401,63.47058861426828,2,5.950596730600654
V6+g_BTC_slope_with+g_ETH_slope_with+g_ETH_tr_stack_with,44,25,0.76,6.347723368669728,158.6930842167432,5,0.4,-9.505492705555758,-47.52746352777879,14,0.7857142857142857,6.477711015081001,90.68795421113401,63.47058861426828,2,5.950596730600654
V6+g_BTC_slope_with+g_ETH_slope_with+g_BTC_tr_stack_with,44,26,0.7692307692307693,6.4778079671615405,168.42300714620006,4,0.5,-5.631865881944698,-22.527463527778792,14,0.7857142857142857,6.477711015081001,90.68795421113401,63.47058861426828,2,5.950596730600654
V6+g_BTC_slope_with+g_ETH_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,44,25,0.76,6.347723368669728,158.6930842167432,5,0.4,-9.505492705555758,-47.52746352777879,14,0.7857142857142857,6.477711015081001,90.68795421113401,63.47058861426828,2,5.950596730600654
V6+g_ETH_tr_stack_with+g_xa_btc_eth_slope_unanimity_with+g_BTC_vol_low,29,14,0.6428571428571429,1.2500016115017505,17.500022561024508,5,0.4,-9.505492705555758,-47.52746352777879,10,0.8,6.4362126706028535,64.36212670602853,38.47058861426828,1,6.55342388227191
V6+g_BTC_tr_stack_with+g_xa_btc_eth_slope_unanimity_with+g_BTC_vol_low,29,15,0.6666666666666666,1.8153296993654247,27.22994549048137,4,0.5,-5.631865881944698,-22.527463527778792,10,0.8,6.4362126706028535,64.36212670602853,38.47058861426828,1,6.55342388227191
V6+g_ETH_slope_strong_with+g_BTC_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,39,23,0.8260869565217391,8.431435093313047,193.92300714620006,4,0.5,-5.631865881944698,-22.527463527778792,12,0.75,6.066467375622284,72.7976085074674,75.0,3,4.409602435557092
V6+g_BTC_slope_with+g_ETH_slope_strong_with+g_BTC_tr_stack_with,39,23,0.8260869565217391,8.431435093313047,193.92300714620006,4,0.5,-5.631865881944698,-22.527463527778792,12,0.75,6.066467375622284,72.7976085074674,75.0,3,4.409602435557092
V6+g_BTC_slope_with+g_ETH_slope_strong_with+g_ETH_tr_stack_with,39,22,0.8181818181818182,8.372412918942873,184.19308421674322,5,0.4,-9.505492705555758,-47.52746352777879,12,0.75,6.066467375622284,72.7976085074674,75.0,3,4.409602435557092
V6+g_ETH_slope_strong_with+g_ETH_tr_stack_with+g_xa_btc_eth_slope_unanimity_with,39,22,0.8181818181818182,8.372412918942873,184.19308421674322,5,0.4,-9.505492705555758,-47.52746352777879,12,0.75,6.066467375622284,72.7976085074674,75.0,3,4.409602435557092
V6+g_BTC_slope_with+g_BTC_adx_strong+g_BTC_vol_low,32,19,0.631578947368421,1.1668134382239999,22.169455326256,1,1.0,16.24777798234681,16.24777798234681,12,0.8333333333333334,5.988279244256758,71.8593509310811,29.081499178382067,1,7.255356910913177
V6+g_ETH_mp_skew_with,41,27,0.7037037037037037,3.5401906379584633,95.58514722487851,5,0.4,-9.768210527691414,-48.84105263845707,9,0.7777777777777778,5.3128667487960595,47.81580073916454,25.0,1,7.27263715160997
V6+g_ETH_mp_skew_strong_with,41,27,0.7037037037037037,3.5401906379584633,95.58514722487851,5,0.4,-9.768210527691414,-48.84105263845707,9,0.7777777777777778,5.3128667487960595,47.81580073916454,25.0,1,7.27263715160997
NOHOD_g_hurst_reverting,388,234,0.6111111111111112,-0.9814838357667993,-229.66721756943105,105,0.5238095238095238,-3.9923880492552017,-419.2007451717962,49,0.7755102040816326,5.006382300988162,245.31273274841993,87.52269938781333,3,20.340287221679827
NOHOD_g_BTC_mp_skew_with,197,125,0.632,-0.5100749222363516,-63.75936527954396,26,0.5384615384615384,-3.583129499807728,-93.16136699500093,46,0.7391304347826086,4.843735013600247,222.81181062561137,106.86999914395395,4,9.86290246459991
NOHOD_g_BTC_mp_skew_strong_with,197,125,0.632,-0.5100749222363516,-63.75936527954396,26,0.5384615384615384,-3.583129499807728,-93.16136699500093,46,0.7391304347826086,4.843735013600247,222.81181062561137,106.86999914395395,4,9.86290246459991
ENSEMBLE_norm0.75_vwap_lt80,335,190,0.6421052631578947,-0.0032343342106876684,-0.614523500030657,86,0.6046511627906976,-0.017396619930974022,-1.4961093140637658,59,0.7796610169491526,4.811258589916461,283.8642568050712,81.55228758473766,2,8.891080446250957
NOHOD_g_BTC_adx_strong,615,257,0.622568093385214,-1.3570054204145516,-348.7503930465398,150,0.6133333333333333,-0.6936219071491998,-104.04328607237997,208,0.7355769230769231,4.629654884596788,962.9682159961319,203.24420513904,4,14.170350863394773
NOHOD_g_ETH_vol_low,651,299,0.6588628762541806,0.4810491639042988,143.83370000738535,150,0.5933333333333334,-1.4861892537038706,-222.92838805558057,202,0.7277227722772277,4.610228576196943,931.2661723917824,134.21363883381647,4,22.523317577778577
V6_BASE_g_hod_eu_off60_240_rf_trstack_vwap_lt80,285,168,0.6964285714285714,3.325598013948862,558.7004663434088,42,0.6190476190476191,-0.7354236003062321,-30.88779121286175,75,0.7466666666666667,4.513885473508956,338.5414105131717,100.0,4,26.034102295037204
NOHOD_g_rv_high,550,281,0.6441281138790036,-0.6569974490803453,-184.61628319157703,178,0.6348314606741573,-0.352970963642225,-62.82883152831606,91,0.7472527472527473,4.443358234953102,404.34559938073227,107.93138689596549,3,23.743291454829798
NOHOD_g_ETH_slope_with,613,316,0.6424050632911392,-0.15113078731366106,-47.75732879111689,146,0.6027397260273972,-0.8674730407212495,-126.65106394530244,151,0.7350993377483444,4.319701262873342,652.2748906938747,112.72864251989517,4,20.780326747761794
NOHOD_g_BTC_tr_stack_with,579,276,0.5869565217391305,-2.0621308458669643,-569.1481134592822,142,0.5774647887323944,-1.9770305803546864,-280.7383424103655,161,0.7142857142857143,4.260816724070473,685.9914925753462,224.14558382311097,5,11.627248490920625
V6+g_BTC_adx_strong,110,47,0.7659574468085106,5.836443079525836,274.31282473771427,16,0.625,0.08789215156373142,1.4062744250197028,47,0.723404255319149,4.120651359061606,193.67061387589547,100.0,4,12.691026517462024
NOHOD_g_ETH_adx_strong,587,265,0.5849056603773585,-2.867132822776415,-759.7901980357499,133,0.6090225563909775,-1.6452148262641209,-218.81357189312808,189,0.708994708994709,4.105360904786099,775.9132110045726,200.0,8,10.964061089117218
NOHOD_g_BTC_vol_low,650,308,0.6493506493506493,0.15814505752524002,48.708677717773924,140,0.6,-1.386702127292481,-194.13829782094734,202,0.7079207920792079,4.029487283709448,813.9564313093086,167.7102509544104,4,20.715205155519598
V6+g_rv_high,75,45,0.6666666666666666,0.731823617963931,32.9320628083769,17,0.6470588235294118,0.26173059036210244,4.449420036155741,13,0.7692307692307693,4.011573707517562,52.15045819772831,25.0,1,6.651373844229817
V6+g_rv_high_no_vwap,104,59,0.7457627118644068,1.3219091317180527,77.99263877136511,28,0.75,0.6673891064935135,18.686894981818376,17,0.8235294117647058,3.970872508710363,67.50483264807617,25.0,1,8.311296976332246
NOHOD_g_ETH_slope_strong_with,561,296,0.6486486486486487,0.10478759202220295,31.017127238572073,136,0.5882352941176471,-1.5519949390574603,-211.07131171181462,129,0.7209302325581395,3.882605303510309,500.8560841528299,107.71185908948576,4,13.671474903205034
NOHOD_g_ETH_mp_skew_with,239,164,0.6280487804878049,-0.1018997296110278,-16.71155565620856,30,0.7,2.3113458828232205,69.34037648469662,45,0.7111111111111111,3.8028399945625897,171.12779975531654,82.97457442534301,2,7.1930808912500135
NOHOD_g_ETH_mp_skew_strong_with,239,164,0.6280487804878049,-0.1018997296110278,-16.71155565620856,30,0.7,2.3113458828232205,69.34037648469662,45,0.7111111111111111,3.8028399945625897,171.12779975531654,82.97457442534301,2,7.1930808912500135
