entry_time,exit_time,side,entry,exit,qty,stop,tp,reason,bars_held,realized,ret
2024-01-30 13:50:00+00:00,2024-01-30 14:50:00+00:00,1,104.57568400000001,105.12,75.12778006617792,103.22893444858995,106.15727866169206,TIME,12,33.80396568173088,0.003380396568173088
2024-03-04 01:25:00+00:00,2024-03-04 02:10:00+00:00,1,130.8096185,129.08403319253603,59.49126198118583,129.10339870234137,132.81392155719035,STOP,9,-109.6148781912638,-0.010924558479134707
2024-03-07 14:50:00+00:00,2024-03-07 15:50:00+00:00,1,148.162221,147.31,21.414003066292906,143.50556100381257,153.70132679542488,TIME,12,-21.096722478083176,-0.0021257880409267685
2024-03-08 11:25:00+00:00,2024-03-08 11:50:00+00:00,1,146.9320365,148.80748799999998,62.62864818125339,145.32876000000002,148.80748799999998,TP,5,109.1221971895612,0.011019002263887776
2024-03-17 16:30:00+00:00,2024-03-17 16:45:00+00:00,1,194.32914500000004,192.60395491389102,60.05586545613209,192.63284984136723,196.30058019035934,STOP,3,-114.06470468264519,-0.011392554961143322
2024-04-19 16:40:00+00:00,2024-04-19 17:40:00+00:00,1,145.441813,146.38,42.819089266706754,143.10837917222693,148.19394499332765,TIME,12,34.54931798449513,0.003490482411543724
2024-05-07 12:45:00+00:00,2024-05-07 13:45:00+00:00,1,155.663346,153.38,33.09087784647004,152.63835730511954,159.24197123385653,TIME,12,-80.15985559251348,-0.008070299339197264
2024-05-22 08:20:00+00:00,2024-05-22 09:20:00+00:00,1,179.92698500000003,179.99,56.07592100120235,178.143,182.00840000000002,TIME,12,-5.548580226143347,-0.0005631624544679626
2024-07-21 19:05:00+00:00,2024-07-21 19:45:00+00:00,1,175.506322,177.65275955664217,54.384245378183934,173.66936703613152,177.65275955664217,TP,8,108.08955620236682,0.010976912547175102
2024-07-22 06:05:00+00:00,2024-07-22 07:05:00+00:00,1,179.79696550000003,178.42,50.62797660547307,177.80367999999999,182.12958400000005,TIME,12,-77.87408718760345,-0.007822547370087375
2024-07-27 23:25:00+00:00,2024-07-27 23:55:00+00:00,1,185.22778,183.78584285940468,71.23404114646543,183.81341487163542,186.86390215403748,STOP,6,-114.54385882125123,-0.011596787229202559
2024-08-12 15:40:00+00:00,2024-08-12 16:40:00+00:00,1,147.162071,147.24,38.73889664922068,144.6198811545204,150.16414261457547,TIME,12,-2.1132816538259167,-0.00021646571171768373
2024-08-24 18:20:00+00:00,2024-08-24 19:20:00+00:00,1,161.39420550000003,161.42,65.05384681363907,159.86962,163.170456,TIME,12,-7.772106191606754,-0.0007962775595185125
2024-09-24 06:40:00+00:00,2024-09-24 07:40:00+00:00,1,146.35194950000002,146.36,114.53104918187304,145.47846,147.35184800000002,TIME,12,-14.164040796499695,-0.0014523084913803707
2024-10-07 16:30:00+00:00,2024-10-07 17:30:00+00:00,1,148.8923305,148.64,67.42458249466645,147.4256287394131,150.6032455127043,TIME,12,-26.040725536354735,-0.0026739665850737805
2024-10-14 18:05:00+00:00,2024-10-14 19:05:00+00:00,1,155.963391,156.17,94.25655249893612,154.90956,157.176528,TIME,12,6.234974245293275,0.0006419488184657637
2024-10-16 14:00:00+00:00,2024-10-16 14:15:00+00:00,1,154.93323650000002,156.768270838222,62.76032731102567,153.36144096814832,156.768270838222,TP,3,106.36423581303423,0.01094416567312437
2024-10-23 15:45:00+00:00,2024-10-23 16:45:00+00:00,1,167.57513250000002,166.49,62.180271965594564,165.96988928398463,169.44613285921847,TIME,12,-76.82135132558902,-0.007818830649668138
2024-10-27 18:10:00+00:00,2024-10-27 19:10:00+00:00,1,176.53647650000002,176.28,93.58655633839994,175.46836,177.759968,TIME,12,-38.861247991514794,-0.003986443631437147
2024-11-04 12:05:00+00:00,2024-11-04 13:05:00+00:00,1,164.7147035,164.78,69.49048700610996,163.29276000000002,166.36668799999998,TIME,12,-5.76605075067333,-0.0005938572942015183
2024-11-11 01:30:00+00:00,2024-11-11 02:30:00+00:00,1,210.8216185,211.14,51.65488409766626,208.91143170482317,213.04428195421218,TIME,12,6.637589157563925,0.0006840250205696777
2024-11-12 01:15:00+00:00,2024-11-12 02:15:00+00:00,1,220.55307800000003,219.57,32.38872538701291,217.52193192883655,224.11768168539615,TIME,12,-38.25540485543799,-0.003939648323734266
2024-11-17 21:20:00+00:00,2024-11-17 21:55:00+00:00,1,236.37545100000003,233.00816314101502,29.337142367276613,233.04311960895635,240.2962564692524,STOP,7,-104.98327157146005,-0.010854232064559838
2024-11-21 14:55:00+00:00,2024-11-21 15:55:00+00:00,1,251.66774450000003,248.86,9.619265347698754,241.6842075484898,263.56495094181224,TIME,12,-29.175058508745686,-0.0030495126454850555
2024-11-27 08:35:00+00:00,2024-11-27 09:00:00+00:00,1,234.40515550000003,232.588926427,54.6217836071469,232.62382,236.465416,STOP,5,-110.68429376639314,-0.011604625009261266
2024-12-03 21:10:00+00:00,2024-12-03 21:15:00+00:00,1,231.10466050000002,235.205392,27.35584626409238,227.62384,235.205392,TP,1,106.43864273590415,0.011290514591240615
2024-12-06 15:30:00+00:00,2024-12-06 16:30:00+00:00,1,238.25573300000002,238.74,36.87804038428458,235.63480272282985,241.32223673260418,TIME,12,9.943017425658471,0.0010429336381056486
