entry_time,exit_time,side,entry,exit,qty,stop,tp,reason,bars_held,realized,ret
2024-01-19 17:10:00+00:00,2024-01-19 17:35:00+00:00,1,40541.06024700001,41065.560000000005,0.37694598364054305,40269.69,41065.560000000005,TP,5,183.86549583054196,0.018386549583054197
2024-01-24 14:20:00+00:00,2024-01-24 14:30:00+00:00,1,39919.226986,40190.68865999999,0.7341081046007388,39774.51567,40190.68865999999,TP,2,172.81801272130255,0.016969785470169196
2024-02-13 17:15:00+00:00,2024-02-13 18:30:00+00:00,1,48584.486580000004,49226.30189999999,0.31910809407743024,48252.64905,49226.30189999999,TP,15,190.76296708346328,0.018419310286535668
2024-02-21 12:10:00+00:00,2024-02-21 14:10:00+00:00,1,51100.13387050001,51101.58,0.20358132148805302,50574.375,52128.66,TIME,24,-9.068457030993725,-0.0008597774875598507
2024-02-27 04:20:00+00:00,2024-02-27 06:20:00+00:00,1,55938.39950150001,56294.2,0.22513695344195195,55461.92256,56866.18488000001,TIME,24,68.73337277752738,0.006522196552086705
2024-03-01 02:40:00+00:00,2024-03-01 04:40:00+00:00,1,61043.1551,61301.11,0.3383111377695793,60720.46875,61661.0625,TIME,24,68.64332332573322,0.006471443618618463
2024-03-04 14:25:00+00:00,2024-03-04 16:25:00+00:00,1,65340.899665000004,66344.95,0.12385388255061386,64469.13633,67055.02734,TIME,24,117.01612057489957,0.010960922548519308
2024-03-05 17:35:00+00:00,2024-03-05 19:10:00+00:00,1,64902.493914000006,63297.693361583995,0.06806868837979953,63307.189439999995,68063.90112000002,STOP,19,-113.16355708318773,-0.010485125535441423
2024-03-06 03:15:00+00:00,2024-03-06 04:50:00+00:00,1,63147.46069850001,63981.24827999999,0.25329386100304535,62716.36086,63981.24827999999,TP,19,196.70286108084926,0.01841854816912479
2024-03-08 01:40:00+00:00,2024-03-08 03:40:00+00:00,1,67043.12496050002,67111.07,0.4494938147711946,66791.10204000001,67517.00592,TIME,24,3.4052086124697567,0.0003130849128852752
2024-03-09 10:35:00+00:00,2024-03-09 12:35:00+00:00,1,68175.41477850001,68304.52,0.3636342270677849,67865.99607,68763.57786000002,TIME,24,24.614128413516976,0.0022623871697419655
2024-03-12 12:30:00+00:00,2024-03-12 14:05:00+00:00,1,71997.5880185,72951.52199999998,0.22605924705112396,71504.424,72951.52199999998,TP,19,200.9004085921865,0.018423912174400123
2024-03-12 15:05:00+00:00,2024-03-12 16:25:00+00:00,1,71902.52376100002,70718.59062,0.09552557232351773,70729.2,74216.82000000002,STOP,16,-119.22667449630484,-0.010736083424840927
2024-03-15 01:10:00+00:00,2024-03-15 01:50:00+00:00,1,72018.8012,71703.0273623355,0.3733997901743267,71713.78443,72596.43114,STOP,8,-142.0594500093569,-0.01293094925321423
2024-03-15 11:30:00+00:00,2024-03-15 13:30:00+00:00,1,67403.449001,67781.1,0.15059568666653272,66673.26999,68833.48001999999,TIME,24,47.711417022127804,0.004399821511099412
2024-03-19 11:30:00+00:00,2024-03-19 13:30:00+00:00,1,63039.68453450001,63468.0,0.18531574906062703,62442.495,64205.700000000004,TIME,24,68.82386147873524,0.0063189533966747525
2024-04-09 01:40:00+00:00,2024-04-09 03:40:00+00:00,1,71312.475267,71289.66,0.20324156948989486,70762.49667000001,72380.34665999998,TIME,24,-17.67921747633454,-0.0016129967872389004
2024-04-20 00:20:00+00:00,2024-04-20 01:00:00+00:00,1,64021.61180150001,63359.841817917,0.1702728112155036,63369.347219999996,65297.335560000014,STOP,8,-122.44175467474032,-0.011189252903548335
2024-05-02 22:00:00+00:00,2024-05-03 00:00:00+00:00,1,59338.89950000001,59065.6,0.34123720400441926,59012.90802,59964.183959999995,TIME,24,-111.4417663937238,-0.010299267889872551
2024-05-04 00:10:00+00:00,2024-05-04 01:25:00+00:00,1,62926.79760400001,63279.05862000001,0.5921458202051426,62736.510689999996,63279.05862000001,TP,15,174.96036663381548,0.016337821841797225
2024-05-13 22:45:00+00:00,2024-05-14 00:45:00+00:00,1,62866.53856650001,62812.75,0.532855807407478,62652.85443,63265.62114,TIME,24,-58.79757248422679,-0.005402263759804987
2024-05-17 14:00:00+00:00,2024-05-17 14:55:00+00:00,1,66121.9168,66811.59606000001,0.3094665540139872,65762.20197,66811.59606000001,TP,11,194.92034970512688,0.018006367251782257
