sleeve_id,gate,dpt_lockbox,dpt_train,dpt_val,n_lockbox,n_train,n_val,wr_lockbox,wr_train,wr_val,base_dpt_lockbox,base_dpt_train,base_dpt_val,dpt_lift_train,dpt_lift_val,dpt_lift_lockbox
02_btc_5m_s6_hybrid_v1,g_as_stable_AND_hy_with,1.1938327840336826,0.5141500530402872,0.8579214754988584,187,776,285,0.6684491978609626,0.8311855670103093,0.8350877192982457,2.0236173062135285,0.16311663461004242,0.7045337659633811,0.3510334184302447,0.1533877095354773,-0.8297845221798459
02_btc_5m_s6_hybrid_v1,g_as_unstable_skip,2.3949037000184568,0.417552824107551,0.9004214315879908,451,1325,750,0.7361419068736141,0.7969811320754717,0.8186666666666667,2.0236173062135285,0.16311663461004242,0.7045337659633811,0.25443618949750857,0.19588766562460969,0.3712863938049282
02_btc_5m_s6_hybrid_v1,g_hy_cb_with_dir,1.360327785570377,0.19529616872686612,1.0239827125267211,1321,5160,685,0.7024981074943225,0.7426356589147287,0.8175182481751825,2.0236173062135285,0.16311663461004242,0.7045337659633811,0.0321795341168237,0.31944894656334,-0.6632895206431515
02_btc_5m_s6_hybrid_v1,none,2.0236173062135285,0.16311663461004242,0.7045337659633811,2710,6565,1138,0.7214022140221402,0.7046458492003046,0.7917398945518453,2.0236173062135285,0.16311663461004242,0.7045337659633811,0.0,0.0,0.0
03_eth_5m_s6_hybrid_v2_sms,g_as_norm_lt_05,-1.0408912250045501,-1.6312189908880133,-1.112944027653735,35,94,37,0.7428571428571429,0.7446808510638298,0.7837837837837838,0.5207837730319218,-0.06207378791427856,0.06752448207447771,-1.5691452029737347,-1.1804685097282128,-1.561674998036472
03_eth_5m_s6_hybrid_v2_sms,g_as_norm_lt_15,1.685503593168895,-2.482100067904905,-0.09527827204476834,74,220,114,0.7702702702702703,0.7181818181818181,0.7719298245614035,0.5207837730319218,-0.06207378791427856,0.06752448207447771,-2.4200262799906263,-0.16280275411924605,1.1647198201369733
03_eth_5m_s6_hybrid_v2_sms,g_as_stable,0.889255074543565,-3.0564530366205434,-0.020423710090046895,61,191,93,0.7377049180327869,0.6963350785340314,0.7849462365591398,0.5207837730319218,-0.06207378791427856,0.06752448207447771,-2.994379248706265,-0.08794819216452461,0.3684713015116432
03_eth_5m_s6_hybrid_v2_sms,g_as_stable_AND_hy_with,0.5564578891088848,-3.028662685610814,-0.05273232959527879,39,162,55,0.7435897435897436,0.7160493827160493,0.8,0.5207837730319218,-0.06207378791427856,0.06752448207447771,-2.9665888976965356,-0.1202568116697565,0.035674116076963025
03_eth_5m_s6_hybrid_v2_sms,g_as_unstable_skip,2.769291923035626,-2.3179360950144754,-0.17275357553360918,86,253,134,0.7906976744186046,0.7272727272727273,0.753731343283582,0.5207837730319218,-0.06207378791427856,0.06752448207447771,-2.255862307100197,-0.2402780576080869,2.2485081500037043
03_eth_5m_s6_hybrid_v2_sms,g_hy_cb_with_dir,1.9219401420840119,-0.25200720338735116,-0.006751697332160859,331,997,125,0.797583081570997,0.7612838515546639,0.792,0.5207837730319218,-0.06207378791427856,0.06752448207447771,-0.1899334154730726,-0.07427617940663857,1.40115636905209
03_eth_5m_s6_hybrid_v2_sms,none,0.5207837730319218,-0.06207378791427856,0.06752448207447771,615,1292,221,0.7382113821138211,0.7267801857585139,0.7601809954751131,0.5207837730319218,-0.06207378791427856,0.06752448207447771,0.0,0.0,0.0
