sleeve_id,asset,tf,gate,base_n,base_wr,base_dpt,base_sum,gated_n,gated_wr,gated_dpt,gated_sum,dpt_lift,wr_lift,n_retained_pct
04_eth_5m_s6_hybrid_v1,ETH,5m,g_as_norm_lt_05,3531,0.7604078164825828,1.5727469669058187,5553.369540144446,88,0.5340909090909091,-6.494537627939923,-571.5193112587133,-8.067284594845741,-0.22631690739167376,2.4922118380062304
04_eth_5m_s6_hybrid_v1,ETH,5m,g_as_unstable_skip,3531,0.7604078164825828,1.5727469669058187,5553.369540144446,855,0.7181286549707603,-0.2721424854673247,-232.68182507456265,-1.8448894523731434,-0.04227916151182254,24.21410365335599
04_eth_5m_s6_hybrid_v1,ETH,5m,g_as_norm_lt_15,3531,0.7604078164825828,1.5727469669058187,5553.369540144446,585,0.6803418803418804,-1.8995005565253131,-1111.2078255673082,-3.4722475234311316,-0.08006593614070245,16.567544604927782
04_eth_5m_s6_hybrid_v1,ETH,5m,g_hy_cb_with_dir,3531,0.7604078164825828,1.5727469669058187,5553.369540144446,2379,0.8348045397225725,2.0993190674894238,4994.28006155734,0.526572100583605,0.07439672323998969,67.37468139337298
04_eth_5m_s6_hybrid_v1,ETH,5m,g_as_stable_AND_hy_with,3531,0.7604078164825828,1.5727469669058187,5553.369540144446,225,0.5733333333333334,-6.508392341264485,-1464.3882767845091,-8.081139308170304,-0.18707448314924946,6.37213254035684
05_btc_5m_off120_sms_liq,BTC,5m,g_as_stable,228,0.7894736842105263,1.2780891114039947,291.4043174001108,13,0.7692307692307693,1.6159016574398974,21.006721546718666,0.3378125460359027,-0.020242914979757054,5.701754385964912
05_btc_5m_off120_sms_liq,BTC,5m,g_as_norm_lt_05,228,0.7894736842105263,1.2780891114039947,291.4043174001108,10,0.8,3.9943589361585845,39.94358936158584,2.7162698247545896,0.010526315789473717,4.385964912280701
05_btc_5m_off120_sms_liq,BTC,5m,g_as_unstable_skip,228,0.7894736842105263,1.2780891114039947,291.4043174001108,72,0.6527777777777778,-5.727627898698415,-412.3892087062859,-7.00571701010241,-0.13669590643274854,31.57894736842105
05_btc_5m_off120_sms_liq,BTC,5m,g_as_norm_lt_15,228,0.7894736842105263,1.2780891114039947,291.4043174001108,44,0.45454545454545453,-9.875108854889941,-434.5047896151574,-11.153197966293936,-0.3349282296650718,19.298245614035086
05_btc_5m_off120_sms_liq,BTC,5m,g_hy_cb_with_dir,228,0.7894736842105263,1.2780891114039947,291.4043174001108,160,0.8,1.004648692972283,160.7437908755653,-0.27344041843171163,0.010526315789473717,70.17543859649122
05_btc_5m_off120_sms_liq,BTC,5m,g_as_stable_AND_hy_with,228,0.7894736842105263,1.2780891114039947,291.4043174001108,8,1.0,11.140498848660336,89.12399078928269,9.86240973725634,0.21052631578947367,3.508771929824561
06_eth_5m_s15_hybrid_v1,ETH,5m,g_as_stable,4495,0.850055617352614,1.2437556503812959,5590.681648463925,3500,0.8611428571428571,0.6198614457580346,2169.515060153121,-0.6238942046232613,0.011087239790243064,77.8642936596218
06_eth_5m_s15_hybrid_v1,ETH,5m,g_as_norm_lt_05,4495,0.850055617352614,1.2437556503812959,5590.681648463925,2528,0.872626582278481,0.47442797689485317,1199.3539255901887,-0.7693276734864427,0.022570964925866965,56.24026696329255
06_eth_5m_s15_hybrid_v1,ETH,5m,g_as_unstable_skip,4495,0.850055617352614,1.2437556503812959,5590.681648463925,4046,0.8529411764705882,0.6907472102706416,2794.763212755016,-0.5530084401106543,0.002885559117974168,90.0111234705228
06_eth_5m_s15_hybrid_v1,ETH,5m,g_as_norm_lt_15,4495,0.850055617352614,1.2437556503812959,5590.681648463925,3853,0.8549182455229691,0.539217412343152,2077.6046897581646,-0.7045382380381439,0.004862628170355099,85.7174638487208
06_eth_5m_s15_hybrid_v1,ETH,5m,g_hy_cb_with_dir,4495,0.850055617352614,1.2437556503812959,5590.681648463925,3419,0.8590231061713951,0.8384865332532689,2866.7854571929265,-0.40526911712802693,0.008967488818781066,76.0622914349277
06_eth_5m_s15_hybrid_v1,ETH,5m,g_as_stable_AND_hy_with,4495,0.850055617352614,1.2437556503812959,5590.681648463925,2691,0.8665923448532145,0.3917141111425266,1054.102673084539,-0.8520415392387692,0.016536727500600423,59.86651835372636
07_btc_5m_s15_hybrid_v1,BTC,5m,g_as_stable,1753,0.863091842555619,3.1243354570252952,5476.960056165342,1338,0.8692077727952168,1.758192136978708,2352.461079277511,-1.3661433200465873,0.006115930239597778,76.32629777524245
07_btc_5m_s15_hybrid_v1,BTC,5m,g_as_norm_lt_05,1753,0.863091842555619,3.1243354570252952,5476.960056165342,885,0.8926553672316384,1.5063929682209987,1333.1577768755837,-1.6179424888042966,0.029563524676019415,50.48488305761551
07_btc_5m_s15_hybrid_v1,BTC,5m,g_as_unstable_skip,1753,0.863091842555619,3.1243354570252952,5476.960056165342,1602,0.867665418227216,2.6017865198098176,4168.062004735328,-0.5225489372154777,0.004573575671596997,91.38619509412436
07_btc_5m_s15_hybrid_v1,BTC,5m,g_as_norm_lt_15,1753,0.863091842555619,3.1243354570252952,5476.960056165342,1514,0.8698811096433289,2.607683612287019,3948.032989002547,-0.5166518447382762,0.006789267087709883,86.36622932116373
07_btc_5m_s15_hybrid_v1,BTC,5m,g_hy_cb_with_dir,1753,0.863091842555619,3.1243354570252952,5476.960056165342,1307,0.8661055853098699,2.0168741220235615,2636.054477484795,-1.1074613350017337,0.0030137427542509254,74.55790074158585
07_btc_5m_s15_hybrid_v1,BTC,5m,g_as_stable_AND_hy_with,1753,0.863091842555619,3.1243354570252952,5476.960056165342,1033,0.8693126815101646,1.2447123252836263,1285.787832017986,-1.879623131741669,0.0062208389545456155,58.927552766685686
08_sol_5m_s6_hybrid_v1,SOL,5m,g_as_stable,1803,0.8829728230726567,1.8722647125935616,3375.6932768061915,129,0.8527131782945736,3.5207637537326497,454.1785242315118,1.648499041139088,-0.030259644778083072,7.154742096505824
08_sol_5m_s6_hybrid_v1,SOL,5m,g_as_norm_lt_05,1803,0.8829728230726567,1.8722647125935616,3375.6932768061915,6,1.0,6.256579288650059,37.53947573190035,4.384314576056497,0.11702717692734332,0.33277870216306155
08_sol_5m_s6_hybrid_v1,SOL,5m,g_as_unstable_skip,1803,0.8829728230726567,1.8722647125935616,3375.6932768061915,629,0.8378378378378378,2.363499522967682,1486.641199946672,0.4912348103741204,-0.04513498523481885,34.88630061009429
08_sol_5m_s6_hybrid_v1,SOL,5m,g_as_norm_lt_15,1803,0.8829728230726567,1.8722647125935616,3375.6932768061915,386,0.8730569948186528,3.819548330387494,1474.3456555295727,1.9472836177939323,-0.009915828254003833,21.408763172490293
08_sol_5m_s6_hybrid_v1,SOL,5m,g_hy_cb_with_dir,1803,0.8829728230726567,1.8722647125935616,3375.6932768061915,1186,0.9165261382799326,1.5771305833234501,1870.476871821612,-0.2951341292701115,0.03355331520727589,65.77925679423183
08_sol_5m_s6_hybrid_v1,SOL,5m,g_as_stable_AND_hy_with,1803,0.8829728230726567,1.8722647125935616,3375.6932768061915,80,0.8625,2.2547235983743406,180.37788786994724,0.3824588857807789,-0.020472823072656632,4.437049362174155
09_btc_5m_xa_down,BTC,5m,g_as_stable,1468,0.6886920980926431,5.745328940680437,8434.142884918881,131,0.7251908396946565,3.738985321848016,489.8070771620901,-2.0063436188324215,0.036498741602013385,8.923705722070844
09_btc_5m_xa_down,BTC,5m,g_as_norm_lt_05,1468,0.6886920980926431,5.745328940680437,8434.142884918881,48,0.8125,5.2380556144169,251.42666949201117,-0.5072733262635376,0.12380790190735691,3.2697547683923704
09_btc_5m_xa_down,BTC,5m,g_as_unstable_skip,1468,0.6886920980926431,5.745328940680437,8434.142884918881,438,0.6940639269406392,-0.6537380859740208,-286.33728165662114,-6.399067026654458,0.005371828847996141,29.836512261580385
09_btc_5m_xa_down,BTC,5m,g_as_norm_lt_15,1468,0.6886920980926431,5.745328940680437,8434.142884918881,318,0.6729559748427673,-0.741324314417226,-235.74113198467788,-6.486653255097663,-0.015736123249875833,21.662125340599456
09_btc_5m_xa_down,BTC,5m,g_hy_cb_with_dir,1468,0.6886920980926431,5.745328940680437,8434.142884918881,680,0.7529411764705882,0.8210539774180329,558.3167046442624,-4.9242749632624045,0.06424907837794513,46.321525885558586
09_btc_5m_xa_down,BTC,5m,g_as_stable_AND_hy_with,1468,0.6886920980926431,5.745328940680437,8434.142884918881,75,0.8266666666666667,5.585128574913741,418.88464311853056,-0.1602003657666966,0.13797456857402357,5.108991825613079
10_btc_15m_s7_hybrid_v1,BTC,15m,g_as_stable,1332,0.8363363363363363,0.3871720559210471,515.7131784868347,1042,0.8435700575815739,0.7093781462094949,739.1720283502937,0.3222060902884478,0.007233721245237579,78.22822822822822
10_btc_15m_s7_hybrid_v1,BTC,15m,g_as_norm_lt_05,1332,0.8363363363363363,0.3871720559210471,515.7131784868347,802,0.8516209476309227,0.8067033692634391,646.9761021492782,0.419531313342392,0.015284611294586359,60.210210210210214
10_btc_15m_s7_hybrid_v1,BTC,15m,g_as_unstable_skip,1332,0.8363363363363363,0.3871720559210471,515.7131784868347,1200,0.8408333333333333,0.6584249623032611,790.1099547639133,0.271252906382214,0.004496996996997016,90.09009009009009
10_btc_15m_s7_hybrid_v1,BTC,15m,g_as_norm_lt_15,1332,0.8363363363363363,0.3871720559210471,515.7131784868347,1157,0.8418323249783924,0.7523241143182205,870.4390002661812,0.36515205839717346,0.005495988642056138,86.86186186186187
10_btc_15m_s7_hybrid_v1,BTC,15m,g_hy_cb_with_dir,1332,0.8363363363363363,0.3871720559210471,515.7131784868347,1056,0.8285984848484849,0.16142088009414568,170.46044937941784,-0.2257511758269014,-0.007737851487851444,79.27927927927928
10_btc_15m_s7_hybrid_v1,BTC,15m,g_as_stable_AND_hy_with,1332,0.8363363363363363,0.3871720559210471,515.7131784868347,831,0.8351383874849578,0.4056701173503444,337.1118675181362,0.01849806142929733,-0.001197948851378472,62.387387387387385
11_eth_15m_off120_240,ETH,15m,g_as_stable,358,0.7877094972067039,1.365859805303618,488.97781029869526,149,0.7718120805369127,0.999156110438705,148.87426045536705,-0.36670369486491294,-0.015897416669791165,41.62011173184357
11_eth_15m_off120_240,ETH,15m,g_as_norm_lt_05,358,0.7877094972067039,1.365859805303618,488.97781029869526,64,0.796875,2.0689955638013995,132.41571608328957,0.7031357584977815,0.009165502793296088,17.877094972067038
11_eth_15m_off120_240,ETH,15m,g_as_unstable_skip,358,0.7877094972067039,1.365859805303618,488.97781029869526,240,0.7708333333333334,1.0252823212618116,246.0677571028348,-0.3405774840418063,-0.016876163873370542,67.0391061452514
11_eth_15m_off120_240,ETH,15m,g_as_norm_lt_15,358,0.7877094972067039,1.365859805303618,488.97781029869526,209,0.7751196172248804,1.0233221370147407,213.8743266360808,-0.3425376682888772,-0.012589879981823482,58.37988826815642
11_eth_15m_off120_240,ETH,15m,g_hy_cb_with_dir,358,0.7877094972067039,1.365859805303618,488.97781029869526,277,0.7725631768953068,0.7531034116184255,208.60964501830387,-0.6127563936851924,-0.015146320311397066,77.37430167597765
11_eth_15m_off120_240,ETH,15m,g_as_stable_AND_hy_with,358,0.7877094972067039,1.365859805303618,488.97781029869526,111,0.7657657657657657,1.0152768310170153,112.69572824288869,-0.3505829742866027,-0.021943731440938197,31.00558659217877
12_eth_15m_off60_120,ETH,15m,g_as_stable,165,0.7757575757575758,3.272242719518012,539.920048720472,67,0.7611940298507462,1.9777612919529002,132.51000656084432,-1.294481427565112,-0.014563545906829511,40.60606060606061
12_eth_15m_off60_120,ETH,15m,g_as_norm_lt_05,165,0.7757575757575758,3.272242719518012,539.920048720472,30,0.7,-0.5493035361266294,-16.479106083798882,-3.8215462556446416,-0.0757575757575758,18.181818181818183
12_eth_15m_off60_120,ETH,15m,g_as_unstable_skip,165,0.7757575757575758,3.272242719518012,539.920048720472,100,0.75,2.421577614275332,242.15776142753322,-0.8506651052426801,-0.025757575757575757,60.60606060606061
12_eth_15m_off60_120,ETH,15m,g_as_norm_lt_15,165,0.7757575757575758,3.272242719518012,539.920048720472,86,0.7674418604651163,2.7192299112357032,233.85377236627048,-0.5530128082823089,-0.008315715292459447,52.121212121212125
12_eth_15m_off60_120,ETH,15m,g_hy_cb_with_dir,165,0.7757575757575758,3.272242719518012,539.920048720472,133,0.7593984962406015,2.663382209899201,354.22983391659375,-0.6088605096188111,-0.01635907951697424,80.60606060606061
12_eth_15m_off60_120,ETH,15m,g_as_stable_AND_hy_with,165,0.7757575757575758,3.272242719518012,539.920048720472,52,0.75,2.042265055544357,106.19778288830658,-1.229977663973655,-0.025757575757575757,31.515151515151512
13_pool_15m_offge480,BTC,15m,g_as_stable,1207,0.8467274233637117,0.7924082897644145,956.4368057456483,942,0.8630573248407644,1.4777775564156443,1392.066458143537,0.6853692666512299,0.01632990147705271,78.04473902236951
13_pool_15m_offge480,BTC,15m,g_as_norm_lt_05,1207,0.8467274233637117,0.7924082897644145,956.4368057456483,726,0.8677685950413223,1.4635574738320964,1062.542726002102,0.671149184067682,0.02104117167761066,60.149130074565036
13_pool_15m_offge480,BTC,15m,g_as_unstable_skip,1207,0.8467274233637117,0.7924082897644145,956.4368057456483,1085,0.8543778801843318,1.2198453147712633,1323.5321665268207,0.4274370250068489,0.007650456820620155,89.89229494614747
13_pool_15m_offge480,BTC,15m,g_as_norm_lt_15,1207,0.8467274233637117,0.7924082897644145,956.4368057456483,1042,0.8589251439539347,1.4006871039232998,1459.5159622880783,0.6082788141588853,0.01219772059022306,86.32974316487159
13_pool_15m_offge480,BTC,15m,g_hy_cb_with_dir,1207,0.8467274233637117,0.7924082897644145,956.4368057456483,894,0.8400447427293065,0.7991457928248151,714.4363387853847,0.0067375030604006625,-0.006682680634405136,74.0679370339685
13_pool_15m_offge480,BTC,15m,g_as_stable_AND_hy_with,1207,0.8467274233637117,0.7924082897644145,956.4368057456483,708,0.8516949152542372,1.3640599630636803,965.7544538490856,0.5716516732992658,0.004967491890525588,58.657829328914666
14_sol_5m_drz_res_down,SOL,5m,g_as_stable,487,0.7823408624229979,1.0441099438908934,508.4815426748651,47,0.7446808510638298,1.011088103747175,47.52114087611723,-0.03302184014371834,-0.03766001135916819,9.650924024640657
14_sol_5m_drz_res_down,SOL,5m,g_as_norm_lt_05,487,0.7823408624229979,1.0441099438908934,508.4815426748651,1,1.0,7.906841266056495,7.906841266056495,6.862731322165602,0.21765913757700206,0.20533880903490762
14_sol_5m_drz_res_down,SOL,5m,g_as_unstable_skip,487,0.7823408624229979,1.0441099438908934,508.4815426748651,221,0.7647058823529411,0.8922758032803112,197.19295252494877,-0.1518341406105822,-0.017634980070056816,45.37987679671458
14_sol_5m_drz_res_down,SOL,5m,g_as_norm_lt_15,487,0.7823408624229979,1.0441099438908934,508.4815426748651,121,0.7603305785123967,0.6115741101855757,74.00046733245466,-0.4325358337053177,-0.022010283910601225,24.84599589322382
14_sol_5m_drz_res_down,SOL,5m,g_hy_cb_with_dir,487,0.7823408624229979,1.0441099438908934,508.4815426748651,129,0.8527131782945736,-0.5464048670365999,-70.48622784772138,-1.5905148109274934,0.07037231587157566,26.488706365503077
14_sol_5m_drz_res_down,SOL,5m,g_as_stable_AND_hy_with,487,0.7823408624229979,1.0441099438908934,508.4815426748651,9,0.6666666666666666,-5.484736842640518,-49.36263158376466,-6.528846786531411,-0.11567419575633131,1.8480492813141685
15_btc_15m_s7_tight,BTC,15m,g_as_stable,1240,0.839516129032258,0.4038228861708771,500.74037885188756,1012,0.8468379446640316,0.6869945145116637,695.2384486858036,0.28317162834078663,0.007321815631773587,81.61290322580645
15_btc_15m_s7_tight,BTC,15m,g_as_norm_lt_05,1240,0.839516129032258,0.4038228861708771,500.74037885188756,794,0.853904282115869,0.885482051730874,703.072749074314,0.48165916555999694,0.014388153083610966,64.03225806451613
15_btc_15m_s7_tight,BTC,15m,g_as_unstable_skip,1240,0.839516129032258,0.4038228861708771,500.74037885188756,1143,0.8442694663167104,0.6596208263764924,753.9466045483308,0.25579794020561536,0.004753337284452375,92.1774193548387
15_btc_15m_s7_tight,BTC,15m,g_as_norm_lt_15,1240,0.839516129032258,0.4038228861708771,500.74037885188756,1110,0.8441441441441442,0.7185706836304974,797.6134588298521,0.3147477974596203,0.004628015111886152,89.51612903225806
15_btc_15m_s7_tight,BTC,15m,g_hy_cb_with_dir,1240,0.839516129032258,0.4038228861708771,500.74037885188756,978,0.8333333333333334,0.19003530908986865,185.85453228989155,-0.21378757708100843,-0.006182795698924659,78.87096774193549
15_btc_15m_s7_tight,BTC,15m,g_as_stable_AND_hy_with,1240,0.839516129032258,0.4038228861708771,500.74037885188756,803,0.8393524283935243,0.3742297775776845,300.50651139488065,-0.029593108593192585,-0.00016370063873372143,64.75806451612904
