sleeve_id,gate,split,n,wr,dpt,sum,dpt_ci95_lo,dpt_ci95_hi
09_btc_5m_xa_down,g_as_stable,lockbox,940,0.6382978723404256,0.4731204802675942,444.73325145153854,-1.33710823420609,2.45738517213265
09_btc_5m_xa_down,g_as_norm_lt_05,train,1011,0.8555885262116716,0.7644914988730654,772.9009053606692,-0.37159359245881923,1.8593584627671027
09_btc_5m_xa_down,g_as_norm_lt_05,val,464,0.8642241379310345,0.4156914886871776,192.8808507508504,-0.6095381843130144,1.6151643095939543
09_btc_5m_xa_down,g_as_norm_lt_05,lockbox,696,0.6264367816091954,-1.0454521041038298,-727.6346644562656,-2.7083554038166757,0.7999073863279355
09_btc_5m_xa_down,g_as_unstable_skip,train,1922,0.8246618106139438,0.6656961144256358,1279.467931926072,-0.17795510485395585,1.375426108146423
09_btc_5m_xa_down,g_as_unstable_skip,val,1037,0.819672131147541,-0.17522158883206876,-181.7047876188553,-1.0259523272382123,0.6076244796553963
09_btc_5m_xa_down,g_as_unstable_skip,lockbox,1100,0.6454545454545455,0.8906191990964178,979.6811190060596,-0.870524501419436,2.430525139611854
09_btc_5m_xa_down,g_as_norm_lt_15,train,1770,0.8282485875706215,0.6388614318823101,1130.784734431689,-0.3324038482534962,1.6134565722516871
09_btc_5m_xa_down,g_as_norm_lt_15,val,951,0.8264984227129337,-0.02985142916035098,-28.388709131493783,-0.9655012619839136,0.7763259520570865
09_btc_5m_xa_down,g_as_norm_lt_15,lockbox,1048,0.6402671755725191,0.806348947743341,845.0536972350213,-0.7989077140019398,2.826709565892859
09_btc_5m_xa_down,g_hy_cb_with_dir,train,10228,0.6761830269847477,-1.0708967485923808,-10953.13194460287,-1.6888426254269235,-0.3579343391493766
09_btc_5m_xa_down,g_hy_cb_with_dir,val,357,0.8263305322128851,-1.1232299263199483,-400.99308369622156,-2.2946855859459285,-0.1313012861988961
09_btc_5m_xa_down,g_hy_cb_with_dir,lockbox,0,,,,,
09_btc_5m_xa_down,g_as_stable_AND_hy_with,train,1303,0.8357636224098235,0.4059323874292135,528.9299008202652,-0.5161916872195979,1.570199230467437
09_btc_5m_xa_down,g_as_stable_AND_hy_with,val,222,0.8513513513513513,-0.5225095052831761,-115.99711017286509,-1.8090391472521947,0.859372621048191
09_btc_5m_xa_down,g_as_stable_AND_hy_with,lockbox,0,,,,,
10_btc_15m_s7_hybrid_v1,none,train,3071,0.8218821230869424,0.14618501731198275,448.93418816509904,-0.621127087948554,1.0392150806777167
10_btc_15m_s7_hybrid_v1,none,val,454,0.8480176211453745,1.0889222955306752,494.3707221709265,-0.7349245354165493,3.524502622755889
10_btc_15m_s7_hybrid_v1,none,lockbox,1242,0.784219001610306,-1.204341161611062,-1495.791722720939,-2.0151563178783576,-0.19021835100384954
10_btc_15m_s7_hybrid_v1,g_as_stable,train,631,0.8351822503961965,0.34556405510307486,218.05091877004025,-1.578284248795467,3.1764956093034438
10_btc_15m_s7_hybrid_v1,g_as_stable,val,364,0.8626373626373627,1.638116768532574,596.2745037458569,-0.42614969649220474,5.418138873620877
10_btc_15m_s7_hybrid_v1,g_as_stable,lockbox,208,0.7980769230769231,-1.01011211664209,-210.10332026155476,-3.1114773865090295,1.985753835135174
10_btc_15m_s7_hybrid_v1,g_as_norm_lt_05,train,495,0.8363636363636363,-0.027598458971094416,-13.661237190691736,-2.2857435496544225,3.548071890045366
10_btc_15m_s7_hybrid_v1,g_as_norm_lt_05,val,276,0.8840579710144928,2.5800626868773984,712.0973015781619,-0.06397436311776786,5.957962533743591
10_btc_15m_s7_hybrid_v1,g_as_norm_lt_05,lockbox,172,0.8023255813953488,-0.8283840684491008,-142.48205977324534,-3.07696644286086,2.11429273287003
10_btc_15m_s7_hybrid_v1,g_as_unstable_skip,train,734,0.8365122615803815,0.3523793967435896,258.64647720979474,-1.3681543643697267,2.710517436126997
10_btc_15m_s7_hybrid_v1,g_as_unstable_skip,val,415,0.8554216867469879,1.5757742676228508,653.9463210634831,-0.5629246357176884,4.365974985970439
10_btc_15m_s7_hybrid_v1,g_as_unstable_skip,lockbox,226,0.7743362831858407,-1.8586769921226693,-420.06100021972327,-4.212502251315407,0.04043596452294912
10_btc_15m_s7_hybrid_v1,g_as_norm_lt_15,train,707,0.8345120226308345,0.3463302542697469,244.85548976871104,-1.4268363876817085,2.937539149398084
10_btc_15m_s7_hybrid_v1,g_as_norm_lt_15,val,399,0.8621553884711779,1.8748530175609885,748.0663540068344,-0.11428501308408384,4.873977698394257
10_btc_15m_s7_hybrid_v1,g_as_norm_lt_15,lockbox,217,0.7880184331797235,-1.391984303884264,-302.0605939428853,-3.4354781051339756,1.3934777660436068
10_btc_15m_s7_hybrid_v1,g_hy_cb_with_dir,train,2332,0.8344768439108061,0.4961267387967187,1156.967554873948,-0.4775691454764911,1.5895632543739484
10_btc_15m_s7_hybrid_v1,g_hy_cb_with_dir,val,283,0.8268551236749117,0.010470792865907689,2.963234381051876,-1.80101627744063,1.6679058421738444
10_btc_15m_s7_hybrid_v1,g_hy_cb_with_dir,lockbox,606,0.7904290429042904,-1.13836884171526,-689.8515180794476,-2.4339070772770595,0.20377378002175559
10_btc_15m_s7_hybrid_v1,g_as_stable_AND_hy_with,train,572,0.833916083916084,0.5640479297544612,322.6354158195518,-1.511199801865496,4.056542620608183
10_btc_15m_s7_hybrid_v1,g_as_stable_AND_hy_with,val,234,0.8504273504273504,0.4149332040562416,97.09436974916053,-1.3674990028755996,2.279493049511486
10_btc_15m_s7_hybrid_v1,g_as_stable_AND_hy_with,lockbox,111,0.7567567567567568,-1.4364495204331185,-159.44589676807615,-5.164838981222151,3.2324163894247984
11_eth_15m_off120_240,none,train,867,0.6447520184544406,-0.6396138185931384,-554.545180720251,-1.9276079079517237,0.7535654117741488
11_eth_15m_off120_240,none,val,135,0.8222222222222222,2.9376789759739093,396.5866617564777,0.8642936120240159,5.58863919016352
11_eth_15m_off120_240,none,lockbox,372,0.6048387096774194,-1.6487721164089797,-613.3432273041404,-4.008623583169742,0.24986247207274975
11_eth_15m_off120_240,g_as_stable,train,85,0.7529411764705882,0.27295468568134823,23.201148282914602,-2.3224984869018646,3.520129893311416
11_eth_15m_off120_240,g_as_stable,val,57,0.8070175438596491,2.3135530337526657,131.87252292390195,-1.3962542132451552,5.836894264534035
11_eth_15m_off120_240,g_as_stable,lockbox,55,0.6181818181818182,-1.601204454258489,-88.0662449842169,-6.130180407444651,3.5468226239006153
11_eth_15m_off120_240,g_as_norm_lt_05,train,44,0.7727272727272727,1.0957005935260051,48.21082611514422,-3.3146542296204076,6.367202990715188
11_eth_15m_off120_240,g_as_norm_lt_05,val,18,0.8888888888888888,5.301313284027373,95.42363911249271,-0.11018228802313873,9.942083237716453
11_eth_15m_off120_240,g_as_norm_lt_05,lockbox,32,0.59375,-1.7586339352617337,-56.27628592837548,-8.38809347848238,5.3928499990817995
11_eth_15m_off120_240,g_as_unstable_skip,train,143,0.7552447552447552,0.2562962047490366,36.650357279112235,-2.1559081339833743,2.499884445063525
11_eth_15m_off120_240,g_as_unstable_skip,val,88,0.8068181818181818,2.668976103226763,234.86989708395512,-0.2941105402514996,5.12231725111661
11_eth_15m_off120_240,g_as_unstable_skip,lockbox,66,0.6212121212121212,-1.8993541968378465,-125.35737699129787,-6.303526293909719,2.3657185719261293
11_eth_15m_off120_240,g_as_norm_lt_15,train,124,0.7580645161290323,0.07391390860929421,9.165324667552483,-2.1413420354562582,2.994681834687677
11_eth_15m_off120_240,g_as_norm_lt_15,val,78,0.8076923076923077,2.703954009230485,210.9084127199778,-0.39827180800225165,5.98109802629637
11_eth_15m_off120_240,g_as_norm_lt_15,lockbox,61,0.6229508196721312,-1.6276036993552403,-99.28382566066966,-6.486127865032107,2.4055862460204582
11_eth_15m_off120_240,g_hy_cb_with_dir,train,792,0.6540404040404041,-0.3105824536350628,-245.98130327896976,-1.6907982022070627,1.0652896609283506
11_eth_15m_off120_240,g_hy_cb_with_dir,val,65,0.8153846153846154,2.5495801548525137,165.7227100654134,-1.3328896827927665,5.189553651452669
11_eth_15m_off120_240,g_hy_cb_with_dir,lockbox,196,0.5459183673469388,-4.210436177902192,-825.2454908688297,-6.567670455892462,-1.3781541943605973
11_eth_15m_off120_240,g_as_stable_AND_hy_with,train,83,0.7469879518072289,0.10147571099376307,8.422484012482334,-3.182648605049737,3.9611550421208945
11_eth_15m_off120_240,g_as_stable_AND_hy_with,val,22,0.8636363636363636,5.6444765255879314,124.17848356293449,-0.29847853841103794,10.785204734756263
11_eth_15m_off120_240,g_as_stable_AND_hy_with,lockbox,11,0.36363636363636365,-13.173203575684374,-144.9052393325281,-22.12465733165163,-3.1830658201303565
12_eth_15m_off60_120,none,train,251,0.6334661354581673,-0.5588638426841316,-140.27482451371702,-2.988813266993083,1.720580071680221
12_eth_15m_off60_120,none,val,58,0.8275862068965517,5.26221221549009,305.2083084984252,1.2506944346654414,8.964396702620643
12_eth_15m_off60_120,none,lockbox,98,0.7755102040816326,5.561878069403579,545.0640508015507,2.198429631464166,8.381679387416085
12_eth_15m_off60_120,g_as_stable,train,40,0.75,2.074925173394467,82.99700693577869,-2.782615306958269,6.656224546266796
12_eth_15m_off60_120,g_as_stable,val,26,0.7692307692307693,1.5307054508407545,39.798341721859614,-4.529941762032911,6.573171022291594
12_eth_15m_off60_120,g_as_stable,lockbox,30,0.7333333333333333,3.391612291009949,101.74836873029847,-2.220935256399377,9.71300500597403
12_eth_15m_off60_120,g_as_norm_lt_05,train,23,0.6956521739130435,-0.12807174437353747,-2.9456501205913614,-6.928668582734857,6.877566975177504
12_eth_15m_off60_120,g_as_norm_lt_05,val,7,0.7142857142857143,-1.933350851886789,-13.533455963207523,,
12_eth_15m_off60_120,g_as_norm_lt_05,lockbox,24,0.7083333333333334,3.1014689441127357,74.43525465870566,-3.8352453024734983,9.068808897388065
12_eth_15m_off60_120,g_as_unstable_skip,train,58,0.7241379310344828,1.6101441812205635,93.38836251079267,-2.580911653541487,6.067656501252373
12_eth_15m_off60_120,g_as_unstable_skip,val,40,0.775,3.368280310256202,134.73121241024808,-1.8273905328130988,7.660968100882034
12_eth_15m_off60_120,g_as_unstable_skip,lockbox,32,0.75,3.7207337616809406,119.0634803737901,-2.0062374435550376,9.670725572092636
12_eth_15m_off60_120,g_as_norm_lt_15,train,50,0.74,2.1044549781860713,105.22274890930358,-2.8430466240442964,6.6009552553784925
12_eth_15m_off60_120,g_as_norm_lt_15,val,34,0.7941176470588235,3.370377557366894,114.59283695047439,-2.159067283147936,8.64117081520122
12_eth_15m_off60_120,g_as_norm_lt_15,lockbox,32,0.75,3.7207337616809406,119.0634803737901,-2.0062374435550376,9.670725572092636
12_eth_15m_off60_120,g_hy_cb_with_dir,train,219,0.6484018264840182,-0.6027345084044683,-131.99885734057855,-2.8041850744004457,1.9807627416411153
12_eth_15m_off60_120,g_hy_cb_with_dir,val,34,0.8235294117647058,4.577826878979783,155.64611388531262,-0.0887466687330238,8.969780081355829
12_eth_15m_off60_120,g_hy_cb_with_dir,lockbox,55,0.7636363636363637,5.043992503884355,277.41958771363954,0.11728402674299616,9.116437909481334
12_eth_15m_off60_120,g_as_stable_AND_hy_with,train,38,0.7368421052631579,1.7220556346198612,65.43811411555473,-3.998444547359238,7.359759175249385
12_eth_15m_off60_120,g_as_stable_AND_hy_with,val,13,0.7692307692307693,2.3880777591958355,31.045010869545862,-6.54679531717959,9.370920705708583
12_eth_15m_off60_120,g_as_stable_AND_hy_with,lockbox,18,0.7777777777777778,5.30897788422301,95.56160191601418,-3.6541240281015046,12.379633039565016
13_pool_15m_offge480,none,train,1935,0.6098191214470284,-2.722697623019822,-5268.419900543356,-4.28470718547777,-1.059571517667967
13_pool_15m_offge480,none,val,418,0.8636363636363636,1.3916271466477583,581.700147298763,-0.31544361952313577,3.7423622333199877
13_pool_15m_offge480,none,lockbox,665,0.48270676691729325,0.631146977981188,419.71274035749,-5.051987487350148,8.42867279215539
13_pool_15m_offge480,g_as_stable,train,574,0.8536585365853658,1.1579051037611188,664.6375295588822,-0.8565296681224872,4.583792884650191
13_pool_15m_offge480,g_as_stable,val,330,0.8818181818181818,2.2740697248357873,750.4430091958099,0.04699659323446658,5.019379592994135
13_pool_15m_offge480,g_as_stable,lockbox,116,0.5689655172413793,-0.510418537580537,-59.2085503593423,-7.560264930949464,12.248132981669459
13_pool_15m_offge480,g_as_norm_lt_05,train,444,0.8513513513513513,0.5981806962620244,265.5922291403388,-1.813097726188342,4.08690248080377
13_pool_15m_offge480,g_as_norm_lt_05,val,258,0.8992248062015504,3.173669202722846,818.8066543024943,0.6068939086696941,6.800469507861606
13_pool_15m_offge480,g_as_norm_lt_05,lockbox,90,0.5333333333333333,-1.677419907800774,-150.96779170206966,-10.291292924229344,14.308209832674468
13_pool_15m_offge480,g_as_unstable_skip,train,663,0.8461538461538461,0.9794967273976769,649.4063302646598,-0.712097264849618,3.797304304218078
13_pool_15m_offge480,g_as_unstable_skip,val,381,0.868766404199475,1.817162550964721,692.3389319175586,-0.31536485388075414,4.311502735160359
13_pool_15m_offge480,g_as_unstable_skip,lockbox,131,0.5725190839694656,-1.3341103343087124,-174.7684537944413,-7.995585386431672,8.522377716688716
13_pool_15m_offge480,g_as_norm_lt_15,train,636,0.8474842767295597,1.0451878166360047,664.739451380499,-0.9525808478157791,3.7940460645584575
13_pool_15m_offge480,g_as_norm_lt_15,val,365,0.8794520547945206,2.2273687851040465,812.989606562977,0.11672137938369843,4.384882830847258
13_pool_15m_offge480,g_as_norm_lt_15,lockbox,125,0.576,-0.9261590807290747,-115.76988509113434,-7.416440769802979,9.887756457656296
13_pool_15m_offge480,g_hy_cb_with_dir,train,1186,0.7057335581787522,-0.3941001356572084,-467.40276088944916,-2.3123379908611565,1.275503031061008
13_pool_15m_offge480,g_hy_cb_with_dir,val,251,0.852589641434263,0.5101071663397065,128.03689875126634,-1.2966087106910547,2.48741428520881
13_pool_15m_offge480,g_hy_cb_with_dir,lockbox,335,0.44776119402985076,-6.238863784677372,-2090.0193678669198,-9.349526230953302,-3.2332011150106243
13_pool_15m_offge480,g_as_stable_AND_hy_with,train,487,0.8459958932238193,1.5046630875373632,732.7709236306958,-1.0040686441882434,5.861312276496919
13_pool_15m_offge480,g_as_stable_AND_hy_with,val,202,0.8712871287128713,1.2267922888362093,247.81204234491426,-0.6768561280644115,3.358119423112025
13_pool_15m_offge480,g_as_stable_AND_hy_with,lockbox,60,0.5333333333333333,-7.176266068442648,-430.5759641065589,-12.194093908765614,-1.9330896266934412
14_sol_5m_drz_res_down,none,train,13771,0.49531624428146104,-5.603922503860202,-77171.61680065884,-6.077389245142697,-4.99548707833017
14_sol_5m_drz_res_down,none,val,1442,0.811373092926491,-0.7037269636214922,-1014.7742815421918,-1.4362914736984818,-0.024444754474557927
14_sol_5m_drz_res_down,none,lockbox,6696,0.4550477897252091,-5.349210613070769,-35818.314265121866,-6.098312900569531,-4.5285395444365015
14_sol_5m_drz_res_down,g_as_stable,train,796,0.8793969849246231,-0.47693345957296096,-379.6390338200769,-1.2541884710972209,0.17093447611793397
14_sol_5m_drz_res_down,g_as_stable,val,967,0.8397104446742503,-0.3389634048709597,-327.77761251021803,-1.2074579240531818,0.6447031679678379
14_sol_5m_drz_res_down,g_as_stable,lockbox,1307,0.47819433817903595,-4.138234199710201,-5408.6720990212325,-5.8748524711648855,-2.2178217674974223
14_sol_5m_drz_res_down,g_as_norm_lt_05,train,421,0.9216152019002375,0.023097625206199367,9.724100211809933,-0.6845409191688557,0.9109167402157078
14_sol_5m_drz_res_down,g_as_norm_lt_05,val,512,0.861328125,-0.520267293547175,-266.3768542961536,-1.5832218119051054,0.5555567725482653
14_sol_5m_drz_res_down,g_as_norm_lt_05,lockbox,737,0.43012211668928085,-7.69822266057176,-5673.5901008413875,-10.002142492720722,-5.33453462489066
14_sol_5m_drz_res_down,g_as_unstable_skip,train,1068,0.8567415730337079,-0.44256393433479274,-472.65828186955866,-1.146905628422201,0.29730499073641203
14_sol_5m_drz_res_down,g_as_unstable_skip,val,1287,0.8205128205128205,-0.6187707825657431,-796.3579971621114,-1.4012534302550095,0.2461371269212271
14_sol_5m_drz_res_down,g_as_unstable_skip,lockbox,1561,0.48302370275464446,-3.9008298247691022,-6089.195356464568,-5.4033955359657355,-2.482930084340147
14_sol_5m_drz_res_down,g_as_norm_lt_15,train,982,0.8676171079429735,-0.5314426233356192,-521.876656115578,-1.1630927252396077,0.14533899548906226
14_sol_5m_drz_res_down,g_as_norm_lt_15,val,1179,0.825275657336726,-0.5509979296429173,-649.6265590489995,-1.3205761335727646,0.31707344634423784
14_sol_5m_drz_res_down,g_as_norm_lt_15,lockbox,1495,0.4809364548494983,-3.965356313989197,-5928.20768941385,-5.406831271749073,-2.6599270222900877
14_sol_5m_drz_res_down,g_hy_cb_with_dir,train,6239,0.6560346209328418,-3.0272901224309674,-18887.263073846807,-3.7070557823011603,-2.0697531289414712
14_sol_5m_drz_res_down,g_hy_cb_with_dir,val,331,0.8217522658610272,-1.137843417603757,-376.62617122684355,-2.442310631995467,0.3809747456942413
14_sol_5m_drz_res_down,g_hy_cb_with_dir,lockbox,0,,,,,
14_sol_5m_drz_res_down,g_as_stable_AND_hy_with,train,642,0.8785046728971962,-0.5402176890588882,-346.81975637580626,-1.2329104573373877,0.4226724977398877
14_sol_5m_drz_res_down,g_as_stable_AND_hy_with,val,270,0.825925925925926,-1.035277806779072,-279.52500783034947,-2.4808846155993787,0.4562880899525802
14_sol_5m_drz_res_down,g_as_stable_AND_hy_with,lockbox,0,,,,,
15_btc_15m_s7_tight,none,train,2965,0.8195615514333895,0.05415964577666469,160.5833497278108,-0.6402519025376031,0.900632405179379
15_btc_15m_s7_tight,none,val,429,0.8554778554778555,1.3808256118417999,592.3741874801322,-0.4238963138396003,4.042093093461192
15_btc_15m_s7_tight,none,lockbox,1221,0.7846027846027847,-1.1434455914542472,-1396.1470671656357,-1.9823883147937067,-0.17049643538951564
15_btc_15m_s7_tight,g_as_stable,train,612,0.8382352941176471,0.21930890103182218,134.21704743147518,-1.5341434095848192,3.1284909555599962
15_btc_15m_s7_tight,g_as_stable,val,355,0.8676056338028169,1.8126845604539905,643.5030189611666,-0.6007524266683288,4.626082896688138
15_btc_15m_s7_tight,g_as_stable,lockbox,205,0.7951219512195122,-1.0618488698139985,-217.6790183118697,-3.2054528680386714,1.4701717701250692
15_btc_15m_s7_tight,g_as_norm_lt_05,train,488,0.8401639344262295,0.09132345088906181,44.56584403386216,-2.1919461727366687,3.9209333338840437
15_btc_15m_s7_tight,g_as_norm_lt_05,val,275,0.8836363636363637,2.5816976991950686,709.9668672786439,0.1729911130627284,5.93980729426754
15_btc_15m_s7_tight,g_as_norm_lt_05,lockbox,171,0.8011695906432749,-0.8346756390779286,-142.7295342823258,-3.23457979210697,2.0808944266083658
15_btc_15m_s7_tight,g_as_unstable_skip,train,696,0.8376436781609196,0.1991325413236756,138.59624876127822,-1.3653935571883564,2.2481356863889004
15_btc_15m_s7_tight,g_as_unstable_skip,val,399,0.8646616541353384,1.8736453608641852,747.5844989848099,-0.15003165389464052,3.8450589207864034
15_btc_15m_s7_tight,g_as_unstable_skip,lockbox,222,0.7702702702702703,-1.9372061910684535,-430.05977441719665,-4.297330091084257,0.4000796747077992
15_btc_15m_s7_tight,g_as_norm_lt_15,train,675,0.837037037037037,0.233655135148844,157.7172162254697,-1.382491396859492,3.0248616060657216
15_btc_15m_s7_tight,g_as_norm_lt_15,val,387,0.8656330749354005,1.9951689555610845,772.1303858021397,-0.13929731135319,4.752391942730568
15_btc_15m_s7_tight,g_as_norm_lt_15,lockbox,213,0.784037558685446,-1.4650674560580224,-312.05936814035874,-3.9781195311968625,1.0444716080917122
15_btc_15m_s7_tight,g_hy_cb_with_dir,train,2227,0.8320610687022901,0.3901500632895107,868.8641909457403,-0.6234790484053174,1.356734984897515
15_btc_15m_s7_tight,g_hy_cb_with_dir,val,268,0.8395522388059702,0.45274182103808047,121.33480803820557,-1.304478788922291,2.4288270430663292
15_btc_15m_s7_tight,g_hy_cb_with_dir,lockbox,595,0.7932773109243697,-1.001384636040652,-595.8238584441879,-2.166975822359817,0.263184882900345
15_btc_15m_s7_tight,g_as_stable_AND_hy_with,train,553,0.8372513562386981,0.4318291943598316,238.80154448098688,-1.5190762178669457,3.583835683834646
15_btc_15m_s7_tight,g_as_stable_AND_hy_with,val,225,0.8577777777777778,0.6414350442865339,144.32288496447012,-0.9645389064522147,2.5871005398634503
15_btc_15m_s7_tight,g_as_stable_AND_hy_with,lockbox,111,0.7567567567567568,-1.4364495204331185,-159.44589676807615,-5.164838981222151,3.2324163894247984
