sleeve_id,slug,fire_us,direction,live_vwap,live_shares,placed_usd,live_won,live_pnl,live_outcome,canon_outcome,bt_vwap,bt_shares,bt_pnl,outcome_match,fill_status,delta_vwap
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779905100,1779905400000000,UP,0.68,7.352941176470588,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.6700000002235175
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779905100,1779905400000000,DOWN,0.5119117936601693,9.767307692307693,5.0,True,4.67196153846154,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779905400,1779905700000000,DOWN,0.37,13.513513513513514,5.0,True,8.343243243243244,Down,Down,0.9700000286102295,4.21999979019165,0.12406787551117532,True,ok,0.6000000286102295
poly_sniper_v5_sol_5m_depth_up_hod_session,sol-updown-5m-1779905400,1779905700000000,UP,0.66,7.575757575757575,5.0,False,-5.0,Down,Down,0.11204481865206632,44.62499971129,-5.0,True,ok,-0.5479551813479338
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779905400,1779905700000000,DOWN,0.4563106796116505,10.957446808510635,5.0,True,5.838297872340425,Down,Down,0.9700000286102295,4.21999979019165,0.12406787551117532,True,ok,0.513689348998579
poly_sniper_v5_sol_5m_depth_up_hod_session,sol-updown-5m-1779905400,1779905700000000,UP,0.74,6.756756756756757,5.0,False,-5.0,Down,Down,0.11204481865206632,44.62499971129,-5.0,True,ok,-0.6279551813479337
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779905700,1779906000000000,UP,0.4382470119521913,11.409090909090908,5.0,True,6.28090909090909,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779906000,1779906300000000,UP,0.5346534653465347,9.351851851851851,5.0,True,4.264814814814814,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779906000,1779906300000000,UP,0.53,9.433962264150942,5.0,True,4.345283018867924,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779906900,1779907200000000,UP,0.5449861276258423,9.174545454545454,5.0,True,4.091054545454544,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779907500,1779907800000000,UP,0.75,6.666666666666667,5.0,False,-5.0,Down,Down,0.8600000143051147,5.813953391663639,-5.0,True,ok,0.11000001430511475
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779907500,1779907800000000,UP,0.75,6.666666666666667,5.0,False,-5.0,Down,Down,0.8600000143051147,5.813953391663639,-5.0,True,ok,0.11000001430511475
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779908100,1779908400000000,UP,0.88,5.681818181818182,5.0,True,0.6681818181818181,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779908400,1779908700000000,UP,0.65,7.692307692307692,5.0,True,2.638461538461538,Up,Up,,,,,no_fill,
