sleeve_id,slug,direction,placed_fire_us,live_vwap,live_shares,live_outcome,live_won,live_pnl,canon_outcome,bt_vwap,bt_shares,bt_pnl,fill_status,book_dt_us
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780017300,UP,1780017390000000,0.32,15.625,Down,False,-5.0,Down,0.3199999928474426,15.625000349245973,-5.0,OK,39728000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780018200,DOWN,1780018290000000,0.72,6.944444444444445,Down,True,1.8464444444444448,Down,0.7099999785423279,7.04225373395827,2.0014086592791043,OK,6000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780018500,UP,1780018590000000,0.51,9.803921568627452,Down,False,-5.0,Down,0.5099999904632568,9.803921751955851,-5.0,OK,413000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780018800,DOWN,1780018890000000,0.51,9.803921568627452,Up,False,-5.0,Up,0.5099999904632568,9.803921751955851,-5.0,OK,2924000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780020300,DOWN,1780020390000000,0.66,7.575757575757575,Down,True,2.456757575757575,Down,0.6600000262260437,7.575757274724028,2.524242129229547,OK,2662000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780020600,DOWN,1780020690000000,0.61,8.19672131147541,Up,False,-4.999999999999999,Up,0.6100000143051147,8.19672111925404,-5.0,OK,5087000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780023000,UP,1780023090000000,0.5531191971869939,9.039642857142857,Down,False,-4.999999999999999,Down,0.5531192062525471,9.039642708984264,-5.0,OK,1062000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780026000,UP,1780026060000000,0.81,6.172839506172839,Up,True,1.1063395061728392,Up,0.8100000023841858,6.172839488003461,1.1493826982433921,OK,538000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780026000,UP,1780026060000000,0.81,6.172839506172839,Up,True,1.1063395061728392,Up,0.8100000023841858,6.172839488003461,1.1493826982433921,OK,538000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780026300,DOWN,1780026390000000,0.65,7.692307692307692,Down,True,2.569807692307692,Down,0.6499999761581421,7.692307974459867,2.6384618149706696,OK,386000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780026600,DOWN,1780026690000000,0.3952569169960474,12.65,Up,False,-5.0,Up,0.39525691338767993,12.650000115483998,-5.0,OK,107000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780026900,UP,1780026960000000,0.71,7.042253521126761,Down,False,-5.0,Down,0.7099999785423279,7.04225373395827,-5.0,OK,2903000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780026900,UP,1780026960000000,0.71,7.042253521126761,Down,False,-5.0,Down,0.7099999785423279,7.04225373395827,-5.0,OK,2903000.0
poly_sniper_v5_eth_15m_trstack_vwap_offearly,eth-updown-15m-1780026300,DOWN,1780026330000000,0.55,9.09090909090909,Down,True,3.93340909090909,Down,0.550000011920929,9.090908893868948,4.009090715991569,OK,2682000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780027200,UP,1780027260000000,0.85,5.882352941176471,Up,True,0.8298529411764708,Up,0.8500000238418579,5.882352776180919,0.8647057206573003,OK,1008000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780027200,UP,1780027260000000,0.85,5.882352941176471,Up,True,0.8298529411764708,Up,0.8500000238418579,5.882352776180919,0.8647057206573003,OK,1008000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780027500,DOWN,1780027590000000,0.78,6.41025641025641,Down,True,1.33325641025641,Down,0.7799999713897705,6.410256645383223,1.3820515124755584,OK,289000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780027500,DOWN,1780027560000000,0.74,6.756756756756757,Down,True,1.6657567567567568,Down,0.7400000095367432,6.756756669679118,1.7216215362855354,OK,7544000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780027500,DOWN,1780027560000000,0.74,6.756756756756757,Down,True,1.6657567567567568,Down,0.7400000095367432,6.756756669679118,1.7216215362855354,OK,7544000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780027800,DOWN,1780027860000000,0.57,8.771929824561404,Up,False,-5.0,Up,0.5699999928474427,8.771929934634617,-5.000000000000001,OK,127000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780027800,DOWN,1780027860000000,0.57,8.771929824561404,Up,False,-5.0,Up,0.5699999928474427,8.771929934634617,-5.000000000000001,OK,127000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780029600,DOWN,1780029690000000,0.62,8.064516129032258,Down,True,2.931516129032258,Down,0.6200000047683716,8.064516067008695,3.0032257456685207,OK,388000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780030200,DOWN,1780030260000000,0.65,7.692307692307692,Down,True,2.569807692307692,Down,0.6499999761581421,7.692307974459867,2.6384618149706696,OK,634000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780030200,DOWN,1780030260000000,0.65,7.692307692307692,Down,True,2.569807692307692,Down,0.6499999761581421,7.692307974459867,2.6384618149706696,OK,634000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780031100,DOWN,1780031190000000,0.68,7.352941176470588,Up,False,-5.0,Up,0.6800000071525574,7.352941099128922,-5.0,OK,1307000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780031100,UP,1780031160000000,0.64,7.8125,Up,True,2.6865,Up,0.6399999856948853,7.812500174622986,2.7562501711305267,OK,96000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780031100,UP,1780031160000000,0.64,7.8125,Up,True,2.6865,Up,0.6399999856948853,7.812500174622986,2.7562501711305267,OK,96000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780031700,DOWN,1780031790000000,0.6,8.333333333333334,Down,True,3.193333333333334,Down,0.550000011920929,9.090908893868948,4.009090715991569,OK,20897000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780031700,UP,1780031760000000,0.59,8.474576271186441,Down,False,-5.0,Down,0.5899999737739562,8.474576647889183,-5.0,OK,2250000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780031700,UP,1780031760000000,0.59,8.474576271186441,Down,False,-5.0,Down,0.5899999737739562,8.474576647889183,-5.0,OK,2250000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780032000,DOWN,1780032060000000,0.88,5.681818181818182,Down,True,0.6398181818181817,Down,0.8799999952316284,5.681818212605705,0.6681818483535912,OK,354000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780032000,DOWN,1780032060000000,0.88,5.681818181818182,Down,True,0.6398181818181817,Down,0.8799999952316284,5.681818212605705,0.6681818483535912,OK,354000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780032300,UP,1780032390000000,0.61,8.19672131147541,Up,True,3.0602213114754098,Up,0.6100000143051147,8.19672111925404,3.132786696868959,OK,361000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780032300,UP,1780032360000000,0.49,10.20408163265306,Up,True,5.025581632653061,Up,0.4900000095367431,10.204081434053666,5.099999805372593,OK,1836000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780032300,UP,1780032360000000,0.49,10.20408163265306,Up,True,5.025581632653061,Up,0.4900000095367431,10.204081434053666,5.099999805372593,OK,1836000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780032600,DOWN,1780032660000000,0.68,7.352941176470588,Down,True,2.240941176470588,Down,0.6800000071525574,7.352941099128922,2.305882277146344,OK,161000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780032600,DOWN,1780032660000000,0.68,7.352941176470588,Down,True,2.240941176470588,Down,0.6800000071525574,7.352941099128922,2.305882277146344,OK,161000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780032900,DOWN,1780032990000000,0.74,6.756756756756757,Up,False,-5.0,Up,0.7400000095367432,6.756756669679118,-5.0,OK,1003000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780032900,DOWN,1780032960000000,0.4784498225748575,10.450416666666666,Up,False,-5.0,Up,0.4784498133497124,10.450416868164519,-5.0,OK,502000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780032900,DOWN,1780032960000000,0.4784498225748575,10.450416666666666,Up,False,-5.0,Up,0.4784498133497124,10.450416868164519,-5.0,OK,502000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780033200,DOWN,1780033260000000,0.75,6.666666666666667,Down,True,1.5791666666666668,Down,0.75,6.666666666666667,1.6333333333333335,OK,6082000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780033500,UP,1780033560000000,0.8,6.25,Up,True,1.1799999999999995,Up,0.800000011920929,6.249999906867744,1.2249999087303893,OK,181000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780033500,UP,1780033560000000,0.8,6.25,Up,True,1.1799999999999995,Up,0.800000011920929,6.249999906867744,1.2249999087303893,OK,181000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780033800,UP,1780033890000000,0.29,17.24137931034483,Down,False,-5.0,Down,0.28999999165534973,17.2413798064596,-5.0,OK,539000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780033800,DOWN,1780033860000000,0.71,7.042253521126761,Down,True,1.940753521126761,Down,0.7099999785423279,7.04225373395827,2.0014086592791043,OK,2020000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780033800,DOWN,1780033860000000,0.71,7.042253521126761,Down,True,1.940753521126761,Down,0.7099999785423279,7.04225373395827,2.0014086592791043,OK,2020000.0
poly_sniper_v5_eth_15m_trstack_vwap_offearly,eth-updown-15m-1780033500,UP,1780033560000000,0.69,7.246376811594203,Up,True,2.1378768115942037,Up,0.6951064434108274,7.1931429314126785,2.149280072784425,OK,7000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780034100,DOWN,1780034160000000,0.77,6.493506493506493,Up,False,-5.0,Up,0.7699999809265137,6.493506654355598,-5.0,OK,391000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780034100,DOWN,1780034190000000,0.77,6.493506493506493,Up,False,-5.0,Up,0.7699999809265137,6.493506654355598,-5.0,OK,321000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780034100,DOWN,1780034160000000,0.77,6.493506493506493,Up,False,-5.0,Up,0.7699999809265137,6.493506654355598,-5.0,OK,391000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780034700,DOWN,1780034760000000,0.6,8.333333333333334,Up,False,-5.0,Down,0.6000000238418579,8.333333002196431,3.2666663421525026,OK,298000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780034700,DOWN,1780034760000000,0.6,8.333333333333334,Up,False,-5.0,Down,0.6000000238418579,8.333333002196431,3.2666663421525026,OK,298000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780035300,DOWN,1780035360000000,0.43,11.627906976744184,Up,False,-5.0,Up,0.4300000071525574,11.627906783327278,-5.0,OK,3824000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780035300,DOWN,1780035360000000,0.43,11.627906976744184,Up,False,-5.0,Up,0.4300000071525574,11.627906783327278,-5.0,OK,3824000.0
poly_sniper_v5_eth_15m_trstack_vwap_offearly,eth-updown-15m-1780035300,UP,1780035330000000,0.6517874777799723,7.671212121212122,Down,False,-5.0,Down,0.6517874628274055,7.671212297196347,-5.0,OK,175000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780037700,UP,1780037790000000,0.45,11.11111111111111,Down,False,-5.0,Down,0.44999998807907104,11.111111405455043,-5.0,OK,2584000.0
poly_sniper_v5_eth_15m_trstack_vwap_offearly,eth-updown-15m-1780038900,UP,1780038960000000,0.4799999999999999,10.416666666666668,Down,False,-5.0,Down,0.47999998927116394,10.416666899497315,-5.0,OK,5489000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780041000,UP,1780041060000000,0.72,6.944444444444445,Down,False,-5.0,Down,0.7200000286102295,6.944444168497026,-5.0,OK,371000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780041000,UP,1780041060000000,0.72,6.944444444444445,Down,False,-5.0,Down,0.7200000286102295,6.944444168497026,-5.0,OK,371000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780041300,DOWN,1780041360000000,0.4777165150580226,10.466458333333334,Up,False,-5.0,Up,0.47771650644781544,10.46645852197738,-5.0,OK,430000.0
poly_sniper_v5_eth_15m_trstack_vwap_offearly,eth-updown-15m-1780040700,DOWN,1780040730000000,0.5428988826153907,9.209818181818182,Up,False,-5.0,Up,0.5428989011080095,9.20981786810663,-5.0,OK,480000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780041300,DOWN,1780041360000000,0.4777165150580226,10.466458333333334,Up,False,-5.0,Up,0.47771650644781544,10.46645852197738,-5.0,OK,430000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780041600,UP,1780041660000000,0.93,5.376344086021505,Up,True,0.3518440860215051,Up,0.9300000071525573,5.3763440446724635,0.36881716377901425,OK,5198000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780041600,UP,1780041660000000,0.93,5.376344086021505,Up,True,0.3518440860215051,Up,0.9300000071525573,5.3763440446724635,0.36881716377901425,OK,5198000.0
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8,eth-updown-5m-1780042500,UP,1780042620000000,0.8600000000000001,5.813953488372093,Up,True,0.7649534883720924,Up,0.33000001311302185,15.151514549448056,9.948484258459095,OK,36153000.0
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8_vL,eth-updown-5m-1780042500,UP,1780042620000000,0.8600000000000001,5.813953488372093,Up,True,0.7649534883720924,Up,0.33000001311302185,15.151514549448056,9.948484258459095,OK,36153000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780042500,DOWN,1780042560000000,0.66,7.575757575757575,Up,False,-5.0,Up,0.6600000262260437,7.575757274724028,-5.0,OK,1556000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780042800,DOWN,1780042860000000,0.36,13.88888888888889,Up,False,-5.0,Up,0.36000001430511475,13.888888336994052,-5.0,OK,3914000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780042800,DOWN,1780042860000000,0.36,13.88888888888889,Up,False,-5.0,Up,0.36000001430511475,13.888888336994052,-5.0,OK,3914000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780043100,UP,1780043160000000,0.67,7.462686567164178,Down,False,-5.0,Down,0.6700000166893005,7.462686381273111,-5.0,OK,8149000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780043400,DOWN,1780043460000000,0.49,10.20408163265306,Up,False,-5.0,Up,0.4900000095367431,10.204081434053666,-5.0,OK,44217000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780043400,DOWN,1780043460000000,0.49,10.20408163265306,Up,False,-5.0,Up,0.4900000095367431,10.204081434053666,-5.0,OK,44217000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780043700,UP,1780043760000000,0.3823529411764706,13.076923076923077,Down,False,-5.0,Down,0.3823529343016556,13.076923312049889,-5.0,OK,141000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780043700,UP,1780043760000000,0.3823529411764706,13.076923076923077,Down,False,-5.0,Down,0.3823529343016556,13.076923312049889,-5.0,OK,141000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780044000,UP,1780044090000000,0.67,7.462686567164178,Down,False,-5.0,Down,0.6700000166893005,7.462686381273111,-5.0,OK,883000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780044300,DOWN,1780044360000000,0.67,7.462686567164178,Down,True,2.3471865671641785,Down,0.6700000166893005,7.462686381273111,2.4134326536476483,OK,8421000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780044300,DOWN,1780044360000000,0.67,7.462686567164178,Down,True,2.3471865671641785,Down,0.6700000166893005,7.462686381273111,2.4134326536476483,OK,8421000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780044600,DOWN,1780044660000000,0.38,13.157894736842104,Down,True,7.940894736842105,Down,0.3799999952316284,13.157894901951927,7.994737003912888,OK,284000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780044600,DOWN,1780044660000000,0.38,13.157894736842104,Down,True,7.940894736842105,Down,0.3799999952316284,13.157894901951927,7.994737003912888,OK,284000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780044900,DOWN,1780044960000000,0.77,6.493506493506493,Down,True,1.4130064935064934,Down,0.7699999809265137,6.493506654355598,1.463636521268486,OK,1959000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780044900,DOWN,1780044960000000,0.77,6.493506493506493,Down,True,1.4130064935064934,Down,0.7699999809265137,6.493506654355598,1.463636521268486,OK,1959000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780045200,UP,1780045260000000,0.65,7.692307692307692,Up,True,2.569807692307692,Up,0.6499999761581421,7.692307974459867,2.6384618149706696,OK,1264000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780045200,UP,1780045260000000,0.65,7.692307692307692,Up,True,2.569807692307692,Up,0.6499999761581421,7.692307974459867,2.6384618149706696,OK,1264000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780045500,UP,1780045560000000,0.56,8.928571428571427,Up,True,3.774571428571428,Up,0.5600000023841858,8.928571390558263,3.8499999627470975,OK,2810000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780045500,UP,1780045590000000,0.5841352817710189,8.559661016949153,Up,True,3.41410836556901,Up,0.5841352613651639,8.55966131596757,3.488468089648219,OK,21791000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780045500,UP,1780045560000000,0.56,8.928571428571427,Up,True,3.774571428571428,Up,0.5600000023841858,8.928571390558263,3.8499999627470975,OK,2810000.0
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8_vL,eth-updown-5m-1780045800,UP,1780045920000000,0.95,5.2631578947368425,Up,True,0.2456578947368423,Up,0.9499999880790709,5.263157960780771,0.2578948015651556,OK,2672000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780045800,UP,1780045860000000,0.8600000000000001,5.813953488372093,Up,True,0.7649534883720924,Up,0.8600000143051147,5.813953391663639,0.7976743238303662,OK,1041000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780045800,UP,1780045860000000,0.8600000000000001,5.813953488372093,Up,True,0.7649534883720924,Up,0.8600000143051147,5.813953391663639,0.7976743238303662,OK,1041000.0
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8,eth-updown-5m-1780045800,UP,1780045920000000,0.95,5.2631578947368425,Up,True,0.2456578947368423,Up,0.9499999880790709,5.263157960780771,0.2578948015651556,OK,2672000.0
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8,eth-updown-5m-1780046100,UP,1780046220000000,0.9098180363927214,5.495604395604396,Up,True,0.4640407083418484,Up,0.9098180616999386,5.4956042427403675,0.48569215788556014,OK,482000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780046100,UP,1780046160000000,0.61,8.19672131147541,Up,True,3.0602213114754098,Up,0.6100000143051147,8.19672111925404,3.132786696868959,OK,1524000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780046100,UP,1780046160000000,0.61,8.19672131147541,Up,True,3.0602213114754098,Up,0.6100000143051147,8.19672111925404,3.132786696868959,OK,1524000.0
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8_vL,eth-updown-5m-1780046100,UP,1780046220000000,0.9098180363927214,5.495604395604396,Up,True,0.4640407083418484,Up,0.9098180616999386,5.4956042427403675,0.48569215788556014,OK,482000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780046400,DOWN,1780046490000000,0.74,6.756756756756757,Down,True,1.6657567567567568,Down,0.8100000023841858,6.172839488003461,1.1493826982433921,OK,999000.0
poly_sniper_v5_eth_15m_trstack_vwap_offearly,eth-updown-15m-1780046100,UP,1780046160000000,0.58,8.620689655172415,Up,True,3.473689655172415,Up,0.5799999833106995,8.6206899032298,3.5482761051652045,OK,3683000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780046700,UP,1780046760000000,0.4890219560878244,10.224489795918366,Up,True,5.045647480549105,Up,0.47999998927116394,10.416666899497315,5.308333561507369,OK,42514000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780046700,UP,1780046760000000,0.4890219560878244,10.224489795918366,Up,True,5.045647480549105,Up,0.47999998927116394,10.416666899497315,5.308333561507369,OK,42514000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780047000,DOWN,1780047060000000,0.73,6.849315068493151,Down,True,1.7548150684931507,Down,0.6000000238418579,8.333333002196431,3.2666663421525026,OK,14366000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780047000,DOWN,1780047060000000,0.73,6.849315068493151,Down,True,1.7548150684931507,Down,0.6000000238418579,8.333333002196431,3.2666663421525026,OK,14366000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780047300,UP,1780047390000000,0.4799216454456415,10.418367346938776,Down,False,-5.0,Down,0.47992164949098187,10.418367259120604,-5.0,OK,234000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780047300,DOWN,1780047360000000,0.779392074182138,6.41525641025641,Down,True,1.3380436362201584,Down,0.7793920461957996,6.415256640614851,1.3869515078025543,OK,19000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780047600,UP,1780047660000000,0.68,7.352941176470588,Up,True,2.240941176470588,Up,0.6800000071525574,7.352941099128922,2.305882277146344,OK,385000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780047900,DOWN,1780047990000000,0.67,7.462686567164178,Down,True,2.3471865671641785,Down,0.6700000166893005,7.462686381273111,2.4134326536476483,OK,107000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780048200,UP,1780048260000000,0.54,9.25925925925926,Up,True,4.098259259259258,Up,0.5400000214576721,9.259258891329369,4.174073713502781,OK,563000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780048200,UP,1780048260000000,0.54,9.25925925925926,Up,True,4.098259259259258,Up,0.5400000214576721,9.259258891329369,4.174073713502781,OK,563000.0
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,eth-updown-5m-1780048500,DOWN,1780048590000000,0.69,7.246376811594203,Up,False,-5.0,Up,0.6899999976158142,7.246376836632911,-5.0,OK,1554000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780048800,DOWN,1780048860000000,0.589022223109638,8.48864406779661,Down,True,3.3448018458849837,Down,0.5890221978776209,8.488644431425712,3.4188715427971976,OK,2837000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780048800,DOWN,1780048860000000,0.589022223109638,8.48864406779661,Down,True,3.3448018458849837,Down,0.5890221978776209,8.488644431425712,3.4188715427971976,OK,2837000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780049100,UP,1780049160000000,0.8548367858136853,5.849069767441861,Down,False,-5.0,Down,0.8548368049597919,5.84906963643801,-5.0,OK,6079000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780049100,UP,1780049160000000,0.8548367858136853,5.849069767441861,Down,False,-5.0,Down,0.8548368049597919,5.84906963643801,-5.0,OK,6079000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780049400,DOWN,1780049460000000,0.38,13.157894736842104,Up,False,-5.0,Up,0.3799999952316284,13.157894901951927,-5.0,OK,489000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,eth-updown-5m-1780049700,UP,1780049760000000,0.49,10.20408163265306,Down,False,-5.0,Down,0.4900000095367431,10.204081434053666,-5.0,OK,2519000.0
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,eth-updown-5m-1780049700,UP,1780049760000000,0.49,10.20408163265306,Down,False,-5.0,Down,0.4900000095367431,10.204081434053666,-5.0,OK,2519000.0
