sleeve_id,slug,direction,placed_fire_us,live_vwap,live_shares,live_outcome,live_won,live_pnl,canon_outcome,bt_vwap,bt_shares,bt_pnl,fill_status,book_dt_us
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779918300,DOWN,1779918900000000,0.96,5.208333333333334,Down,True,0.2041666666666674,Down,0.9599999785423279,5.2083334497486575,0.20416678075368438,OK,2277000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779919200,DOWN,1779919800000000,0.1764705882352941,28.33333333333333,Down,True,22.866666666666664,Down,0.1764705933914052,28.33333250549108,22.866665855381257,OK,100000.0
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,btc-updown-15m-1779921000,UP,1779921840000000,0.97,5.154639175257732,Up,True,0.1515463917525774,Down,0.9700000286102295,5.154639023221232,-5.0,OK,1643000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779921900,DOWN,1779922500000000,0.96,5.208333333333334,Down,True,0.2041666666666674,Down,0.9599999785423279,5.2083334497486575,0.20416678075368438,OK,3024000.0
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,btc-updown-15m-1779922800,DOWN,1779923640000000,0.2371541501976284,21.083333333333336,Up,False,-5.0,Up,0.23715414757865197,21.083333566163983,-5.0,OK,188000.0
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,btc-updown-15m-1779924600,UP,1779925440000000,0.93,5.376344086021505,Up,True,0.368817204301075,Up,0.9300000071525573,5.3763440446724635,0.36881716377901425,OK,911000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779925500,DOWN,1779925710000000,0.01,500.0,Up,False,-5.0,Up,0.009999999776482582,500.0000111758711,-5.0,OK,784000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779925500,DOWN,1779925710000000,0.01,500.0,Up,False,-5.0,Up,0.009999999776482582,500.0000111758711,-5.0,OK,784000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779926400,UP,1779926490000000,0.93,5.376344086021505,Up,True,0.368817204301075,Up,,,,NO_BOOK,
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779926400,UP,1779926550000000,0.91,5.494505494505495,Up,True,0.4846153846153844,Up,0.9100000262260436,5.494505336154795,0.48461522943169894,OK,462000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779926400,UP,1779926580000000,0.98,5.1020408163265305,Up,True,0.1,Up,0.9800000190734862,5.102040717026833,0.09999990268629648,OK,380000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779926400,UP,1779926520000000,0.8900000000000001,5.617977528089887,Up,True,0.6056179775280892,Up,0.8899999856948853,5.617977618388555,0.6056180660207842,OK,7000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779926700,UP,1779926730000000,0.61,8.19672131147541,Down,False,-4.999999999999999,Down,0.6100000143051147,8.19672111925404,-5.0,OK,534000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779926700,UP,1779926760000000,0.58,8.620689655172415,Down,False,-5.0,Down,0.5799999833106995,8.6206899032298,-5.0,OK,29000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779927000,UP,1779927240000000,0.01,500.0,Down,False,-5.0,Down,0.009999999776482582,500.0000111758711,-5.0,OK,18252000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779927000,UP,1779927240000000,0.01,500.0,Down,False,-5.0,Down,0.009999999776482582,500.0000111758711,-5.0,OK,18252000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779927300,UP,1779927480000000,0.978454042612672,5.110102040816327,Up,True,0.1078999999999999,Up,0.9784540630861595,5.110101933890908,0.10789989521308978,OK,36000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779927300,UP,1779927450000000,0.8700000000000001,5.747126436781609,Up,True,0.7321839080459763,Up,0.8700000047683715,5.74712640528226,0.7321838771766147,OK,15000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779927300,UP,1779927420000000,0.83,6.024096385542169,Up,True,1.0036144578313255,Up,0.8299999833106995,6.024096506672238,1.003614576538793,OK,173000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779927300,UP,1779927360000000,0.73,6.849315068493151,Up,True,1.812328767123288,Up,0.7300000190734863,6.849314889533817,1.8123285917431406,OK,394000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779927300,UP,1779927330000000,0.65,7.692307692307692,Up,True,2.638461538461538,Up,0.6499999761581421,7.692307974459867,2.6384618149706696,OK,30000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779927300,UP,1779927390000000,0.84,5.9523809523809526,Up,True,0.9333333333333336,Up,0.8399999737739563,5.952381138223105,0.9333335154586427,OK,211000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779927300,DOWN,1779927900000000,0.26,19.23076923076923,Up,False,-5.0,Up,0.27000001072883606,18.518517782658737,-5.0,OK,13928000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779929700,UP,1779929940000000,0.9,5.555555555555555,Up,True,0.5444444444444443,Up,0.26032626707952156,19.206667295208653,13.92253394930448,OK,59332000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779929700,UP,1779929970000000,0.92,5.434782608695652,Up,True,0.4260869565217395,Up,0.9200000166893004,5.434782510105741,0.42608685990362616,OK,58000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779930000,UP,1779930270000000,0.8,6.25,Down,False,-5.0,Down,0.800000011920929,6.249999906867744,-5.0,OK,8000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779930000,UP,1779930240000000,0.75,6.666666666666667,Down,False,-5.0,Down,0.75,6.666666666666667,-5.0,OK,26000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779930000,DOWN,1779930600000000,0.8600000000000001,5.813953488372093,Down,True,0.7976744186046505,Down,0.8600000143051147,5.813953391663639,0.7976743238303662,OK,3976000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779931800,DOWN,1779932400000000,0.3414034608556546,14.64542857142857,Down,True,9.452519999999998,Down,0.3414034629368952,14.645428482148105,9.452519912505142,OK,40924000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779932700,DOWN,1779933300000000,0.29,17.24137931034483,Up,False,-5.0,Up,0.28999999165534973,17.2413798064596,-5.0,OK,1424000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779934500,DOWN,1779935100000000,0.97,5.154639175257732,Down,True,0.1515463917525774,Down,0.9700000286102295,5.154639023221232,0.15154624275680695,OK,9753000.0
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,btc-updown-15m-1779936300,DOWN,1779937140000000,0.1314998497144574,38.02285714285714,Up,False,-5.0,Up,0.05239625585178957,95.42666586985197,-5.0,OK,2323000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779939900,DOWN,1779940500000000,0.91,5.494505494505495,Down,True,0.4846153846153844,Down,0.8500000238418579,5.882352776180919,0.8647057206573003,OK,42143000.0
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,btc-updown-15m-1779954300,UP,1779955140000000,0.26,19.23076923076923,Down,False,-5.0,Down,0.25999999046325684,19.230769936149667,-5.0,OK,211000.0
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,btc-updown-15m-1779958800,DOWN,1779959400000000,0.4,12.5,Down,True,7.35,Down,0.4000000059604645,12.499999813735489,7.349999817460779,OK,12826000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964200,DOWN,1779964380000000,0.78,6.41025641025641,Down,True,1.3820512820512816,Down,0.7799999713897705,6.410256645383223,1.3820515124755584,OK,133000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964200,DOWN,1779964470000000,0.92,5.434782608695652,Down,True,0.4260869565217395,Down,0.9200000166893004,5.434782510105741,0.42608685990362616,OK,30000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964200,DOWN,1779964290000000,0.74,6.756756756756757,Down,True,1.7216216216216216,Down,0.7400000095367432,6.756756669679118,1.7216215362855354,OK,35000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964200,DOWN,1779964320000000,0.77,6.493506493506493,Down,True,1.4636363636363636,Down,0.7699999809265137,6.493506654355598,1.463636521268486,OK,241000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964200,DOWN,1779964350000000,0.72,6.944444444444445,Down,True,1.905555555555556,Down,0.75,6.666666666666667,1.6333333333333335,OK,28249000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964500,DOWN,1779964530000000,0.56,8.928571428571427,Up,False,-5.0,Up,0.5600000023841858,8.928571390558263,-5.0,OK,89000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964500,DOWN,1779964740000000,0.01,500.0,Up,False,-5.0,Up,0.009999999776482582,500.0000111758711,-5.0,OK,321000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964500,DOWN,1779964740000000,0.01,500.0,Up,False,-5.0,Up,0.009999999776482582,500.0000111758711,-5.0,OK,321000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779964800,DOWN,1779965070000000,0.01,500.0,Up,False,-5.0,Up,0.009999999776482582,500.0000111758711,-5.0,OK,4236000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779965100,DOWN,1779965310000000,0.02,250.0,Up,False,-5.0,Up,0.019999999552965164,250.00000558793556,-5.0,OK,20000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779965100,DOWN,1779965340000000,0.01,500.0,Up,False,-5.0,Up,0.009999999776482582,500.0000111758711,-5.0,OK,276000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779965400,DOWN,1779965460000000,0.84,5.9523809523809526,Down,True,0.9333333333333336,Down,0.8399999737739563,5.952381138223105,0.9333335154586427,OK,1943000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779965400,DOWN,1779965430000000,0.71,7.042253521126761,Down,True,2.0014084507042256,Down,0.7099999785423279,7.04225373395827,2.0014086592791043,OK,120000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966300,DOWN,1779966480000000,0.7,7.142857142857143,Down,True,2.1000000000000005,Down,0.699999988079071,7.142857264499277,2.1000001192092914,OK,95000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966300,DOWN,1779966570000000,0.99,5.05050505050505,Down,True,0.0494949494949489,Down,0.9900000095367432,5.050505001853162,0.049494901816099064,OK,20429000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966300,DOWN,1779966510000000,0.9,5.555555555555555,Down,True,0.5444444444444443,Down,0.8999999761581421,5.5555557027275215,0.5444445886729711,OK,104000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966300,DOWN,1779966540000000,0.97,5.154639175257732,Down,True,0.1515463917525774,Down,0.9700000286102295,5.154639023221232,0.15154624275680695,OK,25000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966600,DOWN,1779966870000000,0.01,500.0,Up,False,-5.0,Up,0.009999999776482582,500.0000111758711,-5.0,OK,106000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966900,DOWN,1779967020000000,0.8700000000000001,5.747126436781609,Up,False,-5.0,Up,0.8700000047683715,5.74712640528226,-5.0,OK,293000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966900,DOWN,1779967110000000,0.8900000000000001,5.617977528089887,Up,False,-5.0,Up,0.8899999856948853,5.617977618388555,-5.0,OK,19822000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966900,DOWN,1779967140000000,0.94,5.319148936170213,Up,False,-5.0,Up,0.8899999856948853,5.617977618388555,-5.0,OK,49822000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966900,DOWN,1779967080000000,0.83,6.024096385542169,Up,False,-5.0,Up,0.8299999833106995,6.024096506672238,-5.0,OK,96000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966900,DOWN,1779966990000000,0.819442778910341,6.101707317073171,Up,False,-5.0,Up,0.8194427722878332,6.101707366385466,-5.0,OK,292000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966900,DOWN,1779967050000000,0.75,6.666666666666667,Up,False,-5.0,Up,0.75,6.666666666666667,-5.0,OK,471000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779966900,DOWN,1779966960000000,0.68,7.352941176470588,Up,False,-5.0,Up,0.4900000095367431,10.204081434053666,-5.0,OK,17455000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967410000000,0.9,5.555555555555555,Down,True,0.5444444444444443,Down,0.8999999761581421,5.5555557027275215,0.5444445886729711,OK,347000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967380000000,0.83,6.024096385542169,Down,True,1.0036144578313255,Down,0.8299999833106995,6.024096506672238,1.003614576538793,OK,15000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967470000000,0.96,5.208333333333334,Down,True,0.2041666666666674,Down,0.9599999785423279,5.2083334497486575,0.20416678075368438,OK,13000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967230000000,0.76,6.578947368421052,Down,True,1.5473684210526313,Down,0.7599999904632568,6.578947450975964,1.5473685019564443,OK,132000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967320000000,0.8900000000000001,5.617977528089887,Down,True,0.6056179775280892,Down,0.8899999856948853,5.617977618388555,0.6056180660207842,OK,46000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967260000000,0.73,6.849315068493151,Down,True,1.812328767123288,Down,0.7300000190734863,6.849314889533817,1.8123285917431406,OK,139000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967440000000,0.94,5.319148936170213,Down,True,0.3127659574468082,Down,0.9399999976158142,5.319148949661531,0.3127659706683003,OK,974000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967290000000,0.77,6.493506493506493,Down,True,1.4636363636363636,Down,0.7699999809265137,6.493506654355598,1.463636521268486,OK,26000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967200,DOWN,1779967350000000,0.82,6.097560975609756,Down,True,1.0756097560975613,Down,0.8199999928474426,6.09756102879653,1.0756098082205996,OK,8000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967800,DOWN,1779967980000000,0.7,7.142857142857143,Up,False,-5.0,Up,0.699999988079071,7.142857264499277,-5.0,OK,5000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967800,DOWN,1779967920000000,0.68,7.352941176470588,Up,False,-5.0,Up,0.6800000071525574,7.352941099128922,-5.0,OK,972000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779967800,DOWN,1779967890000000,0.71,7.042253521126761,Up,False,-5.0,Up,0.7099999785423279,7.04225373395827,-5.0,OK,13000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969000,UP,1779969150000000,0.82,6.097560975609756,Up,True,1.0756097560975613,Up,0.6899999976158142,7.246376836632911,2.201449299900253,OK,40477000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969000,UP,1779969120000000,0.73,6.849315068493151,Up,True,1.812328767123288,Up,0.6899999976158142,7.246376836632911,2.201449299900253,OK,10477000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969000,UP,1779969210000000,0.85,5.882352941176471,Up,True,0.8647058823529413,Up,0.8199999928474426,6.09756102879653,1.0756098082205996,OK,49407000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969000,UP,1779969150000000,0.82,6.097560975609756,Up,True,1.0756097560975613,Up,0.6899999976158142,7.246376836632911,2.201449299900253,OK,40477000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969000,UP,1779969240000000,0.97,5.154639175257732,Up,True,0.1515463917525774,Up,0.9700000286102295,5.154639023221232,0.15154624275680695,OK,20000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969900,UP,1779970170000000,0.9646749940329382,5.183092783505154,Up,True,0.1794309278350513,Up,0.9700000286102295,5.154639023221232,0.15154624275680695,OK,15000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969900,UP,1779970080000000,0.8,6.25,Up,True,1.225,Up,0.800000011920929,6.249999906867744,1.2249999087303893,OK,237000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969900,UP,1779970140000000,0.8600000000000001,5.813953488372093,Up,True,0.7976744186046505,Up,0.8600000143051147,5.813953391663639,0.7976743238303662,OK,186000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969900,UP,1779969990000000,0.68,7.352941176470588,Up,True,2.3058823529411763,Up,0.6800000071525574,7.352941099128922,2.305882277146344,OK,21000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969900,UP,1779970020000000,0.67,7.462686567164178,Up,True,2.413432835820895,Up,0.6700000166893005,7.462686381273111,2.4134326536476483,OK,164000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779969900,UP,1779970110000000,0.73,6.849315068493151,Up,True,1.812328767123288,Up,0.7300000190734863,6.849314889533817,1.8123285917431406,OK,116000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779970200,UP,1779970470000000,0.01,500.0,Down,False,-5.0,Down,0.009999999776482582,500.0000111758711,-5.0,OK,4987000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779970500,DOWN,1779970620000000,0.73,6.849315068493151,Down,True,1.812328767123288,Down,0.7300000190734863,6.849314889533817,1.8123285917431406,OK,60000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779970500,DOWN,1779970590000000,0.69,7.246376811594203,Down,True,2.2014492753623194,Down,0.6899999976158142,7.246376836632911,2.201449299900253,OK,1362000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779970500,DOWN,1779970650000000,0.8600000000000001,5.813953488372093,Down,True,0.7976744186046505,Down,0.8600000143051147,5.813953391663639,0.7976743238303662,OK,89000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779970500,DOWN,1779970740000000,0.99,5.05050505050505,Down,True,0.0494949494949489,Down,0.9900000095367432,5.050505001853162,0.049494901816099064,OK,87000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779970500,DOWN,1779970710000000,0.94,5.319148936170213,Down,True,0.3127659574468082,Down,0.9399999976158142,5.319148949661531,0.3127659706683003,OK,198000.0
poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,btc-updown-5m-1779970500,DOWN,1779970680000000,0.96,5.208333333333334,Down,True,0.2041666666666674,Down,0.9599999785423279,5.2083334497486575,0.20416678075368438,OK,75000.0
