cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,n_sel,n_fold_a,keep_fold_a,inv_fold_a,n_fold_b,keep_fold_b,inv_fold_b,n_fold_c,keep_fold_c,inv_fold_c,keep_sel,inv_sel,n_held,keep_held,inv_held,active_folds,action_full,selection_pnl,action
poly_updown_btc_5m_momo_SELL|DOWN|00-05|weekday,poly_updown_btc_5m_momo_SELL,DOWN,00-05,weekday,BTC,52,8,-2.5007719999999978,-13.33254708284305,11,6.041776840000011,8.300971158159385,33,-18.702269760000025,-38.37277051085266,-15.161264919999972,-43.404346435536326,22,-96.89076104,61.36954084601888,2,SKIP,0.0,SKIP
poly_updown_btc_5m_momo_SELL|DOWN|12-17|weekday,poly_updown_btc_5m_momo_SELL,DOWN,12-17,weekday,BTC,59,10,-48.65146888,25.309420974553305,22,94.70828464000002,-87.47658651274114,27,-76.26918848,207.20140884930004,-30.21237271999999,145.03424331111216,46,118.97954324,-178.6840971541305,3,INVERT,145.03424331111222,INVERT
poly_updown_btc_5m_momo_SELL|DOWN|18-23|weekday,poly_updown_btc_5m_momo_SELL,DOWN,18-23,weekday,BTC,30,5,-27.948322239999996,17.51998491704373,2,-49.999984,42.98575498575498,23,-370.80568528,304.87336363621483,-448.75399152,365.3791035390135,17,222.3749204,-62.287037037037095,1,INVERT (single-fold),304.87336363621483,INVERT
poly_updown_btc_5m_momo_SELL|UP|00-05|weekday,poly_updown_btc_5m_momo_SELL,UP,00-05,weekday,BTC,33,4,-4.97215748,0.45892197609380503,7,-30.759494479999997,16.163461180329758,22,-157.28940135999997,129.00645728738988,-193.02105331999996,145.62884044381343,26,-182.05203287999996,231.260643719725,1,INVERT (single-fold),129.00645728738988,INVERT
poly_updown_btc_5m_momo_SELL|UP|06-11|weekday,poly_updown_btc_5m_momo_SELL,UP,06-11,weekday,BTC,33,3,67.12385834,-75.75,3,-74.999972,71.7892156862745,27,13.182404920000007,-46.20652909551973,5.306291260000005,-50.167313409245224,6,-52.92152016,39.240740740740726,1,KEEP (single-fold),13.182404920000007,KEEP
poly_updown_btc_5m_momo_SELL|UP|12-17|weekday,poly_updown_btc_5m_momo_SELL,UP,12-17,weekday,BTC,52,8,-54.46442024,41.12703462311478,18,-20.924394819999986,-8.692702552719197,26,183.65410792,-178.14150943396228,108.26529285999996,-145.70717736356673,20,-173.11596304,180.6278280542986,2,SKIP,0.0,SKIP
poly_updown_btc_5m_momo_SELL|UP|18-23|weekday,poly_updown_btc_5m_momo_SELL,UP,18-23,weekday,BTC,31,9,15.848411280000004,-35.761982570806126,1,-25.0,22.365384615384613,21,196.53561368000004,-240.5436577853798,187.38402496000003,-253.9402557408013,8,1.0000357600000171,-25.000000000000014,1,KEEP (single-fold),196.53561368000004,KEEP
poly_updown_eth_5m_momo_SELL|DOWN|12-17|weekday,poly_updown_eth_5m_momo_SELL,DOWN,12-17,weekday,ETH,35,4,45.808539839999995,-52.4607843137255,19,30.964157280000013,-57.28802236738112,12,-77.68033999999997,88.6308117028646,-0.9076428799999974,-21.11799497824202,23,59.98787339999997,-103.4605437260183,2,SKIP,0.0,SKIP
poly_updown_eth_5m_momo_SELL|UP|12-17|weekday,poly_updown_eth_5m_momo_SELL,UP,12-17,weekday,ETH,40,5,-73.69151228,64.78659793448234,9,-34.760390300000005,15.28354003205365,26,-47.80949759999999,11.333020213576766,-156.26140018,91.40315818011273,12,-73.5462101,34.333845584677995,1,INVERT (single-fold),11.333020213576766,INVERT
poly_updown_sol_5m_momo_SELL|DOWN|12-17|weekday,poly_updown_sol_5m_momo_SELL,DOWN,12-17,weekday,SOL,43,6,-103.65077712,89.80103477416894,19,-52.02637641999998,41.16220243390967,18,287.90122560000003,-357.6092218137255,132.22407206,-226.64598460564687,12,-104.52918964,84.78737661883191,2,SKIP,0.0,SKIP
poly_updown_sol_5m_momo_SELL|UP|12-17|weekday,poly_updown_sol_5m_momo_SELL,UP,12-17,weekday,SOL,40,9,65.74238196,-79.61751896445809,16,77.97228708,-107.59700839051818,15,-29.896872639999994,2.9228162266791102,113.81779640000002,-184.29171112829718,5,22.7074404,-31.4966790682572,2,SKIP,0.0,SKIP
