sleeve_id,signal,hour_bucket,same_n,same_hit,same_pnl,same_ppt,same_perm_p,same_ci_lo,same_ci_hi,inv_n,inv_hit,inv_pnl,inv_ppt,inv_perm_p,inv_ci_lo,inv_ci_hi,n_weeks,same_weeks_pos,inv_weeks_pos,same_pnl_by_week,inv_pnl_by_week
poly_updown_btc_5m_momo_HOLD,UP,12-17,51,0.5098039215686274,1.169101014314208,0.022923549300278588,0.493,-6.740284093516545,6.721964587468464,51,0.49019607843137253,-41.4426831802711,-0.8126016309857079,0.62,-7.570792749665456,6.077063018558681,2,1,1,"{19: -79.38235024624899, 20: 80.55145126056323}","{19: 68.39853817246608, 20: -109.84122135273721}"
poly_updown_btc_5m_momo_HOLD,UP,18-23,45,0.6,196.6141479471133,4.3692032877136295,0.0995,-2.3967333422428494,11.172011379469184,45,0.4,-245.3231890557841,-5.451626423461869,0.928,-12.059617125001754,2.107677063865541,2,2,0,"{19: 24.99271086547719, 20: 171.62143708163612}","{19: -35.920991187166464, 20: -209.40219786861766}"
poly_updown_btc_5m_momo_SELL,DOWN,00-05,50,0.48,-50.7352181564834,-1.014704363129668,0.6145,-7.986818148648048,5.76595090671461,50,0.48,-105.98429991492004,-2.119685998298401,0.734,-8.735569716942306,4.624212639589562,2,1,1,"{19: -55.944033703490305, 20: 5.208815547006914}","{19: 36.98845197187852, 20: -142.97275188679856}"
poly_updown_btc_5m_momo_SELL,DOWN,12-17,46,0.45652173913043476,-96.99466294020311,-2.10857962913485,0.7005,-9.57605533687246,5.4730643940751,46,0.4782608695652174,-92.62128310225091,-2.013506154396759,0.713,-8.467868358984544,4.553250494310905,2,1,1,"{19: -124.76476244344467, 20: 27.770099503241575}","{19: 57.737143023321806, 20: -150.3584261255727}"
poly_updown_btc_5m_momo_SELL,DOWN,18-23,36,0.1111111111111111,-701.0727919604609,-19.474244221123914,1.0,-23.67735037934537,-13.922480460220388,36,0.8333333333333334,526.5104848843664,14.625291246787956,0.0,8.133157821697935,20.128104937811845,2,0,2,"{19: -226.07279196046085, 20: -475.0}","{19: 104.29761031003221, 20: 422.21287457433414}"
poly_updown_btc_5m_momo_SELL,UP,00-05,31,0.3548387096774194,-237.5108825304659,-7.6616413719505125,0.959,-15.562830583659665,0.3420601166346686,31,0.6451612903225806,217.5301534642178,7.0171017246521865,0.071,-1.1291744072698264,15.093791794987863,2,0,2,"{19: -29.769227312866633, 20: -207.74165521759926}","{19: 24.854076323259964, 20: 192.67607714095783}"
poly_updown_btc_5m_momo_SELL,UP,06-11,33,0.5151515151515151,-0.20201775613216455,-0.006121750185823168,0.492,-8.66711152008737,7.7262674362197705,33,0.42424242424242425,-126.76958428792489,-3.841502554179542,0.8005,-11.508260102008007,3.9398366507335303,1,0,0,{20: -68.15081949281335},{20: -51.769584287924886}
poly_updown_btc_5m_momo_SELL,UP,12-17,52,0.5192307692307693,23.78448735788089,0.4573939876515556,0.4325,-6.0439503828908725,7.209101619286856,52,0.40384615384615385,-268.44267928772297,-5.162359217071596,0.9425,-11.815873562211616,1.4950485775597113,2,1,1,"{19: -56.76696390268231, 20: 80.55145126056323}","{19: 43.398538172466075, 20: -311.841217460189}"
poly_updown_btc_5m_momo_SELL,UP,18-23,45,0.6,196.6141479471133,4.3692032877136295,0.1185,-2.365837297566791,11.049473480605682,45,0.35555555555555557,-343.31665454699487,-7.629258989933219,0.982,-14.224536176403571,-0.8884760353785407,2,2,0,"{19: 24.99271086547719, 20: 171.62143708163612}","{19: -133.9144566783772, 20: -209.40219786861766}"
poly_updown_btc_5m_momo_v2_HEDGE,DOWN,00-05,31,0.3548387096774194,-235.95757120674978,-7.611534555056444,0.955,-15.603547211159585,1.761323401208632,31,0.6451612903225806,180.79742519768735,5.832175006377011,0.08,-2.129739023842522,13.668085461710762,1,0,1,{20: -260.4575712067498},{20: 205.79742519768735}
poly_updown_btc_5m_momo_v2_HEDGE,DOWN,12-17,49,0.3877551020408163,-264.56680404882206,-5.399322531608614,0.9265,-12.490348535252087,1.6123850020283625,49,0.6122448979591837,208.69283614097833,4.259037472264864,0.0965,-2.513045100707933,10.233457115182299,2,0,2,"{19: -20.1028904892857, 20: -244.46391355953637}","{19: 7.148266854204714, 20: 201.5445692867736}"
poly_updown_btc_5m_momo_v2_HEDGE,DOWN,18-23,35,0.37142857142857144,-228.72985064809544,-6.535138589945584,0.9485,-13.717880299453103,1.8084900896394773,35,0.6285714285714286,172.73387914379134,4.93525368982261,0.105,-3.1375433419424654,11.871062740272212,2,0,1,"{19: -1.7298496749584018, 20: -227.00000097313705}","{19: -12.677909533179747, 20: 185.41178867697107}"
poly_updown_btc_5m_momo_v2_HEDGE,UP,00-05,31,0.6451612903225806,194.0906980552221,6.260990259845874,0.0735,-1.7077461653761525,14.064509375041261,31,0.3548387096774194,-219.3306783246024,-7.075183171761368,0.921,-15.254015872948328,1.072666332817235,2,1,1,"{19: -53.845397071849646, 20: 247.93609512707172}","{19: 54.16932654108281, 20: -273.5000048656852}"
poly_updown_btc_5m_momo_v2_HEDGE,UP,12-17,98,0.6020408163265306,466.43592832735953,4.7595502890546895,0.0235,0.1672896998427586,9.74427356326847,98,0.3979591836734694,-551.5562691534772,-5.628125195443644,0.9925,-10.176707946819743,-0.8718841040471513,2,2,0,"{19: 65.30310860638058, 20: 401.1328197209789}","{19: -92.06671113950138, 20: -459.4895580139758}"
poly_updown_btc_5m_momo_v2_HEDGE,UP,18-23,26,0.5,-4.175915239051534,-0.16061212457890514,0.5335,-9.724848512792077,9.709941316580428,26,0.5,-13.814131642665433,-0.5313127554871321,0.5885,-9.942450188887967,8.881558940803231,2,1,1,"{19: 53.12800183803012, 20: -57.303917077081664}","{19: -57.54716579370907, 20: 43.73303415104361}"
poly_updown_btc_5m_momo_v2_HOLD,DOWN,00-05,32,0.375,-209.41590339921294,-6.544246981225404,0.9495,-14.253564948579571,1.4358255142477694,32,0.625,155.79742519768735,4.86866953742773,0.112,-3.12216890146668,12.450711540480208,1,0,1,{20: -260.4575712067498},{20: 205.79742519768735}
poly_updown_btc_5m_momo_v2_HOLD,DOWN,12-17,43,0.3953488372093023,-216.60847088322186,-5.037406299609811,0.89,-12.154164561887942,2.17826751138563,43,0.6046511627906976,164.53596980264368,3.826417902387062,0.151,-2.958570808756051,10.766944107599473,2,0,2,"{19: -72.1445573236855, 20: -144.46391355953637}","{19: 57.14826685420472, 20: 107.38770294843891}"
poly_updown_btc_5m_momo_v2_HOLD,DOWN,18-23,36,0.3888888888888889,-203.22985162123246,-5.645273656145346,0.9325,-13.89234607169321,2.569908295705931,36,0.6111111111111112,147.7338791437913,4.103718865105314,0.1425,-3.89278565627803,12.091560566911047,2,1,1,"{19: 23.770149351904557, 20: -227.00000097313705}","{19: -37.677909533179744, 20: 185.41178867697107}"
poly_updown_btc_5m_momo_v2_HOLD,UP,00-05,31,0.6451612903225806,194.0906980552221,6.260990259845874,0.072,-1.7002575547789938,14.004202069122586,31,0.3548387096774194,-219.3306783246024,-7.075183171761368,0.93,-15.29032270621123,1.139989967328667,2,1,1,"{19: -53.845397071849646, 20: 247.93609512707172}","{19: 54.16932654108281, 20: -273.5000048656852}"
poly_updown_btc_5m_momo_v2_HOLD,UP,12-17,88,0.6136363636363636,477.43516636850904,5.425399617823967,0.02,0.41032046354653273,10.032719630507605,88,0.38636363636363635,-553.0358966261335,-6.284498825296972,0.9915,-11.238464829906372,-1.2653824703888976,2,2,0,"{19: 66.76389202179689, 20: 410.67127434671215}","{19: -91.54634250470583, 20: -461.48955412142766}"
poly_updown_btc_5m_momo_v2_HOLD,UP,18-23,28,0.5,-5.636698654467885,-0.2013106662309959,0.543,-9.128056290763581,8.90671811168127,28,0.5,-14.334500277460965,-0.5119464384807487,0.566,-9.220714386563925,8.406553155436564,2,1,1,"{19: 51.667218422613786, 20: -57.303917077081664}","{19: -58.06753442850459, 20: 43.73303415104361}"
poly_updown_btc_5m_momo_v2_SELL,DOWN,00-05,31,0.25806451612903225,-385.6146243847163,-12.439181431765043,0.9975,-20.210452244689854,-4.576898441857513,31,0.6451612903225806,180.79742519768735,5.832175006377011,0.078,-3.2022676653888653,13.696497541629176,1,0,1,{20: -410.1146243847163},{20: 205.79742519768735}
poly_updown_btc_5m_momo_v2_SELL,DOWN,12-17,44,0.36363636363636365,-294.23613058990486,-6.6871847861342015,0.949,-13.520216740088543,0.29637847058649824,44,0.4318181818181818,-198.657370184898,-4.514940231474955,0.8975,-11.106055718168175,3.0103198012200774,2,0,0,"{19: -97.1445573236855, 20: -197.09157326621937}","{19: -111.8882067950023, 20: -86.76916338989577}"
poly_updown_btc_5m_momo_v2_SELL,DOWN,18-23,36,0.3333333333333333,-301.2233171124432,-8.367314364234534,0.9775,-15.375156782214669,-0.06276478182628699,36,0.6111111111111112,147.7338791437913,4.103718865105314,0.149,-3.789257451371471,11.616089388555613,2,0,1,"{19: -74.22331613930618, 20: -227.00000097313705}","{19: -37.677909533179744, 20: 185.41178867697107}"
poly_updown_btc_5m_momo_v2_SELL,UP,00-05,31,0.6451612903225806,194.0906980552221,6.260990259845874,0.0935,-1.7661231345277386,14.122330772086187,31,0.3225806451612903,-269.83067735146534,-8.704215398434366,0.9675,-16.88575271415281,-0.5213338971091135,2,1,1,"{19: -53.845397071849646, 20: 247.93609512707172}","{19: 54.16932654108281, 20: -324.00000389254814}"
