offset,direction,threshold,max_weight,gate_weights_json,train_n,train_wr,train_dpt,val_n,val_wr,val_dpt,lock_n,lock_wr,lock_dpt,lock_dd,lock_streak,lock_days,lock_sharpe,sum_25_28d,v7_path,bootstrap_p,obj_score
600,BOTH,5.137109664838013,6.776662058422529,"{""g_tr_above_ema800"": 0.704, ""g_tr_above_ema200"": 0.387, ""g_tr_above_ema50"": 0.191, ""g_mp_skew_with"": 0.215, ""g_mp_skew_strong_with"": 0.215, ""g_mp_no_extreme"": 0.025, ""g_mp_no_extreme_150"": 0.034, ""g_ribbon_slope_with"": 0.104, ""g_ribbon_agrees"": 0.242, ""g_rf_with"": 0.093, ""g_rf_strong"": 0.122, ""g_hawkes_imbalance_with"": 0.102, ""g_hawkes_imb_loose_with"": 0.125, ""g_hawkes_imb_strong_with"": 0.101, ""g_f7_rsi_with"": 0.026, ""g_f7_rsi_strong_with"": 0.003, ""g_f7_rsi_extreme_with"": 0.091, ""g_vol_expanding"": 0.01, ""g_vol_high"": 0.012, ""g_lm_high_stat"": 0.012, ""g_lm_jump_with"": 0.034, ""g_imb5_with"": 0.138, ""g_imb5_strong_with"": 0.157, ""g_imb1_strong_with"": 0.233, ""g_vwap_premium"": 0.462, ""g_vwap_deep_premium"": 0.938, ""g_vwap_mid"": 0.034, ""g_ret_2m_with"": 0.032, ""g_ret_2m_strong_with"": 0.023, ""g_bb_pos_with"": 0.196, ""g_cci_with"": 0.205, ""g_stoch_with"": 0.656, ""g_mfi_with"": 0.143, ""g_queue_top_high"": 0.414, ""g_tr_above_cloud"": 0.295}",186,0.8333333333333334,2.0388958899976855,76,0.8026315789473685,0.8162850147881197,15,0.9333333333333333,5.673618568176059,25.0,1,3,19.58398035849536,595.7299496584862,A_weighted_ensemble,0.001,21.97383022727905
840,DOWN,2.766448797466398,5.100383816927297,"{""g_tr_above_ema800"": 0.183, ""g_tr_above_ema50"": 0.0, ""g_mp_skew_with"": 0.158, ""g_mp_skew_strong_with"": 0.158, ""g_mp_no_extreme"": 0.042, ""g_ribbon_slope_with"": 0.186, ""g_rf_with"": 0.005, ""g_rf_strong"": 0.077, ""g_rf_in_band"": 0.014, ""g_rf_fresh"": 0.038, ""g_hawkes_imbalance_with"": 0.167, ""g_hawkes_imb_loose_with"": 0.257, ""g_hawkes_imb_strong_with"": 0.203, ""g_f7_rsi_with"": 0.023, ""g_f7_rsi_extreme_with"": 0.169, ""g_hurst_trending_with"": 0.104, ""g_sms_trend_with"": 0.072, ""g_sms_trend_strong_with"": 0.204, ""g_vol_expanding"": 0.02, ""g_vol_contracting"": 0.009, ""g_vol_high"": 0.09, ""g_lm_high_stat"": 0.115, ""g_imb5_with"": 0.167, ""g_imb5_strong_with"": 0.105, ""g_imb1_strong_with"": 0.23, ""g_vwap_premium"": 0.448, ""g_vwap_deep_premium"": 0.81, ""g_ret_2m_strong_with"": 0.142, ""g_bb_pos_with"": 0.084, ""g_cci_with"": 0.084, ""g_stoch_with"": 0.154, ""g_mfi_with"": 0.004, ""g_adx_strong"": 0.093, ""g_adx_trending"": 0.045, ""g_di_agrees"": 0.002, ""g_queue_top_high"": 0.264, ""g_regime_stack_with"": 0.038, ""g_tr_above_cloud"": 0.021, ""g_tr_within_adr"": 0.063, ""g_vpin_calm"": 0.05}",47,0.8723404255319149,3.6000476284132574,29,0.7586206896551724,-0.3323298624770606,10,0.9,5.085467118722921,25.0,1,4,10.038545883601996,355.98269831060446,A_weighted_ensemble,0.127,16.08165906105835
600,DOWN,4.802371011021112,6.966721047393061,"{""g_tr_above_ema800"": 0.685, ""g_tr_above_ema200"": 0.361, ""g_tr_above_ema50"": 0.174, ""g_mp_skew_with"": 0.218, ""g_mp_skew_strong_with"": 0.218, ""g_mp_no_extreme"": 0.034, ""g_mp_no_extreme_150"": 0.185, ""g_ribbon_slope_with"": 0.095, ""g_ribbon_agrees"": 0.22, ""g_rf_with"": 0.082, ""g_rf_strong"": 0.104, ""g_hawkes_imbalance_with"": 0.087, ""g_hawkes_imb_loose_with"": 0.096, ""g_hawkes_imb_strong_with"": 0.159, ""g_f7_rsi_with"": 0.048, ""g_f7_rsi_extreme_with"": 0.062, ""g_vol_expanding"": 0.048, ""g_vol_contracting"": 0.072, ""g_vol_high"": 0.041, ""g_imb5_with"": 0.146, ""g_imb5_strong_with"": 0.15, ""g_imb1_strong_with"": 0.213, ""g_vwap_premium"": 0.474, ""g_vwap_deep_premium"": 0.895, ""g_vwap_mid"": 0.114, ""g_ret_2m_with"": 0.053, ""g_bb_pos_with"": 0.177, ""g_cci_with"": 0.185, ""g_stoch_with"": 0.639, ""g_mfi_with"": 0.125, ""g_adx_strong"": 0.026, ""g_adx_trending"": 0.057, ""g_queue_top_high"": 0.443, ""g_tr_above_cloud"": 0.282}",140,0.85,3.764677558461029,60,0.7833333333333333,0.4452107155597399,12,0.9166666666666666,4.196228078250571,25.0,1,3,9.255086361657453,352.483158573048,A_weighted_ensemble,0.151,14.536160463354198
