entry_time,exit_time,side,entry,exit,qty,stop,tp,reason,bars_held,realized,ret
2024-01-12 00:15:00+00:00,2024-01-12 00:30:00+00:00,-1,46222.725551,46022.20000000001,0.4820206304830036,46437.119999999995,46022.20000000001,TP,3,76.64867179313977,0.0076648671793139765
2024-01-12 14:50:00+00:00,2024-01-12 15:10:00+00:00,1,45498.1336965,45207.027920501205,0.3631224641908229,45213.809992,45900.80105486186,STOP,4,-120.52873353140112,-0.01196119240207201
2024-01-13 06:00:00+00:00,2024-01-13 06:25:00+00:00,-1,43063.5395,43178.986276560005,0.9712302301290228,43172.5104,42813.724,STOP,5,-149.81800603662262,-0.01504783057713743
2024-01-13 15:40:00+00:00,2024-01-13 16:35:00+00:00,-1,43075.527701499996,42824.799506036594,0.46782309771912206,43291.605599999995,42824.799506036594,TP,11,99.21267036102196,0.01011723594140956
2024-01-17 07:10:00+00:00,2024-01-17 07:45:00+00:00,1,42832.343888,42680.240347498395,0.7112114037679084,42686.643344,42965.196656,STOP,7,-135.54565884149534,-0.013683858363714592
2024-01-17 14:40:00+00:00,2024-01-17 15:40:00+00:00,1,42740.100053500006,42585.43,0.24303256369454815,42331.687536,43135.69246400001,TIME,12,-46.92145667175349,-0.004802620862146711
2024-01-19 00:35:00+00:00,2024-01-19 01:35:00+00:00,1,41294.20320150001,41268.01,0.44017599199026286,41067.12,41508.9,TIME,12,-27.883475297262667,-0.00286777117301285
2024-01-19 15:45:00+00:00,2024-01-19 16:20:00+00:00,1,41000.989226,40679.32278616,0.3133391339180015,40685.4256,41304.25439999999,STOP,7,-112.3078208707701,-0.011583901080411059
2024-01-19 17:15:00+00:00,2024-01-19 17:35:00+00:00,1,40700.184112,41140.384000000005,0.21471589299904947,40247.776,41140.384000000005,TP,4,86.61030025042925,0.009038046541137868
2024-01-19 19:00:00+00:00,2024-01-19 20:00:00+00:00,-1,41705.7432,41884.47,0.32169018398751126,42012.583199999994,41118.679801254424,TIME,12,-69.59522515423889,-0.007197421410777732
2024-01-20 07:45:00+00:00,2024-01-20 08:20:00+00:00,-1,41682.7166545,41570.520800000006,0.8104631577082341,41807.4192,41570.520800000006,TP,7,60.5674497472756,0.006309193953650356
2024-01-24 04:10:00+00:00,2024-01-24 04:30:00+00:00,1,39598.468879500004,39735.06434,1.2199824961613117,39535.516264,39735.06434,TP,4,123.09058601619587,0.01274171801489048
2024-01-26 18:50:00+00:00,2024-01-26 19:50:00+00:00,-1,42083.3565495,42016.62,0.709542478412774,42227.55504,41744.9574,TIME,12,20.499789125020314,0.002095336814836651
2024-01-27 07:30:00+00:00,2024-01-27 08:10:00+00:00,1,41634.39422250001,41571.9940493824,1.1775720384991335,41578.230784,41752.94804,STOP,8,-117.57238137485666,-0.011992251377967817
2024-01-27 08:45:00+00:00,2024-01-27 08:55:00+00:00,1,41701.4242755,41501.0614908624,0.5155595140694095,41507.287584,41883.052416,STOP,2,-122.60206479433955,-0.012657060106809918
2024-01-31 02:20:00+00:00,2024-01-31 03:20:00+00:00,1,42822.412398500004,42959.465344,0.6665852388352134,42672.514656,42959.465344,TP,12,65.62605035095903,0.006861882869287167
2024-01-31 11:05:00+00:00,2024-01-31 12:05:00+00:00,1,42464.3586985,42605.21,0.7035288436862788,42321.116,42800.17499999999,TIME,12,72.16095039129591,0.007493753056510135
2024-01-31 18:05:00+00:00,2024-01-31 19:05:00+00:00,-1,43517.791352,43476.03,0.37928730687897483,43780.10608799999,42966.76087376435,TIME,12,0.99150723463557,0.00010219994418153882
2024-02-01 00:45:00+00:00,2024-02-01 01:15:00+00:00,1,42432.353898500005,42180.745259002,0.4061094919240109,42187.073319999996,42664.90668,STOP,6,-117.64363896926392,-0.012124918784192123
2024-02-01 15:15:00+00:00,2024-02-01 15:25:00+00:00,-1,42704.693334999996,42840.665136,0.778381477483191,42834.24,42403.25,STOP,2,-135.80204649175462,-0.014168199797950119
2024-02-02 10:10:00+00:00,2024-02-02 10:55:00+00:00,1,42981.306229,43125.564525410184,1.0993854857509966,42906.74712,43125.564525410184,TP,9,115.99638750364329,0.012275805502414378
2024-02-06 03:20:00+00:00,2024-02-06 04:20:00+00:00,-1,42895.004784000004,42875.39,1.0292004380748219,42994.378008,42762.73226121759,TIME,12,-19.536173262946424,-0.002042425274791307
2024-02-07 20:25:00+00:00,2024-02-07 20:40:00+00:00,-1,44044.4623395,44229.7636935336,0.5547852641106217,44223.13022399999,43620.91944000001,STOP,3,-124.84041854933814,-0.01307825542226829
2024-02-08 15:00:00+00:00,2024-02-08 15:20:00+00:00,-1,45064.3493335,45284.384758968,0.4562507222347135,45277.59312,44723.41871810281,STOP,4,-118.94107561920318,-0.01262535919689769
2024-02-08 16:05:00+00:00,2024-02-08 17:05:00+00:00,-1,45343.957386,44891.66400000001,0.5065316506410731,45534.3984,44891.66400000001,TP,12,208.53267617334203,0.022418369816786625
2024-02-09 07:40:00+00:00,2024-02-09 08:20:00+00:00,-1,46302.65356,46469.139349503595,0.6233464880022651,46462.17002399999,45979.93671583622,STOP,8,-129.80136927246696,-0.013648362296441825
2024-02-09 11:15:00+00:00,2024-02-09 11:30:00+00:00,-1,46724.860219500006,46908.286195651206,0.5538163696728873,46901.251008,46308.41748000001,STOP,3,-124.9193143686734,-0.013316775871237158
