stack,depth,n,wr,dpt,dd,ls,score
g_R1_full|g_hl_long_cascade_with_15m|g_tod_us_open,3,60,0.8833333333333333,23.023730088113492,71.3818599373185,2,178.34104639767637
g_2asset_either_trending_with|g_R1_full|g_hl_long_cascade_with_15m,3,39,0.6666666666666666,28.276411120465802,176.63466836868884,3,176.58613084919915
g_2asset_either_trending_with|g_cci_extreme_with|g_f7_v7_oversold,3,42,0.6666666666666666,26.54959791967978,214.32012535721663,3,172.06105976443342
g_2asset_either_trending_with|g_R1_full|g_tod_us_open,3,59,0.8135593220338984,22.07796989120851,162.38093103921173,3,169.5841045514274
g_2asset_either_trending_with|g_cci_extreme_with|g_tod_us_open,3,44,0.6818181818181818,24.982830399987815,176.64349104743985,3,165.7173492756882
g_cci_extreme_with|g_hl_long_cascade_with|g_tod_us_open,3,65,0.6923076923076923,20.09334380760801,144.5053642376311,3,161.99771680211435
g_R1_full|g_btc_trend_30m_with|g_hl_long_cascade_with,3,83,0.7710843373493976,17.323911581471318,243.90386688625696,2,157.8283457939631
g_f7_v7_with|g_q_15m_sparse|g_tod_asia,3,98,0.6632653061224489,15.695515945133614,426.25787164317876,12,155.3776806263579
g_2asset_either_trending_with|g_R1_full|g_hl_high_activity_dir_dn,3,47,0.6808510638297872,22.560384538295896,240.35381296557125,4,154.66620404678483
g_f7_v7_overbought|g_f7_v7_with_loose|g_q_15m_sparse,3,116,0.6810344827586207,13.493317675539878,406.08358326621965,10,145.32747895560658
g_f7_v7_overbought|g_f7_v7_with|g_q_15m_sparse,3,116,0.6810344827586207,13.493317675539878,406.08358326621965,10,145.32747895560658
g_2asset_either_trending_with|g_R1_full|g_f7_v7_oversold,3,58,0.7068965517241379,18.71620301921845,226.0410017946261,4,142.53835559765275
g_R1_full|g_f7_v7_oversold|g_hl_long_cascade_with,3,111,0.7567567567567568,13.266224252308149,159.29414872916703,3,139.76834533001636
g_R1_full|g_btc_f7_against|g_hl_long_cascade_with,3,105,0.7619047619047619,13.504966176582899,203.50206808089672,3,138.3847235073946
g_cci_extreme_with|g_hl_high_activity_dir_dn|g_tod_us_open,3,78,0.7948717948717948,15.620676161535135,143.24413325318116,2,137.9580764290263
g_btc_f7_strong_with|g_hl_short_cascade_with_15m|g_tod_avoid_us_afternoon,3,70,0.7714285714285715,16.317967282749418,200.0,8,136.52590939767305
g_f7_v7_with_loose|g_q_15m_sparse|g_tod_asia,3,127,0.6771653543307087,12.05405002217127,397.45455495246966,12,135.8422448504143
g_btc_f7_against|g_cci_extreme_with|g_hl_high_activity,3,176,0.75,10.16652416154846,324.3212096446537,3,134.87418426375507
g_btc_trend_5m_with|g_cci_extreme_with|g_hl_high_activity,3,169,0.7337278106508875,10.37002889834982,284.03223764206473,5,134.81037567854767
g_R1_full|g_hl_long_cascade_with|g_hurst_reverting,3,135,0.7555555555555555,11.599233116122884,110.25312779894588,3,134.77091006256447
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_f7_v7_oversold,3,86,0.686046511627907,14.489719512694965,410.09953345474577,5,134.37213086747303
g_R1_full|g_btc_trend_30m_with|g_hl_long_cascade_with_15m,3,107,0.7757009345794392,12.986891385459984,291.95993485174273,5,134.33744906308746
g_R1_full|g_hl_long_cascade_with|g_tod_us_afternoon,3,87,0.8160919540229885,14.251397286044112,151.28453442652403,2,132.92818452309464
g_R1_full|g_hl_high_activity_dir_dn|g_tod_us_open,3,88,0.8295454545454546,14.1378556081243,149.75252549091954,4,132.62484150890856
g_cci_extreme_with|g_f7_v7_oversold|g_hl_long_cascade_with,3,74,0.6756756756756757,15.354887552280987,164.62848496512456,3,132.08773716358505
g_R1_full|g_cci_extreme_with|g_hl_long_cascade_with,3,104,0.8173076923076923,12.87048343216978,145.35951231079798,2,131.2536923400127
g_btc_trend_5m_with|g_cci_extreme_with|g_hl_long_cascade_with,3,89,0.7078651685393258,13.800729785997085,246.81451741259536,3,130.19582440970805
g_cci_extreme_with|g_hl_long_cascade_with|g_stoch_strong_with,3,69,0.7391304347826086,15.583331675094557,225.65845623528025,3,129.44487475610754
g_R1_full|g_btc_trend_15m_with|g_hl_long_cascade_with_15m,3,112,0.7767857142857143,12.188240683750134,140.8802174471131,3,128.98821507441082
g_R1_full|g_hl_long_cascade_with_15m|g_hurst_reverting,3,162,0.7962962962962963,10.066813681958536,77.83206516862336,3,128.12961995017915
g_btc_f7_strong_with|g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with,3,78,0.6538461538461539,14.410285274474568,416.59790938142123,15,127.26819355972493
g_hl_short_cascade_with_15m|g_rf_with|g_sms_liq_reclaim_with,3,64,0.671875,15.839350022175426,298.0712622015802,8,126.7148001774034
g_f7_v7_oversold|g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with,3,84,0.6785714285714286,13.816279382097596,416.59790938142123,15,126.62829218223986
g_f7_v7_with|g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with,3,84,0.6785714285714286,13.816279382097596,416.59790938142123,15,126.62829218223986
g_f7_v7_strong_with|g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with,3,79,0.6582278481012658,14.245942294238137,416.59790938142123,15,126.62070476904744
g_R1_full|g_btc_trend_30m_with|g_hl_high_activity_dir_dn,3,105,0.780952380952381,12.33517513254426,255.24399475187977,3,126.39793227267019
g_btc_f7_with_loose|g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with,3,86,0.686046511627907,13.567181317107924,410.38778420633776,15,125.81686359407581
g_f7_v7_with_loose|g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with,3,86,0.686046511627907,13.567181317107924,410.38778420633776,15,125.81686359407581
g_btc_f7_with|g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with,3,81,0.6666666666666666,13.970858844690074,410.38778420633776,15,125.73772960221066
g_R1_full|g_f7_v7_oversold|g_hl_long_cascade_with_15m,3,114,0.7280701754385965,11.73612249763556,209.99495977684003,7,125.30749828268003
g_R1_full|g_btc_trend_15m_with|g_hl_long_cascade_with,3,106,0.7547169811320755,12.12271716830627,197.54608527634124,3,124.81101226867462
g_R1_full|g_hl_high_activity_dir_dn|g_hurst_reverting,3,124,0.782258064516129,11.164892125067523,202.143968099937,4,124.326976977585
g_R1_full|g_hl_long_cascade_with_15m|g_tod_us_afternoon,3,127,0.84251968503937,11.014833251287273,183.32111370005498,7,124.13086661791777
g_btc_trend_30m_with|g_cci_extreme_with|g_hl_high_activity_dir_dn,3,68,0.6617647058823529,14.70922342008873,302.1188386051652,4,121.29536366366978
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_hl_high_activity_dir_dn,3,76,0.6578947368421053,13.882500232028582,443.55407532526215,7,121.0248311901851
g_btc_f7_against|g_cci_extreme_with|g_hl_long_cascade_with,3,85,0.6941176470588235,13.099897761248327,292.4978162964947,3,120.7750897958205
g_cci_strong_with|g_hl_high_activity_dir_dn|g_tod_us_open,3,158,0.7911392405063291,9.606661040956713,260.1342863143613,4,120.75385685029697
g_bb_pos_extreme_with|g_hl_high_activity_dir_dn|g_tod_us_open,3,134,0.7910447761194029,10.29983118636254,165.78295434105877,6,119.22916593960512
g_cci_extreme_with|g_hl_high_activity_dir_up|g_tod_eu_open,3,41,0.8048780487804879,18.44169731540173,73.94378262538163,2,118.08447905964911
g_R1_full|g_btc_f7_against|g_hl_long_cascade_with_15m,3,107,0.7289719626168224,11.319587564307872,247.61634327571045,5,117.09072423119424
g_hl_short_cascade_with_15m|g_rf_full_align|g_sms_liq_reclaim_with,3,43,0.6744186046511628,17.82557787415921,240.1669553180518,6,116.89013106995696
g_cci_extreme_with|g_hl_high_activity|g_hurst_reverting,3,277,0.776173285198556,7.002922719136508,261.75315535875177,3,116.5518625806766
g_btc_trend_5m_with|g_cci_extreme_with|g_hl_high_activity_dir_dn,3,86,0.6976744186046512,12.401472989918439,265.97851643417846,3,115.00652929069804
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_btc_trend_15m_with,3,212,0.660377358490566,7.895165924452152,510.7644704214692,4,114.95535104822935
g_cci_extreme_with|g_hl_long_cascade_with|g_tod_us_afternoon,3,125,0.696,10.268311169672353,285.62710750162046,5,114.8032089475388
g_cci_extreme_with|g_hl_long_cascade_with_15m|g_stoch_strong_with,3,90,0.7777777777777778,12.043793385155158,169.0184506783641,3,114.25745629667958
g_2asset_either_trending_with|g_cci_extreme_with|g_tod_us_afternoon,3,85,0.7176470588235294,12.32813829903634,246.80737942509046,6,113.65981912362065
g_R1_full|g_cci_extreme_with|g_hl_long_cascade_with_15m,3,125,0.8,10.115087156919243,158.2863739692466,3,113.09011240603255
g_f7_v7_overbought|g_q_15m_sparse|g_tr_above_cloud,3,120,0.6916666666666667,10.313080713069576,334.11270008426936,7,112.9741388783934
g_2asset_either_trending_with|g_cci_extreme_with|g_hl_high_activity,3,86,0.7325581395348837,12.037042522823635,285.3607601667697,5,111.62694017072553
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_tod_us_open,3,93,0.6774193548387096,11.50389378081027,295.4167958297048,5,110.93953401369308
g_2asset_either_trending_with|g_R1_full|g_tod_us_afternoon,3,121,0.7851239669421488,10.055343624375414,237.38093103921173,3,110.60877986812956
g_2asset_either_trending_with|g_tod_us_open|g_tr_full_stack_with,3,129,0.7829457364341085,9.731062700375668,238.9211484092047,6,110.52362636533826
g_cci_extreme_with|g_f7_v7_oversold|g_hl_high_activity_dir_dn,3,82,0.6829268292682927,12.151953271786343,345.31359268811724,5,110.04061705667442
g_2asset_either_trending_with|g_R1_full|g_cci_extreme_with,3,147,0.8027210884353742,8.989593183450632,157.04129309937701,3,108.99302493177939
g_R1_full|g_btc_trend_5m_with|g_hl_long_cascade_with,3,118,0.7288135593220338,9.876380942284964,253.96901268953602,5,107.2849582235147
g_btc_trend_15m_with|g_cci_extreme_with|g_hl_high_activity_dir_dn,3,85,0.6823529411764706,11.602698790182874,284.5993992928768,3,106.9715973206694
g_2asset_either_trending_with|g_btc_trend_15m_with|g_cci_extreme_with,3,99,0.6565656565656566,10.671575787681997,259.68576420775065,4,106.18083842874769
g_R1_full|g_btc_trend_15m_with|g_hl_high_activity_dir_dn,3,110,0.7363636363636363,10.114355903962238,274.0018493824122,3,106.08025965617607
g_f7_v7_with|g_q_15m_sparse|g_tr_above_cloud,3,133,0.7443609022556391,9.149576217720446,287.41037713446406,6,105.51806044557232
g_2asset_either_trending_with|g_cci_extreme_with|g_stoch_strong_with,3,133,0.7819548872180451,9.135565179734815,261.09667582235267,3,105.35647727298672
g_3asset_unanimity|g_R1_full|g_hl_long_cascade_with_15m,3,176,0.7727272727272727,7.93250718085147,263.8999869985047,3,105.23659986273684
g_btc_f7_strong_with|g_hl_short_cascade_with_15m|g_rf_with,3,86,0.6627906976744186,11.259325383177998,311.77856652199875,8,104.41468812024374
g_btc_trend_5m_with|g_cci_extreme_with|g_hl_long_cascade_with_15m,3,105,0.6761904761904762,10.151418253939708,391.3444959757077,5,104.02108305278374
g_cci_extreme_with|g_hl_long_cascade_with|g_stoch_with,3,131,0.7480916030534351,9.062478454621782,298.00901308882857,3,103.7248068786026
g_cci_extreme_with|g_hl_high_activity_dir_dn|g_stoch_strong_with,3,105,0.8,10.088865281635798,236.8707147771201,2,103.38010582532112
g_cci_with|g_f7_v7_with|g_q_15m_sparse,3,123,0.6747967479674797,9.232764886639798,415.1539333087698,5,102.39631603037368
g_R1_full|g_hl_long_cascade_with_15m|g_parent_slope_with,3,232,0.7931034482758621,6.697022808348922,241.0913935420994,4,102.0060123863618
g_R1_full|g_hl_high_activity_dir_dn|g_parent_slope_with,3,182,0.8021978021978022,7.530928869313022,241.1158908981662,5,101.59778498326979
g_cci_extreme_with|g_hl_long_cascade_revert|g_tod_eu_open,3,56,0.8035714285714286,13.548374994916745,119.11563391105611,3,101.3867547570272
g_cci_extreme_with|g_hl_high_activity_dir_dn|g_hurst_reverting,3,130,0.7384615384615385,8.85050572013845,208.61948070520896,4,100.9112912180121
g_3asset_unanimity|g_R1_full|g_hl_high_activity_dir_dn,3,155,0.7870967741935484,8.0675575645384,241.2273392461766,3,100.44028167949759
g_R1_full|g_cci_extreme_with|g_hl_high_activity_dir_dn,3,130,0.8,8.649304495351753,247.3184494143781,3,98.6172442979957
g_cci_extreme_with|g_hl_high_activity|g_tod_us_open,3,140,0.7714285714285715,8.299624203071081,227.67072627712378,3,98.20247791022618
g_R1_full|g_hl_long_cascade_with|g_stoch_strong_with,3,154,0.7987012987012987,7.912763264481475,174.64216050850467,2,98.19480975020033
g_3asset_unanimity|g_R1_full|g_hl_long_cascade_with,3,152,0.7236842105263158,7.937535173719301,312.807857791904,4,97.86050594786808
g_bb_pos_with|g_f7_v7_with|g_q_15m_sparse,3,122,0.6721311475409836,8.846732087412093,471.4826997011896,5,97.71534972780121
g_btc_f7_against|g_cci_extreme_with|g_hl_high_activity_dir_up,3,79,0.8227848101265823,10.97043559730886,104.15208270039608,2,97.50736443152081
g_btc_f7_strong_with|g_hl_short_cascade_with_15m|g_rf_full_align,3,58,0.6551724137931034,12.785317031718009,262.6962170682144,6,97.37007360010179
g_bb_pos_extreme_with|g_hl_high_activity_dir_up|g_tod_eu_open,3,80,0.7125,10.88064708617666,155.69171409826072,4,97.3194660955041
g_hl_short_cascade_with_15m|g_ribbon_slope_with|g_sms_liq_reclaim_with,3,56,0.6607142857142857,12.967680802054222,278.95940301992846,7,97.04123732466562
g_R1_full|g_hl_long_cascade_with|g_parent_slope_with,3,183,0.7431693989071039,7.173277513610237,197.93620205107845,4,97.03829956553096
g_2asset_confluence_btc_eth|g_R1_full|g_hl_long_cascade_with_15m,3,189,0.7619047619047619,6.9826095943798725,263.8999869985047,5,95.99501104371198
g_2asset_confluence_strong|g_R1_full|g_hl_long_cascade_with_15m,3,189,0.7619047619047619,6.9826095943798725,263.8999869985047,5,95.99501104371198
g_2asset_confluence_btc_eth|g_R1_full|g_hl_long_cascade_with,3,165,0.7333333333333333,7.425261333431896,301.6616982754682,4,95.37920878530187
g_2asset_confluence_strong|g_R1_full|g_hl_long_cascade_with,3,165,0.7333333333333333,7.425261333431896,301.6616982754682,4,95.37920878530187
g_R1_full|g_btc_trend_5m_with|g_hl_long_cascade_with_15m,3,148,0.75,7.748402585485895,215.24533486723087,7,94.26338583331889
g_btc_f7_against|g_cci_extreme_with|g_hl_high_activity_dir_dn,3,97,0.6907216494845361,9.511792167475557,423.88002405327074,3,93.68028849770471
g_2asset_either_trending_with|g_R1_full|g_hl_high_activity,3,118,0.7288135593220338,8.517859722847078,412.1809446104887,4,92.5276404241233
g_2asset_confluence_against|g_hl_short_dominant|g_mp_skew_change_with,3,23,0.6956521739130435,19.2611097514319,91.91787140195339,3,92.37303731990312
g_2asset_confluence_strong|g_R1_full|g_hl_high_activity_dir_dn,3,171,0.7777777777777778,6.9888649400021245,334.5928840244473,3,91.39126801057114
g_2asset_confluence_btc_eth|g_R1_full|g_hl_high_activity_dir_dn,3,171,0.7777777777777778,6.9888649400021245,334.5928840244473,3,91.39126801057114
g_cci_extreme_with|g_hl_high_activity_dir_dn|g_tod_us_afternoon,3,132,0.7575757575757576,7.950444332574264,285.1103375625895,7,91.34365107257217
g_R1_full|g_hl_high_activity_dir_dn|g_tod_us_afternoon,3,143,0.7972027972027972,7.634510084832906,255.96754431866879,4,91.29546224026906
g_btc_f7_with_loose|g_hl_short_cascade_with_15m|g_rf_full_align,3,67,0.6716417910447762,11.134534693649249,256.48609189313106,4,91.14009441817184
g_R1_full|g_hurst_reverting|g_tod_us_open,3,199,0.8140703517587939,6.44817789026744,138.9507690875839,3,90.96274304792175
g_f7_v7_with|g_q_15m_sparse|g_tr_above_ema50,3,124,0.6612903225806451,8.039001700461805,507.4678032340198,5,89.51853436112236
g_R1_full|g_hl_high_activity_dir_dn|g_hl_long_cascade_with,3,175,0.7657142857142857,6.754401119450405,315.0657687121898,3,89.35232808621024
g_R1_full|g_hl_high_activity|g_hl_long_cascade_with,3,175,0.7657142857142857,6.754401119450405,315.0657687121898,3,89.35232808621024
g_R1_full|g_f7_v7_oversold|g_hl_high_activity_dir_dn,3,139,0.7266187050359713,7.511964396967815,321.71527785236145,4,88.56475407904868
g_R1_full|g_hl_high_activity|g_hl_long_cascade_with_15m,3,187,0.7754010695187166,6.473491272318138,273.79628013427373,5,88.52366175362208
g_R1_full|g_hl_high_activity_dir_dn|g_hl_long_cascade_with_15m,3,187,0.7754010695187166,6.473491272318138,273.79628013427373,5,88.52366175362208
g_cci_strong_with|g_hl_short_cascade_with_15m|g_tod_eu_open,3,24,0.6666666666666666,18.007115841889213,145.41425074571197,3,88.2164911036322
g_2asset_either_trending_with|g_cci_extreme_with|g_stoch_with,3,210,0.780952380952381,6.008514755805947,162.44071036475216,5,87.0716510114224
g_btc_trend_30m_with|g_cci_extreme_with|g_hl_high_activity,3,142,0.7323943661971831,7.300338083302012,329.6899964497621,5,86.9935683285401
g_cci_strong_with|g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with,3,42,0.7619047619047619,13.232660653372076,100.0,4,85.75744244452876
g_R1_full|g_bb_pos_extreme_with|g_hl_long_cascade_with,3,199,0.7788944723618091,6.024431028085417,311.67220531344867,3,84.98505794090809
g_R1_full|g_cci_strong_with|g_hl_long_cascade_with,3,234,0.7649572649572649,5.546738875083647,271.8050632423029,4,84.84878928256563
g_btc_f7_against|g_hl_long_cascade_revert|g_ribbon_slope_strong,3,56,0.7678571428571429,11.308194002767747,201.8366558569123,4,84.62277524305745
g_R1_full|g_btc_trend_5m_with|g_hl_high_activity_dir_dn,3,123,0.7235772357723578,7.581978638755678,376.8423495013672,5,84.08821088393623
g_R1_full|g_hl_long_cascade_with_15m|g_stoch_strong_with,3,198,0.8131313131313131,5.946921714590087,192.99908568631116,3,83.68060599764854
g_R1_full|g_cci_strong_with|g_hl_long_cascade_with_15m,3,283,0.7809187279151943,4.958225552318975,343.62348209829196,7,83.41026422227826
g_R1_full|g_hl_long_cascade_with|g_tr_full_stack_with,3,276,0.7934782608695652,4.977817170870316,271.8973088448342,4,82.69770979358941
g_q_15m_sparse|g_tod_us_open|g_tr_above_cloud,3,78,0.782051282051282,9.32975281027935,122.33344297658232,2,82.39814576233742
g_cci_extreme_with|g_hurst_reverting|g_tod_us_open,3,218,0.7522935779816514,5.576370725203004,412.14502635320514,3,82.33412707588776
g_R1_full|g_hl_long_cascade_with|g_parent_ranging,3,259,0.7683397683397684,5.068474980342193,335.564722065501,4,81.56938521422049
g_cci_extreme_with|g_hl_high_activity_dir_dn|g_stoch_with,3,169,0.7751479289940828,6.226508899515704,395.7638795748443,3,80.94461569370415
g_R1_full|g_hl_high_activity_dir_dn|g_parent_ranging,3,278,0.8093525179856115,4.84128995793025,399.95037148346944,4,80.72043477941783
g_hl_long_cascade_with|g_tod_us_open|g_tr_full_stack_with,3,157,0.7133757961783439,6.410031866746755,603.3647331987172,14,80.31746908136047
g_R1_full|g_hl_long_cascade_with|g_hl_long_cascade_with_15m,3,193,0.7305699481865285,5.7698358698301515,309.64148002925305,4,80.15712164993377
g_hl_short_cascade_with_15m|g_sms_liq_reclaim_with|g_tr_above_ema50,3,61,0.6885245901639344,10.255449591683423,303.92210504872287,7,80.09762184972249
g_hl_high_activity_dir_dn|g_tod_us_open|g_tr_full_stack_with,3,219,0.7945205479452054,5.404446708775983,306.8278729388838,4,79.97850765006748
g_2asset_either_trending_with|g_R1_full|g_btc_f7_against,3,148,0.6554054054054054,6.564732890339148,323.21467419729663,7,79.8634224935426
g_f7_v7_with_loose|g_q_15m_sparse|g_tr_above_cloud,3,184,0.7282608695652174,5.884463273529859,550.2582910465087,7,79.82074338932206
g_R1_full|g_bb_pos_strong_with|g_hl_long_cascade_with_15m,3,309,0.7961165048543689,4.539938444375032,327.4554615667177,7,79.80483502471982
g_R1_full|g_bb_pos_extreme_with|g_hl_long_cascade_with_15m,3,235,0.7914893617021277,5.168705637235222,308.5322496320688,5,79.23475703017573
g_R1_full|g_hl_long_cascade_with|g_tr_above_ema200,3,284,0.7816901408450704,4.700295481542913,267.03590334784417,4,79.21078741132936
g_R1_full|g_hl_long_cascade_with|g_tr_partial_stack_with,3,284,0.7816901408450704,4.700295481542913,267.03590334784417,4,79.21078741132936
g_R1_full|g_btc_trend_15m_with|g_tod_us_open,3,199,0.7587939698492462,5.613216366116313,483.29350683152455,5,79.18416127354239
g_cci_extreme_with|g_hl_long_cascade_with|g_hurst_reverting,3,179,0.6703910614525139,5.914670884462236,329.3000259710455,3,79.13290320214118
g_2asset_regime_trending_with|g_mp_wt_no_extreme_100|g_tod_us_evening,3,62,0.6774193548387096,10.009864902903697,150.0,6,78.81775506325819
g_btc_f7_with_loose|g_hl_short_dominant|g_mp_skew_change_with,3,20,0.7,17.59738846283286,49.500000486568524,1,78.69791365872962
g_R1_full|g_hl_high_activity|g_tod_us_open,3,142,0.7676056338028169,6.5804651100436375,370.7824878576497,4,78.41529181963955
g_btc_trend_15m_with|g_cci_extreme_with|g_hl_high_activity,3,157,0.7388535031847133,6.251977680366938,343.6376979547716,3,78.33705580235703
g_cci_extreme_with|g_hl_high_activity|g_tod_eu_open,3,71,0.704225352112676,9.286349900158108,146.60545277954898,2,78.24817510485354
g_bb_pos_extreme_with|g_btc_trend_30m_with|g_hl_high_activity_dir_dn,3,148,0.6824324324324325,6.412338048296179,391.14607864420884,5,78.00945922356321
g_2asset_confluence_strong|g_cci_extreme_with|g_hl_high_activity_dir_dn,3,128,0.6875,6.888546364100754,397.8318500465092,2,77.93500554517728
g_2asset_confluence_btc_eth|g_cci_extreme_with|g_hl_high_activity_dir_dn,3,128,0.6875,6.888546364100754,397.8318500465092,2,77.93500554517728
g_bb_pos_extreme_with|g_hl_high_activity_dir_dn|g_stoch_strong_with,3,185,0.8108108108108109,5.693057271617923,315.93208539732007,6,77.43395058445306
g_btc_f7_strong_with|g_hl_short_cascade_with_15m|g_tr_above_ema50,3,81,0.7037037037037037,8.549240872678093,318.13247756650924,8,76.94316785410284
g_R1_full|g_btc_trend_30m_with|g_hl_high_activity,3,220,0.7818181818181819,5.187148770003557,376.31274809065377,3,76.937849720881
g_f7_v7_with|g_tod_eu_open|g_vwap_in_45_85,3,797,0.7013801756587202,2.7208613196325917,608.7917154801344,17,76.81314859824604
g_2asset_either_trending_with|g_R1_full|g_btc_trend_15m_with,3,167,0.7125748502994012,5.904735014809503,245.75848322877732,6,76.30599297817048
g_3asset_unanimity|g_cci_extreme_with|g_hl_high_activity_dir_dn,3,110,0.6727272727272727,7.263033482314257,475.7747421783323,4,76.17533780807261
g_R1_full|g_hl_long_cascade_with_15m|g_mfi_strong_with,3,313,0.7795527156549521,4.303931559587005,347.0818139633125,7,76.14432224524442
g_cci_with|g_f7_v7_with_loose|g_q_15m_sparse,3,170,0.6705882352941176,5.837784457087819,695.070465935803,7,76.1153969474031
