entry_time,exit_time,side,entry,exit,qty,stop,tp,reason,bars_held,realized,ret
2024-01-01 01:35:00+00:00,2024-01-01 03:05:00+00:00,-1,42711.112371999996,42538.61,0.310652928978572,43039.42264656058,42331.23682412729,TIME,18,41.67098294028742,0.0041670982940287425
2024-01-01 08:45:00+00:00,2024-01-01 10:15:00+00:00,-1,42524.940302,42636.42,0.5322158442330602,42719.99666364594,42287.64,TIME,18,-79.72716295703836,-0.007939631072605962
2024-01-01 15:20:00+00:00,2024-01-01 16:50:00+00:00,-1,42711.432323999994,42717.67,0.34855226716414545,43003.6491815335,42374.86898215979,TIME,18,-15.573584395209455,-0.0015633077917955615
2024-01-02 12:30:00+00:00,2024-01-02 14:00:00+00:00,-1,45567.143903000004,45639.46,0.2136158324716438,46039.59952456911,45015.236570517074,TIME,18,-24.215291840597022,-0.0024345858104049744
2024-01-04 00:05:00+00:00,2024-01-04 01:15:00+00:00,-1,42878.547253000004,42728.21245542245,0.7595057997866996,43015.619620481295,42728.21245542245,TP,14,84.9216769451399,0.00855879367199907
2024-01-06 22:15:00+00:00,2024-01-06 23:45:00+00:00,-1,43915.4216985,43943.51,0.43283224994329184,44153.2098845281,43629.600000000006,TIME,18,-29.270203323434608,-0.002924950455851395
2024-01-07 00:15:00+00:00,2024-01-07 00:35:00+00:00,-1,43987.450892500005,44125.00798651251,0.8024600388468133,44118.39022797831,43844.841726426035,STOP,4,-142.20209823365158,-0.014251839761704464
2024-01-07 08:00:00+00:00,2024-01-07 09:30:00+00:00,-1,44114.4518395,43925.81,0.46841585317128576,44331.045906078885,43869.09891270534,TIME,18,69.80507372985554,0.007097181979357123
2024-01-07 13:00:00+00:00,2024-01-07 13:20:00+00:00,-1,44123.390498500004,44353.12979385314,0.45759269406043196,44346.47782217981,43870.24861338423,STOP,4,-123.34581726893936,-0.012452369445505465
2024-01-07 21:55:00+00:00,2024-01-07 22:20:00+00:00,-1,44224.8952705,43951.40188314015,0.419039560266223,44464.97009738321,43951.40188314015,TP,5,97.97733822166671,0.010016019366925144
2024-01-08 10:50:00+00:00,2024-01-08 11:55:00+00:00,-1,44071.398298500004,44529.78152005839,0.22197697339251724,44523.10305460019,43543.898334479774,STOP,13,-110.6008599562498,-0.011194372667178439
2024-01-10 22:45:00+00:00,2024-01-10 23:10:00+00:00,-1,46525.0202,47465.83363658604,0.1054201329722065,47458.71482936163,45419.94220476605,STOP,5,-103.63951532626963,-0.010608542020307627
2024-01-11 01:25:00+00:00,2024-01-11 02:55:00+00:00,-1,46724.9902,46559.0,0.29649468701407966,47058.002487123034,46340.79701545236,TIME,18,36.76901903140647,0.0038040324632001195
2024-01-14 06:10:00+00:00,2024-01-14 07:40:00+00:00,-1,42865.349233,42899.96,0.38284994413899165,43125.21008941499,42567.66389270201,TIME,18,-28.026589944569835,-0.0028885739780872884
2024-01-15 01:35:00+00:00,2024-01-15 03:05:00+00:00,-1,42345.6472,42448.05,0.33135564757739355,42643.968555187,42001.6377337756,TIME,18,-46.57533780852381,-0.004814215820261131
2024-01-15 17:50:00+00:00,2024-01-15 18:25:00+00:00,-1,42761.664788,43146.700322759294,0.25871250949012065,43140.229288366034,42321.500853960766,STOP,7,-109.61501536624618,-0.011385062723602577
2024-01-16 00:15:00+00:00,2024-01-16 01:45:00+00:00,-1,42608.767726000005,42624.0,0.536180020212915,42792.68158334188,42402.13409998975,TIME,18,-28.732289186163932,-0.0030186199597766568
2024-01-16 03:15:00+00:00,2024-01-16 04:45:00+00:00,-1,42742.0777265,42786.57,0.44068373814425044,42963.828563778705,42490.08372346555,TIME,18,-36.568009293857926,-0.003853474432113319
2024-01-16 05:25:00+00:00,2024-01-16 06:55:00+00:00,-1,42882.726626,42741.09,0.34970454342376694,43159.47539891984,42564.781521296194,TIME,18,36.056604662687164,0.0038142817216595976
2024-01-16 08:30:00+00:00,2024-01-16 10:00:00+00:00,-1,42913.5719985,42901.1,0.3296068488113122,43207.90173995782,42574.53991205062,TIME,18,-8.61744050467491,-0.0009081401190305356
2024-01-19 09:50:00+00:00,2024-01-19 11:20:00+00:00,-1,41375.8026985,41480.42,0.3710788355550458,41637.4945647811,41075.428522262686,TIME,18,-52.65705220638129,-0.005554253417849555
2024-01-20 06:20:00+00:00,2024-01-20 07:50:00+00:00,-1,41661.7498,41656.6,0.523898398023556,41847.95539714354,41452.053523427756,TIME,18,-16.944685523642512,-0.0017973041055391423
2024-01-24 08:00:00+00:00,2024-01-24 09:30:00+00:00,-1,40041.3628945,40007.81,0.3422257437805977,40322.36070170563,39717.381157953256,TIME,18,-0.8450352035230058,-8.979333800035547e-05
2024-01-24 10:15:00+00:00,2024-01-24 10:45:00+00:00,-1,40075.9877,40376.539067414,0.32619005502508597,40370.48349488976,39735.819806132284,STOP,6,-109.84613343456465,-0.011673284968626086
2024-01-24 23:40:00+00:00,2024-01-25 01:10:00+00:00,-1,40148.936756,40107.48,0.3036864100636335,40461.20348886105,39754.92,TIME,18,1.6221010123836557,0.00017441573956934208
