entry_time,exit_time,side,entry,exit,qty,stop,tp,reason,bars_held,realized,ret
2024-01-01 01:35:00+00:00,2024-01-01 03:05:00+00:00,-1,2303.8443715000003,2290.64,6.782768206886056,2318.93324301669,2286.498108379972,TIME,18,75.538696067195,0.0075538696067195005
2024-01-01 10:00:00+00:00,2024-01-01 11:30:00+00:00,-1,2300.1649235000004,2301.8,5.215702563974753,2319.827701829203,2277.328757804957,TIME,18,-19.32918880621289,-0.0019184273307151002
2024-01-02 00:10:00+00:00,2024-01-02 00:15:00+00:00,-1,2355.8365715,2366.255295622741,10.356111560810511,2365.9004105611566,2344.5375073266123,STOP,1,-129.9035989157567,-0.012917749856142231
2024-01-02 08:15:00+00:00,2024-01-02 08:30:00+00:00,-1,2399.64,2426.5010037169473,3.7977864054988197,2426.1370831544737,2368.6355002146315,STOP,3,-110.26024846699752,-0.011107883384321223
2024-01-03 01:25:00+00:00,2024-01-03 02:10:00+00:00,-1,2367.6947925000004,2381.849779525281,7.302216871066528,2381.4925556419344,2351.918933229679,STOP,9,-118.9697770924087,-0.01211992906458063
2024-01-03 05:15:00+00:00,2024-01-03 06:45:00+00:00,-1,2374.6537485000003,2377.59,7.512441530036087,2387.9180217716375,2359.5203738740356,TIME,18,-38.12384669491784,-0.003931478639101403
2024-01-03 08:55:00+00:00,2024-01-03 09:30:00+00:00,-1,2370.144425,2377.7969739681635,13.91708058160027,2377.440357914476,2356.34,STOP,7,-136.23600801534357,-0.014104636559566142
2024-01-03 10:05:00+00:00,2024-01-03 10:45:00+00:00,-1,2379.7929775000002,2362.062315424981,6.31770152022266,2395.2230704791828,2362.062315424981,TP,8,98.53609886914816,0.010347478448232302
2024-01-04 02:45:00+00:00,2024-01-04 04:15:00+00:00,-1,2225.886067,2232.7,4.888817620664672,2245.900120784781,2202.6038550582625,TIME,18,-43.120822073847854,-0.004481830587630714
2024-01-05 06:50:00+00:00,2024-01-05 08:20:00+00:00,-1,2255.4316345,2257.99,6.55877952215512,2270.373526879531,2236.7799999999997,TIME,18,-30.100897077630123,-0.0031426690780823417
2024-01-06 16:10:00+00:00,2024-01-06 17:40:00+00:00,-1,2248.1327294999996,2250.13,7.0636690793597845,2261.9870975600948,2226.9399999999996,TIME,18,-28.406465582913327,-0.0029751126012049134
2024-01-06 17:45:00+00:00,2024-01-06 19:15:00+00:00,-1,2250.66235,2238.56,6.06054783005466,2266.707530423243,2232.0,TIME,18,61.1036549836963,0.006418704704579846
2024-01-07 00:45:00+00:00,2024-01-07 02:15:00+00:00,-1,2251.4122375,2247.92,8.018814584200312,2263.6978103609868,2237.412627566816,TIME,18,11.767915062139615,0.001228290330014829
2024-01-07 20:05:00+00:00,2024-01-07 21:35:00+00:00,-1,2250.6523515,2236.6,6.395691571760509,2265.98837101997,2232.9919547760355,TIME,18,76.95991913178308,0.008022929907389878
2024-01-10 05:45:00+00:00,2024-01-10 07:15:00+00:00,-1,2390.7713305,2378.86,4.069264730948913,2414.89216852604,2362.615397768752,TIME,18,39.73635545355173,0.004109471907235219
2024-01-11 04:05:00+00:00,2024-01-11 05:35:00+00:00,-1,2628.1357205000004,2588.27,2.1419682580957433,2673.8583644617274,2574.1359626459275,TIME,18,80.36308893352061,0.00827701117640232
2024-01-13 13:20:00+00:00,2024-01-13 14:50:00+00:00,-1,2548.297698,2540.26,6.190910877332064,2564.4927859853697,2529.704656817556,TIME,18,35.58440873579192,0.0036349363364669646
2024-01-13 15:30:00+00:00,2024-01-13 17:00:00+00:00,-1,2562.4155800000003,2552.49,3.353089851003256,2592.1017477046466,2527.6379027544244,TIME,18,25.563529468210632,0.002601849065744156
2024-01-15 01:35:00+00:00,2024-01-15 03:05:00+00:00,-1,2509.743482,2507.69,4.029916143780937,2534.563939929571,2480.7872720845144,TIME,18,-0.8235660224936847,-8.360479836270893e-05
2024-01-16 03:35:00+00:00,2024-01-16 05:05:00+00:00,-1,2527.8407669999997,2529.76,5.498832750258559,2546.132672916799,2506.7247924998405,TIME,18,-23.06844660667049,-0.0023420029856159237
2024-01-16 08:50:00+00:00,2024-01-16 10:20:00+00:00,-1,2540.798823,2534.36,4.5893243489976925,2562.5923257675086,2515.4852090789896,TIME,18,19.0686496901452,0.001940471845405415
2024-01-16 12:55:00+00:00,2024-01-16 14:25:00+00:00,-1,2546.6279485000005,2529.2,4.364398761537328,2569.5695322265465,2519.9385613281447,TIME,18,66.09369510404464,0.0067128279837981725
2024-01-21 02:00:00+00:00,2024-01-21 03:30:00+00:00,-1,2471.2992495000003,2475.81,10.481251210496634,2481.126860585707,2460.3217672971514,TIME,18,-70.61166180277087,-0.007123875414275137
2024-01-21 10:15:00+00:00,2024-01-21 11:45:00+00:00,-1,2478.048237,2472.46,8.636159089788533,2489.815530561703,2464.7453633259565,TIME,18,29.021884243923797,0.0029489704539459242
2024-01-21 13:30:00+00:00,2024-01-21 15:00:00+00:00,-1,2479.2580555,2478.81,8.3957133213094,2491.3864559327353,2465.522252880718,TIME,18,-14.970187579647948,-0.0015166774197741986
2024-01-23 01:50:00+00:00,2024-01-23 03:20:00+00:00,-1,2333.3999375,2340.91,6.999358444790286,2347.8304521710716,2316.853457394714,TIME,18,-67.28834621085137,-0.0068275520239513676
2024-01-25 06:50:00+00:00,2024-01-25 08:10:00+00:00,-1,2222.8965155,2233.5951452275303,9.758696311024648,2233.2601562040995,2206.86,STOP,16,-123.97497538341243,-0.012665855562314438
2024-01-26 02:25:00+00:00,2024-01-26 03:55:00+00:00,-1,2236.8244259999997,2223.42,4.664126132744612,2257.8801726204697,2212.295792855436,TIME,18,53.158519437458686,0.005500589313160444
2024-01-27 00:30:00+00:00,2024-01-27 02:00:00+00:00,-1,2274.9687035,2272.28,10.835174812205898,2284.2782986636284,2264.5480416036457,TIME,18,6.960966863039953,0.0007163472220549882
2024-01-28 02:00:00+00:00,2024-01-28 03:30:00+00:00,-1,2280.9278095,2278.96,8.868611255784932,2292.2348163227007,2268.112220412759,TIME,18,-0.7462050776617879,-7.673636456715903e-05
2024-01-28 03:50:00+00:00,2024-01-28 04:45:00+00:00,-1,2282.357595,2293.9468676770325,8.918350181149702,2293.6028272529443,2269.6166072964666,STOP,11,-121.72308065877704,-0.012518413223094249
2024-01-28 09:35:00+00:00,2024-01-28 11:05:00+00:00,-1,2296.1655235000003,2290.57,5.959264393975271,2312.62239143825,2277.1751302741004,TIME,18,21.045097598803856,0.002191786692844124
2024-01-29 01:25:00+00:00,2024-01-29 02:55:00+00:00,-1,2269.619506,2268.77,5.794372222640879,2286.56722643943,2250.031328272684,TIME,18,-6.911349170724191,-0.00071822304708751
2024-01-29 16:40:00+00:00,2024-01-29 18:10:00+00:00,-1,2292.8460215,2308.36,2.831250743202999,2327.1535542047573,2252.4337349542916,TIME,18,-49.786188743761585,-0.005177467912711001
2024-01-31 03:40:00+00:00,2024-01-31 05:10:00+00:00,-1,2343.0384915,2341.09,8.482195776221248,2354.6679142005623,2329.856502959325,TIME,18,-1.3517763363440451,-0.00014130832912989677
2024-02-02 00:10:00+00:00,2024-02-02 00:15:00+00:00,-1,2306.9039125,2316.690090863316,10.519273174330415,2316.3426394673957,2296.338832639125,STOP,1,-124.8300653023028,-0.013050991087221187
2024-02-02 07:05:00+00:00,2024-02-02 08:35:00+00:00,-1,2314.6827455000002,2310.44,6.687215962437228,2329.1464362434926,2298.0902765078094,TIME,18,14.454017838787344,0.0015311515082438655
2024-02-02 23:30:00+00:00,2024-02-03 00:20:00+00:00,-1,2307.0638885,2315.119445188953,12.841789274083657,2314.7722293545494,2290.08,STOP,10,-130.1584584458056,-0.013766943001917848
2024-02-03 03:10:00+00:00,2024-02-03 04:40:00+00:00,-1,2325.0111960000004,2323.17,9.341501738166157,2335.341544294231,2313.382146846923,TIME,18,-2.339911090477898,-0.00025094868170295767
2024-02-04 01:45:00+00:00,2024-02-04 03:15:00+00:00,-1,2305.354145,2305.22,6.835506498012463,2319.3374991802493,2289.3350009837004,TIME,18,-13.265075268296277,-0.0014229979702293962
2024-02-04 09:50:00+00:00,2024-02-04 11:20:00+00:00,-1,2303.874367,2305.85,7.145354088678022,2317.2475648141844,2288.586922222978,TIME,18,-28.93874811831731,-0.003108799705022611
2024-02-04 11:35:00+00:00,2024-02-04 13:05:00+00:00,-1,2308.633653,2303.53,5.469521073874377,2325.946234296568,2288.6205188441186,TIME,18,16.56269080393195,0.001784827029508968
2024-02-04 17:35:00+00:00,2024-02-04 19:05:00+00:00,-1,2304.994199,2291.9762055473275,8.34758151361567,2316.4764953772274,2291.9762055473275,TP,18,91.40064816446376,0.009831959157471148
