cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,n_sel,n_fold_a,keep_fold_a,inv_fold_a,n_fold_b,keep_fold_b,inv_fold_b,n_fold_c,keep_fold_c,inv_fold_c,keep_sel,inv_sel,n_held,keep_held,inv_held,active_folds,action_full,selection_pnl,action,perm_p_sel,held_pnl,bh_rank,bh_critical,bh_passes
poly_updown_btc_15m_sniper|UP|12-17|weekday,poly_updown_btc_15m_sniper,UP,12-17,weekday,BTC,33,1,-25.090192,23.46316108519537,12,107.1315676,-111.96949724713477,20,131.60796448000002,-226.19122076646858,213.64934008,-314.697556928408,11,205.23599432000003,-180.671568627451,2,KEEP,238.73953208,KEEP,0.0085,205.23599432000003,1,0.020000000000000004,True
poly_updown_sol_15m_sniper|UP|12-17|weekday,poly_updown_sol_15m_sniper,UP,12-17,weekday,SOL,33,3,18.567723039999997,-25.795014455835894,12,7.312257840000003,-10.80429102493136,18,227.85432912000005,-165.5323956392694,253.73431,-202.13170112003667,8,186.45129943999999,-202.0,2,KEEP,235.16658696000005,KEEP,0.0175,186.45129943999999,2,0.04000000000000001,True
