cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,n_sel,n_fold_a,keep_fold_a,inv_fold_a,n_fold_b,keep_fold_b,inv_fold_b,n_fold_c,keep_fold_c,inv_fold_c,keep_sel,inv_sel,n_held,keep_held,inv_held,active_folds,action_full,selection_pnl,action,perm_p_sel,held_pnl,bh_rank,bh_critical,bh_passes
poly_updown_btc_5m_momo_v2_SELL|DOWN|00-05|weekday,poly_updown_btc_5m_momo_v2_SELL,DOWN,00-05,weekday,BTC,33,1,24.5,-25.25,14,-73.09774972,76.50244584206847,18,-326.510116,294.1433102187819,-375.10786572,345.3957560608504,14,-78.320467,70.28942005429352,2,INVERT,370.6457560608504,INVERT,0.0025,70.28942005429352,1,0.020000000000000004,True
poly_updown_eth_5m_momo_v2_SELL|DOWN|12-17|weekday,poly_updown_eth_5m_momo_v2_SELL,DOWN,12-17,weekday,ETH,33,5,23.46607684,-31.472994111629365,15,-50.786759059999994,46.99221714937927,13,-179.83528916,242.0009860342132,-207.15597137999998,257.52020907196317,25,-126.55745356000004,77.68655849383327,2,INVERT,288.99320318359247,INVERT,0.0205,77.68655849383327,3,0.06,True
