cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,n_sel,n_fold_a,keep_fold_a,inv_fold_a,n_fold_b,keep_fold_b,inv_fold_b,n_fold_c,keep_fold_c,inv_fold_c,keep_sel,inv_sel,n_held,keep_held,inv_held,active_folds,action_full,selection_pnl,action
poly_updown_btc_5m_momo_HOLD|DOWN|00-05|weekday,poly_updown_btc_5m_momo_HOLD,DOWN,00-05,weekday,BTC,53,9,-27.572644,6.572676942796761,11,71.18436928000001,-87.06939921221098,33,-18.702269760000025,-38.37277051085266,24.90945551999999,-118.8694927802669,22,-96.89076104,61.36954084601888,2,SKIP,0.0,SKIP
poly_updown_btc_5m_momo_HOLD|DOWN|12-17|weekday,poly_updown_btc_5m_momo_HOLD,DOWN,12-17,weekday,BTC,54,11,-73.65146487999999,46.78583606889292,22,116.56244956,-134.20300160708075,21,73.39740224,-103.49232334443212,116.30838692,-190.90948888261994,38,141.2295066,-160.16557863561198,3,KEEP,116.30838692000002,KEEP
poly_updown_btc_5m_momo_HOLD|DOWN|18-23|weekday,poly_updown_btc_5m_momo_HOLD,DOWN,18-23,weekday,BTC,30,5,-27.948322239999996,17.51998491704373,2,-49.999984,42.98575498575498,23,-370.80568528,304.87336363621483,-448.75399152,365.3791035390135,11,180.7082804,-186.00925925925927,1,INVERT (single-fold),304.87336363621483,INVERT
poly_updown_btc_5m_momo_HOLD|UP|00-05|weekday,poly_updown_btc_5m_momo_HOLD,UP,00-05,weekday,BTC,34,5,17.64321628,-24.79107802390619,7,-30.759494479999997,16.163461180329758,22,-157.28940135999997,129.00645728738988,-170.40567955999995,120.37884044381342,22,-171.10324712000002,130.26064371972495,1,INVERT (single-fold),129.00645728738988,INVERT
poly_updown_btc_5m_momo_HOLD|UP|06-11|weekday,poly_updown_btc_5m_momo_HOLD,UP,06-11,weekday,BTC,33,3,67.12385834,-75.75,3,-74.999972,71.7892156862745,27,6.182404920000003,-46.20652909551973,-1.6937087399999946,-50.167313409245224,6,-52.92152016,39.240740740740726,1,KEEP (single-fold),6.182404920000003,KEEP
poly_updown_btc_5m_momo_HOLD|UP|12-17|weekday,poly_updown_btc_5m_momo_HOLD,UP,12-17,weekday,BTC,52,8,-54.46442024,41.12703462311478,18,-20.924394819999986,-8.692702552719197,26,156.73104392000002,-178.14150943396228,81.34222885999998,-145.70717736356673,20,-201.54733104000002,180.6278280542986,2,SKIP,0.0,SKIP
poly_updown_btc_5m_momo_HOLD|UP|18-23|weekday,poly_updown_btc_5m_momo_HOLD,UP,18-23,weekday,BTC,31,9,15.848411280000004,-35.761982570806126,1,-25.0,22.365384615384613,21,196.53561368000004,-240.5436577853798,187.38402496000003,-253.9402557408013,8,1.0000357600000171,-25.000000000000014,1,KEEP (single-fold),196.53561368000004,KEEP
poly_updown_eth_5m_momo_HOLD|DOWN|12-17|weekday,poly_updown_eth_5m_momo_HOLD,DOWN,12-17,weekday,ETH,35,4,45.808539839999995,-52.4607843137255,19,30.964157280000013,-57.28802236738112,12,-102.68032799999997,88.6308117028646,-25.907630879999985,-21.11799497824202,23,59.98787339999997,-103.4605437260183,2,SKIP,0.0,SKIP
poly_updown_eth_5m_momo_HOLD|UP|12-17|weekday,poly_updown_eth_5m_momo_HOLD,UP,12-17,weekday,ETH,40,5,-73.69151228,64.78659793448234,9,-34.760390300000005,15.28354003205365,26,-56.11669759999999,11.333020213576766,-164.56860017999998,91.40315818011273,12,-59.366968220000004,34.333845584677995,1,INVERT (single-fold),11.333020213576766,INVERT
poly_updown_sol_5m_momo_HOLD|DOWN|12-17|weekday,poly_updown_sol_5m_momo_HOLD,DOWN,12-17,weekday,SOL,41,6,-103.65077712,89.80103477416894,19,-82.09917642,41.16220243390967,16,273.19099008,-307.1092218137255,87.44103653999998,-176.14598460564687,12,-104.52918964,84.78737661883191,2,SKIP,0.0,SKIP
poly_updown_sol_5m_momo_HOLD|UP|12-17|weekday,poly_updown_sol_5m_momo_HOLD,UP,12-17,weekday,SOL,40,9,65.74238196,-79.61751896445809,16,77.97228708,-107.59700839051818,15,-33.97850464,2.9228162266791102,109.73616440000002,-184.29171112829718,5,22.7074404,-31.4966790682572,2,SKIP,0.0,SKIP
