cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,n_sel,n_fold_a,keep_fold_a,inv_fold_a,n_fold_b,keep_fold_b,inv_fold_b,n_fold_c,keep_fold_c,inv_fold_c,keep_sel,inv_sel,n_held,keep_held,inv_held,active_folds,action_full,selection_pnl,action
poly_updown_btc_15m_volume_INV_NIGHT|DOWN|00-05|weekday,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,00-05,weekday,BTC,78,15,20.472198880000008,-44.33771823713471,23,59.613467580000005,-98.36940020417165,40,374.78315336000003,-435.31272025577357,454.86881982,-578.01983869708,40,83.693446,-147.99014844977438,3,KEEP,454.86881982000006,KEEP
poly_updown_btc_15m_volume_INV_NIGHT|DOWN|06-11|weekday,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,06-11,weekday,BTC,48,10,-52.77298008000001,34.90000115078685,10,-9.920482340000003,-8.243468002395005,28,-207.03729607999998,159.97563772138597,-269.7307585,186.63217086977778,12,-202.265992,177.3236074921905,3,INVERT,186.6321708697778,INVERT
poly_updown_btc_15m_volume_INV_NIGHT|UP|00-05|weekday,poly_updown_btc_15m_volume_INV_NIGHT,UP,00-05,weekday,BTC,89,19,-1.1422641599999892,-34.358778981910376,27,-0.9538444799999937,-45.7389451967555,43,138.00509396,-209.09296055976176,135.90898532000003,-289.1906847384276,36,-35.92307815999999,-32.78707107843141,3,SKIP,0.0,SKIP
poly_updown_btc_15m_volume_INV_NIGHT|UP|00-05|weekend,poly_updown_btc_15m_volume_INV_NIGHT,UP,00-05,weekend,BTC,39,19,55.325639640000006,-92.39809588714218,0,0.0,0.0,20,84.11280780000001,-116.20154280369812,139.43844743999995,-208.5996386908403,22,28.278751200000013,-72.95933570385174,2,KEEP,139.43844744,KEEP
poly_updown_btc_15m_volume_INV_NIGHT|UP|06-11|weekday,poly_updown_btc_15m_volume_INV_NIGHT,UP,06-11,weekday,BTC,48,10,-107.36730624,92.06871304487628,18,-208.72384264,184.57989215070305,20,-312.32339663999994,271.0265674670577,-628.41454552,547.675172662637,27,-286.90678864000006,244.08360172985107,3,INVERT,547.675172662637,INVERT
poly_updown_btc_5m_volume_INV_NIGHT|DOWN|00-05|weekday,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,00-05,weekday,BTC,277,52,-114.89796034,14.539434613452585,78,-87.02740195999998,-40.67166509654744,147,-84.17121015999989,-151.70846196892222,-286.0965724599999,-177.8406924520171,125,48.74506663999995,-268.14594315837985,3,SKIP,0.0,SKIP
poly_updown_btc_5m_volume_INV_NIGHT|DOWN|00-05|weekend,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,00-05,weekend,BTC,102,59,149.37780550000002,-243.94774840981938,0,0.0,0.0,43,-378.00040816,293.3182148040638,-228.62260265999998,49.37046639424432,65,-140.17462623999995,9.221376939582143,2,SKIP,0.0,SKIP
poly_updown_btc_5m_volume_INV_NIGHT|DOWN|06-11|weekday,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,06-11,weekday,BTC,117,24,-106.38344148,70.95632458530267,31,309.09519866000005,-350.70807121999235,62,128.33951132000004,-237.38969521045,331.0512685000001,-517.1414418451398,42,189.71823636,-256.37227866473154,3,KEEP,331.0512685000001,KEEP
poly_updown_btc_5m_volume_INV_NIGHT|DOWN|06-11|weekend,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,06-11,weekend,BTC,52,14,-3.9421999999999997,-19.377119253673584,9,69.62175176000001,-83.48001508295627,29,326.26276703999997,-356.2534453976667,391.94231879999995,-459.1105797342966,34,-401.60274888000004,259.37346044003556,2,SKIP,0.0,SKIP
poly_updown_btc_5m_volume_INV_NIGHT|UP|00-05|weekday,poly_updown_btc_5m_volume_INV_NIGHT,UP,00-05,weekday,BTC,283,58,-302.53422673999995,202.0523543202359,88,-126.93266247999998,-24.519698270977873,137,-276.23370406,26.995973208082905,-705.70059328,204.5286292573409,116,92.5374572,-275.4938179425128,3,INVERT,204.52862925734092,INVERT
poly_updown_btc_5m_volume_INV_NIGHT|UP|00-05|weekend,poly_updown_btc_5m_volume_INV_NIGHT,UP,00-05,weekend,BTC,104,53,331.04741368000003,-409.5836090709482,0,0.0,0.0,51,123.11451740000001,-214.61593125078758,454.16193108,-624.1995403217359,55,-85.93083641999996,-8.910786847538116,2,KEEP,454.16193108000004,KEEP
poly_updown_btc_5m_volume_INV_NIGHT|UP|06-11|weekday,poly_updown_btc_5m_volume_INV_NIGHT,UP,06-11,weekday,BTC,122,25,98.24102223999999,-145.15830911336417,43,-153.45223083999997,90.81366899433507,54,-391.83071698,301.2769207458688,-447.04192558,246.9322806268396,63,-320.8381289799998,217.60464349767813,3,INVERT,246.93228062683968,INVERT
poly_updown_btc_5m_volume_INV_NIGHT|UP|06-11|weekend,poly_updown_btc_5m_volume_INV_NIGHT,UP,06-11,weekend,BTC,69,14,-59.32820656,35.22379253293995,15,-84.19560655999999,55.33144796380088,40,50.09630296000002,-126.52941176470594,-93.42751016000001,-35.974171267965104,20,-19.66621168000002,-13.037088480137982,3,SKIP,0.0,SKIP
poly_updown_eth_15m_volume_INV_NIGHT|DOWN|00-05|weekday,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,00-05,weekday,ETH,85,20,-17.214394119999994,-22.271356612765253,25,95.92365942000002,-143.20730180594748,40,475.53861336,-527.2890919218879,554.24787866,-692.7677503406005,44,-225.33708864,145.09634286242095,3,KEEP,554.24787866,KEEP
poly_updown_eth_15m_volume_INV_NIGHT|DOWN|00-05|weekend,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,00-05,weekend,ETH,35,13,-38.50194108000001,18.82994939232624,0,0.0,0.0,22,-67.06905663999999,28.214418638205615,-105.57099771999998,47.044368030531885,16,-107.687768,80.40202045694996,2,INVERT,47.04436803053186,INVERT
poly_updown_eth_15m_volume_INV_NIGHT|DOWN|06-11|weekday,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,06-11,weekday,ETH,52,11,12.94982366,-30.855868795030503,13,102.50070874000001,-134.41779870904645,28,-312.36313599999994,259.5555247514643,-196.91260359999995,94.28185724738731,18,-57.69904,24.04184368966287,3,SKIP,0.0,SKIP
poly_updown_eth_15m_volume_INV_NIGHT|UP|00-05|weekday,poly_updown_eth_15m_volume_INV_NIGHT,UP,00-05,weekday,ETH,80,14,79.45474854000001,-100.6930288919384,23,-46.83135616,8.199980706043583,43,125.63127126,-185.34132472804487,158.25466364,-277.83437291393966,32,-26.758292239999975,-29.644903502236986,3,KEEP,158.25466364000002,KEEP
poly_updown_eth_15m_volume_INV_NIGHT|UP|00-05|weekend,poly_updown_eth_15m_volume_INV_NIGHT,UP,00-05,weekend,ETH,32,22,25.4192126,-66.25216849318635,0,0.0,0.0,10,34.550190560000004,-54.70386974741663,59.96940316000001,-120.95603824060296,26,24.93962207999999,-73.59248372569508,2,KEEP,59.969403160000006,KEEP
poly_updown_eth_15m_volume_INV_NIGHT|UP|06-11|weekday,poly_updown_eth_15m_volume_INV_NIGHT,UP,06-11,weekday,ETH,43,8,-107.24563972,96.58354667803683,15,5.697074380000018,-34.89972388586936,20,-219.81409467999998,193.56613492645647,-321.36266002,255.24995771862393,20,-209.73326464,180.59582839345012,2,SKIP,0.0,SKIP
poly_updown_eth_15m_volume_INV_NIGHT|UP|06-11|weekend,poly_updown_eth_15m_volume_INV_NIGHT,UP,06-11,weekend,ETH,36,9,-34.65263788,19.869480932752268,7,-31.81279296,21.410115144234666,20,-116.40548927999997,79.40083837700973,-182.87092011999994,120.68043445399667,16,85.46401104,-113.43657792971335,1,INVERT (single-fold),79.40083837700973,INVERT
poly_updown_eth_5m_volume_INV_NIGHT|DOWN|00-05|weekday,poly_updown_eth_5m_volume_INV_NIGHT,DOWN,00-05,weekday,ETH,257,55,14.513694039999969,-113.72074836806605,82,-284.3537020799999,159.643252570625,120,0.9687268600000039,-206.35281313862015,-268.87128118000004,-160.43030893606118,82,-73.55608111999999,-75.30112214650217,3,SKIP,0.0,SKIP
