period,sleeve,n_traded,n_all,traded_pct,mean,ci_lo,ci_hi,ex_top2,median,pct_pos,dollar_per_day,ndays
FULL,poly_ladder_btc_15m_v2,37,38,97.36842105263158,-1.1502193504216425,-3.4002316043897336,1.0997929035464489,-2.0875799637170434,-1.0863775510204077,29.72972972972973,-42.55811596560077,1
FULL,poly_ladder_btc_15m_v3,424,968,43.80165289256198,0.26534618655980946,-0.15606983103318373,0.6867622041528026,0.15361672193277118,0.3253930629432624,54.24528301886793,10.227889372850838,11
FULL,poly_ladder_btc_15m_v4_coc,253,709,35.684062059238364,1.0824047965395889,0.5089425709368657,1.6558670221423122,0.7889568467467932,0.6062649999999998,61.6600790513834,34.2310516905645,8
FULL,poly_ladder_btc_5m_v3,2150,2900,74.13793103448276,1.0823641629838177,0.8495598869189837,1.3151684390486515,0.987062044786785,0.57375,60.74418604651163,211.55299549229164,11
FULL,poly_ladder_eth_5m_v3,853,2406,35.45303408146301,0.3015837195377168,0.12023090893320862,0.48293653014222493,0.2752038496473629,0.2170875,54.513481828839396,28.58343475174138,9
NEW,poly_ladder_btc_15m_v3,9,17,52.94117647058823,1.8257536249014972,-1.4245590677017084,5.0760663175047025,0.24710559777102312,1.3075000000000008,77.77777777777779,16.431782624113474,1
NEW,poly_ladder_btc_15m_v4_coc,8,17,47.05882352941177,2.003383155248226,-1.175267311283183,5.1820336217796354,0.30173058406619313,0.8739166666666662,75.0,16.02706524198581,1
NEW,poly_ladder_btc_5m_v3,33,51,64.70588235294117,0.18458787224665066,-1.073213436358922,1.4423891808522236,-0.20101667362990952,0.5904896883165356,63.63636363636363,6.091399784139472,1
NEW,poly_ladder_eth_5m_v3,23,51,45.09803921568628,0.6194769330866482,-0.26639832908357086,1.5053521952568674,0.2526592600472813,0.40394042553191384,56.52173913043478,14.247969460992907,1
