btc-updown-5m-1782098100.0		0
btc-updown-5m-1782491100.0		0
btc-updown-5m-1782830700.0		0
btc-updown-5m-1782333600.0		0
btc-updown-5m-1782627900.0		0
btc-updown-5m-1782225600.0		0
btc-updown-5m-1782330900.0		0
btc-updown-5m-1782479400.0		0
btc-updown-5m-1782094500.0		0
btc-updown-5m-1782912900.0		0
btc-updown-5m-1782849600.0		0
btc-updown-5m-1782130500.0		0
btc-updown-5m-1782235200.0		0
btc-updown-5m-1782907800.0		0
btc-updown-5m-1782169200.0		0
btc-updown-5m-1782437400.0		0
btc-updown-5m-1782365100.0		0
btc-updown-5m-1782312000.0		0
btc-updown-5m-1782467400.0		0
btc-updown-5m-1782954000.0		0
btc-updown-5m-1782371400.0		0
btc-updown-5m-1782328200.0		0
btc-updown-5m-1782403500.0		0
btc-updown-5m-1782642300.0		0
btc-updown-5m-1782481500.0		0
btc-updown-5m-1782916500.0		0
btc-updown-5m-1782279600.0		0
btc-updown-5m-1782167400.0		0
btc-updown-5m-1781860200.0		0
btc-updown-5m-1782456300.0		0
btc-updown-5m-1782200100.0		0
btc-updown-5m-1782319800.0		0
btc-updown-5m-1782144300.0		0
btc-updown-5m-1782499500.0		0
btc-updown-5m-1782914400.0		0
btc-updown-5m-1782315000.0		0
btc-updown-5m-1782909000.0		0
btc-updown-5m-1782408900.0		0
btc-updown-5m-1782942900.0		0
btc-updown-5m-1782416100.0		0
btc-updown-5m-1782255900.0		0
btc-updown-5m-1782395400.0		0
btc-updown-5m-1782504000.0		0
btc-updown-5m-1782399900.0		0
btc-updown-5m-1782777900.0		0
btc-updown-5m-1782651900.0		0
btc-updown-5m-1782853500.0		0
btc-updown-5m-1782636000.0		0
btc-updown-5m-1782849000.0		0
btc-updown-5m-1782957000.0		0
btc-updown-5m-1782040500.0		0
btc-updown-5m-1782501000.0		0
btc-updown-5m-1782327600.0		0
btc-updown-5m-1782228600.0		0
btc-updown-5m-1782912300.0		0
btc-updown-5m-1782409500.0		0
btc-updown-5m-1782878400.0		0
btc-updown-5m-1782832200.0		0
btc-updown-5m-1782244500.0		0
btc-updown-5m-1782906300.0		0
btc-updown-5m-1782470400.0		0
btc-updown-5m-1782329100.0		0
btc-updown-5m-1781992200.0		0
btc-updown-5m-1782129600.0		0
btc-updown-5m-1782399300.0		0
btc-updown-5m-1782313200.0		0
btc-updown-5m-1782483300.0		0
btc-updown-5m-1781999100.0		0
btc-updown-5m-1782868500.0		0
btc-updown-5m-1782111900.0		0
btc-updown-5m-1781862000.0		0
btc-updown-5m-1782482400.0		0
btc-updown-5m-1782486900.0		0
btc-updown-5m-1782221700.0		0
btc-updown-5m-1782136500.0		0
btc-updown-5m-1782955800.0		0
btc-updown-5m-1782941100.0		0
btc-updown-5m-1782824100.0		0
btc-updown-5m-1782484200.0		0
btc-updown-5m-1782492900.0		0
btc-updown-5m-1782474300.0		0
btc-updown-5m-1782448200.0		0
btc-updown-5m-1781847600.0		0
btc-updown-5m-1782177000.0		0
btc-updown-5m-1782445800.0		0
btc-updown-5m-1782833100.0		0
btc-updown-5m-1782951300.0		0
btc-updown-5m-1782443700.0		0
btc-updown-5m-1782864000.0		0
btc-updown-5m-1782175800.0		0
btc-updown-5m-1782954900.0		0
btc-updown-5m-1782527400.0		0
btc-updown-5m-1782805200.0		0
btc-updown-5m-1782645600.0		0
btc-updown-5m-1782662400.0		0
btc-updown-5m-1782478800.0		0
