516	btc-updown-15m-1782960300	Down	1782960941	0.52	26.65	0.5700	0.5800	1782960940834000
517	btc-updown-15m-1782960300	Down	1782960940	0.52	16.0	0.5000	0.5100	1782960939825000
518	btc-updown-15m-1782960300	Up	1782960919	0.5	29.0	0.5000	0.5100	1782960918281000
519	btc-updown-15m-1782960300	Up	1782960919	0.49	15.0	0.5000	0.5100	1782960918281000
520	eth-updown-15m-1782960300	Up	1782960919	0.2	41.0	0.2500	0.2600	1782960916365000
521	btc-updown-15m-1782960300	Up	1782960916	0.43	30.0	0.4800	0.4900	1782960915912000
522	btc-updown-15m-1782960300	Up	1782960913	0.39	19.48	0.4000	0.4100	1782960911497000
523	btc-updown-15m-1782960300	Up	1782960896	0.37	19.0	0.4000	0.4100	1782960895694000
524	btc-updown-15m-1782960300	Up	1782960883	0.3905325444	138.58	0.3900	0.4000	1782960882116000
525	btc-updown-15m-1782960300	Up	1782960863	0.31	50.0	0.3000	0.3100	1782960860779000
526	btc-updown-15m-1782960300	Up	1782960860	0.31	19.0	0.3000	0.3100	1782960858280000
527	btc-updown-15m-1782960300	Up	1782960859	0.3	9.0	0.3000	0.3100	1782960858280000
528	btc-updown-15m-1782960300	Down	1782960830	0.75	17.03	0.7600	0.7800	1782960829397000
529	btc-updown-15m-1782960300	Down	1782960824	0.74	22.0	0.7300	0.7400	1782960821752000
530	btc-updown-15m-1782960300	Down	1782960823	0.73	10.0	0.7300	0.7400	1782960821752000
531	sol-updown-5m-1782960600	Down	1782960802	0.7373782021	21.359457	0.7600	0.7700	1782960800784000
532	eth-updown-15m-1782960300	Up	1782960791	0.23	6.4	0.2000	0.2100	1782960790403000
533	btc-updown-15m-1782960300	Up	1782960787	0.32	80.0	0.3100	0.3200	1782960785376000
534	btc-updown-5m-1782960600	Up	1782960779	0.5	156.0	0.4800	0.4900	1782960778983000
535	btc-updown-5m-1782960600	Up	1782960773	0.5	33.0	0.4700	0.4800	1782960772905000
536	btc-updown-15m-1782960300	Up	1782960773	0.33	12.62	0.3300	0.3400	1782960771759000
537	eth-updown-15m-1782960300	Up	1782960773	0.24	8.0	0.2200	0.2500	1782960772795000
538	eth-updown-5m-1782960600	Up	1782960761	0.42	16.0	0.4100	0.4700	1782960759277000
539	eth-updown-15m-1782960300	Down	1782960755	0.75	5.0	0.7600	0.7700	1782960753422000
540	eth-updown-15m-1782960300	Down	1782960739	0.68	1.99	0.7100	0.7200	1782960737303000
541	btc-updown-15m-1782960300	Down	1782960739	0.66	26.0	0.6900	0.7000	1782960738396000
542	xrp-updown-5m-1782960600	Up	1782960736	0.2834683902	7.655171			
543	eth-updown-5m-1782960600	Up	1782960727	0.63	21.0	0.6300	0.6400	1782960725324000
544	sol-updown-5m-1782960600	Up	1782960722	0.52	18.0	0.5300	0.5400	1782960720963000
545	btc-updown-5m-1782960600	Down	1782960722	0.4269064623	32.32558	0.4600	0.4700	1782960721953000
546	eth-updown-5m-1782960600	Down	1782960719	0.4	15.0	0.4200	0.4300	1782960718962000
547	sol-updown-5m-1782960600	Up	1782960712	0.5224177131	13.188678	0.5200	0.5400	1782960710753000
548	btc-updown-5m-1782960600	Up	1782960712	0.41	35.0	0.4500	0.4600	1782960710834000
549	btc-updown-5m-1782960600	Down	1782960710	0.57	24.0	0.5400	0.5500	1782960709549000
550	btc-updown-15m-1782960300	Down	1782960710	0.67	20.0	0.6600	0.6700	1782960708182000
551	btc-updown-15m-1782960300	Down	1782960710	0.67	21.0	0.6600	0.6700	1782960708182000
552	eth-updown-5m-1782960600	Down	1782960707	0.44	5.0	0.4600	0.4700	1782960705472000
553	btc-updown-5m-1782960600	Down	1782960707	0.57	112.0	0.5300	0.5400	1782960706993000
554	sol-updown-5m-1782960600	Up	1782960707	0.521682243	12.84	0.5000	0.5400	1782960704799000
555	btc-updown-15m-1782960300	Down	1782960706	0.6699999962	62.925372	0.6600	0.6700	1782960704530000
556	sol-updown-5m-1782960600	Up	1782960706	0.495	10.0	0.5000	0.5400	1782960704799000
557	btc-updown-5m-1782960600	Down	1782960704	0.52	10.0	0.5600	0.5700	1782960703875000
558	btc-updown-5m-1782960600	Down	1782960701	0.52	24.0	0.5100	0.5200	1782960700895000
559	eth-updown-5m-1782960600	Down	1782960701	0.3902216253	59.56	0.4400	0.4500	1782960700347000
560	sol-updown-5m-1782960600	Up	1782960701	0.5948006221	29.2535	0.5700	0.5900	1782960700469000
561	btc-updown-5m-1782960600	Down	1782960701	0.51	91.34	0.5100	0.5200	1782960700895000
562	btc-updown-5m-1782960600	Up	1782960673	0.3	17.0	0.2100	0.2200	1782960672700000
563	eth-updown-5m-1782960600	Up	1782960673	0.220653789	26.92	0.2000	0.2100	1782960671717000
564	eth-updown-5m-1782960600	Up	1782960665	0.43	14.23	0.3100	0.3200	1782960664204000
565	btc-updown-5m-1782960600	Up	1782960661	0.48	16.0	0.4900	0.5000	1782960660735000
566	eth-updown-5m-1782960600	Down	1782960640	0.43	16.0			
567	xrp-updown-5m-1782960600	Down	1782960637	0.51	9.56			
568	btc-updown-5m-1782960600	Up	1782960617	0.5	14.0			
569	btc-updown-5m-1782960600	Up	1782960616	0.49	5.0			
570	sol-updown-15m-1782960300	Down	1782960556	0.7	13.0	0.6900	0.7000	1782960554381000
571	eth-updown-15m-1782960300	Down	1782960556	0.63	21.0	0.6200	0.6300	1782960554641000
572	btc-updown-15m-1782960300	Down	1782960556	0.54	2.24	0.5600	0.5700	1782960555697000
573	sol-updown-15m-1782960300	Down	1782960554	0.6	5.0	0.6900	0.7000	1782960553958000
574	eth-updown-15m-1782960300	Down	1782960554	0.54	5.0	0.6200	0.6300	1782960553980000
575	eth-updown-15m-1782960300	Down	1782960553	0.52	16.0	0.5500	0.5700	1782960552109000
576	sol-updown-15m-1782960300	Down	1782960553	0.58	11.09	0.5900	0.6100	1782960551887000
577	eth-updown-15m-1782960300	Down	1782960551	0.5	5.0	0.5100	0.5200	1782960550203000
578	btc-updown-15m-1782960300	Down	1782960551	0.42	3.13	0.4500	0.4700	1782960550230000
579	btc-updown-15m-1782960300	Down	1782960544	0.41	15.0	0.4000	0.4100	1782960543860000
580	btc-updown-15m-1782960300	Down	1782960517	0.37	29.0	0.3600	0.3700	1782960516994000
581	eth-updown-15m-1782960300	Down	1782960515	0.43	10.0	0.4200	0.4300	1782960514860000
582	btc-updown-15m-1782960300	Down	1782960514	0.33	26.0	0.3600	0.3700	1782960513960000
583	xrp-updown-15m-1782960300	Down	1782960464	0.37	18.0			
584	btc-updown-15m-1782960300	Up	1782960443	0.74	17.0	0.7400	0.7500	1782960442510000
585	btc-updown-15m-1782960300	Up	1782960443	0.74	44.0	0.7400	0.7500	1782960442510000
586	btc-updown-15m-1782960300	Down	1782960379	0.41	16.0	0.3900	0.4000	1782960378727000
587	btc-updown-15m-1782960300	Up	1782960364	0.62	48.0	0.5900	0.6000	1782960362978000
588	btc-updown-15m-1782960300	Down	1782960335	0.51	19.0			
589	eth-updown-15m-1782960300	Up	1782960329	0.47	29.0			
590	sol-updown-15m-1782959400	Up	1782960175	0.999	30.0	0.9980	0.9990	1782960171618000
591	eth-updown-15m-1782959400	Up	1782960139	0.99	76.0	0.9800	0.9900	1782960138834000
592	btc-updown-15m-1782959400	Up	1782960133	0.997	60.0	0.9960	0.9970	1782960130894000
593	xrp-updown-15m-1782959400	Up	1782960128	0.98	30.0			
594	btc-updown-15m-1782959400	Up	1782960128	0.997	110.0	0.9960	0.9970	1782960126328000
595	sol-updown-15m-1782959400	Up	1782960122	0.997	30.0	0.9960	0.9970	1782960120682000
596	sol-updown-15m-1782959400	Up	1782960110	0.995	30.0	0.9900	0.9950	1782960108216000
597	xrp-updown-15m-1782959400	Up	1782960106	0.97	20.0			
598	btc-updown-15m-1782959400	Up	1782960089	0.994	70.0	0.9930	0.9940	1782960087863000
599	btc-updown-15m-1782959400	Up	1782960089	0.992	80.0	0.9930	0.9940	1782960087863000
600	btc-updown-15m-1782959400	Up	1782960080	0.992	30.0	0.9910	0.9920	1782960078692000
601	eth-updown-15m-1782959400	Up	1782960035	0.95	20.0	0.9300	0.9400	1782960025397000
602	eth-updown-15m-1782959400	Up	1782960022	0.92	40.0	0.9300	0.9400	1782960021516000
603	eth-updown-15m-1782959400	Up	1782960019	0.92	29.0	0.9100	0.9200	1782960018412000
604	eth-updown-15m-1782959400	Up	1782959965	0.94	42.0	0.9300	0.9400	1782959961684000
605	eth-updown-15m-1782959400	Up	1782959926	0.97	33.0			
606	eth-updown-15m-1782959400	Up	1782959924	0.96	64.0			
607	eth-updown-15m-1782959400	Up	1782959924	0.96	47.0			
608	eth-updown-15m-1782959400	Up	1782959923	0.96	29.0			
609	eth-updown-15m-1782959400	Up	1782959915	0.95	24.0			
610	eth-updown-15m-1782959400	Up	1782959914	0.95	54.0			
611	eth-updown-15m-1782959400	Up	1782959878	0.97	53.0			
612	eth-updown-15m-1782959400	Up	1782959866	0.91	23.0			
613	btc-updown-15m-1782959400	Down	1782959821	0.15	15.87	0.1600	0.1700	1782959820467000
614	eth-updown-15m-1782959400	Up	1782959761	0.83	5.45	0.8300	0.8500	1782959760626000
615	eth-updown-15m-1782959400	Up	1782959758	0.82	6.5	0.8200	0.8400	1782959757886000
616	btc-updown-15m-1782959400	Down	1782959710	0.18	26.0	0.1700	0.1900	1782959709688000
617	sol-updown-15m-1782959400	Down	1782959644	0.35	14.0	0.3400	0.3500	1782959641571000
618	xrp-updown-15m-1782959400	Down	1782959642	0.56	11.0			
619	btc-updown-15m-1782959400	Down	1782959642	0.34	9.23	0.3600	0.3700	1782959641594000
620	btc-updown-15m-1782959400	Down	1782959615	0.3	16.0	0.3000	0.3100	1782959613030000
621	btc-updown-15m-1782959400	Down	1782959609	0.3	10.13	0.2700	0.2900	1782959607905000
622	sol-updown-15m-1782959400	Down	1782959599	0.25	12.0	0.2400	0.2900	1782959596607000
623	eth-updown-15m-1782959400	Up	1782959569	0.76	2.6	0.7900	0.8000	1782959568541000
624	btc-updown-15m-1782959400	Up	1782959563	0.75	8.0	0.7600	0.7700	1782959560910000
625	sol-updown-15m-1782959400	Up	1782959540	0.74	15.0	0.7300	0.7400	1782959537572000
626	eth-updown-15m-1782959400	Up	1782959537	0.67	19.6	0.6800	0.7000	1782959536444000
627	eth-updown-15m-1782959400	Up	1782959536	0.66	9.6	0.6800	0.7000	1782959535726000
628	eth-updown-15m-1782959400	Up	1782959536	0.6599999958	47.71212	0.6800	0.7000	1782959535726000
629	btc-updown-15m-1782959400	Up	1782959534	0.72	28.0	0.7200	0.7300	1782959533805000
630	btc-updown-15m-1782959400	Up	1782959531	0.67	30.8	0.6700	0.6800	1782959530787000
631	btc-updown-15m-1782959400	Up	1782959525	0.5978308536	12.77	0.6100	0.6200	1782959524020000
632	sol-updown-15m-1782959400	Down	1782959506	0.445	10.0	0.4300	0.4600	1782959503895000
633	eth-updown-15m-1782959400	Down	1782959506	0.58	14.0	0.5700	0.5800	1782959504961000
634	btc-updown-15m-1782959400	Down	1782959504	0.49	5.0	0.5100	0.5200	1782959502560000
635	eth-updown-15m-1782959400	Down	1782959501	0.54	18.0	0.5300	0.5400	1782959498561000
636	btc-updown-15m-1782959400	Down	1782959501	0.48	14.0	0.4700	0.4800	1782959498528000
637	btc-updown-15m-1782959400	Up	1782959479	0.62	7.02	0.6500	0.6600	1782959478379000
638	eth-updown-15m-1782959400	Up	1782959474	0.58	6.61	0.5900	0.6000	1782959471814000
639	eth-updown-15m-1782959400	Up	1782959470	0.58	23.0	0.5700	0.5800	1782959469343000
640	btc-updown-15m-1782959400	Up	1782959468	0.61	10.0	0.6100	0.6200	1782959467525000
641	sol-updown-15m-1782959400	Up	1782959465	0.6375849057	33.125	0.6300	0.6400	1782959464228000
642	xrp-updown-15m-1782959400	Up	1782959462	0.47	13.0			
643	btc-updown-15m-1782959400	Up	1782959452	0.47	3.54			
644	btc-updown-15m-1782959400	Down	1782959428	0.61	19.0			
645	xrp-updown-15m-1782959400	Down	1782959420	0.58	15.0			
646	eth-updown-15m-1782959400	Down	1782959420	0.56	19.35			
647	btc-updown-15m-1782959400	Down	1782959420	0.56	44.0			
648	btc-updown-15m-1782958500	Up	1782959366	0.98	28.0			
649	btc-updown-15m-1782958500	Up	1782959356	0.96	12.0			
650	eth-updown-15m-1782958500	Up	1782959335	0.96	23.0	0.9500	0.9600	1782959328918000
651	eth-updown-15m-1782958500	Up	1782959330	0.96	23.0	0.9500	0.9600	1782959328918000
652	eth-updown-15m-1782958500	Up	1782959330	0.96	36.0	0.9500	0.9600	1782959328918000
653	btc-updown-15m-1782958500	Up	1782959312	0.97	42.0	0.9800	0.9900	1782959311630000
654	btc-updown-15m-1782958500	Up	1782959305	0.95	61.0	0.9600	0.9700	1782959304899000
655	btc-updown-15m-1782958500	Up	1782959305	0.95	31.0	0.9600	0.9700	1782959304899000
656	btc-updown-15m-1782958500	Up	1782959303	0.95	91.0	0.9400	0.9500	1782959302904000
657	eth-updown-15m-1782958500	Up	1782959299	0.81	1.79	0.8000	0.8400	1782959297102000
658	btc-updown-15m-1782958500	Up	1782959297	0.95	83.0	0.9400	0.9500	1782959295416000
659	btc-updown-15m-1782958500	Up	1782959296	0.95	24.0	0.9400	0.9500	1782959295416000
660	btc-updown-15m-1782958500	Up	1782959282	0.96	39.0	0.9500	0.9600	1782959281942000
661	btc-updown-15m-1782958500	Up	1782959249	0.97	27.0	0.9600	0.9700	1782959247978000
662	btc-updown-15m-1782958500	Up	1782959234	0.95	24.0			
663	btc-updown-15m-1782958500	Up	1782959233	0.95	53.0			
664	btc-updown-15m-1782958500	Up	1782959224	0.95	23.0			
665	btc-updown-15m-1782958500	Up	1782959219	0.93	27.0			
666	btc-updown-15m-1782958500	Up	1782959219	0.93	22.0			
667	btc-updown-15m-1782958500	Up	1782959210	0.92	20.0	0.8600	0.8700	1782959202678000
668	eth-updown-15m-1782958500	Up	1782959210	0.77	16.0	0.6800	0.6900	1782959201962000
669	eth-updown-15m-1782958500	Up	1782959210	0.74	5.18	0.6800	0.6900	1782959201962000
670	eth-updown-15m-1782958500	Up	1782959206	0.73	5.0	0.6800	0.6900	1782959201962000
671	eth-updown-15m-1782958500	Down	1782959204	0.32	14.0	0.3100	0.3200	1782959201962000
672	btc-updown-15m-1782958500	Up	1782959188	0.91	30.0	0.8500	0.8700	1782959187856000
673	btc-updown-15m-1782958500	Up	1782959179	0.89	19.0	0.8800	0.9000	1782959178993000
674	btc-updown-15m-1782958500	Up	1782959176	0.86	18.0	0.8800	0.8900	1782959175536000
675	btc-updown-15m-1782958500	Up	1782959152	0.84	17.0			
676	btc-updown-15m-1782958500	Up	1782959150	0.82	1.0			
677	btc-updown-15m-1782958500	Up	1782959150	0.8	52.0			
678	btc-updown-15m-1782958500	Up	1782959128	0.84	2.0	0.8400	0.8500	1782959127038000
679	eth-updown-15m-1782958500	Down	1782959122	0.25	22.0	0.2500	0.2600	1782959120876000
680	eth-updown-15m-1782958500	Down	1782959119	0.2199999689	19.31818	0.2600	0.2800	1782959118219000
681	btc-updown-15m-1782958500	Down	1782959119	0.18	35.0	0.1600	0.1700	1782959118970000
682	btc-updown-15m-1782958500	Down	1782959117	0.17	19.0	0.1600	0.1800	1782959116828000
683	btc-updown-15m-1782958500	Down	1782959116	0.16	27.0	0.1700	0.1800	1782959115977000
684	eth-updown-15m-1782958500	Down	1782959111	0.25	19.0	0.2400	0.2500	1782959110182000
685	btc-updown-15m-1782958500	Down	1782959111	0.17	43.0	0.1600	0.1700	1782959110805000
686	btc-updown-15m-1782958500	Down	1782959111	0.16	60.0	0.1600	0.1700	1782959110805000
687	btc-updown-15m-1782958500	Down	1782959110	0.15	19.35	0.1600	0.1700	1782959109465000
688	eth-updown-15m-1782958500	Down	1782959072	0.44	9.99	0.4100	0.4200	1782959069221000
689	btc-updown-15m-1782958500	Down	1782959071	0.2699999744	20.740739	0.2600	0.2900	1782959068227000
690	btc-updown-15m-1782958500	Down	1782959069	0.27	16.0	0.2600	0.2900	1782959068227000
691	btc-updown-15m-1782958500	Down	1782959050	0.32	16.0	0.3100	0.3200	1782959050000000
692	eth-updown-15m-1782958500	Up	1782958997	0.62	5.0	0.6100	0.6300	1782958995226000
693	eth-updown-15m-1782958500	Up	1782958996	0.6	18.0	0.6100	0.6300	1782958995226000
694	eth-updown-15m-1782958500	Up	1782958985	0.52	10.1	0.5100	0.5300	1782958982436000
695	sol-updown-15m-1782958500	Up	1782958984	0.72	6.77	0.7100	0.7400	1782958982584000
696	eth-updown-15m-1782958500	Up	1782958978	0.53	10.0	0.5200	0.5300	1782958975967000
697	xrp-updown-15m-1782958500	Up	1782958955	0.81	18.0			
698	btc-updown-15m-1782958500	Up	1782958951	0.53	20.92	0.5900	0.6000	1782958950725000
699	btc-updown-15m-1782958500	Down	1782958951	0.49	28.0	0.4000	0.4100	1782958950725000
700	sol-updown-15m-1782958500	Down	1782958951	0.3599999551	13.36111	0.3600	0.3700	1782958947536000
701	eth-updown-15m-1782958500	Down	1782958949	0.61	19.0	0.5800	0.5900	1782958948826000
702	eth-updown-15m-1782958500	Down	1782958949	0.56	9.6	0.5800	0.5900	1782958948826000
703	eth-updown-15m-1782958500	Down	1782958949	0.54	11.0	0.5800	0.5900	1782958948826000
704	eth-updown-15m-1782958500	Down	1782958948	0.525412844	21.8	0.5900	0.6000	1782958947996000
705	eth-updown-15m-1782958500	Down	1782958946	0.48	4.6	0.5300	0.5400	1782958945987000
706	eth-updown-15m-1782958500	Up	1782958925	0.66	0.99			
707	btc-updown-15m-1782958500	Up	1782958925	0.76	4.86			
708	eth-updown-15m-1782958500	Up	1782958916	0.5992336103	10.83			
709	btc-updown-15m-1782958500	Up	1782958871	0.76	39.0	0.7500	0.7600	1782958869618000
710	eth-updown-15m-1782958500	Down	1782958841	0.28	10.0	0.3300	0.3400	1782958840250000
711	sol-updown-15m-1782958500	Up	1782958816	0.7	16.0	0.6900	0.7000	1782958813373000
712	eth-updown-15m-1782958500	Up	1782958816	0.66	9.99	0.6800	0.6900	1782958814333000
713	eth-updown-15m-1782958500	Up	1782958811	0.63	30.0	0.6200	0.6300	1782958809536000
714	eth-updown-15m-1782958500	Up	1782958786	0.51	10.0	0.5000	0.5300	1782958783913000
715	btc-updown-15m-1782958500	Down	1782958697	0.29	5.0			
716	btc-updown-15m-1782958500	Down	1782958573	0.17	2.58	0.2000	0.2300	1782958571951000
717	btc-updown-15m-1782958500	Down	1782958571	0.17	24.0	0.1600	0.1800	1782958570524000
718	btc-updown-15m-1782958500	Down	1782958567	0.19	26.0	0.1700	0.1800	1782958566738000
719	btc-updown-15m-1782958500	Down	1782958543	0.24	5.0	0.2700	0.2800	1782958542952000
720	eth-updown-15m-1782958500	Up	1782958513	0.6099999836	12.19672			
721	btc-updown-15m-1782957600	Down	1782958430	0.94	22.0	0.9400	0.9410	1782958428672000
722	xrp-updown-15m-1782957600	Up	1782958417	0.16	5.0			
723	xrp-updown-15m-1782957600	Up	1782958414	0.1	5.55			
724	sol-updown-15m-1782957600	Up	1782958408	0.04	27.0	0.0490	0.0500	1782958407017000
725	btc-updown-15m-1782957600	Down	1782958406	0.9197768525	25.006062	0.9100	0.9170	1782958404323000
726	eth-updown-15m-1782957600	Up	1782958391	0.03	34.0	0.0220	0.0500	1782958389715000
727	btc-updown-15m-1782957600	Down	1782958238	0.97	26.0	0.9600	0.9700	1782958237361000
728	btc-updown-15m-1782957600	Down	1782958172	0.82	16.0	0.8200	0.8300	1782958171272000
729	xrp-updown-15m-1782957600	Down	1782958135	0.7747088589	22.150254			
730	eth-updown-15m-1782957600	Down	1782958027	0.86	9.6	0.8600	0.8700	1782958025931000
731	eth-updown-5m-1782957600	Down	1782957895	0.46	5.0	0.5600	0.6100	1782957894604000
732	sol-updown-15m-1782957600	Up	1782957895	0.33	10.0	0.3100	0.3200	1782957891855000
733	btc-updown-5m-1782957600	Up	1782957889	0.73	23.77	0.9100	0.9200	1782957888976000
734	btc-updown-5m-1782957600	Up	1782957887	0.67	82.4	0.7800	0.8000	1782957886902000
735	eth-updown-5m-1782957600	Down	1782957865	0.9699999999	93.958733	0.9800	0.9900	1782957864600000
736	btc-updown-5m-1782957600	Up	1782957841	0.24	45.0	0.3100	0.3200	1782957840915000
737	btc-updown-5m-1782957600	Up	1782957830	0.37	43.0	0.3500	0.3600	1782957829924000
738	btc-updown-5m-1782957600	Up	1782957820	0.25	50.0	0.2800	0.2900	1782957819449000
739	xrp-updown-5m-1782957600	Down	1782957812	0.71	12.0			
740	btc-updown-5m-1782957600	Down	1782957805	0.61	9.4	0.6400	0.6500	1782957804655000
741	btc-updown-5m-1782957600	Down	1782957794	0.67	33.1	0.6800	0.6900	1782957793802000
742	btc-updown-5m-1782957600	Down	1782957794	0.6961875357	24.131426	0.6800	0.6900	1782957793802000
743	sol-updown-15m-1782957600	Down	1782957782	0.79	5.0	0.8000	0.8100	1782957780430000
744	eth-updown-5m-1782957600	Down	1782957770	0.92	9.0	0.9300	0.9400	1782957769653000
745	btc-updown-15m-1782957600	Up	1782957739	0.32	14.0	0.3100	0.3400	1782957736810000
746	btc-updown-15m-1782957600	Up	1782957736	0.31	18.0	0.3000	0.3100	1782957734233000
747	btc-updown-5m-1782957600	Down	1782957728	0.75	21.28	0.7400	0.7500	1782957727953000
748	btc-updown-5m-1782957600	Down	1782957728	0.76	14.5	0.7400	0.7500	1782957727953000
749	btc-updown-5m-1782957600	Down	1782957727	0.72	30.89	0.7500	0.7600	1782957726933000
750	sol-updown-5m-1782957600	Down	1782957727	0.9	19.0	0.9100	0.9200	1782957726419000
751	eth-updown-5m-1782957600	Down	1782957725	0.88	19.0	0.8800	0.9400	1782957724919000
752	xrp-updown-15m-1782957600	Down	1782957725	0.61	16.0			
753	btc-updown-5m-1782957600	Down	1782957724	0.7799999918	24.30769	0.7900	0.8100	1782957723983000
754	xrp-updown-5m-1782957600	Down	1782957713	0.7299999893	12.164381			
755	sol-updown-15m-1782957600	Up	1782957713	0.307517701	43.347095	0.2700	0.3000	1782957712724000
756	xrp-updown-15m-1782957600	Down	1782957713	0.65	11.0			
757	xrp-updown-5m-1782957600	Down	1782957704	0.76	9.79			
758	btc-updown-5m-1782957600	Up	1782957679	0.26	18.0	0.2000	0.2300	1782957678990000
759	xrp-updown-5m-1782957600	Down	1782957677	0.67	5.0			
760	xrp-updown-5m-1782957600	Down	1782957655	0.63	5.0			
761	xrp-updown-5m-1782957600	Down	1782957650	0.59	13.0			
762	btc-updown-5m-1782957600	Down	1782957647	0.58	24.0	0.5900	0.6000	1782957646820000
763	sol-updown-5m-1782957600	Down	1782957644	0.66	2.51	0.7100	0.7300	1782957642667000
764	btc-updown-5m-1782957600	Down	1782957622	0.58	18.99			
765	btc-updown-5m-1782957600	Down	1782957622	0.59	31.0			
766	btc-updown-5m-1782957600	Down	1782957620	0.63	29.0			
767	sol-updown-15m-1782957600	Up	1782957617	0.425	20.0			
768	sol-updown-5m-1782957600	Up	1782957617	0.38	16.0			
769	eth-updown-15m-1782957600	Up	1782957614	0.38	18.0			
770	xrp-updown-15m-1782957600	Up	1782957613	0.48	15.625			
771	btc-updown-5m-1782957600	Up	1782957613	0.29	19.0			
772	eth-updown-15m-1782957600	Up	1782957611	0.41	21.0			
773	btc-updown-5m-1782957600	Up	1782957611	0.38	84.0			
774	xrp-updown-5m-1782957600	Up	1782957611	0.5266370409	29.735848			
775	eth-updown-5m-1782957600	Up	1782957611	0.3379246518	91.618054			
776	sol-updown-15m-1782957600	Up	1782957611	0.425	10.0			
777	sol-updown-5m-1782957600	Up	1782957611	0.3776190476	21.0			
778	xrp-updown-15m-1782957600	Up	1782957611	0.5041520202	53.634614			
779	btc-updown-15m-1782957600	Up	1782957611	0.4349564391	99.136362			
780	btc-updown-15m-1782957600	Up	1782957611	0.44	36.0			
781	btc-updown-5m-1782957600	Up	1782957611	0.3654049133	170.769458			
782	xrp-updown-5m-1782957600	Up	1782957611	0.5190697588	35.833332			
783	eth-updown-15m-1782957600	Up	1782957611	0.4121821727	60.119046			
784	eth-updown-15m-1782957600	Up	1782957611	0.42	14.0			
785	eth-updown-5m-1782957300	Down	1782957560	0.45	11.28	0.4500	0.4600	1782957559290000
786	xrp-updown-5m-1782957300	Up	1782957551	0.57	14.73			
787	btc-updown-15m-1782956700	Down	1782957547	0.97	38.0	0.9600	0.9700	1782957546481000
788	xrp-updown-5m-1782957300	Down	1782957547	0.49	16.0			
789	eth-updown-5m-1782957300	Down	1782957544	0.3938106099	15.23575	0.4700	0.4800	1782957542527000
790	sol-updown-5m-1782957300	Up	1782957542	0.89	17.0	0.8800	0.8900	1782957541755000
791	eth-updown-5m-1782957300	Down	1782957541	0.37	34.0	0.3700	0.3800	1782957539711000
792	btc-updown-15m-1782956700	Down	1782957539	0.92	23.0	0.9100	0.9300	1782957537729000
793	eth-updown-5m-1782957300	Down	1782957535	0.64	14.0	0.6300	0.6400	1782957532800000
794	eth-updown-5m-1782957300	Up	1782957527	0.35	16.0	0.4100	0.4200	1782957526757000
795	sol-updown-5m-1782957300	Down	1782957523	0.13	15.68	0.1600	0.1900	1782957522084000
796	eth-updown-5m-1782957300	Up	1782957517	0.43	14.0	0.4200	0.4300	1782957516847000
797	eth-updown-5m-1782957300	Down	1782957512	0.36	12.0	0.3600	0.3700	1782957511570000
798	btc-updown-5m-1782957300	Up	1782957511	0.96	29.0	0.9600	0.9700	1782957510776000
799	btc-updown-15m-1782956700	Up	1782957511	0.18	21.0	0.1800	0.1900	1782957510791000
800	sol-updown-5m-1782957300	Up	1782957502	0.85	2.52	0.8500	0.8600	1782957499305000
801	sol-updown-5m-1782957300	Up	1782957499	0.84	16.0	0.8300	0.8400	1782957498276000
802	btc-updown-5m-1782957300	Down	1782957467	0.38	44.0	0.4000	0.4100	1782957466152000
803	xrp-updown-15m-1782956700	Down	1782957467	0.87	5.0			
804	xrp-updown-15m-1782956700	Down	1782957461	0.85	6.56			
805	eth-updown-5m-1782957300	Up	1782957445	0.24	11.81	0.2100	0.2200	1782957444550000
806	btc-updown-5m-1782957300	Up	1782957445	0.53	5.0	0.5300	0.5600	1782957444639000
807	eth-updown-5m-1782957300	Up	1782957431	0.23	7.0	0.2200	0.2300	1782957430173000
808	eth-updown-5m-1782957300	Up	1782957425	0.25	5.0	0.2200	0.2300	1782957424486000
809	eth-updown-5m-1782957300	Down	1782957409	0.74	23.0	0.7300	0.7500	1782957407471000
810	btc-updown-5m-1782957300	Down	1782957406	0.38	21.0	0.3900	0.4000	1782957405753000
811	sol-updown-5m-1782957300	Up	1782957403	0.58	16.0	0.5700	0.5800	1782957399932000
812	btc-updown-5m-1782957300	Down	1782957398	0.45	18.0	0.3800	0.3900	1782957397775000
813	btc-updown-5m-1782957300	Down	1782957398	0.45	14.0	0.3800	0.3900	1782957397775000
814	sol-updown-5m-1782957300	Down	1782957392	0.57	20.0	0.5600	0.5700	1782957389491000
815	xrp-updown-15m-1782956700	Down	1782957382	0.81	14.0			
816	eth-updown-15m-1782956700	Down	1782957380	0.95	28.0	0.9400	0.9600	1782957378554000
817	xrp-updown-15m-1782956700	Down	1782957379	0.76	13.0			
818	btc-updown-15m-1782956700	Down	1782957376	0.89	36.0	0.8800	0.8900	1782957373166000
819	eth-updown-15m-1782956700	Down	1782957374	0.919375	16.0	0.9400	0.9500	1782957373862000
820	sol-updown-5m-1782957300	Up	1782957368	0.58	11.0	0.5700	0.5800	1782957366296000
821	sol-updown-5m-1782957300	Up	1782957364	0.52	16.0	0.5300	0.5400	1782957363549000
822	eth-updown-15m-1782956700	Down	1782957325	0.9	18.0	0.9000	0.9200	1782957323753000
823	eth-updown-15m-1782956700	Down	1782957320	0.86	11.99	0.8500	0.8700	1782957317615000
