proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,96836322816161032124852285147517979775623996000978151386119375457413832293669,0x691b8ca59d5b470497f42a35aac1e22e59ab57eb2b36d9ada1253e1bf4707d89,5,0.77,1782824821,"Bitcoin Up or Down - June 30, 9:00AM-9:15AM ET",btc-updown-15m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x1eacf4fa0c80ebaf31145e2f95f6e7ceb14f489f218438a84018980ba595260a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,96836322816161032124852285147517979775623996000978151386119375457413832293669,0x691b8ca59d5b470497f42a35aac1e22e59ab57eb2b36d9ada1253e1bf4707d89,2.64,0.77,1782824821,"Bitcoin Up or Down - June 30, 9:00AM-9:15AM ET",btc-updown-15m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xd41837dd8134b5585f29fe6d89b7c1e99b472b5642f56b4090671c2fa94301ed
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,96836322816161032124852285147517979775623996000978151386119375457413832293669,0x691b8ca59d5b470497f42a35aac1e22e59ab57eb2b36d9ada1253e1bf4707d89,5,0.77,1782824821,"Bitcoin Up or Down - June 30, 9:00AM-9:15AM ET",btc-updown-15m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x94888cbc20928036963b26ccab9a9110a24bf91fd5fff5424c588471c5b3f23e
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,96836322816161032124852285147517979775623996000978151386119375457413832293669,0x691b8ca59d5b470497f42a35aac1e22e59ab57eb2b36d9ada1253e1bf4707d89,5,0.76,1782824747,"Bitcoin Up or Down - June 30, 9:00AM-9:15AM ET",btc-updown-15m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x1eb52444c58480ccf849f257ae6352f0c8b5c25d48cf81d4c90079898fbb0b0a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,96836322816161032124852285147517979775623996000978151386119375457413832293669,0x691b8ca59d5b470497f42a35aac1e22e59ab57eb2b36d9ada1253e1bf4707d89,5,0.76,1782824747,"Bitcoin Up or Down - June 30, 9:00AM-9:15AM ET",btc-updown-15m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xab934d31e1280434ae89167ea953dbfae2d20d496400c230b446a5b15f8ba1e4
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,96836322816161032124852285147517979775623996000978151386119375457413832293669,0x691b8ca59d5b470497f42a35aac1e22e59ab57eb2b36d9ada1253e1bf4707d89,5,0.74,1782824746,"Bitcoin Up or Down - June 30, 9:00AM-9:15AM ET",btc-updown-15m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x0d6310a6c8f8260d77a7cb5d8a5ba4c352a777d73b599cea1071e6a65d2a3504
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.69,1782824665,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x85d482c2e9df1134227617f197424b0106b1a3accb84807c02656bdc7189fe47
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.69,1782824665,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x6a08c4373a3514dbad6e7d2bd980f000218f2e7e4980eee92154eef87e49eb87
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.7,1782824663,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x60d60ad9ee43f71055bceab9e8926e258ec87016ba446017b0f9297d253e0435
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.7,1782824662,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x9f7e68f712f8bf4a0331818f6797c5ff64f91ba80539e0c4f25871d862edf8d1
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,30506165744043803032069311036039815157994494740050999204172515943450551135104,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.56,1782824653,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xd8d8b48339de2d87e0586a5c03f21a9480c9ad688ac6bcbc57a2ca962a88354a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.16,1782824647,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x4bb68fde317faca904c3f4d87019474795d9d2e84c0ddefe343045d50c2b7dfb
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.16,1782824645,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x90945d1e91da0082cd1a9ddec4fb2a36627f69203da7dd2bbaf8efc6c4882eaf
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.25,1782824579,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x532790564fa2e8370126dcd0e39a6d97a250c8775355955c889e67801d014c8a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.8,1782824497,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x3765c21b3a28956f9b1024e776c0db6ffe946512ef26544307c338e7bbebf017
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.8,1782824497,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x0f912a66d0211b5a062773277ef1164c7aded3656a42c2004dff4e532173d2bd
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.82,1782824453,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x5a79ad97af71dc80281d573361eb4d872d51d52c0b90a51e3056a9f87afc13ff
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,58760506979757277214410900925752184277659216455270116452868768110378397663420,0x4930f36e62d98904ee2205c103d6fead75c004f5d294f394b7ad89b525ea87a1,30,0.82,1782824453,"Bitcoin Up or Down - June 30, 9:00AM-9:05AM ET",btc-updown-5m-1782824400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782824400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xdce0d7d0ee78d16572041836abf09296a4cc9dbf5044d4e9951dcffd0ee890ee
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,9840183721357552170272079879880506879463222540489838622357828086918134551665,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,30,0.04,1782823483,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x275c52c3f75de4a117a131a5f827ac0975dde7143ddd619cae90268739d5f5fb
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,23.8,0.85,1782823472,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x7d96a73391a5f87d0d665994ed1f62cdf938dccec6f1f3a9642ba658574652e1
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,30,0.78,1782823463,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xb1d1bf046ab6b77deabf8b3e38d716e733c6dde026857b59f13df81ed7f69c65
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,30,0.87,1782823445,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xea06d88a59acc2096aba55a981b9db98241d1db1ecc43658b4124d993ebd9f21
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,22.78,0.86,1782823445,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x2eddbd46f71695627f1f8da45a8cd9690885135b25013d776f0831ef52c5414c
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,30,0.79,1782823420,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x17fa34b9da6a04b9917c0900436e932c81fa30ad53efe0f3a2ed36b10cfbfea0
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,30,0.65,1782823328,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x61d494b1c7ef346bfb956605a7227abb0726837316d7d02838493875f5c2b0b8
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,20,0.58,1782823268,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x4a3300cd3ec41af2430578d9a944c4e194fa5293e6017c0a4b6c30e7547e2d6c
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,9840183721357552170272079879880506879463222540489838622357828086918134551665,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,30,0.57,1782823231,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xe932d7ecdb73f1e7789368fdfa9f43b531fc9eedf486b1d819da83f63c8806b8
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,15.99,0.54,1782823213,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xbd73cd9d42277e2c3f37c25bb0b06a32709befed2a12cff4c2dbd43d5648e980
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,9840183721357552170272079879880506879463222540489838622357828086918134551665,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,30,0.54,1782823210,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x689c6b2fbcd4c4e61bee6f1697c1ac74649b45906df74875512d418605792201
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,56454010359107705139209796595783708767589304101136337235210898161187854554342,0xe9dd817ed9e4ec7284650837382286d5eeb49d89dfc2e5d071a2cea8795681fe,30,0.54,1782822980,"Bitcoin Up or Down - June 30, 8:30AM-8:45AM ET",btc-updown-15m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x7444fef7b12b66d73db2182d67b82003fc082c9914d81d52fddddaaf5790c682
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,72772213132438887563954486702103321484705065478744233804053831776100814083929,0x3c82d20757ad0c8b08d1cc2e62a93651562ce72eb47adfddf0fb15fec7f7656c,30,0.06,1782822866,"Bitcoin Up or Down - June 30, 8:30AM-8:35AM ET",btc-updown-5m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x7193c9c117c0606983b4de9e3c8286aff61d3e491249eb82dac6cc10597b598e
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,40903212032508529196824871257196836646368924962852698804887445627346489653293,0x3c82d20757ad0c8b08d1cc2e62a93651562ce72eb47adfddf0fb15fec7f7656c,30,0.84,1782822860,"Bitcoin Up or Down - June 30, 8:30AM-8:35AM ET",btc-updown-5m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xc0ceeafbbaef64c8f24a85f9c6b6e67e6b74310006facb03e755753b99f4ea17
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,40903212032508529196824871257196836646368924962852698804887445627346489653293,0x3c82d20757ad0c8b08d1cc2e62a93651562ce72eb47adfddf0fb15fec7f7656c,30,0.84,1782822860,"Bitcoin Up or Down - June 30, 8:30AM-8:35AM ET",btc-updown-5m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822600,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x720e2a8a0acbaf05dd390d043c0d2caf150d69296a2e16644bb874b58ec305e5
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,72772213132438887563954486702103321484705065478744233804053831776100814083929,0x3c82d20757ad0c8b08d1cc2e62a93651562ce72eb47adfddf0fb15fec7f7656c,30,0.16,1782822824,"Bitcoin Up or Down - June 30, 8:30AM-8:35AM ET",btc-updown-5m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x25f4af7fdeabf592965cceaa177c6645ca8a0867983bb8dc728d4240fe0ca4e5
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,72772213132438887563954486702103321484705065478744233804053831776100814083929,0x3c82d20757ad0c8b08d1cc2e62a93651562ce72eb47adfddf0fb15fec7f7656c,30,0.19,1782822823,"Bitcoin Up or Down - June 30, 8:30AM-8:35AM ET",btc-updown-5m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x9b25639922b305ac6fbf077eb53b3501842643004e74e8ea866449d7525fcdae
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,72772213132438887563954486702103321484705065478744233804053831776100814083929,0x3c82d20757ad0c8b08d1cc2e62a93651562ce72eb47adfddf0fb15fec7f7656c,30,0.19,1782822823,"Bitcoin Up or Down - June 30, 8:30AM-8:35AM ET",btc-updown-5m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xe4c1762c86f840b7c886e7f039fdf4278c75805ea3380328fe678916fe08cebe
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,72772213132438887563954486702103321484705065478744233804053831776100814083929,0x3c82d20757ad0c8b08d1cc2e62a93651562ce72eb47adfddf0fb15fec7f7656c,30,0.45,1782822638,"Bitcoin Up or Down - June 30, 8:30AM-8:35AM ET",btc-updown-5m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x72df9360465819832c299698e9e7df8540ece99c3862aa6f9a56f2d46deb8c84
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,72772213132438887563954486702103321484705065478744233804053831776100814083929,0x3c82d20757ad0c8b08d1cc2e62a93651562ce72eb47adfddf0fb15fec7f7656c,31.333332,0.4499999872,1782822637,"Bitcoin Up or Down - June 30, 8:30AM-8:35AM ET",btc-updown-5m-1782822600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822600,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x4b7e4672da37c8434c633347a07de6e0f7df82c53c2f3877412f077166473fe3
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80371900551412073898669616235603417556243600576527446630847287300494106797544,0x18f6bed0bc74e6269fe4a3524d8c251ed634cc18401bc4eb80c1f12c57e4f318,30,0.74,1782822577,"Bitcoin Up or Down - June 30, 8:25AM-8:30AM ET",btc-updown-5m-1782822300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822300,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xcf92f857fc1b6d1f70d9461c2b1c8455348c066ab715556d7bb90b444ae76f1a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80371900551412073898669616235603417556243600576527446630847287300494106797544,0x18f6bed0bc74e6269fe4a3524d8c251ed634cc18401bc4eb80c1f12c57e4f318,30,0.74,1782822577,"Bitcoin Up or Down - June 30, 8:25AM-8:30AM ET",btc-updown-5m-1782822300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822300,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x7d07c202c9b8bb8c5962950f0b7100f488af52c1b522ae818801c86f49bf69fd
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80371900551412073898669616235603417556243600576527446630847287300494106797544,0x18f6bed0bc74e6269fe4a3524d8c251ed634cc18401bc4eb80c1f12c57e4f318,30.36585,0.82,1782822473,"Bitcoin Up or Down - June 30, 8:25AM-8:30AM ET",btc-updown-5m-1782822300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822300,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xc3020533faf5a8a5d507eeb0c5e7a69bd7aa76d0330fb35c4b9da8f89a83e321
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80371900551412073898669616235603417556243600576527446630847287300494106797544,0x18f6bed0bc74e6269fe4a3524d8c251ed634cc18401bc4eb80c1f12c57e4f318,30,0.82,1782822472,"Bitcoin Up or Down - June 30, 8:25AM-8:30AM ET",btc-updown-5m-1782822300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782822300,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x9b1fa3ea72e8ac4f24e08b238266b685b0d963e9618f86adc6737254b483d45c
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,67041790050061961307949567767434710406636228883116752560986066049750636760053,0xf23e551973f93b6926756b08aee35583348e2ba8dba486ac34d17bf3c262b3a9,30.2258,0.93,1782822472,"Bitcoin Up or Down - June 30, 8:15AM-8:30AM ET",btc-updown-15m-1782821700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782821700,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x554aea9cb616c06a13556f2135c267bae558620b8f62c334a6bb4565b561f573
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,67041790050061961307949567767434710406636228883116752560986066049750636760053,0xf23e551973f93b6926756b08aee35583348e2ba8dba486ac34d17bf3c262b3a9,30,0.971,1782822460,"Bitcoin Up or Down - June 30, 8:15AM-8:30AM ET",btc-updown-15m-1782821700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782821700,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xa09f31f70e54eab4b118c06ca18fa70f81704953693a1bb6e8400003dba32c91
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,67041790050061961307949567767434710406636228883116752560986066049750636760053,0xf23e551973f93b6926756b08aee35583348e2ba8dba486ac34d17bf3c262b3a9,30.0306,0.98,1782822454,"Bitcoin Up or Down - June 30, 8:15AM-8:30AM ET",btc-updown-15m-1782821700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782821700,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xabbca0cee7713a313bf32d1cef581ff2f6ac9f7b0b93ce711adc8e5c86fb6927
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,67041790050061961307949567767434710406636228883116752560986066049750636760053,0xf23e551973f93b6926756b08aee35583348e2ba8dba486ac34d17bf3c262b3a9,30.0306,0.98,1782822454,"Bitcoin Up or Down - June 30, 8:15AM-8:30AM ET",btc-updown-15m-1782821700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782821700,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x2d11790436c1e915c29d210278d8a4eed0623049842b3457901928b0776d6f7b
