btc-updown-15m-1781626500	120	0.01791258657750179	34.59527071647372	36.0543197082553	0.9975627164066801	0
btc-updown-15m-1781627400	120	0.07266919544819327	28.077474892395983	43.85358479435134	0.9940898345153668	0
btc-updown-15m-1781628300	175	0.07822236781732295	24.705882352941174	30.54143726785816	0.9946193386104599	0
btc-updown-15m-1781629200	141	0.030861205765950275	37.74478443916551	34.99800320128051	0.9935303303645949	0
btc-updown-15m-1781630100	140	0.10593400241971031	37.509469696969695	38.02845528455285	0.9987604037542057	0
btc-updown-15m-1781631000	439	0.10882516609986001	79.15931894420581	75.11127761127761	0.9737601239425278	0
btc-updown-15m-1781631900	411	0.03478744868851318	10	10.416666666666668	0.9795918367346939	0
btc-updown-15m-1781632800	318	0.07191347370843403	39.497485741284464	53.86178861788618	0.8461395188083881	0
btc-updown-15m-1781633700	269	0.08860608943862988	21.111111111111114	17.053396701146212	0.98989898989899	0
btc-updown-15m-1781634600	308	0.13436230915540018	20.20408163265306	21.567717996289424	0.967355096602265	0
btc-updown-15m-1781635500	450	0.05756237170786405	90.95485362248547	63.24742580671575	0.9961021752508247	0
btc-updown-15m-1781636400	450	0.012263245177620667	10	2.92	0.8316008316008315	0
btc-updown-15m-1781637300	450	0.18286198375772977	47.32842110451219	57.109629042232726	0.9870216693069018	0
btc-updown-15m-1781638200	450	0.053563764336033506	23.81925925925926	31.045568912496506	0.998251276957325	0
btc-updown-15m-1781639100	450	0.031446540880503145	35.83352748154225	28.546903194652707	0.98989898989899	0
btc-updown-15m-1781640000	450	0.09664948453608248	36.4808362369338	50.821515046696646	1	0
btc-updown-15m-1781640900	450	0.043155650319829444	24.952667814113596	15.194081632653061	0.98989898989899	0
btc-updown-15m-1781641800	450	0.13504952421896899	49.31432573059827	56.74646113764655	0.9915981851297587	0
btc-updown-15m-1781642700	442	0.03673413190141815	49.855556483259576	44.81472589035614	0.9974937343358394	0
btc-updown-15m-1781643600	442	0.06245697735002368	39.60904351984696	44.341567153458556	0.98989898989899	0
btc-updown-15m-1781644500	442	0.0051046191698868315	10	0	0	0
btc-updown-15m-1781645400	442	0.10791625698457996	71.32246376811595	61.69241223672381	0.98989898989899	0
btc-updown-15m-1781646300	442	0.03855072559513831	16.41025641025641	28.061224489795915	0.98989898989899	0
btc-updown-15m-1781647200	450	0.40816326530612246	41.08662740423109	46.81743964076516	1	0
btc-updown-15m-1781648100	450	0.029253070060870263	5.200000000000003	10.204081632653061	0.6751457339692636	0
btc-updown-15m-1781649000	450	0.10945275093695962	31.037414965986397	27.3609443777511	0.9544335884445672	0
btc-updown-15m-1781649900	450	0.017177896590360606	13.444081632653061	10.204081632653061	0.9204361437979056	0
btc-updown-15m-1781650800	450	0.2546712616444995	95.60636248815455	57.770404198975626	1	0
btc-updown-15m-1781651700	450	0.02224545636553734	10	0	0	0
btc-updown-15m-1781652600	450	0.059145524606016874	36.106542519224114	35.641988609397245	1	0
btc-updown-15m-1781653500	450	0.1685649893888339	14.254081632653062	10.204081632653061	1	0
btc-updown-15m-1781654400	450	0.19959083878049996	17.346938775510203	27.164081632653062	1	0
