85,btc-updown-15m-1782968400,Down,1782969026,0.24,38.0
86,eth-updown-15m-1782968400,Down,1782969025,0.36,5.0
87,eth-updown-15m-1782968400,Down,1782969017,0.3,21.0
88,eth-updown-15m-1782968400,Down,1782969016,0.3,1.88
89,xrp-updown-15m-1782968400,Down,1782969014,0.22,23.0
90,btc-updown-15m-1782968400,Down,1782969013,0.26,77.92
91,btc-updown-15m-1782968400,Down,1782969011,0.21,194.9
92,eth-updown-15m-1782968400,Down,1782969011,0.3207061556,23.323528
93,sol-updown-15m-1782968400,Up,1782968971,0.47,2.58
94,btc-updown-15m-1782968400,Up,1782968969,0.77,23.0
95,sol-updown-15m-1782968400,Up,1782968966,0.46,5.0
96,btc-updown-15m-1782968400,Up,1782968966,0.74,24.0
97,sol-updown-15m-1782968400,Up,1782968960,0.4,8.33
98,sol-updown-15m-1782968400,Up,1782968960,0.38,10.0
99,btc-updown-15m-1782968400,Up,1782968957,0.64,17.0
100,btc-updown-15m-1782968400,Up,1782968953,0.51,36.0
101,eth-updown-15m-1782968400,Up,1782968944,0.24,8.0
102,btc-updown-15m-1782968400,Up,1782968942,0.18,10.42
103,eth-updown-15m-1782968400,Down,1782968897,0.68,5.45
104,eth-updown-15m-1782968400,Down,1782968840,0.66,9.99
105,eth-updown-15m-1782968400,Down,1782968801,0.8,15.0
106,btc-updown-15m-1782968400,Down,1782968764,0.77,3.0
107,xrp-updown-15m-1782968400,Down,1782968710,0.72,16.0
108,btc-updown-15m-1782968400,Down,1782968588,0.85,17.0
109,btc-updown-15m-1782968400,Up,1782968497,0.16,56.0
110,btc-updown-15m-1782968400,Up,1782968497,0.16,17.0
111,btc-updown-15m-1782968400,Up,1782968495,0.16,16.0
112,btc-updown-15m-1782968400,Up,1782968494,0.16,22.0
113,btc-updown-15m-1782968400,Up,1782968480,0.23,11.0
114,btc-updown-15m-1782968400,Up,1782968477,0.23,32.0
115,btc-updown-15m-1782968400,Up,1782968471,0.21,18.0
116,eth-updown-15m-1782968400,Up,1782968465,0.19,32.0
117,btc-updown-15m-1782968400,Down,1782968464,0.7,13.34
118,btc-updown-15m-1782968400,Down,1782968462,0.7,25.0
119,xrp-updown-15m-1782968400,Up,1782968462,0.24,2.42
120,sol-updown-15m-1782968400,Down,1782968462,0.62,5.45
121,btc-updown-15m-1782968400,Down,1782968461,0.66,33.0
122,btc-updown-15m-1782968400,Down,1782968461,0.65,18.0
123,btc-updown-15m-1782968400,Down,1782968449,0.64,19.0
124,eth-updown-15m-1782967500,Up,1782968362,0.94,24.85
125,btc-updown-15m-1782967500,Up,1782968360,0.84,27.0
126,eth-updown-15m-1782967500,Up,1782968335,0.97,30.0
127,btc-updown-15m-1782967500,Up,1782968335,0.98,43.0
128,eth-updown-15m-1782967500,Up,1782968332,0.92,15.0
129,sol-updown-15m-1782967500,Up,1782968318,0.97,21.0
130,xrp-updown-15m-1782967500,Up,1782968317,0.85,23.0
131,btc-updown-15m-1782967500,Up,1782968297,0.78,25.0
132,btc-updown-15m-1782967500,Up,1782968285,0.77,15.0
133,btc-updown-15m-1782967500,Up,1782968282,0.77,10.88
134,eth-updown-15m-1782967500,Down,1782968279,0.22,4.0
135,sol-updown-15m-1782967500,Up,1782968255,0.83,30.0
136,btc-updown-15m-1782967500,Up,1782968249,0.92,25.0
137,btc-updown-15m-1782967500,Up,1782968227,0.95,24.0
138,btc-updown-15m-1782967500,Up,1782968210,0.93,38.0
139,btc-updown-15m-1782967500,Up,1782968207,0.93,21.0
140,btc-updown-15m-1782967500,Up,1782968207,0.93,36.0
141,sol-updown-15m-1782967500,Up,1782968188,0.93,15.0
142,btc-updown-15m-1782967500,Down,1782968123,0.08,50.0
143,sol-updown-15m-1782967500,Up,1782968111,0.91,17.0
144,btc-updown-15m-1782967500,Down,1782968093,0.04,36.0
145,btc-updown-15m-1782967500,Down,1782968063,0.05,25.0
146,btc-updown-15m-1782967500,Up,1782968032,0.94,35.76
147,eth-updown-15m-1782967500,Down,1782967939,0.23,10.0
148,btc-updown-15m-1782967500,Down,1782967916,0.16,29.0
149,btc-updown-15m-1782967500,Down,1782967916,0.16,19.0
150,btc-updown-15m-1782967500,Down,1782967907,0.22,21.0
151,eth-updown-15m-1782967500,Down,1782967907,0.27,11.62
152,btc-updown-15m-1782967500,Down,1782967868,0.37,10.95
153,btc-updown-15m-1782967500,Up,1782967829,0.52,5.0
154,btc-updown-15m-1782967500,Down,1782967678,0.5,34.0
155,eth-updown-15m-1782967500,Down,1782967676,0.51,9.93
156,eth-updown-15m-1782967500,Down,1782967676,0.47,9.0
157,xrp-updown-15m-1782967500,Down,1782967646,0.32,8.0
158,btc-updown-15m-1782967500,Down,1782967633,0.41,20.0
159,btc-updown-15m-1782967500,Down,1782967631,0.41,18.0
160,xrp-updown-15m-1782967500,Down,1782967615,0.38,12.0
161,btc-updown-15m-1782967500,Up,1782967513,0.43,14.0
162,btc-updown-15m-1782967500,Up,1782967511,0.43,100.0
163,xrp-updown-15m-1782966600,Down,1782967466,0.23,3.28
164,xrp-updown-15m-1782966600,Down,1782967447,0.42,3.28
165,xrp-updown-15m-1782966600,Down,1782967438,0.71,20.0
166,xrp-updown-15m-1782966600,Up,1782967433,0.3699999688,15.405404
167,btc-updown-15m-1782966600,Down,1782967217,0.78,4.4
168,btc-updown-15m-1782966600,Up,1782967172,0.25,15.0
169,btc-updown-15m-1782966600,Down,1782966980,0.88,19.0
170,eth-updown-15m-1782966600,Up,1782966841,0.18,26.0
171,btc-updown-15m-1782966600,Up,1782966838,0.17,8.0
172,eth-updown-15m-1782966600,Up,1782966836,0.17,9.0
173,eth-updown-15m-1782966600,Up,1782966833,0.16,15.0
174,xrp-updown-15m-1782966600,Up,1782966811,0.23,16.0
175,eth-updown-15m-1782966600,Up,1782966781,0.22,5.36
176,sol-updown-15m-1782966600,Up,1782966778,0.32,17.0
177,eth-updown-15m-1782966600,Up,1782966770,0.21,0.65
178,eth-updown-15m-1782966600,Up,1782966763,0.22,15.0
179,eth-updown-15m-1782966600,Up,1782966749,0.21,17.0
180,btc-updown-15m-1782966600,Up,1782966748,0.2,18.0
181,btc-updown-15m-1782966600,Up,1782966742,0.18,36.0
182,xrp-updown-15m-1782966600,Up,1782966731,0.19,14.0
183,btc-updown-15m-1782966600,Up,1782966730,0.2,18.0
184,eth-updown-15m-1782966600,Up,1782966728,0.22,5.72
185,eth-updown-15m-1782966600,Down,1782966710,0.7,5.84
186,xrp-updown-15m-1782966600,Up,1782966673,0.3,13.0
187,xrp-updown-15m-1782966600,Up,1782966659,0.34,7.0
188,sol-updown-15m-1782966600,Up,1782966653,0.34,7.0
189,eth-updown-15m-1782966600,Up,1782966650,0.34,2.0
190,btc-updown-15m-1782966600,Up,1782966650,0.37,14.0
191,xrp-updown-15m-1782966600,Up,1782966649,0.2994466937,7.41
192,eth-updown-15m-1782966600,Up,1782966634,0.33,36.0
193,xrp-updown-15m-1782966600,Up,1782966632,0.29,13.0
194,btc-updown-15m-1782966600,Up,1782966613,0.39,18.0
195,btc-updown-15m-1782965700,Down,1782966442,0.98,28.0
196,btc-updown-15m-1782965700,Up,1782966353,0.08,31.0
197,btc-updown-15m-1782965700,Up,1782966353,0.08,2.0
198,btc-updown-15m-1782965700,Down,1782966331,0.93,44.0
199,btc-updown-15m-1782965700,Up,1782966311,0.1,50.0
200,eth-updown-15m-1782965700,Up,1782966311,0.06,24.33
201,eth-updown-15m-1782965700,Up,1782966310,0.05,20.0
202,btc-updown-15m-1782965700,Up,1782966263,0.09,27.0
203,btc-updown-15m-1782965700,Up,1782966239,0.12,30.0
204,btc-updown-15m-1782965700,Up,1782966196,0.2,17.95
205,btc-updown-15m-1782965700,Up,1782966191,0.19,37.02
206,eth-updown-15m-1782965700,Down,1782966182,0.78,16.0
207,eth-updown-15m-1782965700,Down,1782966176,0.77,8.19
208,btc-updown-15m-1782965700,Up,1782966170,0.25,22.0
209,btc-updown-15m-1782965700,Up,1782966164,0.24,36.0
210,btc-updown-15m-1782965700,Up,1782966163,0.23,66.0
211,btc-updown-15m-1782965700,Down,1782966155,0.69,157.0
212,btc-updown-15m-1782965700,Down,1782966154,0.69,69.0
213,eth-updown-15m-1782965700,Down,1782966154,0.79,25.0
214,eth-updown-15m-1782965700,Up,1782966140,0.32,22.2
215,btc-updown-15m-1782965700,Down,1782966022,0.69,25.0
216,xrp-updown-15m-1782965700,Up,1782966014,0.34,13.0
217,eth-updown-15m-1782965700,Down,1782965935,0.53,22.47
218,btc-updown-15m-1782965700,Down,1782965923,0.52,10.4
219,eth-updown-15m-1782965700,Up,1782965857,0.58,0.09
220,xrp-updown-15m-1782965700,Up,1782965764,0.42,7.0
221,eth-updown-15m-1782965700,Up,1782965747,0.43,10.0
222,btc-updown-15m-1782965700,Up,1782965713,0.46,101.0
223,eth-updown-15m-1782965700,Up,1782965713,0.5,80.0
224,xrp-updown-15m-1782964800,Down,1782965654,0.9988510149,20.002
225,sol-updown-15m-1782964800,Up,1782965432,0.08,15.0
226,eth-updown-15m-1782964800,Up,1782965374,0.04,20.0
227,xrp-updown-15m-1782964800,Down,1782965302,0.97,1.0
228,btc-updown-15m-1782964800,Down,1782965288,0.92,44.0
229,eth-updown-15m-1782964800,Down,1782965252,0.87,9.6
230,btc-updown-15m-1782964800,Down,1782965237,0.92,44.0
231,btc-updown-15m-1782964800,Down,1782965237,0.92,24.0
232,btc-updown-15m-1782964800,Down,1782965236,0.92,21.0
233,sol-updown-15m-1782964800,Down,1782965236,0.76,16.0
234,sol-updown-15m-1782964800,Down,1782965234,0.76,17.0
235,eth-updown-15m-1782964800,Down,1782965111,0.71,10.0
236,eth-updown-15m-1782964800,Down,1782965086,0.68,5.0
237,sol-updown-15m-1782964800,Up,1782964994,0.35,26.91
238,eth-updown-15m-1782964800,Up,1782964931,0.25,1.0
239,sol-updown-15m-1782964800,Up,1782964925,0.2779491256,6.29
240,btc-updown-15m-1782964800,Down,1782964841,0.67,22.0
241,sol-updown-15m-1782964800,Down,1782964826,0.56,17.0
242,btc-updown-15m-1782964800,Down,1782964823,0.65,20.0
243,eth-updown-15m-1782964800,Down,1782964814,0.57738029,19.086204
244,eth-updown-15m-1782964800,Down,1782964814,0.55,1.36
245,btc-updown-15m-1782964800,Down,1782964814,0.6,22.0
246,btc-updown-15m-1782964800,Up,1782964811,0.41,40.0
247,btc-updown-15m-1782964800,Up,1782964811,0.41,38.0
248,eth-updown-15m-1782964800,Up,1782964811,0.45,26.0
249,btc-updown-15m-1782964800,Up,1782964811,0.41,81.0
250,sol-updown-15m-1782963900,Up,1782964751,0.97,37.0
251,sol-updown-15m-1782963900,Up,1782964736,0.99,25.0
252,sol-updown-15m-1782963900,Up,1782964729,0.98,1.0
253,sol-updown-15m-1782963900,Up,1782964636,0.97,21.0
254,eth-updown-15m-1782963900,Up,1782964636,0.97,27.0
255,btc-updown-15m-1782963900,Down,1782964484,0.04,31.25
256,btc-updown-15m-1782963900,Down,1782964483,0.0410374261,60.92
257,eth-updown-15m-1782963900,Down,1782964480,0.1,5.0
258,btc-updown-15m-1782963900,Down,1782964480,0.06,20.0
259,eth-updown-15m-1782963900,Down,1782964474,0.08,21.0
260,xrp-updown-15m-1782963900,Down,1782964438,0.214803074,10.41
261,btc-updown-15m-1782963900,Down,1782964429,0.11,21.0
262,xrp-updown-15m-1782963900,Down,1782964424,0.18,5.0
263,eth-updown-15m-1782963900,Down,1782964423,0.17,19.0
264,btc-updown-15m-1782963900,Down,1782964415,0.08,22.0
265,sol-updown-15m-1782963900,Down,1782964415,0.09,18.0
266,btc-updown-15m-1782963900,Down,1782964405,0.07,23.0
267,eth-updown-15m-1782963900,Down,1782964396,0.15,18.0
268,xrp-updown-15m-1782963900,Down,1782964379,0.09,5.0
269,xrp-updown-15m-1782963900,Down,1782964378,0.09,5.0
270,eth-updown-15m-1782963900,Down,1782964366,0.11,19.0
271,xrp-updown-15m-1782963900,Down,1782964346,0.07,18.0
272,xrp-updown-15m-1782963900,Up,1782964343,0.9141113219,31.62
273,btc-updown-15m-1782963900,Up,1782964343,0.93,34.0
274,xrp-updown-15m-1782963900,Up,1782964343,0.9103157861,30.97825
275,eth-updown-15m-1782963900,Up,1782964342,0.8902173892,20.44444
276,xrp-updown-15m-1782963900,Up,1782964342,0.9099999985,33.043955
277,sol-updown-15m-1782963900,Up,1782964342,0.94,22.0
278,xrp-updown-15m-1782963900,Up,1782964333,0.59,13.0
279,eth-updown-15m-1782963900,Up,1782964330,0.5,34.0
280,eth-updown-15m-1782963900,Up,1782964327,0.5,24.0
281,btc-updown-15m-1782963900,Up,1782964327,0.74,28.0
282,xrp-updown-15m-1782963900,Down,1782964316,0.52,0.32
283,xrp-updown-15m-1782963900,Down,1782964309,0.51,20.0
284,sol-updown-15m-1782963900,Down,1782964309,0.28,11.88
285,btc-updown-15m-1782963900,Down,1782964307,0.34,20.0
286,eth-updown-15m-1782963900,Down,1782964295,0.57,15.74
287,eth-updown-15m-1782963900,Down,1782964276,0.53,10.0
288,xrp-updown-15m-1782963900,Up,1782964270,0.58,6.72
289,eth-updown-15m-1782963900,Down,1782964265,0.53,15.0
290,eth-updown-15m-1782963900,Down,1782964258,0.57,10.0
291,xrp-updown-15m-1782963900,Down,1782964258,0.44,20.0
292,xrp-updown-15m-1782963900,Down,1782964256,0.44,14.0
293,eth-updown-15m-1782963900,Down,1782964252,0.54,26.4
294,btc-updown-15m-1782963900,Down,1782964220,0.2451720716,101.9692
295,btc-updown-15m-1782963900,Down,1782964217,0.22,27.0
296,btc-updown-15m-1782963900,Down,1782964216,0.21,5.0
297,sol-updown-15m-1782963900,Down,1782964213,0.16,4.62
298,btc-updown-15m-1782963900,Down,1782964213,0.17,27.0
299,sol-updown-15m-1782963900,Down,1782964211,0.1699999578,15.882351
300,sol-updown-15m-1782963900,Up,1782964198,0.44,6.32
301,sol-updown-15m-1782963900,Up,1782964195,0.43,21.0
302,btc-updown-15m-1782963900,Up,1782964195,0.46,81.7
303,sol-updown-15m-1782963900,Up,1782964193,0.4,17.0
304,sol-updown-15m-1782963900,Up,1782964183,0.36,10.0
305,btc-updown-15m-1782963900,Up,1782964169,0.3,85.0
306,btc-updown-15m-1782963900,Up,1782964169,0.3,15.0
307,btc-updown-15m-1782963900,Up,1782964168,0.3,29.0
308,btc-updown-15m-1782963900,Up,1782964168,0.3,48.0
309,btc-updown-15m-1782963900,Down,1782964106,0.72,43.0
310,btc-updown-15m-1782963900,Down,1782964105,0.72,40.0
311,sol-updown-15m-1782963900,Down,1782964027,0.68,15.0
312,sol-updown-15m-1782963900,Down,1782963985,0.68,0.69
313,xrp-updown-15m-1782963900,Down,1782963983,0.61,12.0
314,xrp-updown-15m-1782963900,Down,1782963934,0.5,3.28
315,btc-updown-15m-1782963900,Down,1782963928,0.64,14.0
316,btc-updown-15m-1782963900,Down,1782963925,0.63,19.0
317,btc-updown-15m-1782963900,Down,1782963923,0.63,16.0
318,eth-updown-15m-1782963900,Down,1782963923,0.61,8.36
319,btc-updown-15m-1782963900,Down,1782963923,0.61,16.66
320,eth-updown-15m-1782963900,Down,1782963920,0.58,6.0
321,sol-updown-15m-1782963900,Down,1782963917,0.53,5.0
322,btc-updown-15m-1782963900,Up,1782963913,0.39,80.0
323,btc-updown-15m-1782963900,Up,1782963913,0.39,71.0
324,btc-updown-15m-1782963900,Up,1782963911,0.38,30.0
325,sol-updown-15m-1782963000,Down,1782963863,0.19,14.0
326,sol-updown-15m-1782963000,Down,1782963844,0.1,31.0
327,sol-updown-15m-1782963000,Down,1782963839,0.07,7.0
328,eth-updown-15m-1782963000,Up,1782963788,0.97,83.0
329,sol-updown-15m-1782963000,Up,1782963788,0.8439481535,21.150586
330,sol-updown-15m-1782963000,Up,1782963787,0.8156989247,29.76
331,eth-updown-15m-1782963000,Up,1782963782,0.97,46.0
332,eth-updown-15m-1782963000,Up,1782963764,0.96,46.0
333,eth-updown-15m-1782963000,Up,1782963746,0.95,21.0
334,eth-updown-15m-1782963000,Up,1782963745,0.95,25.0
335,eth-updown-15m-1782963000,Up,1782963743,0.95,26.0
336,eth-updown-15m-1782963000,Up,1782963740,0.92,0.51
337,xrp-updown-15m-1782963000,Up,1782963739,0.98,23.0
338,eth-updown-15m-1782963000,Up,1782963736,0.92,23.0
339,eth-updown-15m-1782963000,Up,1782963733,0.92,47.0
340,eth-updown-15m-1782963000,Up,1782963722,0.89,18.0
341,eth-updown-15m-1782963000,Up,1782963721,0.89,26.0
342,eth-updown-15m-1782963000,Up,1782963710,0.87,21.0
343,eth-updown-15m-1782963000,Up,1782963707,0.86,20.0
344,eth-updown-15m-1782963000,Down,1782963671,0.16,5.0
345,eth-updown-15m-1782963000,Down,1782963665,0.12,14.0
346,sol-updown-15m-1782963000,Down,1782963664,0.37,17.0
347,eth-updown-15m-1782963000,Down,1782963623,0.19,21.0
348,eth-updown-15m-1782963000,Down,1782963611,0.17,13.0
349,eth-updown-15m-1782963000,Down,1782963611,0.17,21.0
350,sol-updown-15m-1782963000,Down,1782963611,0.3761538462,13.0
351,xrp-updown-15m-1782963000,Down,1782963611,0.12,24.0
352,eth-updown-15m-1782963000,Down,1782963611,0.16,17.0
353,xrp-updown-15m-1782963000,Down,1782963556,0.29,5.0
354,eth-updown-15m-1782963000,Down,1782963547,0.24,9.99
355,eth-updown-15m-1782963000,Down,1782963547,0.24,3.95
356,xrp-updown-15m-1782963000,Down,1782963545,0.28,3.0
357,sol-updown-15m-1782963000,Down,1782963539,0.31,4.83
358,sol-updown-15m-1782963000,Down,1782963538,0.28,5.0
359,eth-updown-15m-1782963000,Down,1782963535,0.24,16.0
360,sol-updown-15m-1782963000,Down,1782963535,0.31,28.0
361,eth-updown-15m-1782963000,Down,1782963533,0.2379345673,24.208332
362,eth-updown-15m-1782963000,Down,1782963533,0.2370943913,17.208332
363,sol-updown-15m-1782963000,Down,1782963533,0.301627907,17.2
364,eth-updown-15m-1782963000,Down,1782963529,0.3848665298,9.74
365,eth-updown-15m-1782963000,Down,1782963524,0.36,5.0
366,xrp-updown-15m-1782963000,Up,1782963521,0.495,10.0
367,sol-updown-15m-1782963000,Up,1782963520,0.41,6.14
368,sol-updown-15m-1782963000,Up,1782963517,0.41,7.0
369,sol-updown-15m-1782963000,Up,1782963514,0.36,7.71
370,eth-updown-15m-1782963000,Up,1782963490,0.22,20.0
371,xrp-updown-15m-1782963000,Up,1782963490,0.32,11.68
372,sol-updown-15m-1782963000,Up,1782963487,0.16,15.0
373,xrp-updown-15m-1782963000,Down,1782963478,0.68,12.0
374,btc-updown-15m-1782963000,Down,1782963452,0.34,20.0
375,btc-updown-15m-1782963000,Down,1782963443,0.28,26.0
376,btc-updown-15m-1782963000,Down,1782963419,0.34,15.0
377,btc-updown-15m-1782963000,Down,1782963374,0.33,21.0
378,btc-updown-15m-1782963000,Down,1782963322,0.37,15.0
379,xrp-updown-15m-1782963000,Down,1782963316,0.52,14.0
380,xrp-updown-15m-1782963000,Down,1782963296,0.48,14.0
381,btc-updown-15m-1782963000,Down,1782963274,0.4,21.0
382,btc-updown-15m-1782963000,Down,1782963268,0.47,15.0
383,btc-updown-15m-1782963000,Down,1782963250,0.49,18.0
384,eth-updown-15m-1782963000,Down,1782963248,0.58,15.0
385,xrp-updown-15m-1782963000,Down,1782963229,0.45,5.0
386,sol-updown-15m-1782963000,Up,1782963205,0.3899999673,14.358973
387,eth-updown-15m-1782963000,Up,1782963205,0.4,15.4
388,xrp-updown-15m-1782963000,Up,1782963205,0.5305802652,23.408332
389,btc-updown-15m-1782963000,Up,1782963199,0.47,21.0
390,btc-updown-15m-1782963000,Down,1782963172,0.62,42.0
391,eth-updown-15m-1782963000,Down,1782963149,0.65,3.0
392,eth-updown-15m-1782963000,Down,1782963140,0.64,15.0
393,btc-updown-15m-1782963000,Down,1782963140,0.62,12.0
394,sol-updown-15m-1782963000,Down,1782963137,0.72,21.93
395,sol-updown-15m-1782963000,Down,1782963134,0.68,10.04
396,btc-updown-15m-1782963000,Up,1782963086,0.4,58.0
397,eth-updown-15m-1782963000,Up,1782963034,0.37,17.0
398,sol-updown-15m-1782962100,Down,1782962959,0.323,8.78
399,sol-updown-15m-1782962100,Down,1782962953,0.2599999431,10.53846
400,sol-updown-15m-1782962100,Down,1782962939,0.24,5.0
401,eth-updown-15m-1782962100,Down,1782962899,0.01,108.0
402,btc-updown-15m-1782962100,Down,1782962897,0.01,100.0
403,eth-updown-15m-1782962100,Down,1782962839,0.98,30.0
404,eth-updown-15m-1782962100,Up,1782962716,0.06,2.0
405,eth-updown-15m-1782962100,Up,1782962711,0.073,5.0
406,btc-updown-15m-1782962100,Up,1782962567,0.03,35.0
407,btc-updown-15m-1782962100,Down,1782962285,0.77,20.0
408,sol-updown-15m-1782962100,Down,1782962266,0.71,22.0
409,btc-updown-15m-1782962100,Down,1782962246,0.7,18.0
410,btc-updown-15m-1782962100,Down,1782962201,0.56,45.0
411,btc-updown-15m-1782962100,Up,1782962191,0.33,33.0
412,btc-updown-15m-1782962100,Up,1782962128,0.53,23.44
413,eth-updown-15m-1782962100,Up,1782962122,0.44,26.0
414,btc-updown-15m-1782961200,Up,1782962056,0.99,78.0
415,sol-updown-15m-1782961200,Up,1782962036,0.81,10.0
416,sol-updown-15m-1782961200,Down,1782962027,0.3,20.0
417,sol-updown-15m-1782961200,Down,1782962023,0.39,15.0
418,btc-updown-15m-1782961200,Down,1782962009,0.06,2.01
419,sol-updown-15m-1782961200,Up,1782962009,0.7595652174,29.44
420,sol-updown-15m-1782961200,Up,1782962008,0.65,5.0
421,sol-updown-15m-1782961200,Up,1782962003,0.63,12.0
422,sol-updown-15m-1782961200,Up,1782962003,0.6349407115,10.12
423,sol-updown-15m-1782961200,Up,1782962000,0.6321304448,72.07373
424,sol-updown-15m-1782961200,Up,1782961999,0.38,5.0
425,btc-updown-15m-1782961200,Up,1782961997,0.74,18.0
426,btc-updown-15m-1782961200,Up,1782961970,0.6968888759,16.071426
427,sol-updown-15m-1782961200,Down,1782961949,0.75,25.0
428,sol-updown-15m-1782961200,Down,1782961948,0.75,17.0
429,btc-updown-15m-1782961200,Down,1782961943,0.3812098106,28.64564
430,btc-updown-15m-1782961200,Down,1782961943,0.33,18.0
431,sol-updown-15m-1782961200,Down,1782961940,0.61,21.0
