2026-06-11 00:00:27.632322+00	poly_sniper_v5_eth_5m_l_ema50_hurst_grandparent_v8_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "hedged": false, "signal": "DOWN", "symbol": null, "outcome": "Down", "pnl_usd": "0.945700", "entry_qty": "1.96", "hedge_qty": null, "entry_price": "0.5", "hedge_price": null, "condition_id": "0x3c2e851f4bcf8061f44b2c88363b2192f735bb0c270fb2b12296be79eb96b6de", "price_source": "onchain_oracle", "fill_event_id": "2c1cc4f2-939b-433b-a1a3-257ef7031ec4"}
2026-06-11 00:00:28.671939+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "hedged": false, "signal": "DOWN", "symbol": null, "outcome": "Down", "pnl_usd": "0.945700", "entry_qty": "1.96", "hedge_qty": null, "entry_price": "0.5", "hedge_price": null, "condition_id": "0x3c2e851f4bcf8061f44b2c88363b2192f735bb0c270fb2b12296be79eb96b6de", "price_source": "onchain_oracle", "fill_event_id": "eb8749a7-4600-47f6-a46f-a9a527137349"}
2026-06-11 00:01:01.033106+00	poly_sniper_v5_eth_5m_l_ema50_hurst_grandparent_v8_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "slug": "eth-updown-5m-1781135700", "ws_s": 1781135700, "asset": "ETH", "fire_us": 1781136000000000, "outcome": "Down", "pnl_usd": 0.9457, "direction": "DOWN", "exit_type": "hold_to_resolve", "fill_vwap": 0.5, "sleeve_id": "poly_sniper_v5_eth_5m_l_ema50_hurst_grandparent_v8_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.96, "skip_reason": null, "condition_id": "0x3c2e851f4bcf8061f44b2c88363b2192f735bb0c270fb2b12296be79eb96b6de", "fill_event_id": "2c1cc4f2-939b-433b-a1a3-257ef7031ec4", "fire_offset_s": 60, "slot_start_us": 1781135700000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_tr_above_ema50(ETH)": true, "g_hurst_trending(ETH,5m)": true, "g_grandparent_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.51, "dn_bid0": 0.5, "dn_vwap": 0.6401323241550306, "up_ask0": 0.5, "up_bid0": 0.49, "up_vwap": 0.6270025105280207, "dn_depth_usd": 1226.3335, "up_depth_usd": 1548.4453999999998, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.2671348346830513}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:01:01.08988+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "slug": "eth-updown-5m-1781135700", "ws_s": 1781135700, "asset": "ETH", "fire_us": 1781136000000000, "outcome": "Down", "pnl_usd": 0.9457, "direction": "DOWN", "exit_type": "hold_to_resolve", "fill_vwap": 0.5, "sleeve_id": "poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.96, "skip_reason": null, "condition_id": "0x3c2e851f4bcf8061f44b2c88363b2192f735bb0c270fb2b12296be79eb96b6de", "fill_event_id": "eb8749a7-4600-47f6-a46f-a9a527137349", "fire_offset_s": 60, "slot_start_us": 1781135700000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_entry_vwap_in_band": true, "g_tr_above_cloud(ETH)": true, "g_entry_vwap_not_coinflip": true, "g_hurst_mp_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.51, "dn_bid0": 0.5, "dn_vwap": 0.6401323241550306, "up_ask0": 0.5, "up_bid0": 0.49, "up_vwap": 0.6270025105280207, "dn_depth_usd": 1226.3335, "up_depth_usd": 1548.4453999999998, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.2671348346830513}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:20:57.24048+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "hedged": false, "signal": "UP", "symbol": null, "outcome": "Up", "pnl_usd": "0.24798375", "entry_qty": "1.25", "hedge_qty": null, "entry_price": "0.79", "hedge_price": null, "condition_id": "0x9bf9df7642ea9121d026c8ccf968b63d957a1bf0f860764c31322f123d734034", "price_source": "onchain_oracle", "fill_event_id": "b217a35e-b44e-4909-9efa-50927289fbea"}
2026-06-11 00:21:00.751709+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "slug": "eth-updown-5m-1781136900", "ws_s": 1781136900, "asset": "ETH", "fire_us": 1781137200000000, "outcome": "Up", "pnl_usd": 0.24798374999999995, "direction": "UP", "exit_type": "hold_to_resolve", "fill_vwap": 0.79, "sleeve_id": "poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.25, "skip_reason": null, "condition_id": "0x9bf9df7642ea9121d026c8ccf968b63d957a1bf0f860764c31322f123d734034", "fill_event_id": "b217a35e-b44e-4909-9efa-50927289fbea", "fire_offset_s": 60, "slot_start_us": 1781136900000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_entry_vwap_in_band": true, "g_tr_above_cloud(ETH)": true, "g_entry_vwap_not_coinflip": true, "g_hurst_mp_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.21, "dn_bid0": 0.2, "dn_vwap": 0.3185816647225914, "up_ask0": 0.8, "up_bid0": 0.79, "up_vwap": 0.9640942843407306, "dn_depth_usd": 822.0968000000001, "up_depth_usd": 11872.0884, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.28267594906332205}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:21:05.845941+00	shadow_scalp_exit_btc_5m_d3_v1_LIVE	poly_updown_scalp_exit	{"tf": "5m", "won": null, "mode": "live", "slug": "btc-updown-5m-1781137200", "ws_s": 1781137200, "asset": "BTC", "fire_us": 1781137500000000, "outcome": null, "pnl_usd": 0.019600000000000017, "direction": "UP", "exit_type": "scalp_time60", "fill_vwap": 0.51, "sleeve_id": "shadow_scalp_exit_btc_5m_d3_v1_LIVE", "event_type": "sleeve_scalp_exit", "scalp_exit": {"live": true, "side": "UP", "shares": 1.96, "tp_bid": 0.65, "stop_bid": 0.41000000000000003, "delta_bps": 3.943638589585241, "exit_vwap": 0.52, "entry_vwap": 0.51, "exit_trigger": "time60", "scalp_pnl_usd": 0.019600000000000017, "exit_book_depth": 2342.9525999999996, "best_bid_at_exit": 0.49, "sell_leg_fee_charged": 0.0}, "book_source": "live", "fill_method": "live", "fill_shares": 1.96, "skip_reason": null, "condition_id": "0x69b74a6ad477e04a24d4ae3ba9f6a0a557186dcdfad65628c07c7696396894d3", "fire_offset_s": 5, "slot_start_us": 1781137200000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_oracle_lag_with(3.0,12.0)": true}, "hedge_sell_vwap": 0.52, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.5, "dn_bid0": 0.49, "dn_vwap": 0.5981150237012671, "up_ask0": 0.51, "up_bid0": 0.5, "up_vwap": 0.6230880968611031, "dn_depth_usd": 2225.7774, "up_depth_usd": 3839.0950000000003, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.22120312056237024}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:26:00.984919+00	shadow_scalp_exit_btc_5m_d3_v1	poly_updown_scalp_exit	{"tf": "5m", "won": null, "slug": "btc-updown-5m-1781137200", "ws_s": 1781137200, "asset": "BTC", "fire_us": 1781137500000000, "outcome": "Down", "pnl_usd": null, "direction": "UP", "exit_type": "scalp_time60", "fill_vwap": 0.51, "sleeve_id": "shadow_scalp_exit_btc_5m_d3_v1", "event_type": "scalp_hold_counterfactual", "book_source": "live", "fill_method": "live", "fill_shares": 1.96, "skip_reason": null, "condition_id": "0x69b74a6ad477e04a24d4ae3ba9f6a0a557186dcdfad65628c07c7696396894d3", "fire_offset_s": 5, "slot_start_us": 1781137200000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_oracle_lag_with(3.0,12.0)": true}, "hedge_sell_vwap": 0.52, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.5, "dn_bid0": 0.49, "dn_vwap": 0.5981150237012671, "up_ask0": 0.51, "up_bid0": 0.5, "up_vwap": 0.6230880968611031, "dn_depth_usd": 2225.7774, "up_depth_usd": 3839.0950000000003, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.22120312056237024}, "resolution_source": "chainlink", "book_source_mismatch": false, "scalp_hold_counterfactual": {"won": false, "side": "UP", "shares": 1.96, "entry_vwap": 0.51, "hold_pnl_usd": -0.9996}}
2026-06-11 00:35:22.976214+00	poly_sniper_v5_eth_5m_l_ema50_hurst_grandparent_v8_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "hedged": false, "signal": "DOWN", "symbol": null, "outcome": "Down", "pnl_usd": "0.44800896", "entry_qty": "1.47", "hedge_qty": null, "entry_price": "0.68", "hedge_price": null, "condition_id": "0x412b7a2c5cf6f52223419eadb0157b30fd2b3d5b259184b0728c1b33c76fe31e", "price_source": "onchain_oracle", "fill_event_id": "b641e4bb-c882-4b43-9c48-3414faafbd30"}
2026-06-11 00:35:24.009384+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "hedged": false, "signal": "DOWN", "symbol": null, "outcome": "Down", "pnl_usd": "0.44800896", "entry_qty": "1.47", "hedge_qty": null, "entry_price": "0.68", "hedge_price": null, "condition_id": "0x412b7a2c5cf6f52223419eadb0157b30fd2b3d5b259184b0728c1b33c76fe31e", "price_source": "onchain_oracle", "fill_event_id": "8647c817-118c-4ed1-b5f4-2c3f841002da"}
