2026-06-30 14:31:45.335373+00	{"tf": "15m", "pvs": null, "slug": "btc-updown-15m-1782829800", "asset": "BTC", "outcome": null, "maker_sh": 0.0, "taker_sh": 0.0, "maker_pct": 0.0, "pair_frac": 0.0, "paired_sh": 0.0, "taker_pct": 0.0, "rebate_usd": 0.0, "residual_sh": 0.0, "condition_id": "0xab950fa438e0e554be24ffaa3c6a63ccfcd6ce334a238f6bf8d204bd096f2fe9", "filled_dn_sh": 0.0, "filled_up_sh": 0.0, "flow_capture": 0.0, "residual_side": "none", "total_net_usd": 0.0, "filled_dn_vwap": null, "filled_up_vwap": null, "rejected_delta": 0, "skipped_reason": "no_book", "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": null, "market_sell_total_sh": 0.0, "paired_pnl_locked_usd": 0.0, "net_paired_estimate_usd": 0.0}
2026-06-30 15:00:00.061019+00	{"tf": "15m", "pvs": null, "slug": "btc-updown-15m-1782830700", "asset": "BTC", "outcome": null, "maker_sh": 10.204081632653061, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.0, "paired_sh": 0.0, "taker_pct": 0.0, "rebate_usd": 0.015306122448979591, "residual_sh": 10.204081632653061, "condition_id": "0xf89438b469d38a0280e801435a9e42cd176a9e1b1cb1109a9612d669e90b8a9c", "filled_dn_sh": 0.0, "filled_up_sh": 10.204081632653061, "flow_capture": 0.004844552833239833, "residual_side": "up", "total_net_usd": 0.015306122448979591, "filled_dn_vwap": null, "filled_up_vwap": 0.23, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.23, "market_sell_total_sh": 2106.3, "paired_pnl_locked_usd": 0.0, "net_paired_estimate_usd": 0.015306122448979591}
2026-06-30 15:15:00.065779+00	{"tf": "15m", "pvs": 0.8580605405405406, "slug": "btc-updown-15m-1782831600", "asset": "BTC", "outcome": null, "maker_sh": 20.416666666666668, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.4897959183673469, "paired_sh": 5.0, "taker_pct": 0.0, "rebate_usd": 0.030625000000000003, "residual_sh": 10.416666666666668, "condition_id": "0x10701a6ae97c038019cb97f4a481675f8d40cb31e7b76c07e7e1ab5d0c28e740", "filled_dn_sh": 5.0, "filled_up_sh": 15.416666666666668, "flow_capture": 0.0019625069849228197, "residual_side": "up", "total_net_usd": 0.740322297297297, "filled_dn_vwap": 0.41000000000000003, "filled_up_vwap": 0.4480605405405405, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.4480605405405405, "market_sell_total_sh": 10403.36, "paired_pnl_locked_usd": 0.709697297297297, "net_paired_estimate_usd": 0.740322297297297}
2026-06-30 15:30:00.013632+00	{"tf": "15m", "pvs": 0.7814306712395884, "slug": "btc-updown-15m-1782832500", "asset": "BTC", "outcome": null, "maker_sh": 58.140589569160994, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.796021840873635, "paired_sh": 23.140589569160998, "taker_pct": 0.0, "rebate_usd": 0.0872108843537415, "residual_sh": 11.859410430839002, "condition_id": "0x0c8799ab78c4aa29aa3143719f42cdc72083f16543bf5cf9c21baaac23bfb653", "filled_dn_sh": 23.140589569160998, "filled_up_sh": 35.0, "flow_capture": 0.008060002962396876, "residual_side": "up", "total_net_usd": 5.145034013605442, "filled_dn_vwap": 0.6014306712395885, "filled_up_vwap": 0.18, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.18, "market_sell_total_sh": 7213.47, "paired_pnl_locked_usd": 5.057823129251701, "net_paired_estimate_usd": 5.145034013605442}
2026-06-30 15:45:00.040133+00	{"tf": "15m", "pvs": 0.6951896725440807, "slug": "btc-updown-15m-1782833400", "asset": "BTC", "outcome": null, "maker_sh": 31.20408163265306, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.9614126880313931, "paired_sh": 15.0, "taker_pct": 0.0, "rebate_usd": 0.046806122448979595, "residual_sh": 1.204081632653061, "condition_id": "0x75bcf292d17c4a71a54bcca58dde033cc2e518740160c762d3d47b11a78ae040", "filled_dn_sh": 16.20408163265306, "filled_up_sh": 15.0, "flow_capture": 0.005064931662014096, "residual_side": "dn", "total_net_usd": 4.61896103428777, "filled_dn_vwap": 0.3251896725440806, "filled_up_vwap": 0.37000000000000005, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.3251896725440806, "market_sell_total_sh": 6160.8099999999995, "paired_pnl_locked_usd": 4.57215491183879, "net_paired_estimate_usd": 4.61896103428777}
2026-06-30 16:00:00.103277+00	{"tf": "15m", "pvs": 0.8542507999999999, "slug": "btc-updown-15m-1782834300", "asset": "BTC", "outcome": null, "maker_sh": 26.87074829931973, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.7594936708860759, "paired_sh": 10.204081632653061, "taker_pct": 0.0, "rebate_usd": 0.040306122448979596, "residual_sh": 6.462585034013607, "condition_id": "0x08c338a29729c4fd24409f2e988bb00a4ee0523b3435a1ccbc8b5aeef12cd886", "filled_dn_sh": 10.204081632653061, "filled_up_sh": 16.666666666666668, "flow_capture": 0.002972224061991294, "residual_side": "up", "total_net_usd": 1.5275428571428584, "filled_dn_vwap": 0.2300668, "filled_up_vwap": 0.6241839999999999, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.6241839999999999, "market_sell_total_sh": 9040.619999999999, "paired_pnl_locked_usd": 1.4872367346938788, "net_paired_estimate_usd": 1.5275428571428584}
2026-06-30 16:15:00.050324+00	{"tf": "15m", "pvs": 0.7258892307692308, "slug": "btc-updown-15m-1782835200", "asset": "BTC", "outcome": null, "maker_sh": 51.45408163265306, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.3886960832920179, "paired_sh": 10.0, "taker_pct": 0.0, "rebate_usd": 0.0771811224489796, "residual_sh": 31.454081632653057, "condition_id": "0x0433fe07fab41b1c461d69df6c36de4c5995701f07e688554af128abe55ff17a", "filled_dn_sh": 41.45408163265306, "filled_up_sh": 10.0, "flow_capture": 0.013972481319270464, "residual_side": "dn", "total_net_usd": 2.8182888147566714, "filled_dn_vwap": 0.25588923076923076, "filled_up_vwap": 0.47000000000000003, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.25588923076923076, "market_sell_total_sh": 3682.5299999999997, "paired_pnl_locked_usd": 2.7411076923076916, "net_paired_estimate_usd": 2.8182888147566714}
2026-06-30 16:30:00.052419+00	{"tf": "15m", "pvs": 0.9503062884836871, "slug": "btc-updown-15m-1782836100", "asset": "BTC", "outcome": null, "maker_sh": 43.13613291470435, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.9560777429953847, "paired_sh": 20.62074829931973, "taker_pct": 0.0, "rebate_usd": 0.06470419937205653, "residual_sh": 1.8946363160648865, "condition_id": "0xc4756c57b62f3a96c32a9960c9a1b419f6f65c29a8f53f84f895c106638dd458", "filled_dn_sh": 20.62074829931973, "filled_up_sh": 22.515384615384615, "flow_capture": 0.008435306489687499, "residual_side": "up", "total_net_usd": 1.08942571660895, "filled_dn_vwap": 0.4423356701030927, "filled_up_vwap": 0.5079706183805944, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.5079706183805944, "market_sell_total_sh": 5113.76, "paired_pnl_locked_usd": 1.0247215172368935, "net_paired_estimate_usd": 1.08942571660895}
2026-06-30 16:45:00.048106+00	{"tf": "15m", "pvs": 0.7334727124576177, "slug": "btc-updown-15m-1782837000", "asset": "BTC", "outcome": null, "maker_sh": 35.05339670114621, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.9613513470403394, "paired_sh": 16.84931506849315, "taker_pct": 0.0, "rebate_usd": 0.05258009505171932, "residual_sh": 1.3547665641599096, "condition_id": "0xb471f879af69941aa05a00d169cadbab0564cacb3f634b66e6f364430a9e86e6", "filled_dn_sh": 18.20408163265306, "filled_up_sh": 16.84931506849315, "flow_capture": 0.0060210271858069046, "residual_side": "dn", "total_net_usd": 4.543382337204188, "filled_dn_vwap": 0.13152466367713003, "filled_up_vwap": 0.6019480487804877, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.13152466367713003, "market_sell_total_sh": 5821.83, "paired_pnl_locked_usd": 4.490802242152469, "net_paired_estimate_usd": 4.543382337204188}
2026-06-30 17:00:00.042632+00	{"tf": "15m", "pvs": 0.9286582621365476, "slug": "btc-updown-15m-1782837900", "asset": "BTC", "outcome": null, "maker_sh": 35.01408163265306, "taker_sh": 0.0, "maker_pct": 1.0, "pair_frac": 0.9139180154923092, "paired_sh": 16.0, "taker_pct": 0.0, "rebate_usd": 0.05252112244897959, "residual_sh": 3.0140816326530597, "condition_id": "0x735dd40d795905a31777878df2ae0c54b87a3763802742554be52ee957b745f3", "filled_dn_sh": 19.01408163265306, "filled_up_sh": 16.0, "flow_capture": 0.009497919878652668, "residual_side": "dn", "total_net_usd": 1.1939889282642187, "filled_dn_vwap": 0.23903326213654758, "filled_up_vwap": 0.6896249999999999, "rejected_delta": 0, "skipped_reason": null, "residual_pnl_usd": 0.0, "taker_completions": 0, "pair_gate_bound_sh": 0.0, "residual_entry_vwap": 0.23903326213654758, "market_sell_total_sh": 3686.5, "paired_pnl_locked_usd": 1.141467805815239, "net_paired_estimate_usd": 1.1939889282642187}
