btc-updown-15m-1782338400	450	t	58444	285218	16	4	690	0	122	0
btc-updown-15m-1782339300	450	t	80024	498917	612	4	980353	3	30712	0
btc-updown-15m-1782340200	450	t	59021	402030	132	4	916	1	132	0
btc-updown-15m-1782341100	450	t	71983	454855	18	4	1004	0	128	0
btc-updown-15m-1782342000	450	t	69809	579882	110	4	2654	1	738	0
btc-updown-15m-1782342900	450	t	65283	404029	1133	4	1990534	3	27815	0
btc-updown-15m-1782343800	450	t	53959	365880	10	4	572	0	296	0
btc-updown-15m-1782344700	450	t	65054	483051	20	4	964	0	368	0
btc-updown-15m-1782345600	450	t	65165	403033	8	4	1167	0	302	0
btc-updown-15m-1782346500	450	t	83351	569447	602	4	949900	3	28412	0
btc-updown-15m-1782347400	450	t	63674	453045	10	4	1411	1	142	0
btc-updown-15m-1782348300	450	t	63483	449860	8	4	680	0	162	0
btc-updown-15m-1782349200	450	t	53345	412904	1242	4	2585324	3	32310	0
btc-updown-15m-1782350100	450	t	78181	529452	16	4	1260	0	92	0
btc-updown-15m-1782351000	450	t	60608	353560	8	4	1489	0	162	0
btc-updown-15m-1782351900	450	t	78505	428962	8	4	1487	0	126	0
btc-updown-15m-1782352800	450	t	60641	439704	14	4	736	0	214	0
btc-updown-15m-1782353700	450	t	66617	439279	631	4	969490	3	29678	0
btc-updown-15m-1782354600	450	t	71171	413016	98	4	882	1	94	0
btc-updown-15m-1782355500	450	t	79941	571610	681	4	1671310	3	26502	0
btc-updown-15m-1782356400	450	t	73310	460541	648	4	504982	3	31032	0
btc-updown-15m-1782357300	450	t	71713	413023	837	4	314556	3	22444	0
btc-updown-15m-1782358200	450	t	67651	438964	28	4	1544	1	216	0
btc-updown-15m-1782359100	450	t	81133	583093	8	4	752	0	90	0
btc-updown-15m-1782360000	450	t	163319	826752	8	4	944	0	144	0
btc-updown-15m-1782360900	450	t	91331	547950	8	4	1288	0	182	0
btc-updown-15m-1782361800	450	t	71939	391088	630	4	1710114	3	31418	0
btc-updown-15m-1782362700	450	t	85592	539064	520	4	263471	3	26360	0
btc-updown-15m-1782363600	450	t	73640	544041	616	4	409736	3	26472	0
btc-updown-15m-1782364500	450	t	163748	1170898	901	4	674442	3	33118	0
btc-updown-15m-1782365400	450	t	69404	412069	8	4	892	0	224	0
btc-updown-15m-1782366300	450	t	81482	613330	14	4	1590	0	170	0
btc-updown-15m-1782367200	450	t	82814	420032	12	4	812	0	156	0
btc-updown-15m-1782368100	450	t	68844	422455	34	4	1060	0	140	0
btc-updown-15m-1782369000	450	t	69989	448996	570	4	793203	3	25236	0
btc-updown-15m-1782369900	450	t	66139	503060	132	4	832	1	124	0
btc-updown-15m-1782370800	450	t	60119	392999	1262	4	2363647	3	34044	0
btc-updown-15m-1782371700	450	t	63000	421021	653	4	378146	3	22404	0
btc-updown-15m-1782372600	450	t	63158	399140	168	4	803	0	286	0
btc-updown-15m-1782373500	450	t	68781	413051	14	4	1366	0	286	0
btc-updown-15m-1782374400	450	t	51167	302067	10	4	365	0	228	0
btc-updown-15m-1782375300	450	t	53709	313051	4	4	808	0	86	0
btc-updown-15m-1782376200	450	t	61843	423994	563	4	262477	3	22504	0
btc-updown-15m-1782377100	450	t	89423	720991	905	4	1765957	3	34128	0
btc-updown-15m-1782378000	450	t	76233	491711	734	4	329596	3	20038	0
btc-updown-15m-1782378900	450	t	76190	493680	642	4	365035	3	23530	0
btc-updown-15m-1782379800	450	t	65271	402061	16	4	839	0	140	0
btc-updown-15m-1782380700	450	t	74358	453083	14	4	704	0	108	0
btc-updown-15m-1782381600	450	t	75109	439012	20	4	910	0	208	0
btc-updown-15m-1782382500	450	t	61850	413055	140	4	994	1	112	0
btc-updown-15m-1782383400	450	t	69363	424000	848	4	1727413	3	24652	0
btc-updown-15m-1782384300	450	t	174928	1231966	779	4	439634	3	24380	0
btc-updown-15m-1782385200	450	t	62073	439048	1262	4	438098	3	45556	0
btc-updown-15m-1782386100	450	t	67004	449551	814	4	561115	3	23347	0
btc-updown-15m-1782387000	450	t	63217	412014	28	4	1599	0	178	0
btc-updown-15m-1782387900	450	t	56212	455887	106	4	1189	0	162	0
btc-updown-15m-1782388800	450	t	78009	459830	22	4	1237	1	156	0
btc-updown-15m-1782389700	450	t	64067	502076	6	4	1146	0	152	0
btc-updown-15m-1782390600	450	t	47677	332276	975	4	2174633	3	32720	0
btc-updown-15m-1782391500	450	t	61687	423040	551	4	444866	3	20754	0
btc-updown-15m-1782392400	450	t	77799	559532	734	4	604742	3	29600	0
btc-updown-15m-1782393300	450	t	48001	322014	712	4	481347	3	23408	0
btc-updown-15m-1782394200	450	t	49238	322994	42	4	1802	0	268	0
btc-updown-15m-1782395100	450	t	52466	301998	18	4	1540	0	180	0
btc-updown-15m-1782396000	450	t	57121	374869	26	4	732	1	278	0
btc-updown-15m-1782396900	450	t	58723	406339	34	4	1680	1	316	0
btc-updown-15m-1782397800	450	t	55021	374387	784	4	1472863	3	26850	0
btc-updown-15m-1782398700	450	t	97729	841705	557	4	321343	1	17466	0
btc-updown-15m-1782399600	450	t	43696	457055	856	4	1854570	3	25452	0
btc-updown-15m-1782400500	450	t	62369	648996	874	4	554595	3	29286	0
btc-updown-15m-1782401400	450	t	43203	383420	8	4	1904	0	168	0
btc-updown-15m-1782402300	450	t	55041	549004	58	4	798	0	88	0
btc-updown-15m-1782403200	450	t	52475	401888	12	4	1543	0	188	0
btc-updown-15m-1782404100	450	t	36500	291994	16	4	1789	0	158	0
btc-updown-15m-1782405000	450	t	64244	439305	958	4	2790794	3	49380	0
btc-updown-15m-1782405900	450	t	42129	338969	732	4	692202	3	31952	0
btc-updown-15m-1782406800	450	t	44219	450014	721	4	701600	3	32564	0
btc-updown-15m-1782407700	450	t	47037	450380	722	4	497078	3	29492	0
btc-updown-15m-1782408600	450	t	43955	464934	14	4	1360	1	388	0
btc-updown-15m-1782409500	450	t	52142	547210	10	4	1921	0	192	0
btc-updown-15m-1782410400	450	t	32543	349755	20	4	2008	1	936	0
btc-updown-15m-1782411300	450	t	54680	578994	8	4	1500	1	272	0
btc-updown-15m-1782412200	450	t	48050	457970	1305	4	2551684	3	33025	0
btc-updown-15m-1782413100	450	t	55469	479079	844	4	482939	3	27354	0
btc-updown-15m-1782414000	450	t	57672	453591	734	4	346044	3	21658	0
btc-updown-15m-1782414900	450	t	57928	517013	1366	4	627439	3	26188	0
btc-updown-15m-1782415800	450	t	52030	423514	24	4	2000	1	308	0
btc-updown-15m-1782416700	450	t	65882	662912	32	4	2028	1	224	0
btc-updown-15m-1782417600	450	t	33376	312423	18	4	1022	0	318	0
btc-updown-15m-1782418500	450	t	77237	501045	40	4	1185	0	214	0
btc-updown-15m-1782419400	450	t	86115	561467	1404	4	2244197	3	36274	0
btc-updown-15m-1782420300	450	t	77341	609035	576	4	260872	3	22296	0
btc-updown-15m-1782421200	450	t	51852	519221	396	4	344708	3	21878	0
btc-updown-15m-1782422100	450	t	55121	499027	456	4	417249	3	23997	0
btc-updown-15m-1782423000	450	t	55361	433019	16	4	428	0	90	0
btc-updown-15m-1782423900	450	t	48188	436536	20	4	972	0	132	0
btc-updown-15m-1782424800	450	t	51068	293068	132	4	603	1	194	0
btc-updown-15m-1782425700	450	t	64708	584259	32	4	564	0	180	0
btc-updown-15m-1782426600	450	t	54257	359011	523	4	1960200	3	23744	0
btc-updown-15m-1782427500	450	t	76546	640014	763	4	426518	3	25718	0
btc-updown-15m-1782428400	450	t	34527	312217	446	4	400008	3	25444	0
btc-updown-15m-1782429300	450	t	35884	400998	451	4	266966	3	22000	0
btc-updown-15m-1782430200	450	t	42282	425742	14	4	1790	0	272	0
btc-updown-15m-1782431100	450	t	43578	279441	128	4	750	1	226	0
btc-updown-15m-1782432000	450	t	77226	501959	48	4	1630	0	82	0
btc-updown-15m-1782432900	450	t	68339	423076	14	4	588	0	104	0
btc-updown-15m-1782433800	450	t	65630	579031	789	4	2077205	3	30014	0
btc-updown-15m-1782434700	450	t	53465	413921	538	4	380043	3	24072	0
btc-updown-15m-1782435600	450	t	64754	412043	803	4	590258	3	41619	0
btc-updown-15m-1782436500	450	t	57353	402015	563	4	401644	3	28668	0
btc-updown-15m-1782437400	450	t	76530	512985	70	4	740	0	196	0
btc-updown-15m-1782438300	450	t	69005	412066	10	4	936	1	138	0
btc-updown-15m-1782439200	450	t	79336	625027	10	4	923	0	176	0
btc-updown-15m-1782440100	450	t	56801	449128	28	4	1011	0	188	0
btc-updown-15m-1782441000	450	t	75427	502993	1251	4	3033538	3	51013	0
btc-updown-15m-1782441900	450	t	55563	404087	548	4	394833	3	35356	0
btc-updown-15m-1782442800	450	t	69102	421046	637	4	523740	3	28162	0
btc-updown-15m-1782443700	450	t	64970	372055	904	4	561362	3	31060	0
btc-updown-15m-1782444600	450	t	85091	519044	50	4	2358	1	248	0
btc-updown-15m-1782445500	450	t	63420	424041	86	4	910	1	424	0
btc-updown-15m-1782446400	450	t	80523	544046	16	4	1167	0	244	0
btc-updown-15m-1782447300	450	t	65285	398883	18	4	751	0	130	0
btc-updown-15m-1782448200	450	t	67748	403017	581	4	2318163	3	31560	0
btc-updown-15m-1782449100	450	t	79644	511870	408	4	330467	3	19276	0
btc-updown-15m-1782450000	450	t	62276	522015	562	4	618680	3	32128	0
btc-updown-15m-1782450900	450	t	71517	431999	1058	4	684017	3	61002	0
btc-updown-15m-1782451800	450	t	66401	394951	22	4	1426	1	294	0
btc-updown-15m-1782452700	450	t	79323	538996	64	4	935	0	174	0
btc-updown-15m-1782453600	450	t	74071	419244	14	4	1570	0	144	0
btc-updown-15m-1782454500	450	t	81520	512452	28	4	880	0	114	0
btc-updown-15m-1782455400	450	t	80159	458997	536	4	2186184	3	32024	0
btc-updown-15m-1782456300	450	t	100258	658272	496	4	470583	3	27090	0
btc-updown-15m-1782457200	450	t	64298	488205	540	4	528652	3	32272	0
btc-updown-15m-1782458100	450	t	31497	293019	534	4	600807	3	29936	0
btc-updown-15m-1782459000	450	t	69099	582162	28	4	1866	0	258	0
btc-updown-15m-1782459900	450	t	63437	668979	16	4	892	1	150	0
btc-updown-15m-1782460800	450	t	31774	371892	30	4	2006	0	134	0
btc-updown-15m-1782461700	450	t	34784	295028	26	4	726	0	140	0
btc-updown-15m-1782462600	450	t	50199	455684	846	4	2266454	3	30056	0
btc-updown-15m-1782463500	450	t	30685	303047	930	4	629047	3	27948	0
btc-updown-15m-1782464400	450	t	36418	311034	347	4	289399	3	19088	0
btc-updown-15m-1782465300	450	t	32335	293062	704	4	535887	3	26550	0
btc-updown-15m-1782466200	450	t	43265	430508	26	4	874	1	166	0
btc-updown-15m-1782467100	450	t	106054	686841	20	4	1473	0	160	0
btc-updown-15m-1782468000	450	t	35737	236175	116	4	1623	0	196	0
btc-updown-15m-1782468900	450	t	64332	502013	78	4	1272	0	196	0
btc-updown-15m-1782469800	450	t	87954	756574	404	4	509153	3	32748	0
btc-updown-15m-1782470700	450	t	59998	559824	1372	4	2448941	3	36230	0
btc-updown-15m-1782471600	450	t	77740	579054	28	4	1049	0	428	0
btc-updown-15m-1782472500	450	t	50116	509625	628	4	1000917	3	40444	0
btc-updown-15m-1782473400	450	t	50913	499041	10	4	1430	0	432	0
btc-updown-15m-1782474300	450	t	55519	466084	136	4	1223	0	116	0
btc-updown-15m-1782475200	450	t	59665	449017	26	4	1464	0	178	0
btc-updown-15m-1782476100	450	t	72125	409471	14	4	1851	1	264	0
btc-updown-15m-1782477000	450	t	48511	339168	1116	4	2807074	3	39040	0
btc-updown-15m-1782477900	450	t	56375	431049	606	4	532837	3	25908	0
btc-updown-15m-1782478800	450	t	83993	545867	892	4	815213	3	50452	0
btc-updown-15m-1782479700	450	t	49763	288992	28	4	1665	1	556	0
btc-updown-15m-1782480600	450	t	63732	389691	724	4	606009	3	29478	0
btc-updown-15m-1782481500	450	t	76408	542038	28	4	2170	0	182	0
btc-updown-15m-1782482400	450	t	59299	362071	8	4	1148	0	136	0
btc-updown-15m-1782483300	450	t	50022	355808	122	4	1104	1	358	0
btc-updown-15m-1782484200	450	t	92067	579202	746	4	2694454	3	32202	0
btc-updown-15m-1782485100	450	t	62801	532012	878	4	682935	3	35590	0
btc-updown-15m-1782486000	450	t	60888	396675	1374	4	497039	3	26454	0
btc-updown-15m-1782486900	450	t	54377	314786	550	4	366062	3	24728	0
btc-updown-15m-1782487800	450	t	49978	452030	88	4	1148	0	172	0
btc-updown-15m-1782488700	450	t	89573	576916	40	4	1140	0	188	0
btc-updown-15m-1782489600	450	t	73014	540392	22	4	899	1	162	0
btc-updown-15m-1782490500	450	t	66835	539762	14	4	2073	0	358	0
btc-updown-15m-1782491400	450	t	91504	579813	1590	4	2385708	3	36718	0
btc-updown-15m-1782492300	450	t	74766	539266	1207	4	661720	3	32172	0
btc-updown-15m-1782493200	450	t	80435	579687	730	4	398141	3	19944	0
btc-updown-15m-1782494100	450	t	71117	531945	18	4	1316	0	238	0
btc-updown-15m-1782495000	450	t	97753	579840	8	4	1352	0	92	0
btc-updown-15m-1782495900	450	t	71224	544003	12	4	868	1	136	0
btc-updown-15m-1782496800	450	t	66946	468447	10	4	456	1	88	0
btc-updown-15m-1782497700	450	t	128894	797061	1120	4	2402849	3	33154	0
btc-updown-15m-1782498600	450	t	67625	542994	170	4	1146	0	170	0
btc-updown-15m-1782499500	450	t	107018	648979	14	4	1187	0	106	0
btc-updown-15m-1782500400	450	t	79579	579682	718	4	752926	3	24722	0
btc-updown-15m-1782501300	450	t	74262	549058	12	4	710	0	64	0
btc-updown-15m-1782502200	450	t	68126	469237	42	4	604	0	82	0
btc-updown-15m-1782503100	450	t	74012	542054	40	4	572	1	130	0
btc-updown-15m-1782504000	450	t	94402	579295	1522	4	2372900	3	42568	0
btc-updown-15m-1782504900	450	t	87491	568977	64	4	1208	0	286	0
btc-updown-15m-1782505800	450	t	66309	521992	10	4	1688	0	118	0
btc-updown-15m-1782506700	450	t	88894	568561	34	4	724	1	180	0
btc-updown-15m-1782507600	450	t	80629	511988	659	4	1478023	3	24010	0
btc-updown-15m-1782508500	450	t	71894	450991	88	4	487	0	224	0
btc-updown-15m-1782509400	450	t	77844	585741	64	4	400	0	314	0
btc-updown-15m-1782510300	450	t	81726	591355	14	4	860	1	144	0
btc-updown-15m-1782511200	450	t	81761	476729	32	4	977	1	180	0
btc-updown-15m-1782512100	450	t	66765	533076	1412	4	1893110	3	35519	0
btc-updown-15m-1782513000	450	t	84993	533032	112	4	338	0	186	0
btc-updown-15m-1782513900	450	t	72653	533049	978	4	640664	3	24492	0
btc-updown-15m-1782514800	450	t	51438	282059	28	4	1596	0	160	0
btc-updown-15m-1782515700	450	t	79615	542021	82	4	276	0	144	0
btc-updown-15m-1782516600	450	t	63527	353083	56	4	305	1	206	0
btc-updown-15m-1782517500	450	t	71817	524052	10	4	444	0	140	0
btc-updown-15m-1782518400	450	t	82267	528084	802	4	1553819	3	29622	0
btc-updown-15m-1782519300	450	t	73463	533029	40	4	791	0	140	0
btc-updown-15m-1782520200	450	t	95726	606387	16	4	346	1	100	0
btc-updown-15m-1782521100	450	t	70146	532080	426	4	741306	3	20436	0
btc-updown-15m-1782522000	450	t	85057	534060	308	4	308151	3	18640	0
btc-updown-15m-1782522900	450	t	67294	534070	392	4	303712	3	17016	0
btc-updown-15m-1782523800	450	t	71321	462857	12	4	334	0	72	0
btc-updown-15m-1782524700	450	t	66585	522047	4	4	746	0	84	0
btc-updown-15m-1782525600	450	t	95192	579721	40	4	606	1	230	0
btc-updown-15m-1782526500	450	t	95189	569303	32	4	730	1	192	0
btc-updown-15m-1782527400	450	t	78235	523068	977	4	1677785	3	32572	0
btc-updown-15m-1782528300	450	t	78458	523054	771	4	409288	3	21288	0
btc-updown-15m-1782529200	450	t	84851	643949	845	4	320155	3	23500	0
btc-updown-15m-1782530100	450	t	52113	329755	394	4	166044	3	12896	0
btc-updown-15m-1782531000	450	t	66766	439268	18	4	1021	0	112	0
btc-updown-15m-1782531900	450	t	86869	543041	126	4	1123	1	76	0
btc-updown-15m-1782532800	450	t	85476	564270	28	4	390	1	86	0
btc-updown-15m-1782533700	450	t	77784	451710	26	4	406	0	168	0
btc-updown-15m-1782534600	450	t	79107	559142	1311	4	1811617	3	24496	0
btc-updown-15m-1782535500	450	t	104933	592571	10	4	778	0	80	0
btc-updown-15m-1782536400	450	t	94887	497953	532	4	481547	3	24613	0
btc-updown-15m-1782537300	450	t	87222	579714	561	4	265485	3	17646	0
btc-updown-15m-1782538200	450	t	99974	733373	64	4	362	0	112	0
btc-updown-15m-1782539100	450	t	99274	579666	28	4	296	1	106	0
btc-updown-15m-1782540000	450	t	92882	689262	18	4	413	1	136	0
btc-updown-15m-1782540900	450	t	83875	579767	124	4	637	1	132	0
btc-updown-15m-1782541800	450	t	108100	649083	695	4	1245279	3	22088	0
btc-updown-15m-1782542700	450	t	66966	361394	626	4	421213	3	19084	0
btc-updown-15m-1782543600	450	t	63090	413000	412	4	253910	3	15410	0
btc-updown-15m-1782544500	450	t	91584	559893	414	4	227290	3	17690	0
btc-updown-15m-1782545400	450	t	65540	439075	30	4	675	0	106	0
btc-updown-15m-1782546300	450	t	46810	302085	6	4	689	0	122	0
btc-updown-15m-1782547200	450	t	90393	687696	50	4	247	1	226	0
btc-updown-15m-1782548100	450	t	95415	579943	4	4	122	0	142	0
btc-updown-15m-1782549000	450	t	64384	482783	827	4	1512996	3	25006	0
btc-updown-15m-1782549900	450	t	55137	380601	328	4	151144	3	12792	0
btc-updown-15m-1782550800	450	t	116084	669039	520	4	349942	3	25636	0
btc-updown-15m-1782551700	450	t	97394	568917	719	4	373176	3	18654	0
btc-updown-15m-1782552600	450	t	99129	579462	62	4	384	0	102	0
btc-updown-15m-1782553500	450	t	91870	578939	12	4	544	0	140	0
btc-updown-15m-1782554400	450	t	91473	483500	16	4	706	1	98	0
btc-updown-15m-1782555300	450	t	95373	579747	16	4	320	1	50	0
btc-updown-15m-1782556200	450	t	99587	629274	623	4	1267941	3	25264	0
btc-updown-15m-1782557100	450	t	77136	533032	518	4	239672	3	19348	0
btc-updown-15m-1782558000	450	t	67504	444561	891	4	307349	3	23862	0
btc-updown-15m-1782558900	450	t	58586	315237	320	4	178972	3	17344	0
btc-updown-15m-1782559800	450	t	120864	789346	38	4	431	0	104	0
btc-updown-15m-1782560700	450	t	74284	520572	24	4	92	0	136	0
btc-updown-15m-1782561600	450	t	91661	579153	18	4	122	1	38	0
btc-updown-15m-1782562500	450	t	96677	579041	18	4	522	1	46	0
btc-updown-15m-1782563400	450	t	90403	563128	1140	4	1450683	3	25752	0
btc-updown-15m-1782564300	450	t	83838	533035	466	4	172992	3	15648	0
btc-updown-15m-1782565200	450	t	79993	652228	1084	4	407801	3	39296	0
btc-updown-15m-1782566100	450	t	57088	319076	28	4	200	0	123	0
btc-updown-15m-1782567000	450	t	75941	557554	1168	4	329810	3	22530	0
btc-updown-15m-1782567900	450	t	79924	544002	22	4	134	0	134	0
btc-updown-15m-1782568800	450	t	62870	408956	16	4	416	0	84	0
btc-updown-15m-1782569700	450	t	99280	581041	122	4	370	0	74	0
btc-updown-15m-1782570600	450	t	82356	541993	762	4	1668973	3	35074	0
btc-updown-15m-1782571500	450	t	83845	522006	396	4	295806	3	21424	0
btc-updown-15m-1782572400	450	t	82005	484031	779	4	284894	3	25044	0
btc-updown-15m-1782573300	450	t	88145	529006	426	4	221154	3	18162	0
btc-updown-15m-1782574200	450	t	92565	569442	42	4	392	0	110	0
btc-updown-15m-1782575100	450	t	80258	429003	30	4	780	0	100	0
btc-updown-15m-1782576000	450	t	100134	649007	14	4	738	0	80	0
btc-updown-15m-1782576900	450	t	76622	468395	10	4	519	0	88	0
btc-updown-15m-1782577800	450	t	81362	499085	526	4	1563078	3	26350	0
btc-updown-15m-1782578700	450	t	90656	592864	930	4	384512	3	29456	0
btc-updown-15m-1782579600	450	t	111387	568933	359	4	166309	3	17248	0
btc-updown-15m-1782580500	450	t	94155	579404	54	4	323	0	98	0
btc-updown-15m-1782581400	450	t	115080	650503	662	4	445051	3	32098	0
btc-updown-15m-1782582300	450	t	96698	579659	38	4	673	0	128	0
btc-updown-15m-1782583200	450	t	113348	613964	52	4	645	1	190	0
btc-updown-15m-1782584100	450	t	100750	569829	4	4	566	0	150	0
btc-updown-15m-1782585000	450	t	101812	579456	684	4	1907308	3	23510	0
btc-updown-15m-1782585900	450	t	96568	579065	699	4	499971	3	27476	0
btc-updown-15m-1782586800	450	t	115444	599008	838	4	317365	3	23208	0
btc-updown-15m-1782587700	450	t	96228	579070	364	4	190403	3	15886	0
btc-updown-15m-1782588600	450	t	114004	579637	12	4	484	0	66	0
btc-updown-15m-1782589500	450	t	81050	533056	86	4	454	0	246	0
btc-updown-15m-1782590400	450	t	110117	634879	52	4	774	0	146	0
btc-updown-15m-1782591300	450	t	99410	579339	92	4	552	1	102	0
btc-updown-15m-1782592200	450	t	122170	725330	988	4	1594029	3	27979	0
btc-updown-15m-1782593100	450	t	88492	572652	400	4	272447	3	16780	0
btc-updown-15m-1782594000	450	t	108021	631901	482	4	213736	3	24562	0
btc-updown-15m-1782594900	450	t	97695	579840	586	4	321398	3	20304	0
btc-updown-15m-1782595800	450	t	79022	533001	34	4	934	0	108	0
btc-updown-15m-1782596700	450	t	91036	559026	18	4	1170	0	124	0
btc-updown-15m-1782597600	450	t	113860	569586	38	4	537	0	76	0
btc-updown-15m-1782598500	450	t	100446	579306	30	4	975	0	186	0
btc-updown-15m-1782599400	450	t	114781	596709	802	4	1783436	3	38408	0
btc-updown-15m-1782600300	450	t	83484	543035	366	4	285411	3	21944	0
btc-updown-15m-1782601200	450	t	76303	472082	1372	4	409006	3	27234	0
btc-updown-15m-1782602100	450	t	65827	322054	537	4	440716	3	29292	0
btc-updown-15m-1782603000	450	t	119670	705740	12	4	206	0	138	0
btc-updown-15m-1782603900	450	t	75446	569923	70	4	148	0	120	0
btc-updown-15m-1782604800	450	t	104965	639048	10	4	253	0	64	0
btc-updown-15m-1782605700	450	t	86383	532016	28	4	647	1	332	0
btc-updown-15m-1782606600	450	t	84370	541992	634	4	1638546	3	29730	0
btc-updown-15m-1782607500	450	t	85095	533064	827	4	398210	3	25502	0
btc-updown-15m-1782608400	450	t	115253	569789	761	4	228475	3	20288	0
btc-updown-15m-1782609300	450	t	78253	559402	624	4	228851	3	20836	0
btc-updown-15m-1782610200	450	t	82203	524030	4	4	401	0	60	0
btc-updown-15m-1782611100	450	t	94033	559498	24	4	587	0	240	0
btc-updown-15m-1782612000	450	t	128664	802604	46	4	130	0	94	0
btc-updown-15m-1782612900	450	t	78265	542007	28	4	306	1	76	0
btc-updown-15m-1782613800	450	t	85961	579156	1016	4	1419144	3	27968	0
btc-updown-15m-1782614700	450	t	84363	543059	482	4	309794	3	20378	0
btc-updown-15m-1782615600	450	t	81959	544001	810	4	227048	3	17088	0
btc-updown-15m-1782616500	450	t	61554	406911	748	4	374012	3	32682	0
btc-updown-15m-1782617400	450	t	96480	549422	8	4	892	0	150	0
btc-updown-15m-1782618300	450	t	90873	534050	6	4	304	0	58	0
btc-updown-15m-1782619200	450	t	117033	626774	12	4	1066	0	72	0
btc-updown-15m-1782620100	450	t	70631	532065	8	4	221	0	48	0
btc-updown-15m-1782621000	450	t	129836	771583	1051	4	1638866	3	31170	0
btc-updown-15m-1782621900	450	t	77286	534082	40	4	164	1	106	0
btc-updown-15m-1782622800	450	t	104750	689056	506	4	439000	3	17490	0
btc-updown-15m-1782623700	450	t	102562	579236	896	4	252162	3	20110	0
btc-updown-15m-1782624600	450	t	105290	579806	28	4	349	0	70	0
btc-updown-15m-1782625500	450	t	97231	579384	32	4	118	0	64	0
btc-updown-15m-1782626400	450	t	102387	569840	98	4	418	0	310	0
btc-updown-15m-1782627300	450	t	84640	444327	12	4	374	0	282	0
btc-updown-15m-1782628200	450	t	102405	579724	626	4	1416989	3	25500	0
btc-updown-15m-1782629100	450	t	100969	579318	425	4	286442	3	24944	0
btc-updown-15m-1782630000	450	t	100925	679694	394	4	222263	3	18746	0
btc-updown-15m-1782630900	450	t	88589	547854	628	4	233865	3	19530	0
btc-updown-15m-1782631800	450	t	76556	493401	8	4	508	0	78	0
btc-updown-15m-1782632700	450	t	66631	429395	12	4	357	0	56	0
btc-updown-15m-1782633600	450	t	62352	425248	90	4	615	0	88	0
btc-updown-15m-1782634500	450	t	88092	579048	14	4	1200	0	146	0
btc-updown-15m-1782635400	450	t	98691	568877	700	4	1417003	3	24034	0
btc-updown-15m-1782636300	450	t	81640	523997	470	4	311617	3	18608	0
btc-updown-15m-1782637200	450	t	88525	532041	1040	4	475578	3	25518	0
btc-updown-15m-1782638100	450	t	68551	476225	881	4	331680	3	21412	0
btc-updown-15m-1782639000	450	t	79823	564736	10	4	980	0	124	0
btc-updown-15m-1782639900	450	t	75770	492512	18	4	988	0	80	0
btc-updown-15m-1782640800	450	t	61423	399114	20	4	2000	0	512	0
btc-updown-15m-1782641700	450	t	77587	559154	6	4	420	0	224	0
btc-updown-15m-1782642600	450	t	96219	579726	970	4	1439097	3	42982	0
btc-updown-15m-1782643500	450	t	85325	587084	435	4	259210	3	16220	0
btc-updown-15m-1782644400	450	t	77421	539083	570	4	422631	3	24084	0
btc-updown-15m-1782645300	450	t	91683	542045	407	4	208188	3	19650	0
btc-updown-15m-1782646200	450	t	85131	569056	21	4	367	1	94	0
btc-updown-15m-1782647100	450	t	96007	619010	4	4	1241	0	48	0
btc-updown-15m-1782648000	450	t	79794	533053	10	4	485	0	78	0
btc-updown-15m-1782648900	450	t	87869	539999	4	4	404	0	58	0
btc-updown-15m-1782649800	450	t	95615	616745	1429	4	1512936	5	38689	0
btc-updown-15m-1782650700	450	t	94939	575149	561	4	453090	2	15306	0
btc-updown-15m-1782651600	450	t	84638	535061	382	4	123691	2	12848	0
btc-updown-15m-1782652500	450	t	82082	567051	1215	4	353783	2	21108	0
btc-updown-15m-1782653400	450	t	85468	541048	499	4	477235	2	21554	0
btc-updown-15m-1782654300	450	t	89790	539090	166	4	51851	1	4538	0
btc-updown-15m-1782655200	450	t	86768	524045	279	4	103442	1	7516	0
btc-updown-15m-1782656100	450	t	91831	569098	72	4	624	0	170	0
btc-updown-15m-1782657000	450	t	80345	440920	589	4	1615791	3	31580	0
btc-updown-15m-1782657900	450	t	65132	522020	446	4	311062	3	25948	0
btc-updown-15m-1782658800	450	t	78546	533073	583	4	537272	3	36088	0
btc-updown-15m-1782659700	450	t	95237	569060	535	4	393204	3	23964	0
btc-updown-15m-1782660600	450	t	58024	346774	28	4	802	1	120	0
btc-updown-15m-1782661500	437	t	97186	569171	8	4	572	0	134	0
btc-updown-15m-1782662400	398	t	92034	523996	25	4	579	0	166	0
btc-updown-15m-1782663300	391	t	126355	762857	20	4	190	0	96	0
btc-updown-15m-1782664200	305	f	99311	542066	813	4	1469709	3	25700	0
btc-updown-15m-1782665100	214	f	202109	647702	26	4	370	0	218	0
btc-updown-15m-1782666000	137	f	186704	569021	2	4	464	0	62	0
btc-updown-15m-1782666900	86	f	158222	413060	2	4	50	0	66	0
btc-updown-15m-1782774000	54	t	5612	38840	807	4	242583	18	81506	0
btc-updown-15m-1782774900	202	t	18088	145025	1128	4	187990	50	135084	0
btc-updown-15m-1782775800	230	t	23699	410054	326	4	111198	2	11560	0
btc-updown-15m-1782776700	234	t	43637	453973	380	4	371131	1	12578	0
btc-updown-15m-1782777600	372	t	24290	196862	346	4	235012	1	10582	0
btc-updown-15m-1782778500	178	t	4051	61529	650	4	818682	3	29266	0
btc-updown-15m-1782779400	450	t	77664	548863	162	4	108845	1	7792	0
btc-updown-15m-1782780300	450	t	53661	394056	1670	4	205884	2	16742	0
