slug,coin,tf,slot_start,n_fills,up_cost,dn_cost,up_sh,dn_sh,total_cost,won_side,win_sh,win_px_avg,gross_pnl,fee_est,net_pnl
btc-updown-5m-1783671600,btc,5m,1783671600,7,97.2456,11.600000000000001,129.16,124.0,108.84559999999999,Up,129.16,0.7529080210591514,20.314400000000006,1.6820025423103129,18.63239745768969
btc-updown-5m-1783671900,btc,5m,1783671900,3,18.618000000000002,0.0,65.12,0.0,18.618000000000002,Up,65.12,0.28590294840294844,46.502,0.9306541234643736,45.57134587653563
btc-updown-5m-1783672200,btc,5m,1783672200,8,6.139200000000001,120.7148,106.72,144.34,126.854,Down,144.34,0.8363225717056948,17.486000000000004,1.3830801614742974,16.102919838525708
btc-updown-5m-1783672500,btc,5m,1783672500,4,0.0,75.5700000011,0.0,122.5,75.5700000011,Down,122.5,0.616897959192653,46.9299999989,2.0265714856962838,44.90342851320372
btc-updown-5m-1783672800,btc,5m,1783672800,7,0.0,30.77559900034789,0.0,79.733912,30.77559900034789,Up,0.0,,-30.77559900034789,0.0,-30.77559900034789
btc-updown-5m-1783673100,btc,5m,1783673100,5,116.8,1.2,160.0,5.0,118.0,Up,160.0,0.73,42.0,2.20752,39.79248
btc-updown-5m-1783673700,btc,5m,1783673700,3,19.2933,1.437,19.89,71.85,20.7303,Up,19.89,0.9699999999999999,-0.8402999999999992,0.040515930000000186,-0.8808159299999994
btc-updown-5m-1783674000,btc,5m,1783674000,4,0.0,107.37988800104213,0.0,129.46104,107.37988800104213,Down,129.46104,0.8294378602322532,22.081151998957864,1.2820460425835125,20.79910595637435
btc-updown-5m-1783674300,btc,5m,1783674300,14,37.3181,59.367797001064915,88.53,299.49529499999994,96.68589700106492,Up,88.53,0.42153055461425504,-8.155897001064915,1.5111166426894842,-9.667013643754398
btc-updown-5m-1783674600,btc,5m,1783674600,8,34.400000000000006,74.75479800107385,160.0,104.812305,109.15479800107386,Down,104.812305,0.71322539849757,-4.342493001073862,1.5006444185006822,-5.8431374195745445
btc-updown-5m-1783675200,btc,5m,1783675200,4,70.0,2.6999999999999997,100.0,30.0,72.7,Up,100.0,0.7,27.299999999999997,1.4700000000000002,25.83
btc-updown-5m-1783675500,btc,5m,1783675500,9,133.974,63.09999799893997,148.86,185.79520300000001,197.07399799893994,Up,148.86,0.8999999999999998,-48.21399799893993,0.9378180000000018,-49.15181599893993
btc-updown-5m-1783675800,btc,5m,1783675800,10,82.03459899800002,50.4,222.03032100000001,120.0,132.434598998,Down,120.0,0.42,-12.434598998000013,2.0462400000000005,-14.480838998000014
btc-updown-5m-1783676100,btc,5m,1783676100,2,23.022099999867,0.0,27.29,0.0,23.022099999867,Up,27.29,0.8436093807206669,4.267900000133,0.2520308333262954,4.015869166806705
btc-updown-5m-1783676400,btc,5m,1783676400,3,0.0,56.1914,0.0,68.635,56.1914,Up,0.0,,-56.1914,0.0,-56.1914
btc-updown-5m-1783676700,btc,5m,1783676700,7,13.75,48.05,125.0,65.0,61.8,Down,65.0,0.7392307692307691,3.200000000000003,0.877097307692308,2.3229026923076947
btc-updown-5m-1783677000,btc,5m,1783677000,5,7.96,67.25289899840001,73.0,92.772856,75.21289899840001,Down,92.772856,0.724920002445543,17.559957001599997,1.2949949104407015,16.264962091159298
btc-updown-5m-1783677300,btc,5m,1783677300,14,20.8,239.77589999999998,200.0,280.74999999999994,260.5759,Down,280.74999999999994,0.8540548530721284,20.174099999999953,2.449589026868386,17.724510973131565
btc-updown-5m-1783677600,btc,5m,1783677600,3,6.07,22.400000000000002,48.94,40.0,28.470000000000002,Down,40.0,0.56,11.529999999999998,0.68992,10.840079999999997
btc-updown-5m-1783677900,btc,5m,1783677900,2,0.0,41.306200000268,0.0,44.15,41.306200000268,Down,44.15,0.9355877689754927,2.843799999731999,0.1862437148013237,2.6575562849306755
btc-updown-5m-1783678200,btc,5m,1783678200,4,15.493400000000001,31.6448,117.02000000000001,35.96,47.1382,Down,35.96,0.88,-11.178199999999997,0.26581632000000005,-11.444016319999998
btc-updown-5m-1783678500,btc,5m,1783678500,14,145.59009600157563,41.95329800000004,208.140727,228.60333,187.54339400157568,Up,208.140727,0.6994791365438808,20.59733299842432,3.0627002952736957,17.534632703150624
btc-updown-5m-1783678800,btc,5m,1783678800,3,38.8,22.0,40.0,80.0,60.8,Up,40.0,0.97,-20.799999999999997,0.08148000000000008,-20.881479999999996
btc-updown-5m-1783679100,btc,5m,1783679100,15,136.58478700010116,130.6599,279.363857,258.97,267.2446870001012,Up,279.363857,0.48891359271325197,12.119169999898816,4.886463965453521,7.232706034445295
btc-updown-5m-1783679400,btc,5m,1783679400,17,332.15530000000007,24.242800000000003,461.58,105.42,356.39810000000006,Down,105.42,0.22996395370897366,-250.97810000000004,1.3067480904116868,-252.2848480904117
btc-updown-5m-1783679700,btc,5m,1783679700,15,19.415999999999997,179.45279700527894,36.56,374.718447,198.86879700527894,Up,36.56,0.5310722100656454,-162.30879700527893,0.6373291378555799,-162.9461261431345
btc-updown-5m-1783680000,btc,5m,1783680000,7,0.0,133.21729799756864,0.0,217.702938,133.21729799756864,Up,0.0,,-133.21729799756864,0.0,-133.21729799756864
btc-updown-5m-1783681800,btc,5m,1783681800,8,172.6,4.4,180.0,120.0,177.0,Up,180.0,0.9588888888888889,3.0,0.4967044444444444,2.503295555555556
btc-updown-5m-1783682100,btc,5m,1783682100,17,42.58,249.10000000000002,237.0,360.0,291.68,Down,360.0,0.6919444444444445,68.32,5.371564722222223,62.94843527777777
btc-updown-5m-1783682400,btc,5m,1783682400,6,13.162600000000001,32.400000000000006,195.18,40.0,45.5626,Down,40.0,0.8100000000000002,-5.562600000000003,0.4309199999999997,-5.993520000000003
btc-updown-5m-1783682700,btc,5m,1783682700,11,232.69999799984885,54.8,290.348835,128.0,287.49999799984886,Up,290.348835,0.8014497388971746,2.84883700015115,3.2341851753047854,-0.3853481751536356
btc-updown-5m-1783683300,btc,5m,1783683300,11,60.8,131.1798,200.0,196.02,191.9798,Up,200.0,0.304,8.020199999999988,2.9621759999999995,5.058023999999989
btc-updown-5m-1783683600,btc,5m,1783683600,11,94.93599999999999,118.9999,139.7,272.17,213.9359,Up,139.7,0.6795705082319256,-74.23590000000002,2.129420596134574,-76.3653205961346
btc-updown-5m-1783683900,btc,5m,1783683900,1,0.0,7.999999001052654,0.0,42.105262,7.999999001052654,Up,0.0,,-7.999999001052654,0.0,-7.999999001052654
btc-updown-5m-1783684200,btc,5m,1783684200,1,0.0,32.0,0.0,40.0,32.0,Down,40.0,0.8,8.0,0.448,7.552
btc-updown-5m-1783684500,btc,5m,1783684500,5,32.0,53.6,40.0,140.0,85.6,Up,40.0,0.8,-45.599999999999994,0.448,-46.047999999999995
btc-updown-5m-1783684800,btc,5m,1783684800,10,8.0,161.6002,220.0,173.06,169.6002,Down,173.06,0.9337813475095342,3.4598000000000013,0.7490663240332837,2.7107336759667175
btc-updown-5m-1783685100,btc,5m,1783685100,11,11.8,277.3499989992195,90.0,328.414633,289.1499989992195,Up,90.0,0.13111111111111112,-199.14999899921952,0.7177022222222222,-199.86770122144173
btc-updown-5m-1783685400,btc,5m,1783685400,8,177.5499980003565,4.0496,200.681816,54.16,181.5995980003565,Up,200.681816,0.8847338614892568,19.08221799964349,1.432585186346389,17.6496328132971
btc-updown-5m-1783685700,btc,5m,1783685700,3,3.4000000011111107,0.0,191.11111,0.0,3.4000000011111107,Down,0.0,,-3.4000000011111107,0.0,-3.4000000011111107
btc-updown-5m-1783686000,btc,5m,1783686000,1,0.0,13.200000000000001,0.0,40.0,13.200000000000001,Up,0.0,,-13.200000000000001,0.0,-13.200000000000001
btc-updown-5m-1783686300,btc,5m,1783686300,3,34.9506,0.0,47.07,0.0,34.9506,Up,47.07,0.7425239005736138,12.119399999999999,0.6299260912428297,11.48947390875717
btc-updown-5m-1783686600,btc,5m,1783686600,3,0.0,73.926592,0.0,83.50888,73.926592,Down,83.50888,0.8852542627801977,9.582288000000005,0.5937932909431278,8.988494709056878
btc-updown-5m-1783686900,btc,5m,1783686900,5,25.200000000000003,32.0,176.0,40.0,57.2,Down,40.0,0.8,-17.200000000000003,0.448,-17.648000000000003
btc-updown-5m-1783687200,btc,5m,1783687200,1,2.2528,0.0,10.24,0.0,2.2528,Down,0.0,,-2.2528,0.0,-2.2528
btc-updown-5m-1783687500,btc,5m,1783687500,1,0.0,30.8,0.0,40.0,30.8,Down,40.0,0.77,9.2,0.49588,8.70412
btc-updown-5m-1783687800,btc,5m,1783687800,1,0.0,38.0,0.0,40.0,38.0,Down,40.0,0.95,2.0,0.13300000000000012,1.867
btc-updown-5m-1783688100,btc,5m,1783688100,5,32.7884,39.3232,118.03999999999999,53.06,72.11160000000001,Down,53.06,0.741108179419525,-19.051600000000008,0.7126318387335094,-19.76423183873352
btc-updown-5m-1783688400,btc,5m,1783688400,3,4.4,36.239999999999995,40.0,48.0,40.63999999999999,Down,48.0,0.7549999999999999,7.3600000000000065,0.6215160000000002,6.738484000000007
btc-updown-5m-1783688700,btc,5m,1783688700,7,112.3555,32.800000000000004,119.95,160.0,145.15550000000002,Up,119.95,0.9366861192163402,-25.205500000000015,0.4979563912671946,-25.70345639126721
btc-updown-5m-1783689000,btc,5m,1783689000,3,0.0,46.6386,0.0,76.13,46.6386,Down,76.13,0.6126178904505452,29.4914,1.2646871478103243,28.226712852189674
btc-updown-5m-1783689600,btc,5m,1783689600,4,71.2,3.2,80.0,80.0,74.4,Up,80.0,0.89,5.599999999999994,0.54824,5.0517599999999945
btc-updown-5m-1783689900,btc,5m,1783689900,5,5.6000000000000005,98.529,40.0,121.3,104.12899999999999,Down,121.3,0.812275350370981,17.171000000000006,1.2947425402308332,15.876257459769173
btc-updown-5m-1783690200,btc,5m,1783690200,14,164.41169799955057,48.39999900040792,183.319436,486.840908,212.81169699995849,Up,183.319436,0.8968590651759946,-29.49226099995849,1.1870303359372996,-30.67929133589579
btc-updown-5m-1783690500,btc,5m,1783690500,1,1.4364,0.0,1.89,0.0,1.4364,Up,1.89,0.76,0.4536,0.02413152,0.42946848
btc-updown-5m-1783690800,btc,5m,1783690800,3,0.0,6.0,0.0,100.0,6.0,Up,0.0,,-6.0,0.0,-6.0
btc-updown-5m-1783691400,btc,5m,1783691400,2,0.0,4.8,0.0,80.0,4.8,Up,0.0,,-4.8,0.0,-4.8
btc-updown-5m-1783691700,btc,5m,1783691700,4,3.4,64.0,90.0,80.0,67.4,Down,80.0,0.8,12.599999999999994,0.896,11.703999999999994
btc-updown-5m-1783692300,btc,5m,1783692300,2,1.0,35.6,100.0,40.0,36.6,Down,40.0,0.89,3.3999999999999986,0.27412,3.1258799999999987
btc-updown-5m-1783692900,btc,5m,1783692900,5,58.0,0.0,220.0,0.0,58.0,Down,0.0,,-58.0,0.0,-58.0
btc-updown-5m-1783693200,btc,5m,1783693200,8,8.0,158.7999989998795,120.0,186.506023,166.7999989998795,Down,186.506023,0.8514470280666459,19.706024000120493,1.651314825611204,18.054709174509288
btc-updown-5m-1783693500,btc,5m,1783693500,5,136.19999899925926,0.0,180.493826,0.0,136.19999899925926,Up,180.493826,0.754596442535709,44.29382700074075,2.339677499673577,41.95414950106717
btc-updown-5m-1783693800,btc,5m,1783693800,12,75.39999699651929,147.99999399900003,345.093426,160.909085,223.39999099551932,Down,160.909085,0.9197740077820965,-62.49090599551931,0.8311412456769479,-63.32204724119626
btc-updown-5m-1783694100,btc,5m,1783694100,3,36.800000000000004,2.0,40.0,100.0,38.800000000000004,Up,40.0,0.9200000000000002,1.1999999999999957,0.20607999999999965,0.9939199999999961
btc-updown-5m-1783694400,btc,5m,1783694400,3,36.800000000000004,0.0,120.0,0.0,36.800000000000004,Down,0.0,,-36.800000000000004,0.0,-36.800000000000004
btc-updown-5m-1783695600,btc,5m,1783695600,1,0.0,2.4,0.0,40.0,2.4,Up,0.0,,-2.4,0.0,-2.4
btc-updown-5m-1783702500,btc,5m,1783702500,2,39.51,0.0,49.0,0.0,39.51,Up,49.0,0.8063265306122449,9.490000000000002,0.5356427142857143,8.954357285714288
btc-updown-5m-1783702800,btc,5m,1783702800,5,21.7984,70.4,77.14,80.0,92.1984,Up,77.14,0.2825823178636246,-15.058400000000006,1.0946990321597099,-16.153099032159716
btc-updown-5m-1783703100,btc,5m,1783703100,2,0.0,52.6904,0.0,54.32,52.6904,Down,54.32,0.97,1.6296000000000035,0.11064984000000011,1.5189501600000033
btc-updown-5m-1783703700,btc,5m,1783703700,2,0.0,49.068,0.0,60.28,49.068,Down,60.28,0.8140013271400133,11.212000000000003,0.6388608015925681,10.573139198407436
btc-updown-5m-1783704000,btc,5m,1783704000,4,94.4902,0.0,101.94,0.0,94.4902,Up,101.94,0.926919756719639,7.449799999999996,0.4833756762526977,6.966424323747298
btc-updown-5m-1783704300,btc,5m,1783704300,7,155.19400000000002,3.4284,173.4,57.14,158.62240000000003,Up,173.4,0.8950057670126875,14.777599999999978,1.1406132495963082,13.63698675040367
btc-updown-5m-1783704900,btc,5m,1783704900,2,12.75,16.4,25.0,40.0,29.15,Down,40.0,0.41,10.850000000000001,0.6773200000000001,10.172680000000001
btc-updown-5m-1783705200,btc,5m,1783705200,8,108.6248,13.600000000000001,171.48000000000002,80.0,122.22479999999999,Up,171.48000000000002,0.6334546302775833,49.25520000000003,2.78711422339165,46.46808577660838
btc-updown-5m-1783705500,btc,5m,1783705500,8,171.2636,26.0,211.26,40.0,197.2636,Up,211.26,0.8106768910347439,13.996399999999994,2.2696910043207423,11.726708995679251
btc-updown-5m-1783705800,btc,5m,1783705800,7,10.177900000000001,101.2106,59.870000000000005,123.28999999999999,111.3885,Down,123.28999999999999,0.8209149160515857,11.901499999999999,1.2687716158228566,10.632728384177142
btc-updown-5m-1783706100,btc,5m,1783706100,4,35.3,4.992000000000001,140.0,49.92,40.292,Down,49.92,0.10000000000000002,9.628,0.3144960000000001,9.313504
btc-updown-5m-1783706400,btc,5m,1783706400,6,162.026699999215,1.0,184.17,50.0,163.026699999215,Up,184.17,0.8797670630353207,21.14330000078499,1.3636662205320436,19.779633780252947
btc-updown-5m-1783706700,btc,5m,1783706700,11,144.3274,29.221799999999995,168.82,206.52,173.5492,Up,168.82,0.8549188484776686,-4.72920000000002,1.4657429771756891,-6.194942977175709
btc-updown-5m-1783707000,btc,5m,1783707000,8,95.49999600467056,122.5,254.15864,150.0,217.99999600467055,Down,150.0,0.8166666666666667,-67.99999600467055,1.5720833333333335,-69.57207933800389
btc-updown-5m-1783707300,btc,5m,1783707300,11,25.301,259.2632,179.45,288.71,284.56419999999997,Down,288.71,0.8980056111669149,4.145800000000008,1.8510374141636936,2.294762585836315
btc-updown-5m-1783707600,btc,5m,1783707600,4,63.7972,3.5000000000000004,72.66,50.0,67.2972,Up,72.66,0.8780236718965042,5.362799999999993,0.544722373949904,4.818077626050089
btc-updown-5m-1783707900,btc,5m,1783707900,13,45.7527,136.58720000000002,117.91000000000001,203.16,182.33990000000003,Down,203.16,0.6723134475290413,20.820099999999968,3.133045207576294,17.687054792423673
btc-updown-5m-1783708200,btc,5m,1783708200,4,0.17920000000000003,89.0,1.12,140.0,89.1792,Down,140.0,0.6357142857142857,50.820800000000006,2.2695000000000007,48.551300000000005
btc-updown-5m-1783708500,btc,5m,1783708500,11,33.8464,128.6585,263.72,139.58,162.50490000000002,Down,139.58,0.9217545493623728,-22.924900000000008,0.7046859617602814,-23.629585961760288
btc-updown-5m-1783708800,btc,5m,1783708800,3,16.5,79.5,50.0,100.0,96.0,Down,100.0,0.795,4.0,1.1408249999999998,2.8591750000000005
btc-updown-5m-1783709100,btc,5m,1783709100,9,20.5,270.0,100.0,350.0,290.5,Down,350.0,0.7714285714285715,59.5,4.32,55.18
btc-updown-5m-1783709400,btc,5m,1783709400,5,3.5000000000000004,166.0,50.0,200.0,169.5,Down,200.0,0.83,30.5,1.9754000000000007,28.5246
btc-updown-5m-1783709700,btc,5m,1783709700,5,38.39,11.0,52.809999999999995,100.0,49.39,Up,52.809999999999995,0.7269456542321531,3.4199999999999946,0.7337789433819352,2.6862210566180593
btc-updown-5m-1783710000,btc,5m,1783710000,5,82.961,5.8925,139.66,23.57,88.8535,Up,139.66,0.594021194329085,50.8065,2.357628538808535,48.448871461191466
btc-updown-5m-1783710300,btc,5m,1783710300,7,81.532399999225,43.8586,92.61000000000001,129.26,125.39099999922502,Up,92.61000000000001,0.880384407722978,-32.780999999225,0.6826782420972057,-33.46367824132221
btc-updown-5m-1783710600,btc,5m,1783710600,11,283.104,15.5,364.40999999999997,50.0,298.604,Up,364.40999999999997,0.7768831810323537,65.80599999999998,4.421568474191159,61.38443152580882
btc-updown-5m-1783710900,btc,5m,1783710900,9,25.5,126.26420000000002,150.0,240.35,151.76420000000002,Down,240.35,0.5253347201997088,88.58579999999998,4.195326227523196,84.39047377247678
btc-updown-5m-1783711200,btc,5m,1783711200,1,0.0,39.10079999999999,0.0,40.73,39.10079999999999,Down,40.73,0.9599999999999999,1.6292000000000044,0.1094822400000004,1.519717760000004
btc-updown-5m-1783711500,btc,5m,1783711500,5,119.4,15.0,180.0,50.0,134.4,Up,180.0,0.6633333333333333,45.599999999999994,2.8138600000000005,42.786139999999996
btc-updown-5m-1783711800,btc,5m,1783711800,1,0.0,9.0,0.0,50.0,9.0,Up,0.0,,-9.0,0.0,-9.0
btc-updown-5m-1783712100,btc,5m,1783712100,7,101.6825,9.4911,129.25,192.73,111.17360000000001,Up,129.25,0.7867117988394584,18.076399999999992,1.518137426015474,16.558262573984518
btc-updown-5m-1783712400,btc,5m,1783712400,2,0.0,67.0,0.0,100.0,67.0,Down,100.0,0.67,33.0,1.5476999999999999,31.4523
btc-updown-5m-1783712700,btc,5m,1783712700,8,69.05,90.8352,145.0,155.45,159.8852,Down,155.45,0.5843370858797041,-4.435200000000009,2.6429776755689938,-7.078177675569003
btc-updown-5m-1783713000,btc,5m,1783713000,10,143.24999799767124,50.5,185.684929,200.0,193.74999799767124,Up,185.684929,0.7714680925864007,-8.065068997671233,2.291603669558147,-10.356672667229379
btc-updown-5m-1783713300,btc,5m,1783713300,4,1.5,105.88517999999999,50.0,119.31,107.38517999999999,Down,119.31,0.8874795071662056,11.924820000000011,0.8339976846176521,11.09082231538236
btc-updown-5m-1783713600,btc,5m,1783713600,1,0.0,4.216799999999999,0.0,5.02,4.216799999999999,Down,5.02,0.84,0.8032000000000004,0.04722816000000001,0.7559718400000004
btc-updown-5m-1783713900,btc,5m,1783713900,6,45.79999899833335,43.9482,244.58333199999998,49.38,89.74819899833335,Down,49.38,0.8899999999999999,-40.36819899833335,0.3384011400000003,-40.70660013833335
btc-updown-5m-1783714200,btc,5m,1783714200,2,13.5,35.5,50.0,50.0,49.0,Down,50.0,0.71,1.0,0.7206500000000001,0.2793499999999999
btc-updown-5m-1783714500,btc,5m,1783714500,10,202.99999899943663,58.54999900089191,245.704224,181.35135,261.5499980003285,Down,181.35135,0.3228539462258864,-80.19864800032852,2.775283054035258,-82.97393105436377
btc-updown-5m-1783714800,btc,5m,1783714800,15,223.09959399702768,157.26389999999998,339.63857299999995,310.34000000000003,380.36349399702766,Down,310.34000000000003,0.5067471160662498,-70.02349399702763,5.429961054956822,-75.45345505198445
btc-updown-5m-1783715100,btc,5m,1783715100,1,0.0,47.5,0.0,50.0,47.5,Down,50.0,0.95,2.5,0.16625000000000018,2.3337499999999998
btc-updown-5m-1783715400,btc,5m,1783715400,3,95.742,0.0,101.35,0.0,95.742,Up,101.35,0.9446669955599409,5.60799999999999,0.37083847577700946,5.23716152422298
btc-updown-5m-1783715700,btc,5m,1783715700,1,31.0,0.0,50.0,0.0,31.0,Up,50.0,0.62,19.0,0.8246,18.1754
btc-updown-5m-1783716000,btc,5m,1783716000,7,183.2705,0.0,331.84,0.0,183.2705,Up,331.84,0.5522857401157184,148.56949999999998,5.743697138628556,142.82580286137141
btc-updown-5m-1783716300,btc,5m,1783716300,8,11.1787,142.7584,92.92999999999999,207.68,153.9371,Down,207.68,0.6873959938366717,53.74290000000002,3.123879342742682,50.61902065725734
btc-updown-5m-1783716600,btc,5m,1783716600,8,78.19999800122577,111.0914,177.262724,140.98000000000002,189.29139800122576,Down,140.98000000000002,0.7879940417080435,-48.31139800122574,1.648642710049654,-49.9600407112754
btc-updown-5m-1783716900,btc,5m,1783716900,5,6.8895,105.02719800157263,76.55,139.00257299999998,111.91669800157263,Down,139.00257299999998,0.7555773661943124,27.085874998427357,1.7969717049743086,25.28890329345305
btc-updown-5m-1783717200,btc,5m,1783717200,2,0.0,20.15,0.0,65.0,20.15,Up,0.0,,-20.15,0.0,-20.15
btc-updown-5m-1783938900,btc,5m,1783938900,13,120.7676,84.8374,205.19,163.39,205.60500000000002,Down,163.39,0.5192325111695942,-42.21500000000003,2.8550944629830464,-45.07009446298308
btc-updown-5m-1783939200,btc,5m,1783939200,10,51.8,74.0,100.0,100.0,125.8,Down,100.0,0.74,-25.799999999999997,1.3468000000000002,-27.1468
btc-updown-5m-1783939500,btc,5m,1783939500,24,228.1919920007974,40.2902,262.00288,195.01,268.4821920007974,Up,262.00288,0.8709522277037466,-6.479312000797393,2.061336775648317,-8.54064877644571
btc-updown-5m-1783939800,btc,5m,1783939800,8,60.248400000000004,8.263,88.09,38.629999999999995,68.51140000000001,Up,88.09,0.6839414235441026,19.578599999999994,1.3329416476421845,18.24565835235781
btc-updown-5m-1783940100,btc,5m,1783940100,3,19.400000000000002,0.0,60.0,0.0,19.400000000000002,Down,0.0,,-19.400000000000002,0.0,-19.400000000000002
btc-updown-5m-1783940400,btc,5m,1783940400,3,18.2,2.0,20.0,50.0,20.2,Up,20.0,0.9099999999999999,-0.1999999999999993,0.11466000000000011,-0.3146599999999994
btc-updown-5m-1783940700,btc,5m,1783940700,2,37.599999999999994,0.0,40.0,0.0,37.599999999999994,Up,40.0,0.9399999999999998,2.4000000000000057,0.15792000000000042,2.2420800000000054
btc-updown-5m-1783941000,btc,5m,1783941000,10,0.0,176.79999999999998,0.0,200.0,176.79999999999998,Down,200.0,0.8839999999999999,23.200000000000017,1.4356160000000011,21.764384000000017
btc-updown-5m-1783941300,btc,5m,1783941300,1,0.0,17.0,0.0,20.0,17.0,Down,20.0,0.85,3.0,0.17850000000000005,2.8215
btc-updown-5m-1783943400,btc,5m,1783943400,7,38.2,35.2,60.0,80.0,73.4,Down,80.0,0.44000000000000006,6.599999999999994,1.3798400000000002,5.220159999999995
btc-updown-5m-1783943700,btc,5m,1783943700,26,62.357000000000006,134.2777,230.43,208.31,196.6347,Down,208.31,0.6446051557774471,11.675299999999993,3.3405121591843883,8.334787840815604
btc-updown-5m-1783944000,btc,5m,1783944000,10,51.5437980031108,0.0,233.90576800000002,0.0,51.5437980031108,Down,0.0,,-51.5437980031108,0.0,-51.5437980031108
btc-updown-5m-1783944300,btc,5m,1783944300,19,41.05,126.8738940000899,180.0,203.578308,167.9238940000899,Down,203.578308,0.6232191201829318,35.654413999910105,3.3462560185019927,32.308157981408115
btc-updown-5m-1783944600,btc,5m,1783944600,23,170.69999900014352,109.91689999999998,246.116278,165.2,280.6168990001435,Down,165.2,0.6653565375302662,-115.41689900014353,2.574808039995763,-117.99170704013929
btc-updown-5m-1783944900,btc,5m,1783944900,11,62.78079699924694,28.200000000000003,90.302609,105.0,90.98079699924693,Up,90.302609,0.6952268344677277,-0.67818799924693,1.339373156526963,-2.017561155773893
btc-updown-5m-1783945200,btc,5m,1783945200,4,0.0,57.8797,0.0,63.31,57.8797,Down,63.31,0.9142268204075186,5.430300000000003,0.3475168132001264,5.082783186799876
btc-updown-5m-1783945500,btc,5m,1783945500,6,22.199999999999996,1.4,110.0,30.0,23.599999999999994,Down,30.0,0.04666666666666666,6.400000000000006,0.09342666666666669,6.306573333333339
btc-updown-5m-1783945800,btc,5m,1783945800,5,31.599998000000085,0.39949999999999997,81.739128,0.85,31.999498000000084,Down,0.85,0.47,-31.149498000000083,0.01482145,-31.164319450000082
btc-updown-5m-1783946100,btc,5m,1783946100,2,1.05,19.2,35.0,20.0,20.25,Down,20.0,0.96,-0.25,0.05376000000000006,-0.30376000000000003
btc-updown-5m-1783946400,btc,5m,1783946400,6,55.0,3.6799999999999997,60.0,114.0,58.68,Up,60.0,0.9166666666666666,1.3200000000000003,0.32083333333333347,0.9991666666666668
btc-updown-5m-1783946700,btc,5m,1783946700,5,54.205799999999996,1.6,63.03,20.0,55.8058,Up,63.03,0.8599999999999999,7.224200000000003,0.5312168400000005,6.6929831600000025
btc-updown-5m-1783947000,btc,5m,1783947000,3,20.0,17.0,40.0,20.0,37.0,Down,20.0,0.85,-17.0,0.17850000000000005,-17.1785
btc-updown-5m-1783947300,btc,5m,1783947300,16,70.1088,70.1025,114.03999999999999,220.55,140.2113,Up,114.03999999999999,0.6147737635917223,-26.171300000000002,1.8905424414170466,-28.06184244141705
btc-updown-5m-1783947600,btc,5m,1783947600,11,22.20689899901961,64.1495,63.562155,132.23000000000002,86.35639899901962,Down,132.23000000000002,0.4851357483173258,45.8736010009804,2.3119799019322405,43.56162109904816
btc-updown-5m-1783947900,btc,5m,1783947900,11,62.13219899903709,35.9422,115.97073900000001,67.48,98.07439899903709,Down,67.48,0.5326348547717842,-30.594398999037082,1.1758692065975105,-31.770268205634594
btc-updown-5m-1783948500,btc,5m,1783948500,9,2.0,108.19999699923076,50.0,140.219777,110.19999699923076,Down,140.219777,0.7716457643434332,30.01978000076923,1.7295549328961513,28.29022506787308
btc-updown-5m-1783948800,btc,5m,1783948800,2,17.8,15.8,20.0,20.0,33.6,Up,20.0,0.89,-13.600000000000001,0.13706,-13.737060000000001
btc-updown-5m-1783949100,btc,5m,1783949100,3,16.834500000000002,15.200000000000001,19.35,40.0,32.0345,Down,40.0,0.38,7.965499999999999,0.65968,7.305819999999999
btc-updown-5m-1783949700,btc,5m,1783949700,1,0.0,15.0,0.0,20.0,15.0,Down,20.0,0.75,5.0,0.2625,4.7375
btc-updown-5m-1783954200,btc,5m,1783954200,3,1.2,19.204,20.0,21.4,20.404,Down,21.4,0.8973831775700936,0.9959999999999987,0.13794574205607463,0.8580542579439241
btc-updown-5m-1783954800,btc,5m,1783954800,3,13.434299999999999,21.04,19.47,27.0,34.4743,Down,27.0,0.7792592592592592,-7.4742999999999995,0.32510696296296304,-7.799406962962962
btc-updown-5m-1783957200,btc,5m,1783957200,4,3.6,36.4,40.0,40.0,40.0,Down,40.0,0.9099999999999999,0.0,0.22932000000000022,-0.22932000000000022
btc-updown-5m-1783958100,btc,5m,1783958100,7,147.7181,42.75,198.53,95.0,190.4681,Up,198.53,0.7440593361204856,8.061900000000009,2.6464948006714355,5.415405199328573
btc-updown-5m-1783958400,btc,5m,1783958400,7,59.599998002833225,111.4599,102.402253,179.51,171.05989800283322,Down,179.51,0.6209119269121498,8.450101997166769,2.9577183102295135,5.492383686937256
btc-updown-5m-1783958700,btc,5m,1783958700,6,1.5,204.569998,50.0,228.02222,206.069998,Down,228.02222,0.8971494006154312,21.952222000000006,1.4728102837280024,20.479411716272004
btc-updown-5m-1783959000,btc,5m,1783959000,4,66.95,7.7704,135.0,8.83,74.7204,Down,8.83,0.88,-65.8904,0.06527136000000001,-65.95567136
btc-updown-5m-1783959300,btc,5m,1783959300,3,5.0,40.0,100.0,50.0,45.0,Down,50.0,0.8,5.0,0.5599999999999999,4.44
btc-updown-5m-1783959900,btc,5m,1783959900,5,109.5,5.0,150.0,100.0,114.5,Up,150.0,0.73,35.5,2.0695500000000004,33.43045
btc-updown-5m-1783960200,btc,5m,1783960200,2,5.702999999999999,0.0,95.05,0.0,5.702999999999999,Down,0.0,,-5.702999999999999,0.0,-5.702999999999999
