== A. RUST SLEEVES resolve PnL (all history in this DB) ==
poly_sniper_v5_btc_15m_ema50_ema800_off600_down|581|0|-153.32490083018322|-0.26389828025849094|0.68502581755593803787|2026-06-11|2026-07-01
kalshi_sniper_btc_15m_ema50_ema800_off600_down_H|301|0|-50.222308713254996|-0.1668515239643023|0.63122923588039867110|2026-06-11|2026-07-01
shadow_scalp_exit_btc_5m_d3_v1|455|0|-33.8518785789054|-0.07439973314045142|0.62197802197802197802|2026-06-11|2026-07-01
poly_sniper_v5_eth_5m_l_ema50_hurst_grandparent_V10|68|0|22.460520319112096|0.3303017693987073|0.54411764705882352941|2026-06-12|2026-07-01
== A2. resolves missing pnl ==
kalshi_scalp_exit_btc_15m_d3_v1|81
kalshi_sniper_btc_15m_ema50_ema800_off600_down_H|1
poly_sniper_v5_btc_15m_ema50_ema800_off600_down|124
== B. v2 FEED QUALITY: book_age percentiles (all ticks vs active ticks) ==
all|56005|20101|239430.99999999997|0.19875011159717882332
active(lvl_upd>0)|18777|13635|207786.80000000016|0.24402194173723171966
== B2. v2 feed totals (per-slug max, summed) ==
133|1130473|42585|1470586|0|284
== C. v2 LADDER_TICK: fills/pairing by time-remaining decile ==
11|44988|0.031239568646877207|0|0.82346403485373877478|102956.9747932782
10|1121|4.267854170576023|0.08765062699304212|0.31132917038358608385|148.83586083853703
9|1116|9.05496160118001|0.24444135301909065|0.54749103942652329749|68.47849462365592
8|1116|12.647715760597327|0.3686021158428758|0.64516129032258064516|70.14068100358423
7|1116|15.54013448139797|0.4629511819962209|0.65949820788530465950|54.07974910394265
6|1116|18.240033473541708|0.5010139515882394|0.69444444444444444444|64.2410394265233
5|1116|20.119858217355414|0.5227811608819339|0.73297491039426523297|84.72222222222223
4|1107|22.050781494315007|0.538304010675097|0.76242095754290876242|236.63595302619692
3|1107|24.33523443675595|0.5602795798059836|0.81210478771454381210|901.122854561879
2|1107|26.90824114892173|0.5709120266342094|0.87443541102077687444|1754.4742547425474
1|995|29.073693076055175|0.5849543779662093|0.93969849246231155779|2714.9668341708543
