2026-07-10 01:56:05.000891+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783648500", "entry_sh": 9.433962264150942, "direction": "UP", "sell_vwap": 0.38, "entry_vwap": 0.53, "exit_at_us": 1783648565000000, "sell_source": "book", "pnl_exit_usd": -1.4150943396226416, "sell_filled_sh": 9.433962264150942}
2026-07-08 14:46:05.000973+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783521900", "entry_sh": 10.204081632653061, "direction": "DOWN", "sell_vwap": 0.88, "entry_vwap": 0.49000000000000005, "exit_at_us": 1783521965000000, "sell_source": "book", "pnl_exit_usd": 3.979591836734693, "sell_filled_sh": 10.204081632653061}
2026-07-08 13:56:05.000809+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783518900", "entry_sh": 10.0, "direction": "DOWN", "sell_vwap": 0.36, "entry_vwap": 0.5, "exit_at_us": 1783518965000000, "sell_source": "book", "pnl_exit_usd": -1.4000000000000001, "sell_filled_sh": 10.0}
2026-07-08 09:01:05.001541+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783501200", "entry_sh": 9.615384615384615, "direction": "DOWN", "sell_vwap": 0.55, "entry_vwap": 0.52, "exit_at_us": 1783501265000000, "sell_source": "book", "pnl_exit_usd": 0.2884615384615387, "sell_filled_sh": 9.615384615384615}
2026-07-07 14:56:05.00168+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783436100", "entry_sh": 9.615384615384615, "direction": "UP", "sell_vwap": 0.57, "entry_vwap": 0.52, "exit_at_us": 1783436165000000, "sell_source": "book", "pnl_exit_usd": 0.4807692307692301, "sell_filled_sh": 9.615384615384615}
2026-07-07 14:41:05.000658+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783435200", "entry_sh": 9.433962264150942, "direction": "UP", "sell_vwap": 0.78, "entry_vwap": 0.53, "exit_at_us": 1783435265000000, "sell_source": "book", "pnl_exit_usd": 2.3584905660377355, "sell_filled_sh": 9.433962264150942}
2026-07-07 14:31:05.00074+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783434600", "entry_sh": 9.25925925925926, "direction": "UP", "sell_vwap": 0.58, "entry_vwap": 0.54, "exit_at_us": 1783434665000000, "sell_source": "book", "pnl_exit_usd": 0.3703703703703697, "sell_filled_sh": 9.25925925925926}
2026-07-07 13:31:05.001811+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783431000", "entry_sh": 9.25925925925926, "direction": "UP", "sell_vwap": 0.76, "entry_vwap": 0.54, "exit_at_us": 1783431065000000, "sell_source": "book", "pnl_exit_usd": 2.0370370370370368, "sell_filled_sh": 9.25925925925926}
2026-07-06 15:11:05.001411+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783350600", "entry_sh": 10.416666666666668, "direction": "UP", "sell_vwap": 0.57, "entry_vwap": 0.48, "exit_at_us": 1783350665000000, "sell_source": "book", "pnl_exit_usd": 0.9374999999999998, "sell_filled_sh": 10.416666666666668}
2026-07-04 17:36:05.000504+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783186500", "entry_sh": 9.433962264150942, "direction": "UP", "sell_vwap": 0.26, "entry_vwap": 0.53, "exit_at_us": 1783186565000000, "sell_source": "book", "pnl_exit_usd": -2.5471698113207544, "sell_filled_sh": 9.433962264150942}
2026-07-04 15:36:05.000833+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1783179300", "entry_sh": 9.433962264150942, "direction": "UP", "sell_vwap": 0.63, "entry_vwap": 0.53, "exit_at_us": 1783179365000000, "sell_source": "book", "pnl_exit_usd": 0.943396226415094, "sell_filled_sh": 9.433962264150942}
2026-07-02 13:41:05.000894+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1782999600", "entry_sh": 10.0, "direction": "DOWN", "sell_vwap": 0.68, "entry_vwap": 0.5, "exit_at_us": 1782999665000000, "sell_source": "book", "pnl_exit_usd": 1.8000000000000005, "sell_filled_sh": 10.0}
2026-07-02 09:56:05.000789+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1782986100", "entry_sh": 10.638297872340425, "direction": "UP", "sell_vwap": 0.66, "entry_vwap": 0.47000000000000003, "exit_at_us": 1782986165000000, "sell_source": "book", "pnl_exit_usd": 2.021276595744681, "sell_filled_sh": 10.638297872340425}
2026-07-02 06:56:05.0011+00	shadow_scalp_exit_btc_5m_d3_v1	{"mode": "paper", "slug": "btc-updown-5m-1782975300", "entry_sh": 9.25925925925926, "direction": "DOWN", "sell_vwap": 0.57, "entry_vwap": 0.54, "exit_at_us": 1782975365000000, "sell_source": "book", "pnl_exit_usd": 0.277777777777777, "sell_filled_sh": 9.25925925925926}
