sleeve_idx,asset_pool,offset_bin,r4_gate_stack,r5_combo,train_n,train_WR,train_dpt,train_sum,val_n,val_WR,val_dpt,val_sum,lockbox_n,lockbox_WR,lockbox_dpt,lockbox_sum,lockbox_p,dpt_lift_vs_base,wr_lift_vs_base,sum_lift_vs_base,n_kept_pct,val_pass,lockbox_pass,deployable
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_no_extreme&g_mp_very_no_extreme&g_lm_low_stat,113,0.8761061946902655,6.722748160888301,759.670542180378,55,0.7818181818181819,4.947626427659769,272.11945352128726,49,0.8571428571428571,9.736035737152548,477.06575112047483,0.0,-1.0862976150179957,0.07619047619047614,-2931.9692548132466,0.15555555555555556,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_mp_very_no_extreme&g_lm_low_stat,113,0.8761061946902655,6.722748160888301,759.670542180378,55,0.7818181818181819,4.947626427659769,272.11945352128726,49,0.8571428571428571,9.736035737152548,477.06575112047483,0.0,-0.9407572323202515,0.059129612109744545,-2747.3257256603106,0.16225165562913907,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_lm_low_stat&g_lm_extreme_against,113,0.8761061946902655,6.722748160888301,759.670542180378,55,0.7818181818181819,4.947626427659769,272.11945352128726,49,0.8571428571428571,9.736035737152548,477.06575112047483,0.0,-0.9407572323202515,0.059129612109744545,-2747.3257256603106,0.16225165562913907,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,492,0.8861788617886179,2.3592827324063452,1160.7671043439218,248,0.9274193548387096,3.4872685090068156,864.8425902336903,84,0.8333333333333334,5.672764990822964,476.512259229129,0.004,1.3290479822458225,0.10404040404040404,-1673.627660016556,0.1696969696969697,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_with,492,0.8861788617886179,2.3592827324063452,1160.7671043439218,248,0.9274193548387096,3.4872685090068156,864.8425902336903,84,0.8333333333333334,5.672764990822964,476.512259229129,0.004,1.3290479822458225,0.10404040404040404,-1673.627660016556,0.1696969696969697,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_mp_very_no_extreme&g_mp_with,63,1.0,7.944565565824912,500.50763064696946,26,1.0,7.136526713723214,185.54969455680356,51,0.8431372549019608,9.309048875595492,474.7614926553701,0.0,-2.5246782266512344,-0.045098039215686225,-1536.9721147265734,0.3,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_mp_no_extreme&g_mp_very_no_extreme&g_mp_with,63,1.0,7.944565565824912,500.50763064696946,26,1.0,7.136526713723214,185.54969455680356,51,0.8431372549019608,9.309048875595492,474.7614926553701,0.0,-2.5246782266512344,-0.045098039215686225,-1536.9721147265734,0.3,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_mp_no_extreme&g_mp_very_no_extreme&g_mp_with,63,1.0,7.944565565824912,500.50763064696946,26,1.0,7.136526713723214,185.54969455680356,51,0.8431372549019608,9.309048875595492,474.7614926553701,0.0,-2.5246782266512344,-0.045098039215686225,-1536.9721147265734,0.3,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_mp_very_no_extreme&g_mp_with,63,1.0,7.944565565824912,500.50763064696946,26,1.0,7.136526713723214,185.54969455680356,51,0.8431372549019608,9.309048875595492,474.7614926553701,0.0,-2.5246782266512344,-0.045098039215686225,-1536.9721147265734,0.3,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_mp_very_no_extreme&g_mp_with&g_lm_extreme_against,63,1.0,7.944565565824912,500.50763064696946,26,1.0,7.136526713723214,185.54969455680356,51,0.8431372549019608,9.309048875595492,474.7614926553701,0.0,-2.5246782266512344,-0.045098039215686225,-1536.9721147265734,0.3,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_mp_very_no_extreme&g_mp_with&g_lm_extreme_against,63,1.0,7.944565565824912,500.50763064696946,26,1.0,7.136526713723214,185.54969455680356,51,0.8431372549019608,9.309048875595492,474.7614926553701,0.0,-2.5246782266512344,-0.045098039215686225,-1536.9721147265734,0.3,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_no_extreme&g_lm_low_stat&g_lm_extreme_against,62,0.9193548387096774,9.048676246794338,561.017927301249,51,0.803921568627451,6.248347528112476,318.6657239337363,61,0.7868852459016393,7.750055464527801,472.75338333619584,0.002,-1.7575703195826922,0.032447376079154155,-2740.824131693151,0.1804733727810651,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_no_extreme&g_lm_low_stat,62,0.9193548387096774,9.048676246794338,561.017927301249,51,0.803921568627451,6.248347528112476,318.6657239337363,61,0.7868852459016393,7.750055464527801,472.75338333619584,0.002,-1.7575703195826922,0.032447376079154155,-2740.824131693151,0.1804733727810651,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat&g_lm_extreme_against,62,0.9193548387096774,9.048676246794338,561.017927301249,51,0.803921568627451,6.248347528112476,318.6657239337363,61,0.7868852459016393,7.750055464527801,472.75338333619584,0.002,-1.5067186096092815,0.029400215961519538,-2619.0091574255894,0.18263473053892215,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_lm_low_stat&g_lm_extreme_against,62,0.9193548387096774,9.048676246794338,561.017927301249,51,0.803921568627451,6.248347528112476,318.6657239337363,61,0.7868852459016393,7.750055464527801,472.75338333619584,0.002,-1.5067186096092815,0.029400215961519538,-2619.0091574255894,0.18263473053892215,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_lm_low_stat,62,0.9193548387096774,9.048676246794338,561.017927301249,51,0.803921568627451,6.248347528112476,318.6657239337363,61,0.7868852459016393,7.750055464527801,472.75338333619584,0.002,-1.5067186096092815,0.029400215961519538,-2619.0091574255894,0.18263473053892215,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_lm_low_stat,62,0.9193548387096774,9.048676246794338,561.017927301249,51,0.803921568627451,6.248347528112476,318.6657239337363,61,0.7868852459016393,7.750055464527801,472.75338333619584,0.002,-1.7575703195826922,0.032447376079154155,-2740.824131693151,0.1804733727810651,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_lm_low_stat&g_lm_extreme_against,62,0.9193548387096774,9.048676246794338,561.017927301249,51,0.803921568627451,6.248347528112476,318.6657239337363,61,0.7868852459016393,7.750055464527801,472.75338333619584,0.002,-1.7575703195826922,0.032447376079154155,-2740.824131693151,0.1804733727810651,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat,62,0.9193548387096774,9.048676246794338,561.017927301249,51,0.803921568627451,6.248347528112476,318.6657239337363,61,0.7868852459016393,7.750055464527801,472.75338333619584,0.002,-1.5067186096092815,0.029400215961519538,-2619.0091574255894,0.18263473053892215,True,True,True
14,POOL,360-480,g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_with,581,0.9036144578313253,2.1650808895671387,1257.9119968385075,280,0.9357142857142857,3.2048829214338292,897.3672180014722,91,0.8351648351648352,5.192851164267618,472.5494559483533,0.002,0.8491341556904768,0.10587190587190587,-1677.590463297332,0.18383838383838383,True,True,True
14,POOL,360-480,g_trend_slope_with,g_hawkes_imbalance_with,581,0.9036144578313253,2.1650808895671387,1257.9119968385075,280,0.9357142857142857,3.2048829214338292,897.3672180014722,91,0.8351648351648352,5.192851164267618,472.5494559483533,0.002,0.8491341556904768,0.10587190587190587,-1677.590463297332,0.18383838383838383,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_hawkes_imbalance_with,429,0.9067599067599068,3.9450755179601087,1692.4373972048866,214,0.9018691588785047,4.906464459106028,1049.9833942486898,96,0.8229166666666666,4.907048867988437,471.07669132689,0.002,-0.9850454687064314,0.059758771929824483,-2215.7183262059702,0.21052631578947367,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,429,0.9067599067599068,3.9450755179601087,1692.4373972048866,214,0.9018691588785047,4.906464459106028,1049.9833942486898,96,0.8229166666666666,4.907048867988437,471.07669132689,0.002,-0.9850454687064314,0.059758771929824483,-2215.7183262059702,0.21052631578947367,True,True,True
2,POOL,120-240,g_di_with&g_trend_slope_with,g_hawkes_imbalance_with,159,0.9245283018867925,5.5606655624690795,884.1458244325836,108,0.8703703703703703,4.753441212782252,513.3716509804832,48,0.9166666666666666,9.636054044751939,462.53059414809303,0.0,-0.8090672481354151,0.1491507430997876,-2817.237491818536,0.15286624203821655,True,True,True
2,POOL,120-240,g_di_with&g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_with,159,0.9245283018867925,5.5606655624690795,884.1458244325836,108,0.8703703703703703,4.753441212782252,513.3716509804832,48,0.9166666666666666,9.636054044751939,462.53059414809303,0.0,-0.8090672481354151,0.1491507430997876,-2817.237491818536,0.15286624203821655,True,True,True
0,POOL,120-240,g_trend_slope_with,g_mp_very_no_extreme&g_mp_with&g_lm_low_stat,70,0.8285714285714286,5.126600753921825,358.86205277452774,37,0.7837837837837838,5.555616052372698,205.55779393778982,46,0.8478260869565217,9.963022766344558,458.2990472518497,0.0,1.068133831759262,0.09460720283635005,-3686.7191962648985,0.09871244635193133,True,True,True
21,POOL,120-240,g_trend_slope_with&g_vwap_ge_50_le_85,g_mp_no_extreme&g_hawkes_imbalance_with,209,0.8947368421052632,5.869980786580559,1226.8259843953367,112,0.875,6.489235027801486,726.7943231137665,67,0.8507462686567164,6.832777211150981,457.79607314711575,0.0,0.7331916846480828,0.055047343925533676,-1243.9882887471929,0.24014336917562723,True,True,True
21,POOL,120-240,g_trend_slope_with&g_vwap_ge_50_le_85,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,209,0.8947368421052632,5.869980786580559,1226.8259843953367,112,0.875,6.489235027801486,726.7943231137665,67,0.8507462686567164,6.832777211150981,457.79607314711575,0.0,0.7331916846480828,0.055047343925533676,-1243.9882887471929,0.24014336917562723,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,224,0.90625,5.490781748662188,1229.9351117003303,120,0.8583333333333333,4.9243290905931865,590.9194908711823,50,0.9,9.136874876908433,456.8437438454216,0.0,-1.6854584752621111,0.11904761904761907,-2952.1912620883,0.15873015873015872,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,224,0.90625,5.490781748662188,1229.9351117003303,120,0.8583333333333333,4.9243290905931865,590.9194908711823,50,0.9,9.136874876908433,456.8437438454216,0.0,-1.539918092564367,0.10198675496688747,-2767.547732935364,0.16556291390728478,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_hawkes_imbalance_with,224,0.90625,5.490781748662188,1229.9351117003303,120,0.8583333333333333,4.9243290905931865,590.9194908711823,50,0.9,9.136874876908433,456.8437438454216,0.0,-1.539918092564367,0.10198675496688747,-2767.547732935364,0.16556291390728478,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_with,224,0.90625,5.490781748662188,1229.9351117003303,120,0.8583333333333333,4.9243290905931865,590.9194908711823,50,0.9,9.136874876908433,456.8437438454216,0.0,-1.6854584752621111,0.11904761904761907,-2952.1912620883,0.15873015873015872,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_very_no_extreme&g_hawkes_imbalance_with,298,0.8624161073825504,2.816370472013018,839.2784006598794,155,0.9290322580645162,4.778968632019315,740.7401379629938,64,0.8125,7.136176871423168,456.71531977108276,0.004,2.7924598628460267,0.08320707070707067,-1693.4245994746025,0.1292929292929293,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_very_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,298,0.8624161073825504,2.816370472013018,839.2784006598794,155,0.9290322580645162,4.778968632019315,740.7401379629938,64,0.8125,7.136176871423168,456.71531977108276,0.004,2.7924598628460267,0.08320707070707067,-1693.4245994746025,0.1292929292929293,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_mp_very_no_extreme&g_hawkes_imbalance_with,298,0.8624161073825504,2.816370472013018,839.2784006598794,155,0.9290322580645162,4.778968632019315,740.7401379629938,64,0.8125,7.136176871423168,456.71531977108276,0.004,2.7924598628460267,0.08320707070707067,-1693.4245994746025,0.1292929292929293,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_mp_no_extreme&g_lm_low_stat,50,0.96,6.7624367947421185,338.1218397371059,29,0.896551724137931,4.188197658562034,121.45773209829898,35,0.9428571428571428,12.842413830508772,449.484484067807,0.0,-1.3407357554010364,0.05678119349005428,-1791.4531505059426,0.22151898734177214,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_lm_low_stat&g_lm_extreme_against,51,0.9607843137254902,6.660503325302891,339.68566959044745,31,0.9032258064516129,3.9838516098656713,123.49939990583582,35,0.9428571428571428,12.842413830508772,449.484484067807,0.0,-1.3407357554010364,0.05678119349005428,-1791.4531505059426,0.22151898734177214,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_lm_low_stat,51,0.9607843137254902,6.660503325302891,339.68566959044745,31,0.9032258064516129,3.9838516098656713,123.49939990583582,35,0.9428571428571428,12.842413830508772,449.484484067807,0.0,-1.3407357554010364,0.05678119349005428,-1791.4531505059426,0.22151898734177214,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_mp_no_extreme&g_lm_low_stat&g_lm_extreme_against,50,0.96,6.7624367947421185,338.1218397371059,29,0.896551724137931,4.188197658562034,121.45773209829898,35,0.9428571428571428,12.842413830508772,449.484484067807,0.0,-1.3407357554010364,0.05678119349005428,-1791.4531505059426,0.22151898734177214,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_lm_low_stat&g_lm_extreme_against,58,0.9137931034482759,9.23960113443775,535.8968657973895,44,0.8181818181818182,7.273628344638624,320.03964716409945,55,0.8,8.150778257575135,448.29280416663244,0.0,-1.105995816561947,0.04251497005988025,-2643.469736595153,0.16467065868263472,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_no_extreme&g_mp_very_no_extreme&g_lm_low_stat,58,0.9137931034482759,9.23960113443775,535.8968657973895,44,0.8181818181818182,7.273628344638624,320.03964716409945,55,0.8,8.150778257575135,448.29280416663244,0.0,-1.3568475265353577,0.04556213017751487,-2765.2847108627143,0.16272189349112426,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_very_no_extreme&g_lm_low_stat,58,0.9137931034482759,9.23960113443775,535.8968657973895,44,0.8181818181818182,7.273628344638624,320.03964716409945,55,0.8,8.150778257575135,448.29280416663244,0.0,-1.3568475265353577,0.04556213017751487,-2765.2847108627143,0.16272189349112426,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_lm_low_stat,58,0.9137931034482759,9.23960113443775,535.8968657973895,44,0.8181818181818182,7.273628344638624,320.03964716409945,55,0.8,8.150778257575135,448.29280416663244,0.0,-1.105995816561947,0.04251497005988025,-2643.469736595153,0.16467065868263472,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_very_no_extreme&g_lm_low_stat&g_lm_extreme_against,58,0.9137931034482759,9.23960113443775,535.8968657973895,44,0.8181818181818182,7.273628344638624,320.03964716409945,55,0.8,8.150778257575135,448.29280416663244,0.0,-1.3568475265353577,0.04556213017751487,-2765.2847108627143,0.16272189349112426,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_mp_very_no_extreme&g_lm_low_stat,58,0.9137931034482759,9.23960113443775,535.8968657973895,44,0.8181818181818182,7.273628344638624,320.03964716409945,55,0.8,8.150778257575135,448.29280416663244,0.0,-1.105995816561947,0.04251497005988025,-2643.469736595153,0.16467065868263472,True,True,True
17,POOL,480-600,g_trend_slope_with,g_hawkes_imbalance_with,681,0.9368575624082232,3.006662592110683,2047.5372252273753,288,0.9131944444444444,2.0663691125912345,595.1143044262756,83,0.8795180722891566,5.394769940178179,447.76590503478883,0.002,0.9500220525998024,0.12305255504777723,-1614.5971148015778,0.1788793103448276,True,True,True
17,POOL,480-600,g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_with,681,0.9368575624082232,3.006662592110683,2047.5372252273753,288,0.9131944444444444,2.0663691125912345,595.1143044262756,83,0.8795180722891566,5.394769940178179,447.76590503478883,0.002,0.9500220525998024,0.12305255504777723,-1614.5971148015778,0.1788793103448276,True,True,True
21,POOL,120-240,g_trend_slope_with&g_vwap_ge_50_le_85,g_mp_no_extreme&g_lm_low_stat&g_hawkes_imbalance_with,133,0.8947368421052632,6.0644884775929,806.5769675198558,73,0.8493150684931506,5.7865344742582305,422.41701662085086,52,0.9038461538461539,8.548660190814783,444.53032992236865,0.0,2.449074664311884,0.1081472291149711,-1257.25403197194,0.1863799283154122,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_mp_very_no_extreme&g_lm_low_stat&g_lm_extreme_against,34,0.9411764705882353,6.918384811571207,235.22508359342103,16,0.8125,3.655587901587137,58.48940642539419,33,0.9393939393939394,13.455148989620852,444.0199166574881,0.0,-0.7280005962889557,0.05331799002685089,-1796.9177179162616,0.2088607594936709,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_mp_very_no_extreme&g_lm_low_stat,34,0.9411764705882353,6.918384811571207,235.22508359342103,16,0.8125,3.655587901587137,58.48940642539419,33,0.9393939393939394,13.455148989620852,444.0199166574881,0.0,-0.7280005962889557,0.05331799002685089,-1796.9177179162616,0.2088607594936709,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_mp_no_extreme&g_mp_very_no_extreme&g_lm_low_stat,34,0.9411764705882353,6.918384811571207,235.22508359342103,16,0.8125,3.655587901587137,58.48940642539419,33,0.9393939393939394,13.455148989620852,444.0199166574881,0.0,-0.7280005962889557,0.05331799002685089,-1796.9177179162616,0.2088607594936709,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_hawkes_imbalance_with,94,0.9148936170212766,7.213796866473442,678.0969054485035,71,0.8732394366197183,6.918562465052254,491.21793501871,71,0.8309859154929577,6.231585474339295,442.4425686780899,0.0,-3.0251885997977874,0.07350088555283796,-2649.319972083695,0.2125748502994012,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_lm_extreme_against&g_hawkes_imbalance_with,94,0.9148936170212766,7.213796866473442,678.0969054485035,71,0.8732394366197183,6.918562465052254,491.21793501871,71,0.8309859154929577,6.231585474339295,442.4425686780899,0.0,-3.276040309771198,0.07654804567047258,-2771.1349463512565,0.21005917159763313,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_hawkes_imbalance_with,94,0.9148936170212766,7.213796866473442,678.0969054485035,71,0.8732394366197183,6.918562465052254,491.21793501871,71,0.8309859154929577,6.231585474339295,442.4425686780899,0.0,-3.276040309771198,0.07654804567047258,-2771.1349463512565,0.21005917159763313,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_lm_extreme_against&g_hawkes_imbalance_with,94,0.9148936170212766,7.213796866473442,678.0969054485035,71,0.8732394366197183,6.918562465052254,491.21793501871,71,0.8309859154929577,6.231585474339295,442.4425686780899,0.0,-3.0251885997977874,0.07350088555283796,-2649.319972083695,0.2125748502994012,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,80,0.9875,7.485692858960947,598.8554287168757,61,0.9508196721311475,6.930307338067354,422.74874762210857,37,0.972972972972973,11.841951346272369,438.15219981207764,0.0,-2.341198239637439,0.08689702360588447,-1802.785434761672,0.23417721518987342,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_lm_extreme_against&g_hawkes_imbalance_with,81,0.9876543209876543,7.402631604082218,599.6131599306597,63,0.9523809523809523,6.742705006819769,424.7904154296454,37,0.972972972972973,11.841951346272369,438.15219981207764,0.0,-2.341198239637439,0.08689702360588447,-1802.785434761672,0.23417721518987342,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_hawkes_imbalance_with,81,0.9876543209876543,7.402631604082218,599.6131599306597,63,0.9523809523809523,6.742705006819769,424.7904154296454,37,0.972972972972973,11.841951346272369,438.15219981207764,0.0,-2.341198239637439,0.08689702360588447,-1802.785434761672,0.23417721518987342,True,True,True
8,POOL,120-240,g_trend_slope_strong_with,g_mp_no_extreme&g_hawkes_imbalance_with,80,0.9875,7.485692858960947,598.8554287168757,61,0.9508196721311475,6.930307338067354,422.74874762210857,37,0.972972972972973,11.841951346272369,438.15219981207764,0.0,-2.341198239637439,0.08689702360588447,-1802.785434761672,0.23417721518987342,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat&g_lm_extreme_against&g_hawkes_imbalance_with,323,0.9164086687306502,4.477932865478063,1446.3723155494142,161,0.9130434782608695,5.3316931883065894,858.4026033173609,76,0.8289473684210527,5.720821743177868,434.7824524815179,0.002,-0.17127259351700097,0.06578947368421051,-2252.0125650513423,0.16666666666666666,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat&g_hawkes_imbalance_with,323,0.9164086687306502,4.477932865478063,1446.3723155494142,161,0.9130434782608695,5.3316931883065894,858.4026033173609,76,0.8289473684210527,5.720821743177868,434.7824524815179,0.002,-0.17127259351700097,0.06578947368421051,-2252.0125650513423,0.16666666666666666,True,True,True
2,POOL,120-240,g_di_with&g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_with,157,0.9235668789808917,5.623491042709351,882.8880937053681,106,0.8679245283018868,4.823867765782512,511.3299831729463,46,0.9130434782608695,9.415746572051654,433.12434231437607,0.0,-1.0293747208356994,0.14552755469399048,-2846.643743652253,0.1464968152866242,True,True,True
2,POOL,120-240,g_di_with&g_trend_slope_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,157,0.9235668789808917,5.623491042709351,882.8880937053681,106,0.8679245283018868,4.823867765782512,511.3299831729463,46,0.9130434782608695,9.415746572051654,433.12434231437607,0.0,-1.0293747208356994,0.14552755469399048,-2846.643743652253,0.1464968152866242,True,True,True
17,POOL,480-600,g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_with,486,0.9197530864197531,4.121216853751363,2002.9113909231628,221,0.8868778280542986,2.4517090062300775,541.8276903768472,66,0.8484848484848485,6.530012618032024,430.9808327901136,0.002,2.0852647304536474,0.09201933124346917,-1631.382187046253,0.14224137931034483,True,True,True
17,POOL,480-600,g_trend_slope_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,486,0.9197530864197531,4.121216853751363,2002.9113909231628,221,0.8868778280542986,2.4517090062300775,541.8276903768472,66,0.8484848484848485,6.530012618032024,430.9808327901136,0.002,2.0852647304536474,0.09201933124346917,-1631.382187046253,0.14224137931034483,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_hawkes_imbalance_with,93,0.9139784946236559,7.277499262802988,676.8074314406779,70,0.8714285714285714,7.0028157302134515,490.1971011149416,69,0.8260869565217391,6.2449989629518035,430.90492844367446,0.0,-3.011775111185279,0.06860192658161934,-2660.8576123181106,0.20658682634730538,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_no_extreme&g_hawkes_imbalance_with,93,0.9139784946236559,7.277499262802988,676.8074314406779,70,0.8714285714285714,7.0028157302134515,490.1971011149416,69,0.8260869565217391,6.2449989629518035,430.90492844367446,0.0,-3.2626268211586895,0.07164908669925396,-2782.672586585672,0.20414201183431951,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,93,0.9139784946236559,7.277499262802988,676.8074314406779,70,0.8714285714285714,7.0028157302134515,490.1971011149416,69,0.8260869565217391,6.2449989629518035,430.90492844367446,0.0,-3.2626268211586895,0.07164908669925396,-2782.672586585672,0.20414201183431951,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,93,0.9139784946236559,7.277499262802988,676.8074314406779,70,0.8714285714285714,7.0028157302134515,490.1971011149416,69,0.8260869565217391,6.2449989629518035,430.90492844367446,0.0,-3.011775111185279,0.06860192658161934,-2660.8576123181106,0.20658682634730538,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_lm_low_stat&g_lm_extreme_against,126,1.0,6.50466946013851,819.5883519774522,59,0.9661016949152542,5.1511202980736215,303.91609758634365,46,0.9565217391304348,9.33875974609607,429.58294832041923,0.0,-2.4949673561506565,0.0682864450127878,-1582.1506590615243,0.27058823529411763,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_lm_low_stat,126,1.0,6.50466946013851,819.5883519774522,59,0.9661016949152542,5.1511202980736215,303.91609758634365,46,0.9565217391304348,9.33875974609607,429.58294832041923,0.0,-2.4949673561506565,0.0682864450127878,-1582.1506590615243,0.27058823529411763,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_lm_low_stat&g_lm_extreme_against,126,1.0,6.50466946013851,819.5883519774522,59,0.9661016949152542,5.1511202980736215,303.91609758634365,46,0.9565217391304348,9.33875974609607,429.58294832041923,0.0,-2.4949673561506565,0.0682864450127878,-1582.1506590615243,0.27058823529411763,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_lm_low_stat,126,1.0,6.50466946013851,819.5883519774522,59,0.9661016949152542,5.1511202980736215,303.91609758634365,46,0.9565217391304348,9.33875974609607,429.58294832041923,0.0,-2.4949673561506565,0.0682864450127878,-1582.1506590615243,0.27058823529411763,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat&g_hawkes_imbalance_with,135,0.8962962962962963,5.762334002268047,777.9150903061864,74,0.8108108108108109,3.094432555138225,228.98800908022866,41,0.926829268292683,10.467323316611198,429.16025598105915,0.0,-0.20946965286160157,0.12881602325957042,-2795.2312207997265,0.1357615894039735,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_lm_low_stat&g_hawkes_imbalance_with,135,0.8962962962962963,5.762334002268047,777.9150903061864,74,0.8108108108108109,3.094432555138225,228.98800908022866,41,0.926829268292683,10.467323316611198,429.16025598105915,0.0,-0.35501003555934574,0.14587688734030202,-2979.8747499526626,0.13015873015873017,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_lm_low_stat&g_lm_extreme_against&g_hawkes_imbalance_with,135,0.8962962962962963,5.762334002268047,777.9150903061864,74,0.8108108108108109,3.094432555138225,228.98800908022866,41,0.926829268292683,10.467323316611198,429.16025598105915,0.0,-0.35501003555934574,0.14587688734030202,-2979.8747499526626,0.13015873015873017,True,True,True
