sleeve_idx,asset_pool,offset_bin,r4_gate_stack,added_r5_gate,train_n,train_WR,train_dpt,train_sum,val_n,val_WR,val_dpt,val_sum,lockbox_n,lockbox_WR,lockbox_dpt,lockbox_sum,base_n,base_WR,base_dpt,base_sum,dpt_lift,wr_lift,n_kept_pct
6,POOL,60-120,g_di_with&g_trend_slope_with,g_lm_last_jump_with_60s,22,1.0,5.939005790263588,130.65812738579893,12,0.9166666666666666,5.6050578876056045,67.26069465126726,21,0.9523809523809523,7.121469251045087,149.55085427194683,330,0.7393939393939394,9.01863284149585,2976.1488376936304,-1.897163590450762,0.21298701298701295,0.06363636363636363
6,POOL,60-120,g_di_with&g_trend_slope_with,g_lm_extreme_against,75,0.8533333333333334,5.4773623289528794,410.80217467146593,57,0.8771929824561403,7.752728568419203,441.90552839989454,330,0.7393939393939394,9.01863284149585,2976.1488376936304,330,0.7393939393939394,9.01863284149585,2976.1488376936304,0.0,0.0,1.0
6,POOL,60-120,g_di_with&g_trend_slope_with,g_hawkes_imbalance_with,57,0.9473684210526315,7.808365987504632,445.076861287764,50,0.88,7.293930454177291,364.69652270886456,62,0.8225806451612904,5.728467429135997,355.1649806064318,330,0.7393939393939394,9.01863284149585,2976.1488376936304,-3.290165412359852,0.08318670576735099,0.18787878787878787
6,POOL,60-120,g_di_with&g_trend_slope_with,g_hawkes_imbalance_strong_with,37,1.0,8.564317963892393,316.8797646640185,27,0.8888888888888888,5.983451627162152,161.5531939333781,36,0.8611111111111112,6.208072144969037,223.49059721888534,330,0.7393939393939394,9.01863284149585,2976.1488376936304,-2.810560696526812,0.12171717171717178,0.10909090909090909
6,POOL,60-120,g_di_with&g_trend_slope_with,g_hawkes_burst,35,0.8857142857142857,4.920462791255852,172.2161976939548,25,0.88,5.986299867633906,149.65749669084764,18,0.8333333333333334,0.890556643374835,16.03001958074703,330,0.7393939393939394,9.01863284149585,2976.1488376936304,-8.128076198121015,0.09393939393939399,0.05454545454545454
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme,514,0.896887159533074,3.7432469670881163,1924.0289410832918,256,0.90625,5.009208015672657,1282.3572520122002,345,0.7594202898550725,5.394405113407221,1861.0697641254912,456,0.7631578947368421,5.892094336694869,2686.79501753286,-0.4976892232876473,-0.0037376048817696628,0.756578947368421
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme,330,0.8757575757575757,4.266258500851749,1407.865305281077,172,0.9127906976744186,6.5247209037233915,1122.2519954404233,284,0.7359154929577465,5.791734162777006,1644.8525022286697,456,0.7631578947368421,5.892094336694869,2686.79501753286,-0.10036017391786256,-0.02724240177909565,0.6228070175438597
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_with,271,0.9077490774907749,4.01447496616483,1087.922715830669,150,0.9133333333333333,4.917005382086795,737.5508073130192,177,0.7853107344632768,5.165923463994861,914.3684531270903,456,0.7631578947368421,5.892094336694869,2686.79501753286,-0.726170872700008,0.02215283972643467,0.3881578947368421
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_strong_with,140,0.9071428571428571,2.2336170969847626,312.7063935778668,73,0.9452054794520548,4.445618560409165,324.53015490986905,53,0.8490566037735849,1.8188243010886762,96.39768795769984,456,0.7631578947368421,5.892094336694869,2686.79501753286,-4.073270035606193,0.08589870903674279,0.1162280701754386
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_change_with,43,0.9069767441860465,4.388561457133265,188.7081426567304,15,0.8,0.2186871649603783,3.2803074744056744,10,0.9,14.991382118649492,149.9138211864949,456,0.7631578947368421,5.892094336694869,2686.79501753286,9.099287781954622,0.13684210526315788,0.021929824561403508
