at,tf,symbol,signal,fair_edge_bp,kelly_mult,kelly_rule,kelly_notional_usd,cvd_30s,macd_hist,rvol_30_300,vwap_dev_bps,fair_up,entry_phase
2026-05-27 04:57:04.458729+02,5m,ETH,UP,3022.1969315186857,4.0,S4,100.0,16232.067006000003,0.003868765866006166,1.2005735099978023,10.918648293950348,0.8122196931518686,t_plus_120
2026-05-27 05:07:11.328686+02,5m,ETH,UP,4508.783746781234,4.0,S4,100.0,87857.235644,-0.031190776559335637,0.6765633062145379,10.01854194912162,0.9308783746781234,t_plus_120
2026-05-27 05:27:09.605731+02,5m,ETH,UP,3657.303273218817,4.0,S8,100.0,205618.10004500003,0.017477434630992647,3.499981100031827,5.078545480337909,0.8757303273218817,t_plus_120
2026-05-27 05:37:07.945944+02,5m,SOL,DOWN,-3112.418824817486,4.0,S4,100.0,-1057.8082200000003,0.0012540279701951837,0.06966357855849903,-11.360988645510949,0.1987581175182514,t_plus_120
2026-05-27 05:37:07.9649+02,5m,ETH,DOWN,-5008.362977566594,4.0,S4,100.0,-88898.10289100006,0.035538478136810034,2.168928185138838,-9.998240648431183,0.009163702243340621,t_plus_120
2026-05-27 05:57:05.094959+02,5m,SOL,UP,1258.6357918552503,2.0,S8,50.0,-35639.01402,0.0018450224502036885,1.8276719632281675,7.025117606327333,0.6758635791855251,t_plus_120
2026-05-27 06:07:07.376777+02,5m,ETH,UP,-300.0000000000003,1.0,S8,25.0,-268903.120598,0.021532933567794343,2.3342900999945426,0.1026144418012433,0.5,t_plus_120
2026-05-27 06:32:04.300568+02,5m,BTC,DOWN,-5487.26969640956,4.0,S4,100.0,-245190.4595255,1.4340943501187207,0.7312615932314557,-8.447654611626865,0.0012730303590439696,t_plus_120
2026-05-27 06:37:11.03215+02,5m,BTC,DOWN,-1307.2653517963995,2.0,S4,50.0,-35813.296014100015,0.2476004767619533,0.21623999872913566,-9.050424642642982,0.4092734648203601,t_plus_120
2026-05-27 06:42:05.598959+02,5m,BTC,DOWN,-3116.546472646226,4.0,S4,100.0,-37076.4058456,0.444510595921805,0.40434207275024964,-9.206237913242447,0.22834535273537743,t_plus_120
2026-05-27 06:57:02.397942+02,5m,ETH,UP,-769.953433189377,1.0,S8,25.0,-208819.779844,0.01956983428765635,2.94741710155361,11.941662701694458,0.4230046566810623,t_plus_120
2026-05-27 07:02:11.577305+02,5m,SOL,UP,1349.2175463974454,2.0,S8,50.0,44155.94497999999,0.00030016723013238326,1.7919487424985399,0.016567911768967474,0.6449217546397445,t_plus_120
2026-05-27 07:17:10.389531+02,5m,BTC,UP,-898.613875581446,1.0,S8,25.0,155548.89072969995,0.2630331144652671,2.3273511028866323,0.6698116843385074,0.4201386124418554,t_plus_120
2026-05-27 07:27:09.347326+02,5m,BTC,UP,2223.6545825968333,3.0,S4,75.0,359672.36764000007,0.5929664098068486,1.5324944925672752,5.914153120743849,0.7223654582596833,t_plus_120
2026-05-27 07:27:09.348431+02,5m,ETH,UP,3448.7842546278803,3.0,S4,75.0,24408.743299999995,0.03213459733017801,0.3439466598511805,11.582658310494532,0.834878425462788,t_plus_120
2026-05-27 07:27:09.348863+02,5m,SOL,UP,2806.20091823377,3.0,S4,75.0,17473.4218,0.0018641249179866572,1.047987455831022,13.919258252274073,0.770620091823377,t_plus_120
2026-05-27 07:52:10.100072+02,5m,ETH,UP,4576.523724070965,4.0,S4,100.0,24449.65952,0.002201681445179321,0.3499634967200537,8.316067822651306,0.9676523724070965,t_plus_120
2026-05-27 07:57:09.22668+02,5m,BTC,UP,674.978762339582,1.0,S8,25.0,-360980.836305,0.2529261726504135,2.491566090566767,3.864982250142379,0.5374978762339582,t_plus_120
2026-05-27 08:27:08.990274+02,5m,SOL,UP,-100.00000000000009,1.0,S8,25.0,3484.054309999999,0.0013592768643141168,1.4006748444602493,1.8168304915089433,0.5,t_plus_120
2026-05-27 08:32:05.133269+02,5m,ETH,DOWN,4379.459243164046,1.0,S8,25.0,446020.2881650001,-0.018341817270488392,3.2139109237053622,-2.0209262027640404,0.9479459243164046,t_plus_120
2026-05-27 08:37:10.528376+02,5m,SOL,DOWN,1319.2017151744394,1.0,S8,25.0,28996.24597000001,-0.0016065109520098297,1.9757156484965943,-0.6445962067188383,0.641920171517444,t_plus_120
2026-05-27 08:47:09.130364+02,5m,SOL,UP,429.82580051495023,1.0,S8,25.0,-1548.4820800000048,0.000494613497499356,2.5366269121186904,2.2250933307268443,0.552982580051495,t_plus_120
2026-05-27 08:52:05.259007+02,5m,BTC,UP,4870.463454328808,4.0,S8,100.0,283575.4921482001,3.185448167877876,2.366176427477751,5.699781073130671,0.9770463454328808,t_plus_120
2026-05-27 09:02:06.578286+02,5m,SOL,DOWN,-100.00000000000009,1.0,S8,25.0,-18146.10718,-0.0003350810560295058,1.7606699161745678,-0.28873631734934535,0.5,t_plus_120
2026-05-27 09:02:06.579462+02,5m,BTC,UP,1816.3710092851438,1.0,S8,25.0,-373171.6151608,0.2646483230535689,1.491843320037647,0.6382226685936737,0.6916371009285144,t_plus_120
2026-05-27 09:12:03.448223+02,5m,SOL,DOWN,-1090.5515721985037,1.0,S4,25.0,-66089.31273999996,-6.757160942094144e-05,3.467693309794569,-12.420072415767384,0.40094484278014964,t_plus_120
2026-05-27 09:27:06.104207+02,5m,SOL,UP,1894.548404709191,2.0,S4,50.0,19014.500099999997,0.0014040339109004849,0.7034531225869012,8.988998308494434,0.6994548404709191,t_plus_120
2026-05-27 09:32:06.929244+02,5m,ETH,UP,1749.2749276868303,2.0,S8,50.0,-3450.229622999983,0.03618992127461568,2.2798481810628934,1.3462373169015687,0.684927492768683,t_plus_120
2026-05-27 09:47:06.969729+02,5m,SOL,UP,1839.4752422575732,2.0,S8,50.0,-14776.14759,0.0006733645504344576,2.174836663691854,2.2165324530407347,0.6939475242257573,t_plus_120
2026-05-27 09:47:06.969908+02,5m,BTC,UP,2669.8155291603152,2.0,S8,50.0,-71810.26717269995,0.47554873180386403,1.7412840999424484,1.6297020451299427,0.7769815529160315,t_plus_120
2026-05-27 10:17:06.333904+02,5m,ETH,DOWN,-3759.397841104264,4.0,S8,100.0,-78429.48266900002,-0.028844573256300687,1.266260280660663,-5.728709262717997,0.10406021588957359,t_plus_120
2026-05-27 10:22:06.993532+02,5m,ETH,UP,975.5776069509425,1.0,S8,25.0,208114.51316900004,0.08858782067175486,4.8988348605872485,3.5932455153924914,0.5775577606950942,t_plus_120
2026-05-27 10:22:07.000209+02,5m,BTC,DOWN,-506.29944117068004,1.0,S8,25.0,441998.22426709987,-0.19876358249347525,3.8919955338773384,-1.123583859258067,0.459370055882932,t_plus_120
2026-05-27 10:27:09.185082+02,5m,BTC,UP,4889.515815751502,4.0,S4,100.0,98611.30760230002,-1.4372128252279666,1.4246812812326628,12.566081875793689,0.9989515815751502,t_plus_120
2026-05-27 10:27:09.186302+02,5m,ETH,UP,4981.178293445318,4.0,S4,100.0,120035.468214,-0.04071123189928029,1.287121530484679,20.373725657044503,0.9981178293445317,t_plus_120
2026-05-27 10:32:07.458259+02,5m,BTC,DOWN,-3708.2698090051426,4.0,S8,100.0,405416.8016705001,-0.1517040344100402,3.1904898411430453,-0.8940629478389976,0.13917301909948576,t_plus_120
2026-05-27 10:37:01.29855+02,5m,SOL,DOWN,353.65897848404273,1.0,S8,25.0,37520.67922,-4.070534747585737e-05,1.2291378738141059,-2.8730511102194924,0.5453658978484043,t_plus_120
2026-05-27 10:42:02.583528+02,5m,ETH,UP,-1624.20291467763,1.0,S8,25.0,166704.56072499996,0.05502059789749422,2.31716733119452,2.5974792683002814,0.317579708532237,t_plus_120
2026-05-27 10:47:06.42207+02,5m,BTC,DOWN,-2127.2091844054185,3.0,S8,75.0,-1199618.5540933,-0.3468819906751017,4.9547356017177355,-1.464386904601305,0.3372790815594582,t_plus_120
2026-05-27 10:52:07.557797+02,5m,SOL,DOWN,-4486.4383819127415,4.0,S4,100.0,-13715.635030000009,0.0026543236347673534,4.640959306765256,-10.131477330734347,0.0713561618087259,t_plus_120
2026-05-27 10:52:07.559991+02,5m,ETH,DOWN,-4283.182575568157,4.0,S4,100.0,-24976.09221499999,0.04134213042741233,2.12419972084398,-10.46442152544805,0.07168174244318432,t_plus_120
2026-05-27 10:57:09.229544+02,5m,SOL,DOWN,-1811.13612085061,2.0,S4,50.0,-4848.397420000001,-0.0012026354698730871,0.38091785255665894,-14.985190443891097,0.34888638791493903,t_plus_120
2026-05-27 10:57:09.23849+02,5m,BTC,DOWN,-3819.993427902438,2.0,S4,50.0,-19026.0223324,0.035214690593102976,0.2394687483035558,-10.3374247604356,0.12800065720975623,t_plus_120
2026-05-27 11:02:05.838412+02,5m,SOL,DOWN,-4726.811548233088,4.0,S4,100.0,-69192.44293,-0.00209068979731317,2.556180632231584,-9.291449314259488,0.047318845176691215,t_plus_120
2026-05-27 11:02:05.842867+02,5m,BTC,DOWN,-5075.558446402886,4.0,S4,100.0,-71861.8593552,-0.2213739029935109,1.4030091657061878,-5.951386698397947,0.0024441553597114862,t_plus_120
2026-05-27 11:02:05.854193+02,5m,ETH,DOWN,-5002.504626331701,4.0,S4,100.0,-402133.602654,-0.009429192270053677,3.1346878141420977,-6.770849605528457,0.00974953736682993,t_plus_120
2026-05-27 11:22:10.272092+02,5m,SOL,DOWN,145.67036627601726,1.0,S8,25.0,-146138.92537,-0.0017317462057406998,2.154655864134883,-3.0489392476965276,0.5445670366276018,t_plus_120
2026-05-27 11:37:05.597437+02,5m,BTC,UP,4889.372712106546,4.0,S4,100.0,82424.45756119999,0.7739009748170993,2.160590677809082,5.7923060915765054,0.9989372712106546,t_plus_120
2026-05-27 11:37:05.615175+02,5m,ETH,UP,4853.616656421793,4.0,S4,100.0,60331.017114,0.011089536922125415,1.0012527624312626,10.80613622795847,0.9953616656421793,t_plus_120
2026-05-27 12:17:11.899973+02,5m,ETH,UP,2876.316249613431,3.0,S8,75.0,-49251.875425999984,0.007003951337778647,1.2102725936143828,3.8802452442159,0.7876316249613431,t_plus_120
2026-05-27 12:27:03.80515+02,5m,SOL,UP,3399.66450682324,4.0,S4,100.0,21876.513199999994,-0.0006827294907699559,2.877178994279098,8.702747943312465,0.849966450682324,t_plus_120
2026-05-27 12:42:03.289981+02,5m,ETH,DOWN,-2007.9752849349152,2.0,S8,50.0,-130369.975234,-0.0048278154146383645,2.6490815929819274,-5.3620925315454535,0.3092024715065085,t_plus_120
2026-05-27 12:42:03.351984+02,5m,BTC,DOWN,-2326.1954754967073,2.0,S8,50.0,-47331.9673298,-0.031214276549948478,1.260171235149665,-2.271743806503007,0.2873804524503293,t_plus_120
2026-05-27 12:47:09.695662+02,5m,BTC,DOWN,-217.58287211542603,1.0,S8,25.0,714241.2674599,-0.0024342197745454985,1.2533176562257966,-0.7183707845280575,0.4882417127884574,t_plus_120
2026-05-27 12:52:02.563524+02,5m,SOL,DOWN,-604.0784112140512,1.0,S8,25.0,-43610.32013,-0.0029599068545143794,1.9814986200462061,-1.360205766352845,0.4495921588785949,t_plus_120
2026-05-27 12:57:04.170875+02,5m,SOL,UP,989.7509338534294,1.0,S8,25.0,-71084.67037,0.0005402247616803917,4.431196896933876,4.754334743060543,0.608975093385343,t_plus_120
2026-05-27 13:02:07.292529+02,5m,ETH,UP,4898.508614994703,4.0,S4,100.0,34573.623407,-0.033424990929530135,1.4935049315566709,9.944384394543505,0.9998508614994703,t_plus_120
2026-05-27 13:12:02.49068+02,5m,SOL,DOWN,-100.00000000000009,1.0,S8,25.0,-37649.92457,-0.0011920200807211995,1.2848747412012418,-1.3846102165455962,0.5,t_plus_120
2026-05-27 13:17:08.011458+02,5m,ETH,UP,1192.1121727684435,2.0,S8,50.0,17401.08728999998,0.06137496147687062,5.230445922005123,0.058828185009051355,0.6292112172768444,t_plus_120
2026-05-27 13:22:03.704556+02,5m,ETH,UP,4217.252958882414,3.0,S8,75.0,34298.36745,-0.002462847725412609,0.7608790834520746,9.41559279299792,0.9317252958882414,t_plus_120
2026-05-27 13:22:03.70587+02,5m,SOL,UP,2884.831191916665,3.0,S8,75.0,-24774.164809999995,0.0006266847320870329,2.6996362500943114,1.4473576353957391,0.7984831191916665,t_plus_120
2026-05-27 13:37:09.474385+02,5m,ETH,UP,4772.952795959375,4.0,S4,100.0,16692.22111999999,0.020875355532108675,0.9239887102355104,14.454045281783998,0.9872952795959375,t_plus_120
2026-05-27 13:37:09.47647+02,5m,SOL,UP,3334.948071111038,4.0,S4,100.0,33702.616709999995,0.0029008779582773026,1.6841522698608,12.555295936269125,0.8434948071111038,t_plus_120
2026-05-27 13:57:09.969817+02,5m,SOL,DOWN,-1763.5533756547206,2.0,S4,50.0,-37227.02238,0.0028290193777214777,1.2899719405123389,-8.197686209171891,0.34364466243452796,t_plus_120
2026-05-27 14:07:06.929616+02,5m,SOL,DOWN,-4609.899454217963,4.0,S4,100.0,-37666.5783,0.007537578211341975,2.169357067310383,-15.184559710361473,0.0590100545782038,t_plus_120
2026-05-27 14:12:10.137323+02,5m,BTC,DOWN,-3282.84246620549,4.0,S8,100.0,650969.6987726999,-0.858107732345285,1.6601839867265467,-4.401673051009952,0.21171575337945103,t_plus_120
2026-05-27 14:17:10.618733+02,5m,BTC,UP,-26.582492428975925,3.0,S8,75.0,60819.85183239999,1.5332342900222757,1.7718207168240738,1.8477574729378068,0.5273417507571024,t_plus_120
2026-05-27 14:17:10.620133+02,5m,ETH,UP,2640.583890534446,3.0,S8,75.0,85377.01196900001,0.04809245010724161,1.9755503196875148,5.524303485531863,0.7940583890534446,t_plus_120
2026-05-27 14:22:04.691858+02,5m,SOL,UP,4518.54235308135,4.0,S4,100.0,20274.65965,0.0018604551394203182,0.8344071914090073,29.186319119981807,0.961854235308135,t_plus_120
2026-05-27 14:22:04.711058+02,5m,BTC,UP,4778.635830633181,4.0,S4,100.0,96187.3196445,-0.0829523562135197,0.5861731202007406,30.852095075854223,0.9778635830633181,t_plus_120
2026-05-27 14:27:08.773453+02,5m,ETH,DOWN,-1580.4836802744849,2.0,S4,50.0,-426881.29958500003,0.024834795852273717,0.44914052072227484,-20.30598136197956,0.3519516319725515,t_plus_120
2026-05-27 14:47:09.206687+02,5m,ETH,DOWN,-4055.7421209141844,4.0,S8,100.0,-167621.54827899998,-0.029083422116171292,1.9302372495317943,-5.7797809564950064,0.09442578790858158,t_plus_120
2026-05-27 14:52:10.257188+02,5m,SOL,DOWN,-3470.8932256332687,4.0,S8,100.0,52635.619329999994,-0.0009714712131930741,2.6092418193649314,-8.069456441020359,0.16291067743667315,t_plus_120
2026-05-27 14:52:10.267345+02,5m,ETH,DOWN,-4333.890862221654,4.0,S8,100.0,-3984.974682999993,-0.050306154045817286,1.3973024743728268,-4.76357609247032,0.07661091377783463,t_plus_120
2026-05-27 14:57:01.968369+02,5m,SOL,DOWN,-4688.037995278024,4.0,S4,100.0,-6532.027920000002,0.001242518515218811,1.3465885203188468,-16.6883876648048,0.041196200472197575,t_plus_120
2026-05-27 14:57:01.977143+02,5m,BTC,DOWN,-5149.5287962568855,4.0,S4,100.0,-223760.20998610006,0.7966050112284737,1.991287905204654,-9.198296467770415,0.005047120374311431,t_plus_120
2026-05-27 14:57:01.988912+02,5m,ETH,DOWN,-4704.910455780586,4.0,S4,100.0,-61198.757070999985,0.051572769682066755,2.7531449623153494,-8.872041155185746,0.03950895442194147,t_plus_120
2026-05-27 15:07:06.021741+02,5m,SOL,DOWN,-704.1146164635892,1.0,S8,25.0,-62530.17422,-0.0037692412706517584,1.2143378850411235,-7.116531512452218,0.4595885383536411,t_plus_120
2026-05-27 15:07:06.040908+02,5m,BTC,DOWN,-3549.6320362083065,1.0,S8,25.0,-289489.7051464,-3.005979246370611,1.2625627593448805,-9.441478638079767,0.17503679637916936,t_plus_120
2026-05-27 15:22:10.293608+02,5m,BTC,DOWN,-5112.886493094955,4.0,S8,100.0,-192570.13481280004,-0.2987351131313254,3.4272231258274117,-6.094924910215995,0.018711350690504558,t_plus_120
2026-05-27 15:27:04.860913+02,5m,SOL,DOWN,-4755.614768268586,4.0,S4,100.0,-1645.4832600000007,0.0025987351676904843,0.44855162066930854,-13.857372267065152,0.05443852317314141,t_plus_120
2026-05-27 15:37:03.672166+02,5m,ETH,DOWN,-4441.464087677376,4.0,S4,100.0,-1934555.1369399999,-0.18145492953788067,2.6377686283323833,-14.069711802003134,0.08585359123226244,t_plus_120
2026-05-27 15:37:03.913204+02,5m,SOL,DOWN,-4011.78184218048,4.0,S4,100.0,-55766.17827,-0.003687841435793447,1.0196480220586557,-11.27396871238423,0.128821815781952,t_plus_120
2026-05-27 15:42:05.399912+02,5m,BTC,DOWN,-1631.5033610198655,4.0,S4,100.0,-927832.4843362,-1.5179868242621224,0.43140961750612117,-19.880134728620536,0.3768496638980135,t_plus_120
2026-05-27 15:42:05.41036+02,5m,ETH,DOWN,-3383.5536083475486,4.0,S4,100.0,-1057490.8638300002,-0.034207583141443926,0.9373696486255302,-25.09836609241628,0.20164463916524517,t_plus_120
2026-05-27 15:42:05.41058+02,5m,SOL,DOWN,-3419.1920360295917,4.0,S4,100.0,-2895.786180000003,0.0003708961566232377,0.5591097627441731,-32.4251705849617,0.18808079639704084,t_plus_120
2026-05-27 15:47:09.679388+02,5m,SOL,UP,1012.97043411269,2.0,S4,50.0,111295.42621999996,0.000922581053797692,1.0624018262201942,8.44586351085944,0.631297043411269,t_plus_120
2026-05-27 15:52:08.162895+02,5m,SOL,UP,3552.7795205822054,4.0,S4,100.0,53460.43895,-0.0021799856695450676,0.5088065171054668,33.221656663276846,0.8752779520582206,t_plus_120
2026-05-27 15:52:08.163524+02,5m,BTC,UP,2635.866512241063,4.0,S4,100.0,1097136.8850648,-1.6850370428492099,1.318347387646505,8.890360097470854,0.7835866512241063,t_plus_120
2026-05-27 15:52:08.163619+02,5m,ETH,UP,3707.5518289441266,4.0,S4,100.0,204663.57498099998,-0.04836510391617854,0.754195216975043,24.92208795692922,0.9007551828944127,t_plus_120
2026-05-27 16:02:06.560447+02,5m,BTC,UP,326.5200083236197,1.0,S8,25.0,81383.1339597,0.2758396081332659,1.5175237296073056,3.83088356299921,0.542652000832362,t_plus_120
2026-05-27 16:12:06.587892+02,5m,BTC,DOWN,-1541.4926419145647,2.0,S8,50.0,-432631.4356011,-1.395813788362672,1.4271520321721354,-2.6843661876065794,0.35585073580854354,t_plus_120
2026-05-27 16:12:06.588333+02,5m,SOL,DOWN,-1619.916017463292,2.0,S8,50.0,132888.06388000003,-0.00021123369706800153,1.4603901565153063,-2.981356077160232,0.3480083982536708,t_plus_120
2026-05-27 16:17:04.321401+02,5m,ETH,UP,1671.856522504759,2.0,S8,50.0,71630.401673,0.17145344983827526,1.5014395409144383,5.676545552022353,0.6871856522504759,t_plus_120
2026-05-27 16:22:05.662947+02,5m,SOL,DOWN,-4915.1437487954745,4.0,S4,100.0,-995.1867499999995,-0.0030555741005122376,0.2518842261223547,-18.949203659299865,0.018485625120452598,t_plus_120
2026-05-27 16:27:06.09984+02,5m,BTC,DOWN,450.48869217882645,1.0,S8,25.0,-1367728.2426122,-0.3219757108063364,1.757459534173508,-11.652289241008422,0.5550488692178827,t_plus_120
2026-05-27 16:32:10.749196+02,5m,BTC,UP,4666.9959701360785,4.0,S4,100.0,73847.34163850002,0.9813851599190526,0.2776307432415148,9.733040164759386,0.9766995970136079,t_plus_120
2026-05-27 16:32:10.753582+02,5m,SOL,UP,4500.121070819352,4.0,S4,100.0,48074.646450000015,0.0024396281169992307,1.3168712157396418,15.69368454412844,0.9600121070819352,t_plus_120
2026-05-27 16:32:10.756773+02,5m,ETH,UP,4665.15108163876,4.0,S4,100.0,168997.66243899998,0.08299509975453312,0.8006219686284887,13.696106698596966,0.976515108163876,t_plus_120
2026-05-27 17:12:03.638137+02,5m,ETH,UP,2199.109082181363,3.0,S8,75.0,-69389.02323100003,0.029921052386116753,1.704952649366182,8.602932064520205,0.7299109082181363,t_plus_120
2026-05-27 17:17:10.975316+02,5m,BTC,UP,3863.7965784953553,4.0,S4,100.0,196703.37530780002,1.4768949883169338,1.745781695217825,7.531429601492842,0.8963796578495355,t_plus_120
2026-05-27 17:17:10.97872+02,5m,ETH,UP,3634.4820761466144,4.0,S4,100.0,132443.17234199998,0.09006770560255628,0.984400741926621,8.406623228028465,0.8734482076146615,t_plus_120
2026-05-27 17:17:10.979362+02,5m,SOL,UP,3871.2663333273877,4.0,S4,100.0,77019.76219,0.0007306911595820614,0.7830532241877816,12.78257047158327,0.8971266333327388,t_plus_120
2026-05-27 17:22:06.762871+02,5m,SOL,DOWN,1448.7294265771977,1.0,S8,25.0,-65210.80335999999,-0.006515188599532432,1.7574912760512817,-0.6257862862690661,0.6548729426577198,t_plus_120
2026-05-27 17:37:03.916196+02,5m,ETH,UP,2149.9683618318177,3.0,S8,75.0,-377219.70322,0.07300727692531955,2.043610289221046,1.7097354251945074,0.6849968361831817,t_plus_120
2026-05-27 17:42:05.809002+02,5m,SOL,DOWN,-102.47410334063068,1.0,S8,25.0,-222494.39243000004,-0.003410670968863527,1.549579353711121,-5.218761617183297,0.4697525896659369,t_plus_120
2026-05-27 18:17:09.404321+02,5m,BTC,DOWN,-5106.233160472384,4.0,S4,100.0,-1422806.6688794,-2.9912356647478333,5.524768956234627,-7.516358619316037,0.019376683952761597,t_plus_120
2026-05-27 18:17:09.41803+02,5m,ETH,DOWN,-5080.2582850278695,4.0,S4,100.0,-662424.829428,0.0016318029935482592,5.876990879384248,-11.64973219460054,0.0019741714972130175,t_plus_120
2026-05-27 18:17:09.420262+02,5m,SOL,DOWN,-4748.756119796131,4.0,S4,100.0,-114063.01950999998,-0.004245252320455355,2.015560686649512,-14.839644993884272,0.03512438802038692,t_plus_120
2026-05-27 18:32:01.675702+02,5m,SOL,UP,1077.3707817900458,2.0,S4,50.0,33032.38822000001,-0.0014129431806152552,0.7996478413609179,9.067717621451356,0.6177370781790046,t_plus_120
2026-05-27 18:37:10.244076+02,5m,BTC,DOWN,-2301.0077406587916,4.0,S4,100.0,446858.9963338,-0.6196681226704903,1.9535204090106095,-3.2532346563268337,0.2998992259341209,t_plus_120
2026-05-27 18:37:10.244897+02,5m,SOL,DOWN,-4608.825104962054,4.0,S4,100.0,-15551.678890000001,-0.0008153842640070531,0.38215039884666396,-15.809717220940636,0.05911748950379464,t_plus_120
2026-05-27 18:37:10.245344+02,5m,ETH,DOWN,-4407.248925138065,4.0,S4,100.0,-4380.894882999997,-0.008865517184927637,0.5108615941586623,-10.119573064113426,0.07927510748619354,t_plus_120
2026-05-27 18:42:02.194133+02,5m,ETH,UP,4450.528771451047,4.0,S4,100.0,9149.263475,-0.045873278094035075,1.5186758359116412,11.101746422010502,0.9650528771451047,t_plus_120
2026-05-27 18:47:10.122004+02,5m,SOL,UP,1002.340974064585,2.0,S8,50.0,72265.00558,0.004340053280885908,1.4897505062760914,3.6647671402693347,0.6202340974064585,t_plus_120
2026-05-27 18:52:09.585164+02,5m,ETH,UP,4820.086290736738,4.0,S4,100.0,20049.82215999999,-0.0386216404902176,1.8243830753099721,15.165653110391544,0.9920086290736738,t_plus_120
2026-05-27 18:52:09.586178+02,5m,BTC,UP,4617.627459517547,4.0,S4,100.0,56463.2064336,0.035621713067209626,0.7931774534501899,12.998130493949827,0.9717627459517547,t_plus_120
2026-05-27 18:52:09.589262+02,5m,SOL,UP,3859.115375245139,4.0,S4,100.0,66078.06719,-0.000378193605293101,0.9462662988442853,14.737455032592191,0.8959115375245139,t_plus_120
2026-05-27 18:57:07.49301+02,5m,ETH,UP,-979.6053411480965,1.0,S8,25.0,-86810.11281000002,0.04121792975451227,1.5842094302564234,5.897339792044646,0.41203946588519036,t_plus_120
2026-05-27 19:02:10.647976+02,5m,ETH,DOWN,-5096.332391064493,4.0,S4,100.0,-372091.6882299999,-0.25769121050449095,5.683912644725263,-12.80758843621866,0.0003667608935507549,t_plus_120
2026-05-27 19:02:10.660032+02,5m,SOL,DOWN,-4883.737941700024,4.0,S4,100.0,-250169.23514999996,-0.009098279010132035,4.940882090535634,-11.078830535446683,0.021626205829997636,t_plus_120
2026-05-27 19:02:10.660793+02,5m,BTC,DOWN,-5006.903396806447,4.0,S4,100.0,-841465.6841577,-5.587842666156018,4.203924830648696,-7.901145197968041,0.009309660319355317,t_plus_120
2026-05-27 19:07:01.561534+02,5m,BTC,DOWN,-4412.996914545985,4.0,S8,100.0,-749079.3919218,-1.9224518619515312,1.793300344801325,-3.6182010306495886,0.06870030854540149,t_plus_120
2026-05-27 19:12:05.778953+02,5m,ETH,DOWN,-4249.298085888418,3.0,S4,75.0,-260954.733516,-0.30719524770698226,2.5840184023455426,-34.25198069634274,0.08507019141115812,t_plus_120
2026-05-27 19:12:05.816103+02,5m,SOL,DOWN,-3239.096651766383,3.0,S4,75.0,-11270.775450000005,-0.009170094147350379,1.1459484063487073,-47.239218738597515,0.20609033482336175,t_plus_120
2026-05-27 19:12:05.846458+02,5m,BTC,DOWN,-3748.537727519384,3.0,S4,75.0,-2023371.4816220002,-6.658517117853631,3.7733106116190194,-21.01763695438478,0.13514622724806158,t_plus_120
2026-05-27 19:17:12.865166+02,5m,ETH,DOWN,-2918.1051051672207,3.0,S8,75.0,713821.8433340001,-0.09741824654397607,2.117284862123471,-1.7308809970671295,0.23818948948327795,t_plus_120
2026-05-27 19:22:03.4629+02,5m,ETH,UP,4428.791478053074,4.0,S4,100.0,166210.1475339999,-0.015088211952024588,2.5081700279222927,18.597806992935915,0.9728791478053074,t_plus_120
2026-05-27 19:22:03.47365+02,5m,BTC,UP,4179.807133867243,4.0,S4,100.0,29573.19434019996,-0.2081837925754808,1.7660721745079802,13.418658841810988,0.9279807133867243,t_plus_120
2026-05-27 19:22:03.480759+02,5m,SOL,UP,3807.5156349383055,4.0,S4,100.0,69589.70559999999,0.0014416305591420028,1.104129789168043,31.66976812395653,0.9107515634938306,t_plus_120
2026-05-27 19:32:06.081984+02,5m,BTC,DOWN,-1324.33533975856,4.0,S4,100.0,-1605952.0847852002,-2.3465849333189333,1.7619366354712915,-1.0832816118239694,0.377566466024144,t_plus_120
2026-05-27 19:32:06.107755+02,5m,SOL,DOWN,-3913.64300556649,4.0,S4,100.0,-32558.466819999998,-0.004480159788692298,0.34939566109838044,-11.134849254513528,0.12863569944335101,t_plus_120
2026-05-27 19:42:04.377868+02,5m,SOL,DOWN,-3726.020647817523,4.0,S8,100.0,95431.45463,-0.0020360336752096057,1.564723717337853,-11.68701419104749,0.14739793521824773,t_plus_120
2026-05-27 19:52:09.802341+02,5m,SOL,UP,300.34517348774494,1.0,S8,25.0,136370.75329,0.0009708530782016334,2.52572201902479,8.183424442488302,0.5400345173487745,t_plus_120
2026-05-27 19:52:09.804198+02,5m,ETH,UP,1321.4458979266296,1.0,S8,25.0,-197371.74352599998,0.012002306188624856,2.7579431364318623,6.391822982150791,0.652144589792663,t_plus_120
2026-05-27 19:57:02.924495+02,5m,BTC,DOWN,-4265.9747783330085,4.0,S8,100.0,53326.533812499976,-4.03703473831309,1.276742135619004,-9.590933710496778,0.08340252216669919,t_plus_120
2026-05-27 19:57:02.927901+02,5m,ETH,DOWN,-5009.872187753806,4.0,S8,100.0,1264664.5191090002,-0.17914465316660672,1.9552291320375976,-8.29071282587254,0.019012781224619357,t_plus_120
2026-05-27 19:57:02.98297+02,5m,SOL,DOWN,-4129.121375133183,4.0,S8,100.0,75423.58853,-0.006763884730461233,1.2122813695386752,-9.840258083712898,0.10708786248668167,t_plus_120
2026-05-27 20:12:09.793938+02,5m,ETH,DOWN,-760.040238692139,1.0,S4,25.0,-55459.317603999996,0.005882150077080928,0.8072497471186548,-12.648168194020307,0.4439959761307861,t_plus_120
