sleeve_id,anchor,gate_stack,depth,n_train,n_val,n_lockbox,n_full,wr_train,wr_val,wr_lockbox,wr_full,dpt_25,dpt_train,dpt_val,dpt_full,sum_25_28d,sum_lockbox,max_dd_25,max_dd_full,loss_streak,loss_streak_full,sharpe,sharpe_full,n_days_full,n_days_lock,bootstrap_p_lockbox,bootstrap_p_full
EXH3_hurs_tr_s_tren,offset_60s+,g_hurst_trending&g_tr_stack_with&g_trend_slope_with,3,360,118,24,502,76.38888888888889,63.559322033898304,70.83333333333334,73.10756972111554,1.5080871461269811,0.38836496483969535,-4.286784633613438,-0.6570420476435214,-329.8351079170477,36.194091507047546,117.65502488274545,851.4471382853574,3,8,22.215034515248913,-2.2256092912402576,23,2,0.34013063206025146,0.7909726736633639
EXH3_hurs_tr_s_vol_,offset_60s+,g_hurst_trending&g_tr_stack_with&g_vol_expanding,3,212,86,8,306,75.47169811320755,75.5813953488372,75.0,75.49019607843137,5.7660692049243405,-1.12869765026572,-1.212632985186199,-0.9720319769377488,-297.44178494295113,46.128553639394724,25.0,622.9207928029396,1,5,0.0,-2.8392568140429284,21,1,,0.8599233565763147
EXH3_hurs_tren_bb_p,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_bb_pos_with,3,207,70,20,297,53.62318840579711,28.57142857142857,25.0,45.79124579124579,-17.59540113579377,0.8603267078522349,-13.105148348039307,-3.674009355398029,-1091.1807785532146,-351.9080227158754,372.90843967202443,1560.0011451965352,12,19,-19.56414462806293,-4.2375876554574985,22,2,0.9999999954872502,0.9678754000761565
EXH3_hurs_tren_cci_,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_cci_with,3,210,71,20,301,53.80952380952381,29.577464788732392,25.0,46.179401993355484,-17.59540113579377,0.8072157608638696,-12.898543021259297,-3.6484693270560555,-1098.1892674438727,-351.9080227158754,372.90843967202443,1558.4373153431934,12,18,-19.56414462806293,-4.214029046327535,22,2,0.9999999954872502,0.9667053646342396
EXH3_hurs_tren_mfi_,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_mfi_with,3,225,80,27,332,55.111111111111114,38.75,33.33333333333333,49.39759036144578,-15.012817995648666,1.3720337469139159,-6.172590790103132,-1.7784510723949798,-590.4457560351333,-405.346085882514,446.11896615076716,1253.4945452710165,14,18,-22.157707607486902,-1.6237787844349565,22,2,0.9999999220424147,0.8100722997219554
EXH3_hurs_tren_mp_n,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_mp_no_extreme,3,190,81,21,292,60.0,45.67901234567901,38.095238095238095,54.45205479452054,-12.152011476045114,0.23075651461959043,-4.927223338401759,-2.0905944987320813,-610.4535936297677,-255.19224099694742,325.0,862.6073046104395,13,17,0.0,-2.5819097958602093,21,1,0.9994855523556223,0.9476255113797002
EXH3_hurs_tren_rf_i,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_rf_in_band,3,152,49,12,213,52.63157894736842,30.612244897959183,16.666666666666664,45.539906103286384,-19.92452260186577,1.3676657827370295,-10.369656724878292,-2.532029351011253,-539.3222517653969,-239.09427122238924,248.15591418110495,861.2546295424315,5,18,-246.09327747757604,-1.99341798430782,22,2,0.9999999982716804,0.8513776183268983
EXH3_hurs_tren_rf_s,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_rf_strong,3,150,61,17,228,43.333333333333336,27.86885245901639,41.17647058823529,39.03508771929825,-12.228246310439502,-3.7827261734096114,-12.025727470791127,-6.617800390382332,-1508.8584890071716,-207.88018727747152,250.0,1691.7798510843954,10,15,0.0,-7.916457031386327,21,1,0.9992053886201769,0.9986492974745638
EXH3_hurs_tren_rf_w,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_rf_with,3,208,73,17,298,49.03846153846153,30.136986301369863,29.411764705882355,43.288590604026844,-16.288707218580907,-1.5317119095828624,-12.696287239620016,-5.108500229534805,-1522.3330684013717,-276.9080227158754,297.90843967202443,1718.1057250891265,11,20,-13.698435201859422,-5.1250729840669536,22,2,0.9999989204394988,0.9941958344692876
EXH3_hurs_tren_ribb,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_ribbon_agrees,3,193,58,24,275,54.40414507772021,29.310344827586203,29.166666666666668,46.909090909090914,-16.324372755634524,-3.493691902949217,-13.115645339326282,-6.642817865764916,-1826.7749130853517,-391.7849461352286,420.48536352486593,1887.1696076979676,14,18,-18.18878794356983,-10.083740935001487,22,2,0.9999999932762524,0.9999950671738723
EXH3_hurs_tren_ribb,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_ribbon_slope_with,3,191,69,23,283,47.64397905759162,26.08695652173913,21.73913043478261,40.282685512367486,-18.34222680251094,-0.3026436142683479,-12.582118421096439,-4.762693702610107,-1347.8423178386602,-421.8712164577516,447.90843967202443,1543.8996797603318,15,21,-17.418146435944067,-4.712898662916537,22,2,0.9999999999766408,0.9878973951115528
EXH3_hurs_tren_stoc,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_stoch_with,3,237,63,27,327,61.18143459915611,44.44444444444444,44.44444444444444,56.574923547400616,-11.279862809498077,-1.968753060409382,-8.872154946540315,-4.067573494818078,-1330.0965328055115,-304.55629585644806,370.0399763090723,1500.4723524617107,10,22,-62.66253763332275,-5.907018214397429,22,2,0.9998976807024595,0.999482088825854
EXH3_hurs_tren_tr_a,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_tr_above_cloud,3,199,61,23,283,54.773869346733676,29.508196721311474,26.08695652173913,46.996466431095406,-17.368910720378995,-1.2300319287123986,-14.0991404542031,-5.315579039183297,-1504.3088680888732,-399.4849465687169,420.48536352486593,1569.027091304776,13,17,-22.478926259013818,-7.505109676596114,22,2,0.9999999994739761,0.998800606689823
EXH3_hurs_tren_tr_a,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_tr_above_ema200,3,214,59,20,293,56.074766355140184,38.983050847457626,35.0,51.19453924914675,-13.997997888284663,-1.1303307918309253,-9.5868665420028,-3.7115217515210803,-1087.4758731956765,-279.9599577656933,320.7328380339464,1170.7708743746548,9,17,-39.30145562524404,-4.4368403552968205,22,2,0.9999763310074032,0.9739964629530042
EXH3_hurs_tren_tr_a,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_tr_above_ema50,3,203,69,21,293,51.231527093596064,30.434782608695656,23.809523809523807,44.36860068259386,-17.94800108170835,-1.0735602817609524,-12.54777615231029,-4.985110288132283,-1460.637314422759,-376.9080227158754,397.90843967202443,1521.0320090353746,13,21,-18.645361284934616,-6.410358695488992,22,2,0.9999999995997397,0.9965331620807575
EXH3_hurs_tren_tr_a,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_tr_above_ema800,3,261,74,27,362,60.15325670498084,43.24324324324324,44.44444444444444,55.52486187845304,-11.580681574712635,-0.4028036782791656,-9.650945186552367,-3.127016868378394,-1131.9801063529785,-312.6784025172411,368.1958904901772,1431.6934433857534,10,25,-55.99706154643107,-3.9816692998194827,22,2,0.9999279192974545,0.9774918406463229
EXH3_hurs_tren_tr_a,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_tr_above_pp,3,299,94,40,433,46.15384615384615,22.340425531914892,35.0,39.95381062355658,-14.334703287178115,0.13396408370425375,-12.053518790334884,-3.8484148654758243,-1666.363636751032,-573.3881314871246,643.1958904901771,1825.969460071979,19,39,-28.812031195009528,-3.0318091929616333,22,2,0.9999999984846284,0.9820969983039409
EXH3_hurs_tren_tr_w,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_tr_within_adr,3,105,65,27,197,40.0,49.23076923076923,29.629629629629626,41.62436548223351,-15.007120036923979,-9.71935026758365,-1.6876722073472836,-7.794023921679209,-1535.4227125708042,-405.1922409969474,475.0,1704.5302238141546,19,20,-12.805098478511626,-16.215028498684237,12,2,0.9999996233209864,0.9999987713313727
EXH3_hurs_tren_vol_,offset_60s+,g_hurst_trending&g_trend_slope_strong_with&g_vol_expanding,3,120,73,15,208,43.333333333333336,28.767123287671232,0.0,35.09615384615385,-25.0,3.3317477656942613,-8.32918857933533,-2.8039472808084986,-583.2210344081677,-375.0,375.0,1761.1454349146836,15,38,-168.37458240482738,-2.0251184321091626,18,2,0.5,0.8110232077345385
EXH3_hurs_vol__bb_p,offset_60s+,g_hurst_trending&g_vol_high&g_bb_pos_with,3,263,112,19,394,54.372623574144484,61.60714285714286,36.84210526315789,55.58375634517766,-10.016108557103816,-1.4660075783097064,-2.6316861335735315,-2.2096824940118296,-870.614902640661,-190.30606258497252,195.55921717411104,992.3563427311879,5,5,-15.627556217309923,-4.714580328041298,17,2,0.9799366091556283,0.9066544075706343
EXH3_hurs_vol__cci_,offset_60s+,g_hurst_trending&g_vol_high&g_cci_with,3,262,112,19,393,55.343511450381676,61.60714285714286,36.84210526315789,56.234096692111954,-10.016108557103816,-1.120363564905568,-2.6316861335735315,-1.981145454326888,-778.590163550467,-190.30606258497252,195.55921717411104,937.267426541137,5,5,-15.627556217309923,-4.006609382454149,17,2,0.9799366091556283,0.8846604870637709
EXH3_hurs_vol__mfi_,offset_60s+,g_hurst_trending&g_vol_high&g_mfi_with,3,259,111,19,389,53.28185328185329,61.261261261261254,31.57894736842105,54.498714652956295,-14.045910270175126,-0.07663911245006068,-2.449107460420575,-1.4359196744590668,-558.572753364577,-266.8722951333274,266.8722951333273,1315.882114957741,4,7,-27.117356146567477,-1.778059252009365,17,2,0.9998422188675111,0.7670195548547707
