stack,depth,n_tr,wr_tr,dpt_tr,dd_tr,ls_tr,n_v,wr_v,dpt_v,dd_v,ls_v,n_l,wr_l,dpt_l,dd_l,ls_l,sum_l,score_l
g_btc_trend_15m_with|g_cci_extreme_with|g_stoch_strong_with|g_tr_above_ema200,4,390,0.7692307692307693,2.627284110872833,370.1522125195404,4,151,0.8211920529801324,0.750331069638197,99.25757647275853,3,156,0.8461538461538461,4.3394817817147775,97.99038262671792,3,676.9591579475053,54.2001100817902
g_btc_f7_with|g_f7_v7_overbought|g_tr_stack_full_with,3,296,0.8783783783783784,1.6476098995825281,132.9123360112298,5,134,0.7985074626865671,-0.689912444932614,318.73192167989,5,102,0.9509803921568627,5.35569592504589,50.0,2,546.2809843546809,54.089877443366625
g_btc_f7_with|g_f7_v7_overbought|g_tr_stack_with,3,296,0.8783783783783784,1.6476098995825281,132.9123360112298,5,134,0.7985074626865671,-0.689912444932614,318.73192167989,5,102,0.9509803921568627,5.35569592504589,50.0,2,546.2809843546809,54.089877443366625
g_R1_full|g_btc_trend_30m_with|g_f7_v7_oversold|g_stoch_strong_with,4,190,0.7210526315789474,4.988901559896625,531.1624233010042,5,77,0.7792207792207793,-0.838699926272261,229.62540325134137,5,53,0.9056603773584906,7.382722056866321,57.42810034435524,2,391.284269013915,53.74702785600191
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_mfi_strong_with|g_stoch_strong_with,5,126,0.7698412698412699,8.572046352594047,286.87071551798937,3,71,0.8591549295774648,1.769343568094904,125.0,5,63,0.8412698412698413,6.765326641379127,75.0,3,426.21557840688496,53.698115493627085
g_btc_trend_15m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with,4,239,0.7615062761506276,4.448673085311697,303.8789638707032,5,89,0.8314606741573034,1.103420195023901,124.75252549091951,3,100,0.86,5.339419374988788,75.0,3,533.9419374988788,53.394193749887876
g_R1_full|g_btc_trend_30m_with|g_btc_trend_5m_with|g_f7_v7_oversold|g_stoch_strong_with,5,132,0.7803030303030303,8.890755685529014,272.5171611092461,4,63,0.746031746031746,-2.1181573928437123,254.9580652360617,5,37,0.9459459459459459,8.7751024119428,25.0,1,324.67878924188363,53.376864150895194
g_btc_trend_5m_with|g_cci_extreme_with|g_f7_v7_oversold|g_mfi_strong_with|g_stoch_strong_with,5,99,0.7777777777777778,11.467123228607928,162.65410028010714,3,59,0.7966101694915254,0.25903054159004074,142.24902962820954,4,41,0.9024390243902439,8.291888579301602,50.0,2,339.9674317513657,53.093992736218716
g_btc_f7_against|g_btc_trend_15m_with|g_cci_extreme_with|g_stoch_strong_with,4,240,0.7708333333333334,4.4127047776197195,370.7245058226399,4,95,0.8315789473684211,2.120718592241016,99.75252549091951,3,97,0.8556701030927835,5.353687421886116,52.594480044726765,2,519.3076799229533,52.727706133420746
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_mfi_with|g_stoch_strong_with,5,139,0.7697841726618705,7.64429023837147,306.81150397550374,2,78,0.8589743589743589,1.440913647791938,150.0,6,68,0.8382352941176471,6.3094168678490625,75.0,3,429.04034701373627,52.02878436439086
g_btc_trend_5m_with|g_cci_extreme_with|g_f7_v7_oversold|g_mfi_with|g_stoch_strong_with,5,106,0.7924528301886793,10.975911121258214,140.8105928798223,3,64,0.8125,0.6377613528297006,138.90812038644157,2,44,0.9090909090909091,7.831047084553393,50.0,2,344.56607172034927,51.94528979014032
g_R1_full|g_btc_trend_15m_with|g_cci_strong_with|g_f7_v7_oversold|g_stoch_strong_with,5,180,0.7611111111111111,6.44976836522196,456.422050791469,7,71,0.6901408450704225,-2.885955861631546,204.8569960349085,4,61,0.8852459016393442,6.650184613750237,75.0,3,405.6612614387644,51.9396022242622
g_btc_f7_against|g_btc_trend_15m_with|g_cci_extreme_with|g_f7_v7_oversold|g_stoch_strong_with,5,78,0.7435897435897436,14.694351692858604,223.0349239437973,3,34,0.7941176470588235,-0.5561392278036609,99.75252549091951,2,35,0.9428571428571428,8.733479227474767,50.0,2,305.67177296161685,51.66795989378392
g_btc_trend_5m_with|g_cci_extreme_with|g_f7_v7_against|g_stoch_strong_with,4,301,0.7674418604651163,3.040184453361809,392.41059196960555,4,131,0.8473282442748091,2.6595230625605346,190.8647775537135,3,130,0.823076923076923,4.529627454399349,198.95797551906003,3,588.8515690719154,51.64569908360504
g_btc_trend_15m_with|g_cci_extreme_with|g_mfi_with|g_stoch_strong_with,4,310,0.7806451612903226,3.324060948790297,412.46775546377955,3,136,0.8235294117647058,0.5540558110745873,93.77062368885919,2,138,0.8405797101449275,4.370156753859822,97.99038262671792,3,603.0816320326555,51.337717784844244
g_btc_trend_15m_with|g_cci_extreme_with|g_ribbon_slope_with|g_stoch_strong_with,4,363,0.7851239669421488,3.1380086480548193,240.039926078403,3,129,0.813953488372093,0.7324786149813564,129.1107103688944,3,143,0.8391608391608392,4.281287595295227,97.99038262671792,3,612.2241261272175,51.1967533807459
g_cci_extreme_with|g_f7_v7_oversold|g_parent_slope_with|g_stoch_strong_with,4,177,0.7627118644067796,5.115321603982407,439.24869793991337,4,62,0.7903225806451613,-1.6568548440151358,154.63206073492805,3,63,0.8888888888888888,6.444258210861675,50.0,2,405.98826728428554,51.149713830678095
g_cci_extreme_with|g_f7_v7_oversold|g_parent_slope_strong_with|g_stoch_strong_with,4,177,0.7627118644067796,5.115321603982407,439.24869793991337,4,62,0.7903225806451613,-1.6568548440151358,154.63206073492805,3,63,0.8888888888888888,6.444258210861675,50.0,2,405.98826728428554,51.149713830678095
g_btc_trend_30m_with|g_cci_extreme_with|g_f7_v7_against|g_stoch_strong_with,4,172,0.7383720930232558,4.869982384880135,572.6552453405513,4,63,0.8412698412698413,1.988262469747171,125.0,5,68,0.8235294117647058,6.201136775055812,50.0,2,421.67730070379525,51.13588384491435
g_btc_f7_against|g_cci_extreme_with|g_f7_v7_oversold|g_mfi_strong_with|g_stoch_strong_with,5,154,0.7922077922077922,7.175625864225754,287.26559745776154,3,66,0.7878787878787878,-0.477585692660665,92.24902962820954,2,60,0.9,6.5305974554656805,71.02547988158679,2,391.8358473279408,50.58579037160623
g_btc_f7_against|g_cci_extreme_with|g_f7_v7_oversold|g_mfi_with|g_stoch_strong_with,5,168,0.8035714285714286,7.0165784155437,236.42030061330104,3,70,0.7857142857142857,-0.6093709333173892,92.24902962820954,2,63,0.9047619047619048,6.292610909474989,71.02547988158679,2,396.4344872969243,49.9460506912884
g_cci_extreme_with|g_f7_v7_oversold|g_rf_with|g_stoch_strong_with,4,373,0.8016085790884718,2.9656801514095914,385.855983686902,4,127,0.7480314960629921,-1.9849786309356021,257.1940458134308,4,121,0.8925619834710744,4.520147686976863,83.13753437870241,3,546.9378701242003,49.72162455674549
g_R1_six|g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with,5,170,0.7529411764705882,5.856069601708534,352.9470578955338,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,75,0.8266666666666667,5.730214285888129,75.0,3,429.7660714416097,49.62511140707626
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_ranging|g_tr_full_stack_with,5,290,0.7793103448275862,4.618953010276412,519.6993804874693,8,143,0.6573426573426573,-3.4019029444356415,483.85465408494656,4,123,0.8130081300813008,4.467465224977052,104.04078007177066,5,549.4982226721773,49.546586168722555
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_ranging|g_tr_partial_stack_with,5,290,0.7793103448275862,4.618953010276412,519.6993804874693,8,143,0.6573426573426573,-3.4019029444356415,483.85465408494656,4,123,0.8130081300813008,4.467465224977052,104.04078007177066,5,549.4982226721773,49.546586168722555
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_ranging|g_tr_above_ema200,5,290,0.7793103448275862,4.618953010276412,519.6993804874693,8,143,0.6573426573426573,-3.4019029444356415,483.85465408494656,4,123,0.8130081300813008,4.467465224977052,104.04078007177066,5,549.4982226721773,49.546586168722555
g_R1_five|g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with|g_tr_partial_stack_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_bb_pos_strong_with|g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,85,0.8352941176470589,0.7943767706835423,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_cci_with|g_stoch_strong_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with,4,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with|g_tr_above_ema800,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with|g_stoch_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_cci_strong_with|g_stoch_strong_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_ribbon_agrees|g_stoch_strong_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with|g_tr_above_ema200,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with|g_tr_above_ema50,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with|g_tr_full_stack_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with|g_tr_above_cloud,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_bb_pos_with|g_btc_trend_30m_with|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with,5,173,0.7572254335260116,5.920723249756366,347.5920228518366,3,86,0.8372093023255814,0.7939506595568039,167.72445380152146,6,76,0.8289473684210527,5.658072973035398,75.0,3,430.01354595069023,49.32593660928007
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_full_stack_with,4,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_cci_with|g_f7_v7_oversold|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_rf_with|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_mfi_with|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_bb_pos_with|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema200|g_tr_above_ema50,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_bb_pos_with|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema200|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_ribbon_agrees|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema800|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema50|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_five|g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_full_stack_with|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_cloud|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_cci_with|g_f7_v7_oversold|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_ribbon_agrees|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_R1_six|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema50|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_mfi_with|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_R1_six|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_cloud|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema800|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_rf_with|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_stoch_with|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_rf_with|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_five|g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_stoch_with|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_bb_pos_with|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_mfi_with|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_cloud|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema200|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema200|g_tr_above_ema800,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_ribbon_agrees|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_partial_stack_with,4,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_cci_with|g_f7_v7_oversold|g_tr_partial_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema200,4,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_R1_six|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_stoch_with|g_tr_above_ema200,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_five|g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_tr_full_stack_with,5,324,0.7870370370370371,4.450307549153747,505.94813185417877,6,156,0.6346153846153846,-4.151663856683954,645.0420946733466,6,127,0.8110236220472441,4.373307128536889,104.04078007177066,5,555.4100053241849,49.284668361925384
g_R1_full|g_btc_trend_15m_with|g_cci_strong_with|g_f7_v7_oversold|g_tr_above_ema200,5,248,0.782258064516129,6.0211653221700105,433.22426772979475,9,118,0.6440677966101694,-3.9563388044553327,458.1940011033701,6,98,0.7959183673469388,4.877355097503773,100.0,4,477.9807995553697,48.28335209179569
g_R1_full|g_btc_trend_15m_with|g_cci_strong_with|g_f7_v7_oversold|g_tr_full_stack_with,5,248,0.782258064516129,6.0211653221700105,433.22426772979475,9,118,0.6440677966101694,-3.9563388044553327,458.1940011033701,6,98,0.7959183673469388,4.877355097503773,100.0,4,477.9807995553697,48.28335209179569
g_R1_full|g_btc_trend_15m_with|g_cci_strong_with|g_f7_v7_oversold|g_tr_partial_stack_with,5,248,0.782258064516129,6.0211653221700105,433.22426772979475,9,118,0.6440677966101694,-3.9563388044553327,458.1940011033701,6,98,0.7959183673469388,4.877355097503773,100.0,4,477.9807995553697,48.28335209179569
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_slope_with|g_tr_partial_stack_with,5,187,0.7593582887700535,6.7954421738758874,389.1863421132948,5,101,0.7128712871287128,-1.3319556154381282,176.80537719105064,3,72,0.8333333333333334,5.683558340724318,93.1481210500379,4,409.2162005321509,48.22659172794632
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_slope_strong_with|g_tr_partial_stack_with,5,187,0.7593582887700535,6.7954421738758874,389.1863421132948,5,101,0.7128712871287128,-1.3319556154381282,176.80537719105064,3,72,0.8333333333333334,5.683558340724318,93.1481210500379,4,409.2162005321509,48.22659172794632
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_slope_with|g_tr_full_stack_with,5,187,0.7593582887700535,6.7954421738758874,389.1863421132948,5,101,0.7128712871287128,-1.3319556154381282,176.80537719105064,3,72,0.8333333333333334,5.683558340724318,93.1481210500379,4,409.2162005321509,48.22659172794632
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_slope_strong_with|g_tr_full_stack_with,5,187,0.7593582887700535,6.7954421738758874,389.1863421132948,5,101,0.7128712871287128,-1.3319556154381282,176.80537719105064,3,72,0.8333333333333334,5.683558340724318,93.1481210500379,4,409.2162005321509,48.22659172794632
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_slope_strong_with|g_tr_above_ema200,5,187,0.7593582887700535,6.7954421738758874,389.1863421132948,5,101,0.7128712871287128,-1.3319556154381282,176.80537719105064,3,72,0.8333333333333334,5.683558340724318,93.1481210500379,4,409.2162005321509,48.22659172794632
g_R1_full|g_btc_trend_15m_with|g_f7_v7_oversold|g_parent_slope_with|g_tr_above_ema200,5,187,0.7593582887700535,6.7954421738758874,389.1863421132948,5,101,0.7128712871287128,-1.3319556154381282,176.80537719105064,3,72,0.8333333333333334,5.683558340724318,93.1481210500379,4,409.2162005321509,48.22659172794632
