vwap_bucket,n,wr,mean_vwap,mean_stake_kelly,sum_const,sum_kelly,mean_const,mean_kelly
Q1_low_vwap,43,0.5813953488372093,0.4821028657472598,5.0,264.7355238374709,52.94710476749418,6.15664008924351,1.2313280178487018
Q2,42,0.6904761904761905,0.6956390136913884,5.0,-11.754094810540161,-2.350818962108034,-0.27985940025095624,-0.05597188005019128
Q3,43,0.9302325581395349,0.8676335395180726,0.0,76.70395030039298,0.0,1.7838127976835576,0.0
Q4_high_vwap,42,0.9761904761904762,0.9723492939842525,0.0,3.3268075854281984,0.0,0.0792097044149571,0.0
