stack,depth,n,wr,dpt,dd,ls,score
g_hod_european_morning|g_ribbon_slope_with|g_tr_above_ema800|g_tr_stack_with,4,499,0.7835671342685371,2.0291220567873256,300.24364804623156,4,45.32715327868134
g_hod_european_morning|g_ribbon_slope_with|g_tr_in_active_session|g_tr_stack_with,4,499,0.7835671342685371,2.0291220567873256,300.24364804623156,4,45.32715327868134
g_hod_european_morning|g_ribbon_slope_with|g_tr_in_active_session|g_tr_stack_full_with,4,499,0.7835671342685371,2.0291220567873256,300.24364804623156,4,45.32715327868134
g_hod_european_morning|g_ribbon_slope_with|g_tr_stack_full_with|g_tr_stack_with,4,499,0.7835671342685371,2.0291220567873256,300.24364804623156,4,45.32715327868134
g_hod_european_morning|g_ribbon_agrees|g_ribbon_slope_with|g_tr_stack_full_with,4,499,0.7835671342685371,2.0291220567873256,300.24364804623156,4,45.32715327868134
g_cci_with|g_entry_vwap_gt_25|g_mp_change_500ms_with|g_rf_with,4,252,0.7658730158730159,2.8551759024714984,334.67434029557154,7,45.324512323703956
g_bb_pos_with|g_mp_change_500ms_with|g_off_240_480|g_stoch_with,4,77,0.8831168831168831,5.164218973366959,61.80769092514663,2,45.31583757998977
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_ribbon_slope_with|g_tr_above_ema50,4,227,0.7929515418502202,3.0066673081424353,280.1122126136705,6,45.30001064592052
g_mp_change_500ms_with|g_off_240_480|g_prewindow_mp_skew_strong_with|g_stoch_with,4,119,0.8151260504201681,4.150006621677485,100.0,4,45.27122750971161
g_mp_change_500ms_with|g_off_240_480|g_prewindow_mp_skew_with|g_stoch_with,4,119,0.8151260504201681,4.150006621677485,100.0,4,45.27122750971161
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_ribbon_slope_with|g_tr_in_active_session,4,267,0.7790262172284644,2.7681243982627,320.2771318673872,8,45.23152536336445
g_bb_pos_with|g_mp_change_500ms_with|g_mp_no_extreme|g_off_60_240,4,135,0.7037037037037037,3.891198164509137,278.2844171484069,4,45.211637063810265
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_prewindow_rsi_extreme_with|g_tr_above_pp,4,36,0.8333333333333334,7.534906871182849,150.0,6,45.209441227097095
g_mp_change_500ms_with|g_prewindow_rsi_extreme_with|g_tr_above_pp|g_tr_in_active_session,4,36,0.8333333333333334,7.534906871182849,150.0,6,45.209441227097095
g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_stoch_with|g_tr_above_ema50,4,151,0.8675496688741722,3.6786752918019237,100.87236342523272,3,45.204318790128994
g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_stoch_with|g_tr_above_ema50,4,151,0.8675496688741722,3.6786752918019237,100.87236342523272,3,45.204318790128994
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_ribbon_slope_with|g_tight_ribbon,4,263,0.7680608365019012,2.7870392222050624,420.8193846589989,8,45.198180778287664
g_mp_change_500ms_with|g_mp_no_extreme|g_stoch_with|g_tr_above_ema200,4,139,0.7697841726618705,3.8334129313837106,218.10009751021408,4,45.19527191695476
g_entry_vwap_gt_25|g_entry_vwap_gt_35|g_mp_change_500ms_with|g_tr_above_ema50,4,320,0.784375,2.526194640993881,354.8892183301225,7,45.18994353326396
g_mp_change_500ms_with|g_stoch_with|g_tight_ribbon|g_tr_above_ema50,4,172,0.8313953488372093,3.445649917396451,99.2172893375797,3,45.18927501918699
g_dir_up|g_mp_change_500ms_with|g_mp_no_extreme|g_tr_above_ema200,4,140,0.7285714285714285,3.8179980875064508,320.8134102752145,7,45.175162594819824
g_cci_with|g_entry_vwap_gt_35|g_mp_change_500ms_with|g_stoch_with,4,189,0.8624338624338624,3.2845340592738217,106.03389371542539,4,45.15487784784858
g_mp_change_500ms_with|g_stoch_with|g_tr_above_ema50|g_tr_within_adr,4,122,0.8360655737704918,4.082753318353176,127.14368734876803,3,45.09548434533011
g_mp_change_500ms_with|g_ribbon_agrees|g_tr_above_ema800|g_tr_in_active_session,4,243,0.831275720164609,2.8910740831607344,298.5606700074843,5,45.067384804320014
g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_stoch_with|g_tight_ribbon,4,239,0.8117154811715481,2.9134959387303834,200.0,8,45.04155416739776
g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_stoch_with|g_tight_ribbon,4,239,0.8117154811715481,2.9134959387303834,200.0,8,45.04155416739776
g_bb_pos_with|g_cci_with|g_mp_change_500ms_with|g_tr_above_ema800,4,239,0.8200836820083682,2.913224075564859,253.58414417916998,6,45.03735126485264
g_cci_with|g_mfi_with|g_mp_change_500ms_with|g_mp_no_extreme,4,149,0.7181208053691275,3.686016646785228,253.41695276605927,7,44.993567199504135
g_mp_change_500ms_with|g_rf_strong|g_ribbon_slope_with|g_stoch_with,4,135,0.8222222222222222,3.871996669807842,154.74842324731372,5,44.98853585620905
g_entry_vwap_gt_25|g_mfi_with|g_mp_change_500ms_with|g_tr_above_ema50,4,211,0.7772511848341233,3.091207031272881,266.70315106858146,7,44.90237579516567
g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_prewindow_mp_skew_with|g_tr_above_ema200,4,280,0.7964285714285714,2.6819140623884365,311.7012545383217,7,44.87700581200039
g_dir_up|g_mp_change_500ms_with|g_stoch_with|g_tr_above_ema50,4,121,0.8429752066115702,4.079577397652422,126.7100884800156,3,44.87535137417664
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_ribbon_slope_with|g_tr_within_adr,4,157,0.7834394904458599,3.5805164651677064,331.0378264042427,6,44.86374271839028
g_cci_with|g_mp_change_500ms_with|g_prewindow_rsi_extreme_with|g_tr_above_cloud,4,29,0.7931034482758621,8.304985595473497,150.0,6,44.72371615250287
g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_rf_strong|g_tr_above_ema800,4,135,0.8518518518518519,3.8480574067324755,107.52171361449348,3,44.710386754574934
g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_rf_strong|g_tr_above_ema800,4,135,0.8518518518518519,3.8480574067324755,107.52171361449348,3,44.710386754574934
g_mp_change_500ms_with|g_stoch_with|g_tr_above_ema50|g_tr_in_active_session,4,178,0.8539325842696629,3.3493119245571923,114.51711531496403,3,44.6853945434145
g_bb_pos_with|g_entry_vwap_gt_25|g_mp_change_500ms_with|g_off_60_240,4,144,0.7083333333333334,3.7236479523655124,250.17272528917417,4,44.68377542838615
g_mp_change_500ms_with|g_mp_no_extreme|g_prewindow_rsi_extreme_with|g_rf_fresh,4,25,0.76,8.936048996105535,150.0,6,44.680244980527675
g_cci_with|g_mp_change_500ms_with|g_ribbon_slope_with|g_stoch_with,4,138,0.8478260869565217,3.8029036453833256,99.15630927442436,2,44.67400258290755
g_hod_european_morning|g_mp_change_500ms_with|g_stoch_with|g_tr_above_ema50,4,23,0.9565217391304348,9.30126529932002,25.0,1,44.607301329173666
g_bb_pos_with|g_entry_vwap_gt_35|g_mp_change_500ms_with|g_mp_no_extreme,4,210,0.7142857142857143,3.0708470553493132,341.232985356252,8,44.50080160899335
g_bb_pos_with|g_mp_change_500ms_with|g_rf_strong|g_stoch_with,4,126,0.8571428571428571,3.9613120495083227,82.52171361449348,3,44.465617474078314
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_tr_above_ema200|g_tr_above_ema800,4,305,0.8163934426229508,2.5454093245154112,249.05541215963012,5,44.45366275061764
g_mp_change_500ms_with|g_tr_above_ema800|g_tr_in_active_session|g_tr_within_adr,4,194,0.8195876288659794,3.1894226665773417,387.69818440886434,6,44.42351728014116
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_rf_fresh|g_tr_above_cloud,4,297,0.7609427609427609,2.5776370161070044,339.2924246259354,7,44.42219195718612
g_bb_pos_with|g_entry_vwap_gt_25|g_mp_change_500ms_with|g_off_240_480,4,117,0.7777777777777778,4.105868394570151,166.05337577198912,6,44.41175708078907
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_tr_above_cloud|g_tr_above_ema50,4,309,0.7896440129449838,2.5262780279188006,318.2398559694691,5,44.40791515453861
g_mfi_with|g_mp_change_500ms_with|g_mp_no_extreme|g_rf_with,4,141,0.723404255319149,3.738920648648558,248.61375996154877,6,44.397222818342684
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_ribbon_slope_with|g_tr_in_active_session,4,286,0.7482517482517482,2.6248703638288267,334.5904046884914,9,44.39058578229585
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_tr_above_ema800,4,269,0.8550185873605948,2.7061354880242052,200.0,8,44.38392204613442
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_tr_above_ema800,4,269,0.8550185873605948,2.7061354880242052,200.0,8,44.38392204613442
g_bb_pos_with|g_cci_with|g_mp_change_500ms_with|g_stoch_with,4,194,0.845360824742268,3.1855379667046906,125.62488891615226,4,44.369409671974545
g_cci_with|g_mp_change_500ms_with|g_stoch_with|g_tr_within_adr,4,121,0.8429752066115702,4.032780547039337,129.53837566677726,2,44.36058601743271
g_bb_pos_with|g_mp_change_500ms_with|g_stoch_with|g_tr_in_active_session,4,177,0.8587570621468926,3.334230255927874,109.13883086754055,3,44.35904843117624
g_cci_with|g_mp_change_500ms_with|g_mp_no_extreme|g_rf_with,4,174,0.7068965517241379,3.3576019491027265,303.55432131730765,6,44.28981155592792
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_ribbon_agrees|g_vol_high,4,22,0.8636363636363636,9.43358086179741,50.0,3,44.24741634574326
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_ribbon_slope_with|g_tr_above_cloud,4,220,0.8,2.9828762298489004,226.11830072963528,5,44.24320436599806
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_vol_high,4,26,0.8461538461538461,8.661135963728933,50.0,3,44.16330128893408
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_vol_high,4,26,0.8461538461538461,8.661135963728933,50.0,3,44.16330128893408
g_mp_change_500ms_with|g_ribbon_agrees|g_tr_above_ema50|g_tr_above_ema800,4,232,0.8189655172413793,2.893020390774166,274.566070323339,5,44.06517377354758
g_cci_with|g_mp_change_500ms_with|g_mp_no_extreme|g_off_60_240,4,134,0.7014925373134329,3.8057568380357916,278.2844171484069,4,44.05482044878096
g_mp_change_500ms_with|g_prewindow_rsi_extreme_with|g_rf_fresh|g_rf_with,4,21,0.7619047619047619,9.606865342176574,125.0,5,44.024187621771986
g_bb_pos_with|g_mp_change_500ms_with|g_ribbon_agrees|g_tr_above_ema800,4,233,0.8197424892703863,2.8840850059317726,254.5841432060329,6,44.023646974048276
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_stoch_with|g_tight_ribbon,4,305,0.8032786885245902,2.519132664669981,326.69190166112696,7,43.994760615023466
g_cci_with|g_mp_change_500ms_with|g_tr_above_ema50|g_tr_above_ema800,4,229,0.8165938864628821,2.9065295925570664,253.58414417916993,5,43.98377392154836
g_entry_vwap_gt_25|g_mfi_with|g_mp_change_500ms_with|g_tr_above_ema800,4,215,0.8232558139534883,2.999567076140153,274.1267432901792,5,43.98228698597604
g_mp_change_500ms_with|g_stoch_with|g_tr_in_active_session|g_tr_within_adr,4,191,0.806282722513089,3.178296283311929,427.62975170828884,7,43.924928543166175
g_mp_change_500ms_with|g_mp_no_extreme|g_rf_fresh|g_tr_above_ema200,4,215,0.7162790697674418,2.9953677416856737,303.9787632328031,7,43.92071265593482
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_rf_fresh|g_stoch_with,4,318,0.8018867924528302,2.461745382435515,406.5073482319939,7,43.89920869771732
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_rf_with|g_ribbon_slope_with,4,228,0.7412280701754386,2.906969628400183,323.49254433186394,6,43.894278805563836
g_bb_pos_with|g_mp_change_500ms_with|g_off_240_480|g_tr_above_ema800,4,89,0.8651685393258427,4.646705682897758,119.43277654472043,2,43.83693373867764
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_rf_strong|g_tr_in_active_session,4,236,0.7542372881355932,2.8530652818961983,309.64147330153924,7,43.82962051685707
g_mp_change_500ms_with|g_off_120_360|g_prewindow_mp_skew_strong_with|g_tr_above_ema200,4,108,0.8148148148148148,4.215350171072747,92.19800884693763,3,43.80720400795294
g_mp_change_500ms_with|g_off_120_360|g_prewindow_mp_skew_with|g_tr_above_ema200,4,108,0.8148148148148148,4.215350171072747,92.19800884693763,3,43.80720400795294
g_entry_vwap_gt_25|g_mfi_with|g_mp_change_500ms_with|g_tr_within_adr,4,154,0.7727272727272727,3.528397766327207,386.8125404625255,7,43.78626477336375
g_ribbon_agrees|g_tr_above_cloud|g_tr_above_ema800|g_vol_high,4,444,0.7004504504504504,2.077730496695913,423.99632170890294,5,43.78049820986176
g_hod_european_morning|g_mfi_with|g_tight_ribbon|g_tr_stack_full_with,4,417,0.7913669064748201,2.141640540489281,272.7904385923049,4,43.73353739804535
g_hod_european_morning|g_mfi_with|g_tight_ribbon|g_tr_stack_with,4,417,0.7913669064748201,2.141640540489281,272.7904385923049,4,43.73353739804535
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_tight_ribbon|g_tr_above_ema800,4,319,0.8025078369905956,2.443686237320399,367.9954975778964,6,43.64563178651046
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_rf_strong|g_tr_above_ema50,4,211,0.7725118483412322,3.003249072394344,243.53949099804663,6,43.624712641651975
g_dir_up|g_mp_change_500ms_with|g_rf_strong|g_stoch_with,4,103,0.8252427184466019,4.294853935858767,139.21830709299059,3,43.588006882940164
g_cci_with|g_entry_vwap_gt_25|g_mp_change_500ms_with|g_off_60_240,4,143,0.7062937062937062,3.6424123722286454,250.17272528917417,4,43.55691688100865
g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_tr_above_ema800|g_tr_within_adr,4,165,0.8363636363636363,3.387907438409906,200.0,8,43.518459001364846
g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_tr_above_ema800|g_tr_within_adr,4,165,0.8363636363636363,3.387907438409906,200.0,8,43.518459001364846
g_cci_with|g_mp_change_500ms_with|g_tight_ribbon|g_tr_above_ema800,4,212,0.8066037735849056,2.9881247589837705,257.41055758587004,5,43.50775321656342
g_hod_european_morning|g_mp_no_extreme|g_rf_aged|g_tr_above_ema800,4,124,0.7580645161290323,3.906074451706577,191.74348056454264,4,43.49620426154539
g_mp_change_500ms_with|g_off_120_360|g_prewindow_mp_skew_with|g_tr_above_cloud,4,106,0.7924528301886793,4.218964228670681,115.77063252062437,3,43.43689527644784
g_mp_change_500ms_with|g_off_120_360|g_prewindow_mp_skew_strong_with|g_tr_above_cloud,4,106,0.7924528301886793,4.218964228670681,115.77063252062437,3,43.43689527644784
g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_rf_fresh|g_tr_above_ema200,4,251,0.7888446215139442,2.740129470641672,301.8230726281506,9,43.411815079372474
g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_rf_fresh|g_tr_above_ema200,4,251,0.7888446215139442,2.740129470641672,301.8230726281506,9,43.411815079372474
g_dir_up|g_entry_vwap_gt_35|g_mp_change_500ms_with|g_rf_with,4,177,0.768361581920904,3.2618051744521823,523.3254036331699,7,43.39549539188021
g_mp_change_500ms_with|g_mp_no_extreme|g_off_240_480|g_tr_above_ema50,4,96,0.7604166666666666,4.427843939825849,195.2481600213452,5,43.38383325299229
g_mp_change_500ms_with|g_ribbon_slope_with|g_stoch_with|g_tr_above_ema50,4,149,0.8389261744966443,3.551906217491011,124.15630927442436,3,43.356540785674355
g_mp_change_500ms_with|g_mp_no_extreme|g_prewindow_rsi_extreme_with|g_tight_ribbon,4,23,0.7391304347826086,9.036000575684545,150.0,6,43.33513640553982
g_mp_change_500ms_with|g_rf_strong|g_stoch_with|g_tr_above_ema50,4,133,0.849624060150376,3.756115319786312,82.52171361449348,3,43.31763503823756
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_tr_above_ema200|g_vol_high,4,23,0.8695652173913043,9.031512740871406,50.0,3,43.313613505871544
g_entry_vwap_gt_25|g_mfi_with|g_mp_change_500ms_with|g_rf_with,4,200,0.77,3.0609747442828836,287.54837567118807,7,43.28871997446371
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_ribbon_slope_with|g_stoch_with,4,186,0.8279569892473119,3.172234150744844,179.80206281860904,6,43.2635057332418
g_mp_change_500ms_with|g_prewindow_rsi_extreme_with|g_ribbon_agrees|g_tr_in_active_session,4,24,0.875,8.829676277722674,75.0,3,43.25640294875528
g_dir_up|g_entry_vwap_gt_25|g_mp_change_500ms_with|g_off_240_480,4,138,0.717391304347826,3.679405801995628,372.1972230741251,7,43.22323141199365
g_mp_change_500ms_with|g_stoch_with|g_tight_ribbon|g_tr_in_active_session,4,287,0.794425087108014,2.5496528287259026,325.3594801693366,8,43.193858128183095
g_mp_change_500ms_with|g_mp_no_extreme|g_rf_strong|g_tr_above_ema800,4,121,0.7520661157024794,3.9234012403824243,148.2519746463389,3,43.15741364420667
g_hod_european_morning|g_tight_ribbon|g_tr_stack_with|g_tr_within_adr,4,337,0.771513353115727,2.3504807522189144,183.58283719148545,4,43.149090851695675
g_hod_european_morning|g_tight_ribbon|g_tr_stack_full_with|g_tr_within_adr,4,337,0.771513353115727,2.3504807522189144,183.58283719148545,4,43.149090851695675
g_mp_change_500ms_with|g_mp_no_extreme|g_stoch_with|g_tr_above_cloud,4,124,0.7661290322580645,3.874734469139498,151.89990285306789,3,43.147216985408
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_ribbon_agrees|g_tr_in_active_session,4,293,0.7849829351535836,2.5197706457214557,432.7109435879065,8,43.131525864065836
g_cci_with|g_mp_change_500ms_with|g_mp_no_extreme|g_tr_above_ema200,4,186,0.7258064516129032,3.160066057650688,300.36839285196436,7,43.09755506871786
g_cci_with|g_dir_up|g_mp_change_500ms_with|g_mp_no_extreme,4,120,0.7083333333333334,3.93347413070325,317.7758601657491,7,43.089050214983885
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_tight_ribbon|g_vol_high,4,25,0.88,8.61654542345256,50.0,3,43.082727117262806
g_mfi_with|g_mp_change_500ms_with|g_ribbon_slope_with|g_tr_above_ema800,4,141,0.8297872340425532,3.6264180202997256,160.3120842777546,4,43.06132812363776
g_bb_pos_with|g_mp_change_500ms_with|g_stoch_with|g_tr_above_ema50,4,184,0.8478260869565217,3.1711171918354437,100.87236342523272,3,43.01512642037907
g_cci_with|g_mp_change_500ms_with|g_stoch_with|g_tight_ribbon,4,171,0.8304093567251462,3.288582265333255,132.1795630276415,4,43.00379328632316
g_mp_change_500ms_with|g_ribbon_slope_with|g_stoch_with|g_tr_within_adr,4,115,0.808695652173913,4.009310732849427,153.22469436388377,3,42.995067665283244
g_bb_pos_with|g_mp_change_500ms_with|g_tr_above_ema200|g_tr_above_ema800,4,238,0.819327731092437,2.782043256043387,253.58414417916998,6,42.91927298408216
g_mp_change_500ms_with|g_mp_no_extreme|g_tr_above_ema200|g_tr_within_adr,4,148,0.7094594594594594,3.527289883483367,341.0370140233534,5,42.911333473505195
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_mp_no_extreme|g_tr_above_ema200,4,247,0.7125506072874493,2.728804479059263,386.3565474865548,6,42.88652876578696
g_mp_change_500ms_with|g_tight_ribbon|g_tr_above_ema800|g_tr_in_active_session,4,290,0.8103448275862069,2.517696711845847,394.2176932614635,6,42.8748300582454
g_cci_with|g_prewindow_mp_skew_strong_with|g_rf_aged|g_tr_above_ema800,4,402,0.7487562189054726,2.1365277342491256,609.6856111413559,5,42.837247871504445
g_cci_with|g_prewindow_mp_skew_with|g_rf_aged|g_tr_above_ema800,4,402,0.7487562189054726,2.1365277342491256,609.6856111413559,5,42.837247871504445
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_ribbon_agrees|g_tr_above_ema50,4,278,0.7769784172661871,2.56679166453792,366.41110181115835,9,42.79696959904164
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_rf_strong|g_stoch_with,4,159,0.8301886792452831,3.3936076502239554,143.48734261450562,4,42.79176426021379
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_ribbon_agrees|g_tr_above_ema200,4,298,0.7885906040268457,2.4760276377028565,379.9950682153957,8,42.74286411876466
g_entry_vwap_gt_25|g_entry_vwap_gt_35|g_mp_change_500ms_with|g_ribbon_slope_with,4,287,0.7700348432055749,2.5229999986838223,420.2771318673872,8,42.74233055290632
g_cci_with|g_mp_change_500ms_with|g_rf_strong|g_stoch_with,4,124,0.8548387096774194,3.8377256867833838,82.52171361449348,3,42.73510462637979
g_mfi_with|g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_tr_above_ema800,4,165,0.8545454545454545,3.326801157653082,100.0,4,42.73353461302624
g_mfi_with|g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_tr_above_ema800,4,165,0.8545454545454545,3.326801157653082,100.0,4,42.73353461302624
g_mp_change_500ms_with|g_rf_with|g_tr_above_ema50|g_tr_above_ema800,4,195,0.8153846153846154,3.056802823817679,186.8662558191098,3,42.68592839826081
g_hod_european_morning|g_prewindow_mp_skew_strong_with|g_rf_strong|g_tr_stack_with,4,222,0.8153153153153153,2.8610344965497183,128.6571335104593,4,42.62845390908923
g_hod_european_morning|g_prewindow_mp_skew_with|g_rf_strong|g_tr_stack_with,4,222,0.8153153153153153,2.8610344965497183,128.6571335104593,4,42.62845390908923
g_hod_european_morning|g_prewindow_mp_skew_with|g_rf_strong|g_tr_stack_full_with,4,222,0.8153153153153153,2.8610344965497183,128.6571335104593,4,42.62845390908923
g_hod_european_morning|g_prewindow_mp_skew_strong_with|g_rf_strong|g_tr_stack_full_with,4,222,0.8153153153153153,2.8610344965497183,128.6571335104593,4,42.62845390908923
g_mp_change_500ms_with|g_prewindow_mp_skew_with|g_tr_above_cloud|g_tr_above_ema50,4,265,0.7735849056603774,2.6167443876296455,289.7293448684255,6,42.597512432073785
g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with|g_tr_above_cloud|g_tr_above_ema50,4,265,0.7735849056603774,2.6167443876296455,289.7293448684255,6,42.597512432073785
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_rf_with|g_tr_within_adr,4,171,0.7777777777777778,3.2564698256918345,343.55267261472693,7,42.58386864864066
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_tr_above_cloud|g_tr_in_active_session,4,288,0.7916666666666666,2.5092503325150486,352.78476536922204,6,42.583390219583755
g_mp_change_500ms_with|g_ribbon_agrees|g_tr_above_ema800|g_tr_within_adr,4,159,0.8176100628930818,3.3705295761780714,210.01024702205947,4,42.500760819056985
g_mp_change_500ms_with|g_mp_no_extreme|g_off_60|g_prewindow_mp_skew_with,4,68,0.7058823529411765,5.1524812140156735,134.59688953702283,4,42.48844855879467
g_mp_change_500ms_with|g_mp_no_extreme|g_off_60|g_prewindow_mp_skew_strong_with,4,68,0.7058823529411765,5.1524812140156735,134.59688953702283,4,42.48844855879467
g_mp_change_500ms_with|g_prewindow_rsi_extreme_with|g_rf_fresh|g_tr_above_cloud,4,28,0.7857142857142857,8.02835899022755,150.0,6,42.48208264818347
g_mp_change_500ms_with|g_rf_fresh|g_ribbon_slope_with|g_tr_above_ema800,4,193,0.8134715025906736,3.056961334730658,199.40325480101743,4,42.46866412065938
g_entry_vwap_gt_35|g_mp_change_500ms_with|g_rf_with|g_tr_above_ema50,4,246,0.7804878048780488,2.704391450181558,298.93331211997173,6,42.41672248642647
g_mp_change_500ms_with|g_rf_fresh|g_tr_in_active_session|g_vol_high,4,43,0.7674418604651163,6.4593873916817275,175.0,7,42.357035725604376
g_hod_european_morning|g_mp_change_500ms_with|g_tr_above_ema50|g_tr_within_adr,4,34,0.7941176470588235,7.260848128765883,150.0,6,42.33765615461138
g_bb_pos_with|g_entry_vwap_gt_35|g_mp_change_500ms_with|g_tr_above_ema800,4,234,0.8376068376068376,2.7662367739686426,228.58414417916998,4,42.31528586905219
g_bb_pos_with|g_mp_change_500ms_with|g_off_120_360|g_stoch_with,4,73,0.8082191780821918,4.952155030166762,69.50993097468267,2,42.31123112513786
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_ribbon_agrees|g_tr_above_cloud,4,283,0.7809187279151943,2.513294916102132,359.84103032960127,8,42.28016470984077
g_entry_vwap_gt_25|g_mp_change_500ms_with|g_rf_strong|g_tr_above_ema800,4,178,0.8202247191011236,3.168041483219375,140.57882071483616,3,42.266945210329425
g_bb_pos_with|g_mp_change_500ms_with|g_tr_above_cloud|g_tr_above_ema800,4,233,0.8154506437768241,2.7680466155313868,253.58414417916993,6,42.25239781741221
g_mp_change_500ms_with|g_tr_above_cloud|g_tr_above_ema800|g_tr_in_active_session,4,235,0.8212765957446808,2.7535876788338585,286.4337171246233,5,42.2116997961587
g_cci_with|g_entry_vwap_gt_35|g_mp_change_500ms_with|g_mp_no_extreme,4,208,0.7115384615384616,2.9262845054995403,341.23298535625213,8,42.20347532469751
g_hod_european_morning|g_mp_change_500ms_with|g_ribbon_agrees|g_stoch_with,4,24,0.9583333333333334,8.613647685403457,25.0,1,42.19808330668766
g_bb_pos_with|g_prewindow_mp_skew_strong_with|g_rf_aged|g_tr_above_ema800,4,401,0.7481296758104738,2.1064311610329223,609.6856111413559,5,42.181251127774445
g_bb_pos_with|g_prewindow_mp_skew_with|g_rf_aged|g_tr_above_ema800,4,401,0.7481296758104738,2.1064311610329223,609.6856111413559,5,42.181251127774445
g_bb_pos_with|g_dir_up|g_mp_change_500ms_with|g_mp_no_extreme,4,122,0.7049180327868853,3.817295210760102,354.2281399363665,7,42.16340371202526
g_bb_pos_with|g_entry_vwap_gt_35|g_mp_change_500ms_with|g_tight_ribbon,4,266,0.7819548872180451,2.5842287053439503,328.72468608660677,7,42.147494687173236
g_mp_change_500ms_with|g_rf_with|g_stoch_with|g_tight_ribbon,4,176,0.8068181818181818,3.174288127840352,187.39835678446934,5,42.11169078610457
g_cci_with|g_hod_european_morning|g_mp_change_500ms_with|g_stoch_with,4,25,0.96,8.40561614035048,25.0,1,42.0280807017524
g_bb_pos_with|g_mp_change_500ms_with|g_rf_fresh|g_tr_above_ema800,4,220,0.8136363636363636,2.8291736422768685,229.60497808293843,5,41.96342657116928
g_mfi_with|g_mp_change_500ms_with|g_tr_above_ema800|g_tr_in_active_session,4,199,0.8291457286432161,2.972759070720462,301.1507042736707,5,41.93592734181046
g_mp_change_500ms_with|g_mp_no_extreme|g_tr_above_ema800|g_tr_in_active_session,4,210,0.7428571428571429,2.893553466025576,421.3244937528127,6,41.93157341141888
g_hod_european_morning|g_off_60_240|g_rf_with|g_tr_stack_with,4,214,0.7289719626168224,2.865780539505784,146.19314528183259,4,41.92275508039224
g_hod_european_morning|g_off_60_240|g_rf_with|g_tr_stack_full_with,4,214,0.7289719626168224,2.865780539505784,146.19314528183259,4,41.92275508039224
g_mp_change_500ms_with|g_prewindow_rsi_extreme_with|g_tight_ribbon|g_tr_above_cloud,4,27,0.7777777777777778,8.06785182606936,150.0,6,41.92178781206843
g_entry_vwap_gt_25|g_mfi_with|g_mp_change_500ms_with|g_ribbon_slope_with,4,173,0.7976878612716763,3.18452456116487,207.93510927556324,6,41.88588098338841
g_entry_vwap_gt_35|g_mfi_with|g_mp_change_500ms_with|g_prewindow_mp_skew_strong_with,4,210,0.8238095238095238,2.887483488222386,203.81899415756175,8,41.84361107623185
g_entry_vwap_gt_35|g_mfi_with|g_mp_change_500ms_with|g_prewindow_mp_skew_with,4,210,0.8238095238095238,2.887483488222386,203.81899415756175,8,41.84361107623185
