vwap_bucket,n,wr,mean_vwap,mean_stake_kelly,sum_const,sum_kelly,mean_const,mean_kelly
Q1_low_vwap,84,0.6666666666666666,0.5115730197269388,5.0,572.9145616552213,114.58291233104427,6.8204114482764435,1.3640822896552889
Q2,84,0.5833333333333334,0.6007724225959858,5.0,-82.29232734712419,-16.458465469424837,-0.9796705636562403,-0.19593411273124806
Q3,84,0.7857142857142857,0.6859344658695293,4.583333333333333,300.59303019678583,61.342874622686914,3.578488454723641,0.730272316936749
Q4_high_vwap,84,0.8809523809523809,0.8283421511041822,0.0,126.30846847306957,0.0,1.5036722437270187,0.0
