vwap_bucket,n,wr,mean_vwap,mean_stake_kelly,sum_const,sum_kelly,mean_const,mean_kelly
Q1_low_vwap,195,0.5743589743589743,0.5011522909372514,5.0,817.4633614243558,163.49267228487116,4.192119802176183,0.8384239604352367
Q2,195,0.7487179487179487,0.6853927261298424,5.0,430.3953348727809,86.07906697455618,2.2071555634501583,0.4414311126900317
Q3,195,0.882051282051282,0.8409960495431017,0.9487179487179487,234.00822953581894,31.767001577261425,1.2000422027477895,0.16290770039621244
Q4_high_vwap,195,0.9692307692307692,0.9651434630880485,0.0,15.891394554977715,0.0,0.08149433105116777,0.0
