sleeve,asset,tf,gate,n_base,wr_base,dpt_base,sum_pnl,wr_lift_pp,dpt_lift,n_gate,wr_gate,dpt_gate
momo_v2_anywhere,BTC,5m,NONE,1970,0.39847715736040606,-6.4251481108900155,-12657.541778453331,0.0,0.0,,,
momo_v2_anywhere,BTC,5m,g_mlofi_l5_with,1970,0.39847715736040606,-6.4251481108900155,-1934.0379940878993,21.671892107096653,4.055003510292099,816.0,0.6151960784313726,-2.3701446005979157
momo_v2_anywhere,BTC,5m,g_mlofi_l25_with,1970,0.39847715736040606,-6.4251481108900155,-2733.121909090034,20.518137922495978,3.09207261199973,820.0,0.6036585365853658,-3.3330754988902855
momo_v2_anywhere,BTC,5m,g_mlofi_skew_with,1970,0.39847715736040606,-6.4251481108900155,-1934.0379940878993,21.671892107096653,4.055003510292099,816.0,0.6151960784313726,-2.3701446005979157
momo_v2_anywhere,BTC,5m,g_mlofi_strong_with,1970,0.39847715736040606,-6.4251481108900155,5.269897834778282,56.81895093062606,6.600811372049291,30.0,0.9666666666666667,0.17566326115927608
momo_v2_anywhere,BTC,5m,g_mlofi_no_extreme,1970,0.39847715736040606,-6.4251481108900155,-10590.19913651676,1.0317630913209586,0.6758543342793972,1842.0,0.40879478827361565,-5.749293776610618
momo_v2_anywhere,BTC,15m,NONE,694,0.4495677233429395,-5.315804006781162,-3689.1679807061264,0.0,0.0,,,
momo_v2_anywhere,BTC,15m,g_mlofi_l5_with,694,0.4495677233429395,-5.315804006781162,-895.5792005119379,10.422974501149085,2.4816926127560426,316.0,0.5537974683544303,-2.8341113940251197
momo_v2_anywhere,BTC,15m,g_mlofi_l25_with,694,0.4495677233429395,-5.315804006781162,-911.548800795617,10.290141245952967,2.502381782103332,324.0,0.5524691358024691,-2.81342222467783
momo_v2_anywhere,BTC,15m,g_mlofi_skew_with,694,0.4495677233429395,-5.315804006781162,-895.5792005119379,10.422974501149085,2.4816926127560426,316.0,0.5537974683544303,-2.8341113940251197
momo_v2_anywhere,BTC,15m,g_mlofi_no_extreme,694,0.4495677233429395,-5.315804006781162,-3429.9725056269563,-0.04659269357538687,0.18111462710009008,668.0,0.4491017964071856,-5.134689379681072
momo_v2_anywhere,BTC,ALL,NONE,2664,0.41178678678678676,-6.136152311996794,-16346.709759159457,0.0,0.0,,,
momo_v2_anywhere,BTC,ALL,g_mlofi_l5_with,2664,0.41178678678678676,-6.136152311996794,-2829.6171945998367,18.626975031568676,3.636490479311426,1132.0,0.5980565371024735,-2.499661832685368
momo_v2_anywhere,BTC,ALL,g_mlofi_l25_with,2664,0.41178678678678676,-6.136152311996794,-3644.6707098856514,17.73740523740524,2.9502513418170286,1144.0,0.5891608391608392,-3.185900970179765
momo_v2_anywhere,BTC,ALL,g_mlofi_skew_with,2664,0.41178678678678676,-6.136152311996794,-2829.6171945998367,18.626975031568676,3.636490479311426,1132.0,0.5980565371024735,-2.499661832685368
momo_v2_anywhere,BTC,ALL,g_mlofi_strong_with,2664,0.41178678678678676,-6.136152311996794,5.269897834778282,55.487987987988,6.3118155731560694,30.0,0.9666666666666667,0.17566326115927608
momo_v2_anywhere,BTC,ALL,g_mlofi_no_extreme,2664,0.41178678678678676,-6.136152311996794,-14020.171642143716,0.7735125563810841,0.5504265581546761,2510.0,0.4195219123505976,-5.585725753842118
momo_v2_anywhere,ETH,5m,NONE,1970,0.35736040609137054,-9.633536346471995,-18978.066602549832,0.0,0.0,,,
momo_v2_anywhere,ETH,5m,g_mlofi_l5_with,1970,0.35736040609137054,-9.633536346471995,-2634.7495074594667,23.564833298478426,6.344211118682399,801.0,0.5930087390761548,-3.2893252277895964
momo_v2_anywhere,ETH,5m,g_mlofi_l25_with,1970,0.35736040609137054,-9.633536346471995,-3157.7351898402717,22.363837588183287,5.787330268712834,821.0,0.5809987819732034,-3.846206077759162
momo_v2_anywhere,ETH,5m,g_mlofi_skew_with,1970,0.35736040609137054,-9.633536346471995,-2521.0693095920333,23.913082197880485,6.474301622672455,798.0,0.5964912280701754,-3.1592347237995404
momo_v2_anywhere,ETH,5m,g_mlofi_no_extreme,1970,0.35736040609137054,-9.633536346471995,-16764.314834766294,1.1523596107639922,0.4173104889864021,1819.0,0.36888400219901046,-9.216225857485593
momo_v2_anywhere,ETH,15m,NONE,681,0.49632892804698975,0.6878135403005956,468.4010209447056,0.0,0.0,,,
momo_v2_anywhere,ETH,15m,g_mlofi_l5_with,681,0.49632892804698975,0.6878135403005956,-83.60091921505165,6.78602611421994,-0.9702490781892836,296.0,0.5641891891891891,-0.28243553788868797
momo_v2_anywhere,ETH,15m,g_mlofi_l25_with,681,0.49632892804698975,0.6878135403005956,-252.3815132543724,5.315912656051874,-1.549183892704597,293.0,0.5494880546075085,-0.8613703524040014
