at_s,signal,reason,rsi_14,ret_2m,f7,thr,edge_pp,cost_bps,mode
1780219931,NONE,no_signal,74.89679103968932,0.00029932251128747496,pass,0.0009740147068551513,3.0,400.0,paper
1780219024,NONE,no_signal,35.57007128540748,0.0003869870119437432,pass,0.0009740147068551513,3.0,400.0,paper
1780218126,NONE,no_signal,63.60760713598857,-0.00017272810009244904,pass,0.0009740147068551513,3.0,400.0,paper
1780217228,NONE,no_signal,31.0895913837593,-0.0005310653372389543,pass,0.0009740147068551513,3.0,400.0,paper
1780216332,NONE,no_signal,76.1388050535227,-0.00046011660028284237,pass,0.0009740147068551513,3.0,400.0,paper
1780215427,NONE,no_signal,56.15017131300203,0.00048509241379873856,pass,0.0009740147068551513,3.0,400.0,paper
1780214525,NONE,no_signal,43.44394604191312,0.0003378281472207136,pass,0.0009740147068551513,3.0,400.0,paper
1780213627,NONE,no_signal,40.74477034772053,0.0005106107513548756,pass,0.0009740147068551513,3.0,400.0,paper
1780212730,NONE,no_signal,21.809136823333432,0.00010920693649470328,pass,0.0009740147068551513,3.0,400.0,paper
1780211832,NONE,no_signal,25.765159775204182,-0.0001238511489251176,pass,0.0009740147068551513,3.0,400.0,paper
1780210930,NONE,no_signal,33.289102666199895,-0.0003915431326536327,pass,0.0009740147068551513,3.0,400.0,paper
1780210024,NONE,no_signal,58.844684102849186,-0.00005616618278824696,pass,0.0009740147068551513,3.0,400.0,paper
1780209124,NONE,no_signal,50.77392654714,0.0006552060989869959,pass,0.0009740147068551513,3.0,400.0,paper
1780208226,NONE,no_signal,20.657785960602496,0.00021376093528715698,pass,0.0009740147068551513,3.0,400.0,paper
1780207331,NONE,no_signal,32.28094706370557,-0.000350877243970607,pass,0.0009740147068551513,3.0,400.0,paper
1780206422,NONE,no_signal,33.23925791350341,-0.00038084642565232893,pass,0.0009740147068551513,3.0,400.0,paper
1780205524,NONE,no_signal,46.11900684482958,0.00020263300286834247,pass,0.0009740147068551513,3.0,400.0,paper
1780204630,NONE,no_signal,47.04626462483211,-0.000008358462647034278,pass,0.0009740147068551513,3.0,400.0,paper
1780203728,NONE,no_signal,47.29731306455674,0.00006066272001361223,pass,0.0009740147068551513,3.0,400.0,paper
1780202823,NONE,no_signal,60.042580533007744,-0.00045726019980078645,pass,0.0009740147068551513,3.0,400.0,paper
1780201930,NONE,no_signal,70.95248256723187,-0.0002467194083483649,pass,0.0009740147068551513,3.0,400.0,paper
1780201035,NONE,no_signal,25.534495297302527,-0.000026984362563519807,pass,0.0009740147068551513,3.0,400.0,paper
1780200129,NONE,no_signal,53.95606399151475,-0.00004989966796168928,pass,0.0009740147068551513,3.0,400.0,paper
1780199224,NONE,no_signal,44.918846259211094,-0.00031015487764892417,pass,0.0009740147068551513,3.0,400.0,paper
1780198330,NONE,no_signal,73.57402046284948,-0.0005117542181973135,pass,0.0009740147068551513,3.0,400.0,paper
1780197431,NONE,no_signal,57.653107448236405,-0.0002798622664330131,pass,0.0009740147068551513,3.0,400.0,paper
1780196529,NONE,no_signal,77.01166046190133,0.00036016859626116665,pass,0.0009740147068551513,3.0,400.0,paper
1780195628,NONE,no_signal,45.61408532019336,-0.00027122046807251973,pass,0.0009748006610209726,3.0,400.0,paper
1780194724,NONE,no_signal,13.987176142036319,0.00014396690489339243,pass,0.0009748006610209726,3.0,400.0,paper
1780193826,NONE,no_signal,77.12268575299318,0.00014560868500638045,pass,0.0009748006610209726,3.0,400.0,paper
1780192924,NONE,no_signal,49.91711122775519,0.00025922262251367606,pass,0.0009748006610209726,3.0,400.0,paper
1780192030,NONE,no_signal,45.20591248516916,0.0002150319198401144,pass,0.0009748006610209726,3.0,400.0,paper
1780191129,NONE,no_signal,40.20503945901879,0.001225207045176543,pass,0.0009740147068551513,3.0,400.0,paper
1780190232,NONE,no_signal,64.78816202751787,0.0007069448419703095,pass,0.0009740147068551513,3.0,400.0,paper
1780189329,NONE,no_signal,70.38968993536432,0.0007860418178769658,pass,0.0009740147068551513,3.0,400.0,paper
1780188424,NONE,no_signal,50.73802800605027,-0.00014685989632884613,pass,0.0009748006610209726,3.0,400.0,paper
1780187524,NONE,no_signal,63.585948532488665,-0.000024335206108919357,pass,0.0009748006610209726,3.0,400.0,paper
1780186625,NONE,no_signal,37.44420410674045,0.00024333801407639194,pass,0.0009748006610209726,3.0,400.0,paper
1780185724,NONE,no_signal,90.37494297249218,0.00016077884120122842,pass,0.0009748006610209726,3.0,400.0,paper
1780184828,NONE,no_signal,27.763314147996894,0.00027693261271181154,pass,0.0009748006610209726,3.0,400.0,paper
1780183930,NONE,no_signal,47.9526906290615,-0.0001522367289489326,pass,0.0009748006610209726,3.0,400.0,paper
1780183028,NONE,no_signal,43.00565698672961,-0.00007082294436162287,pass,0.0009748006610209726,3.0,400.0,paper
1780182128,NONE,no_signal,89.98940545822235,0.0005236618833608017,pass,0.0009740147068551513,3.0,400.0,paper
1780181228,NONE,no_signal,16.760846047818248,0.00048114598195342253,pass,0.0009740147068551513,3.0,400.0,paper
1780180327,NONE,no_signal,41.03821342471201,-0.00012057886802969524,pass,0.0009740147068551513,3.0,400.0,paper
1780179435,NONE,no_signal,39.05972479250774,0.00016252570117196083,pass,0.0009740147068551513,3.0,400.0,paper
1780178528,NONE,no_signal,42.501980288430424,-0.0008699142162515668,pass,0.0009740147068551513,3.0,400.0,paper
1780177630,NONE,no_signal,46.23708793452141,0.00019003793111566,pass,0.0009740147068551513,3.0,400.0,paper
1780176727,NONE,no_signal,52.39503918437267,-0.000009865965453345143,pass,0.0009740147068551513,3.0,400.0,paper
1780175824,NONE,no_signal,56.24308828158911,0.00005122307250508193,pass,0.0009740147068551513,3.0,400.0,paper
1780174923,NONE,no_signal,70.66115441362481,0.00002906154918687263,pass,0.0009740147068551513,3.0,400.0,paper
1780174025,NONE,no_signal,44.56854967689186,-0.0000001352577901227852,pass,0.0009740147068551513,3.0,400.0,paper
1780173125,NONE,no_signal,77.28192546571125,-0.00021958358441322924,pass,0.0009740147068551513,3.0,400.0,paper
1780172229,NONE,no_signal,34.65546758941957,-0.000036911906629331525,pass,0.0009740147068551513,3.0,400.0,paper
1780171329,NONE,no_signal,12.983030799785496,-0.00000013510474563610726,pass,0.0009740147068551513,3.0,400.0,paper
1780170424,NONE,no_signal,64.30225814759706,0.0006766337823306243,pass,0.0009740147068551513,3.0,400.0,paper
1780169530,NONE,no_signal,30.78050618256468,-0.00015421408256516175,pass,0.0009740147068551513,3.0,400.0,paper
1780168633,NONE,no_signal,50.23049646311012,0.0004223810715088766,pass,0.0009740147068551513,3.0,400.0,paper
1780167730,NONE,no_signal,35.59646491803774,-0.0002609621684503856,pass,0.0009740147068551513,3.0,400.0,paper
1780166822,NONE,no_signal,88.66359550364365,-0.0005271597759729733,pass,0.0009740147068551513,3.0,400.0,paper
1780165933,NONE,no_signal,41.78687957569848,0.00023385327719477984,pass,0.0009740147068551513,3.0,400.0,paper
1780165030,NONE,no_signal,47.82495162015508,0.0,pass,0.0009740147068551513,3.0,400.0,paper
1780164128,NONE,no_signal,85.82479846500543,-0.00005512170482027525,pass,0.0009740147068551513,3.0,400.0,paper
1780163230,NONE,no_signal,67.86311800120873,0.00032716833129359523,pass,0.0009740147068551513,3.0,400.0,paper
1780162330,NONE,no_signal,55.036330318261996,-0.0007065469538098373,pass,0.0009740147068551513,3.0,400.0,paper
1780161430,NONE,no_signal,49.09585051295423,0.00006074976167069069,pass,0.0009740147068551513,3.0,400.0,paper
1780160525,NONE,no_signal,37.37947401301856,-0.00013066385915774134,pass,0.0009740147068551513,3.0,400.0,paper
1780159630,NONE,no_signal,62.583827391627764,-0.0002876388541622653,pass,0.0009740147068551513,3.0,400.0,paper
1780158725,NONE,no_signal,31.218341418028714,0.0000001352996978406589,pass,0.0009740147068551513,3.0,400.0,paper
1780157824,NONE,no_signal,68.61971951303775,-0.00024378366977025395,pass,0.0009740147068551513,3.0,400.0,paper
1780156930,NONE,no_signal,54.1822985762847,-0.00043496458362664666,pass,0.0009740147068551513,3.0,400.0,paper
1780156022,NONE,no_signal,36.31974776083191,0.0003842239768515201,pass,0.0009740147068551513,3.0,400.0,paper
1780155125,NONE,no_signal,37.587978663818745,-0.000568189443147858,pass,0.0009740147068551513,3.0,400.0,paper
1780154226,NONE,no_signal,69.3893693219813,-0.0002164221456124186,pass,0.0009713532465514065,3.0,400.0,paper
1780153322,NONE,no_signal,51.38725849267315,0.00033215497065706084,pass,0.0009713532465514065,3.0,400.0,paper
1780152426,NONE,no_signal,45.59797247771218,-0.0006222204819900199,pass,0.0009713532465514065,3.0,400.0,paper
1780151526,NONE,no_signal,78.70889559015475,-0.0003083599402068491,pass,0.0009740147068551513,3.0,400.0,paper
1780150630,NONE,no_signal,72.11918859446428,-0.0004330122603632295,pass,0.0009740147068551513,3.0,400.0,paper
1780149728,NONE,no_signal,72.99863235255523,0.00019881725468795972,pass,0.0009740147068551513,3.0,400.0,paper
1780148830,NONE,no_signal,45.106085934275704,0.00030979092072297025,pass,0.0009740147068551513,3.0,400.0,paper
1780147930,NONE,no_signal,69.82707339051825,-0.00037201877008845525,pass,0.0009740147068551513,3.0,400.0,paper
1780147028,NONE,no_signal,66.42174846898183,-0.00011146928049719592,pass,0.0009740147068551513,3.0,400.0,paper
1780146128,NONE,no_signal,60.2804356211452,0.00006594246644319371,pass,0.0009740147068551513,3.0,400.0,paper
1780145231,NONE,no_signal,52.72043819204365,-0.0003838471000098185,pass,0.0009740147068551513,3.0,400.0,paper
1780144327,NONE,no_signal,60.40754242618571,0.000893000550493996,pass,0.0009740147068551513,3.0,400.0,paper
1780143424,NONE,no_signal,40.876732237683676,0.00008857630576033071,pass,0.0009740147068551513,3.0,400.0,paper
1780142526,NONE,no_signal,35.92326146722981,0.00011643024343742081,pass,0.0009740147068551513,3.0,400.0,paper
1780141626,NONE,no_signal,83.37681036088733,-0.00012685904890110428,pass,0.0009740147068551513,3.0,400.0,paper
1780140731,NONE,no_signal,31.456325284949514,0.00012977699099339925,pass,0.0009740147068551513,3.0,400.0,paper
1780139832,NONE,no_signal,31.983277902076466,0.00009739446716118323,pass,0.0009740147068551513,3.0,400.0,paper
1780138922,NONE,no_signal,51.06232964200173,-0.00013509683374626316,pass,0.0009740147068551513,3.0,400.0,paper
1780138026,NONE,no_signal,48.50521235330077,0.00023122980618556002,pass,0.0009740147068551513,3.0,400.0,paper
1780137129,NONE,no_signal,45.2064587814531,0.00008773203328957474,pass,0.0009740147068551513,3.0,400.0,paper
1780136231,NONE,no_signal,55.36577910934045,0.00012533606002078878,pass,0.0009748006610209726,3.0,400.0,paper
1780135327,NONE,no_signal,69.58790024134055,-0.00006928132581697605,pass,0.0009763810005261068,3.0,400.0,paper
1780134429,NONE,no_signal,54.069058092579844,0.0,pass,0.000977527984200293,3.0,400.0,paper
1780133526,NONE,no_signal,56.94167741383026,-0.00000013593142691610222,pass,0.000977527984200293,3.0,400.0,paper
1780132627,NONE,no_signal,66.34459537390168,0.00012127665722012738,pass,0.000977527984200293,3.0,400.0,paper
1780131731,NONE,no_signal,58.99378419773936,-0.00022007024382786434,pass,0.000980340438220868,3.0,400.0,paper
1780130824,NONE,no_signal,13.301972743116153,-0.00006678595193317393,pass,0.000980340438220868,3.0,400.0,paper
1780129930,NONE,no_signal,51.50750930144596,0.00004976195161423594,pass,0.000980340438220868,3.0,400.0,paper
1780129025,NONE,no_signal,56.88014021840549,-0.00035728634065731747,pass,0.000980340438220868,3.0,400.0,paper
1780128126,NONE,no_signal,74.1905476653103,-0.00008253386867660082,pass,0.000980340438220868,3.0,400.0,paper
1780127226,NONE,no_signal,27.40722376866917,0.0001182308824659085,pass,0.0009817261525836808,3.0,400.0,paper
1780126331,NONE,no_signal,60.02607546941379,-0.00007055407860904385,pass,0.0009817261525836808,3.0,400.0,paper
1780125432,NONE,no_signal,25.929600178988906,0.0003017209607118292,pass,0.0009817261525836808,3.0,400.0,paper
1780124521,NONE,no_signal,31.23647382768648,-0.00010315135554326708,pass,0.0009869724118862957,3.0,400.0,paper
1780123631,NONE,no_signal,59.80893603085126,-0.000325602516886614,pass,0.0009869724118862957,3.0,400.0,paper
1780122723,NONE,no_signal,80.79308609348165,0.0002674630170899822,pass,0.0009869724118862957,3.0,400.0,paper
1780121828,NONE,no_signal,23.505034383860846,0.0001377452144046382,pass,0.0009869724118862957,3.0,400.0,paper
1780120928,NONE,no_signal,60.010209456943336,0.00006806372098280714,pass,0.0009869724118862957,3.0,400.0,paper
1780120031,NONE,no_signal,69.1318273482427,0.0000644182609956473,pass,0.0009869724118862957,3.0,400.0,paper
1780119128,NONE,no_signal,54.81784598740083,0.0003790086378969261,pass,0.0009869724118862957,3.0,400.0,paper
1780118229,NONE,no_signal,66.91821364116018,0.000044488001273694954,pass,0.0009869724118862957,3.0,400.0,paper
1780117328,NONE,no_signal,78.4482500892066,-0.00006880079468320968,pass,0.0009869724118862957,3.0,400.0,paper
1780116429,NONE,no_signal,44.05192804457019,0.00015794687643798226,pass,0.0009869724118862957,3.0,400.0,paper
1780115531,NONE,no_signal,21.652012760753237,-0.0005182174690068806,pass,0.0009869724118862957,3.0,400.0,paper
1780114630,NONE,no_signal,39.873093354610084,-0.0008531330147702582,pass,0.0009869724118862957,3.0,400.0,paper
1780113722,NONE,no_signal,35.84804800186549,0.0005869828266330021,pass,0.0009869724118862957,3.0,400.0,paper
1780112831,NONE,no_signal,17.87657408456009,0.00035336023308498327,pass,0.0009869724118862957,3.0,400.0,paper
1780111930,NONE,no_signal,18.696890813713907,-0.0002468260866159035,pass,0.0009869724118862957,3.0,400.0,paper
1780111025,NONE,no_signal,45.70588354087383,-0.00042738948930750133,pass,0.0009869724118862957,3.0,400.0,paper
1780110129,NONE,no_signal,74.8471652682228,-0.00030741975712245313,pass,0.0009869724118862957,3.0,400.0,paper
1780109227,NONE,no_signal,69.16498550434125,0.000001221030624555196,pass,0.0009869724118862957,3.0,400.0,paper
1780108328,NONE,no_signal,24.583017720710046,0.0005150565898695367,pass,0.0009869724118862957,3.0,400.0,paper
1780107431,NONE,no_signal,45.83114093503843,0.00023302840466529536,pass,0.0009869724118862957,3.0,400.0,paper
1780106524,NONE,no_signal,60.94103769741155,0.00038576335539268627,pass,0.0009869724118862957,3.0,400.0,paper
1780105628,NONE,no_signal,39.207525055992235,0.000342745991016392,pass,0.0009869724118862957,3.0,400.0,paper
1780104722,NONE,no_signal,74.9258754831999,0.00033242780559540467,pass,0.0009869724118862957,3.0,400.0,paper
1780103827,NONE,no_signal,68.2281473612156,0.0,pass,0.0009869724118862957,3.0,400.0,paper
1780102930,NONE,no_signal,45.80553132958268,-0.00028861778612518336,pass,0.000987605368785169,3.0,400.0,paper
1780102025,NONE,no_signal,77.26602673079141,0.00003346084272410169,pass,0.000987605368785169,3.0,400.0,paper
1780101126,NONE,no_signal,39.84349811943489,-0.0007694751207470746,pass,0.000987605368785169,3.0,400.0,paper
1780100221,NONE,no_signal,58.20233267572344,0.00023006829429084334,pass,0.000987605368785169,3.0,400.0,paper
1780099322,NONE,no_signal,72.07335048151728,0.00015707828969412888,pass,0.0009869724118862957,3.0,400.0,paper
1780098424,NONE,no_signal,57.22764693365509,-0.000060193774946762954,pass,0.0009869724118862957,3.0,400.0,paper
1780097524,NONE,no_signal,36.72495392365228,0.0,pass,0.0009869724118862957,3.0,400.0,paper
1780096621,NONE,no_signal,44.57532301931756,0.0004899692580356457,pass,0.0009869724118862957,3.0,400.0,paper
1780095726,NONE,no_signal,47.1226622198246,-0.0008871228097740427,pass,0.0009869724118862957,3.0,400.0,paper
1780094829,NONE,no_signal,32.68983653668175,0.0007506771856364761,pass,0.0009869724118862957,3.0,400.0,paper
1780093924,NONE,no_signal,77.52083093730319,0.00024261295356658828,pass,0.0009869724118862957,3.0,400.0,paper
1780093024,NONE,no_signal,46.277494465726264,0.0006217129173676884,pass,0.0009869724118862957,3.0,400.0,paper
1780092122,NONE,no_signal,12.434624584557156,0.000493004185404026,pass,0.0009869724118862957,3.0,400.0,paper
1780091221,NONE,no_signal,70.31435524918737,-0.00032491691021763533,pass,0.0009869724118862957,3.0,400.0,paper
1780090322,NONE,no_signal,15.712063689324125,0.00015147306221960304,pass,0.0009869724118862957,3.0,400.0,paper
1780089429,NONE,no_signal,73.22219689171158,-0.0002885077778548105,pass,0.0009869724118862957,3.0,400.0,paper
1780088528,NONE,no_signal,31.34980160110419,0.000018866822022259454,pass,0.0009869724118862957,3.0,400.0,paper
1780087622,NONE,no_signal,27.71908048309112,0.0006079465389634275,pass,0.0009869724118862957,3.0,400.0,paper
1780086733,NONE,no_signal,59.4778448625155,0.0005611093592269954,pass,0.0009869724118862957,3.0,400.0,paper
1780085824,NONE,no_signal,65.6779897691772,-0.0004898156933869456,pass,0.0009869724118862957,3.0,400.0,paper
1780084926,NONE,no_signal,16.520508595041306,0.0006559303186862321,pass,0.0009869724118862957,3.0,400.0,paper
1780084026,NONE,no_signal,84.507721230736,-0.00032455115749268303,pass,0.0009869724118862957,3.0,400.0,paper
1780083125,NONE,no_signal,33.483502611058356,0.001423447632072135,pass,0.0009817261525836808,3.0,400.0,paper
1780082232,NONE,no_signal,69.16089505120888,-0.00038766569754465597,pass,0.0009817261525836808,3.0,400.0,paper
1780081328,NONE,no_signal,29.054980356237124,0.0000186711573758408,pass,0.000980340438220868,3.0,400.0,paper
1780080428,NONE,no_signal,51.48805541406997,-0.0022465334707215986,pass,0.000980340438220868,3.0,400.0,paper
1780079530,NONE,no_signal,22.615592151475,0.0005111827257581656,pass,0.000980340438220868,3.0,400.0,paper
1780078625,NONE,no_signal,59.687984873981534,-0.0007630074590784695,pass,0.000980340438220868,3.0,400.0,paper
1780077730,NONE,no_signal,33.57748662432128,-0.0002402258540128641,pass,0.000980340438220868,3.0,400.0,paper
1780076827,DOWN,order_placed,43.99566126896901,-0.0010838089736532677,pass,0.000980340438220868,3.0,400.0,paper
1780075931,NONE,no_signal,53.46080562593587,0.0005892264395228171,pass,0.000980340438220868,3.0,400.0,paper
1780075031,NONE,no_signal,65.23006173000584,-0.0011547555445187232,pass,0.000977527984200293,3.0,400.0,paper
1780074122,NONE,no_signal,55.84152252378529,0.0009578634642636155,pass,0.000977527984200293,3.0,400.0,paper
1780073229,NONE,no_signal,76.01797740067089,-0.00038784270277756905,pass,0.000977527984200293,3.0,400.0,paper
1780072324,NONE,no_signal,17.82988080382387,0.00234296670266096,pass,0.0009765039817879869,3.0,400.0,paper
1780071427,NONE,no_signal,70.57429355245121,-0.000729098148749498,pass,0.0009753451885647047,3.0,400.0,paper
1780070527,NONE,no_signal,47.93963473655319,0.00029450360844324863,pass,0.0009753451885647047,3.0,400.0,paper
1780069630,NONE,no_signal,50.44110063093732,-0.00039939711618341517,pass,0.0009753451885647047,3.0,400.0,paper
1780068725,NONE,no_signal,46.87418979991742,0.0024403482826664893,pass,0.0009742251168399975,3.0,400.0,paper
1780067826,NONE,no_signal,91.45307232855247,-0.0014067688803406685,pass,0.0009713532465514065,3.0,400.0,paper
1780066925,NONE,no_signal,73.84801244975479,0.00046885692639621535,pass,0.0009689672101888648,3.0,400.0,paper
1780066028,NONE,no_signal,41.92620832065294,0.0005487926012755954,pass,0.0009647118683923202,3.0,400.0,paper
1780064231,NONE,no_signal,37.07419626939121,-0.00012258709743000375,pass,0.0009689672101888648,3.0,400.0,paper
1780063328,NONE,no_signal,41.64327379939138,-0.00024819961393228955,pass,0.0009689672101888648,3.0,400.0,paper
1780062424,NONE,no_signal,67.56561167630878,-0.00037065648875606413,pass,0.0009689672101888648,3.0,400.0,paper
1780061526,DOWN,order_placed,41.491881200483164,-0.0010233816327658027,pass,0.0009713532465514065,3.0,400.0,paper
1780060627,NONE,no_signal,27.650463259694234,-0.00009942337867574758,pass,0.0009742251168399975,3.0,400.0,paper
1780059725,NONE,no_signal,52.583700157892565,-0.0013066592528124558,pass,0.0009742251168399975,3.0,400.0,paper
1780058823,NONE,no_signal,38.69349151918389,-0.0005921729328881677,pass,0.0009753451885647047,3.0,400.0,paper
1780057923,NONE,no_signal,32.82580375069075,0.0000760947934208607,pass,0.0009753451885647047,3.0,400.0,paper
1780056131,NONE,no_signal,46.43358996620553,-0.000680342604185196,pass,0.0009765039817879869,3.0,400.0,paper
1780055224,NONE,no_signal,39.95850123165755,0.0002965883921807296,pass,0.000977527984200293,3.0,400.0,paper
1780054328,NONE,no_signal,30.62267738059623,-0.0005660031836677248,pass,0.000977527984200293,3.0,400.0,paper
1780053429,NONE,no_signal,65.88611250985909,0.0002178905528767068,pass,0.000977527984200293,3.0,400.0,paper
1780052525,NONE,no_signal,57.198020315415,-0.00028034214964809903,pass,0.000977527984200293,3.0,400.0,paper
1780051625,NONE,no_signal,53.13869602567088,-0.00006588260930394709,pass,0.000980340438220868,3.0,400.0,paper
1780050722,NONE,no_signal,25.811345128628744,-0.00032630540790935076,pass,0.0009815203071166414,3.0,400.0,paper
1780049824,NONE,no_signal,42.53039466532091,-0.0003573042740351475,pass,0.0009815203071166414,3.0,400.0,paper
1780048922,NONE,no_signal,26.536562410835202,-0.0003511364807541214,pass,0.0009815203071166414,3.0,400.0,paper
1780048025,NONE,no_signal,36.56612683397447,-0.00010307750008125839,pass,0.0009815203071166414,3.0,400.0,paper
1780047128,NONE,no_signal,62.850040663860725,-0.00044022825977319257,pass,0.0009815203071166414,3.0,400.0,paper
1780046221,NONE,no_signal,70.24139292337586,0.0005846560660193136,pass,0.0009815203071166414,3.0,400.0,paper
1780045327,NONE,no_signal,19.876233008354546,-0.000051865888943321404,pass,0.0009815203071166414,3.0,400.0,paper
1780044432,NONE,no_signal,58.53642771411551,-0.00038940979300806504,pass,0.0009815203071166414,3.0,400.0,paper
1780043527,NONE,no_signal,64.06606556341175,-0.00047756305217634145,pass,0.0009815203071166414,3.0,400.0,paper
1780042630,NONE,no_signal,66.17907413335598,0.0001561233556723999,pass,0.0009818572953285564,3.0,400.0,paper
1780041725,UP,order_placed,74.20260673217985,0.0023527773341331317,pass,0.0009877018921847392,3.0,400.0,paper
1780040830,NONE,no_signal,11.956614962768583,0.0000754659820418331,pass,0.0009892395577007352,3.0,400.0,paper
