at_s,signal,reason,rsi_14,ret_2m,f7,thr,edge_pp,cost_bps,mode
1779343323,NONE,no_signal,44.80246420657092,-0.00033990974406420955,pass,0.000988258672720726,3.0,400.0,live
1779360422,NONE,no_signal,58.32660166066917,-0.0005637333675020686,pass,0.0009846010415311007,3.0,400.0,live
1779374827,NONE,no_signal,33.09551085179142,-0.00015367609020601583,pass,0.0009233085802291238,3.0,400.0,live
1779399123,NONE,no_signal,58.14442983388424,-0.000328406235934653,pass,0.0009818572953285564,3.0,400.0,live
1779408125,NONE,no_signal,26.18234617638676,-0.0006788317472670664,pass,0.0009815203071166414,3.0,400.0,live
1779344225,NONE,no_signal,44.9016937925675,-0.0003236992017771911,pass,0.000988258672720726,3.0,400.0,live
1779387426,NONE,no_signal,30.04765967908277,-0.0007188172772346128,pass,0.0009830524767335932,3.0,400.0,live
1779373022,DOWN,order_placed,44.58348258241701,-0.0014651518915324612,pass,0.0009326114739595894,3.0,400.0,live
1779345127,NONE,no_signal,50.59315525811355,0.000514158654976322,pass,0.000988258672720726,3.0,400.0,live
1779361324,NONE,no_signal,38.49178152219283,0.00042155374453416947,pass,0.0009846010415311007,3.0,400.0,live
1779375729,NONE,no_signal,50.69563200154495,0.00016820129279298217,pass,0.0009186571333638903,3.0,400.0,live
1779400025,NONE,no_signal,27.60325993382729,-0.00014900343365970573,pass,0.0009818572953285564,3.0,400.0,live
1779346029,NONE,no_signal,21.821946165578026,-0.0001234698161322861,pass,0.000988258672720726,3.0,400.0,live
1779388329,NONE,no_signal,57.52333833781993,0.00043082196093882305,pass,0.0009830524767335932,3.0,400.0,live
1779362226,NONE,no_signal,64.23652000399233,0.0004456346500756366,pass,0.0009846010415311007,3.0,400.0,live
1779346921,NONE,no_signal,46.125422453515874,0.00011130225452668848,pass,0.000988258672720726,3.0,400.0,live
1779376620,NONE,no_signal,61.777924120138245,0.0003452286046333907,pass,0.0009605201551509886,3.0,400.0,live
1779363128,NONE,no_signal,46.24753426239403,0.0004078156357485347,pass,0.0009846010415311007,3.0,400.0,live
1779389221,NONE,no_signal,51.36877638243544,-0.0011317179906672318,pass,0.0009830524767335932,3.0,400.0,live
1779347822,NONE,no_signal,52.94494381083234,-0.0006577588680287763,pass,0.000988258672720726,3.0,400.0,live
1779669120,NONE,no_signal,53.52360717139375,0.000515446743242214,pass,0.0009846010415311007,3.0,400.0,live
1779681720,NONE,no_signal,51.322308173045016,0.00023300901915231678,pass,0.0009818572953285564,3.0,400.0,live
1779670024,NONE,no_signal,22.94554962172745,-0.000019967862115455773,pass,0.0009846010415311007,3.0,400.0,live
1779670928,NONE,no_signal,59.0482216012468,-0.0016308183064037373,pass,0.0009840553374722359,3.0,400.0,live
1779348724,NONE,no_signal,52.395595341174754,0.00033558778644011847,pass,0.0009846010415311007,3.0,400.0,live
1779364021,NONE,no_signal,29.538136890641184,-0.00014731176127240057,pass,0.0009846010415311007,3.0,400.0,live
1779377522,NONE,no_signal,68.3852822380633,-0.0006067426810825257,pass,0.000955868708285755,3.0,400.0,live
1779409027,NONE,no_signal,21.31670745433786,0.0004841130962064484,pass,0.0009815203071166414,3.0,400.0,live
1779682624,NONE,no_signal,47.69579776788385,0.000009995487102335782,pass,0.0009818572953285564,3.0,400.0,live
1779671821,NONE,no_signal,54.20347919665224,0.0006315752325217698,pass,0.0009830524767335932,3.0,400.0,live
1779688024,NONE,no_signal,56.78317824979744,-0.0006322488977733327,pass,0.0009815203071166414,3.0,400.0,live
1779691626,NONE,no_signal,79.985742487701,0.0007073825566064488,pass,0.0009815203071166414,3.0,400.0,live
1779390123,NONE,no_signal,28.6183157229097,0.000745576564636094,pass,0.0009830524767335932,3.0,400.0,live
1779400927,NONE,no_signal,39.31554664860943,-0.00029255379972957984,pass,0.0009818572953285564,3.0,400.0,live
1779382922,UP,order_placed,69.10560445218655,0.0012432700155243393,pass,0.0009830524767335932,3.0,400.0,live
1779349627,NONE,no_signal,78.91167397405046,0.0002821260435135481,pass,0.0009846010415311007,3.0,400.0,live
1779364923,NONE,no_signal,28.691096911577105,-0.0002490298925184529,pass,0.0009846010415311007,3.0,400.0,live
1779378424,NONE,no_signal,44.751586243928536,0.0011266788689034486,pass,0.0009512172614205222,3.0,400.0,live
1779672724,NONE,no_signal,41.444501053532164,-0.00047240951174668444,pass,0.0009830524767335932,3.0,400.0,live
1779307322,NONE,no_signal,55.18486396967509,-0.0010189631058616555,pass,0.0010006255900464611,3.0,400.0,live
1779308223,NONE,no_signal,72.16164956900194,-0.0015831799547551524,pass,0.0010006255900464611,3.0,400.0,live
1779391025,NONE,no_signal,64.64323828804035,-0.0000466866654197844,pass,0.0009830524767335932,3.0,400.0,live
1779401829,NONE,no_signal,57.12075319374747,-0.000752680485455376,pass,0.0009815203071166414,3.0,400.0,live
1779309124,NONE,no_signal,46.64728779177331,-0.00010182790102283055,pass,0.0010006255900464611,3.0,400.0,live
1779310026,NONE,no_signal,48.96832006691238,0.000207981416271706,pass,0.0010006255900464611,3.0,400.0,live
1779310928,NONE,no_signal,56.733646739068874,-0.0007298080967329418,pass,0.0010006255900464611,3.0,400.0,live
1779311830,NONE,no_signal,65.23206185014558,-0.0003460216993988425,pass,0.0010006255900464611,3.0,400.0,live
1779312722,NONE,no_signal,19.765142124224354,0.000005411274932345883,pass,0.0010006255900464611,3.0,400.0,live
1779313622,NONE,no_signal,59.80637431228959,0.00024048721511598625,pass,0.0010006255900464611,3.0,400.0,live
1779314524,DOWN,entry_rejected,29.94625784640121,-0.0010896255439000711,pass,0.0010006255900464611,3.0,400.0,live
1779315426,NONE,no_signal,35.14014918689473,-0.00028269348000715976,pass,0.0010025219812237376,3.0,400.0,live
1779316327,NONE,no_signal,56.359832119540975,0.0002767134899987578,pass,0.0010025219812237376,3.0,400.0,live
1779317229,NONE,no_signal,41.867243430148655,0.00035232927258223995,pass,0.0010006255900464611,3.0,400.0,live
1779318121,NONE,no_signal,58.247150473279405,-0.000674380094420022,pass,0.0009964324475983347,3.0,400.0,live
1779319023,NONE,no_signal,45.52516217615161,-0.0008547801689659679,pass,0.0009964324475983347,3.0,400.0,live
1779319925,NONE,no_signal,43.08192343181156,0.0000989689401130673,pass,0.0009964324475983347,3.0,400.0,live
1779320822,NONE,no_signal,65.95617398199491,0.0005884516441214979,pass,0.0009964324475983347,3.0,400.0,live
1779321724,NONE,no_signal,71.50984476356318,-0.0002563762317166372,pass,0.0009964324475983347,3.0,400.0,live
1779322626,NONE,no_signal,75.54233381730312,0.0004513243665994912,pass,0.0009964324475983347,3.0,400.0,live
1779323528,NONE,no_signal,55.07026012003379,-0.00007166212584447909,pass,0.0009964324475983347,3.0,400.0,live
1779325322,NONE,no_signal,66.7950414639215,0.00041072999658432025,pass,0.0009964324475983347,3.0,400.0,live
1779326224,NONE,no_signal,67.6847098045724,-0.0004085091055700588,pass,0.000988258672720726,3.0,400.0,live
1779327126,NONE,no_signal,19.054666899001077,-0.0005790291430897259,pass,0.0009964324475983347,3.0,400.0,live
1779328028,NONE,no_signal,62.1869594479459,0.0009737876879571994,pass,0.0009964324475983347,3.0,400.0,live
1779328930,NONE,no_signal,38.93202761782823,-0.000007448927328783982,pass,0.0009964324475983347,3.0,400.0,live
1779329821,NONE,no_signal,55.166558307557345,0.00043663579049127026,pass,0.0009964324475983347,3.0,400.0,live
1779330723,NONE,no_signal,70.11657850448334,-0.00021222843394709545,pass,0.000988258672720726,3.0,400.0,live
1779331625,NONE,no_signal,52.42484590371486,-0.0005560813560316225,pass,0.000988258672720726,3.0,400.0,live
1779332522,NONE,no_signal,36.937776383386755,0.00014212176010684662,pass,0.000988258672720726,3.0,400.0,live
1779333424,NONE,no_signal,46.36382325292118,-0.00037115813115793235,pass,0.000988258672720726,3.0,400.0,live
1779350528,NONE,no_signal,78.77738325443988,0.00004865779901711815,pass,0.0009840553374722359,3.0,400.0,live
1779365825,NONE,no_signal,44.91487069458447,0.00018134480173012812,pass,0.0009846010415311007,3.0,400.0,live
1779359530,DOWN,order_placed,32.10016233452147,-0.0016068045874423342,pass,0.0009846010415311007,3.0,400.0,live
1779324430,UP,order_placed,54.29631670969314,0.0011756129576514323,pass,0.0009964324475983347,3.0,400.0,live
1779673627,NONE,no_signal,50.975242570399026,0.0003850067281139588,pass,0.0009830524767335932,3.0,400.0,live
1779683527,NONE,no_signal,92.48938511488066,0.0001628623877969108,pass,0.0009815203071166414,3.0,400.0,live
1779674521,NONE,no_signal,13.77491288806685,0.0008668639574955947,pass,0.0009830524767335932,3.0,400.0,live
1779409929,NONE,no_signal,59.70887427222318,0.000584594978204132,pass,0.0009818572953285564,3.0,400.0,live
1779410821,NONE,no_signal,43.87513524468989,0.00040070475532593357,pass,0.0009818572953285564,3.0,400.0,live
1779411723,NONE,no_signal,35.81314570200733,0.0000045234982485366525,pass,0.0009818572953285564,3.0,400.0,live
1779412625,NONE,no_signal,78.0269755095467,-0.0007118666110874978,pass,0.0009815203071166414,3.0,400.0,live
1779413527,NONE,no_signal,46.90340867450228,0.000420184773916523,pass,0.0009815203071166414,3.0,400.0,live
1779414428,NONE,no_signal,57.01328420806128,0.0004856818734821652,pass,0.0009815203071166414,3.0,400.0,live
1779415321,NONE,no_signal,64.46336008407512,0.0006998684136421688,pass,0.0009815203071166414,3.0,400.0,live
1779416223,NONE,no_signal,47.837994913284696,0.0004439598017061909,pass,0.0009806487864772871,3.0,400.0,live
1779417125,NONE,no_signal,40.822634574951465,0.00031090762682857366,pass,0.0009787613772259702,3.0,400.0,live
1779418027,NONE,no_signal,29.304110149028006,0.00039254934641951846,pass,0.0009787613772259702,3.0,400.0,live
1779418929,NONE,no_signal,47.18705855875635,0.00036415122757020845,pass,0.000976555074054112,3.0,400.0,live
1779419821,NONE,no_signal,51.62916927028411,-0.00004478064241667059,pass,0.000976555074054112,3.0,400.0,live
1779420723,NONE,no_signal,59.80324667657948,-0.0005697368081995717,pass,0.000976555074054112,3.0,400.0,live
1779421625,NONE,no_signal,56.052277913760946,-0.00011827847240172919,pass,0.000976555074054112,3.0,400.0,live
1779422528,NONE,no_signal,48.46596568214574,0.00022278315905468554,pass,0.000976555074054112,3.0,400.0,live
1779423430,NONE,no_signal,85.96646930719372,-0.00034302976007138654,pass,0.000976555074054112,3.0,400.0,live
1779424321,NONE,no_signal,30.143467662746744,-0.00010565578511887421,pass,0.000976555074054112,3.0,400.0,live
1779425224,NONE,no_signal,19.16662396960099,-0.0005352007249515233,pass,0.000976555074054112,3.0,400.0,live
1779426126,NONE,no_signal,45.932638398005835,-0.00010431239020428932,pass,0.000976555074054112,3.0,400.0,live
1779427028,NONE,no_signal,63.55921491429708,0.00012588118454600282,pass,0.000976555074054112,3.0,400.0,live
1779427920,NONE,no_signal,23.582485543025953,0.0004497561234304427,pass,0.000976555074054112,3.0,400.0,live
1779428822,NONE,no_signal,42.4250037294755,0.0002581138515476788,pass,0.0009756725388910849,3.0,400.0,live
1779429724,NONE,no_signal,32.22278624290473,-0.0004650773531462575,pass,0.0009756725388910849,3.0,400.0,live
1779430626,NONE,no_signal,54.92570893032324,-0.0001249270507663657,pass,0.0009756725388910849,3.0,400.0,live
1779431528,NONE,no_signal,50.7488233280641,-0.0004880733312138101,pass,0.0009756725388910849,3.0,400.0,live
1779432420,NONE,no_signal,65.42130150758891,-0.0004959837937441437,pass,0.0009756725388910849,3.0,400.0,live
1779433323,DOWN,order_placed,46.472917647528014,-0.0009818387766556622,pass,0.0009756725388910849,3.0,400.0,live
1779434225,NONE,no_signal,46.42129236768535,0.00048233947852593115,pass,0.000976555074054112,3.0,400.0,live
1779435128,NONE,no_signal,72.98937403081948,-0.00008644525504797756,pass,0.000976555074054112,3.0,400.0,live
1779436030,NONE,no_signal,36.03651407632661,-0.0004910920596780928,pass,0.000976555074054112,3.0,400.0,live
1779436922,NONE,no_signal,38.352130320926584,0.0004743858532641713,pass,0.000976555074054112,3.0,400.0,live
1779437825,NONE,no_signal,39.01685683277853,0.001276366544394286,pass,0.000976555074054112,3.0,400.0,live
1779438727,NONE,no_signal,46.918836991586915,-0.00005587933523636239,pass,0.000976555074054112,3.0,400.0,live
1779439629,NONE,no_signal,29.028670746062247,0.0001757375956442447,pass,0.000976555074054112,3.0,400.0,live
1779440521,NONE,no_signal,33.304222924480925,-0.0003154480446537375,pass,0.000976555074054112,3.0,400.0,live
1779441424,NONE,no_signal,43.2733900676294,0.00031000592937138126,pass,0.000976555074054112,3.0,400.0,live
1779442326,NONE,no_signal,60.06389725920879,-0.0005477387595304906,pass,0.000976555074054112,3.0,400.0,live
1779443228,NONE,no_signal,65.47315532861325,-0.00048164693908365054,pass,0.000976555074054112,3.0,400.0,live
1779444121,NONE,no_signal,49.896865851982994,0.0002163861770917005,pass,0.000976555074054112,3.0,400.0,live
1779445023,NONE,no_signal,54.577430404211334,-0.0006923411063630185,pass,0.000976555074054112,3.0,400.0,live
1779445926,NONE,no_signal,67.36539005876494,-0.0002799457427836278,pass,0.000976555074054112,3.0,400.0,live
1779446828,NONE,no_signal,42.70702116719949,0.000025990094930816182,pass,0.000976555074054112,3.0,400.0,live
1779447720,NONE,no_signal,40.47165419924954,0.00022723514868110923,pass,0.000976555074054112,3.0,400.0,live
1779448622,NONE,no_signal,42.08393972141416,-0.0006037748923526094,pass,0.000976555074054112,3.0,400.0,live
1779449524,NONE,no_signal,63.002697756734314,0.0002457169606466772,pass,0.000976555074054112,3.0,400.0,live
1779450427,NONE,no_signal,53.37927617765287,-0.00008055258300478514,pass,0.000976555074054112,3.0,400.0,live
1779451329,NONE,no_signal,71.56479833462313,-0.00009338041969204273,pass,0.000976555074054112,3.0,400.0,live
1779452221,NONE,no_signal,79.5928414774738,-0.00030493755272636237,pass,0.000976555074054112,3.0,400.0,live
1779453124,NONE,no_signal,32.5470960362142,-0.000053080081518183046,pass,0.000976555074054112,3.0,400.0,live
1779454026,NONE,no_signal,52.65262271656994,0.0003354945082297104,pass,0.000976555074054112,3.0,400.0,live
1779454928,NONE,no_signal,67.95455354233934,-0.000637601833721287,pass,0.000976555074054112,3.0,400.0,live
1779455820,NONE,no_signal,49.96518127771921,0.00040950089071654797,pass,0.000976555074054112,3.0,400.0,live
1779456723,NONE,no_signal,7.596477387972442,-0.00039888124884600355,pass,0.000976555074054112,3.0,400.0,live
1779457626,NONE,no_signal,39.3645236520721,0.0010181432067143971,pass,0.000976555074054112,3.0,400.0,live
1779458529,NONE,no_signal,51.93110300860416,-0.0015506904364696946,pass,0.0009756725388910849,3.0,400.0,live
1779459422,NONE,no_signal,35.400130750607104,-0.00038104276394142786,pass,0.0009753451885647047,3.0,400.0,live
1779460324,NONE,no_signal,24.259465024136674,-0.00004749155773389477,pass,0.0009742639575972976,3.0,400.0,live
1779461227,NONE,no_signal,52.51051921339512,0.00016464317208917802,pass,0.0009712667927274471,3.0,400.0,live
1779462120,NONE,no_signal,39.97492794544887,-0.00013898858407665203,pass,0.0009679999427762274,3.0,400.0,live
1779463023,NONE,no_signal,56.32985487598173,0.0008901744513276279,pass,0.0009712667927274471,3.0,400.0,live
1779463927,NONE,no_signal,57.84581264112707,0.0005694427511355042,pass,0.0009679999427762274,3.0,400.0,live
1779464830,NONE,no_signal,23.978639079080565,0.0000990566290612455,pass,0.0009679999427762274,3.0,400.0,live
1779465723,NONE,no_signal,63.19077109097699,0.0007733633795736759,pass,0.0009634350736783016,3.0,400.0,live
1779466625,NONE,no_signal,61.23457180142318,-0.00031499954298640947,pass,0.0009679999427762274,3.0,400.0,live
1779467528,NONE,no_signal,66.92692599297754,0.00032903915018048436,pass,0.0009679999427762274,3.0,400.0,live
1779468420,NONE,no_signal,37.13027735394232,0.000691338651771567,pass,0.0009679999427762274,3.0,400.0,live
1779469323,NONE,no_signal,61.27153309825986,0.00016905504055268565,pass,0.0009679999427762274,3.0,400.0,live
1779470226,NONE,no_signal,44.659519090389814,0.00022203073768326055,pass,0.0009679999427762274,3.0,400.0,live
1779471129,NONE,no_signal,57.194119403552676,-0.001156778830762108,pass,0.0009679999427762274,3.0,400.0,live
1779472022,DOWN,order_placed,45.00022916915992,-0.0009828134535610424,pass,0.0009679999427762274,3.0,400.0,live
1779472924,NONE,no_signal,15.971474946001464,0.0002459632339056314,pass,0.0009679999427762274,3.0,400.0,live
1779473827,NONE,no_signal,64.84220473416941,0.0004580976119524382,pass,0.0009679999427762274,3.0,400.0,live
1779474729,NONE,no_signal,49.278489246762064,-0.00041346150490873164,pass,0.0009679999427762274,3.0,400.0,live
1779475623,DOWN,order_placed,26.745809034129408,-0.004404048325937188,pass,0.0009679999427762274,3.0,400.0,live
1779476526,NONE,no_signal,82.49448019898298,0.00011444719469870622,pass,0.0009712667927274471,3.0,400.0,live
1779675424,NONE,no_signal,78.52791860375514,-0.0015655003604540052,pass,0.0009830524767335932,3.0,400.0,live
1779477423,NONE,no_signal,21.886499925188303,0.00026163280922368153,pass,0.0009712667927274471,3.0,400.0,live
1779478327,DOWN,entry_rejected,40.449118134782985,-0.006281199634392625,pass,0.0009712667927274471,3.0,400.0,live
1779479229,NONE,no_signal,56.29402502651045,0.00004774698845335324,pass,0.0009742639575972976,3.0,400.0,live
1779480122,UP,entry_rejected,62.587026536642696,0.0012062254068440992,pass,0.0009753451885647047,3.0,400.0,live
1779481025,NONE,no_signal,57.246425484490196,0.0006534346927188772,pass,0.0009756725388910849,3.0,400.0,live
1779481922,NONE,no_signal,52.53504188531146,-0.0016889976300691475,pass,0.0009756725388910849,3.0,400.0,live
1779482825,NONE,no_signal,48.75935194074437,-0.00029385288561013253,pass,0.000976555074054112,3.0,400.0,live
1779483727,NONE,no_signal,61.75701898272544,0.0005700855749804708,pass,0.000976555074054112,3.0,400.0,live
1779484630,NONE,no_signal,52.3404240123274,-0.0000664531087699563,pass,0.000976555074054112,3.0,400.0,live
1779485522,NONE,no_signal,67.45610973484364,0.0002410537413566767,pass,0.000976555074054112,3.0,400.0,live
1779486424,NONE,no_signal,43.34965889075588,0.0006566961867817112,pass,0.000976555074054112,3.0,400.0,live
1779487327,NONE,no_signal,35.78232446523994,-0.00012964977927361297,pass,0.000976555074054112,3.0,400.0,live
1779488229,NONE,no_signal,39.1318951131983,-0.0004399285197000519,pass,0.000976555074054112,3.0,400.0,live
1779489121,NONE,no_signal,19.01828695950654,0.0008413410680893128,pass,0.000976555074054112,3.0,400.0,live
1779490024,NONE,no_signal,22.208569643706554,0.0007726879008235245,pass,0.000976555074054112,3.0,400.0,live
1779490923,NONE,no_signal,67.00131331955393,0.0007032349094315039,pass,0.000976555074054112,3.0,400.0,live
1779491823,NONE,no_signal,65.8298315471774,-0.0008038216181026252,pass,0.000976555074054112,3.0,400.0,live
1779492725,NONE,no_signal,22.038140421009842,0.0004280158637291892,pass,0.000976555074054112,3.0,400.0,live
1779493628,NONE,no_signal,78.33516330034206,-0.0030349682580778576,pass,0.000976555074054112,3.0,400.0,live
1779494530,NONE,no_signal,50.09980221718142,0.00003163857573991118,pass,0.000976555074054112,3.0,400.0,live
1779495422,NONE,no_signal,45.13355445030493,0.0003713720304683853,pass,0.000976555074054112,3.0,400.0,live
1779496325,NONE,no_signal,55.20603091127382,-0.0006108949389765893,pass,0.000976555074054112,3.0,400.0,live
1779497227,NONE,no_signal,34.2832593127488,0.0003288381524383982,pass,0.0009787613772259702,3.0,400.0,live
1779498120,NONE,no_signal,56.387404577813754,0.0009746731677206375,pass,0.0009785115719200162,3.0,400.0,live
1779499023,NONE,no_signal,46.63047173912249,0.000048136408246714674,pass,0.0009787613772259702,3.0,400.0,live
1779499925,NONE,no_signal,62.641027781945944,0.00021013321807829171,pass,0.0009787613772259702,3.0,400.0,live
1779500828,DOWN,order_placed,44.70209959205215,-0.0010815095489352302,pass,0.0009787613772259702,3.0,400.0,live
1779501721,NONE,no_signal,75.01758360799086,0.000027155603530599998,pass,0.0009787613772259702,3.0,400.0,live
1779502623,NONE,no_signal,44.23652430008236,0.0008640590916122787,pass,0.0009787613772259702,3.0,400.0,live
1779503525,NONE,no_signal,33.091175248431995,0.000060417084592032903,pass,0.0009787613772259702,3.0,400.0,live
1779504428,NONE,no_signal,58.66132841013026,0.00019933121463678333,pass,0.0009787613772259702,3.0,400.0,live
1779505330,NONE,no_signal,80.15016401195533,0.00023722882445415555,pass,0.0009787613772259702,3.0,400.0,live
1779506223,NONE,no_signal,69.74448368479578,-0.00013609909463535078,pass,0.0009787613772259702,3.0,400.0,live
1779507126,NONE,no_signal,55.80182774701438,0.00032971190580467535,pass,0.0009787613772259702,3.0,400.0,live
1779508028,NONE,no_signal,95.05005009024606,-0.00021928831842243967,pass,0.0009787613772259702,3.0,400.0,live
1779508921,NONE,no_signal,40.75074713123764,-0.00000013221354619173037,pass,0.0009787613772259702,3.0,400.0,live
1779509823,NONE,no_signal,55.67935945105425,-0.00008223500468495762,pass,0.0009787613772259702,3.0,400.0,live
1779510725,NONE,no_signal,24.70756113624317,0.0004958552410654155,pass,0.0009787613772259702,3.0,400.0,live
1779511628,NONE,no_signal,21.42181300684848,0.0,pass,0.0009787613772259702,3.0,400.0,live
1779512530,NONE,no_signal,66.9369283673237,-0.00019144066973215076,pass,0.0009787613772259702,3.0,400.0,live
1779513422,NONE,no_signal,49.29624968175866,0.00026451734344739886,pass,0.0009787613772259702,3.0,400.0,live
1779514325,NONE,no_signal,40.27386213691247,0.00001920801130446624,pass,0.0009787613772259702,3.0,400.0,live
1779515227,NONE,no_signal,61.945162941696736,-0.00007773100164543985,pass,0.0009787613772259702,3.0,400.0,live
