cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,family,n_full,pnl_keep_full,pnl_invert_full,win_keep_full,win_invert_full,n_train,pnl_keep_train,pnl_invert_train,win_keep_train,win_invert_train,n_val,pnl_keep_val,pnl_invert_val,win_keep_val,win_invert_val,n_held,pnl_keep_held,pnl_invert_held,win_keep_held,win_invert_held,n_last_7d,pnl_keep_last_7d,pnl_invert_last_7d,win_keep_last_7d,win_invert_last_7d,n_last_3d,pnl_keep_last_3d,pnl_invert_last_3d,win_keep_last_3d,win_invert_last_3d,action,window_score,full_pnl_action
poly_mint_sell_eth_15m|nan|12-17|weekend,poly_mint_sell_eth_15m,,12-17,weekend,ETH,15m,1732,234.53825945,0.0,0.32274826789838335,0.6772517321016166,0,0.0,0.0,0.0,0.0,1037,138.7581368,0.0,0.3172613307618129,0.682738669238187,695,95.78012265000001,0.0,0.33093525179856115,0.6690647482014388,1732,234.53825945,0.0,0.32274826789838335,0.6772517321016166,695,95.78012265000001,0.0,0.33093525179856115,0.6690647482014388,KEEP,4,234.53825945
poly_mint_sell_eth_15m|nan|18-23|weekend,poly_mint_sell_eth_15m,,18-23,weekend,ETH,15m,1817,216.381585,0.0,0.2762795817281233,0.7237204182718767,0,0.0,0.0,0.0,0.0,1817,216.381585,0.0,0.2762795817281233,0.7237204182718767,0,0.0,0.0,0.0,0.0,1817,216.381585,0.0,0.2762795817281233,0.7237204182718767,364,45.127069999999996,0.0,0.2774725274725275,0.7225274725274725,SKIP,0,0.0
poly_mint_sell_eth_5m|nan|00-05|weekend,poly_mint_sell_eth_5m,,00-05,weekend,ETH,5m,1805,402.562868,0.0,0.5229916897506925,0.47700831024930745,0,0.0,0.0,0.0,0.0,1805,402.562868,0.0,0.5229916897506925,0.47700831024930745,0,0.0,0.0,0.0,0.0,1805,402.562868,0.0,0.5229916897506925,0.47700831024930745,1805,402.562868,0.0,0.5229916897506925,0.47700831024930745,SKIP,0,0.0
poly_mint_sell_eth_5m|nan|06-11|weekend,poly_mint_sell_eth_5m,,06-11,weekend,ETH,5m,1821,426.96655,0.0,0.5365183964854475,0.4634816035145524,0,0.0,0.0,0.0,0.0,733,173.673935,0.0,0.5306957708049114,0.4693042291950887,1088,253.292615,0.0,0.5404411764705882,0.45955882352941174,1821,426.96655,0.0,0.5365183964854475,0.4634816035145524,1821,426.96655,0.0,0.5365183964854475,0.4634816035145524,KEEP,4,426.96655
poly_mint_sell_eth_5m|nan|12-17|weekend,poly_mint_sell_eth_5m,,12-17,weekend,ETH,5m,1841,406.99444325,0.0,0.5279739272134709,0.4720260727865291,0,0.0,0.0,0.0,0.0,1109,235.57791325,0.0,0.5067628494138864,0.4932371505861136,732,171.41653,0.0,0.5601092896174863,0.43989071038251365,1841,406.99444325,0.0,0.5279739272134709,0.4720260727865291,732,171.41653,0.0,0.5601092896174863,0.43989071038251365,KEEP,4,406.99444325
poly_mint_sell_eth_5m|nan|18-23|weekend,poly_mint_sell_eth_5m,,18-23,weekend,ETH,5m,1886,378.0172333,0.0,0.4724284199363733,0.5275715800636267,0,0.0,0.0,0.0,0.0,1886,378.0172333,0.0,0.4724284199363733,0.5275715800636267,0,0.0,0.0,0.0,0.0,1886,378.0172333,0.0,0.4724284199363733,0.5275715800636267,397,70.689625,0.0,0.43828715365239296,0.5617128463476071,SKIP,0,0.0
poly_mint_sell_sol_15m|nan|00-05|weekend,poly_mint_sell_sol_15m,,00-05,weekend,SOL,15m,1041,111.35636654999999,0.0,0.2132564841498559,0.7867435158501441,0,0.0,0.0,0.0,0.0,1041,111.35636654999999,0.0,0.2132564841498559,0.7867435158501441,0,0.0,0.0,0.0,0.0,1041,111.35636654999999,0.0,0.2132564841498559,0.7867435158501441,1041,111.35636654999999,0.0,0.2132564841498559,0.7867435158501441,SKIP,0,0.0
poly_mint_sell_sol_15m|nan|06-11|weekend,poly_mint_sell_sol_15m,,06-11,weekend,SOL,15m,1124,93.22810065000002,0.0,0.16637010676156583,0.8336298932384342,0,0.0,0.0,0.0,0.0,421,36.776465,0.0,0.17577197149643706,0.8242280285035629,703,56.45163565,0.0,0.16073968705547653,0.8392603129445235,1124,93.22810065000002,0.0,0.16637010676156583,0.8336298932384342,1124,93.22810065000002,0.0,0.16637010676156583,0.8336298932384342,KEEP,4,93.22810065000002
poly_mint_sell_sol_15m|nan|12-17|weekend,poly_mint_sell_sol_15m,,12-17,weekend,SOL,15m,973,112.85349414999999,0.0,0.24152106885919836,0.7584789311408017,0,0.0,0.0,0.0,0.0,622,71.72743415,0.0,0.2427652733118971,0.7572347266881029,351,41.126059999999995,0.0,0.23931623931623933,0.7606837606837606,973,112.85349414999999,0.0,0.24152106885919836,0.7584789311408017,351,41.126059999999995,0.0,0.23931623931623933,0.7606837606837606,KEEP,4,112.85349414999999
poly_mint_sell_sol_15m|nan|18-23|weekend,poly_mint_sell_sol_15m,,18-23,weekend,SOL,15m,1192,108.0051866,0.0,0.1929530201342282,0.8070469798657718,0,0.0,0.0,0.0,0.0,1192,108.0051866,0.0,0.1929530201342282,0.8070469798657718,0,0.0,0.0,0.0,0.0,1192,108.0051866,0.0,0.1929530201342282,0.8070469798657718,286,23.162725000000002,0.0,0.17832167832167833,0.8216783216783217,SKIP,0,0.0
poly_mint_sell_sol_5m|nan|00-05|weekend,poly_mint_sell_sol_5m,,00-05,weekend,SOL,5m,858,158.31623000000002,0.0,0.3811188811188811,0.6188811188811189,0,0.0,0.0,0.0,0.0,858,158.31623000000002,0.0,0.3811188811188811,0.6188811188811189,0,0.0,0.0,0.0,0.0,858,158.31623000000002,0.0,0.3811188811188811,0.6188811188811189,858,158.31623000000002,0.0,0.3811188811188811,0.6188811188811189,SKIP,0,0.0
poly_mint_sell_sol_5m|nan|06-11|weekend,poly_mint_sell_sol_5m,,06-11,weekend,SOL,5m,985,186.21183000000002,0.0,0.4131979695431472,0.5868020304568528,0,0.0,0.0,0.0,0.0,451,87.784155,0.0,0.43015521064301554,0.5698447893569845,534,98.427675,0.0,0.398876404494382,0.601123595505618,985,186.21183000000002,0.0,0.4131979695431472,0.5868020304568528,985,186.21183000000002,0.0,0.4131979695431472,0.5868020304568528,KEEP,4,186.21183000000002
poly_mint_sell_sol_5m|nan|12-17|weekend,poly_mint_sell_sol_5m,,12-17,weekend,SOL,5m,1076,227.67310525,0.0,0.4340148698884758,0.5659851301115242,0,0.0,0.0,0.0,0.0,675,144.96544525000002,0.0,0.4444444444444444,0.5555555555555556,401,82.70766,0.0,0.4164588528678304,0.5835411471321695,1076,227.67310525,0.0,0.4340148698884758,0.5659851301115242,401,82.70766,0.0,0.4164588528678304,0.5835411471321695,KEEP,4,227.67310525
