cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,family,n_sel,pnl_keep_sel,pnl_invert_sel,win_keep_sel,n_fold_a,pnl_keep_fold_a,pnl_invert_fold_a,n_fold_b,pnl_keep_fold_b,pnl_invert_fold_b,n_fold_c,pnl_keep_fold_c,pnl_invert_fold_c,n_held,pnl_keep_held,pnl_invert_held,win_keep_held,windows,action,folds_positive,selection_pnl,n_active_folds,perm_p_sel,perm_observed_sel,held_pnl,passes_bonferroni,passes_5pct,passes_10pct
poly_updown_btc_5m_momo_v2_SELL|UP|12-17|weekday,poly_updown_btc_5m_momo_v2_SELL,UP,12-17,weekday,BTC,momo_v2_SELL,91,343.90894508,-195.1033358398805,0.5164835164835165,10,38.38395204000001,-60.88283179404334,12,-66.5817684,41.99046840958606,69,372.10676144,-176.21097245542316,37,-190.53762615999997,784.0306603773583,0.05405405405405406,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",KEEP,2,343.90894508,3,0.06,343.90894508,-190.53762615999997,False,False,True
poly_updown_btc_5m_sniper|UP|00-05|weekday,poly_updown_btc_5m_sniper,UP,00-05,weekday,BTC,sniper,49,68.6418869,-357.59221235664086,0.6326530612244898,2,-2.384622239999999,-1.9607843137254939,9,60.59862046000001,-83.44515353311138,38,10.427888680000017,-272.186274509804,26,-86.21159112000001,-160.34313725490196,0.6153846153846154,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",KEEP,2,71.02650914000003,2,0.275,68.6418869,-86.21159112000001,False,False,False
poly_updown_btc_5m_v3|UP|00-05|weekday,poly_updown_btc_5m_v3,UP,00-05,weekday,BTC,v3,44,71.60266281999998,-379.0686274509805,0.6590909090909091,2,-2.384622239999999,-1.9607843137254939,7,38.05940838000001,-79.671568627451,35,35.927876680000004,-297.436274509804,23,-50.89084487999999,-135.093137254902,0.6086956521739131,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",KEEP,2,73.98728506,2,0.226,71.60266281999998,-50.89084487999999,False,False,False
poly_updown_btc_5m_volume_INV_NIGHT|DOWN|06-11|weekday,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,06-11,weekday,BTC,volume_INV_NIGHT,117,331.0512685000001,-517.1414418451398,0.5641025641025641,24,-106.38344148,70.95632458530267,31,309.09519866000005,-350.70807121999235,62,128.33951132000004,-237.38969521045,42,189.71823636,-256.37227866473154,0.5952380952380952,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",KEEP,2,331.0512685000001,3,0.103,331.0512685000001,189.71823636,False,False,False
poly_updown_btc_5m_volume_INV_NIGHT|DOWN|06-11|weekend,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,06-11,weekend,BTC,volume_INV_NIGHT,54,341.94231879999995,-414.3798105035273,0.6296296296296297,18,-6.359664160000008,-25.146350022904358,5,72.03921592,-77.7107843137255,31,276.26276703999997,-311.52267616689744,32,-351.60274888000004,214.64269120926636,0.3125,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",KEEP,2,341.94231879999995,3,0.039,341.94231879999995,-351.60274888000004,False,True,True
poly_updown_btc_5m_volume_INV_NIGHT|UP|00-05|weekday,poly_updown_btc_5m_volume_INV_NIGHT,UP,00-05,weekday,BTC,volume_INV_NIGHT,283,-705.70059328,204.5286292573409,0.46996466431095407,58,-302.53422673999995,202.0523543202359,88,-126.93266247999998,-24.519698270977873,137,-276.23370406,26.995973208082905,116,92.5374572,-275.4938179425128,0.5344827586206896,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",INVERT,2,204.52862925734092,3,0.3255,204.5286292573409,-275.4938179425128,False,False,False
poly_updown_btc_5m_volume_INV_NIGHT|UP|00-05|weekend,poly_updown_btc_5m_volume_INV_NIGHT,UP,00-05,weekend,BTC,volume_INV_NIGHT,159,368.23109465999994,-633.1103271692739,0.5660377358490566,53,331.04741368000003,-409.5836090709482,0,0.0,0.0,106,37.18368097999999,-223.52671809832566,0,0.0,0.0,0.0,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",KEEP,2,368.23109466000005,2,0.1065,368.23109465999994,0.0,False,False,False
poly_updown_btc_5m_volume_INV_NIGHT|UP|06-11|weekday,poly_updown_btc_5m_volume_INV_NIGHT,UP,06-11,weekday,BTC,volume_INV_NIGHT,122,-447.04192558,246.9322806268396,0.4426229508196721,25,98.24102223999999,-145.15830911336417,43,-153.45223083999997,90.81366899433507,54,-391.83071698,301.2769207458688,63,-320.8381289799998,217.60464349767813,0.4126984126984127,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",INVERT,2,246.93228062683968,3,0.1845,246.9322806268396,217.60464349767813,False,False,False
poly_updown_eth_15m_volume_INV_NIGHT|DOWN|00-05|weekday,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,00-05,weekday,ETH,volume_INV_NIGHT,85,554.24787866,-692.7677503406005,0.6470588235294118,20,-17.214394119999994,-22.271356612765253,25,95.92365942000002,-143.20730180594748,40,475.53861336,-527.2890919218879,44,-225.33708864,145.09634286242095,0.4090909090909091,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",KEEP,2,554.24787866,3,0.008,554.24787866,-225.33708864,False,True,True
poly_updown_eth_15m_volume_INV_NIGHT|DOWN|00-05|weekend,poly_updown_eth_15m_volume_INV_NIGHT,DOWN,00-05,weekend,ETH,volume_INV_NIGHT,51,-213.25876571999993,127.44638848748178,0.43137254901960786,13,-38.50194108000001,18.82994939232624,0,0.0,0.0,38,-174.75682464,108.61643909515558,0,0.0,0.0,0.0,"{'selection': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'fold_a': (Timestamp('2026-05-06 23:06:00.702382+0000', tz='UTC'), Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC')), 'fold_b': (Timestamp('2026-05-10 10:12:35.017350533+0000', tz='UTC'), Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC')), 'fold_c': (Timestamp('2026-05-13 21:19:09.332319066+0000', tz='UTC'), Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC')), 'held_out': (Timestamp('2026-05-17 08:25:43.647287600+0000', tz='UTC'), Timestamp('2026-05-19 22:45:39.383514+0000', tz='UTC'))}",INVERT,2,127.44638848748183,2,0.197,127.44638848748178,0.0,False,False,False
