offset,direction,gates,n_gates,train_n,train_wr,train_dpt,val_n,val_wr,val_dpt,lock_n,lock_wr,lock_dpt,lock_dd,lock_streak,lock_days,lock_sharpe,sum_25_28d,gate_stack_str
840,BOTH,"['g_tr_above_ema200', 'g_tr_above_cloud', 'g_hawkes_imb_loose_with']",3,105,0.5619047619047619,3.2070291597147405,45,0.5333333333333333,3.2395762931841308,36,0.6111111111111112,9.419564937988616,109.49075273006105,2,4,27.21433147007109,2373.730364373131,g_tr_above_ema200+g_tr_above_cloud+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_cloud', 'g_rf_with', 'g_hawkes_imb_loose_with']",3,96,0.5625,3.6665151595896983,37,0.5135135135135135,5.011100664821781,33,0.6060606060606061,9.40814443393586,75.0,3,4,21.011632390018107,2173.281364239184,g_tr_above_cloud+g_rf_with+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_cloud', 'g_rf_with', 'g_hawkes_imbalance_with']",3,85,0.5764705882352941,5.402985495254308,33,0.48484848484848486,-0.47168626038036543,33,0.6060606060606061,9.40814443393586,75.0,3,4,21.011632390018107,2173.281364239184,g_tr_above_cloud+g_rf_with+g_hawkes_imbalance_with
120,DOWN,"['g_rf_with', 'g_imb5_with', 'g_hawkes_imb_loose_with']",3,159,0.5974842767295597,1.8747679867900537,76,0.6710526315789473,4.371739219393163,11,0.7272727272727273,9.360040825969536,54.954546420042156,2,1,0.0,720.7231435996542,g_rf_with+g_imb5_with+g_hawkes_imb_loose_with
120,DOWN,"['g_rf_with', 'g_imb5_with', 'g_hawkes_imbalance_with']",3,146,0.5821917808219178,1.510425867397091,61,0.6557377049180327,4.0346025005993145,11,0.7272727272727273,9.360040825969536,54.954546420042156,2,1,0.0,720.7231435996542,g_rf_with+g_imb5_with+g_hawkes_imbalance_with
240,DOWN,"['g_adx_trending', 'g_imb5_with']",2,309,0.5501618122977346,2.032648784261881,118,0.6610169491525424,6.842874444346954,10,0.6,9.249637341342314,75.0,3,1,0.0,647.474613893962,g_adx_trending+g_imb5_with
720,DOWN,"['g_ribbon_slope_with', 'g_rf_strong', 'g_imb5_with']",3,110,0.5818181818181818,5.985305271594834,46,0.45652173913043476,-1.2571636212548376,10,0.6,9.225906253269802,50.0,3,1,0.0,645.8134377288861,g_ribbon_slope_with+g_rf_strong+g_imb5_with
360,UP,"['g_mp_skew_strong_with', 'g_rf_with', 'g_imb5_with']",3,258,0.5813953488372093,3.219153094583143,91,0.5934065934065934,-1.2539957717153183,14,0.7142857142857143,9.219080259324242,43.87500045634805,1,1,0.0,903.4698654137757,g_mp_skew_strong_with+g_rf_with+g_imb5_with
360,UP,"['g_mp_skew_strong_with', 'g_rf_strong', 'g_imb5_with']",3,243,0.5596707818930041,2.292229130804599,89,0.5730337078651685,-1.9086141980290383,14,0.7142857142857143,9.219080259324242,43.87500045634805,1,1,0.0,903.4698654137757,g_mp_skew_strong_with+g_rf_strong+g_imb5_with
360,UP,"['g_mp_skew_with', 'g_rf_with', 'g_imb5_with']",3,258,0.5813953488372093,3.219153094583143,91,0.5934065934065934,-1.2539957717153183,14,0.7142857142857143,9.219080259324242,43.87500045634805,1,1,0.0,903.4698654137757,g_mp_skew_with+g_rf_with+g_imb5_with
360,UP,"['g_mp_skew_with', 'g_rf_strong', 'g_imb5_with']",3,243,0.5596707818930041,2.292229130804599,89,0.5730337078651685,-1.9086141980290383,14,0.7142857142857143,9.219080259324242,43.87500045634805,1,1,0.0,903.4698654137757,g_mp_skew_with+g_rf_strong+g_imb5_with
120,DOWN,"['g_tr_above_ema800', 'g_rf_strong', 'g_imb5_strong_with']",3,68,0.6470588235294118,2.0508938740364404,33,0.5757575757575758,-3.802088410406029,10,0.8,9.201312031352483,25.0,1,1,0.0,644.0918421946739,g_tr_above_ema800+g_rf_strong+g_imb5_strong_with
840,BOTH,"['g_tr_above_ema50', 'g_hawkes_imb_loose_with', 'g_hawkes_imb_strong_with']",3,79,0.569620253164557,4.789658381832296,32,0.5,3.253809319569692,38,0.6052631578947368,9.088990848061055,71.33908061411694,2,4,44.54394874379407,2417.671565584241,g_tr_above_ema50+g_hawkes_imb_loose_with+g_hawkes_imb_strong_with
840,BOTH,"['g_tr_above_ema50', 'g_hawkes_imbalance_with', 'g_hawkes_imb_strong_with']",3,79,0.569620253164557,4.789658381832296,32,0.5,3.253809319569692,38,0.6052631578947368,9.088990848061055,71.33908061411694,2,4,44.54394874379407,2417.671565584241,g_tr_above_ema50+g_hawkes_imbalance_with+g_hawkes_imb_strong_with
840,BOTH,"['g_hawkes_imb_strong_with', 'g_tr_above_ema50']",2,79,0.569620253164557,4.789658381832296,32,0.5,3.253809319569692,38,0.6052631578947368,9.088990848061055,71.33908061411694,2,4,44.54394874379407,2417.671565584241,g_hawkes_imb_strong_with+g_tr_above_ema50
600,BOTH,"['g_tr_above_cloud', 'g_imb1_strong_with', 'g_hawkes_imbalance_with']",3,114,0.6403508771929824,4.967870283740757,52,0.5769230769230769,-4.541331565327202,10,0.7,9.07900202162493,37.93283673176177,1,1,0.0,635.5301415137451,g_tr_above_cloud+g_imb1_strong_with+g_hawkes_imbalance_with
600,BOTH,"['g_tr_above_cloud', 'g_hawkes_imb_loose_with', 'g_imb1_strong_with']",3,133,0.6466165413533834,5.8921274624470055,56,0.5892857142857143,-2.6096525590552333,10,0.7,9.07900202162493,37.93283673176177,1,1,0.0,635.5301415137451,g_tr_above_cloud+g_hawkes_imb_loose_with+g_imb1_strong_with
840,BOTH,"['g_tr_above_ema50', 'g_rf_with', 'g_hawkes_imb_strong_with']",3,71,0.5633802816901409,5.708341541140463,30,0.5,3.8822178632002178,35,0.6,9.049888022246092,75.0,3,4,28.252325420675575,2217.2225654502927,g_tr_above_ema50+g_rf_with+g_hawkes_imb_strong_with
ALL,DOWN,"['g_imb1_strong_with', 'g_rf_in_band']",2,505,0.5801980198019802,2.206804257024351,120,0.6583333333333333,4.073178235038072,16,0.75,9.044107223265275,25.0,1,1,0.0,1012.9400090057109,g_imb1_strong_with+g_rf_in_band
600,BOTH,"['g_tr_above_ema800', 'g_queue_top_high', 'g_mp_skew_strong_with']",3,401,0.7331670822942643,1.7703361069190702,149,0.6778523489932886,-0.8018228843272452,20,0.8,9.043472716816165,50.0,2,1,0.0,1266.086180354263,g_tr_above_ema800+g_queue_top_high+g_mp_skew_strong_with
600,BOTH,"['g_tr_above_ema800', 'g_queue_top_high', 'g_mp_skew_with']",3,401,0.7331670822942643,1.7703361069190702,149,0.6778523489932886,-0.8018228843272452,20,0.8,9.043472716816165,50.0,2,1,0.0,1266.086180354263,g_tr_above_ema800+g_queue_top_high+g_mp_skew_with
600,BOTH,"['g_tr_above_ema800', 'g_queue_top_high', 'g_imb5_with']",3,336,0.7202380952380952,1.0044027752610163,136,0.7058823529411765,0.10032826981462876,18,0.7777777777777778,9.03073209462985,50.0,2,1,0.0,1137.872243923361,g_tr_above_ema800+g_queue_top_high+g_imb5_with
360,BOTH,"['g_imb1_strong_with', 'g_rf_with']",2,505,0.592079207920792,1.9625274483023956,175,0.5942857142857143,0.08223674887990472,24,0.7083333333333334,9.023523923578823,45.333332422706775,1,1,0.0,1515.9520191612423,g_imb1_strong_with+g_rf_with
360,BOTH,"['g_mp_skew_with', 'g_rf_with', 'g_imb1_strong_with']",3,504,0.5932539682539683,2.0160245265728367,175,0.5942857142857143,0.08223674887990472,24,0.7083333333333334,9.023523923578823,45.333332422706775,1,1,0.0,1515.9520191612423,g_mp_skew_with+g_rf_with+g_imb1_strong_with
360,BOTH,"['g_mp_skew_strong_with', 'g_rf_with', 'g_imb1_strong_with']",3,504,0.5932539682539683,2.0160245265728367,175,0.5942857142857143,0.08223674887990472,24,0.7083333333333334,9.023523923578823,45.333332422706775,1,1,0.0,1515.9520191612423,g_mp_skew_strong_with+g_rf_with+g_imb1_strong_with
840,DOWN,"['g_queue_top_high', 'g_sms_trend_with']",2,37,0.5945945945945946,1.407330156729514,31,0.6129032258064516,-3.6243401684090615,10,0.9,9.011284147214116,-0.0,1,1,0.0,630.7898903049881,g_queue_top_high+g_sms_trend_with
840,BOTH,"['g_cci_with', 'g_hawkes_imb_strong_with']",2,80,0.575,5.933411672393869,32,0.46875,1.662343228699934,41,0.6097560975609756,9.010616854624372,96.7069259939877,3,4,52.14273301197609,2586.0470372771947,g_cci_with+g_hawkes_imb_strong_with
60,DOWN,"['g_tr_above_cloud', 'g_imb5_with', 'g_hawkes_imb_strong_with']",3,123,0.6097560975609756,2.603613377778824,51,0.5686274509803921,0.514169014446324,13,0.7692307692307693,9.009618562532355,25.0,1,1,0.0,819.8752891904443,g_tr_above_cloud+g_imb5_with+g_hawkes_imb_strong_with
ALL,DOWN,"['g_imb1_strong_with', 'g_vol_contracting']",2,733,0.5934515688949522,2.407242471345406,228,0.6140350877192983,4.166723358377109,38,0.6842105263157895,8.982832320505246,225.0,9,1,0.0,2389.4333972543955,g_imb1_strong_with+g_vol_contracting
ALL,DOWN,"['g_f7_rsi_extreme_with', 'g_imb5_with']",2,505,0.5544554455445545,4.645207979402435,158,0.45569620253164556,0.6996397379460914,34,0.7058823529411765,8.976435011789235,112.06518686543886,3,1,0.0,2136.3915328058383,g_f7_rsi_extreme_with+g_imb5_with
ALL,DOWN,"['g_lm_extreme_stat', 'g_rf_strong']",2,393,0.5648854961832062,1.1394012733143304,164,0.6341463414634146,3.4634205763480543,34,0.7352941176470589,8.941020772761876,175.0,7,2,29.21884520345485,2127.9629439173264,g_lm_extreme_stat+g_rf_strong
840,BOTH,"['g_di_agrees', 'g_hawkes_imb_strong_with']",2,75,0.6,4.477316619544103,38,0.3684210526315789,-9.602607163948804,44,0.6363636363636364,8.883543967607055,125.0,5,4,26.66495892602709,2736.131542022973,g_di_agrees+g_hawkes_imb_strong_with
600,BOTH,"['g_tr_above_ema200', 'g_hawkes_imb_loose_with', 'g_imb1_strong_with']",3,132,0.6590909090909091,6.05562005090353,61,0.6065573770491803,-2.059160844773759,11,0.7272727272727273,8.841716083919174,37.93283673176177,1,1,0.0,680.8121384617764,g_tr_above_ema200+g_hawkes_imb_loose_with+g_imb1_strong_with
600,BOTH,"['g_tr_above_ema200', 'g_imb1_strong_with', 'g_hawkes_imbalance_with']",3,111,0.6486486486486487,6.0317211241101525,57,0.5964912280701754,-3.782763326686329,11,0.7272727272727273,8.841716083919174,37.93283673176177,1,1,0.0,680.8121384617764,g_tr_above_ema200+g_imb1_strong_with+g_hawkes_imbalance_with
120,DOWN,"['g_tr_above_cloud', 'g_imb5_with', 'g_imb1_strong_with']",3,274,0.6204379562043796,2.4193514614871856,120,0.6083333333333333,0.2981938345192793,11,0.7272727272727273,8.829170795322613,32.05946673001186,1,1,0.0,679.8461512398411,g_tr_above_cloud+g_imb5_with+g_imb1_strong_with
120,BOTH,"['g_tr_above_ema50', 'g_imb1_strong_with', 'g_hawkes_imbalance_with']",3,212,0.6698113207547169,3.4907994697317966,85,0.6352941176470588,1.8416081520108685,16,0.6875,8.758030043035815,50.0,2,1,0.0,980.8993648200112,g_tr_above_ema50+g_imb1_strong_with+g_hawkes_imbalance_with
120,BOTH,"['g_tr_above_ema50', 'g_hawkes_imb_loose_with', 'g_imb1_strong_with']",3,230,0.6695652173913044,3.4197880544277717,100,0.65,2.7598877363771606,16,0.6875,8.758030043035815,50.0,2,1,0.0,980.8993648200112,g_tr_above_ema50+g_hawkes_imb_loose_with+g_imb1_strong_with
ALL,DOWN,"['g_f7_rsi_extreme_with', 'g_hawkes_imb_strong_with']",2,523,0.5525812619502868,3.650963571004159,173,0.5838150289017341,7.643983518573087,61,0.6065573770491803,8.744894378990699,385.2318545586299,11,1,0.0,3734.0698998290286,g_f7_rsi_extreme_with+g_hawkes_imb_strong_with
720,DOWN,"['g_queue_top_high', 'g_tr_above_pp']",2,92,0.6195652173913043,4.640922070696469,60,0.6333333333333333,-0.6582984568898164,13,0.6923076923076923,8.741828294626881,50.0,2,1,0.0,795.5063748110462,g_queue_top_high+g_tr_above_pp
360,BOTH,"['g_ribbon_slope_with', 'g_imb1_strong_with', 'g_hawkes_imbalance_with']",3,194,0.5979381443298969,4.694381582539956,81,0.6296296296296297,1.364688104955208,13,0.6153846153846154,8.740688689799104,65.35899582637205,2,1,0.0,795.4026707717185,g_ribbon_slope_with+g_imb1_strong_with+g_hawkes_imbalance_with
360,UP,"['g_mp_skew_with', 'g_ribbon_slope_with', 'g_imb5_with']",3,256,0.5546875,1.987543928990527,89,0.6292134831460674,0.24818695324008672,14,0.6428571428571429,8.724384726581045,43.87500045634806,1,1,0.0,854.9897032049424,g_mp_skew_with+g_ribbon_slope_with+g_imb5_with
360,UP,"['g_mp_skew_strong_with', 'g_ribbon_slope_with', 'g_imb5_with']",3,256,0.5546875,1.987543928990527,89,0.6292134831460674,0.24818695324008672,14,0.6428571428571429,8.724384726581045,43.87500045634806,1,1,0.0,854.9897032049424,g_mp_skew_strong_with+g_ribbon_slope_with+g_imb5_with
480,DOWN,"['g_tr_above_cloud', 'g_imb5_with', 'g_hawkes_imb_strong_with']",3,107,0.6542056074766355,4.582681284337923,40,0.425,-6.660375049146568,11,0.7272727272727273,8.718675098356648,50.0,2,1,0.0,671.337982573462,g_tr_above_cloud+g_imb5_with+g_hawkes_imb_strong_with
120,DOWN,"['g_tr_above_ema200', 'g_rf_with', 'g_imb5_strong_with']",3,78,0.6538461538461539,2.076324387605754,44,0.5909090909090909,-2.581044120917166,10,0.8,8.71696595572607,25.0,1,1,0.0,610.1876169008249,g_tr_above_ema200+g_rf_with+g_imb5_strong_with
840,DOWN,"['g_bb_pos_with', 'g_vol_expanding']",2,89,0.5617977528089888,2.6703345419541273,24,0.625,12.170829819836397,21,0.6190476190476191,8.683784801609647,91.89972801553215,2,4,8.384117985764785,1276.5163658366182,g_bb_pos_with+g_vol_expanding
120,DOWN,"['g_imb5_with', 'g_hawkes_imb_loose_with', 'g_hawkes_imb_strong_with']",3,200,0.565,2.0472285455052432,82,0.5975609756097561,1.5647938534090275,11,0.7272727272727273,8.669199224585528,29.954546420042156,1,1,0.0,667.5283402930856,g_imb5_with+g_hawkes_imb_loose_with+g_hawkes_imb_strong_with
120,DOWN,"['g_imb5_with', 'g_hawkes_imbalance_with', 'g_hawkes_imb_strong_with']",3,200,0.565,2.0472285455052432,82,0.5975609756097561,1.5647938534090275,11,0.7272727272727273,8.669199224585528,29.954546420042156,1,1,0.0,667.5283402930856,g_imb5_with+g_hawkes_imbalance_with+g_hawkes_imb_strong_with
120,DOWN,"['g_hawkes_imb_strong_with', 'g_imb5_with']",2,200,0.565,2.0472285455052432,82,0.5975609756097561,1.5647938534090275,11,0.7272727272727273,8.669199224585528,29.954546420042156,1,1,0.0,667.5283402930856,g_hawkes_imb_strong_with+g_imb5_with
120,BOTH,"['g_imb_change_with', 'g_vwap_25_75']",2,250,0.56,2.262427954672652,104,0.4423076923076923,-5.489118892439017,11,0.7272727272727273,8.642527572660072,25.0,1,1,0.0,665.4746230948256,g_imb_change_with+g_vwap_25_75
60,DOWN,"['g_cci_with', 'g_f7_rsi_strong_with']",2,170,0.611764705882353,1.1615278984082207,59,0.5084745762711864,-2.9336112642781416,13,0.7692307692307693,8.641681026127667,25.0,2,1,0.0,786.3929733776177,g_cci_with+g_f7_rsi_strong_with
600,BOTH,"['g_tr_above_ema800', 'g_mp_skew_with', 'g_imb1_strong_with']",3,364,0.7115384615384616,1.3644865104062143,138,0.6521739130434783,-1.6493798956491263,18,0.7777777777777778,8.622137641976831,50.0,2,1,0.0,1086.3893428890808,g_tr_above_ema800+g_mp_skew_with+g_imb1_strong_with
600,BOTH,"['g_imb1_strong_with', 'g_tr_above_ema800']",2,364,0.7115384615384616,1.3644865104062143,138,0.6521739130434783,-1.6493798956491263,18,0.7777777777777778,8.622137641976831,50.0,2,1,0.0,1086.3893428890808,g_imb1_strong_with+g_tr_above_ema800
600,BOTH,"['g_tr_above_ema800', 'g_mp_skew_strong_with', 'g_imb1_strong_with']",3,364,0.7115384615384616,1.3644865104062143,138,0.6521739130434783,-1.6493798956491263,18,0.7777777777777778,8.622137641976831,50.0,2,1,0.0,1086.3893428890808,g_tr_above_ema800+g_mp_skew_strong_with+g_imb1_strong_with
600,BOTH,"['g_tr_above_ema800', 'g_queue_top_high', 'g_imb1_strong_with']",3,305,0.740983606557377,2.1938975801976195,123,0.6585365853658537,-1.3342905518897847,18,0.7777777777777778,8.622137641976831,50.0,2,1,0.0,1086.3893428890808,g_tr_above_ema800+g_queue_top_high+g_imb1_strong_with
600,BOTH,"['g_tr_above_ema800', 'g_tr_above_ema200', 'g_queue_top_high']",3,387,0.7364341085271318,1.235501438304478,149,0.697986577181208,0.15171035548573764,19,0.7894736842105263,8.585738090442444,43.53114329313839,1,1,0.0,1141.9031660288451,g_tr_above_ema800+g_tr_above_ema200+g_queue_top_high
840,BOTH,"['g_bb_pos_with', 'g_f7_rsi_mid']",2,104,0.5769230769230769,5.4490310059880915,56,0.6071428571428571,2.666401924823836,10,0.7,8.554680281066322,55.32575904746953,2,1,0.0,598.8276196746426,g_bb_pos_with+g_f7_rsi_mid
840,BOTH,"['g_f7_rsi_mid', 'g_tr_above_ema50']",2,108,0.5555555555555556,5.136576611272727,56,0.6071428571428571,4.884627592203659,10,0.7,8.554680281066322,55.32575904746953,2,1,0.0,598.8276196746426,g_f7_rsi_mid+g_tr_above_ema50
840,BOTH,"['g_cci_with', 'g_f7_rsi_mid']",2,103,0.5728155339805825,5.265050869983983,56,0.5714285714285714,0.09101302121593921,10,0.7,8.554680281066322,55.32575904746953,2,1,0.0,598.8276196746426,g_cci_with+g_f7_rsi_mid
240,DOWN,"['g_mp_skew_strong_with', 'g_queue_top_high']",2,508,0.5905511811023622,1.2651499512324182,187,0.5935828877005348,0.4318864907131955,34,0.6764705882352942,8.547414171568173,75.0,3,1,0.0,2034.284572833225,g_mp_skew_strong_with+g_queue_top_high
240,DOWN,"['g_queue_top_high', 'g_mp_skew_with', 'g_mp_skew_strong_with']",3,508,0.5905511811023622,1.2651499512324182,187,0.5935828877005348,0.4318864907131955,34,0.6764705882352942,8.547414171568173,75.0,3,1,0.0,2034.284572833225,g_queue_top_high+g_mp_skew_with+g_mp_skew_strong_with
240,DOWN,"['g_mp_skew_with', 'g_queue_top_high']",2,508,0.5905511811023622,1.2651499512324182,187,0.5935828877005348,0.4318864907131955,34,0.6764705882352942,8.547414171568173,75.0,3,1,0.0,2034.284572833225,g_mp_skew_with+g_queue_top_high
120,BOTH,"['g_imb_change_with', 'g_vwap_20_80']",2,269,0.550185873605948,2.1738323517333473,109,0.44954128440366975,-4.80926846241193,12,0.75,8.5321654921336,25.0,1,1,0.0,716.7019013392224,g_imb_change_with+g_vwap_20_80
120,DOWN,"['g_rf_with', 'g_rf_strong', 'g_imb1_strong_with']",3,269,0.5985130111524164,1.9463793936399176,113,0.5752212389380531,0.33542284355649615,11,0.7272727272727273,8.518049442370108,32.05946673001186,1,1,0.0,655.8898070624983,g_rf_with+g_rf_strong+g_imb1_strong_with
120,DOWN,"['g_mp_skew_with', 'g_rf_strong', 'g_imb1_strong_with']",3,273,0.5970695970695971,1.9191507704086312,114,0.5789473684210527,0.4905344483412699,11,0.7272727272727273,8.518049442370108,32.05946673001186,1,1,0.0,655.8898070624983,g_mp_skew_with+g_rf_strong+g_imb1_strong_with
120,DOWN,"['g_imb1_strong_with', 'g_rf_strong']",2,273,0.5970695970695971,1.9191507704086312,114,0.5789473684210527,0.4905344483412699,11,0.7272727272727273,8.518049442370108,32.05946673001186,1,1,0.0,655.8898070624983,g_imb1_strong_with+g_rf_strong
120,DOWN,"['g_mp_skew_strong_with', 'g_rf_strong', 'g_imb1_strong_with']",3,273,0.5970695970695971,1.9191507704086312,114,0.5789473684210527,0.4905344483412699,11,0.7272727272727273,8.518049442370108,32.05946673001186,1,1,0.0,655.8898070624983,g_mp_skew_strong_with+g_rf_strong+g_imb1_strong_with
120,DOWN,"['g_tr_above_ema50', 'g_imb5_with', 'g_imb1_strong_with']",3,245,0.6408163265306123,3.4289384627226984,100,0.58,-1.4181323899785698,10,0.7,8.486590670664153,32.05946673001187,1,1,0.0,594.0613469464907,g_tr_above_ema50+g_imb5_with+g_imb1_strong_with
360,DOWN,"['g_hawkes_imbalance_with', 'g_hawkes_imb_strong_with', 'g_f7_rsi_extreme_with']",3,74,0.5540540540540541,3.8674407739694816,25,0.56,10.099278524128948,10,0.6,8.475830664540542,64.49999940395354,2,1,0.0,593.3081465178379,g_hawkes_imbalance_with+g_hawkes_imb_strong_with+g_f7_rsi_extreme_with
360,DOWN,"['g_f7_rsi_extreme_with', 'g_hawkes_imb_strong_with']",2,74,0.5540540540540541,3.8674407739694816,25,0.56,10.099278524128948,10,0.6,8.475830664540542,64.49999940395354,2,1,0.0,593.3081465178379,g_f7_rsi_extreme_with+g_hawkes_imb_strong_with
360,DOWN,"['g_hawkes_imb_loose_with', 'g_hawkes_imb_strong_with', 'g_f7_rsi_extreme_with']",3,74,0.5540540540540541,3.8674407739694816,25,0.56,10.099278524128948,10,0.6,8.475830664540542,64.49999940395354,2,1,0.0,593.3081465178379,g_hawkes_imb_loose_with+g_hawkes_imb_strong_with+g_f7_rsi_extreme_with
840,DOWN,"['g_mp_skew_with', 'g_rf_fresh']",2,88,0.625,3.869127472088282,38,0.631578947368421,10.4033855564043,26,0.6153846153846154,8.437119268465283,102.62564772988787,4,4,11.247475951189859,1535.5557068606813,g_mp_skew_with+g_rf_fresh
840,DOWN,"['g_mp_skew_strong_with', 'g_rf_fresh']",2,88,0.625,3.869127472088282,38,0.631578947368421,10.4033855564043,26,0.6153846153846154,8.437119268465283,102.62564772988787,4,4,11.247475951189859,1535.5557068606813,g_mp_skew_strong_with+g_rf_fresh
360,UP,"['g_tr_above_ema50', 'g_imb5_with', 'g_hawkes_imbalance_with']",3,108,0.6203703703703703,3.968904741247715,40,0.625,-0.5926476075825065,10,0.7,8.369566685282047,25.0,1,1,0.0,585.8696679697432,g_tr_above_ema50+g_imb5_with+g_hawkes_imbalance_with
360,UP,"['g_tr_above_ema50', 'g_imb5_with', 'g_hawkes_imb_loose_with']",3,131,0.6183206106870229,4.244897789275783,49,0.5918367346938775,-1.9737816671448023,10,0.7,8.369566685282047,25.0,1,1,0.0,585.8696679697432,g_tr_above_ema50+g_imb5_with+g_hawkes_imb_loose_with
120,DOWN,"['g_rf_with', 'g_ribbon_slope_with', 'g_imb5_strong_with']",3,100,0.57,2.066329391348122,59,0.559322033898305,-0.6943496344340233,12,0.75,8.365376233955017,50.0,2,1,0.0,702.6916036522214,g_rf_with+g_ribbon_slope_with+g_imb5_strong_with
120,DOWN,"['g_ribbon_slope_with', 'g_imb5_with', 'g_imb5_strong_with']",3,115,0.5565217391304348,1.5791219950175115,64,0.578125,0.039952634495651784,12,0.75,8.365376233955017,50.0,2,1,0.0,702.6916036522214,g_ribbon_slope_with+g_imb5_with+g_imb5_strong_with
120,DOWN,"['g_imb5_strong_with', 'g_ribbon_slope_with']",2,115,0.5565217391304348,1.5791219950175115,64,0.578125,0.039952634495651784,12,0.75,8.365376233955017,50.0,2,1,0.0,702.6916036522214,g_imb5_strong_with+g_ribbon_slope_with
ALL,DOWN,"['g_imb5_with', 'g_vol_contracting']",2,970,0.5556701030927835,1.333136991418753,318,0.5691823899371069,2.8276864541137563,55,0.6727272727272727,8.314090282911822,275.0,11,1,0.0,3200.9247589210513,g_imb5_with+g_vol_contracting
60,BOTH,"['g_vwap_premium', 'g_hawkes_imb_loose_with', 'g_imb5_strong_with']",3,120,0.6583333333333333,2.8599506686373126,47,0.6808510638297872,2.4926719824252492,11,0.8181818181818182,8.280728737555286,24.999999999999996,1,1,0.0,637.6161127917571,g_vwap_premium+g_hawkes_imb_loose_with+g_imb5_strong_with
60,BOTH,"['g_vwap_premium', 'g_hawkes_imbalance_with', 'g_imb5_strong_with']",3,112,0.6517857142857143,2.605399571280863,42,0.6904761904761905,3.139148104344413,11,0.8181818181818182,8.280728737555286,24.999999999999996,1,1,0.0,637.6161127917571,g_vwap_premium+g_hawkes_imbalance_with+g_imb5_strong_with
60,BOTH,"['g_vwap_premium', 'g_hawkes_imb_strong_with', 'g_imb5_strong_with']",3,80,0.625,1.5398945223770073,31,0.6451612903225806,1.0131543254588604,11,0.8181818181818182,8.280728737555286,24.999999999999996,1,1,0.0,637.6161127917571,g_vwap_premium+g_hawkes_imb_strong_with+g_imb5_strong_with
120,DOWN,"['g_mp_skew_strong_with', 'g_ribbon_slope_with', 'g_imb5_with']",3,249,0.5783132530120482,1.2409307608527964,137,0.5985401459854015,2.152229859320727,14,0.7142857142857143,8.237544189349007,51.69447436284673,2,1,0.0,807.2793305562027,g_mp_skew_strong_with+g_ribbon_slope_with+g_imb5_with
120,DOWN,"['g_mp_skew_with', 'g_ribbon_slope_with', 'g_imb5_with']",3,249,0.5783132530120482,1.2409307608527964,137,0.5985401459854015,2.152229859320727,14,0.7142857142857143,8.237544189349007,51.69447436284673,2,1,0.0,807.2793305562027,g_mp_skew_with+g_ribbon_slope_with+g_imb5_with
720,DOWN,"['g_di_agrees', 'g_queue_top_high']",2,117,0.5897435897435898,2.2177952944809083,46,0.6086956521739131,-1.96250456300696,18,0.7222222222222222,8.236888888107574,50.0,2,1,0.0,1037.8479999015542,g_di_agrees+g_queue_top_high
120,DOWN,"['g_imb5_strong_with', 'g_mp_our_side_calm']",2,114,0.6140350877192983,1.8710710418534906,54,0.5925925925925926,-2.0311207773484177,12,0.75,8.175659585151402,50.0,2,1,0.0,686.7554051527179,g_imb5_strong_with+g_mp_our_side_calm
840,BOTH,"['g_tr_above_ema50', 'g_rf_strong', 'g_hawkes_imb_loose_with']",3,100,0.57,3.2207140472917954,38,0.5,6.316581454042423,35,0.6285714285714286,8.157788426887032,118.87500045634806,3,4,15.370068326745313,1998.658164587323,g_tr_above_ema50+g_rf_strong+g_hawkes_imb_loose_with
840,BOTH,"['g_tr_above_ema50', 'g_rf_strong', 'g_hawkes_imbalance_with']",3,88,0.5795454545454546,4.912747118225183,33,0.48484848484848486,1.9410219412925498,35,0.6285714285714286,8.157788426887032,118.87500045634806,3,4,15.370068326745313,1998.658164587323,g_tr_above_ema50+g_rf_strong+g_hawkes_imbalance_with
480,BOTH,"['g_rf_with', 'g_imb5_with', 'g_hawkes_imb_strong_with']",3,142,0.6197183098591549,5.320816498908923,68,0.5294117647058824,-3.300477664233979,14,0.6428571428571429,8.156033969446161,75.31007522716669,2,1,0.0,799.2913290057239,g_rf_with+g_imb5_with+g_hawkes_imb_strong_with
600,BOTH,"['g_mp_skew_strong_with', 'g_ribbon_slope_with', 'g_hawkes_imb_strong_with']",3,122,0.6147540983606558,4.938092246455025,50,0.5,-7.571813982045146,54,0.6481481481481481,8.100425202988296,121.4380394460029,4,4,11.336856281291126,3061.960726729576,g_mp_skew_strong_with+g_ribbon_slope_with+g_hawkes_imb_strong_with
600,BOTH,"['g_mp_skew_with', 'g_ribbon_slope_with', 'g_hawkes_imb_strong_with']",3,122,0.6147540983606558,4.938092246455025,50,0.5,-7.571813982045146,54,0.6481481481481481,8.100425202988296,121.4380394460029,4,4,11.336856281291126,3061.960726729576,g_mp_skew_with+g_ribbon_slope_with+g_hawkes_imb_strong_with
120,DOWN,"['g_tr_above_ema800', 'g_queue_top_high', 'g_imb5_with']",3,271,0.6199261992619927,1.1216175302109814,107,0.6261682242990654,-0.17250625820087692,14,0.7857142857142857,8.089021247128123,35.61111081676718,1,1,0.0,792.7240822185561,g_tr_above_ema800+g_queue_top_high+g_imb5_with
