sleeve_id,anchor,gate_stack,conviction_method,n_gates,n_train,n_val,n_lockbox,wr_train,wr_val,wr_lockbox,dpt_25_lockbox,sum_25_28d_const,max_dd_25,loss_streak,sharpe,bootstrap_p_lockbox,obj_score,offset,direction,sum_kelly_28d,sum_linear_28d,avg_stake_kelly,avg_stake_linear,sum_25_28d_kelly
btc15m_v6_off840_BOTH_01,offset_840s,g_tr_above_ema800+g_ribbon_slope_with+g_hawkes_imb_loose_with,B,3,74,22,21,0.6351351351351351,0.5909090909090909,0.6666666666666666,16.275146974409985,2392.446605238268,93.87500045634806,3,15.558962444203347,0.041,74.58209295676527,840,BOTH,478.4893210476535,1734.6738690041273,5.0,19.285714285714285,478.4893210476535
btc15m_v6_off600_DOWN_02,offset_600s,g_rf_in_band+g_tr_above_ema800,B,2,101,30,16,0.6138613861386139,0.6333333333333333,0.9375,17.253639225548863,1932.4075932614728,25.0,1,15.244011929233192,0.001,69.01455690219545,600,DOWN,386.48151865229454,1311.9360765002305,5.0,15.0,386.48151865229454
btc15m_v6_off600_DOWN_03,offset_600s,g_tr_above_ema200+g_mp_skew_strong_with+g_rf_with,B,3,202,71,34,0.6336633663366337,0.6197183098591549,0.8529411764705882,11.806014118136716,2809.8313601165382,71.65909075823205,2,22.932704316968795,0.001,68.84030039271966,600,DOWN,561.9662720233079,2169.219601313115,5.0,14.117647058823529,561.9662720233079
btc15m_v6_off840_BOTH_04,offset_840s,g_mp_skew_strong_with+g_ribbon_slope_with+g_hawkes_imbalance_with,B,3,37,18,21,0.6486486486486487,0.6666666666666666,0.7142857142857143,12.775085358873,1877.937547754331,71.01162838084817,2,16.442993361539603,0.002,58.54279566655761,840,BOTH,424.68074302266245,1323.3959456195657,5.260324134268717,14.047619047619047,424.68074302266245
btc15m_v6_off600_BOTH_05,offset_600s,g_vwap_premium+g_tr_above_ema50+g_mp_skew_with,B,3,195,74,44,0.6923076923076923,0.6891891891891891,0.8181818181818182,6.773358126618615,2086.1943029985337,50.0,2,36.97546211328903,0.001,44.929374953397016,600,BOTH,417.23886059970664,1548.8212420848133,5.0,16.136363636363637,417.23886059970664
