asset,slug,timeframe,window_start_unix,outcome_up,strike_price,settlement_price,abs_move_pct,btc_close_at_ws,ret_5m,ret_15m,ret_1h,oi_now,oi_delta_5m,oi_delta_15m,oi_delta_1h,oiv_delta_5m,ls_count,ls_count_delta_5m,ls_top_count,ls_top_sum,smart_minus_retail,taker_ratio,taker_delta_5m,book_skew,entry_yes_ask,entry_no_ask,votes_up,prob_a,prob_b,prob_c
sol,sol-updown-5m-1776917400,5m,1776917400,1,85.77,85.82,0.0005829544129649,85.86,0.0018652371926804,0.0025655990749323,-0.0008149485287171,9294597.01,0.0002139711326227,0.0002779860223109,-0.0023041236895453,0.0012962821193769,1.87981896,0.0059988699999999,2.00626667,1.831668,0.1264477100000001,0.790322,0.0104509999999999,-0.9918752457082952,0.51,0.5,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776917700,5m,1776917700,0,85.82,85.78,0.0004660918200885,85.8,-0.0006990563024979,0.0013995803544232,-0.000349589236212,9302292.78,0.0008279831811663,0.0009553560996644,-0.0001494773553384,0.0015285160672009,1.89360406,0.0137850999999999,2.0139995,1.831418,0.1203954400000002,1.732164,0.941842,-0.9818346957311536,0.51,0.5,1,0.4933333333333333,0.5173913043478258,0.0
sol,sol-updown-5m-1776918000,5m,1776918000,1,85.78,85.79,0.0001165772907437,85.83,0.0003495892362119,0.0015157701263943,0.0008158984076367,9295400.96,-0.0007408732624301,0.0003004861285098,-0.0009628497099605,-0.0012594521710577,1.89904042,0.00543636,2.02012712,1.831336,0.1210867000000002,1.349367,-0.382797,0.3974540311173974,0.5,0.54,3,0.5738636363636364,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776918300,5m,1776918300,1,85.79,85.8,0.0001165637020631,85.75,-0.0009325096840792,-0.0012819767503652,-0.0006994637729803,9298863.56,0.0003725067928646,0.0004590355015294,-0.0005694978066729,0.0004460781840085,1.9053399,0.00629948,2.02590188,1.840638,0.1205619800000001,1.199852,-0.149515,-0.5477159656264133,0.51,0.53,0,0.4558823529411764,0.5173913043478258,0.5543478260869565
sol,sol-updown-5m-1776918600,5m,1776918600,1,85.8,85.92,0.0013986013986013,85.84,0.0010490122763937,0.0004660918285265,0.0011656371526121,9300176.89,0.0001412355382488,-0.0002274589770543,-0.0007916319468058,0.0003129398989989,1.90754932,0.00220942,2.02729033,1.839918,0.11974101,2.065829,0.865977,-0.5355658763138598,0.5,0.51,3,0.5738636363636364,0.5173913043478258,0.5555555555555556
sol,sol-updown-5m-1776918900,5m,1776918900,1,85.92,85.95,0.0003491620111731,85.91,0.000815138327522,0.0009316409198365,0.001630941647635,9287017.0,-0.0014150150212896,-0.00090194710654,-0.0017289856782209,-0.0001794222500303,1.92082532,0.013276,2.03748041,1.834731,0.11665509,1.204487,-0.8613419999999998,-0.0217391304347826,0.48,0.59,3,0.5738636363636364,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776919200,5m,1776919200,0,85.95,85.92,0.000349040139616,85.92,0.0001163941105895,0.0019805447145052,0.0044325279617918,9285115.74,-0.0002047223559512,-0.0014784408773496,-0.0012986515908993,5.31841210407169e-05,1.92530032,0.004475,2.04275758,1.834779,0.1174572599999999,1.325469,0.1209819999999999,-0.6528380489498351,0.5,0.51,3,0.5738636363636364,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776919500,5m,1776919500,1,85.92,85.94,0.0002327746741154,85.92,0.0,0.0009315324381114,0.0031474059904254,9285751.16,6.843425734182063e-05,-0.0015511242603902,-0.0006062433755832,-0.0001035304689599,1.92768909,0.00238877,2.04233668,1.835231,0.1146475899999999,1.111002,-0.2144669999999999,0.0107391029690461,0.5,0.51,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776919800,5m,1776919800,1,85.94,85.96,0.0002327205026762,85.91,-0.0001163941105894,0.0,0.0029142644627401,9275198.43,-0.00113644333325,-0.0012725905422591,-0.0018828616944782,-0.0009263082413157,1.92681127,-0.0008778200000001,2.04301143,1.840152,0.11620016,1.137263,0.0262609999999998,-0.0526315789473684,0.5,0.52,1,0.4933333333333333,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776920100,5m,1776920100,1,85.96,85.96,0.0,85.92,0.0001163941105895,0.0,0.0032641670390724,9281113.85,0.0006377674876332,-0.0004310005509958,-0.0011730621635873,0.0007953152733568,1.93094388,0.00413261,2.04575451,1.839778,0.11481063,0.824648,-0.3126149999999998,0.2136012364760432,0.49,0.53,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776920400,5m,1776920400,1,85.96,86.09,0.0015123313168915,86.01,0.0010469378028337,0.0010469378028337,0.0038441424238948,9280525.78,-6.33620069212526e-05,-0.0005627309961212,-0.0013868401471646,7.083725332890367e-05,1.93723781,0.00629393,2.05091893,1.836614,0.1136811199999998,1.216068,0.3914199999999999,-0.8148148148148148,0.4,0.61,3,0.5738636363636364,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776920700,5m,1776920700,0,86.09,85.99,0.0011615750958299,86.09,0.0009296921064751,0.0020930240198982,0.0045404350661291,9268608.68,-0.0012840975050876,-0.0007104699753577,-0.0025826956539457,0.0002612727473529,1.94530831,0.0080704999999998,2.05455118,1.839916,0.1092428699999998,1.919499,0.7034310000000001,-0.6240601503759399,0.51,0.5,3,0.5738636363636364,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776921000,5m,1776921000,1,85.99,85.97,0.0002325851843237,85.88,-0.0024422876592831,-0.0004656577499743,0.0002329102141656,9265969.32,-0.0002847633437901,-0.001631757808897,-0.0030800356345949,-0.002482896949664,1.96732542,0.0220171100000001,2.07249588,1.848112,0.1051704599999998,0.620571,-1.298928,-0.0553424657534247,0.5,0.54,1,0.4933333333333333,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776921300,5m,1776921300,1,85.97,86.01,0.000465278585553,85.98,0.0011637380575552,-0.0003488574952527,0.0020957045742189,9276711.95,0.001159363864589,-0.0004109497770287,-0.0027499489217324,0.001916887212648,1.96791732,0.0005918999999998,2.07298392,1.849661,0.1050666,1.318146,0.6975750000000001,-0.499688990255028,0.52,0.49,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776921600,5m,1776921600,0,86.01,86.0,0.0001162655505173,86.03,0.0005813615651211,-0.0006971880366064,0.0023274769031282,9276133.1,-6.239818624520499e-05,0.000811817637337,-0.0020728379639474,0.0002655157330389,1.96864516,0.0007278399999999,2.07479592,1.848532,0.1061507600000002,1.447332,0.129186,0.0,0.59,0.59,2,0.5270588235294118,0.5173913043478258,0.35294117647058826
sol,sol-updown-5m-1776921900,5m,1776921900,0,86.0,85.97,0.0003488372093023,85.91,-0.0013958359832917,0.0003492636393848,0.0018641506039158,9274373.9,-0.0001896479902815,0.000907037322243,-0.0026336185967223,-0.0003801705481245,1.97403567,0.00539051,2.07874066,1.846764,0.1047049899999998,1.008177,-0.4391549999999999,-0.093655589123867,0.51,0.5,2,0.5270588235294118,0.5173913043478258,0.5543478260869565
sol,sol-updown-5m-1776922200,5m,1776922200,0,85.97,85.73,0.0027916715133185,85.94,0.0003491416968839,-0.0004653327212864,0.0011642800244058,9273719.37,-7.057403627008796e-05,-0.0003225905920254,-0.0028448405135659,-0.0003270888186083,1.97532247,0.0012868000000001,2.07821406,1.847781,0.10289159,0.811021,-0.1971560000000001,0.908958540884359,0.51,0.5,2,0.5270588235294118,0.5173913043478258,0.5543478260869565
sol,sol-updown-5m-1776922500,5m,1776922500,0,85.73,85.6,0.0015163886620786,85.62,-0.0037304776300489,-0.0047771719164566,-0.003381335933165,9273475.12,-2.6337868362702466e-05,-0.0002865396573492,-0.0014581517402197,-0.0026053947627306,1.98741772,0.01209525,2.09123298,1.854958,0.1038152599999999,0.548066,-0.2629549999999999,-0.9683511995916284,0.53,0.49,0,0.4558823529411764,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776922800,5m,1776922800,1,85.6,85.7,0.0011682242990654,85.67,0.0005838052591525,-0.0027975306740124,-0.0029139247846019,9269103.39,-0.0004714230580691,-0.0005682874183021,-0.00172451808339,-0.0020587203962714,1.99061209,0.0031943699999998,2.10347693,1.867073,0.1128648399999998,0.847956,0.29989,-0.5414462081128748,0.56,0.48,1,0.4933333333333333,0.5173913043478258,0.5543478260869565
sol,sol-updown-5m-1776923100,5m,1776923100,1,85.7,85.84,0.0016336056009334,85.74,0.0008167551938782,-0.002329917177018,-0.0020971695907236,9276592.97,0.0008080155852054,0.0003098648864983,-0.0009862626988594,0.0020489332847875,1.99411544,0.0035033500000001,2.10675702,1.867884,0.1126415799999998,1.759546,0.91159,-0.8768423177871998,0.59,0.42,1,0.4933333333333333,0.5173913043478258,0.5555555555555556
sol,sol-updown-5m-1776923400,5m,1776923400,1,85.84,85.81,0.0003494874184529,85.85,0.0012821261736534,0.0026826866266843,-0.0006986493064806,9277173.99,6.263290864194637e-05,0.0003988655765112,0.0002129938259445,0.001538486488583,2.002343,0.0082275600000001,2.11044986,1.868125,0.1081068599999999,1.214398,-0.545148,-0.4499320344358858,0.51,0.5,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776923700,5m,1776923700,1,85.81,85.87,0.0006992192052208,85.85,0.0,0.0020988813675317,-0.00081504341707,9277790.6,6.646528357268089e-05,0.0009372222570493,-0.0003580658586577,0.0005745783412909,2.00414243,0.0017994299999997,2.11525402,1.867859,0.1111115900000001,0.958244,-0.2561540000000001,0.6333197223356472,0.59,0.5,1,0.4933333333333333,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776924000,5m,1776924000,1,85.87,86.0,0.0015139163852334,85.88,0.0003493856670956,0.0016315118407492,-0.001512595552808,9278566.21,8.359856709860836e-05,0.0002127117149994,-0.0002111485972293,-0.0002659587899679,2.00029236,-0.0038500699999999,2.11096898,1.868521,0.11067662,1.995842,1.037598,0.1880793147952598,0.51,0.5,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776924300,5m,1776924300,1,86.0,86.02,0.0002325581395348,86.1,0.0025584384231048,0.0029078240902005,0.0001161507638217,9275314.89,-0.0003504118983918,-0.0002003950774237,0.0007235400944773,0.0014255812885817,2.00527153,0.0049791699999999,2.11212082,1.869589,0.1068492899999999,1.652009,-0.3438329999999998,0.325820351342393,0.59,0.59,3,0.5738636363636364,0.5173913043478258,0.5543478260869565
sol,sol-updown-5m-1776924600,5m,1776924600,0,86.02,86.0,0.0002325040688212,86.02,-0.0009295840780948,0.0019782400121057,0.0016288543450099,9275041.27,-2.949980709510136e-05,-0.0002963345605149,0.0009790610875883,5.852733156785917e-05,2.01608365,0.0108121200000002,2.12304926,1.874391,0.10696561,1.249374,-0.4026350000000001,0.7675849340351357,0.5,0.51,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776924900,5m,1776924900,1,86.0,86.01,0.0001162790697674,86.04,0.0002324770439391,0.0018613313889491,0.0006975933313937,9280118.09,0.000547363602189,0.0001672542896042,0.000367171042753,0.0003461935213278,2.01603694,-4.6709999999894336e-05,2.12579546,1.876792,0.1097585199999997,1.213205,-0.0361689999999998,-0.1371712864250177,0.51,0.59,3,0.5738636363636364,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776925200,5m,1776925200,1,86.01,86.09,0.000930124404139,86.0,-0.0004650081460215,-0.0011621151801772,-0.000348776379749,9288078.13,0.0008577520159553,0.0013760438487926,0.0012877165378319,0.0010762859028945,2.02520938,0.0091724399999999,2.13583908,1.874639,0.1106296999999996,1.188446,-0.0247590000000001,-0.3313929313929314,0.49,0.52,0,0.4558823529411764,0.5173913043478258,0.35294117647058826
sol,sol-updown-5m-1776925500,5m,1776925500,1,86.09,86.14,0.0005807875479149,86.11,0.001278252454566,0.0010457213524836,0.0023253120581087,9293308.37,0.0005631132648533,0.0019694898888573,0.0020415901066916,0.0013426242750673,2.02451743,-0.0006919500000002,2.13813117,1.870239,0.1136137399999999,2.285066,1.0966200000000002,-0.2195121951219512,0.5,0.52,3,0.5738636363636364,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776925800,5m,1776925800,1,86.14,86.16,0.0002321801718133,86.14,0.0003483309178907,0.0011615752264351,0.0023245012791154,9303169.58,0.0010611086609193,0.0024839651582493,0.0031756632722002,0.0016579133279794,2.02798822,0.0034707900000001,2.13287433,1.877379,0.1048861099999998,1.684072,-0.600994,-0.6752136752136753,0.51,0.5,3,0.5738636363636364,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776926100,5m,1776926100,0,86.16,86.02,0.0016248839368616,86.1,-0.0004644681922794,0.0011621151801772,0.0055905107168849,9377466.0,0.007986140568664,0.0096239360553267,0.0112137983500624,0.0084454185212485,2.05345098,0.0254627599999999,2.16215163,1.824573,0.1087006499999998,4.726136,3.0420640000000003,0.5711030082041932,0.48,0.58,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776926400,5m,1776926400,0,86.02,86.01,0.0001162520344106,86.01,-0.0010458428702968,-0.0011619801446855,0.0039608625874357,9378354.88,9.478893338576988e-05,0.0091513707082553,0.0117866297745548,-0.0017080857539246,2.05887597,0.0054249899999998,2.16534512,1.82227,0.1064691500000001,0.640142,-4.085994,-0.6595744680851063,0.5,0.56,1,0.4933333333333333,0.5173913043478258,0.5087209302325583
sol,sol-updown-5m-1776926700,5m,1776926700,1,86.01,86.01,0.0,86.02,0.000116258792202,-0.0013940522703742,0.0032603661857592,9386026.09,0.0008179696863848,0.0089062667607526,0.0117966930697401,0.0006583012948393,2.05668617,-0.0021898,2.16444675,1.823134,0.1077605800000003,0.722854,0.082712,-0.3148381672971837,0.51,0.5,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776927000,5m,1776927000,1,86.01,86.18,0.0019765143587954,86.06,0.0004649000548634,-0.0004646840232314,0.002443140066969,9388210.97,0.0002327800902159,0.0011458287345431,0.011968836643539,0.0001616331078038,2.05779661,0.0011104400000001,2.16495649,1.820143,0.1071598799999997,0.847421,0.1245669999999999,-0.8814322978420678,0.5,0.51,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776927300,5m,1776927300,0,86.18,86.19,0.0001160362032954,86.18,0.0013934047772383,0.0019745636243038,0.0038365448442075,9386431.04,-0.0001895920325702,0.0008611489012024,0.011709731840682,0.0020918556277891,2.05638334,-0.00141327,2.16528121,1.822676,0.1088978699999998,2.585162,1.737741,-0.5558148580318941,0.44,0.59,3,0.5738636363636364,0.5173913043478258,0.5543478260869565
sol,sol-updown-5m-1776927600,5m,1776927600,0,86.19,86.13,0.0006961364427427,86.16,-0.0002320993395589,0.0016262054925428,0.0032550598375529,9381443.73,-0.0005313318745693,-0.0004882108739162,0.0110876527333634,-0.0005017715502553,2.061234,0.0048506599999997,2.17104579,1.825905,0.1098117900000001,0.644109,-1.941053,-0.7978981406628941,0.49,0.52,2,0.5270588235294118,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776927900,5m,1776927900,0,86.13,86.09,0.0004644142575177,86.14,-0.0002321532221685,0.0009291522155108,0.0004644681922794,9387989.69,0.0006977561437655,-2.3569985879934308e-05,0.0121478139918975,-0.0001383998011968,2.07086112,0.0096271200000002,2.17703786,1.81994,0.1061767399999999,0.482172,-0.161937,0.6107434799532893,0.51,0.51,2,0.5270588235294118,0.5173913043478258,0.5543478260869565
sol,sol-updown-5m-1776928200,5m,1776928200,1,86.09,86.09,0.0,86.13,-0.0001160968248823,-0.0005803493866098,0.0012779554454919,9397424.45,0.0010049819302688,0.0011712023401815,0.0131948933096228,0.0011146614381407,2.07275509,0.0018939699999998,2.18111829,1.82057,0.1083632000000003,0.721467,0.2392949999999999,0.2291520672740014,0.59,0.5,1,0.4933333333333333,0.5173913043478258,0.5049767750497678
sol,sol-updown-5m-1776928500,5m,1776928500,0,86.09,86.04,0.0005807875479149,86.06,-0.0008130553906285,-0.0011613054376794,0.0002324230109241,9395974.2,-0.0001543241989032,0.0015488522255411,0.0124843357462058,-0.0006189365017847,2.07542196,0.00266687,2.18122513,1.817705,0.1058031700000001,0.598297,-0.12317,0.2558869701726844,0.59,0.43,1,0.4933333333333333,0.5173913043478258,0.5543478260869565
sol,sol-updown-5m-1776928800,5m,1776928800,1,86.04,86.07,0.0003486750348675,86.04,-0.0002324230109242,-0.0011615752264352,0.0004650081460216,9397215.36,0.0001320948710139,0.0009827098563846,0.011750248918287,-0.0004004353665791,2.07641959,0.00099763,2.18410233,1.818636,0.10768274,0.381563,-0.2167339999999999,0.8466421409507322,0.52,0.49,1,0.4933333333333333,0.5173913043478258,0.5543478260869565
