sleeve_id,offset,gates,n_train,wr_train,dpt_train,n_val,wr_val,n_lock,wr_lock,dpt_lock,sum_lock,max_dd_lock,streak_lock
off60_g_rf_fresh,60,['g_rf_fresh'],431,0.5104408352668214,-0.6437486373755862,245,0.5061224489795918,230,0.5260869565217391,-1.1655634664129872,-268.07959727498707,668.1858375118386,7
off60_g_rf_with,60,['g_rf_with'],887,0.5456595264937993,-0.5564648856720458,488,0.5409836065573771,421,0.5771971496437055,-0.3767913005120758,-158.62913751558392,796.2381884060724,8
off60_g_ribbon_agrees,60,['g_ribbon_agrees'],883,0.5526613816534541,0.28039725187016373,489,0.5357873210633947,422,0.5497630331753555,-1.0866941142291677,-458.5849162047088,1087.08890640154,8
off60_g_ribbon_slope_with,60,['g_ribbon_slope_with'],883,0.5526613816534541,0.28039725187016373,489,0.5357873210633947,422,0.5497630331753555,-1.0866941142291677,-458.5849162047088,1087.08890640154,8
off60_g_sms_bos_with,60,['g_sms_bos_with'],47,0.5106382978723404,0.32931063767808405,19,0.47368421052631576,19,0.3157894736842105,-10.49489249445659,-199.4029573946752,179.3474032814049,3
off60_g_sms_cvd_with,60,['g_sms_cvd_with'],954,0.4968553459119497,-0.7928733232772665,492,0.4613821138211382,421,0.501187648456057,-0.8768669700676134,-369.1609943984652,970.0683890221585,8
off60_g_sms_rsi_extreme_with,60,['g_sms_rsi_extreme_with'],69,0.42028985507246375,-5.601053965478744,44,0.5227272727272727,26,0.4230769230769231,-4.867472272384985,-126.5542790820096,170.88780311232668,3
off60_g_sms_rsi_mid,60,['g_sms_rsi_mid'],1260,0.5031746031746032,-0.4159002330133381,601,0.49916805324459235,552,0.5,-0.9986724470584637,-551.267190776272,630.5114312022401,3
off60_g_sms_rsi_with,60,['g_sms_rsi_with'],942,0.45222929936305734,-2.5088082193763563,486,0.5,419,0.5059665871121718,-0.7540385690232176,-315.9421604207282,539.4511646578032,6
off60_g_sms_trend_strong_with,60,['g_sms_trend_strong_with'],545,0.43853211009174314,-2.8776119899203088,345,0.46956521739130436,247,0.4898785425101215,-1.2723386486337593,-314.2676462125386,604.5445091846094,5
off60_g_sms_trend_with,60,['g_sms_trend_with'],935,0.4716577540106952,-1.4996214708100317,473,0.4714587737843552,397,0.5264483627204031,0.2833012613588383,112.47060075945882,448.2108563102617,6
off60_g_stoch_with,60,['g_stoch_with'],893,0.5733482642777156,-0.7841285691629325,493,0.5578093306288032,423,0.6004728132387707,-0.3122128960793816,-132.0660550415784,500.5879250018203,5
off60_g_tight_ribbon,60,['g_tight_ribbon'],1709,0.5002925687536571,-0.5498421660640523,943,0.49946977730646874,803,0.49937733499377335,-0.9267354592821594,-744.168573803574,898.1139249546351,2
off60_g_tr_above_cloud,60,['g_tr_above_cloud'],655,0.5862595419847328,-0.6725388397369556,371,0.5929919137466307,342,0.6286549707602339,0.6512191814174645,222.71696004477286,270.6824791120364,6
off60_g_tr_above_ema200,60,['g_tr_above_ema200'],886,0.5767494356659142,0.029360280342922648,488,0.5758196721311475,423,0.5650118203309693,-1.603825457254924,-678.4181684188328,749.9474027803329,7
off60_g_tr_above_ema50,60,['g_tr_above_ema50'],888,0.5698198198198198,-0.4171294026046368,489,0.5623721881390593,423,0.5981087470449172,-0.20303205669957952,-85.88255998392214,509.8477206554703,8
off60_g_tr_above_ema800,60,['g_tr_above_ema800'],884,0.5486425339366516,0.21633177865502837,487,0.5626283367556468,422,0.5308056872037915,-2.050728486367765,-865.4074212471969,842.537855546716,9
off60_g_tr_above_pp,60,['g_tr_above_pp'],880,0.48068181818181815,-1.5164821624302058,484,0.49586776859504134,420,0.4857142857142857,-2.43533805009253,-1022.8419810388625,1377.280390083228,11
off60_g_tr_in_active_session,60,['g_tr_in_active_session'],1086,0.501841620626151,-0.4347418994830692,593,0.5042158516020236,502,0.4960159362549801,-1.3089565139116324,-657.0961699836395,735.5019224364852,2
off60_g_tr_pvsra_with,60,['g_tr_pvsra_with'],106,0.5566037735849056,2.770337436631799,89,0.5955056179775281,49,0.5510204081632653,1.4170816655924408,69.4370016140296,167.00141459194776,4
off60_g_tr_stack_full_with,60,['g_tr_stack_full_with'],704,0.5752840909090909,-0.7941542035751812,395,0.5822784810126582,354,0.6073446327683616,-0.11704215391279357,-41.43292248512893,514.2829549183353,7
off60_g_tr_stack_with,60,['g_tr_stack_with'],885,0.559322033898305,-0.24148148599274002,491,0.5641547861507128,421,0.5795724465558195,-0.3966894854469005,-167.00627337314512,749.2940874056566,8
off60_g_tr_within_adr,60,['g_tr_within_adr'],858,0.4976689976689977,-0.5633701111130367,712,0.5,833,0.49939975990396157,-0.9957194381287523,-829.4342919612507,934.2400967813005,2
off60_g_trend_slope_strong_with,60,['g_trend_slope_strong_with'],270,0.44074074074074077,-3.4303115316171366,117,0.5470085470085471,98,0.46938775510204084,-2.04189970531065,-200.1061711204437,353.39341086930943,4
off60_g_trend_slope_with,60,['g_trend_slope_with'],1055,0.4767772511848341,-1.5923882945379881,481,0.5114345114345115,413,0.49878934624697335,-0.6382522910084605,-263.5981961864942,659.9910179265878,7
off60_g_vol_contracting,60,['g_vol_contracting'],611,0.5008183306055647,-0.769638203754745,254,0.4921259842519685,104,0.5096153846153846,2.1383546015712294,222.38887856340787,91.89479711956565,2
off60_g_vol_expanding,60,['g_vol_expanding'],1079,0.4986098239110287,-0.7722052858576829,417,0.4988009592326139,467,0.4989293361884368,-1.3917543934130383,-649.9493017238889,711.6782676471435,3
off60_g_vol_high,60,['g_vol_high'],453,0.4966887417218543,-0.7634749931386935,193,0.49740932642487046,223,0.4977578475336323,-1.6211700548015164,-361.52092222073816,413.5057130479083,2
off60_g_vpin_calm,60,['g_vpin_calm'],1165,0.5004291845493563,-0.7228283687889839,818,0.5,566,0.49823321554770317,-1.0387389174561759,-587.9262272801956,661.3841223749091,2
off60_g_within_dev,60,['g_within_dev'],43,0.6744186046511628,-1.251791219308154,26,0.6923076923076923,28,0.6428571428571429,-2.5632699700548787,-71.7715591615366,64.57374853947346,2
off120_g_adx_strong,120,['g_adx_strong'],439,0.5011389521640092,-0.6881687783136542,418,0.5023923444976076,226,0.5,-1.3099356685542438,-296.0454610932591,322.6758953927772,3
off120_g_adx_trending,120,['g_adx_trending'],741,0.5020242914979757,-0.326026338302375,574,0.5017421602787456,322,0.5,-1.397188773889593,-449.8947851924489,528.6801010904002,3
off120_g_bb_pos_with,120,['g_bb_pos_with'],893,0.561030235162374,-1.3494378695534772,501,0.5968063872255489,429,0.5571095571095571,-0.7959231341843549,-341.45102456508823,741.0870686928027,8
off120_g_book_slope_steep_against,120,['g_book_slope_steep_against'],632,0.5,-0.40008810888120866,241,0.5145228215767634,92,0.5,-0.09752870698906528,-8.972641042994006,116.33153824355155,3
off120_g_book_slope_with_us,120,['g_book_slope_with_us'],354,0.5028248587570622,-1.6218808415267745,265,0.49433962264150944,235,0.502127659574468,-1.8552941008389316,-435.9941136971489,544.3712041379041,2
off120_g_cci_with,120,['g_cci_with'],893,0.5621500559910414,-1.4078220727583326,501,0.590818363273453,429,0.5501165501165501,-1.2374446086547812,-530.8637371129012,868.4002982660071,8
off120_g_f7_rsi_extreme_with,120,['g_f7_rsi_extreme_with'],288,0.4930555555555556,-0.3663621132106834,114,0.5877192982456141,104,0.49038461538461536,-1.0033602878990264,-104.34946994149874,297.8635499841939,5
off120_g_f7_rsi_mid,120,['g_f7_rsi_mid'],899,0.4994438264738598,-0.6805956422659681,447,0.49440715883668906,368,0.49728260869565216,-1.4344624190375028,-527.882170205801,684.8035335879858,3
off120_g_f7_rsi_strong_with,120,['g_f7_rsi_strong_with'],605,0.4727272727272727,-1.7330725857911964,277,0.5306859205776173,239,0.5062761506276151,-0.3905742905641131,-93.34725544482302,593.0262857228141,10
off120_g_f7_rsi_with,120,['g_f7_rsi_with'],1054,0.4838709677419355,-1.1779884602146713,499,0.5090180360721442,426,0.4624413145539906,-2.6415493232034075,-1125.3000116846515,1198.8086588323292,10
off120_g_hawkes_imb_with_loose,120,['g_hawkes_imb_with_loose'],881,0.5244040862656073,0.4107694775378892,453,0.5364238410596026,372,0.5564516129032258,1.2558659882453442,467.182147627268,315.44249387284356,6
off120_g_hawkes_imbalance_with,120,['g_hawkes_imbalance_with'],790,0.5227848101265823,0.36678808278057023,401,0.543640897755611,329,0.5653495440729484,1.5305527477880394,503.551854022265,339.2456994631509,8
off120_g_imb5_strong_with,120,['g_imb5_strong_with'],338,0.5236686390532544,1.4155262246002767,158,0.6012658227848101,162,0.5370370370370371,-1.978222673090955,-320.4720730407347,520.4279255921408,9
off120_g_imb_change_with,120,['g_imb_change_with'],216,0.5370370370370371,0.5703997488304139,115,0.5304347826086957,84,0.4642857142857143,-3.952333634181739,-331.9960252712661,407.72812212378864,5
off120_g_in_eu_us_brinks,120,['g_in_eu_us_brinks'],224,0.5,-0.1429836424686363,106,0.5,104,0.5,-2.190634459721614,-227.82598381104785,295.2344014533881,2
off120_g_jump_dir_with,120,['g_jump_dir_with'],48,0.4791666666666667,0.33176354829735466,10,0.6,5,0.0,-25.0,-125.0,100.0,5
off120_g_lm_extreme_against,120,['g_lm_extreme_against'],238,0.47058823529411764,-2.5728550477680385,116,0.5086206896551724,106,0.5660377358490566,2.9505301274337077,312.756193507973,232.598068245135,5
off120_g_lm_high_stat,120,['g_lm_high_stat'],474,0.5,-0.9505652900989014,236,0.4957627118644068,213,0.49765258215962443,-1.6790982874004199,-357.64793521628945,414.7561539887893,2
off120_g_mfi_with,120,['g_mfi_with'],891,0.569023569023569,-0.6986492285430577,501,0.592814371257485,424,0.5613207547169812,-1.0581887271340629,-448.67202030484265,803.1138974224252,7
off120_g_mp_change_with,120,['g_mp_change_with'],215,0.5302325581395348,-0.44383396435582906,116,0.5517241379310345,85,0.43529411764705883,-5.669090807073139,-481.8727186012168,566.3615966241258,6
off120_g_mp_no_extreme,120,['g_mp_no_extreme'],1386,0.49927849927849927,-0.8521314430423156,688,0.502906976744186,552,0.5,-0.635268632865022,-350.66828534149215,523.8347713265692,2
off120_g_mp_no_extreme_150,120,['g_mp_no_extreme_150'],1845,0.4991869918699187,-0.6413792620010715,901,0.5027746947835738,729,0.4993141289437586,-0.9698735026908472,-707.0377834616276,790.4868240916646,3
off120_g_mp_our_side_calm,120,['g_mp_our_side_calm'],1494,0.5515394912985274,-0.663345731188145,733,0.5538881309686221,589,0.5704584040747029,0.40532554045498165,238.7367433279842,321.1366832000839,3
off120_g_mp_skew_with,120,['g_mp_skew_with'],1053,0.5289648622981956,0.1304007129459573,501,0.5369261477045908,423,0.5177304964539007,-1.6355123586547828,-691.8217277109732,1101.3450225447477,11
off120_g_queue_top_high,120,['g_queue_top_high'],1105,0.5556561085972851,0.27510187000826636,481,0.553014553014553,414,0.5652173913043478,-0.048072685305340736,-19.902091716411064,623.15590224726,8
off120_g_regime_ranging,120,['g_regime_ranging'],1825,0.5008219178082192,-0.724456600589078,767,0.500651890482399,719,0.5006954102920723,-1.1611348846327345,-834.8559820509362,899.4330381298596,3
off120_g_rf_aged,120,['g_rf_aged'],456,0.5899122807017544,-1.135203493526593,257,0.6070038910505836,169,0.5207100591715976,-3.644806746010717,-615.9723400758112,775.8591479188534,9
off120_g_rf_fresh,120,['g_rf_fresh'],443,0.4898419864559819,-1.4531911026606277,245,0.5102040816326531,256,0.5078125,-1.4361469148367765,-367.6536101982148,573.8978666437806,5
off120_g_rf_with,120,['g_rf_with'],899,0.5406006674082313,-1.2918981663256783,502,0.5597609561752988,425,0.5129411764705882,-2.314414000644767,-983.625950274026,1187.1343767688054,8
off120_g_ribbon_agrees,120,['g_ribbon_agrees'],895,0.5407821229050279,-0.7809882734267569,503,0.5467196819085487,422,0.556872037914692,0.26890002877336655,113.4758121423607,364.38448021592103,6
off120_g_ribbon_slope_with,120,['g_ribbon_slope_with'],895,0.5407821229050279,-0.7809882734267569,503,0.5467196819085487,422,0.556872037914692,0.26890002877336655,113.4758121423607,364.38448021592103,6
off120_g_sms_bos_with,120,['g_sms_bos_with'],48,0.5208333333333334,1.8020931875857933,19,0.47368421052631576,20,0.3,-12.509475759511536,-250.18951519023074,225.18951519023074,4
off120_g_sms_cvd_with,120,['g_sms_cvd_with'],963,0.49428868120456904,-1.211961478778829,503,0.46322067594433397,423,0.508274231678487,-0.6366940048495959,-269.3215640513791,802.965059240114,8
off120_g_sms_rsi_extreme_with,120,['g_sms_rsi_extreme_with'],67,0.44776119402985076,-3.9427627274910413,50,0.48,29,0.4482758620689655,-1.735035921921668,-50.31604173572837,145.3333324227068,3
off120_g_sms_rsi_mid,120,['g_sms_rsi_mid'],1276,0.5007836990595611,-0.6554490398359883,611,0.502454991816694,546,0.5,-1.33874569130749,-730.9551474538895,822.1805740565276,3
off120_g_sms_rsi_with,120,['g_sms_rsi_with'],944,0.4533898305084746,-2.3630283085923502,504,0.49206349206349204,421,0.505938242280285,-0.3647695558011295,-153.56798299227552,449.3669225612421,5
off120_g_sms_trend_strong_with,120,['g_sms_trend_strong_with'],551,0.44464609800362975,-2.6948285392945417,361,0.4598337950138504,254,0.4921259842519685,-0.7012178127563593,-178.10932444011527,492.7568829978205,5
off120_g_sms_trend_with,120,['g_sms_trend_with'],942,0.47876857749469215,-1.204207648281674,488,0.4713114754098361,400,0.5225,0.4502671463315883,180.10685853263533,407.9986384450502,6
off120_g_stoch_with,120,['g_stoch_with'],893,0.5677491601343785,-1.1931045815301335,499,0.5871743486973948,429,0.5477855477855478,-1.332390889937138,-571.5956917830322,849.8583874965257,8
off120_g_tight_ribbon,120,['g_tight_ribbon'],1735,0.5014409221902018,-0.6396304756073415,982,0.5010183299389002,819,0.5006105006105006,-0.9288995367124175,-760.7687205674699,807.6359554573452,3
off120_g_tr_above_cloud,120,['g_tr_above_cloud'],675,0.5777777777777777,-1.6122000347295729,354,0.6271186440677966,339,0.5899705014749262,-0.45953042438082886,-155.78081386510098,672.1093842182963,6
off120_g_tr_above_ema200,120,['g_tr_above_ema200'],894,0.5939597315436241,-1.3995260952188222,504,0.6369047619047619,426,0.6267605633802817,-0.07462002491257616,-31.788130612757442,395.0492142857273,8
off120_g_tr_above_ema50,120,['g_tr_above_ema50'],898,0.5712694877505567,-1.2557259298685182,502,0.6115537848605578,430,0.5558139534883721,-1.4187238282242935,-610.0512461364463,979.661148347464,8
off120_g_tr_above_ema800,120,['g_tr_above_ema800'],889,0.5905511811023622,-0.09807778333183498,504,0.6130952380952381,422,0.5829383886255924,-1.0361464841329455,-437.253816304103,771.3429443538079,8
off120_g_tr_above_pp,120,['g_tr_above_pp'],889,0.4859392575928009,-1.4129164675565198,500,0.494,422,0.48104265402843605,-2.2232223601586254,-938.19983598694,1308.2027305026231,10
off120_g_tr_in_active_session,120,['g_tr_in_active_session'],1093,0.5032021957913998,-0.2825361900279146,621,0.500805152979066,509,0.5009823182711198,-1.2711823860670592,-647.0318345081331,737.5401361697428,2
off120_g_tr_pvsra_with,120,['g_tr_pvsra_with'],110,0.5,-2.0876566904644664,60,0.55,68,0.6029411764705882,4.253726226069755,289.2533833727434,149.1549171650126,4
off120_g_tr_stack_full_with,120,['g_tr_stack_full_with'],707,0.5785007072135785,-1.3679670996406945,383,0.597911227154047,335,0.5701492537313433,-0.8205904457226664,-274.89779931709325,776.8203261381618,5
off120_g_tr_stack_with,120,['g_tr_stack_with'],896,0.5435267857142857,-1.301404833034699,502,0.5517928286852589,425,0.5388235294117647,-1.0336746547472753,-439.311728267592,764.1698848463549,5
off120_g_tr_within_adr,120,['g_tr_within_adr'],870,0.5011494252873563,-0.4323144829194693,729,0.5006858710562414,843,0.501779359430605,-1.0810037237644865,-911.2861391334621,996.107687398563,3
off120_g_trend_slope_strong_with,120,['g_trend_slope_strong_with'],263,0.42585551330798477,-4.344535662824952,130,0.5384615384615384,102,0.49019607843137253,-0.22016859679477227,-22.45719687306677,197.70684781512318,4
off120_g_trend_slope_with,120,['g_trend_slope_with'],1056,0.47821969696969696,-1.7056777731497677,511,0.512720156555773,418,0.49760765550239233,-1.037308390421818,-433.5949071963199,599.749585949946,8
off120_g_vol_contracting,120,['g_vol_contracting'],612,0.5032679738562091,-0.29067913007584467,266,0.5075187969924813,104,0.5096153846153846,0.9769680479727761,101.60467698916872,117.98583708536995,2
off120_g_vol_expanding,120,['g_vol_expanding'],1089,0.4995408631772268,-0.7249509992611862,422,0.495260663507109,468,0.5042735042735043,-1.325451497985532,-620.311301057229,778.8260647308856,2
off120_g_vol_high,120,['g_vol_high'],447,0.5011185682326622,-0.20264240878818682,200,0.495,221,0.5067873303167421,-2.166766680537653,-478.85543639882127,584.0158742398714,2
off120_g_vpin_calm,120,['g_vpin_calm'],1166,0.5025728987993139,-0.5935166234390119,845,0.5017751479289941,577,0.5008665511265165,-1.0428491062109595,-601.7239342837237,720.7076947079926,3
off120_g_within_dev,120,['g_within_dev'],96,0.7291666666666666,-0.5762943231069254,56,0.75,50,0.82,2.9771174421915365,148.85587210957684,68.83143514134834,2
off240_g_adx_strong,240,['g_adx_strong'],458,0.5021834061135371,-1.5504698612595869,404,0.5024752475247525,230,0.5,-2.1108558488930464,-485.49684524540066,600.4182977785356,2
off240_g_adx_trending,240,['g_adx_trending'],765,0.5032679738562091,-0.512098865857686,573,0.5008726003490401,324,0.5030864197530864,-1.4354057614566986,-465.07146671197034,573.8332976960876,2
off240_g_bb_pos_with,240,['g_bb_pos_with'],908,0.5848017621145375,0.04971290931833509,501,0.5588822355289421,419,0.5751789976133651,0.07854387366638337,32.90988306621463,670.0951991557565,8
off240_g_book_slope_steep_against,240,['g_book_slope_steep_against'],587,0.49744463373083475,-0.44230126727893915,204,0.5098039215686274,92,0.4891304347826087,-1.1135080320938588,-102.44273895263501,158.51428508339876,2
off240_g_book_slope_with_us,240,['g_book_slope_with_us'],461,0.5010845986984815,-2.064246517457029,327,0.4984709480122324,274,0.5036496350364964,-3.8291364459463924,-1049.1833861893115,1110.236632688148,2
off240_g_cci_with,240,['g_cci_with'],908,0.579295154185022,-0.19546494238541312,501,0.5588822355289421,419,0.5704057279236276,-0.05245945653811286,-21.98051228946929,627.48664615978,8
off240_g_f7_rsi_extreme_with,240,['g_f7_rsi_extreme_with'],293,0.4812286689419795,-0.966054601354599,111,0.5585585585585585,97,0.5463917525773195,3.2184356097305047,312.18825414385896,168.3181815164641,5
off240_g_f7_rsi_mid,240,['g_f7_rsi_mid'],933,0.5026795284030011,-0.6694216252414358,442,0.504524886877828,361,0.4986149584487535,-2.2573933963159516,-814.9190160700585,1023.7248134262775,3
off240_g_f7_rsi_strong_with,240,['g_f7_rsi_strong_with'],607,0.4728171334431631,-2.2313189362875407,277,0.5126353790613718,236,0.5338983050847458,2.2615600865870245,533.7281804345378,270.81911038535566,9
off240_g_f7_rsi_with,240,['g_f7_rsi_with'],1072,0.4916044776119403,-0.8678201701710342,497,0.5050301810865191,415,0.4650602409638554,-1.8998378503564044,-788.4327078979078,962.1439966932002,10
off240_g_hawkes_imb_with_loose,240,['g_hawkes_imb_with_loose'],887,0.5208568207440811,0.7099186141048025,445,0.5235955056179775,368,0.5597826086956522,2.4196527662006524,890.4322179618401,319.2031164397814,8
off240_g_hawkes_imbalance_with,240,['g_hawkes_imbalance_with'],798,0.5150375939849624,0.5669283505919354,396,0.5202020202020202,326,0.5674846625766872,2.1614480311163877,704.6320581439425,326.6798596780851,8
off240_g_imb5_strong_with,240,['g_imb5_strong_with'],349,0.5386819484240688,2.0024240702158154,174,0.5344827586206896,150,0.5133333333333333,-3.7037826022091114,-555.5673903313667,619.8434128565304,7
off240_g_imb_change_with,240,['g_imb_change_with'],198,0.5151515151515151,-0.07682070909614429,107,0.5327102803738317,61,0.45901639344262296,-0.8204569714845068,-50.04787526055492,301.06436946156026,5
off240_g_in_eu_us_brinks,240,['g_in_eu_us_brinks'],236,0.5,1.0117596610750312,104,0.5,106,0.5094339622641509,-1.528395910387142,-162.00996650103707,289.29358379516026,2
off240_g_jump_dir_with,240,['g_jump_dir_with'],47,0.48936170212765956,0.22654268505272632,10,0.5,5,0.0,-25.0,-125.0,100.0,5
off240_g_lm_extreme_against,240,['g_lm_extreme_against'],237,0.48523206751054854,-1.1465326439065089,119,0.5042016806722689,105,0.580952380952381,4.64963785286875,488.21197455121876,157.4889095568285,4
off240_g_lm_high_stat,240,['g_lm_high_stat'],472,0.5,-1.2379819161272503,240,0.49583333333333335,211,0.5023696682464455,-0.05440426174463099,-11.479299228117139,286.61220913277646,3
off240_g_mfi_with,240,['g_mfi_with'],911,0.5686059275521405,-0.8187472296546628,498,0.5602409638554217,418,0.583732057416268,-0.2024013069707295,-84.60374631376493,618.5237419296641,7
off240_g_mp_change_with,240,['g_mp_change_with'],201,0.5373134328358209,0.734502142463387,106,0.46226415094339623,61,0.47540983606557374,2.5521529498792845,155.68132994263635,204.58899191402008,3
off240_g_mp_no_extreme,240,['g_mp_no_extreme'],1137,0.4995602462620932,-0.4905801255976407,580,0.503448275862069,462,0.5043290043290043,-0.7893431805138973,-364.67654939742056,556.9355886660198,2
off240_g_mp_no_extreme_150,240,['g_mp_no_extreme_150'],1623,0.49969192852741834,-0.9507836664143714,775,0.5019354838709678,647,0.5023183925811437,-0.19025129573420807,-123.09258834003262,448.0443742106627,3
off240_g_mp_our_side_calm,240,['g_mp_our_side_calm'],1461,0.5975359342915811,-0.3529125410366671,701,0.5777460770328102,569,0.5887521968365553,-0.4989684867349984,-283.9130689522141,541.0534032539352,4
off240_g_mp_skew_with,240,['g_mp_skew_with'],1079,0.5514365152919369,1.5454878954037798,497,0.5372233400402414,417,0.5683453237410072,0.7250533439281324,302.3472444180312,368.65889177045193,6
off240_g_queue_top_high,240,['g_queue_top_high'],1130,0.5778761061946903,0.45161985537727484,416,0.5793269230769231,398,0.5904522613065326,0.24846485563934903,98.88901254446091,374.11914337678775,5
off240_g_regime_ranging,240,['g_regime_ranging'],1863,0.5018786902844874,-1.197494195473013,768,0.5026041666666666,700,0.5014285714285714,-1.398697804195409,-979.0884629367863,1146.1328605842402,3
off240_g_rf_aged,240,['g_rf_aged'],487,0.6201232032854209,0.31008833232681443,245,0.5714285714285714,178,0.5337078651685393,-1.0652914444665302,-189.62187711504237,585.9788783147227,5
off240_g_rf_fresh,240,['g_rf_fresh'],422,0.542654028436019,2.236353762786776,255,0.5176470588235295,241,0.5435684647302904,-1.3857308109000137,-333.9611254269033,462.1641319617231,5
