sleeve_id,anchor,gate_stack,direction,n_train,n_val,n_lockbox,n_total,wr_train,wr_val,wr_lockbox,dpt_25,sum_25_28d,max_dd_25,loss_streak,sharpe,bootstrap_p_lockbox,lockbox_unique_days
btc15m_off600_DOWN_2g_01,offset_600s,g_tr_stack_full_with+g_trend_slope_with,DOWN,57,22,17,96,0.8070175438596491,0.7727272727272727,0.8823529411764706,6.161300990348299,733.1948178514476,25.0,1,42.124642101064865,0.001,4
btc15m_off600_DOWN_2g_02,offset_600s,g_mp_skew_strong_with+g_tr_stack_full_with,DOWN,85,27,16,128,0.8235294117647058,0.7407407407407407,0.9375,8.391346170774503,939.8307711267443,25.0,1,41.28996920657923,0.001,4
btc15m_off600_DOWN_2g_03,offset_600s,g_rf_with+g_tr_above_ema800,DOWN,262,107,58,427,0.6946564885496184,0.6261682242990654,0.7586206896551724,3.998424924456701,1623.3605193294206,58.83753981697802,2,36.387212196020535,0.001,4
btc15m_off480_UP_2g_04,offset_480s,g_regime_stack_with+g_tr_stack_full_with,UP,83,26,24,133,0.7831325301204819,0.6923076923076923,0.7916666666666666,5.710476423637001,959.3600391710162,65.93835704128429,2,19.652984892624154,0.001,4
btc15m_off600_DOWN_2g_05,offset_600s,g_tr_above_ema50+g_tr_above_ema800,DOWN,321,114,64,499,0.6853582554517134,0.6578947368421053,0.765625,6.25533223994318,2802.3888434945447,50.0,2,20.125014512758828,0.004,4
