mode,fill,asset,slug,direction,slot_start_us,won,entry_vwap,fe,dev,fair_up,pnl,pnl07,iso,in_base
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779790500,UP,1779790500000000,True,0.5099999904632568,3666.1194369085615,16.198991778313893,0.876611934154113,23.539216584583667,23.162108743089952,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779790500,UP,1779790500000000,True,0.8100000023841858,3666.1194369085615,16.198991778313893,0.876611934154113,5.746913491216961,5.531697444189633,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779790500,UP,1779790500000000,True,0.5099999904632568,3149.4238969324974,16.198991778313893,0.8249423801565066,23.539216584583667,23.162108743089952,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779790500,UP,1779790500000000,True,0.8100000023841858,3149.4238969324974,16.198991778313893,0.8249423801565066,5.746913491216961,5.531697444189633,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779792300,UP,1779792300000000,False,0.46000000834465027,1537.8274830789073,35.542651926650166,0.613782756652541,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779792300,UP,1779792300000000,False,0.27000001072883606,1537.8274830789073,35.542651926650166,0.613782756652541,-25.0,-26.277499981224537,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779792300,UP,1779792300000000,False,0.46000000834465027,2303.8417871871575,35.542651926650166,0.690384187063366,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779792300,UP,1779792300000000,False,0.27000001072883606,2303.8417871871575,35.542651926650166,0.690384187063366,-25.0,-26.277499981224537,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779799500,UP,1779799500000000,True,0.5,2153.099191894076,8.44371699787349,0.7153099191894076,24.5,24.125,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779799500,UP,1779799500000000,True,0.5099999904632568,2153.099191894076,8.44371699787349,0.7153099191894076,23.539216584583667,23.162108743089952,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779799500,UP,1779799500000000,True,0.5,2575.229795590235,8.44371699787349,0.7575229795590235,24.5,24.125,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779799500,UP,1779799500000000,True,0.5099999904632568,2575.229795590235,8.44371699787349,0.7575229795590235,23.539216584583667,23.162108743089952,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779800400,UP,1779800400000000,False,0.4798577310629688,2688.926302036352,15.360756715950279,0.748750361266604,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779800400,UP,1779800400000000,False,0.4530983992095489,2688.926302036352,15.360756715950279,0.748750361266604,-25.0,-25.95707780138329,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779800400,UP,1779800400000000,False,0.4798577310629688,2716.937642060383,15.360756715950279,0.7515514952690071,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779800400,UP,1779800400000000,False,0.4530983992095489,2716.937642060383,15.360756715950279,0.7515514952690071,-25.0,-25.95707780138329,2026-W22,False
