asset,slug,direction,leg,slot_start_us,slot_end_us,fire_us,dev_bps,fair_edge_bp,fair_up,cvd_30s,sigma,s_now,strike,tau_s,won,in_baseline,iso_week,iso_year,variant,fill_ts_us,entry_vwap,shares,pnl_07,pnl_legacy
ETH,eth-updown-15m-1779120900,UP,Up,1779120900000000,1779121800000000,1779120780000000,16.367077218349436,1249.7364609881622,0.6349736365620731,53516.69098599999,7.662069621069468e-05,2108.96,2107.18,1020.0,False,True,21,2026,B_kalshi_inwin60,1779120960000000,0.6100000143051147,40.983605596270195,-25.68249997496605,-25.0
ETH,eth-updown-15m-1779120900,UP,Up,1779120900000000,1779121800000000,1779120780000000,16.367077218349436,1249.7364609881622,0.6349736365620731,53516.69098599999,7.662069621069468e-05,2108.96,2107.18,1020.0,False,True,21,2026,C_kalshi_open,1779120901000000,0.5319025449685847,47.001091151907445,-25.819170546304978,-24.999999999999996
ETH,eth-updown-15m-1779129900,DOWN,Down,1779129900000000,1779130800000000,1779129780000000,-14.12616846888212,692.8410471038849,0.42071590482635474,-265307.70020400005,7.724587928516422e-05,2086.36,2087.39,1020.0,True,True,21,2026,A_poly_prewindow,1779129780000000,0.5099999904632568,49.01960875977925,23.162108743089952,23.539216584583667
ETH,eth-updown-15m-1779129900,DOWN,Down,1779129900000000,1779130800000000,1779129780000000,-14.12616846888212,692.8410471038849,0.42071590482635474,-265307.70020400005,7.724587928516422e-05,2086.36,2087.39,1020.0,True,True,21,2026,B_kalshi_inwin60,1779129960000000,0.49000000953674316,51.02040717026833,25.12790718695763,25.499999026862962
ETH,eth-updown-15m-1779129900,DOWN,Down,1779129900000000,1779130800000000,1779129780000000,-14.12616846888212,692.8410471038849,0.42071590482635474,-265307.70020400005,7.724587928516422e-05,2086.36,2087.39,1020.0,True,True,21,2026,C_kalshi_open,1779129901000000,0.430092395538314,58.12704493114647,32.12970662333852,32.46450403252354
ETH,eth-updown-15m-1779149700,UP,Up,1779149700000000,1779150600000000,1779149580000000,16.63550245164561,1855.2349954589208,0.6855234995458921,165301.920374,5.3464234836145736e-05,2134.03,2132.27,1020.0,True,True,21,2026,A_poly_prewindow,1779149580000000,0.5,50.0,24.125,24.5
ETH,eth-updown-15m-1779149700,UP,Up,1779149700000000,1779150600000000,1779149580000000,16.63550245164561,1855.2349954589208,0.6855234995458921,165301.920374,5.3464234836145736e-05,2134.03,2132.27,1020.0,True,True,21,2026,B_kalshi_inwin60,1779149760000000,0.4769721728274429,52.41395918718386,26.49866048963188,26.865680003440183
ETH,eth-updown-15m-1779149700,UP,Up,1779149700000000,1779150600000000,1779149580000000,16.63550245164561,1855.2349954589208,0.6855234995458921,165301.920374,5.3464234836145736e-05,2134.03,2132.27,1020.0,True,True,21,2026,C_kalshi_open,1779149701000000,0.5,50.0,24.125,24.5
ETH,eth-updown-15m-1779157800,UP,Up,1779157800000000,1779158700000000,1779157680000000,21.763830161151276,2735.150392870507,0.7835150297503075,25859.529412000004,5.729160831664109e-05,2134.32,2131.26,1020.0,False,True,21,2026,A_poly_prewindow,1779157680000000,0.5099999904632568,49.01960875977925,-25.0,-25.0
ETH,eth-updown-15m-1779157800,UP,Up,1779157800000000,1779158700000000,1779157680000000,21.763830161151276,2735.150392870507,0.7835150297503075,25859.529412000004,5.729160831664109e-05,2134.32,2131.26,1020.0,False,True,21,2026,B_kalshi_inwin60,1779157860000000,0.3700000047683716,67.56756669679118,-26.10249999165535,-25.0
ETH,eth-updown-15m-1779157800,UP,Up,1779157800000000,1779158700000000,1779157680000000,21.763830161151276,2735.150392870507,0.7835150297503075,25859.529412000004,5.729160831664109e-05,2134.32,2131.26,1020.0,False,True,21,2026,C_kalshi_open,1779157801000000,0.48480930423733043,51.566667102910344,-25.90158371758467,-25.0
ETH,eth-updown-15m-1779159600,DOWN,Down,1779159600000000,1779160500000000,1779159480000000,-9.06748934544939,949.0588982121784,0.415094100642039,-4138.077097,4.4015712946829846e-05,2122.56,2123.2,1020.0,False,True,21,2026,A_poly_prewindow,1779159480000000,0.49000000953674316,51.02040717026833,-25.0,-25.0
ETH,eth-updown-15m-1779159600,DOWN,Down,1779159600000000,1779160500000000,1779159480000000,-9.06748934544939,949.0588982121784,0.415094100642039,-4138.077097,4.4015712946829846e-05,2122.56,2123.2,1020.0,False,True,21,2026,B_kalshi_inwin60,1779159660000000,0.6000000238418579,41.66666501098216,-25.69999995827675,-25.0
